HHID,case_id,ea_id,reside,stratum,hh_wgt,qx_type,hh_a01,hh_a02,hh_a02b,hh_a11,hh_a13,hh_a22_1,hh_a22_2,hh_a23_1,hh_a23a_1,hh_a23b_1,hh_a23c_1,hh_a23_2,hh_a23a_2,hh_a23b_2,hh_a23c_2,hh_a25_1,hh_a25_2,hh_a26_1,hh_a26a_1,hh_a26b_1,hh_a26c_1,hh_a26_2,hh_a26a_2,hh_a26b_2,hh_a26c_2,hh_a31_1,hh_a31_2,hh_a32_1,hh_a32a_1,hh_a32b_1,hh_a32c_1,hh_a32_2,hh_a32a_2,hh_a32b_2,hh_a32c_2,hh_a34_1,hh_a34_2,hh_a35_1,hh_a35a_1,hh_a35b_1,hh_a35c_1,hh_a35_2,hh_a35a_2,hh_a35b_2,hh_a35c_2,hh_g09,hh_m00,hh_o00,hh_s01,hh_w01,int_outcome_1,int_outcome_2
2875,312010070189,31201007,rural,South - Rural,1199.1005,Panel A,Balaka,1,Nsamala,No,,92,93,28apr2010,28,4,2010,25aug2010,25,8,2010,90,90,29apr2010,29,4,2010,25aug2010,25,8,2010,99,222,06may2010,6,5,2010,22feb2011,22,2,2011,3,10,23sep2010,23,9,2010,24feb2011,24,2,2011,Yes,Yes,No,No,No,Complete,Not Complete
2849,312010070226,31201007,rural,South - Rural,1199.1005,Panel A,Balaka,1,Nsamala,No,,91,91,28apr2010,28,4,2010,25aug2010,25,8,2010,90,90,29apr2010,29,4,2010,26aug2010,26,8,2010,99,99,08may2010,8,5,2010,28aug2010,28,8,2010,3,10,23sep2010,23,9,2010,24feb2011,24,2,2011,Yes,Yes,Yes,No,No,Complete,Complete
2867,312010070230,31201007,rural,South - Rural,1199.1005,Panel A,Balaka,1,Nsamala,No,,91,91,28apr2010,28,4,2010,25aug2010,25,8,2010,90,90,29apr2010,29,4,2010,26aug2010,26,8,2010,99,99,08may2010,8,5,2010,28aug2010,28,8,2010,3,10,23sep2010,23,9,2010,24feb2011,24,2,2011,No,Yes,Yes,No,No,Complete,Complete
2859,312010070283,31201007,rural,South - Rural,1199.1005,Panel A,Balaka,1,Nsamala,No,,94,94,28apr2010,28,4,2010,25aug2010,25,8,2010,90,90,29apr2010,29,4,2010,26aug2010,26,8,2010,99,99,05may2010,5,5,2010,28aug2010,28,8,2010,3,10,22sep2010,22,9,2010,24feb2011,24,2,2011,No,Yes,No,No,No,Complete,Complete
2855,312010070285,31201007,rural,South - Rural,1199.1005,Panel A,Balaka,1,Nsamala,No,,94,94,28apr2010,28,4,2010,25aug2010,25,8,2010,90,90,29apr2010,29,4,2010,26aug2010,26,8,2010,99,99,05may2010,5,5,2010,28aug2010,28,8,2010,3,10,22sep2010,22,9,2010,24feb2011,24,2,2011,No,Yes,No,No,No,Complete,Complete
2794,312011040010,31201104,rural,South - Rural,1335.2551,Panel B,Balaka,1,Nsamala,No,,91,91,03jun2010,3,6,2010,14sep2010,14,9,2010,90,90,04jun2010,4,6,2010,15sep2010,15,9,2010,99,99,10jun2010,10,6,2010,20sep2010,20,9,2010,10,10,13dec2010,13,12,2010,05feb2011,5,2,2011,Yes,Yes,No,No,No,Complete,Complete
2806,312011040023,31201104,rural,South - Rural,1335.2551,Panel B,Balaka,1,Nsamala,No,,91,91,03jun2010,3,6,2010,14sep2010,14,9,2010,90,90,04jun2010,4,6,2010,15sep2010,15,9,2010,99,99,10jun2010,10,6,2010,20sep2010,20,9,2010,10,10,13dec2010,13,12,2010,05feb2011,5,2,2011,No,Yes,No,No,Yes,Complete,Complete
2814,312011040036,31201104,rural,South - Rural,1335.2551,Panel B,Balaka,1,Nsamala,No,,91,91,03jun2010,3,6,2010,16sep2010,16,9,2010,90,90,04jun2010,4,6,2010,17sep2010,17,9,2010,99,99,10jun2010,10,6,2010,20sep2010,20,9,2010,10,10,13dec2010,13,12,2010,05feb2011,5,2,2011,No,Yes,Yes,No,No,Complete,Complete
2804,312011040061,31201104,rural,South - Rural,1335.2551,Panel B,Balaka,1,Nsamala,No,,93,93,03jun2010,3,6,2010,16sep2010,16,9,2010,90,90,04jun2010,4,6,2010,17sep2010,17,9,2010,99,99,10jun2010,10,6,2010,17sep2010,17,9,2010,10,10,13dec2010,13,12,2010,05feb2011,5,2,2011,No,Yes,Yes,No,No,Complete,Complete
2816,312011040074,31201104,rural,South - Rural,1335.2551,Panel B,Balaka,1,Nsamala,No,,93,93,03jun2010,3,6,2010,16sep2010,16,9,2010,90,90,04jun2010,4,6,2010,17sep2010,17,9,2010,99,99,10jun2010,10,6,2010,17sep2010,17,9,2010,10,10,13dec2010,13,12,2010,05feb2011,5,2,2011,Yes,Yes,No,No,Yes,Complete,Complete
2820,312011040086,31201104,rural,South - Rural,1335.2551,Panel B,Balaka,1,Nsamala,No,,94,94,03jun2010,3,6,2010,16sep2010,16,9,2010,90,90,04jun2010,4,6,2010,17sep2010,17,9,2010,99,99,11jun2010,11,6,2010,20sep2010,20,9,2010,10,10,13dec2010,13,12,2010,05feb2011,5,2,2011,No,Yes,No,No,No,Complete,Complete
2796,312011040112,31201104,rural,South - Rural,1335.2551,Panel B,Balaka,1,Nsamala,No,,94,94,03jun2010,3,6,2010,16sep2010,16,9,2010,90,90,04jun2010,4,6,2010,17sep2010,17,9,2010,99,99,11jun2010,11,6,2010,20sep2010,20,9,2010,10,10,13dec2010,13,12,2010,05feb2011,5,2,2011,Yes,Yes,No,No,No,Complete,Complete
2792,312011040124,31201104,rural,South - Rural,1335.2551,Panel B,Balaka,1,Nsamala,No,,95,95,03jun2010,3,6,2010,16sep2010,16,9,2010,90,90,04jun2010,4,6,2010,17sep2010,17,9,2010,99,99,11jun2010,11,6,2010,20sep2010,20,9,2010,10,10,13dec2010,13,12,2010,05feb2011,5,2,2011,Yes,Yes,Yes,No,No,Complete,Complete
2810,312011040137,31201104,rural,South - Rural,1335.2551,Panel B,Balaka,1,Nsamala,No,,95,95,04jun2010,4,6,2010,16sep2010,16,9,2010,90,90,05jun2010,5,6,2010,17sep2010,17,9,2010,99,99,11jun2010,11,6,2010,20sep2010,20,9,2010,10,10,13dec2010,13,12,2010,05feb2011,5,2,2011,No,Yes,No,No,No,Complete,Complete
2818,312011040162,31201104,rural,South - Rural,1335.2551,Panel B,Balaka,1,Nsamala,No,,91,91,03jun2010,3,6,2010,16sep2010,16,9,2010,90,90,04jun2010,4,6,2010,17sep2010,17,9,2010,99,99,10jun2010,10,6,2010,20sep2010,20,9,2010,10,10,13dec2010,13,12,2010,05feb2011,5,2,2011,Yes,Yes,No,No,No,Complete,Complete
2790,312011040175,31201104,rural,South - Rural,1335.2551,Panel B,Balaka,1,Nsamala,No,,94,94,03jun2010,3,6,2010,14sep2010,14,9,2010,90,90,04jun2010,4,6,2010,15sep2010,15,9,2010,99,99,11jun2010,11,6,2010,20sep2010,20,9,2010,10,10,13dec2010,13,12,2010,05feb2011,5,2,2011,No,Yes,No,No,No,Complete,Complete
2802,312011040188,31201104,rural,South - Rural,1335.2551,Panel B,Balaka,1,Nsamala,No,,94,94,03jun2010,3,6,2010,14sep2010,14,9,2010,90,90,04jun2010,4,6,2010,15sep2010,15,9,2010,99,99,11jun2010,11,6,2010,20sep2010,20,9,2010,10,10,13dec2010,13,12,2010,05feb2011,5,2,2011,No,Yes,No,No,Yes,Complete,Complete
2808,312011040213,31201104,rural,South - Rural,1335.2551,Panel B,Balaka,1,Nsamala,No,,95,95,03jun2010,3,6,2010,14sep2010,14,9,2010,90,90,04jun2010,4,6,2010,15sep2010,15,9,2010,99,99,11jun2010,11,6,2010,20sep2010,20,9,2010,10,10,13dec2010,13,12,2010,05feb2011,5,2,2011,No,Yes,Yes,No,No,Complete,Complete
2798,312011040226,31201104,rural,South - Rural,1335.2551,Panel B,Balaka,1,Nsamala,No,,95,95,03jun2010,3,6,2010,14sep2010,14,9,2010,90,90,04jun2010,4,6,2010,15sep2010,15,9,2010,99,99,11jun2010,11,6,2010,20sep2010,20,9,2010,10,10,13dec2010,13,12,2010,05feb2011,5,2,2011,No,Yes,Yes,No,No,Complete,Complete
2812,312011040238,31201104,rural,South - Rural,1335.2551,Panel B,Balaka,1,Nsamala,No,,93,93,03jun2010,3,6,2010,14sep2010,14,9,2010,90,90,04jun2010,4,6,2010,15sep2010,15,9,2010,99,99,10jun2010,10,6,2010,17sep2010,17,9,2010,10,10,13dec2010,13,12,2010,05feb2011,5,2,2011,No,Yes,Yes,No,No,Complete,Complete
2800,312011040264,31201104,rural,South - Rural,1335.2551,Panel B,Balaka,1,Nsamala,No,,93,93,04jun2010,4,6,2010,14sep2010,14,9,2010,90,90,05jun2010,5,6,2010,15sep2010,15,9,2010,99,99,10jun2010,10,6,2010,17sep2010,17,9,2010,10,10,13dec2010,13,12,2010,05feb2011,5,2,2011,No,Yes,No,No,No,Complete,Complete
2838,312011970001,31201197,rural,South - Rural,518.99078,Panel B,Balaka,1,Nsamala,No,,94,94,15apr2010,15,4,2010,23jul2010,23,7,2010,90,90,16apr2010,16,4,2010,24jul2010,24,7,2010,99,99,17apr2010,17,4,2010,26jul2010,26,7,2010,11,22,13dec2010,13,12,2010,07feb2011,7,2,2011,Yes,Yes,Yes,No,No,Complete,Complete
2852,312011970008,31201197,rural,South - Rural,518.99078,Panel B,Balaka,1,Nsamala,No,,94,94,15apr2010,15,4,2010,23jul2010,23,7,2010,90,90,16apr2010,16,4,2010,24jul2010,24,7,2010,99,99,17apr2010,17,4,2010,29jul2010,29,7,2010,11,22,13dec2010,13,12,2010,07feb2011,7,2,2011,Yes,Yes,No,Yes,No,Complete,Complete
2842,312011970022,31201197,rural,South - Rural,518.99078,Panel B,Balaka,1,Nsamala,No,,92,95,15apr2010,15,4,2010,22jul2010,22,7,2010,90,90,16apr2010,16,4,2010,23jul2010,23,7,2010,99,99,17apr2010,17,4,2010,26jul2010,26,7,2010,11,22,13dec2010,13,12,2010,05feb2011,5,2,2011,No,Yes,Yes,No,No,Complete,Complete
2840,312011970028,31201197,rural,South - Rural,518.99078,Panel B,Balaka,1,Nsamala,No,,91,91,15apr2010,15,4,2010,23jul2010,23,7,2010,90,90,16apr2010,16,4,2010,24jul2010,24,7,2010,99,99,17apr2010,17,4,2010,26jul2010,26,7,2010,11,22,13dec2010,13,12,2010,05feb2011,5,2,2011,Yes,Yes,Yes,No,No,Complete,Complete
2846,312011970030,31201197,rural,South - Rural,518.99078,Panel B,Balaka,1,Nsamala,No,,92,95,15apr2010,15,4,2010,24jul2010,24,7,2010,90,90,16apr2010,16,4,2010,24jul2010,24,7,2010,99,99,17apr2010,17,4,2010,26jul2010,26,7,2010,11,22,13dec2010,13,12,2010,05feb2011,5,2,2011,No,Yes,No,Yes,No,Complete,Complete
2836,312011970037,31201197,rural,South - Rural,518.99078,Panel B,Balaka,1,Nsamala,No,,93,93,14apr2010,14,4,2010,23jul2010,23,7,2010,90,90,15apr2010,15,4,2010,24jul2010,24,7,2010,99,99,17apr2010,17,4,2010,24jul2010,24,7,2010,11,22,13dec2010,13,12,2010,05feb2011,5,2,2011,Yes,Yes,No,No,No,Complete,Complete
2822,312011970057,31201197,rural,South - Rural,518.99078,Panel B,Balaka,1,Nsamala,No,,93,93,15apr2010,15,4,2010,23jul2010,23,7,2010,90,90,16apr2010,16,4,2010,24jul2010,24,7,2010,99,99,17apr2010,17,4,2010,24jul2010,24,7,2010,11,22,13dec2010,13,12,2010,05feb2011,5,2,2011,Yes,Yes,No,No,No,Complete,Complete
2830,312011970066,31201197,rural,South - Rural,518.99078,Panel B,Balaka,1,Nsamala,No,,91,91,15apr2010,15,4,2010,23jul2010,23,7,2010,90,90,16apr2010,16,4,2010,24jul2010,24,7,2010,99,99,17apr2010,17,4,2010,26jul2010,26,7,2010,11,22,13dec2010,13,12,2010,07feb2011,7,2,2011,Yes,Yes,Yes,No,No,Complete,Complete
2826,312011970081,31201197,rural,South - Rural,518.99078,Panel B,Balaka,1,Nsamala,No,,91,91,13apr2010,13,4,2010,22jul2010,22,7,2010,90,90,14apr2010,14,4,2010,23jul2010,23,7,2010,99,99,17apr2010,17,4,2010,26jul2010,26,7,2010,11,22,13dec2010,13,12,2010,07feb2011,7,2,2011,Yes,Yes,Yes,Yes,No,Complete,Complete
2844,312011970088,31201197,rural,South - Rural,518.99078,Panel B,Balaka,1,Nsamala,No,,91,91,13apr2010,13,4,2010,22jul2010,22,7,2010,90,90,14apr2010,14,4,2010,24jul2010,24,7,2010,99,99,17apr2010,17,4,2010,26jul2010,26,7,2010,11,22,13dec2010,13,12,2010,05feb2011,5,2,2011,Yes,Yes,Yes,No,Yes,Complete,Complete
2834,312011970095,31201197,rural,South - Rural,518.99078,Panel B,Balaka,1,Nsamala,No,,93,93,14apr2010,14,4,2010,22jul2010,22,7,2010,90,90,15apr2010,15,4,2010,23jul2010,23,7,2010,99,99,17apr2010,17,4,2010,24jul2010,24,7,2010,11,22,13dec2010,13,12,2010,,0,2,2011,No,Yes,Yes,No,No,Complete,Complete
2850,312011970110,31201197,rural,South - Rural,518.99078,Panel B,Balaka,1,Nsamala,No,,93,93,14apr2010,14,4,2010,22jul2010,22,7,2010,90,90,15apr2010,15,4,2010,23jul2010,23,7,2010,99,99,17apr2010,17,4,2010,24jul2010,24,7,2010,11,22,13dec2010,13,12,2010,04feb2011,4,2,2011,No,Yes,Yes,No,No,Complete,Complete
2828,312011970117,31201197,rural,South - Rural,518.99078,Panel B,Balaka,1,Nsamala,No,,92,95,14apr2010,14,4,2010,23jul2010,23,7,2010,90,90,15apr2010,15,4,2010,24jul2010,24,7,2010,99,99,17apr2010,17,4,2010,26jul2010,26,7,2010,11,22,13dec2010,13,12,2010,05feb2011,5,2,2011,No,Yes,No,Yes,No,Complete,Complete
2824,312011970124,31201197,rural,South - Rural,518.99078,Panel B,Balaka,1,Nsamala,No,,92,95,14apr2010,14,4,2010,23jul2010,23,7,2010,90,90,15apr2010,15,4,2010,24jul2010,24,7,2010,99,99,17apr2010,17,4,2010,26jul2010,26,7,2010,11,22,13dec2010,13,12,2010,05feb2011,5,2,2011,No,Yes,No,No,No,Complete,Complete
2848,312011970139,31201197,rural,South - Rural,518.99078,Panel B,Balaka,1,Nsamala,No,,94,94,14apr2010,14,4,2010,22jul2010,22,7,2010,90,90,15apr2010,15,4,2010,23jul2010,23,7,2010,99,99,17apr2010,17,4,2010,25jul2010,25,7,2010,11,22,13dec2010,13,12,2010,07feb2011,7,2,2011,Yes,Yes,No,No,No,Complete,Complete
2832,312011970146,31201197,rural,South - Rural,518.99078,Panel B,Balaka,1,Nsamala,No,,94,94,14apr2010,14,4,2010,22jul2010,22,7,2010,90,90,15apr2010,15,4,2010,23jul2010,23,7,2010,99,99,17apr2010,17,4,2010,25jul2010,25,7,2010,11,22,13dec2010,13,12,2010,07feb2011,7,2,2011,Yes,Yes,Yes,No,No,Complete,Complete
2766,312015160017,31201516,rural,South - Rural,1157.0692,Panel B,Balaka,1,Nsamala,No,,94,94,24may2010,24,5,2010,23aug2010,23,8,2010,90,90,27may2010,27,5,2010,24aug2010,24,8,2010,99,99,27may2010,27,5,2010,26aug2010,26,8,2010,3,9,29sep2010,29,9,2010,29jan2011,29,1,2011,Yes,Yes,No,Yes,No,Complete,Complete
2774,312015160031,31201516,rural,South - Rural,1157.0692,Panel B,Balaka,1,Nsamala,No,,93,93,25may2010,25,5,2010,23aug2010,23,8,2010,90,90,27may2010,27,5,2010,24aug2010,24,8,2010,99,99,27may2010,27,5,2010,27aug2010,27,8,2010,3,9,28sep2010,28,9,2010,29jan2011,29,1,2011,No,Yes,No,No,No,Complete,Complete
2760,312015160046,31201516,rural,South - Rural,1157.0692,Panel B,Balaka,1,Nsamala,No,,94,94,24may2010,24,5,2010,23aug2010,23,8,2010,90,90,27may2010,27,5,2010,24aug2010,24,8,2010,99,99,27may2010,27,5,2010,27aug2010,27,8,2010,3,9,29sep2010,29,9,2010,29jan2011,29,1,2011,No,Yes,Yes,No,No,Complete,Complete
2762,312015160060,31201516,rural,South - Rural,1157.0692,Panel B,Balaka,1,Nsamala,No,,91,91,25may2010,25,5,2010,24aug2010,24,8,2010,90,90,26may2010,26,5,2010,25aug2010,25,8,2010,99,99,27may2010,27,5,2010,29aug2010,29,8,2010,3,9,29sep2010,29,9,2010,31jan2011,31,1,2011,Yes,Yes,No,No,No,Complete,Complete
2768,312015160089,31201516,rural,South - Rural,1157.0692,Panel B,Balaka,1,Nsamala,No,,93,93,25may2010,25,5,2010,24aug2010,24,8,2010,90,90,27may2010,27,5,2010,25aug2010,25,8,2010,99,99,27may2010,27,5,2010,28aug2010,28,8,2010,3,9,28sep2010,28,9,2010,29jan2011,29,1,2011,No,Yes,No,No,No,Complete,Complete
2784,312015160108,31201516,rural,South - Rural,1157.0692,Panel B,Balaka,1,Nsamala,No,,91,91,25may2010,25,5,2010,23aug2010,23,8,2010,90,90,26may2010,26,5,2010,24aug2010,24,8,2010,99,99,27may2010,27,5,2010,26aug2010,26,8,2010,3,9,29sep2010,29,9,2010,31jan2011,31,1,2011,No,Yes,No,No,No,Complete,Complete
2764,312015160118,31201516,rural,South - Rural,1157.0692,Panel B,Balaka,1,Nsamala,No,,91,91,24may2010,24,5,2010,23aug2010,23,8,2010,90,90,26may2010,26,5,2010,24aug2010,24,8,2010,99,99,28may2010,28,5,2010,26aug2010,26,8,2010,3,9,29sep2010,29,9,2010,31jan2011,31,1,2011,Yes,Yes,Yes,Yes,No,Complete,Complete
2786,312015160132,31201516,rural,South - Rural,1157.0692,Panel B,Balaka,1,Nsamala,No,,94,94,25may2010,25,5,2010,25aug2010,25,8,2010,90,90,27may2010,27,5,2010,27may2010,27,5,2010,99,99,27may2010,27,5,2010,27may2010,27,5,2010,3,9,29sep2010,29,9,2010,31jan2011,31,1,2011,Yes,Yes,Yes,No,Yes,Complete,Complete
2780,312015160161,31201516,rural,South - Rural,1157.0692,Panel B,Balaka,1,Nsamala,No,,94,94,25may2010,25,5,2010,25aug2010,25,8,2010,90,90,27may2010,27,5,2010,27may2010,27,5,2010,99,99,27may2010,27,5,2010,27may2010,27,5,2010,3,9,29sep2010,29,9,2010,31jan2011,31,1,2011,No,Yes,Yes,No,No,Complete,Complete
2778,312015160175,31201516,rural,South - Rural,1157.0692,Panel B,Balaka,1,Nsamala,No,,91,95,24may2010,24,5,2010,24aug2010,24,8,2010,90,90,26may2010,26,5,2010,25aug2010,25,8,2010,99,99,28may2010,28,5,2010,27aug2010,27,8,2010,3,9,29sep2010,29,9,2010,01feb2011,1,2,2011,No,Yes,No,No,No,Complete,Complete
2758,312015160190,31201516,rural,South - Rural,1157.0692,Panel B,Balaka,1,Nsamala,No,,91,95,24may2010,24,5,2010,24aug2010,24,8,2010,90,90,26may2010,26,5,2010,25aug2010,25,8,2010,99,99,28may2010,28,5,2010,27aug2010,27,8,2010,3,9,29sep2010,29,9,2010,31jan2011,31,1,2011,No,Yes,Yes,No,No,Complete,Complete
2782,312015160204,31201516,rural,South - Rural,1157.0692,Panel B,Balaka,1,Nsamala,No,,94,94,25may2010,25,5,2010,24aug2010,24,8,2010,90,90,27may2010,27,5,2010,25aug2010,25,8,2010,99,99,27may2010,27,5,2010,26aug2010,26,8,2010,3,9,29sep2010,29,9,2010,31jan2011,31,1,2011,Yes,Yes,Yes,No,No,Complete,Complete
2772,312015160233,31201516,rural,South - Rural,1157.0692,Panel B,Balaka,1,Nsamala,No,,91,91,25may2010,25,5,2010,24aug2010,24,8,2010,90,90,26may2010,26,5,2010,25aug2010,25,8,2010,99,99,28may2010,28,5,2010,26aug2010,26,8,2010,3,9,29sep2010,29,9,2010,31jan2011,31,1,2011,Yes,Yes,No,Yes,No,Complete,Complete
2776,312015160248,31201516,rural,South - Rural,1157.0692,Panel B,Balaka,1,Nsamala,No,,93,93,26may2010,26,5,2010,23aug2010,23,8,2010,90,90,27may2010,27,5,2010,24aug2010,24,8,2010,99,99,27may2010,27,5,2010,28aug2010,28,8,2010,3,9,28sep2010,28,9,2010,29jan2011,29,1,2011,No,Yes,No,No,No,Complete,Complete
2770,312015160262,31201516,rural,South - Rural,1157.0692,Panel B,Balaka,1,Nsamala,No,,93,93,26may2010,26,5,2010,24aug2010,24,8,2010,90,90,27aug2010,27,8,2010,25aug2010,25,8,2010,99,99,27may2010,27,5,2010,28aug2010,28,8,2010,3,9,28sep2010,28,9,2010,29jan2011,29,1,2011,No,Yes,No,No,No,Complete,Complete
2788,312015160291,31201516,rural,South - Rural,1157.0692,Panel B,Balaka,1,Nsamala,No,,93,93,26may2010,26,5,2010,23aug2010,23,8,2010,90,90,27may2010,27,5,2010,24aug2010,24,8,2010,99,99,27may2010,27,5,2010,28aug2010,28,8,2010,3,9,28sep2010,28,9,2010,29jan2010,29,1,2010,No,Yes,No,No,No,Complete,Complete
2907,312046180076,31204618,rural,South - Rural,1193.0287,Panel A,Balaka,4,Kalemebo,No,,91,91,14jun2010,14,6,2010,17sep2010,17,9,2010,90,90,15jun2010,15,6,2010,18sep2010,18,9,2010,99,99,24jun2010,24,6,2010,23sep2010,23,9,2010,11,11,01dec2010,1,12,2010,22dec2010,22,12,2010,Yes,Yes,Yes,No,No,Complete,Complete
2903,312046180082,31204618,rural,South - Rural,1193.0287,Panel A,Balaka,4,Kalemebo,No,,94,94,14jun2010,14,6,2010,17sep2010,17,9,2010,90,90,16jun2010,16,6,2010,18sep2010,18,9,2010,99,99,25jun2010,25,6,2010,23sep2010,23,9,2010,11,11,02dec2010,2,12,2010,22dec2010,22,12,2010,Yes,Yes,Yes,No,No,Complete,Complete
2883,312046180090,31204618,rural,South - Rural,1193.0287,Panel A,Balaka,4,Kalemebo,No,,93,93,14jun2010,14,6,2010,17sep2010,17,9,2010,90,90,15jun2010,15,6,2010,18sep2010,18,9,2010,99,99,24jun2010,24,6,2010,21sep2010,21,9,2010,11,11,01dec2010,1,12,2010,22dec2010,22,12,2010,Yes,Yes,Yes,No,No,Complete,Complete
2889,312046180100,31204618,rural,South - Rural,1193.0287,Panel A,Balaka,4,Kalemebo,No,,93,93,14jun2010,14,6,2010,17sep2010,17,9,2010,90,90,15jun2010,15,6,2010,18sep2010,18,9,2010,99,99,24jun2010,24,6,2010,21sep2010,21,9,2010,11,11,02dec2010,2,12,2010,22dec2010,22,12,2010,No,Yes,Yes,No,No,Complete,Complete
2891,312046180102,31204618,rural,South - Rural,1193.0287,Panel A,Balaka,4,Kalemebo,No,,95,95,14jun2010,14,6,2010,17sep2010,17,9,2010,90,90,15jun2010,15,6,2010,18sep2010,18,9,2010,99,99,25jun2010,25,6,2010,21sep2010,21,9,2010,11,11,03dec2010,3,12,2010,22dec2010,22,12,2010,Yes,Yes,No,No,No,Complete,Complete
2895,312046180105,31204618,rural,South - Rural,1193.0287,Panel A,Balaka,4,Kalemebo,No,,93,93,15jun2010,15,6,2010,18sep2010,18,9,2010,90,90,16jun2010,16,6,2010,19sep2010,19,9,2010,99,99,24jun2010,24,6,2010,21sep2010,21,9,2010,11,11,02dec2010,2,12,2010,22dec2010,22,12,2010,Yes,Yes,No,Yes,No,Complete,Complete
2905,312046180112,31204618,rural,South - Rural,1193.0287,Panel A,Balaka,4,Kalemebo,No,,91,91,14jun2010,14,6,2010,17sep2010,17,9,2010,90,90,15jun2010,15,6,2010,18sep2010,18,9,2010,99,99,24jun2010,24,6,2010,23sep2010,23,9,2010,11,11,01dec2010,1,12,2010,22dec2010,22,12,2010,Yes,Yes,Yes,No,No,Complete,Complete
2911,312046180123,31204618,rural,South - Rural,1193.0287,Panel A,Balaka,4,Kalemebo,No,,95,95,15jun2010,15,6,2010,17sep2010,17,9,2010,90,90,16jun2010,16,6,2010,18sep2010,18,9,2010,99,99,27jun2010,27,6,2010,21sep2010,21,9,2010,11,11,03dec2010,3,12,2010,22dec2010,22,12,2010,No,Yes,No,Yes,No,Complete,Complete
2901,312046180149,31204618,rural,South - Rural,1193.0287,Panel A,Balaka,4,Kalemebo,No,,95,95,15jun2010,15,6,2010,17sep2010,17,9,2010,90,90,16jun2010,16,6,2010,18sep2010,18,9,2010,99,99,26jun2010,26,6,2010,21sep2010,21,9,2010,11,11,02dec2010,2,12,2010,22dec2010,22,12,2010,No,Yes,No,No,No,Complete,Complete
2881,312046180161,31204618,rural,South - Rural,1193.0287,Panel A,Balaka,4,Kalemebo,No,,93,93,16jun2010,16,6,2010,18sep2010,18,9,2010,90,90,17jun2010,17,6,2010,19sep2010,19,9,2010,99,99,24jun2010,24,6,2010,21sep2010,21,9,2010,11,11,02dec2010,2,12,2010,22dec2010,22,12,2010,Yes,Yes,Yes,No,No,Complete,Complete
2893,312046180169,31204618,rural,South - Rural,1193.0287,Panel A,Balaka,4,Kalemebo,No,,91,91,15jun2010,15,6,2010,17sep2010,17,9,2010,90,90,16jun2010,16,6,2010,18sep2010,18,9,2010,99,99,24jun2010,24,6,2010,23sep2010,23,9,2010,11,11,01dec2010,1,12,2010,21dec2010,21,12,2010,Yes,Yes,Yes,No,No,Complete,Complete
2885,312046180205,31204618,rural,South - Rural,1193.0287,Panel A,Balaka,4,Kalemebo,No,,91,91,15jun2010,15,6,2010,17sep2010,17,9,2010,90,90,16jun2010,16,6,2010,18sep2010,18,9,2010,99,99,24jun2010,24,6,2010,23sep2010,23,9,2010,11,11,01dec2010,1,12,2010,21dec2010,21,12,2010,Yes,Yes,No,No,No,Complete,Complete
2909,312046180216,31204618,rural,South - Rural,1193.0287,Panel A,Balaka,4,Kalemebo,No,,94,94,15jun2010,15,6,2010,17sep2010,17,9,2010,90,90,16jun2010,16,6,2010,18sep2010,18,9,2010,99,99,25jun2010,25,6,2010,23sep2010,23,9,2010,11,11,02dec2010,2,12,2010,22dec2010,22,12,2010,No,Yes,Yes,No,No,Complete,Complete
2899,312046180226,31204618,rural,South - Rural,1193.0287,Panel A,Balaka,4,Kalemebo,No,,94,94,14jun2010,14,6,2010,17sep2010,17,9,2010,90,90,15jun2010,15,6,2010,18sep2010,18,9,2010,99,99,25jun2010,25,6,2010,23sep2010,23,9,2010,11,11,25jun2010,25,6,2010,22dec2010,22,12,2010,Yes,Yes,Yes,No,No,Complete,Complete
2897,312046180244,31204618,rural,South - Rural,1193.0287,Panel A,Balaka,4,Kalemebo,No,,95,95,14jun2010,14,6,2010,17sep2010,17,9,2010,90,90,15jun2010,15,6,2010,18sep2010,18,9,2010,99,99,27jun2010,27,6,2010,21sep2010,21,9,2010,11,11,03dec2010,3,12,2010,22dec2010,22,12,2010,No,Yes,Yes,No,No,Complete,Complete
2887,312046180276,31204618,rural,South - Rural,1193.0287,Panel A,Balaka,4,Kalemebo,No,,94,94,15jun2010,15,6,2010,17sep2010,17,9,2010,90,90,16jun2010,16,6,2010,18sep2010,18,9,2010,99,99,25jun2010,25,6,2010,23sep2010,23,9,2010,11,11,02dec2010,2,12,2010,22dec2010,22,12,2010,Yes,Yes,No,No,No,Complete,Complete
2884,314325230003,31432523,urban,South - Urban,141.1228,Panel B,Zomba City,32,Mtiya Ward,No,,113,113,07may2010,7,5,2010,17sep2010,17,9,2010,110,110,10may2010,10,5,2010,19sep2010,19,9,2010,119,119,19mar2010,19,3,2010,24sep2010,24,9,2010,7,10,07dec2010,7,12,2010,04feb2011,4,2,2011,Yes,Yes,No,No,No,Complete,Complete
2862,314325230017,31432523,urban,South - Urban,141.1228,Panel B,Zomba City,32,Mtiya Ward,No,,116,116,07may2010,7,5,2010,16sep2010,16,9,2010,110,110,10may2010,10,5,2010,17sep2010,17,9,2010,119,119,19dec2010,19,12,2010,26sep2010,26,9,2010,7,10,08dec2010,8,12,2010,04feb2011,4,2,2011,No,Yes,Yes,No,No,Complete,Complete
