PID,eligible_tracking,status,whynotfound,specialcase
024502,0,Found,,
024601,1,Found,,
024602,1,Found,,
024603,0,Found,,
024604,0,Found,,
024701,1,Found,,
024702,1,Found,,
024801,1,Found,,
024802,1,Found,,
024803,1,Found,,
024804,1,Found,,
024805,1,Found,,
024806,0,Found,,
024807,0,Found,,
024808,0,"Not Found, Tracking Ineligible",,
024809,0,Found,,
024810,0,Found,,
024901,1,Found,,
024902,1,Found,,
024903,1,Found,,
024904,0,Individual Dead,,
024905,0,Found,,
024906,0,Found,,
024907,0,Found,,
024908,0,Found,,
024909,0,Found,,
024910,1,Found,,
025001,1,Found,,
025002,1,Found,,
025003,0,Found,,
025004,0,Found,,
025005,0,Found,,
025006,0,Found,,
025101,1,Found,,
025102,1,Found,,
025103,0,Found,,
025104,0,Found,,
025201,1,Found,,
025202,1,Found,,
025204,1,Found,,
025205,0,"Not Found, Tracking Ineligible",,
025206,0,"Not Found, Tracking Ineligible",,
025207,1,Found,,
025208,1,Found,,
025301,1,Found,,
025401,1,Found,,
025402,1,Found,,
025404,1,Found,,
025405,1,Found,,
025406,0,Found,,
025407,0,Found,,
025408,1,Found,,
025409,1,Found,,
025410,1,Found,,
025501,1,Found,,
025502,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
025503,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
025504,0,"Not Found, Tracking Ineligible",Individual Outside Malawi or in Likoma,
025505,0,"Not Found, Tracking Ineligible",Individual Outside Malawi or in Likoma,
025506,0,"Not Found, Tracking Ineligible",Individual Outside Malawi or in Likoma,
025601,1,Individual Dead,,
025602,1,Found,,
025603,1,Found,,
025604,1,Found,,
025605,1,Found,,
025606,1,Found,,
025607,0,Found,,
025608,1,Found,,
025701,1,Found,,
025702,1,Found,,
025801,1,Found,,
025802,1,Found,,
025803,1,Found,,
025804,1,Found,,
025805,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
025806,1,Found,,
025807,1,Found,,
025808,0,"Not Found, Tracking Ineligible",,
025809,0,Found,,
025810,0,Found,,
025811,0,Found,,
025812,0,Found,,
025813,1,Found,,
025814,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
025901,1,Found,,
025902,1,Found,,
026001,1,Found,,
026002,1,Found,,
026003,0,Found,,
026004,0,Found,,
026101,1,Found,,
026102,1,Found,,
026103,0,Found,,
026104,1,Found,,
026201,1,Found,,
026202,1,Found,,
026203,1,Found,,
026204,1,Found,,
026205,1,Found,,
026206,0,Found,,
026301,1,Found,,
026302,1,Found,,
026303,1,Found,,
026401,1,Found,,
026402,1,Found,,
026403,1,Found,,
026404,1,Found,,
026405,1,Found,,
026406,1,Found,,
026501,1,Found,,
026502,1,Found,,
026503,1,Found,,
026504,0,Found,,
026505,0,Found,,
026506,0,Found,,
026507,1,Found,,
026508,1,Found,,
026601,1,Found,,
026602,1,Found,,
026603,1,Found,,
026604,1,Found,,
026605,1,Found,,
026606,1,Found,,
026607,0,Found,,
026608,0,Found,,
026701,1,Individual Dead,,
026702,1,Found,,
026801,1,Found,,
026802,1,Found,,
026803,1,Found,,
026804,1,Found,,
026805,1,Found,,
026806,0,Found,,
026901,1,Found,,
026902,1,Found,,
026903,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
026904,1,Found,,
026905,1,Found,,
026906,1,Found,,
027001,1,Found,,
027002,1,Found,,
027003,1,Found,,
027004,1,Found,,
027005,1,Found,,
027006,0,Found,,
027007,0,Found,,
027101,1,Found,,
027102,1,Found,,
027103,0,Found,,
027104,0,Found,,
027105,0,Found,,
027201,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
027202,1,Individual Dead,,
027203,1,Found,,
027204,0,Found,,
027205,0,Found,,
027301,1,Found,,
027302,1,Found,,
027303,1,Found,,
027304,0,Found,,
027305,0,Found,,
027306,0,Found,,
027401,1,Found,,
027402,1,Found,,
027403,0,Found,,
027404,0,Found,,
027501,1,Found,,
027502,1,Found,,
027503,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
027504,1,Found,,
027505,1,Found,,
027506,1,Found,,
027507,1,Found,,
027508,0,"Not Found, Tracking Ineligible",,
027601,1,Found,,
027701,1,Found,,
027702,1,Found,,
027703,1,Found,,
027704,1,Found,,
027705,0,Found,,
027706,0,Found,,
027707,1,Found,,
027708,0,Found,,
027709,0,Found,,
027710,0,Found,,
027711,1,Found,,
027801,1,Found,,
027802,1,Found,,
027803,1,Found,,
027804,1,Found,,
027805,1,Found,,
027806,1,Found,,
027807,1,Found,,
027901,1,Found,,
027902,1,Individual Dead,,
027903,0,Found,,
028001,1,Found,,
028002,1,Found,,
028003,1,Found,,
028004,1,Found,,
028005,0,Found,,
028006,0,Found,,
028007,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
028101,1,Found,,
028102,1,Found,,
028103,1,Found,,
028104,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
028201,1,Found,,
028202,1,Found,,
028204,0,Individual Dead,,
028205,0,Found,,
028207,0,Found,,
028208,0,Found,,
028301,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
028302,1,Found,,
028303,1,Found,,
028304,0,Found,,
028305,0,Found,,
028306,0,"Not Found, Tracking Ineligible",,
028307,1,Found,,
028308,1,Found,,
028309,1,Found,,
028310,1,Found,,
028311,0,Found,,
028312,0,Found,,
028313,1,Found,,
028314,1,Found,,
028315,0,"Not Found, Tracking Ineligible",,
028316,0,"Not Found, Tracking Ineligible",,
028317,0,Found,,
028318,1,Found,,
028319,1,Found,,
028401,1,Found,,
028402,1,Found,,
028501,1,Found,,
028502,1,Found,,
028503,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
028504,1,Found,,
028505,1,Found,,
028506,1,Found,,
028601,1,Found,,
028701,1,Found,,
028702,1,Found,,
028703,1,Found,,
028704,1,Found,,
028705,1,Found,,
028706,1,Found,,
028707,1,Found,,
028708,0,Found,,
028709,0,Found,,
028710,1,Found,,
028711,0,Found,,
028712,0,Found,,
028801,1,Found,,
028802,1,Found,,
028803,1,Found,,
028804,1,Found,,
028901,1,Found,,
028902,1,Found,,
028903,1,Found,,
028904,1,Found,,
028905,0,Found,,
028906,1,Found,,
029001,1,Found,,
029002,1,Found,,
029003,1,Found,,
029004,1,Found,,
029005,0,Found,,
029006,1,"Not Found, Tracking Eligible",,
029007,0,"Not Found, Tracking Ineligible",,
029008,0,Found,,
029101,1,"Not Found, Tracking Eligible",,
029102,1,Found,,
029103,0,Found,,
029104,0,Found,,
029201,1,Found,,
029202,1,Found,,
029203,0,Found,,
029204,0,Found,,
029205,0,Found,,
029301,1,Individual Dead,,
029302,1,Found,,
029303,1,Found,,
029304,1,Found,,
029305,1,Found,,
029306,0,Found,,
029307,1,Found,,
029308,1,Individual Dead,,
029309,0,Found,,
029310,0,Found,,
029311,1,Individual Dead,,
029312,1,Individual Dead,,
029401,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
029402,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
029403,1,Found,,
029404,0,Found,,
029405,0,Found,,
029406,0,Found,,
029501,1,Found,,
029502,1,Found,,
029503,1,Found,,
029504,0,Found,,
029505,0,Found,,
029506,0,Found,,
029601,1,Found,,
029602,1,Found,,
029603,1,Found,,
029604,1,Found,,
029605,1,Found,,
029606,1,Found,,
029607,0,Found,,
029701,1,Found,,
029702,1,Found,,
029703,1,Found,,
029801,1,Found,,
029802,1,Found,,
029803,0,Found,,
029804,0,Found,,
029901,1,Found,,
029902,1,Found,,
029903,1,Found,,
029904,1,Found,,
029905,1,Found,,
030001,1,Found,,
030002,1,Found,,
030003,0,Found,,
030004,0,Found,,
030005,0,Found,,
030101,1,Found,,
030102,1,Found,,
030103,1,Found,,
030104,0,Found,,
030105,0,Found,,
030106,1,Found,,
030107,0,Found,,
030201,1,Found,,
030202,1,Found,,
030301,1,Found,,
030302,1,Found,,
030303,1,Found,,
030304,0,Found,,
030305,0,"Not Found, Tracking Ineligible",Individual Outside Malawi or in Likoma,
030401,1,Found,,
030402,1,Found,,
030403,0,Found,,
030404,0,Found,,
030501,1,Found,,
030502,1,Found,,
030503,1,Found,,
030504,1,Found,,
030505,0,Found,,
030506,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
030507,1,Found,,
030508,1,Found,,
030509,0,"Not Found, Tracking Ineligible",,
030602,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
030603,0,"Not Found, Tracking Ineligible",Individual Outside Malawi or in Likoma,
030604,0,"Not Found, Tracking Ineligible",,
030605,0,Found,,
030606,0,Found,,
030607,1,Found,,
030608,1,Found,,
030701,1,Individual Dead,,
030702,1,Found,,
030703,1,Found,,
030704,1,Found,,
030705,0,Found,,
030801,1,Found,,
030802,1,Found,,
030803,1,"Not Found, Tracking Eligible",,
030804,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
030805,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
030806,0,Found,,
030807,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
030808,1,Found,,
030809,1,Found,,
030810,0,"Not Found, Tracking Ineligible",Individual Outside Malawi or in Likoma,
030811,0,Found,,
030812,0,"Not Found, Tracking Ineligible",,
030901,1,Found,,
030902,1,Found,,
030903,0,Found,,
030904,0,Found,,
030905,0,Found,,
030906,1,Found,,
030907,1,Found,,
030908,0,Found,,
030909,1,Found,,
030910,1,Found,,
030911,0,Found,,
030912,0,Found,,
031001,1,Found,,
031002,1,Found,,
031003,1,Found,,
031004,0,Found,,
031005,0,Individual Dead,,
031006,1,Individual Dead,,
031007,0,Found,,
031101,1,Found,,
031102,1,Found,,
031103,1,Found,,
031104,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
031105,1,"Not Found, Tracking Eligible",,
031106,1,Found,,
031107,1,"Not Found, Tracking Eligible",,
031108,1,Found,,
031201,1,Found,,
031202,1,Found,,
031203,0,Found,,
031204,0,Found,,
031205,0,Found,,
031206,0,Found,,
031301,1,Found,,
031302,1,Found,,
031303,0,Found,,
031401,1,Found,,
031402,1,Found,,
031403,1,Found,,
031404,0,Found,,
031405,0,Found,,
031406,0,Found,,
031407,0,Found,,
031501,1,Found,,
031502,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
031503,1,Found,,
031504,0,"Not Found, Tracking Ineligible",,
031505,0,Found,,
031506,0,Found,,
031507,1,Found,,
031508,1,Found,,
031601,1,Found,,
031602,1,Found,,
031603,0,Found,,
031604,0,Found,,
031605,0,Found,,
031701,1,Found,,
031702,1,Found,,
031703,1,Found,,
031704,0,Found,,
031801,1,Found,,
031802,1,Found,,
031803,1,Found,,
031804,1,Found,,
031805,1,Found,,
031806,1,Found,,
031807,1,Found,,
031808,1,Found,,
031809,0,Found,,
031810,0,Found,,
031811,0,Found,,
031812,0,Found,,
031901,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
031902,1,Found,,
031903,1,Found,,
031904,0,Found,,
031905,0,Found,,
032001,1,Found,,
032002,1,Found,,
032003,0,"Not Found, Tracking Ineligible",,
032004,0,Found,,
032101,1,Found,,
032201,1,"Not Found, Tracking Eligible",,
032202,1,"Not Found, Tracking Eligible",,
032203,1,"Not Found, Tracking Eligible",,
032204,0,"Not Found, Tracking Ineligible",,
032205,0,"Not Found, Tracking Ineligible",,
032206,0,"Not Found, Tracking Ineligible",,
032207,0,"Not Found, Tracking Ineligible",,
032301,1,Found,,
032302,1,Found,,
032303,1,Found,,
032304,1,Found,,
032305,1,Found,,
032306,0,"Not Found, Tracking Ineligible",,
032307,0,"Not Found, Tracking Ineligible",,
032308,0,Found,,
032309,0,Found,,
032310,1,Found,,
032311,0,Found,,
032312,0,Found,,
032313,0,Found,,
032401,1,Found,,
032402,1,Found,,
032403,1,Found,,
032404,1,Found,,
032405,1,Found,,
032406,1,Found,,
032407,0,Found,,
032408,0,Found,,
032409,0,Found,,
032410,0,Found,,
032501,1,Found,,
032502,1,Found,,
032503,1,Found,,
032504,1,Found,,
032505,1,Found,,
032506,1,Found,,
032507,0,Found,,
032508,0,Found,,
032509,0,Found,,
032510,0,Individual Dead,,
032601,1,Found,,
032602,1,Found,,
032603,1,Found,,
032604,1,Found,,
032605,0,"Not Found, Tracking Ineligible",,
032606,0,Found,,
032607,0,Found,,
032608,1,Found,,
032701,1,Found,,
032702,1,Found,,
032703,0,Found,,
032704,1,Found,,
032801,1,Found,,
032802,1,Found,,
032803,1,Found,,
032804,1,Found,,
032805,0,Found,,
032806,0,Found,,
032901,1,Found,,
032902,1,Found,,
032903,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
032904,1,Found,,
032905,0,Found,,
033001,1,Found,,
033002,1,Found,,
033101,1,Found,,
033102,1,Found,,
033103,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
033104,1,Found,,
033105,1,Found,,
033106,1,Found,,
033107,1,Found,,
033108,1,Found,,
033109,0,Found,,
033110,0,Found,,
033111,0,Found,,
033112,0,Found,,
033201,1,Found,,
033202,1,Found,,
033203,1,Found,,
033204,1,Found,,
033205,0,Found,,
033301,1,Found,,
033302,1,Found,,
033303,1,Found,,
033304,1,Found,,
033305,0,Found,,
033306,1,Found,,
033307,1,Found,,
033308,1,Found,,
033309,0,Found,,
033310,0,Found,,
033401,1,Found,,
033402,1,Found,,
033403,0,Found,,
033404,0,Found,,
033405,0,Found,,
033501,1,Found,,
033502,1,Found,,
033503,1,Found,,
033504,1,Found,,
033505,1,Found,,
033506,1,Found,,
033507,0,Found,,
033601,1,Found,,
033602,1,Found,,
033603,1,Found,,
033604,1,Found,,
033605,1,Found,,
033606,0,Found,,
033607,0,Found,,
033608,0,Found,,
033609,0,Found,,
033701,1,Found,,
033702,0,Found,,
033703,0,Found,,
033704,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
033705,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
033706,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
033707,0,Individual Dead,,
033708,0,Found,,
033709,0,Found,,
033710,1,Individual Dead,,
033801,1,Found,,
033802,1,Found,,
033804,1,Found,,
033805,1,Found,,
033806,1,Found,,
033807,1,Found,,
033901,1,Found,,
033902,1,Found,,
034001,1,"Not Found, Tracking Eligible",,
034002,1,Found,,
034003,1,Found,,
034004,0,"Not Found, Tracking Ineligible",,
034101,1,Found,,
034102,1,Found,,
034103,1,Found,,
034104,0,Found,,
034105,0,Found,,
034106,0,Found,,
034107,1,"Not Found, Tracking Eligible",,
034108,0,Found,,
034109,1,Found,,
034201,1,Found,,
034202,1,Found,,
034204,1,Found,,
034205,0,Found,,
034206,0,"Not Found, Tracking Ineligible",,
034301,1,Found,,
034302,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
034303,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
034304,1,Found,,
034305,1,Found,,
034306,1,Found,,
034307,0,Found,,
034308,1,Found,,
034309,1,Found,,
034310,0,"Not Found, Tracking Ineligible",Individual Outside Malawi or in Likoma,
034401,1,"Not Found, Tracking Eligible",,
034402,1,"Not Found, Tracking Eligible",,
034403,0,"Not Found, Tracking Ineligible",,
034404,0,"Not Found, Tracking Ineligible",,
034501,1,Found,,
034502,1,Found,,
034503,1,Found,,
034504,1,Found,,
034505,0,Found,,
034601,1,Found,,
034602,1,Found,,
034603,1,Found,,
034604,1,Found,,
034605,0,Found,,
034606,0,Found,,
034607,1,Found,,
034608,1,Found,,
034701,1,Found,,
034702,1,"Not Found, Tracking Eligible",,
034703,0,"Not Found, Tracking Ineligible",,
034704,0,Found,,
034801,1,Found,,
034802,1,Found,,
034803,1,Found,,
034804,1,Found,,
034805,1,Found,,
034806,1,Found,,
034807,0,Found,,
034808,0,Individual Dead,,
034809,0,Found,,
034810,0,Found,,
034901,1,Found,,
034902,1,Found,,
034903,1,Found,,
034904,1,Found,,
034905,1,Found,,
034906,0,Found,,
034907,0,Found,,
034908,0,Found,,
035001,1,Found,,
035002,1,Found,,
035003,1,Found,,
035004,0,Found,,
035101,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
035102,1,Found,,
035103,1,Found,,
035104,0,Found,,
035105,0,Found,,
035201,1,Found,,
035202,1,Found,,
035203,0,Found,,
035204,0,Found,,
035205,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
035301,1,"Not Found, Tracking Eligible",,
035302,1,"Not Found, Tracking Eligible",,
035401,1,Found,,
035402,1,Found,,
035403,0,Found,,
035404,1,Found,,
035501,1,Found,,
035502,1,Found,,
035503,1,Found,,
035504,1,Found,,
035505,1,Found,,
035506,0,Found,,
035507,1,Found,,
035508,1,Found,,
035509,1,Found,,
035510,0,Found,,
035511,0,Found,,
035512,1,Found,,
035601,1,Found,,
035602,1,Found,,
035603,0,Found,,
035604,0,Found,,
035605,0,Found,,
035701,1,Found,,
035702,1,Found,,
035703,0,"Not Found, Tracking Ineligible",,
035801,1,Found,,
035802,1,Found,,
035803,1,Found,,
035901,1,Found,,
035902,1,Found,,
035903,0,Found,,
035904,0,"Not Found, Tracking Ineligible",,
036001,1,Found,,
036002,1,Found,,
036003,1,Found,,
036004,0,Found,,
036101,1,Found,,
036102,1,Found,,
036103,1,Found,,
036104,1,Found,,
036105,1,Found,,
036106,1,Found,,
036107,1,Found,,
036108,0,Found,,
036109,1,Found,,
036110,1,Found,,
036201,1,"Not Found, Tracking Eligible",,
036202,1,Found,,
036203,0,Found,,
036204,0,"Not Found, Tracking Ineligible",,
036205,0,"Not Found, Tracking Ineligible",,
036301,1,Found,,
036302,1,Found,,
036303,1,Found,,
036304,1,Found,,
036305,1,Found,,
036306,1,Found,,
036307,0,Found,,
036401,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
036402,1,Found,,
036403,1,Found,,
036501,1,Found,,
036502,1,Found,,
036503,1,Found,,
036504,1,Found,,
036505,1,Found,,
036506,0,Found,,
036507,0,Found,,
036508,0,Found,,
036601,1,Found,,
036602,1,Found,,
036603,0,Individual Dead,,
036701,1,"Not Found, Tracking Eligible",,
036702,1,"Not Found, Tracking Eligible",,
036703,0,"Not Found, Tracking Ineligible",,
036801,1,Found,,
036802,1,Found,,
036803,1,Found,,
036804,1,Found,,
036805,0,Found,,
036806,0,Found,,
036807,0,Found,,
036901,1,Found,,
036902,1,Found,,
036903,1,Found,,
036904,1,Found,,
036905,0,Found,,
036906,0,Found,,
036907,0,"Not Found, Tracking Ineligible",,
037001,1,Individual Dead,,
037002,1,Found,,
037003,0,Found,,
037101,1,Found,,
037102,1,Found,,
037103,0,Found,,
037104,0,Found,,
037105,1,Found,,
037106,1,Found,,
037107,1,Found,,
037108,0,Found,,
037109,1,Found,,
037110,0,Found,,
037111,0,Found,,
037112,1,Found,,
037201,1,Found,,
037202,1,Found,,
037203,1,Found,,
037204,0,Found,,
037205,0,Found,,
037206,1,Found,,
037301,1,Found,,
037302,1,Found,,
037303,1,Found,,
037304,0,"Not Found, Tracking Ineligible",,
037401,1,Found,,
037402,1,Found,,
037403,1,Found,,
037404,1,Found,,
037405,1,Found,,
037406,1,Found,,
037407,1,Found,,
037501,1,Found,,
037502,1,Found,,
037503,1,Found,,
037504,0,Found,,
037505,0,Found,,
037506,0,Found,,
037601,1,Found,,
037602,1,Found,,
037603,0,Found,,
037701,1,Found,,
037702,1,Found,,
037801,1,Found,,
037901,1,Found,,
037902,1,Found,,
037903,0,Found,,
037904,1,Found,,
037905,1,Found,,
037906,1,Found,,
038001,1,Found,,
038002,1,Found,,
038003,0,Found,,
038004,0,Found,,
038005,1,Found,,
038101,1,Found,,
038102,1,Found,,
038103,1,Found,,
038201,1,Individual Dead,,
038202,1,Found,,
038203,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
038205,0,"Not Found, Tracking Ineligible",,
038301,1,Found,,
038302,1,Found,,
038303,1,Found,,
038304,1,Found,,
038305,1,Found,,
038306,0,Found,,
038307,1,Found,,
038401,1,Found,,
038402,1,Found,,
038403,0,Found,,
038404,0,Found,,
038501,1,Found,,
038502,1,"Not Found, Tracking Eligible",,
038601,1,Found,,
038602,1,Found,,
038603,1,Found,,
038604,1,Found,,
038605,0,Found,,
038606,0,Found,,
038701,1,Found,,
038702,1,Found,,
038703,1,Found,,
038704,1,Found,,
038705,1,Found,,
038706,0,Found,,
038707,1,Found,,
038801,1,Found,,
038802,1,Found,,
038803,1,Found,,
038804,1,Found,,
038805,1,Found,,
038901,1,Found,,
038902,1,Found,,
038903,0,Found,,
038904,0,Found,,
038905,0,Found,,
039001,1,Found,,
039002,1,Found,,
039003,1,Found,,
039004,1,Found,,
039005,1,Found,,
039101,1,Individual Dead,,
039102,1,Found,,
039103,1,Found,,
039104,1,Found,,
039105,0,Found,,
039201,1,Found,,
039202,0,Found,,
039203,0,Found,,
039301,1,Found,,
039302,1,Found,,
039303,1,Found,,
039304,0,Found,,
039305,0,Found,,
039401,1,Found,,
039402,1,Found,,
039403,1,Found,,
039404,1,Found,,
039405,0,Found,,
039406,1,Found,,
039501,1,Found,,
039502,1,Found,,
039503,0,Found,,
039504,0,"Not Found, Tracking Ineligible",,
039505,0,Found,,
039506,1,Found,,
039601,1,Found,,
039602,1,Found,,
039603,1,Found,,
039604,1,Found,,
039605,1,Found,,
039606,1,Found,,
039607,0,Found,,
039608,0,Found,,
039701,1,Found,,
039702,1,Found,,
039703,1,Found,,
039704,1,Found,,
039705,1,Found,,
039706,1,Found,,
039707,0,Found,,
039708,0,Found,,
039709,0,Found,,
039801,1,Found,,
039802,1,Found,,
039803,1,Found,,
039804,1,Found,,
039805,1,Found,,
039806,1,Found,,
039807,1,Found,,
039808,0,Found,,
039809,0,Found,,
039901,1,Found,,
039902,1,Found,,
039903,1,Found,,
039904,1,Found,,
039905,1,Found,,
039906,1,Found,,
039907,0,"Not Found, Tracking Ineligible",,
039908,0,Found,,
040001,1,Found,,
040002,1,Found,,
040003,1,Found,,
040004,0,Found,,
040101,1,Found,,
040102,1,Found,,
040103,1,Found,,
040104,1,Found,,
040105,1,Found,,
040106,1,Found,,
040107,0,Found,,
040108,1,Found,,
040109,0,Found,,
040110,0,"Not Found, Tracking Ineligible",,
040111,1,Found,,
040112,1,Found,,
040201,1,Found,,
040202,1,Found,,
040203,0,Found,,
040204,0,Found,,
040301,1,Found,,
040302,1,Found,,
040401,1,Found,,
040402,1,Found,,
040404,1,Found,,
040405,1,Found,,
040406,1,Found,,
040407,0,Found,,
040408,0,Found,,
040409,0,Found,,
040501,1,Found,,
040502,1,Found,,
040601,1,Found,,
040602,1,Found,,
040604,1,Found,,
040605,1,Found,,
040606,0,Found,,
040607,0,Found,,
040701,1,Found,,
040702,1,Found,,
040703,1,Found,,
040704,1,Found,,
040705,0,Found,,
040706,0,"Not Found, Tracking Ineligible",,
040707,0,"Not Found, Tracking Ineligible",,
040708,0,"Not Found, Tracking Ineligible",,
