ea_id,com_ck00a,com_ck00c,com_ck00b1,com_ck00b2,com_ck00b3,com_ck00b3_os
31001333,Chemical fertilizer (mkt value),Yes,9500,1,50 KG. Bag,
31001333,Pesticides/Insecticides (mkt value),Yes,1500,1,Litre,
31001333,Herbicides/Fungicides (mkt value),Yes,1700,1,Litre,
31001333,Motorized transport of crop output (per 50kg),Yes,10,,,
31001333,Hybrid maize seed (mkt value),Yes,800,2,Kilogram,
31001333,"Hand hoe, without handle",Yes,750,,,
31001333,Panga,Yes,300,,,
31001333,Sickle,Yes,200,,,
31001333,Axe,Yes,200,,,
31001333,Bicycle,Yes,15000,,,
31001333,"Foam mattress (10 cm, single)",Yes,4190,,,
31001333,"Mosquito net (white, not treated)",Yes,300,,,
31001333,"Ganyu wage, 1 day, adult male",Yes,200,,,
31001749,Maize grain,Yes,1600,1,50 KG. Bag,
31001749,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
31001749,Cost to grind 50 kg bag of maize,Yes,280,,,
31001749,Cost to grind 50 kg bag of rice,No,,,,
31001749,Rice,Yes,150,1,Kilogram,
31001749,White bread loaf (unsliced),Yes,140,1,Piece,
31001749,Scone / Mandazi,Yes,10,1,Piece,
31001749,Beans,Yes,160,1,Kilogram,
31001749,Cabbage,Yes,50,1,Piece,
31001749,Tomatoes,Yes,10,3,Piece,
31001749,Banana,Yes,10,3,Piece,
31001749,Fresh milk (liquid),Yes,50,1,Litre,
31001749,Egg,Yes,15,1,Piece,
31001749,Chicken (live),Yes,300,1,Piece,
31001749,Dried fish (usipa),Yes,50,1,Heap,
31001749,Beef,Yes,350,1,Kilogram,
31001749,Tea leaves,Yes,30,25,Gram,
31001749,Salt,Yes,70,1,Kilogram,
31001749,"Sugar, white",Yes,175,1,Kilogram,
31001749,"Cooking oil (Kazinga, Kukoma)",Yes,220,1,Litre,
31001749,"Chips, potato (street vendor)",No,,,,
31001749,Bar soap (Maluwa),Yes,25,1,Piece,
31001749,Toothbrush,Yes,20,1,Piece,
31001749,Toothpaste (50 g tube),Yes,80,50,Gram,
31001749,"Clothes soap (Omo, Surf)",Yes,250,500,Gram,
31001749,Vaseline/glycerin,Yes,120,100,Millilitre,
31001749,Aspirin or Panadol,Yes,10,1,Other (Specify),PACKET
31001749,Fansidar (3 tablet packet),No,,,,
31001749,Chitenje cloth,Yes,500,1,Other (Specify),METERS
31001749,Trousers (kaunjika),Yes,400,,,
31001749,"Coca-Cola, Fanta (bottle)",Yes,60,,,
31001749,Carlsberg beer (bottle),Yes,120,,,
31001749,"Cigarettes, Embassy (packet)",Yes,150,,,
31001749,Battery (dry cell) for radio,Yes,40,,,
31001749,"Watch, digital (simple), plastic",Yes,25,,,
31001749,Firewood,Yes,200,1,Other (Specify),MTOLO
31001749,Charcoal,Yes,300,1,50 KG. Bag,
31001749,Paraffin,Yes,120,300,Millilitre,
31001749,Chemical fertilizer (mkt value),No,,,,
31001749,Pesticides/Insecticides (mkt value),Yes,350,250,Millilitre,
31001749,Herbicides/Fungicides (mkt value),Yes,1400,1,Litre,
31001749,Motorized transport of crop output (per 50kg),Yes,20,,,
31001749,Hybrid maize seed (mkt value),Yes,800,2,Kilogram,
31001749,"Hand hoe, without handle",Yes,500,,,
31001749,Panga,Yes,350,,,
31001749,Sickle,Yes,200,,,
31001749,Axe,Yes,300,,,
31001749,Bicycle,Yes,15000,,,
31001749,"Foam mattress (10 cm, single)",Yes,4570,,,
31001749,"Mosquito net (white, not treated)",Yes,100,,,
31001749,"Ganyu wage, 1 day, adult male",Yes,250,,,
31002169,Maize grain,Yes,2500,1,50 KG. Bag,
31002169,"Maize flour (Gramil, Rab, or locally milled)",Yes,250,5,Kilogram,
31002169,Cost to grind 50 kg bag of maize,Yes,170,,,
31002169,Cost to grind 50 kg bag of rice,Yes,250,,,
31002169,Rice,Yes,130,1,Kilogram,
31002169,White bread loaf (unsliced),Yes,120,1,Piece,
31002169,Scone / Mandazi,Yes,10,1,Piece,
31002169,Beans,Yes,150,1,Kilogram,
31002169,Cabbage,Yes,100,1,Piece,
31002169,Tomatoes,Yes,50,1,Piece,
31002169,Banana,Yes,10,3,Piece,
31002169,Fresh milk (liquid),Yes,50,50,Millilitre,
31002169,Egg,Yes,35,1,Piece,
31002169,Chicken (live),Yes,800,1,Piece,
31002169,Dried fish (usipa),Yes,50,1,Heap,
31002169,Beef,Yes,450,1,Kilogram,
31002169,Tea leaves,Yes,10,25,Gram,
31002169,Salt,Yes,120,1,Kilogram,
31002169,"Sugar, white",Yes,150,1,Kilogram,
31002169,"Cooking oil (Kazinga, Kukoma)",Yes,175,250,Millilitre,
31002169,"Chips, potato (street vendor)",Yes,70,40,Piece,
31002169,Bar soap (Maluwa),Yes,30,1,Piece,
31002169,Toothbrush,Yes,30,1,Piece,
31002169,Toothpaste (50 g tube),Yes,75,50,Gram,
31002169,"Clothes soap (Omo, Surf)",Yes,75,100,Gram,
31002169,Vaseline/glycerin,Yes,80,100,Millilitre,
31002169,Aspirin or Panadol,Yes,5,2,Piece,
31002169,Fansidar (3 tablet packet),Yes,75,3,Piece,
31002169,Chitenje cloth,Yes,500,2,Other (Specify),METERS
31002169,Trousers (kaunjika),Yes,300,,,
31002169,"Coca-Cola, Fanta (bottle)",Yes,50,,,
31002169,Carlsberg beer (bottle),Yes,120,,,
31002169,"Cigarettes, Embassy (packet)",Yes,100,,,
31002169,Battery (dry cell) for radio,Yes,35,,,
31002169,"Watch, digital (simple), plastic",Yes,10,,,
31002169,Firewood,Yes,50,5,Piece,
31002169,Charcoal,Yes,600,1,50 KG. Bag,
31002169,Paraffin,Yes,150,1,Litre,
31002169,Chemical fertilizer (mkt value),Yes,5650,1,50 KG. Bag,
31002169,Pesticides/Insecticides (mkt value),Yes,700,250,Millilitre,
31002169,Herbicides/Fungicides (mkt value),Yes,2000,1,Litre,
31002169,Motorized transport of crop output (per 50kg),Yes,50,,,
31002169,Hybrid maize seed (mkt value),Yes,700,2,Kilogram,
31002169,"Hand hoe, without handle",Yes,250,,,
31002169,Panga,Yes,300,,,
31002169,Sickle,Yes,200,,,
31002169,Axe,Yes,250,,,
31002169,Bicycle,Yes,15450,,,
31002169,"Foam mattress (10 cm, single)",Yes,3200,,,
31002169,"Mosquito net (white, not treated)",Yes,400,,,
31002169,"Ganyu wage, 1 day, adult male",Yes,300,,,
31004312,Maize grain,Yes,1680,1,50 KG. Bag,
31004312,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
31004312,Cost to grind 50 kg bag of maize,Yes,350,,,
31004312,Cost to grind 50 kg bag of rice,No,,,,
31004312,Rice,Yes,150,1,Kilogram,
31004312,White bread loaf (unsliced),Yes,140,1,Piece,
31004312,Scone / Mandazi,Yes,1,10,Kilogram,
31004312,Beans,Yes,80,500,Gram,
31004312,Cabbage,Yes,50,1,Piece,
31004312,Tomatoes,Yes,10,1,Heap,
31004312,Banana,Yes,5,1,Piece,
31004312,Fresh milk (liquid),No,,,,
31004312,Egg,Yes,25,1,Piece,
31004312,Chicken (live),Yes,300,1,Piece,
31004312,Dried fish (usipa),Yes,50,1,Heap,
31004312,Beef,Yes,400,1,Kilogram,
31004312,Tea leaves,Yes,30,25,Gram,
31004312,Salt,Yes,65,1,Kilogram,
31004312,"Sugar, white",Yes,165,1,Kilogram,
31004312,"Cooking oil (Kazinga, Kukoma)",Yes,250,1,Litre,
31004312,"Chips, potato (street vendor)",No,,,,
31004312,Bar soap (Maluwa),Yes,25,1,Piece,
31004312,Toothbrush,Yes,20,1,Piece,
31004312,Toothpaste (50 g tube),Yes,65,50,Gram,
31004312,"Clothes soap (Omo, Surf)",Yes,550,1,Kilogram,
31004312,Vaseline/glycerin,Yes,120,100,Millilitre,
31004312,Aspirin or Panadol,Yes,10,1,Other (Specify),PACKET
31004312,Fansidar (3 tablet packet),No,,,,
31004312,Chitenje cloth,Yes,400,2,Other (Specify),METERS
31004312,Trousers (kaunjika),Yes,500,,,
31004312,"Coca-Cola, Fanta (bottle)",Yes,60,,,
31004312,Carlsberg beer (bottle),Yes,150,,,
31004312,"Cigarettes, Embassy (packet)",Yes,200,,,
31004312,Battery (dry cell) for radio,Yes,50,,,
31004312,"Watch, digital (simple), plastic",Yes,30,,,
31004312,Firewood,Yes,100,1,Other (Specify),MTOLO
31004312,Charcoal,Yes,350,1,50 KG. Bag,
31004312,Paraffin,Yes,100,300,Millilitre,
31004312,Chemical fertilizer (mkt value),Yes,7500,1,50 KG. Bag,
31004312,Pesticides/Insecticides (mkt value),Yes,650,500,Millilitre,
31004312,Herbicides/Fungicides (mkt value),Yes,1400,1,Litre,
31004312,Motorized transport of crop output (per 50kg),Yes,20,,,
31004312,Hybrid maize seed (mkt value),Yes,500,1,Kilogram,
31004312,"Hand hoe, without handle",Yes,700,,,
31004312,Panga,Yes,350,,,
31004312,Sickle,Yes,150,,,
31004312,Axe,Yes,300,,,
31004312,Bicycle,Yes,14300,,,
31004312,"Foam mattress (10 cm, single)",Yes,4300,,,
31004312,"Mosquito net (white, not treated)",Yes,150,,,
31004312,"Ganyu wage, 1 day, adult male",Yes,200,,,
31006556,Maize grain,Yes,2000,1,50 KG. Bag,
31006556,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
31006556,Cost to grind 50 kg bag of maize,Yes,200,,,
31006556,Cost to grind 50 kg bag of rice,No,,,,
31006556,Rice,Yes,200,1,Kilogram,
31006556,White bread loaf (unsliced),Yes,140,1,Piece,
31006556,Scone / Mandazi,Yes,10,1,Piece,
31006556,Beans,Yes,40,1,No. 10 Plate,
31006556,Cabbage,Yes,40,1,Piece,
31006556,Tomatoes,Yes,20,1,Heap,
31006556,Banana,Yes,10,3,Piece,
31006556,Fresh milk (liquid),No,,,,
31006556,Egg,Yes,30,1,Piece,
31006556,Chicken (live),Yes,500,1,Piece,
31006556,Dried fish (usipa),Yes,50,1,Heap,
31006556,Beef,Yes,400,1,Kilogram,
31006556,Tea leaves,Yes,10,25,Gram,
31006556,Salt,Yes,20,1,No. 10 Plate,
31006556,"Sugar, white",Yes,150,1,Kilogram,
31006556,"Cooking oil (Kazinga, Kukoma)",Yes,120,1,Millilitre,
31006556,"Chips, potato (street vendor)",No,,,,
31006556,Bar soap (Maluwa),Yes,25,1,Piece,
31006556,Toothbrush,Yes,25,1,Piece,
31006556,Toothpaste (50 g tube),Yes,55,50,Gram,
31006556,"Clothes soap (Omo, Surf)",Yes,100,100,Gram,
31006556,Vaseline/glycerin,Yes,100,100,Gram,
31006556,Aspirin or Panadol,Yes,10,1,Piece,
31006556,Fansidar (3 tablet packet),No,,,,
31006556,Chitenje cloth,Yes,280,2,Other (Specify),METERS
31006556,Trousers (kaunjika),Yes,300,,,
31006556,"Coca-Cola, Fanta (bottle)",Yes,60,,,
31006556,Carlsberg beer (bottle),Yes,120,,,
31006556,"Cigarettes, Embassy (packet)",Yes,200,,,
31006556,Battery (dry cell) for radio,Yes,50,,,
31006556,"Watch, digital (simple), plastic",Yes,15,,,
31006556,Firewood,Yes,150,15,Piece,
31006556,Charcoal,Yes,750,1,50 KG. Bag,
31006556,Paraffin,Yes,140,300,Millilitre,
31006556,Chemical fertilizer (mkt value),Yes,5500,1,50 KG. Bag,
31006556,Pesticides/Insecticides (mkt value),No,,,,
31006556,Herbicides/Fungicides (mkt value),No,,,,
31006556,Motorized transport of crop output (per 50kg),No,,,,
31006556,Hybrid maize seed (mkt value),Yes,850,2,Kilogram,
31006556,"Hand hoe, without handle",Yes,400,,,
31006556,Panga,Yes,350,,,
31006556,Sickle,Yes,130,,,
31006556,Axe,Yes,250,,,
31006556,Bicycle,Yes,15000,,,
31006556,"Foam mattress (10 cm, single)",Yes,4200,,,
31006556,"Mosquito net (white, not treated)",Yes,50,,,
31006556,"Ganyu wage, 1 day, adult male",Yes,200,,,
31007335,Maize grain,Yes,2250,1,50 KG. Bag,
31007335,"Maize flour (Gramil, Rab, or locally milled)",Yes,100,1,Kilogram,
31007335,Cost to grind 50 kg bag of maize,Yes,300,,,
31007335,Cost to grind 50 kg bag of rice,Yes,300,,,
31007335,Rice,Yes,150,1,Kilogram,
31007335,White bread loaf (unsliced),Yes,160,1,Piece,
31007335,Scone / Mandazi,Yes,10,1,Piece,
31007335,Beans,Yes,100,1,Kilogram,
31007335,Cabbage,Yes,50,1,Piece,
31007335,Tomatoes,Yes,20,1,Heap,
31007335,Banana,Yes,5,3,Piece,
31007335,Fresh milk (liquid),Yes,100,1,Litre,
31007335,Egg,Yes,25,1,Piece,
31007335,Chicken (live),Yes,600,1,Piece,
31007335,Dried fish (usipa),Yes,50,1,Heap,
31007335,Beef,Yes,300,1,Kilogram,
31007335,Tea leaves,Yes,20,25,Gram,
31007335,Salt,Yes,60,1,Kilogram,
31007335,"Sugar, white",Yes,170,1,Kilogram,
31007335,"Cooking oil (Kazinga, Kukoma)",Yes,270,250,Millilitre,
31007335,"Chips, potato (street vendor)",No,,,,
31007335,Bar soap (Maluwa),Yes,30,1,Piece,
31007335,Toothbrush,Yes,15,1,Piece,
31007335,Toothpaste (50 g tube),Yes,60,50,Gram,
31007335,"Clothes soap (Omo, Surf)",Yes,95,100,Gram,
31007335,Vaseline/glycerin,Yes,90,100,Millilitre,
31007335,Aspirin or Panadol,Yes,5,1,Piece,
31007335,Fansidar (3 tablet packet),No,,,,
31007335,Chitenje cloth,Yes,350,2,Other (Specify),METERS
31007335,Trousers (kaunjika),Yes,400,,,
31007335,"Coca-Cola, Fanta (bottle)",Yes,60,,,
31007335,Carlsberg beer (bottle),Yes,140,,,
31007335,"Cigarettes, Embassy (packet)",Yes,220,,,
31007335,Battery (dry cell) for radio,Yes,45,,,
31007335,"Watch, digital (simple), plastic",Yes,20,,,
31007335,Firewood,Yes,100,1,Heap,
31007335,Charcoal,Yes,250,1,50 KG. Bag,
31007335,Paraffin,Yes,100,300,Millilitre,
31007335,Chemical fertilizer (mkt value),Yes,5800,1,50 KG. Bag,
31007335,Pesticides/Insecticides (mkt value),Yes,600,500,Millilitre,
31007335,Herbicides/Fungicides (mkt value),Yes,1350,1,Litre,
31007335,Motorized transport of crop output (per 50kg),Yes,20,,,
31007335,Hybrid maize seed (mkt value),Yes,450,1,Kilogram,
31007335,"Hand hoe, without handle",Yes,500,,,
31007335,Panga,Yes,350,,,
31007335,Sickle,Yes,150,,,
31007335,Axe,Yes,200,,,
31007335,Bicycle,Yes,16000,,,
31007335,"Foam mattress (10 cm, single)",Yes,4500,,,
31007335,"Mosquito net (white, not treated)",Yes,150,,,
31007335,"Ganyu wage, 1 day, adult male",Yes,200,,,
31108703,Maize grain,Yes,3000,1,50 KG. Bag,
31108703,"Maize flour (Gramil, Rab, or locally milled)",Yes,100,1,Kilogram,
31108703,Cost to grind 50 kg bag of maize,Yes,300,,,
31108703,Cost to grind 50 kg bag of rice,Yes,200,,,
31108703,Rice,Yes,160,1,Kilogram,
31108703,White bread loaf (unsliced),Yes,130,1,Piece,
31108703,Scone / Mandazi,Yes,10,1,Piece,
31108703,Beans,Yes,240,1,Kilogram,
31108703,Cabbage,Yes,100,1,Piece,
31108703,Tomatoes,Yes,50,1,Piece,
31108703,Banana,Yes,20,3,Piece,
31108703,Fresh milk (liquid),Yes,60,250,Millilitre,
31108703,Egg,Yes,15,1,Piece,
31108703,Chicken (live),Yes,600,1,Piece,
31108703,Dried fish (usipa),Yes,50,1,Heap,
31108703,Beef,Yes,400,1,Kilogram,
31108703,Tea leaves,Yes,10,20,Gram,
31108703,Salt,Yes,120,1,Kilogram,
31108703,"Sugar, white",Yes,150,1,Kilogram,
31108703,"Cooking oil (Kazinga, Kukoma)",Yes,200,250,Millilitre,
31108703,"Chips, potato (street vendor)",Yes,80,30,Piece,
31108703,Bar soap (Maluwa),Yes,25,1,Piece,
31108703,Toothbrush,Yes,20,1,Piece,
31108703,Toothpaste (50 g tube),Yes,60,50,Gram,
31108703,"Clothes soap (Omo, Surf)",Yes,100,100,Gram,
31108703,Vaseline/glycerin,Yes,100,100,Millilitre,
31108703,Aspirin or Panadol,Yes,10,1,Piece,
31108703,Fansidar (3 tablet packet),Yes,50,1,Piece,
31108703,Chitenje cloth,Yes,300,2,Other (Specify),METERS
31108703,Trousers (kaunjika),Yes,500,,,
31108703,"Coca-Cola, Fanta (bottle)",Yes,60,,,
31108703,Carlsberg beer (bottle),Yes,150,,,
31108703,"Cigarettes, Embassy (packet)",Yes,200,,,
31108703,Battery (dry cell) for radio,Yes,50,,,
