ea_id,module_cb_startdate,module_cb_startHr,module_cb_startMin,module_cb_endHr,module_cb_endMin,module_cc_startdate,module_cc_startHr,module_cc_startMin,module_cc_endHr,module_cc_endMin,module_ce_startdate,module_ce_startHr,module_ce_startMin,module_ce_endHr,module_ce_endMin,module_cf_startdate,module_cf_startHr,module_cf_startMin,module_cf_endHr,module_cf_endMin,module_cg_startdate,module_cg_startHr,module_cg_startMin,module_cg_endHr,module_cg_endMin,module_ch_startdate,module_ch_startHr,module_ch_startMin,module_ch_endHr,module_ch_endMin,module_ci_startdate,module_ci_startHr,module_ci_startMin,module_ci_endHr,module_ci_endMin,module_cj_startdate,module_cj_startHr,module_cj_startMin,module_cj_endHr,module_cj_endMin
10506212,2017-04-13,9,30,9,45,2017-04-13,9,45,10,13,2017-04-13,10,30,10,36,2017-04-13,10,36,10,44,2017-04-13,10,44,10,50,2017-04-13,10,51,10,57,2017-04-13,10,57,10,59,2017-04-13,10,59,11,22
10507213,2016-06-17,8,52,9,10,2016-06-17,9,19,9,49,2016-06-17,10,23,10,34,2016-06-17,10,34,10,47,2016-06-17,10,47,10,56,2016-06-17,10,57,11,0,2016-06-17,11,1,11,3,2016-06-17,11,3,11,30
10507214,2017-03-06,10,30,10,41,2017-03-06,10,41,11,2,2017-03-06,11,32,11,38,2017-03-06,11,38,11,49,2017-03-06,11,49,11,58,2017-03-06,11,58,12,16,2017-03-06,12,16,12,20,2017-03-06,12,21,12,45
10508215,2016-12-18,13,52,13,53,2016-12-18,13,58,14,30,2016-12-18,14,53,15,7,2016-12-18,15,8,15,20,2016-12-18,15,21,15,28,2016-12-18,15,29,15,37,2016-12-18,15,38,15,40,2016-12-18,15,40,15,58
10508216,2017-04-28,10,27,10,45,2017-04-28,10,45,11,22,2017-04-28,11,47,11,53,2017-04-28,11,53,12,1,2017-04-28,12,1,12,10,2017-04-28,12,10,12,25,2017-04-28,12,25,12,29,2017-04-28,12,30,12,57
10509217,2016-07-16,9,59,10,9,2016-07-16,10,9,10,39,2016-07-16,11,4,11,13,2016-07-16,11,13,11,24,2016-07-16,11,24,11,31,2016-07-16,11,31,11,45,2016-07-16,11,45,11,47,2016-07-16,11,48,12,1
10510218,2017-03-04,8,45,9,4,2017-03-04,9,4,9,48,2017-03-04,10,12,10,19,2017-03-04,10,20,10,35,2017-03-04,10,35,10,49,2017-03-04,10,49,11,2,2017-03-04,11,2,11,10,2017-03-04,11,10,11,42
10520219,2016-09-28,8,20,8,37,2016-09-28,8,39,8,59,2016-09-28,9,17,9,26,2016-09-28,9,26,9,26,2016-09-28,9,27,9,36,2016-09-28,9,36,9,52,2016-09-28,9,52,9,52,2016-09-28,9,53,10,16
10601220,2016-05-26,8,40,9,12,2016-05-26,9,12,9,48,2016-05-26,10,7,10,16,2016-05-26,10,16,10,31,2016-05-26,10,32,10,45,2016-05-26,10,49,11,4,2016-05-26,11,5,11,13,2016-05-26,11,13,14,46
10601221,2017-04-14,8,31,8,48,2017-04-14,8,48,9,30,2017-04-14,9,56,10,3,2017-04-14,10,4,10,28,2017-04-14,10,29,10,57,2017-04-14,10,57,11,31,2017-04-14,11,30,11,40,2017-04-14,11,40,12,14
10601223,2016-10-06,8,46,9,5,2016-10-06,9,6,9,46,2016-10-06,10,6,10,13,2016-10-06,10,13,10,38,2016-10-06,10,38,10,48,2016-10-06,10,48,11,2,2016-10-06,11,3,11,6,2016-10-06,11,6,11,20
10601224,2017-04-08,8,43,9,2,2017-04-08,9,2,10,3,2017-04-08,10,29,10,37,2017-04-08,10,37,11,7,2017-04-08,11,7,11,28,2017-04-08,11,28,11,52,2017-04-08,11,52,12,0,2017-04-08,12,1,12,28
10601225,2017-02-17,8,56,9,25,2017-02-17,9,25,10,28,2017-02-17,10,54,11,5,2017-02-17,11,5,11,25,2017-02-17,11,27,11,58,2017-02-17,11,59,12,30,2017-02-17,12,30,12,39,2017-02-17,12,39,13,7
10601226,2016-10-10,9,8,9,37,2016-10-10,9,37,10,22,2016-10-10,10,43,10,52,2016-10-10,10,53,11,12,2016-10-10,11,12,11,31,2016-10-10,11,31,11,51,2016-10-10,11,51,12,2,2016-10-10,12,3,12,26
10601227,2017-04-07,8,51,9,13,2017-04-07,9,13,10,5,2017-04-07,10,34,10,49,2017-04-07,10,50,11,12,2017-04-07,11,15,11,42,2017-04-07,11,43,12,4,2017-04-07,12,4,12,19,2017-04-07,12,19,12,42
10601228,2017-02-13,8,31,8,48,2017-02-13,8,48,9,30,2017-02-13,9,56,10,3,2017-02-13,10,4,10,28,2017-02-13,10,29,10,57,2017-02-13,10,57,11,31,2017-02-13,11,31,11,38,2017-02-13,11,38,12,7
10601229,2016-10-12,9,17,9,35,2016-10-12,9,35,10,26,2016-10-12,10,56,11,5,2016-10-12,11,6,11,28,2016-10-12,11,29,11,51,2016-10-12,11,52,12,9,2016-10-12,12,9,12,24,2016-10-12,12,24,12,51
10620230,2016-06-02,8,41,8,59,2016-06-02,9,0,9,40,2016-06-02,10,12,10,24,2016-06-02,10,25,10,41,2016-06-02,10,41,11,8,2016-06-02,11,8,11,18,2016-06-02,11,18,11,54,2016-06-02,11,54,12,15
10731231,2016-09-12,9,10,9,41,2016-09-12,9,42,10,34,2016-09-12,11,1,11,12,2016-09-12,11,12,11,38,2016-09-12,11,38,12,6,2016-09-12,12,6,12,28,2016-09-12,12,28,12,29,2016-09-12,12,30,12,48
10732232,2017-03-22,14,27,14,49,2017-03-22,14,49,15,11,2017-03-22,15,36,15,43,2017-03-22,15,43,15,44,2017-03-22,15,44,15,54,2017-03-22,15,54,15,59,2017-03-22,16,0,16,0,2017-03-22,16,1,16,18
10732233,2016-05-31,14,23,14,57,2016-05-31,15,2,15,29,2016-05-31,15,52,15,59,2016-05-31,15,59,16,0,2016-05-31,16,0,16,6,2016-05-31,16,6,16,15,2016-05-31,16,15,16,16,2016-05-31,16,16,16,30
10733234,2017-01-21,13,50,14,5,2017-01-21,13,6,14,33,2017-01-21,13,0,15,8,2017-01-21,15,8,15,9,2017-01-21,15,10,15,20,2017-01-21,15,20,15,33,2017-01-21,15,34,15,34,2017-01-21,15,35,16,4
10733235,2016-09-07,8,28,8,51,2016-09-07,8,52,9,13,2016-09-07,9,37,9,44,2016-09-07,9,44,9,44,2016-09-07,9,45,9,54,2016-09-07,9,54,10,24,2016-09-07,10,24,10,25,2016-09-07,10,25,10,43
10734236,2017-04-03,15,12,15,21,2017-04-03,15,22,15,39,2017-04-03,15,54,16,0,2017-04-03,16,0,16,0,2017-04-03,16,0,16,8,2017-04-03,16,8,16,18,2017-04-03,16,18,16,18,2017-04-03,16,19,16,36
10734237,2016-06-13,8,41,8,57,2016-06-13,8,58,9,35,2016-06-13,10,4,10,13,2016-06-13,10,14,10,14,2016-06-13,10,14,10,26,2016-06-13,10,26,10,46,2016-06-13,10,46,10,46,2016-06-13,10,46,11,3
10735240,2017-04-19,9,9,9,23,2017-04-19,9,23,9,50,2017-04-19,10,10,10,16,2017-04-19,10,16,10,16,2017-04-19,10,16,10,24,2017-04-19,10,24,10,34,2017-04-19,10,35,10,35,2017-04-19,10,35,10,48
10735241,2016-07-23,11,48,12,3,2016-07-23,12,4,12,18,2016-07-23,12,30,12,34,2016-07-23,12,34,12,35,2016-07-23,12,35,12,37,2016-07-23,12,40,12,46,2016-07-23,12,46,12,46,2016-07-23,12,47,12,54
10736242,2017-02-18,10,1,10,14,2017-02-18,10,19,10,50,2017-02-18,11,8,11,16,2017-02-18,11,16,11,16,2017-02-18,11,16,11,28,2017-02-18,11,29,11,47,2017-02-18,11,48,11,48,2017-02-18,11,48,12,6
10736243,2016-09-04,14,36,14,36,2016-09-04,14,36,14,54,2016-09-04,15,13,15,22,2016-09-04,15,22,15,22,2016-09-04,15,23,15,37,2016-09-04,15,38,16,1,2016-09-04,16,1,16,2,2016-09-04,16,2,16,14
10736244,2017-03-24,14,22,14,38,2017-03-24,14,39,15,8,2017-03-24,15,24,15,31,2017-03-24,15,31,15,32,2017-03-24,15,32,15,38,2017-03-24,15,38,15,53,2017-03-24,15,54,15,54,2017-03-24,15,54,16,14
10736245,2016-06-13,13,48,14,26,2016-06-13,14,26,15,14,2016-06-13,15,47,16,0,2016-06-13,16,0,16,0,2016-06-13,16,1,16,9,2016-06-13,16,9,16,19,2016-06-13,16,19,16,19,2016-06-13,16,19,16,38
10737246,2017-01-25,14,29,14,54,2017-01-25,14,54,15,15,2017-01-25,15,31,15,38,2017-01-25,15,38,15,39,2017-01-25,15,39,15,46,2017-01-25,15,46,15,55,2017-01-25,15,56,15,56,2017-01-25,15,56,16,9
10738247,2016-10-15,14,25,14,28,2016-10-15,14,34,14,53,2016-10-15,15,7,15,14,2016-10-15,15,14,15,15,2016-10-15,15,15,15,19,2016-10-15,15,20,15,24,2016-10-15,15,24,15,25,2016-10-15,15,25,15,33
10739248,2017-04-06,14,37,14,48,2017-04-06,14,48,15,9,2017-04-06,15,30,15,37,2017-04-06,15,37,15,37,2017-04-06,15,37,15,47,2017-04-06,15,47,15,54,2017-04-06,15,54,15,54,2017-04-06,15,55,16,30
10741249,2016-06-11,14,0,14,13,2016-06-11,14,14,14,25,2016-06-11,14,35,14,45,2016-06-11,14,47,14,48,2016-06-11,14,50,14,55,2016-06-11,14,58,15,20,2016-06-11,15,22,15,23,2016-06-11,15,24,15,30
10743250,2017-02-25,14,28,14,28,2017-02-25,14,38,15,0,2017-02-25,15,19,15,25,2017-02-25,15,25,15,25,2017-02-25,15,25,15,28,2017-02-25,15,29,15,32,2017-02-25,15,32,15,33,2017-02-25,15,33,15,50
10744251,2016-11-04,15,10,15,26,2016-11-04,15,26,15,44,2016-11-04,16,0,16,8,2016-11-04,16,8,16,9,2016-11-04,16,9,16,18,2016-11-04,16,18,16,34,2016-11-04,16,34,16,34,2016-11-04,16,35,16,52
10744252,2017-04-21,14,24,14,43,2017-04-21,14,47,15,24,2017-04-21,15,44,15,48,2017-04-21,15,48,15,54,2017-04-21,15,54,16,1,2017-04-21,16,2,16,4,2017-04-21,16,5,16,5,2017-04-21,16,5,16,26
10744253,2016-07-09,9,3,9,19,2016-07-09,9,20,9,42,2016-07-09,9,58,10,6,2016-07-09,10,6,10,23,2016-07-09,10,23,19,34,2016-07-09,10,34,10,42,2016-07-09,10,42,10,46,2016-07-09,10,46,11,4
10746254,2017-03-11,9,22,9,38,2017-03-11,9,38,10,29,2017-03-11,11,8,11,18,2017-03-11,11,18,11,18,2017-03-11,11,19,11,31,2017-03-11,11,32,11,52,2017-03-11,11,52,11,52,2017-03-11,11,53,12,21
20101255,2016-05-19,14,43,15,16,2016-05-19,15,16,15,31,2016-05-19,15,43,15,49,2016-05-19,15,49,16,2,2016-05-19,16,3,16,16,2016-05-19,16,16,16,48,2016-05-19,16,48,17,0,2016-05-19,17,0,17,28
20101256,2017-02-01,15,30,15,37,2017-02-01,15,40,16,13,2017-02-01,16,28,16,33,2017-02-01,16,33,16,47,2017-02-01,16,48,17,0,2017-02-01,17,0,17,8,2017-02-01,17,8,17,10,2017-02-01,17,10,17,44
20102257,2016-10-28,10,4,10,14,2016-10-28,10,14,10,23,2016-10-28,10,39,10,58,2016-10-28,10,58,11,4,2016-10-28,11,4,11,11,2016-10-28,11,11,11,15,2016-10-28,11,15,11,18,2016-10-28,11,18,11,35
20103258,2017-04-05,8,9,8,23,2017-04-05,8,23,8,29,2017-04-05,8,35,8,38,2017-04-05,8,38,8,45,2017-04-05,8,46,8,50,2017-04-05,8,50,8,58,2017-04-05,8,58,8,59,2017-04-05,8,59,9,23
20105259,2016-07-09,11,27,11,37,2016-07-09,11,38,11,40,2016-07-09,11,48,11,51,2016-07-09,11,51,11,55,2016-07-09,11,55,11,59,2016-07-09,11,59,12,6,2016-07-09,12,6,12,9,2016-07-09,12,10,12,20
20105260,2017-02-19,9,13,9,26,2017-02-19,9,26,9,29,2017-02-19,9,38,9,40,2017-02-19,9,40,9,43,2017-02-19,9,44,9,48,2017-02-19,9,48,9,53,2017-02-19,9,54,9,55,2017-02-19,9,55,10,21
20106261,2016-12-22,15,3,15,28,2016-12-22,15,28,15,52,2016-12-22,16,6,16,7,2016-12-22,16,8,16,14,2016-12-22,16,14,16,21,2016-12-22,16,21,16,32,2016-12-22,16,32,16,33,2016-12-22,16,33,16,43
20107262,2017-04-09,15,0,15,22,2017-04-09,15,23,15,41,2017-04-09,15,48,15,49,2017-04-09,15,50,15,52,2017-04-09,15,56,16,1,2017-04-09,16,4,16,20,2017-04-09,16,20,16,22,2017-04-09,16,23,16,30
20107263,2016-07-24,14,39,14,55,2016-07-24,14,55,15,23,2016-07-24,15,36,15,41,2016-07-24,15,41,15,58,2016-07-24,15,58,16,19,2016-07-24,16,19,16,42,2016-07-24,16,43,16,53,2016-07-24,16,53,17,12
20108264,2017-03-18,14,0,14,32,2017-03-18,14,33,14,45,2017-03-18,14,49,14,51,2017-03-18,14,51,14,57,2017-03-18,14,57,15,2,2017-03-18,15,2,15,11,2017-03-18,15,11,15,13,2017-03-18,15,13,15,34
20109265,2016-09-22,8,1,8,8,2016-09-22,8,8,8,10,2016-09-22,8,18,8,20,2016-09-22,8,20,8,22,2016-09-22,8,23,8,27,2016-09-22,8,28,8,40,2016-09-22,8,40,8,43,2016-09-22,8,43,8,51
20110266,2017-03-24,10,0,10,11,2017-03-24,10,21,10,40,2017-03-24,10,51,10,53,2017-03-24,10,54,10,59,2017-03-24,10,59,11,5,2017-03-24,11,5,11,11,2017-03-24,11,11,11,13,2017-03-24,11,13,11,38
20110267,2016-05-24,13,12,13,19,2016-05-24,13,18,13,34,2016-05-24,13,47,13,52,2016-05-24,13,53,14,14,2016-05-24,14,14,14,20,2016-05-24,14,20,14,29,2016-05-24,14,29,14,35,2016-05-24,14,35,14,51
20110268,2017-02-05,15,37,15,44,2017-02-05,15,44,15,46,2017-02-05,15,54,15,56,2017-02-05,15,57,16,1,2017-02-05,16,1,16,5,2017-02-05,16,5,16,15,2017-02-05,16,16,16,17,2017-02-05,16,17,16,33
20111269,2016-10-13,8,31,8,50,2016-10-13,8,50,8,58,2016-10-13,9,17,9,23,2016-10-13,9,23,9,34,2016-10-13,9,35,9,44,2016-10-13,9,45,9,58,2016-10-13,9,58,10,0,2016-10-13,10,0,10,17
20111270,2017-04-07,10,1,10,18,2017-04-07,10,18,10,24,2017-04-07,10,35,10,35,2017-04-07,10,35,10,44,2017-04-07,10,44,10,54,2017-04-07,10,54,10,59,2017-04-07,10,59,11,1,2017-04-07,11,1,11,12
20111271,2016-07-02,12,30,12,36,2016-07-02,12,37,12,39,2016-07-02,12,53,12,55,2016-07-02,12,55,12,57,2016-07-02,12,58,13,3,2016-07-02,13,4,13,15,2016-07-02,13,15,13,18,2016-07-02,13,19,13,28
20112272,2017-02-16,10,32,10,32,2017-02-16,11,12,11,21,2017-02-16,11,36,11,39,2017-02-16,11,39,11,44,2017-02-16,11,45,11,48,2017-02-16,11,48,12,0,2017-02-16,12,0,12,0,2017-02-16,12,1,12,7
20112273,2016-12-23,7,23,7,30,2016-12-23,7,31,7,35,2016-12-23,7,40,7,46,2016-12-23,7,46,7,53,2016-12-23,7,53,8,10,2016-12-23,8,11,8,21,2016-12-23,8,21,8,25,2016-12-23,8,26,8,43
20112274,2017-04-12,15,16,15,31,2017-04-12,15,34,15,59,2017-04-12,16,8,16,11,2017-04-12,16,11,16,15,2017-04-12,16,17,16,19,2017-04-12,16,19,16,36,2017-04-12,16,36,16,37,2017-04-12,17,7,17,20
20113275,2016-07-26,9,27,9,45,2016-07-26,9,45,9,56,2016-07-26,10,11,10,15,2016-07-26,10,15,10,30,2016-07-26,10,31,10,46,2016-07-26,10,46,10,58,2016-07-26,10,58,11,3,2016-07-26,11,3,11,12
20113276,2017-03-16,10,49,10,51,2017-03-16,10,51,11,2,2017-03-16,11,19,11,26,2017-03-16,11,26,11,43,2017-03-16,11,43,11,49,2017-03-16,11,49,12,3,2017-03-16,12,3,12,4,2017-03-16,12,4,12,18
20120277,2016-09-21,14,10,14,51,2016-09-21,14,51,14,56,2016-09-21,15,12,15,18,2016-09-21,15,19,15,38,2016-09-21,15,39,15,49,2016-09-21,15,50,16,10,2016-09-21,16,20,16,14,2016-09-21,16,14,16,40
20120278,2017-03-22,11,8,11,30,2017-03-22,11,30,11,37,2017-03-22,11,44,11,46,2017-03-22,11,46,11,51,2017-03-22,11,52,11,59,2017-03-22,12,0,12,9,2017-03-22,12,9,12,10,2017-03-22,12,10,12,22
20201279,2016-05-05,13,25,13,36,2016-05-05,13,37,14,2,2016-05-05,14,25,14,31,2016-05-05,14,31,14,44,2016-05-05,14,45,14,54,2016-05-05,14,54,15,12,2016-05-05,15,12,15,21,2016-05-05,15,22,15,33
20201280,2017-01-19,9,39,9,51,2017-01-19,9,52,10,16,2017-01-19,10,46,10,5,2017-01-19,10,53,11,10,2017-01-19,11,10,11,21,2017-01-19,11,21,11,23,2017-01-19,11,24,11,28,2017-01-19,11,28,11,42
20201281,2016-09-28,14,45,14,54,2016-09-28,14,54,15,25,2016-09-28,15,42,15,45,2016-09-28,15,46,15,46,2016-09-28,15,50,16,1,2016-09-28,16,1,16,7,2016-09-28,16,8,16,10,2016-09-28,16,11,16,24
20201282,2017-04-03,14,11,14,15,2017-04-03,14,15,14,47,2017-04-03,15,10,15,15,2017-04-03,15,15,15,28,2017-04-03,15,28,15,35,2017-04-03,15,35,15,45,2017-04-03,15,45,15,44,2017-04-03,15,45,16,5
20201283,2016-05-27,8,41,8,53,2016-05-27,8,54,9,20,2016-05-27,9,48,9,55,2016-05-27,9,55,10,15,2016-05-27,10,21,10,23,2016-05-27,10,26,10,46,2016-05-27,10,47,10,53,2016-05-27,10,53,11,15
20201284,2017-03-05,14,52,15,3,2017-03-05,15,6,15,25,2017-03-05,15,44,15,57,2017-03-05,15,58,16,9,2017-03-05,16,9,16,18,2017-03-05,16,18,16,34,2017-03-05,16,34,16,35,2017-03-05,16,35,16,56
20201285,2016-12-23,14,14,14,23,2016-12-23,14,23,14,48,2016-12-23,15,19,15,25,2016-12-23,15,25,15,48,2016-12-23,15,49,15,59,2016-12-23,15,59,16,19,2016-12-23,16,20,16,21,2016-12-23,16,21,16,41
20202286,2017-04-07,9,11,9,19,2017-04-07,9,20,9,49,2017-04-07,10,10,10,14,2017-04-07,10,14,10,36,2017-04-07,10,36,10,44,2017-04-07,10,44,10,48,2017-04-07,10,48,10,57,2017-04-07,10,57,11,18
20203287,2016-06-19,8,46,8,59,2016-06-19,8,59,9,26,2016-06-19,9,52,9,56,2016-06-19,9,58,10,17,2016-06-19,10,17,10,28,2016-06-19,10,29,10,39,2016-06-19,10,39,10,40,2016-06-19,10,40,10,57
20203288,2017-03-03,8,43,9,0,2017-03-03,9,0,9,20,2017-03-03,9,45,9,51,2017-03-03,9,51,10,3,2017-03-03,10,3,10,18,2017-03-03,10,19,10,21,2017-03-03,10,21,10,22,2017-03-03,10,22,10,35
20203289,2016-09-05,9,8,9,26,2016-09-05,9,26,9,54,2016-09-05,10,29,10,39,2016-09-05,10,39,10,57,2016-09-05,11,0,11,8,2016-09-05,11,9,11,30,2016-09-05,11,30,11,34,2016-09-05,11,35,11,58
20203290,2017-03-25,9,31,9,44,2017-03-25,9,44,10,13,2017-03-25,10,37,10,44,2017-03-25,10,44,11,1,2017-03-25,11,1,11,7,2017-03-25,11,7,11,18,2017-03-25,11,18,11,20,2017-03-25,11,21,11,37
20203291,2016-04-29,13,41,13,54,2016-04-29,13,54,14,11,2016-04-29,14,34,14,41,2016-04-29,14,41,14,55,2016-04-29,14,56,15,8,2016-04-29,15,8,15,25,2016-04-29,15,26,15,32,2016-04-29,15,33,15,50
20204293,2016-10-04,14,41,14,54,2016-10-04,14,54,15,15,2016-10-04,15,39,15,46,2016-10-04,15,46,15,57,2016-10-04,15,57,16,8,2016-10-04,16,9,16,29,2016-10-04,16,29,16,37,2016-10-04,16,37,17,1
20205294,2017-04-05,8,59,9,12,2017-04-05,9,12,9,34,2017-04-05,9,53,9,58,2017-04-05,9,58,10,12,2017-04-05,10,12,10,25,2017-04-05,10,25,10,27,2017-04-05,10,28,10,32,2017-04-05,10,32,10,49
20205295,2016-06-03,8,53,9,9,2016-06-03,9,9,9,35,2016-06-03,10,1,10,6,2016-06-03,10,6,10,29,2016-06-03,10,29,10,39,2016-06-03,10,39,10,52,2016-06-03,10,53,11,1,2016-06-03,11,1,11,13
20205296,2017-02-22,13,47,13,48,2017-02-22,13,48,14,17,2017-02-22,14,44,14,49,2017-02-22,14,49,14,58,2017-02-22,14,59,15,8,2017-02-22,15,9,15,24,2017-02-22,15,24,15,24,2017-02-22,15,25,15,46
20205297,2016-11-01,14,2,14,9,2016-11-01,14,9,14,21,2016-11-01,14,36,14,39,2016-11-01,14,39,14,49,2016-11-01,14,50,14,55,2016-11-01,14,55,15,17,2016-11-01,15,17,15,21,2016-11-01,15,22,15,52
20205298,2017-04-10,10,56,11,11,2017-04-10,11,11,11,33,2017-04-10,12,2,12,9,2017-04-10,12,9,12,18,2017-04-10,12,19,12,23,2017-04-10,12,23,12,31,2017-04-10,12,12,12,35,2017-04-10,12,35,12,49
20206299,2016-07-13,9,51,10,1,2016-07-13,10,2,10,22,2016-07-13,10,47,10,56,2016-07-13,10,56,11,18,2016-07-13,11,19,11,28,2016-07-13,11,29,11,39,2016-07-13,11,41,11,42,2016-07-13,11,43,12,2
20206300,2017-03-09,10,11,10,18,2017-03-09,10,18,10,43,2017-03-09,11,7,11,14,2017-03-09,11,14,11,28,2017-03-09,11,28,11,38,2017-03-09,11,38,11,48,2017-03-09,11,48,11,54,2017-03-09,11,54,12,10
20220301,2016-09-11,8,22,8,36,2016-09-11,8,37,9,3,2016-09-11,9,27,9,34,2016-09-11,9,35,9,55,2016-09-11,9,55,10,6,2016-09-11,10,6,10,16,2016-09-11,10,16,10,17,2016-09-11,10,18,10,30
20220302,2017-03-21,15,1,15,2,2017-03-21,15,2,15,26,2017-03-21,15,44,15,49,2017-03-21,15,49,16,0,2017-03-21,16,0,16,11,2017-03-21,16,11,16,14,2017-03-21,16,14,16,15,2017-03-21,16,16,16,26
20301303,2017-03-28,10,8,10,23,2017-03-28,10,28,10,49,2017-03-28,11,12,11,16,2017-03-28,11,16,11,29,2017-03-28,11,29,11,41,2017-03-28,11,41,11,48,2017-03-28,11,48,11,54,2017-03-28,11,54,12,13
20301304,2016-05-21,14,3,14,26,2016-05-21,14,26,14,44,2016-05-21,15,8,15,13,2016-05-21,15,13,15,31,2016-05-21,15,31,15,39,2016-05-21,15,39,15,48,2016-05-21,15,49,15,58,2016-05-21,15,58,16,16
20302305,2017-02-02,11,40,11,59,2017-02-02,11,59,12,19,2017-02-02,12,42,12,44,2017-02-02,12,44,12,58,2017-02-02,12,58,13,7,2017-02-02,13,7,13,18,2017-02-02,13,18,13,20,2017-02-02,13,20,13,43
20302306,2016-10-21,14,44,15,0,2016-10-21,15,1,15,21,2016-10-21,15,47,15,50,2016-10-21,15,50,16,5,2016-10-21,15,5,16,14,2016-10-21,16,15,16,29,2016-10-21,16,29,16,34,2016-10-21,16,34,16,56
20303307,2017-04-04,9,20,9,30,2017-04-04,9,45,9,52,2017-04-04,10,5,10,7,2017-04-04,10,7,10,12,2017-04-04,10,12,10,17,2017-04-04,10,18,10,36,2017-04-04,10,36,10,40,2017-04-04,10,40,11,0
20303308,2016-06-10,12,52,13,6,2016-06-10,13,6,13,42,2016-06-10,14,0,14,9,2016-06-10,14,9,14,19,2016-06-10,14,22,14,30,2016-06-10,14,31,14,37,2016-06-10,14,35,14,38,2016-06-10,14,38,14,59
20303309,2017-02-04,11,30,11,47,2017-02-04,11,47,12,4,2017-02-04,12,23,12,27,2017-02-04,12,28,12,45,2017-02-04,12,46,12,54,2017-02-04,12,54,13,4,2017-02-04,13,4,13,11,2017-02-04,13,11,13,29
20304310,2017-01-14,15,55,16,46,2017-01-14,16,15,16,19,2017-01-14,16,28,16,32,2017-01-14,16,33,16,45,2017-01-14,16,20,16,30,2017-01-14,16,30,17,0,2017-01-14,17,1,17,10,2017-01-14,17,10,17,30
20304311,2017-04-14,9,1,9,25,2017-04-14,9,25,9,50,2017-04-14,10,15,10,20,2017-04-14,10,20,10,34,2017-04-14,10,34,10,43,2017-04-14,10,43,10,45,2017-04-14,10,47,10,48,2017-04-14,10,48,11,3
20304313,2017-02-17,14,15,14,30,2017-02-17,14,30,14,50,2017-02-17,15,2,15,10,2017-02-17,15,11,15,15,2017-02-17,15,17,15,23,2017-02-17,15,24,15,40,2017-02-17,15,40,15,45,2017-02-17,15,45,16,0
20304314,2016-09-22,8,49,9,8,2016-09-22,9,9,9,32,2016-09-22,9,53,9,56,2016-09-22,9,56,10,12,2016-09-22,10,12,10,20,2016-09-22,10,20,10,25,2016-09-22,10,26,10,27,2016-09-22,10,27,10,44
20304315,2017-03-31,10,8,10,19,2017-03-31,10,19,10,43,2017-03-31,11,9,11,13,2017-03-31,11,13,11,23,2017-03-31,11,23,11,32,2017-03-31,11,32,11,35,2017-03-31,11,35,11,37,2017-03-31,11,37,11,54
20305316,2016-05-23,10,20,10,31,2016-05-23,10,31,11,4,2016-05-23,11,30,11,32,2016-05-23,11,33,11,46,2016-05-23,11,47,11,52,2016-05-23,11,54,11,55,2016-05-23,11,55,11,58,2016-05-23,11,58,12,18
20305317,2017-02-07,14,10,14,15,2017-02-07,14,15,14,30,2017-02-07,14,51,14,56,2017-02-07,14,56,15,12,2017-02-07,15,13,15,25,2017-02-07,15,25,15,31,2017-02-07,15,32,15,32,2017-02-07,15,33,15,49
20305318,2016-10-18,8,32,8,42,2016-10-18,8,42,9,10,2016-10-18,9,35,9,42,2016-10-18,9,42,10,0,2016-10-18,10,0,10,13,2016-10-18,10,14,10,23,2016-10-18,10,23,10,30,2016-10-18,10,30,11,3
20305319,2017-04-06,10,30,10,55,2017-04-06,10,56,11,6,2017-04-06,11,16,11,22,2017-04-06,11,22,11,28,2017-04-06,11,28,11,30,2017-04-06,11,36,11,55,2017-04-06,11,55,12,0,2017-04-06,12,0,12,20
20305320,2016-06-16,10,31,10,44,2016-06-16,10,44,11,9,2016-06-16,11,40,11,48,2016-06-16,11,48,12,2,2016-06-16,12,2,12,10,2016-06-16,12,10,12,26,2016-06-16,12,27,12,27,2016-06-16,12,28,12,47
20305321,2017-02-20,10,27,10,47,2017-02-20,10,47,11,12,2017-02-20,11,30,11,38,2017-02-20,11,36,11,49,2017-02-20,11,49,11,57,2017-02-20,11,57,12,3,2017-02-20,12,3,12,3,2017-02-20,12,4,12,19
20306322,2017-01-13,9,25,9,50,2017-01-13,9,51,10,18,2017-01-13,10,24,10,26,2017-01-13,10,27,10,32,2017-01-13,10,33,10,40,2017-01-13,11,16,11,59,2017-01-13,11,0,11,15,2017-01-13,10,14,10,15
20306323,2017-04-17,10,5,10,11,2017-04-17,10,11,10,19,2017-04-17,10,30,10,33,2017-04-17,10,33,10,37,2017-04-17,10,38,10,42,2017-04-17,10,42,11,12,2017-04-17,11,13,11,15,2017-04-17,11,15,11,37
20306324,2016-07-28,13,39,14,6,2016-07-28,14,6,14,21,2016-07-28,14,35,14,41,2016-07-28,14,41,14,47,2016-07-28,14,48,14,59,2016-07-28,14,59,15,4,2016-07-28,15,7,15,9,2016-07-28,15,10,15,27
20306325,2017-02-15,10,17,10,30,2017-02-15,10,31,10,44,2017-02-15,10,44,10,46,2017-02-15,10,46,10,51,2017-02-15,10,51,10,55,2017-02-15,10,56,11,2,2017-02-14,10,3,11,5,2017-02-15,11,8,11,35
