case_id,hhid,crop_code,ag_o01,ag_o02a,ag_o02b,ag_o02c,ag_o03,ag_o05a,ag_o05b,ag_o06a,ag_o06b,ag_o07a,ag_o07b,ag_o08,ag_o09,ag_o09_oth,ag_o10,ag_o31a,ag_o31b,ag_o31b_oth,ag_o31c,ag_o32a,ag_o32b,ag_o32b_oth,ag_o32c,ag_o33a,ag_o33b,ag_o33b_oth,ag_o33c,ag_o34a,ag_o34b,ag_o34b_oth,ag_o34c,ag_o35a,ag_o35b,ag_o35b_oth,ag_o35c,ag_o36a,ag_o36b,ag_o36b_oth,ag_o36c,ag_o36d,ag_o37a,ag_o37b,ag_o37_oth,ag_o38,ag_o39,ag_o39_oth,ag_o40a,ag_o40b,ag_o40b_oth,ag_o40c,ag_o41a,ag_o41b,ag_o41_oth,ag_o42a,ag_o42b,ag_o42_oth
310077550049,8fda5e1675df4191b3d0826cec0673c7,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,30,kilogram,,S: SHELLED,0,,,,2,,,,no,,,,,,,,,,Food for household,Seed for planting,
310077550076,f3e7f349a6b84001b4183c8a0624147a,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,Seed for planting,
310077550076,f3e7f349a6b84001b4183c8a0624147a,peas,no,,,,,,,,,,,,,,,10,kilogram,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,Seed for planting,
310077550159,ff95ca575d4b441394d78508dd2c1a15,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,20,kilogram,,S: SHELLED,0,,,,1,,,,no,,,,,,,,,,Food for household,Seed for planting,
310077550159,ff95ca575d4b441394d78508dd2c1a15,nkhwani,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Does not usually store,,
310077550187,d590933a5bf04c82add4744c6b3e0b1c,MAIZE HYBRID,yes,1,50 KG BAG,S: SHELLED,7000,1,,1,2,september,2016,1,Own Bicycle or Oxcart,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,,
310077550214,036860fc96f843e4a42922cdc3d046cd,MAIZE HYBRID,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,no,,,,,,,,,,Food for household,,
310077550214,036860fc96f843e4a42922cdc3d046cd,beans,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,5,kilogram,,S: SHELLED,0,,,,1,,,,no,,,,,,,,,,Food for household,Seed for planting,
310077550214,036860fc96f843e4a42922cdc3d046cd,nkhwani,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Does not usually store,,
310077550214,036860fc96f843e4a42922cdc3d046cd,peas,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,Seed for planting,
310077550242,cb70ba5f5ab94d6a8a5cd85fed755216,maize,yes,2,50 KG BAG,S: SHELLED,32000,2,,1,2,july,2016,1,Own Bicycle or Oxcart,,0,5,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,20,kilogram,,S: SHELLED,0,,,,1,,,,no,,,,,,,,,,Food for household,Wait for the arrival of buyer,
310077550242,cb70ba5f5ab94d6a8a5cd85fed755216,RICE FAYA,yes,10,50 KG BAG,S: SHELLED,45000,2,,1,2,september,2016,4,Own Bicycle or Oxcart,,0,25,kilogram,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,To sell at a higher price,,
310077550297,a599297b8fb849ffa1f3a3d6a8480150,MAIZE HYBRID RECYCLED,yes,4,50 KG BAG,S: SHELLED,58000,2,,1,2,august,2016,2,Buyer picked up the crop,,0,20,kilogram,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,Wait for the arrival of buyer,
310077550352,172e48fd0bfb4a63918d58fad28215fd,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,Seed for planting,
310077550352,172e48fd0bfb4a63918d58fad28215fd,OTHER (SPECIFY),yes,2,50 KG BAG,S: SHELLED,70000,3,,1,2,october,2016,1,Buyer picked up the crop,,70000,0,,,,0,,,,0,,,,0,,,,5,kilogram,,S: SHELLED,0,,,,95,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
310077550380,b484bf6ef78d4f6faeb3de2ad6eb4648,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,Seed for planting,
310077550380,b484bf6ef78d4f6faeb3de2ad6eb4648,nkhwani,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,,
310077550380,b484bf6ef78d4f6faeb3de2ad6eb4648,THERERE/OKRA,yes,3,PAIL (LARGE),NOT APPLICABLE,7000,3,,1,2,june,2016,3,Buyer picked up the crop,,7000,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
310077550407,8effdfdf2f304f3d9cc1c84d3a6b5379,MAIZE HYBRID,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,Seed for planting,
310077550407,8effdfdf2f304f3d9cc1c84d3a6b5379,beans,yes,1,50 KG BAG,S: SHELLED,60000,2,,1,2,september,2016,1,Buyer picked up the crop,,60000,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,Seed for planting,
310077550407,8effdfdf2f304f3d9cc1c84d3a6b5379,nkhwani,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,,
310077560062,1279c3e2c90b4c6cace6334c150098f3,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,Seed for planting,
310077560092,6faef436b7d2425b98ed2bae61cbe32e,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,,
310077560092,6faef436b7d2425b98ed2bae61cbe32e,beans,yes,5,50 KG BAG,S: SHELLED,195000,1,,1,2,october,2015,3,Own Bicycle or Oxcart,,0,10,kilogram,,S: SHELLED,0,,,,0,,,,0,,,,50,kilogram,,S: SHELLED,0,,,,1,,,,no,,,,,,,,,,Wait for the arrival of buyer,,
310077560155,14a8daa5e2734fcf92a0bdc9295ff1fb,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,15,kilogram,,S: SHELLED,0,,,,75,,,,no,,,,,,,,,,Food for household,Seed for planting,
310077560155,14a8daa5e2734fcf92a0bdc9295ff1fb,beans,yes,2,50 KG BAG,S: SHELLED,60000,3,,1,2,november,2015,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,10,kilogram,,S: SHELLED,0,,,,90,,,,no,,,,,,,,,,To sell at a higher price,Seed for planting,
310077560155,14a8daa5e2734fcf92a0bdc9295ff1fb,nkhwani,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,,
310077560155,14a8daa5e2734fcf92a0bdc9295ff1fb,THERERE/OKRA,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,,
310077560184,314094759e8149b5ac66bd67c96de80b,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,,
310077560184,314094759e8149b5ac66bd67c96de80b,rice,yes,10,50 KG BAG,S: SHELLED,8000,5,,1,,june,2015,1,Buyer picked up the crop,,0,4,50 KG BAG,,U: UNSHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Wait for the arrival of buyer,Food for household,
310077560184,314094759e8149b5ac66bd67c96de80b,beans,yes,10,50 KG BAG,S: SHELLED,350000,6,,1,,august,2015,3,Buyer picked up the crop,,0,1,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,10,kilogram,,S: SHELLED,0,,,,1,,,,no,,,,,,,,,,Food for household,Wait for the arrival of buyer,
310077560249,cb5d9a86796540eeaa52c26b9c5a8f12,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,,
310077560280,0e1cc7bd6e07440282016123f2d218dd,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,20,kilogram,,S: SHELLED,0,,,,1,,,,no,,,,,,,,,,Food for household,Seed for planting,
310077560280,0e1cc7bd6e07440282016123f2d218dd,beans,yes,1,50 KG BAG,S: SHELLED,20000,6,,1,,october,2015,1,Bicycle Taxi,,600,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,Wait for the arrival of buyer,
310077560310,12daaed373b1427cbdcf031780ccfa8e,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,10,kilogram,,S: SHELLED,0,,,,90,,,,no,,,,,,,,,,Food for household,Seed for planting,
310077560310,12daaed373b1427cbdcf031780ccfa8e,rice,yes,10,50 KG BAG,U: UNSHELLED,60000,4,,1,2,november,2015,2,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,15,kilogram,,U: UNSHELLED,0,,,,75,,,,no,,,,,,,,,,To sell at a higher price,Seed for planting,
310077560310,12daaed373b1427cbdcf031780ccfa8e,beans,yes,5,50 KG BAG,S: SHELLED,140000,4,,1,2,october,2015,3,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,10,kilogram,,S: SHELLED,0,,,,90,,,,no,,,,,,,,,,To sell at a higher price,Seed for planting,
310077560466,df445fe24316433588e562c443675ca3,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,Seed for planting,
310077560466,df445fe24316433588e562c443675ca3,beans,yes,5,50 KG BAG,S: SHELLED,150000,2,,1,,september,2015,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,5,kilogram,,S: SHELLED,0,,,,95,,,,no,,,,,,,,,,To sell at a higher price,Seed for planting,
310077560527,b51c4f89b01f4fdba3c47393be7953e7,rice,yes,54,50 KG BAG,S: SHELLED,378000,4,,1,,december,2015,4,Buyer picked up the crop,,0,4,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,1,50 KG BAG,,S: SHELLED,0,,,,2,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
310077560558,53f67518399941eca72972f37abcb185,rice,yes,8,50 KG BAG,U: UNSHELLED,63000,1,,1,2,august,2015,2,On Foot,,0,5,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
310077560558,53f67518399941eca72972f37abcb185,beans,yes,1,50 KG BAG,S: SHELLED,30000,1,,1,2,september,2015,1,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
310077560650,acca4449736a488bb9ef1b6561a29e46,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,5,kilogram,,S: SHELLED,0,,,,95,,,,no,,,,,,,,,,Food for household,Seed for planting,
310077560650,acca4449736a488bb9ef1b6561a29e46,rice,yes,6,50 KG BAG,U: UNSHELLED,36000,9,,1,2,july,2015,4,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,20,kilogram,,U: UNSHELLED,0,,,,80,,,,no,,,,,,,,,,To sell at a higher price,Seed for planting,
310077560650,acca4449736a488bb9ef1b6561a29e46,OTHER (SPECIFY),yes,40,kilogram,S: SHELLED,4500,9,,1,2,october,2015,3,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,96,,,,no,,,,,,,,,,To sell at a higher price,Food for household,
310077570021,d583d05e542640db8618168736162c60,maize,no,,,,,,,,,,,,,,,10,kilogram,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,Seed for planting,
310077570044,7e201e00fa59422c9c53181ea5c5d1e8,MAIZE HYBRID,yes,3,50 KG BAG,S: SHELLED,24000,3,,1,2,october,2016,10,Buyer picked up the crop,,0,1,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,10,kilogram,,S: SHELLED,0,,,,1,,,,no,,,,,,,,,,Food for household,Seed for planting,
310077570044,7e201e00fa59422c9c53181ea5c5d1e8,peas,yes,3,50 KG BAG,S: SHELLED,9000,3,,1,,october,2016,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
310077570092,304e89515b6f4e73b85126ee0c156ad1,MAIZE HYBRID RECYCLED,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,Seed for planting,
310077570092,304e89515b6f4e73b85126ee0c156ad1,THERERE/OKRA,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,,
310077570092,304e89515b6f4e73b85126ee0c156ad1,OTHER (SPECIFY),yes,15,PAIL (SMALL),NOT APPLICABLE,7000,3,,1,,august,2016,8,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,Does not usually store,
310077570140,967eed5b15fc4b1490a272ce9c85b40e,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310077570188,4361972f5a8c47eb957ffd62346c7472,MAIZE HYBRID,yes,5,50 KG BAG,S: SHELLED,55000,2,,1,2,november,2016,1,Buyer picked up the crop,,55000,1,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,70,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
310077570188,4361972f5a8c47eb957ffd62346c7472,OTHER (SPECIFY),yes,30,kilogram,S: SHELLED,5700,2,,1,2,october,2016,1,Buyer picked up the crop,,5700,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,80,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
310077570235,c871f373f24447b1b61f7bcceae8c610,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,Seed for planting,
310077570307,7431ee140612439fbffb97f28095a539,maize,no,,,,,,,,,,,,,,,3,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,Seed for planting,
310077570307,7431ee140612439fbffb97f28095a539,beans,yes,25,kilogram,S: SHELLED,15000,2,,1,2,august,2016,1,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
310077570379,9ce27c789087435ab76e3eb2012ef57b,MAIZE HYBRID,yes,3,50 KG BAG,S: SHELLED,25500,3,,1,2,december,2016,1,Own Bicycle or Oxcart,,0,4,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
310077570379,9ce27c789087435ab76e3eb2012ef57b,beans,yes,4,50 KG BAG,S: SHELLED,125000,3,,1,2,august,2016,1,Own Bicycle or Oxcart,,0,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,S: SHELLED,0,,,,1,,,,yes,Bags in house,,1,50 KG BAG,,S: SHELLED,Smoking,,,Seed for planting,,
310077570379,9ce27c789087435ab76e3eb2012ef57b,OTHER (SPECIFY),no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,Seed for planting,
310207580043,c0215fdee46f4a8da2e9dd7322d2fbb5,maize,no,,,,,,,,,,,,,,,10,kilogram,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,Seed for planting,
310207580065,bd656531ca4147868225df863ce77f2d,maize,yes,5,50 KG BAG,S: SHELLED,50000,2,,1,,august,2016,5,On Foot,,0,0,,,,0,,,,0,,,,0,,,,10,kilogram,,S: SHELLED,0,,,,1,,,,yes,Bags in house,,8,50 KG BAG,,S: SHELLED,Did Nothing,,,Food for household,Seed for planting,
310207580087,34991a02ba4643268ca8ad608bfed956,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,,
310207580087,34991a02ba4643268ca8ad608bfed956,beans,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,Seed for planting,
310207580108,3c7d0d11204448c797056c69d8795dc9,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,10,kilogram,,S: SHELLED,0,,,,2,,,,no,,,,,,,,,,Food for household,Seed for planting,
310207580141,3260c508c65b4b49ac17268b61a551ba,MAIZE HYBRID,no,,,,,,,,,,,,,,,50,kilogram,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,yes,Bags in house,,50,kilogram,,S: SHELLED,Did Nothing,,,Food for household,,
310207580141,3260c508c65b4b49ac17268b61a551ba,beans,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,,
310207580162,7176767c7f7440b098915c430c431529,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,Seed for planting,
310207580162,7176767c7f7440b098915c430c431529,tanaposi,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,,
310207580162,7176767c7f7440b098915c430c431529,nkhwani,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,,
310207580183,9576eada32cb4419b96e0a27ada5d1ef,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,Seed for planting,
310207580183,9576eada32cb4419b96e0a27ada5d1ef,nkhwani,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,,
310207580194,4cfea336eb244726a18523e4afcb3b41,maize,no,,,,,,,,,,,,,,,20,kilogram,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,Seed for planting,
310207580194,4cfea336eb244726a18523e4afcb3b41,nkhwani,yes,1,PAIL (LARGE),NOT APPLICABLE,2000,2,,1,2,july,2015,9,On Foot,,0,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Does not usually store,,
310207580194,4cfea336eb244726a18523e4afcb3b41,OTHER (SPECIFY),no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,Seed for planting,
310207580204,f9d59e6f37a046c69ae19a2ac3a83c5f,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,Seed for planting,
311017590052,cef8d2fc0b414ca9971a1fe4f32e253f,maize,yes,2,50 KG BAG,S: SHELLED,14000,3,,1,,november,2015,1,Buyer picked up the crop,,0,25,kilogram,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,,
311017590064,456aa1d33a284c8db9611f0a708711f7,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,,
311017590064,456aa1d33a284c8db9611f0a708711f7,SWEET POTATO,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,,
311017590156,a2626da3b8c74a73972c0bec051ae1f2,FINGER MILLET(MAWERE),no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
311017590156,a2626da3b8c74a73972c0bec051ae1f2,sorghum,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
311017600004,b8fb3091ffcd42c0a4b92233d344c3dd,SWEET POTATO,no,,,,,,,,,,,,,,,5,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,,
311017600115,af59738d296c4d36926478187477fd9e,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,Seed for planting,
311017600115,af59738d296c4d36926478187477fd9e,OTHER (SPECIFY),no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,Seed for planting,
311027610018,9a98c8c85d0a4d30921bf825785a1200,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,Seed for planting,
311027610018,9a98c8c85d0a4d30921bf825785a1200,SWEET POTATO,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,yes,Traditional Nkhokwe,,1,50 KG BAG,,NOT APPLICABLE,Did Nothing,,,Food for household,,
311027610018,9a98c8c85d0a4d30921bf825785a1200,nkhwani,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,,
311027610055,728f9b93c45e423d84142101aa8140a0,SWEET POTATO,yes,3,50 KG BAG,NOT APPLICABLE,18000,4,,1,2,october,2016,3,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
311027610092,2b438f7167414a76a8a07a85d7193f3b,SWEET POTATO,yes,2,50 KG BAG,NOT APPLICABLE,16000,2,,1,2,october,2016,2,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
311027610110,a78aff35544a4063a2cc3b1f6afae932,maize,no,,,,,,,,,,,,,,,10,kilogram,,S: SHELLED,0,,,,0,,,,0,,,,20,kilogram,,S: SHELLED,0,,,,1,,,,yes,Bags in house,,1,50 KG BAG,,S: SHELLED,Spraying,,,Food for household,Seed for planting,
311027610110,a78aff35544a4063a2cc3b1f6afae932,SWEET POTATO,no,,,,,,,,,,,,,,,30,kilogram,,NOT APPLICABLE,0,,,,0,,,,0,,,,5,kilogram,,NOT APPLICABLE,5,kilogram,,NOT APPLICABLE,,Theft,,,no,,,,,,,,,,Food for household,,
311027610110,a78aff35544a4063a2cc3b1f6afae932,beans,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,Seed for planting,
311027610110,a78aff35544a4063a2cc3b1f6afae932,tomato,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,kilogram,,NOT APPLICABLE,,Rotting,Insects,,no,,,,,,,,,,Food for household,,
311027610147,71c30a4958b44b5e9973a6672fd58976,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,Seed for planting,
311027610147,71c30a4958b44b5e9973a6672fd58976,nkhwani,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,,
311027610147,71c30a4958b44b5e9973a6672fd58976,tomato,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,20,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
311027610165,4b2ced8b74f64fb08da1fd2d3bcadd5d,maize,no,,,,,,,,,,,,,,,25,kilogram,,S: SHELLED,0,,,,0,,,,0,,,,10,kilogram,,S: SHELLED,0,,,,1,,,,yes,Bags in house,,3,kilogram,,S: SHELLED,Did Nothing,,,Food for household,,
311027610184,ac66556c57204c24afe61a728f8f8ae1,maize,no,,,,,,,,,,,,,,,15,kilogram,,S: SHELLED,0,,,,0,,,,0,,,,10,kilogram,,S: SHELLED,0,,,,1,,,,yes,Bags in house,,1,50 KG BAG,,S: SHELLED,Spraying,,,Food for household,Seed for planting,
311027610184,ac66556c57204c24afe61a728f8f8ae1,beans,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,Seed for planting,
311027610202,29b84ec2d9a4434c9ec17351d80a9a62,SWEET POTATO,yes,2,50 KG BAG,NOT APPLICABLE,10000,3,,1,2,september,2016,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
311027610202,29b84ec2d9a4434c9ec17351d80a9a62,tomato,yes,15,PAIL (LARGE),NOT APPLICABLE,12000,3,,1,2,june,2016,2,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
311027610220,965e67a6bd2141d5bc9cd9cb0859a2a5,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,40,kilogram,,S: SHELLED,0,,,,80,,,,yes,Bags in house,,8,50 KG BAG,,S: SHELLED,Did Nothing,,,Food for household,Seed for planting,
311027610220,965e67a6bd2141d5bc9cd9cb0859a2a5,SWEET POTATO,yes,4,50 KG BAG,NOT APPLICABLE,20000,3,,1,2,october,2016,1,Buyer picked up the crop,,1,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,To sell at a higher price,Food for household,
311027610220,965e67a6bd2141d5bc9cd9cb0859a2a5,nkhwani,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,,
311027610220,965e67a6bd2141d5bc9cd9cb0859a2a5,THERERE/OKRA,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,,
311027610220,965e67a6bd2141d5bc9cd9cb0859a2a5,tomato,yes,5,PAIL (LARGE),NOT APPLICABLE,12000,3,,1,2,september,2016,2,Buyer picked up the crop,,12000,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
