case_id,hhid,ag_e27a,ag_e27b,ag_e27c,ag_e27d,ag_e27e,ag_e27f,ag_e27g,ag_e27h,ag_e28,ag_e29a,ag_e29b,ag_e29c,ag_e29d,ag_e29e,ag_e29f,ag_e29g,ag_e29h,ag_e29i,ag_e29j,ag_e29k,ag_e29l
101011020211,dfc01ccdb1df402ea02ece42b6da4859,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011020232,55bd88a435e247a38499356dc01ef67f,no,yes,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011030009,31128106f3094ec3bd6b1cbf15393636,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011030019,1e400f9c55ea41eeac21729659f77ab8,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011030029,3477c2d69064427eb335c42cb9cf698d,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011030039,631c003461c247d8bb3ee7c947f82a14,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011030050,aaa976a8aa654ffb9ead2b47414f7d35,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011030060,1c9a57637eb14cb982ce59701ff45e86,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011030070,a752da93287d4a81bdd5573694bc2325,no,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011030080,84478d9243fd4d5ab454e0fb43860a13,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011030091,14efef72ed9a4ff7b2df71e2fb469931,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011030101,e7a66a9a76ce46daa8195fc3a0c9f2ef,yes,no,no,no,yes,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011030111,347e6a0f17974dcbb27676090cd0d18d,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011030121,7a27e482a5c44b29967ef1f29576a6dd,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011030132,e43a31bd6b534b2ea804470e112c119b,yes,no,no,no,yes,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,no
101011030142,36f89949d50a40f9a7a1d0b8b6956903,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011030152,d80a12c4f33b42b4a09d8550299f5f83,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,no,no
101011030162,7a6bbe16901844d68aeece49409d6b0c,yes,no,no,no,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,no,no
101011040011,65756133432d42daa5726b763055cfd1,yes,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011040021,f2a3b88951344e909aeafdb5c255683a,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011040032,f400eed29e264fa49662363907672d02,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,no,yes,no,no
101011040046,40dcd6e8a88041c09e55c30c1b37bb2a,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011040057,dbfad8566e874eb8935491a9af0da618,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011040068,1f3bfebd944e42738e54e6dbf36c527c,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011040093,9e989d2cb9154e7cbd99765f37d34c29,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011040103,152a2b3f7ec14824839f5977dfd765ce,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011040114,57dc37ab79cf4ed1802e7b78c983a5f8,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011040125,9601d01ffd4a430296968504916409b1,no,no,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011040139,c0d87be3e5d24f87a020184c049999cf,yes,no,no,no,no,no,no,no,yes,yes,yes,no,yes,yes,no,no,yes,yes,yes,no,no
101011040150,2177247656d04683b2c5c6c70bc685a2,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011040160,cff35fad07f2489f8463a2e208a7d0f0,no,no,no,no,no,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011040171,1a58c153d8d142ddbd8e7bede0fa6abe,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
101011040192,dbbf5bfff1294e99b21020baad14034a,no,yes,no,no,no,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011050009,ee70ce43019c45daad1b468ff3b61f51,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
101011050023,f337b1997b7849929d2a7d2c1cba8d1d,no,no,yes,yes,no,no,yes,yes,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
101011050038,de0b25e3e7c545ce90af622ec9039464,yes,yes,no,no,yes,yes,no,no,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
101011050052,9d812b9f4979431d9f1ddabd9babe54b,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,yes,no,no,no
101011050067,31b142bf5dd64786ae59e2d877af7628,yes,no,no,no,yes,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011050081,7764873d877d489a8025244ef8a916ea,no,yes,no,no,no,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011050096,2bb461a1e7a441d4b4cbbd26c8f67382,no,no,no,yes,no,no,no,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011050110,6720ef84747f43a99dd20163767379e0,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,yes,no,no,yes,no,no
101011050125,04a6c4d049dc43d991cc5b8bff53a7c5,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011050140,a5462027cd824d5a803df7e8dc2bed93,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011050154,0f2889bd48c144c4becb1a2095e2fcb3,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011050169,c040e9d5470f414eb2701adc9aa8fe8b,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011050198,db347b0ebd084587a1136425ba920830,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011050212,1ce09d3304094cd992805da2462dd6b2,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011050227,42d9cb8792914abfae376b502c5242cd,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011060018,5403cae8c23d4c17822a0e23d2344bce,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011060036,ca6751f3e9854927b62298cd65dc9b57,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011060054,5c703d55ae404f32b2215e1fecfaacc4,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011060074,e3d68f1e4eba4e22ad8f9b36be65a6be,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011060092,09746f8956aa468f87cac99b1ccf442b,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011060110,7e9f8516f6134e7f93c18cf7fe494854,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011060128,b064eb1c97364ce29a5349cc9306f2da,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011060166,6d105aac831a404481ab6b2edfb131ee,yes,no,no,no,yes,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011060202,722e537691224ae9bbb2b512e66251a9,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011060240,59e6561f7dec462e8a56c6ed7ee71bdf,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011060258,8dd23a2f3a8d42e2a399410fea862742,no,yes,no,no,no,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,no,yes,no,no
101011060276,e5533c9c4f3b464ba0edef04d7b04493,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,no,no
101011060312,d8bd2c9a5e994984b94fc071f1df8a2d,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
101011060330,a41c9136ef4c432093c725846855deeb,no,yes,yes,no,no,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
101011060348,34015b855e6e440d8c0cecebf51b11dc,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
101011060384,d27a9760dcb34417a1c065987d3d5c93,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
101011070001,925c542df42c41fea212467d191a40ab,yes,no,no,no,yes,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011070020,f4de96e9d7324f3c9b6823b6277052f8,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011070057,bb8ea032405d4c06a6ed58afc9786c7f,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011070076,51f84af652624b0a9fbf9e3c6e88116e,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
101011070095,3eda61b16f2f4764a3aac7fa50f12fac,yes,no,no,no,yes,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011070113,6d0849439d0c4ca4ba70eb69c263a96e,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011070132,11301f4d17c94e1a8dcaf275bc5580d0,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011070151,524ca16282a7466a84897b5ae0b61e06,yes,no,no,no,yes,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011070170,919b0d0d8feb48dfa741c873ef606ced,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011070188,685ed523a9584537ba6094de5f69c03e,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011070207,7d1df01124a9445ab18c4e9d1ec4f2bf,no,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011070226,26454f78c4294720a54c54751cebd8a1,no,yes,no,no,no,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011070244,4cdf0d5bb31149748c3cf7c7a68af783,no,no,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,no,no,no,no
101011070263,18bf7279f5d940b894fec57a26239ed3,no,no,no,yes,no,no,no,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011070282,13c91cc2889c4d66a30e50e88bd84e37,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011080009,141a598190d449b9a206076e14abe56c,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011080017,5858dd2f986c4aa98156f2278684e25f,no,yes,no,no,no,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011080035,497c0a87e9a246fcb7967ad7bd37fb38,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011080043,083d523d4c04405eae6c6fd76ea87c70,yes,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011080052,5b514d21b8a841a486fe71b0d437c62f,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011080069,1b829b1cd0c74de29e10ec2389cec5b8,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011080078,26992326353d40d4b00769af291f0169,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011080087,d52dd0d9245c446a8997454c47a21223,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,yes,yes,yes,no,no
101011080121,639cf367e43244c1aa7d058314dc2048,no,yes,yes,no,no,yes,yes,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011080130,0baff7602b9945e59d6c6e039ddd8cf0,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011080147,8a0288b6ab1b492da091c27ad25b68b0,yes,no,no,no,yes,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,no,yes,no,no
101011080155,4646abacab934180abfb849459f22287,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101011080164,d4b3896bf332472db8c56a1b2484b5a2,yes,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101011080181,0f5de2bc7db447e6a221b6c753dd19fb,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101021090016,b978d1182ee94be582634f1534088968,no,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,no,no,yes,no,no,no,yes,no,no
101021090035,9bfac3ebe5b945dab24a3a6cf3f531c7,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
101021090054,3ae0b83292a04feb945ecfa7654f85af,no,no,no,yes,no,no,no,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no
101021090073,69badba2f4e94c36a63422516d434400,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,no,no,no,yes,no,no
101021090092,fa7181b8a48141e9b5375f9f07696b4a,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101021090111,c3687a5f0fd743b1aaab426bb6dee85a,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101021090130,a918222f5aa0420b92d8b882d932890a,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101021090149,b33961495abf4ad0afc69efeea23ba61,no,no,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101021090168,c3eb3d197e7a46b7962b90722d15fffd,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101021090187,2db8307e59ca47ff9feba949444840f5,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101021090206,d24e160d18054d3fbe9fd5cd3febf1fb,yes,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101021090225,d2eff8458cbc4973bd19540049a785b6,yes,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101021090245,0d21b72dea0748e9b68791ddb3abe37c,no,yes,no,no,no,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101021090264,4e1e7b75094b4561ba4c15510c91bb7a,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101021090283,64448c22a12a436ca7c8f7848d3b600a,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101021090302,bb4ad46308fd47f2a1734aea35038427,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101021100010,0f2a6bc1f8f3476da532df54edf32e32,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no
101021100020,63ed8484afcc4d81a94787f181daaa9c,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
101021100030,01a06fc892d44c048f6c506608135c41,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101021100041,30030be4664344f48cdffa84e8b5dfa9,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
101021100061,97cf255d846147d4a761af2f93534d47,no,yes,no,no,no,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
101021100071,3b2d84cd39e9485e8cc9f5d8dda31312,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101021100082,6877f51463284bab9776e27ac99ffe4e,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101021100092,a4c212d9e2a241c980d0b61747cd6cc4,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101021100102,284147d74bcf4cbab27b13738cd1bf9e,no,yes,no,no,no,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
101021100112,1066643538b2448bb6f3576d99b93963,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101021100133,1273a65b2b7e4d1580a3d46f44830ea9,no,yes,no,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,no,no
101021100143,a183a0d1519b417fb227c3bf6833f6b5,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,yes,no
101021100153,470ec0d9ff1443938cd195042ff9ac05,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
101021100173,b172ac557f21486cbaf35a846610de85,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101021100193,59738c6b0b0b4698bdcb3b4d47249f87,no,no,no,yes,no,no,no,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101021100213,881c0760605f4f278e2c1ab74ee0c3be,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101021110004,ef54f923b9434c34aa3da438d50694ee,no,yes,yes,no,no,yes,yes,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101021110011,e1dd613e0dc44885b2de4a350297c701,no,no,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,no,no,yes,no,no,yes,no,no
101021110025,836edbfc80c94c69b37ece683ba793ee,no,no,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,no,no,yes,no,no,yes,no,no
101021110031,1932530af3c64641ad687e22df626239,yes,no,no,no,yes,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101021110038,fcef9cc7c9024178bb6fd8033aa1d344,yes,no,no,no,yes,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101021110045,d031baf10320462c8169b7d8d2c799f7,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101021110052,6d2b5a8bd4b74a128d41bb2b04959bd6,no,yes,no,no,no,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101021110059,c1f6f4764eb5415e892533ad22928ebe,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101021110066,f518d73480df405689b379ca484c6c6c,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101021110073,dae5bdc3eac047a4b130a4267f02a12c,no,yes,no,no,no,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101021110080,212b7fc57c6244409360297e64fe0a95,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101021110086,06329ecc71e5430fadb9d1b4b752806d,yes,no,no,no,yes,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
101021110093,b3008b557a2e419b93492058a2012067,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
101021110100,4eada1d1b00844aa94fc413e44f4b6f4,no,no,yes,yes,no,no,yes,yes,yes,no,yes,yes,no,no,yes,no,no,no,yes,no,no
101021110107,2a343158cb7a4274b38cc558b7645077,yes,yes,no,no,yes,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
101021120009,868cfafd299a4e538abcafa1f4744241,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no
101021120014,abf0e0180ef74276a1d5f88a5c83521d,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no
101021120020,c128d0b2ddb34b808049a85bb236857b,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
101021120025,1aec5cf68b044f99b50f4d8172069c00,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
101021120029,84bac122711b4ee1be986912e5b21aec,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
101021120034,d2974aac0a3142e2b39c05b614132d65,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
101021120040,454e7a6720214d3c95d06e592eeb270c,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no
101021120044,3a3a0e3cd64c489cad153e73187f93e4,no,no,yes,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no
101021120049,417f0741731a425e9d47f453747952c0,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no
101021120054,1c9016e058804852970c511b4d35bff3,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,no,no,no,yes
101021120074,4b2c11cdb61d41f9bd7e610d34f47cac,no,no,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no
101021120079,5fdab8a3b4974c93a25d4111b8537761,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101021120083,7e42cc12ddcd472b8dc1ebd5e1daf9fc,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101021120088,4dc7c816227c4b3d9b63eff09785aced,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no
101021120093,0c9b16e8c1814c098e14d719103930e8,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,no
101021120097,157117141b2346699658084dc0cf0cba,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes
101031130010,43da15b392404c87b88b661009658646,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101031130020,ab780e8f0dd747eeb83fda74bef48737,no,no,no,yes,no,no,no,yes,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
101031130030,c642eb5bae004f2bb7510eaf740e3fc3,yes,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
101031130039,2cf6fa2186b04e53b11b5ba9ba3b230b,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
101031130049,70c4fec57b374ae49acb644d11cb76dd,no,no,no,yes,no,no,no,yes,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no
101031130059,954ff42898b746d4af3b401f4014ad60,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101031130069,c5823b03a1794fe1a56822d708680378,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101031130079,e51f233934674fd5a7beb5240178c9c2,no,yes,no,no,no,yes,no,no,yes,no,yes,yes,no,yes,yes,no,yes,yes,yes,no,no
101031130089,13cadfc2b46948119cba72b57e058d70,no,yes,no,no,no,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101031130099,720d9bece54b440d9d8f75454d2eb823,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101031130109,9e2e12c8b2664a98a712e98e8ea175f0,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101031130118,31a697ef1271496e9221508c7fde9c23,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
101031130128,e7ed514a263f446984c41432447f76e5,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101031130138,2394dab1945e47a38be4bbd460517acc,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101031130148,f91e68c7f0894d9bb1163341a2723ee5,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101031130158,3ef5c3e7b33348d68093546b47fcac0f,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
101031140007,765a3f45dc214e938ee78815efb7fcd9,yes,yes,yes,yes,no,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,yes,yes,no,no
