case_id,hhid,ea_id,region,district,reside,interviewDate,hh_wgt,hh_a02a,hh_a03,hh_a06,hh_a11,hh_a13,hh_a22,hh_a23,hh_g09,hh_m00,hh_o0a,hh_s01,hh_w01
314438520026,e2944fdb4797472cab10b062b77a78d1,31443852,Southern,Zomba City,urban,2017-04-20,111.7076,43,852,0026,no,,300,85,yes,yes,yes,yes,no
208064520492,e29541337e9e4a25a9c63638b772daac,20806452,Central,Dedza,rural,2016-06-15,641.5799,6,452,0492,no,,90,40,no,yes,yes,no,no
315418680009,e29e9f78067a4f8e93f8fdd4fcb49bdb,31541868,Southern,Blantyre City,urban,2017-03-23,659.72491,41,868,0009,no,,500,32,no,yes,yes,no,no
209094820129,e2ae4fd35cf14522aba81436bb380e18,20909482,Central,Ntcheu,rural,2017-02-12,312.31921,9,482,0129,no,,90,40,no,yes,no,no,no
301015210130,e2bc7b5515de47cca627b10bb3e10e97,30101521,Southern,Mangochi,rural,2017-02-14,486.4819,1,521,0130,no,,60,46,yes,yes,yes,no,no
201112710220,e2d07b2050aa42bbbbca84d0837eb48c,20111271,Central,Kasungu,rural,2016-06-29,359.7233,11,271,0220,no,,40,17,no,no,yes,no,no
210374850035,e2d0dcb5f34c44d6972054392dce3be9,21037485,Central,Lilongwe City,urban,2016-04-17,265.03271,37,485,0035,no,,80,35,yes,yes,yes,no,yes
206033870090,e2d53500a87a411193b283c0df4c6701,20603387,Central,Lilongwe,rural,2016-09-10,632.88977,3,387,0090,no,,60,25,yes,yes,no,no,no
106012240172,e2d6d535129a4351990e3744935388a0,10601224,North,Likoma,rural,2017-04-07,12.3494,1,224,0172,no,,20,1,no,yes,yes,no,no
202063000422,e2e439e79e9f4335bfd7eb945d52b130,20206300,Central,Nkhotakota,rural,2017-03-08,245.7719,6,300,0422,no,,50,19,no,yes,no,no,no
102051440094,e2e497e7ef9548ef882868168b7d2887,10205144,North,Karonga,rural,2017-03-18,168.47391,5,144,0094,no,,10,93,yes,yes,yes,no,no
206043910075,e2eebe0427e04390b1ebf6010e207d17,20604391,Central,Lilongwe,rural,2016-10-19,651.16272,4,391,0075,no,,60,27,no,yes,no,no,no
314438530018,e2faedffa72242d9abeeb516232246a4,31443853,Southern,Zomba City,urban,2016-06-27,106.7635,43,853,0018,no,,300,54,no,no,yes,no,no
210404880274,e2ffac267a7142f7aa8ba4abbc09e6a4,21040488,Central,Lilongwe City,urban,2017-03-31,390.23151,40,488,0274,no,,80,82,yes,yes,yes,yes,no
314358390045,e30bfadb457a481e8e843e5ca21fdb31,31435839,Southern,Zomba City,urban,2016-10-31,106.2985,35,839,0045,no,,300,54,no,no,no,no,no
311087780099,e30d810f8a494018944f82e2161b0865,31108778,Southern,Nsanje,rural,2017-04-20,172.60249,8,778,0099,no,,800,75,yes,yes,no,yes,no
312017940008,e30dd22e41534850bc5ed815d53746da,31201794,Southern,Balaka,rural,2017-04-17,227.1008,1,794,0008,no,,200,51,yes,yes,no,no,no
210815090258,e30e6b98030240338745edf11a21b561,21081509,Central,Lilongwe City,urban,2016-05-09,399.60541,81,509,0258,no,,80,36,no,no,no,no,no
107362430125,e31499e878f846719fccee0b6258a43d,10736243,North,Mzuzu City,urban,2016-10-01,85.318398,36,243,0125,yes,Dwelling found but no HH member could be found,30,10,no,no,no,no,no
301015210024,e322d2e33acd460eb69481aa4adbc0ac,30101521,Southern,Mangochi,rural,2017-02-14,486.4819,1,521,0024,no,,60,47,yes,yes,no,no,no
202052960131,e32cff75916e42c4a6795e4368f32dc8,20205296,Central,Nkhotakota,rural,2017-02-21,205.198,5,296,0131,no,,50,19,no,no,no,no,no
307096770060,e330b112614e4e90b656da6442fdfec6,30709677,Southern,Thyolo,rural,2016-05-11,345.0636,9,677,0060,no,,500,62,no,yes,yes,no,no
305016170312,e336ddf0865e438a8e120404ce7d8a81,30501617,Southern,Blantyre,rural,2016-05-05,215.1559,1,617,0312,yes,Dwelling found but no HH member could be found,400,60,no,yes,yes,yes,no
302015430010,e33918cd2ccd4d89916452eb6c349c0f,30201543,Southern,Machinga,rural,2017-03-23,233.06039,1,543,0010,no,,200,44,no,yes,no,no,no
311057690080,e3581fe80e78490386c5ecc67107ea31,31105769,Southern,Nsanje,rural,2016-09-19,119.496,5,769,0080,no,,800,84,yes,yes,no,no,no
313018080005,e358fdddbe6643bea042236592a4ea4a,31301808,Southern,Neno,rural,2017-03-28,37.885799,1,808,0005,no,,700,72,no,yes,no,yes,no
204073490338,e35dbb20fe1541e7894c8861a75b8ecb,20407349,Central,Dowa,rural,2017-02-24,609.7431,7,349,0338,no,,40,39,yes,yes,yes,no,no
202012840064,e360b62a2f7c4c1c9cc43c5d8d2884b6,20201284,Central,Nkhotakota,rural,2017-03-04,200.3542,1,284,0064,no,,50,21,yes,yes,no,yes,no
105022030198,e3652b13b7e84c48b696f51de01b79d5,10502203,North,Mzimba,rural,2016-11-09,136.30721,2,203,0198,no,,30,11,yes,yes,no,no,no
305066310059,e3654aca182b4584854f6d003df05362,30506631,Southern,Blantyre,rural,2016-10-13,78.3423,6,631,0059,no,,700,72,no,yes,no,no,no
308016870154,e3688c88450142e48e1aca0a3e028377,30801687,Southern,Mulanje,rural,2017-03-22,245.83859,1,687,0154,no,,70,89,no,yes,no,no,no
302075610048,e3731735c8cc4c2ba5ec5d03f27a7a6f,30207561,Southern,Machinga,rural,2017-03-07,272.33981,7,561,0048,no,,200,49,yes,yes,yes,no,no
204023310054,e379f9dc945746d49fde3d7e6ef0b06b,20402331,Central,Dowa,rural,2017-04-08,582.80292,2,331,0054,no,,40,18,yes,yes,yes,no,no
303045760023,e37f5c087878412f98a1cd39a8e7de2d,30304576,Southern,Zomba Non-City,rural,2017-04-11,204.3405,4,576,0023,no,,300,94,no,yes,no,no,no
312017920144,e38005d5325246c681ec50317ac1f0ac,31201792,Southern,Balaka,rural,2017-03-07,372.38641,1,792,0144,no,,90,95,no,yes,yes,no,no
304056100190,e3879aa2ca6640d0a07066a8427c4524,30405610,Southern,Chiradzulu,rural,2016-12-13,473.34949,5,610,0190,no,,400,58,no,yes,no,no,no
204033380177,e3882daffbcc47528d0d150295b96766,20403338,Central,Dowa,rural,2016-09-18,324.6022,3,338,0177,no,,40,17,yes,yes,no,no,no
104021810158,e388d90053af4754844fdaf89d74a477,10402181,North,Rumphi,rural,2016-08-30,140.6911,2,181,0158,no,,10,4,no,yes,no,no,no
313038230194,e39050d86953425ab18e47c11bf7f3a1,31303823,Southern,Neno,rural,2016-09-26,66.1343,3,823,0194,no,,700,72,no,yes,yes,yes,no
313018090003,e398620f370541169ce8c1625dc4bb42,31301809,Southern,Neno,rural,2016-04-19,49.300098,1,809,0003,no,,700,72,yes,yes,no,no,yes
207024170405,e3989cceaffc4918b5cc9d327c907148,20702417,Central,Mchinji,rural,2017-02-03,346.8786,2,417,0405,no,,100,65,no,yes,no,no,no
315538760060,e39cb7b53c394621827265851e4be98f,31553876,Southern,Blantyre City,urban,2017-04-13,692.80939,53,876,0060,yes,Dwelling found but respondent refused,500,64,no,no,no,no,no
205063640115,e3a1b0e504b545798048934bfdb07e77,20506364,Central,Salima,rural,2017-01-28,315.98331,6,364,0115,no,,600,27,no,yes,no,no,no
202032880021,e3aabb1113e64982a51df9be53921a5e,20203288,Central,Nkhotakota,rural,2017-03-03,153.3952,3,288,0021,no,,50,19,yes,yes,no,no,no
104041860156,e3ab51b351d34313a9c272ca57488672,10404186,North,Rumphi,rural,2017-04-28,107.3112,4,186,0156,no,,900,37,no,yes,yes,no,no
203063220022,e3b28b0a49544d229ad780409e848160,20306322,Central,Ntchisi,rural,2017-01-12,208.94749,6,322,0022,no,,90,41,no,yes,yes,no,no
314368400065,e3b4b3ed02424a18b43d3743434e5445,31436840,Southern,Zomba City,urban,2017-04-18,117.2061,36,840,0065,no,,300,55,yes,yes,no,no,no
102201450061,e3b9770236384425ab28a068f0956082,10220145,North,Karonga,urban,2016-09-11,221.9343,20,145,0061,no,,10,1,yes,no,no,yes,no
204023300192,e3bae451578d408eab29cff256bd7fd3,20402330,Central,Dowa,rural,2016-10-08,527.53967,2,330,0192,no,,40,18,yes,yes,no,no,no
208024400107,e3bb3a359a5e4d25a1e3eb0ef36a8ac4,20802440,Central,Dedza,rural,2016-06-11,338.96078,2,440,0107,no,,60,27,no,yes,no,no,no
302015450110,e3bcb61c9b1b4075a9a0f1e4ed6946df,30201545,Southern,Machinga,rural,2017-01-25,511.7858,1,545,0110,no,,200,51,yes,yes,no,no,no
313028160108,e3c0b844c0a04c3eadbed23b99afa52e,31302816,Southern,Neno,rural,2017-04-22,105.1156,2,816,0108,no,,700,88,no,yes,no,no,no
101051190017,e3c443f189784de2a844417a01b68475,10105119,North,Chitipa,rural,2017-04-25,178.4402,5,119,0017,no,,10,2,yes,yes,yes,no,no
309017190120,e3cbb1346ff6422d83c014a551a4ad5d,30901719,Southern,Phalombe,rural,2016-12-19,206.4156,1,719,0120,no,,600,36,no,yes,no,no,no
312017910124,e3cea1e917c3471e8a2e79023b083b0b,31201791,Southern,Balaka,rural,2016-07-18,363.2673,1,791,0124,no,,200,50,yes,yes,yes,no,no
101011060074,e3d68f1e4eba4e22ad8f9b36be65a6be,10101106,North,Chitipa,rural,2016-12-21,125.2626,1,106,0074,yes,Dwelling found but appears unoccupied,10,2,no,yes,yes,yes,no
204023320182,e3d6a4ab45b741809cb45ed20e52f98f,20402332,Central,Dowa,rural,2016-06-13,470.82031,2,332,0182,no,,40,17,no,yes,no,no,yes
202203010246,e3d894e9e2ac4a19ab0e8d0c0b7c4084,20220301,Central,Nkhotakota,urban,2016-09-08,248.657,20,301,0246,no,,50,45,no,yes,no,no,no
105092170237,e3da2ff9b3f24b79be09bbb6bb97302d,10509217,North,Mzimba,rural,2016-07-16,149.851,9,217,0237,no,,30,10,no,yes,no,yes,no
304046090110,e3dc00320665431eae37efb8f7f5e143,30404609,Southern,Chiradzulu,rural,2017-02-22,461.55951,4,609,0110,no,,400,86,yes,yes,yes,no,no
106012290127,e3dd2bf23dbe4613b01f92dbc462ed99,10601229,North,Likoma,urban,2016-10-12,9.0223999,1,229,0127,no,,20,91,no,no,no,yes,no
103031540074,e3dd4f7a816e4efbaeae56242db7830a,10303154,North,Nkhatabay,rural,2017-01-08,166.1315,3,154,0074,no,,20,7,no,yes,yes,no,no
205033580213,e3de1ae9364342f4b5a2311b94f69219,20503358,Central,Salima,rural,2017-04-20,325.24091,3,358,0213,no,,600,3,no,yes,no,no,no
102051420204,e3e9eba9a6404810abc03c62757e4de4,10205142,North,Karonga,rural,2017-04-20,185.534,5,142,0204,no,,10,83,no,yes,yes,no,no
210404880032,e3f52b2e4f604bd7b718a3cd0b5cb62f,21040488,Central,Lilongwe City,urban,2017-03-31,390.23151,40,488,0032,no,,80,35,no,no,yes,yes,no
210765050293,e407e9ce436149e5acbf248d9a9f2e7e,21076505,Central,Lilongwe City,urban,2016-06-15,561.48621,76,505,0293,no,,80,35,no,yes,yes,yes,no
205083700073,e4096b38344d46a6b78cb3178e2dbbaa,20508370,Central,Salima,rural,2017-04-21,232.1109,8,370,0073,no,,600,5,yes,yes,yes,no,no
102051420239,e40a84b8fd0e4c36ae83bf3289a641e3,10205142,North,Karonga,rural,2017-04-20,185.534,5,142,0239,no,,10,4,no,yes,no,no,no
210805080038,e40ac31f8aee42e5a60ef68aea617842,21080508,Central,Lilongwe City,urban,2017-03-29,468.72229,80,508,0038,no,,80,35,no,no,yes,yes,no
306026540001,e410d78f007c4c72845a42b007ef9c7b,30602654,Southern,Mwanza,rural,2017-04-08,32.806999,2,654,0001,no,,700,88,no,yes,yes,no,no
307076730050,e413a0fb68e743d7bc2163e3ae4ee082,30707673,Southern,Thyolo,rural,2016-06-20,494.74219,7,673,0050,no,,400,60,no,yes,no,no,no
303025730391,e4193a8adaaa40ce88cacba9e3f1f984,30302573,Southern,Zomba Non-City,rural,2016-05-25,294.63708,2,573,0391,no,,300,55,yes,yes,no,no,no
103201710017,e41f80dbab3e45b1bb83783904e7b8cd,10320171,North,Nkhatabay,urban,2017-03-27,204.4881,20,171,0017,no,,20,91,no,no,no,yes,no
105202190624,e41faff95818480fad4f0903cda4d66a,10520219,North,Mzimba,urban,2016-09-26,150.55299,20,219,0624,no,,30,11,yes,yes,yes,yes,no
303045760088,e42438628263447dac2d1e51ea467d34,30304576,Southern,Zomba Non-City,rural,2017-04-12,204.3405,4,576,0088,no,,300,54,no,yes,no,no,no
202042920479,e42730b9b516472aba0f656cb154a478,20204292,Central,Nkhotakota,rural,2017-01-21,255.9599,4,292,0479,no,,50,3,no,yes,yes,no,no
106012220116,e4277a42964d4851813ec31543fa505b,10601222,North,Likoma,rural,2016-05-29,9.8964005,1,222,0116,yes,Dwelling found but respondent refused,20,26,no,yes,yes,no,no
105011960089,e435a73922314eca9bba27086aeb5c05,10501196,North,Mzimba,rural,2017-03-27,131.20911,1,196,0089,no,,30,8,no,yes,yes,no,no
309037320067,e4386dd69b77445eb835f6f5b0e9e3f0,30903732,Southern,Phalombe,rural,2017-04-18,192.52769,3,732,0067,no,,70,67,no,yes,yes,no,no
101011030132,e43a31bd6b534b2ea804470e112c119b,10101103,North,Chitipa,rural,2017-04-24,141.67641,1,103,0132,no,,10,2,no,yes,no,no,no
210765050154,e4465a4e8c0a48ad978bded40e0a3baa,21076505,Central,Lilongwe City,urban,2016-06-15,561.48621,76,505,0154,no,,80,82,no,yes,yes,yes,no
206144050016,e446660b40b34e789ac2e02ab6620eaa,20614405,Central,Lilongwe,rural,2016-05-31,486.37589,14,405,0016,no,,70,30,yes,yes,no,no,yes
104011750054,e4476d27aceb45c6bb853a8d01ad64b2,10401175,North,Rumphi,rural,2016-05-16,249.90511,1,175,0054,no,,20,26,no,yes,no,no,no
103121680064,e455df36db5c4d4db5552a84711ca0a0,10312168,North,Nkhatabay,rural,2016-06-26,175.728,12,168,0064,no,,20,13,no,yes,yes,yes,no
315318550040,e45e866173164811b473fcb1c7f09b23,31531855,Southern,Blantyre City,urban,2016-09-07,773.68433,31,855,0040,no,,500,65,no,yes,no,no,no
312017930068,e465edec39df451a80adb4c60a647977,31201793,Southern,Balaka,rural,2016-09-20,282.8735,1,793,0068,no,,200,44,no,yes,yes,no,no
307066700241,e46748b44f25433d8074de5195a2fe28,30706670,Southern,Thyolo,rural,2017-02-07,473.23779,6,670,0241,no,,400,30,yes,yes,yes,no,no
107382470060,e469090e2c994e06a282ef94a56c3c9f,10738247,North,Mzuzu City,urban,2016-10-03,67.6278,38,247,0060,no,,30,10,no,no,no,no,no
303055780368,e46c97cde1874d029a416fa362b0f48b,30305578,Southern,Zomba Non-City,rural,2017-02-15,267.8335,5,578,0368,no,,300,55,yes,yes,no,yes,no
104011730127,e46f29aa88fb48ddaac133af601ed542,10401173,North,Rumphi,rural,2016-09-29,154.7352,1,173,0127,no,,20,26,yes,yes,yes,no,no
314368400094,e470a0b8aa3145b5afc921be1e650530,31436840,Southern,Zomba City,urban,2017-04-19,117.2061,36,840,0094,yes,Dwelling found but no HH member could be found,300,54,yes,yes,yes,no,no
107342380209,e4738810726d4546ab9c7c8711a1b7e0,10734238,North,Mzuzu City,urban,2017-01-28,111.5986,34,238,0209,no,,30,10,no,yes,no,yes,no
301065360047,e479fa409b074a2688e597e1d06f572b,30106536,Southern,Mangochi,rural,2016-05-31,485.96509,6,536,0047,no,,100,44,no,no,no,no,no
107362430187,e47dee3f7ebb48839f958ae8ec6ce41a,10736243,North,Mzuzu City,urban,2016-08-30,85.318398,36,243,0187,no,,30,8,no,yes,no,yes,no
210885170143,e481f3767beb49eb8a877d1f5e758356,21088517,Central,Lilongwe City,urban,2016-07-08,777.19141,88,517,0143,no,,80,35,no,yes,yes,yes,no
306016430074,e48729e2fb294806a4cde4c7933bf00e,30601643,Southern,Mwanza,rural,2016-06-07,50.300999,1,643,0074,no,,700,72,yes,yes,yes,no,no
208074560116,e48c1525e76c415c9ce2fd8a73119827,20807456,Central,Dedza,rural,2016-07-19,467.56781,7,456,0116,no,,90,42,yes,yes,no,no,no
102011250185,e48d208a1f1a474db3573cf6c8264a88,10201125,North,Karonga,rural,2016-10-10,342.78699,1,125,0185,no,,10,83,no,yes,no,no,no
101031140013,e48fcb0cfe484adf9e9d8d789f15cf87,10103114,North,Chitipa,rural,2016-10-03,191.0786,3,114,0013,no,,10,1,yes,yes,no,no,no
202052940114,e493fd67cd5d415bbd79c20feb3c6d52,20205294,Central,Nkhotakota,rural,2017-04-05,184.31911,5,294,0114,no,,50,19,no,yes,no,no,no
309037320027,e4976bb96e2b4efea6da21ce803ee95f,30903732,Southern,Phalombe,rural,2017-04-19,192.52769,3,732,0027,no,,70,69,no,yes,no,no,no
310017350258,e497acd3f01241888cd028a11cdab5c1,31001735,Southern,Chikwawa,rural,2017-03-23,465.45081,1,735,0258,no,,800,75,yes,yes,no,no,no
104201950029,e4a1a86ec0e64d398c22282ec3d25a86,10420195,North,Rumphi,urban,2016-04-19,117.9264,20,195,0029,no,,20,5,yes,no,no,no,no
311067740101,e4a79c541eb14fc08ee204f7e32b7328,31106774,Southern,Nsanje,rural,2017-04-07,194.1252,6,774,0101,no,,800,84,no,yes,yes,no,no
306026500110,e4ab0d6b3ca54cacbd680b581654c718,30602650,Southern,Mwanza,rural,2017-03-25,44.1661,2,650,0110,no,,700,88,no,yes,no,no,no
209084800186,e4abc877e6c741c09cbb0aa4e87f80e7,20908480,Central,Ntcheu,rural,2017-04-13,416.9343,8,480,0186,no,,90,41,no,yes,yes,no,no
205013530059,e4b413eb66a2458a93ff1578a05102aa,20501353,Central,Salima,rural,2016-10-26,291.1723,1,353,0059,no,,60,25,no,yes,no,no,no
310017360256,e4b928631a8c44498c094b6effe63e61,31001736,Southern,Chikwawa,rural,2016-04-29,277.3447,1,736,0256,no,,800,75,yes,yes,no,no,no
312048030339,e4ba33da616c445a9ad78bf4c39acfb7,31204803,Southern,Balaka,rural,2016-07-05,347.65701,4,803,0339,no,,100,44,no,yes,no,no,no
208024410276,e4bb50309f7f4afd9bcf4734fee496f4,20802441,Central,Dedza,rural,2017-02-04,459.0101,2,441,0276,no,,90,42,yes,yes,no,no,no
207034180200,e4bcfd63e31e4dab81779c0ab51ee129,20703418,Central,Mchinji,rural,2016-12-20,336.40039,3,418,0200,no,,70,31,no,yes,no,no,no
303055820186,e4c05a54762c4df1b5e5d53e7c6a04b2,30305582,Southern,Zomba Non-City,rural,2017-01-30,214.89011,5,582,0186,no,,300,54,yes,yes,no,no,no
203053180118,e4c16fbbc360470cac0e0fd31e7c5843,20305318,Central,Ntchisi,rural,2016-10-17,292.8941,5,318,0118,no,,50,3,no,yes,yes,no,no
201092650010,e4c1863c93ef4d5f9661ee5fa1ff39c9,20109265,Central,Kasungu,rural,2016-09-20,78.566399,9,265,0010,no,,40,18,yes,yes,yes,no,no
106012260140,e4c91dd0671d4b0fb42e190ce9f937dc,10601226,North,Likoma,rural,2016-10-10,14.0411,1,226,0140,no,,20,7,yes,yes,no,yes,no
307086740015,e4ca0dc0873a40e3b8e8f08b6c085294,30708674,Southern,Thyolo,rural,2017-02-28,698.08252,8,674,0015,no,,500,60,no,yes,no,no,no
303045770168,e4d195a9c10d490980c96c9d7231906f,30304577,Southern,Zomba Non-City,rural,2016-07-05,256.25571,4,577,0168,no,,200,52,yes,yes,no,no,yes
308207100072,e4d3b378077c4b35a78c277275b64f9e,30820710,Southern,Mulanje,urban,2016-09-14,201.2814,20,710,0072,no,,600,68,no,yes,no,no,no
208034420145,e4d472fde6c249abae027fd73acea5d3,20803442,Central,Dedza,rural,2016-12-15,407.5936,3,442,0145,no,,60,77,yes,yes,yes,no,no
309037330034,e4d872cb8627497ba79ddf0c6e43f23f,30903733,Southern,Phalombe,rural,2016-07-15,272.31369,3,733,0034,no,,600,68,no,yes,yes,no,no
309037330017,e4dade5a93fb45d5a0dddfde4e201fe4,30903733,Southern,Phalombe,rural,2016-07-15,272.31369,3,733,0017,no,,600,67,yes,yes,no,no,no
303025730187,e4e5f389da074fd49e979f298d5ef174,30302573,Southern,Zomba Non-City,rural,2016-05-27,294.63708,2,573,0187,no,,300,54,no,yes,yes,no,yes
101051190112,e4e91f1375b945789befc712f19e1708,10105119,North,Chitipa,rural,2017-04-25,178.4402,5,119,0112,no,,10,83,no,yes,yes,no,no
302035510115,e4f5f97c78de4c4f882256b5689e97fa,30203551,Southern,Machinga,rural,2017-04-20,209.7509,3,551,0115,no,,200,51,no,yes,yes,no,yes
105052080077,e500cdefb57d4e7cb79d67aa21362e7d,10505208,North,Mzimba,rural,2017-03-29,101.6072,5,208,0077,no,,30,12,no,yes,no,no,no
302055560381,e5041291f09649c0b334ae42237c8f44,30205556,Southern,Machinga,rural,2016-04-21,550.55139,5,556,0381,no,,200,51,yes,yes,no,no,no
105042070048,e51f1401aec94d4f9d5812d3259e46a9,10504207,North,Mzimba,rural,2017-02-28,66.646599,4,207,0048,no,,30,10,no,yes,no,no,no
101031130079,e51f233934674fd5a7beb5240178c9c2,10103113,North,Chitipa,rural,2017-02-03,164.92909,3,113,0079,no,,10,93,yes,yes,no,no,no
301085390222,e526ee0f4dcf46d28077a1a51c0ef532,30108539,Southern,Mangochi,rural,2017-04-20,419.62979,8,539,0222,no,,60,52,no,yes,no,no,no
202032870108,e52a4aab1b0346c49c2db8bb333ce8c3,20203287,Central,Nkhotakota,rural,2016-06-19,278.07639,3,287,0108,no,,50,23,no,yes,yes,no,no
205073660315,e52f796b07314457b88f7b1e80826807,20507366,Central,Salima,rural,2017-03-30,283.04169,7,366,0315,no,,600,27,no,yes,no,yes,no
308067090004,e53a6d594d964196a20f056c92d0ff68,30806709,Southern,Mulanje,rural,2017-02-26,235.6937,6,709,0004,no,,70,67,yes,yes,no,yes,yes
106012280150,e53ced91b51343a1b14e469a0e4215b5,10601228,North,Likoma,rural,2017-02-11,11.6163,1,228,0150,no,,20,91,no,no,no,no,no
302065570377,e53f08f40f8f42309c998de4d2c23ddd,30206557,Southern,Machinga,rural,2017-01-30,386.96359,6,557,0377,no,,200,50,no,yes,no,no,no
310017380108,e5426ab523b740b2a01f851c93193dba,31001738,Southern,Chikwawa,rural,2016-10-10,219.44279,1,738,0108,no,,800,84,no,yes,no,no,no
310037460042,e54306cac5724383b7a7c8ec9549991f,31003746,Southern,Chikwawa,rural,2016-09-09,219.44279,3,746,0042,no,,800,90,no,yes,yes,yes,no
315338580046,e549b5cb1f634f30ae28022209529363,31533858,Southern,Blantyre City,urban,2017-01-18,629.22137,33,858,0046,no,,500,63,no,no,no,no,no
307096800301,e54aef15deb94109a2d463811c832bdd,30709680,Southern,Thyolo,rural,2017-04-07,416.5307,9,680,0301,no,,400,3,yes,yes,no,yes,no
207024170375,e54b55fb557c4a2782dc0f51a0935e36,20702417,Central,Mchinji,rural,2017-02-02,346.8786,2,417,0375,no,,100,65,no,yes,no,yes,no
210875150868,e54bc3564ab048bc9dc427a01dfcb1bd,21087515,Central,Lilongwe City,urban,2016-12-13,670.70361,87,515,0868,no,,80,37,no,yes,no,yes,no
205023540257,e552acd02d9a48fbb62c6134c28ed98f,20502354,Central,Salima,rural,2017-03-28,322.8494,2,354,0257,no,,600,28,no,yes,no,no,no
101011060276,e5533c9c4f3b464ba0edef04d7b04493,10101106,North,Chitipa,rural,2016-12-20,125.2626,1,106,0276,no,,10,93,no,yes,yes,yes,no
205023550055,e55c0d1dcfa34642b1a639208f130a91,20502355,Central,Salima,rural,2016-06-14,288.94791,2,355,0055,no,,60,25,yes,yes,yes,no,no
202012830253,e55c375e19d94ae4a20509da748473e5,20201283,Central,Nkhotakota,rural,2016-05-26,178.47141,1,283,0253,yes,Dwelling found but respondent refused,50,45,yes,yes,yes,no,no
303015690064,e560ddd62c2a4267862505827efbd8a7,30301569,Southern,Zomba Non-City,rural,2016-05-20,259.09299,1,569,0064,no,,300,54,yes,yes,yes,no,yes
312017940119,e563a5496afe41af8243f0f2f095ac9f,31201794,Southern,Balaka,rural,2017-04-17,227.1008,1,794,0119,no,,200,49,no,yes,no,no,no
314348350037,e564c57492b54c78992a568c7f65d45f,31434835,Southern,Zomba City,urban,2016-10-04,96.058899,34,835,0037,yes,Dwelling not found,300,54,yes,yes,no,no,no
208074550039,e56bdb4ac57d4e48bbc70763a96ee752,20807455,Central,Dedza,rural,2017-04-09,532.203,7,455,0039,no,,90,95,no,yes,no,yes,no
308047010136,e5749a7f3a0a4328a1d1d690f86593e0,30804701,Southern,Mulanje,rural,2017-01-21,389.3479,4,701,0136,no,,70,69,no,yes,yes,no,no
306026520312,e574b1256f8040a1abd5eed970a45490,30602652,Southern,Mwanza,rural,2017-02-01,85.745903,2,652,0312,no,,700,73,no,yes,yes,no,no
210855110154,e57912fb956140ffaf471102c09a3bca,21085511,Central,Lilongwe City,urban,2016-10-06,618.23242,85,511,0154,no,,70,32,yes,yes,no,yes,yes
210865120056,e579408dc0104d33ae964980e4e804f4,21086512,Central,Lilongwe City,urban,2017-04-09,325.4855,86,512,0056,no,,80,87,no,no,no,no,no
314358370459,e5799ee2100447038f2e3a64686338da,31435837,Southern,Zomba City,urban,2016-06-18,138.1842,35,837,0459,no,,200,50,yes,yes,no,yes,no
106012210032,e582a4d6e6a9412a86d4b162d1993ba6,10601221,North,Likoma,rural,2017-04-14,11.6163,1,221,0032,no,,20,7,no,yes,yes,no,no
107372460029,e58d56a267c347f6aa6b2fd1bffa1689,10737246,North,Mzuzu City,urban,2017-01-24,57.6516,37,246,0029,no,,30,12,no,yes,no,no,no
306026530121,e591006d00f14bd58db60329e1caa76e,30602653,Southern,Mwanza,rural,2016-10-05,54.797901,2,653,0121,no,,700,73,yes,yes,no,no,no
204043410419,e596ceb684dd41329b602a4fe9bc38d7,20404341,Central,Dowa,rural,2017-02-08,1347.4316,4,341,0419,no,,40,16,no,yes,no,no,no
209094820168,e5a67296d1ea48c6bf107699424e9278,20909482,Central,Ntcheu,rural,2017-02-12,312.31921,9,482,0168,no,,90,42,no,yes,no,yes,no
203063250366,e5a8305fc3224d14bd6dd68e8de21160,20306325,Central,Ntchisi,rural,2017-02-13,352.8046,6,325,0366,no,,900,79,no,yes,no,no,no
309027270156,e5b7aedbe44045c589eecd4f6baa5c34,30902727,Southern,Phalombe,rural,2016-10-08,261.97049,2,727,0156,no,,600,67,no,yes,yes,no,no
103101650093,e5b93e59ea0d49ca813b011df94efb3d,10310165,North,Nkhatabay,rural,2017-02-21,108.019,10,165,0093,no,,20,91,no,yes,yes,no,no
314318310018,e5c21e3fe14541c39a3b66601beb478f,31431831,Southern,Zomba City,urban,2016-09-15,83.6082,31,831,0018,no,,300,92,no,yes,no,no,no
104011780237,e5c2e72d213d41c9b486fa05aadbbd0d,10401178,North,Rumphi,rural,2017-04-28,94.929497,1,178,0237,no,,20,20,yes,yes,yes,yes,no
306016470101,e5c36bdf532d4f01876c845f2452624d,30601647,Southern,Mwanza,rural,2016-06-26,47.876099,1,647,0101,no,,700,72,yes,yes,yes,no,no
301015190045,e5c75c6ece7f422dae76f1b6bc4b1d51,30101519,Southern,Mangochi,rural,2017-03-21,866.79462,1,519,0045,no,,60,22,no,yes,no,no,no
105202190310,e5cd4e7d9e304db4b6e96659e12dbf66,10520219,North,Mzimba,urban,2016-09-27,150.55299,20,219,0310,no,,30,8,yes,yes,no,no,no
205053630078,e5d00c6851a141eaac84a4c1f2954b39,20505363,Central,Salima,rural,2016-05-19,355.8287,5,363,0078,no,,900,89,no,yes,no,no,no
315398650046,e5d1e4b489f9498ab6c9a349f9803b4a,31539865,Southern,Blantyre City,urban,2016-06-10,740.19,39,865,0046,no,,500,65,no,yes,no,no,no
