case_id,hhid,crop_code,ag_h0b_oth,ag_h01a,ag_h01b,ag_h01b_oth,ag_h02,ag_h03,ag_h04,ag_h06a,ag_h06b,ag_h07a,ag_h07b,ag_h07b_oth,ag_h08,ag_h08_oth,ag_h09,ag_h10,ag_h11,ag_h12,ag_h13,ag_h14a,ag_h14b,ag_h37,ag_h38a,ag_h38b,ag_h38b_oth,ag_h39a,ag_h39b,ag_h40,ag_h41,ag_h42a,ag_h42b,ag_h42b_oth,ag_h43
307066700030,5a02589e8db940f2b8748d4c57bec3e3,PIGEONPEA(NANDOLO),,3,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,3,kilogram,,Improved variety is too expensive
307066700046,a860655644744de8abc600df2e0e85de,MAIZE: LOCAL,,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,10,kilogram,,Preference for traditional variety
307066700046,a860655644744de8abc600df2e0e85de,PIGEONPEA(NANDOLO),,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,5,kilogram,,On Foot,,0,2250,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive
307066700046,a860655644744de8abc600df2e0e85de,nkhwani,,100,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,100,gram,,Preference for traditional variety
307066700063,25739e266c414a27b54c86b29a5b6d66,MAIZE: LOCAL,,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,10,kilogram,,Improved variety is too expensive
307066700063,25739e266c414a27b54c86b29a5b6d66,PIGEONPEA(NANDOLO),,3,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,3,kilogram,,Improved variety is too expensive
307066700063,25739e266c414a27b54c86b29a5b6d66,nkhwani,,300,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,300,gram,,Preference for traditional variety
307066700079,2c2bbf2281724af2a6f6a9990a2d82d4,MAIZE: LOCAL,,25,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,25,kilogram,,Preference for traditional variety
307066700079,2c2bbf2281724af2a6f6a9990a2d82d4,PIGEONPEA(NANDOLO),,15,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,15,kilogram,,Improved variety is too expensive
307066700095,7df899a2a0d8439eb2214234f6e32760,MAIZE: LOCAL,,15,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,15,kilogram,,Improved variety is too expensive
307066700095,7df899a2a0d8439eb2214234f6e32760,PIGEONPEA(NANDOLO),,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Preference for traditional variety
307066700095,7df899a2a0d8439eb2214234f6e32760,nkhwani,,20,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,20,gram,,Preference for traditional variety
307066700111,e64d2323929244fc9b29adec385ad63d,MAIZE: LOCAL,,20,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,20,kilogram,,Preference for traditional variety
307066700111,e64d2323929244fc9b29adec385ad63d,PIGEONPEA(NANDOLO),,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Preference for traditional variety
307066700127,8bbc6beacf9d480188459d4790034b5f,MAIZE: LOCAL,,15,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,15,kilogram,,Improved variety is too expensive
307066700127,8bbc6beacf9d480188459d4790034b5f,PIGEONPEA(NANDOLO),,7,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,7,kilogram,,Preference for traditional variety
307066700144,144bdc9d31094515963e9a805fd14657,MAIZE: HYBRID,,4,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,no,,,,Other (Specify)
307066700144,144bdc9d31094515963e9a805fd14657,PIGEONPEA(NANDOLO),,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,kilogram,,Improved variety is too expensive
307066700144,144bdc9d31094515963e9a805fd14657,nkhwani,,3,3,TINA,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,3,OTHER (SPECIFY),TINA,Preference for traditional variety
307066700160,8e5a70629983413099156cb49cd9a1ba,MAIZE: HYBRID RECYCLED,,1,3,PAIL (SMALL),"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,OTHER (SPECIFY),PAIL (SMALL),Improved variety is too expensive
307066700160,8e5a70629983413099156cb49cd9a1ba,PIGEONPEA(NANDOLO),,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,1,kilogram,,1,,0,no,,,,Other (Specify)
307066700160,8e5a70629983413099156cb49cd9a1ba,nkhwani,,1,3,TINA,"YES, THE FIGURES MATCHED",no,yes,2,,1,OTHER (SPECIFY),TINA,On Foot,,0,100,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify)
307066700176,c747e4b0f3e74a968564b52291329ca6,MAIZE: LOCAL,,1.5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,8,kilogram,,Improved variety is too expensive
307066700176,c747e4b0f3e74a968564b52291329ca6,sorghum,,2,3,TINA,"YES, THE FIGURES MATCHED",no,yes,4,,2,OTHER (SPECIFY),TINA,On Foot,,0,200,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify)
307066700176,c747e4b0f3e74a968564b52291329ca6,PIGEONPEA(NANDOLO),,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,1,kilogram,,On Foot,,0,500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify)
307066700176,c747e4b0f3e74a968564b52291329ca6,nkhwani,,1,3,TINA,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,OTHER (SPECIFY),TINA,Preference for traditional variety
307066700192,5af20316a94d4dcda3d8686745e8dde3,MAIZE: LOCAL,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,5,kilogram,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify)
307066700192,5af20316a94d4dcda3d8686745e8dde3,PIGEONPEA(NANDOLO),,500,gram,,"YES, THE FIGURES MATCHED",no,yes,5,,500,gram,,On Foot,,0,200,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify)
307066700192,5af20316a94d4dcda3d8686745e8dde3,nkhwani,,2,3,TINA,"YES, THE FIGURES MATCHED",no,yes,5,,2,OTHER (SPECIFY),TINA,On Foot,,0,100,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify)
307066700208,f406bc19d2b844a79cdf7e63fb3683d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307066700225,852d2ec944c144159bfb7c3ae921b52b,MAIZE: HYBRID,,3,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,3,kilogram,,Advice from fellow farmer
307066700225,852d2ec944c144159bfb7c3ae921b52b,PIGEONPEA(NANDOLO),,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,2,kilogram,,On Foot,,0,600,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety
307066700225,852d2ec944c144159bfb7c3ae921b52b,nkhwani,,80,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,80,gram,,Advice from fellow farmer
307066700241,e46748b44f25433d8074de5195a2fe28,MAIZE: HYBRID,,8,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,8,kilogram,,On Foot,,0,4000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from input supplier
307066700241,e46748b44f25433d8074de5195a2fe28,PIGEONPEA(NANDOLO),,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,kilogram,,Preference for traditional variety
307066700241,e46748b44f25433d8074de5195a2fe28,nkhwani,,100,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,100,gram,,Preference for traditional variety
307066700257,98956235a9f5447381402dc3dbead1cb,MAIZE: HYBRID,,7,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,8,kilogram,,Own Bicycle or Oxcart,,0,9600,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from input supplier
307066700257,98956235a9f5447381402dc3dbead1cb,GROUNDNUT: MAWANGA,,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,1,kilogram,,Own Bicycle or Oxcart,,0,500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
307066700257,98956235a9f5447381402dc3dbead1cb,PIGEONPEA(NANDOLO),,4,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,4,kilogram,,Own Bicycle or Oxcart,,0,800,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
307066700257,98956235a9f5447381402dc3dbead1cb,nkhwani,,200,gram,,"YES, THE FIGURES MATCHED",no,yes,4,,200,gram,,Truck / Bus/ Minibus,,0,100,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
307066710006,d1ef587a4b0b4448a311296b36d58a99,MAIZE: LOCAL,,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,kilogram,,Improved variety is too expensive
307066710006,d1ef587a4b0b4448a311296b36d58a99,MAIZE: HYBRID,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,5,kilogram,,On Foot,,0,2700,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
307066710006,d1ef587a4b0b4448a311296b36d58a99,beans,,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,2,kilogram,,On Foot,,0,1600,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
307066710006,d1ef587a4b0b4448a311296b36d58a99,PIGEONPEA(NANDOLO),,500,gram,,"YES, THE FIGURES MATCHED",no,yes,4,,500,gram,,On Foot,,0,400,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive
307066710006,d1ef587a4b0b4448a311296b36d58a99,OTHER (SPECIFY),MUCUNA,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,kilogram,,Preference for traditional variety
307066710013,28991820b69449fdbc3fd4a2b35ddf44,MAIZE: HYBRID RECYCLED,,6,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,6,kilogram,,Improved variety is too expensive
307066710013,28991820b69449fdbc3fd4a2b35ddf44,PIGEONPEA(NANDOLO),,6,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,6,kilogram,,Preference for traditional variety
307066710013,28991820b69449fdbc3fd4a2b35ddf44,nkhwani,,500,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,500,gram,,Preference for traditional variety
307066710019,b79a80d5d3b842398af3d300c80d5829,MAIZE: LOCAL,,6,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,6,kilogram,,On Foot,,0,1300,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive
307066710019,b79a80d5d3b842398af3d300c80d5829,PIGEONPEA(NANDOLO),,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,1,kilogram,,On Foot,,0,1000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive
307066710019,b79a80d5d3b842398af3d300c80d5829,nkhwani,,500,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,500,gram,,Improved variety is too expensive
307066710029,0f067bfedc3f41ba92378cbfd39b6b94,MAIZE: LOCAL,,30,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,30,kilogram,,On Foot,,0,10500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety
307066710029,0f067bfedc3f41ba92378cbfd39b6b94,PIGEONPEA(NANDOLO),,6,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,yes,10,kilogram,,3,,0,no,,,,Improved variety is too expensive
307066710029,0f067bfedc3f41ba92378cbfd39b6b94,OTHER (SPECIFY),CASSAVA,50,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,50,kilogram,,Advice from fellow farmer
307066710035,c653414483474ce9b99b29766976939e,MAIZE: LOCAL,,13,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,13,kilogram,,On Foot,,0,3900,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive
307066710035,c653414483474ce9b99b29766976939e,nkhwani,,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,kilogram,,Preference for traditional variety
307066710042,6027ac534aa54a7fb9a838153101b63b,MAIZE: LOCAL,,12,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,12,kilogram,,Improved variety is too expensive
307066710042,6027ac534aa54a7fb9a838153101b63b,GROUNDNUT: OTHER SPECIFY,DON'TKNOW,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,10,kilogram,,Improved variety is too expensive
307066710042,6027ac534aa54a7fb9a838153101b63b,PIGEONPEA(NANDOLO),,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Improved variety is too expensive
307066710042,6027ac534aa54a7fb9a838153101b63b,nkhwani,,250,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,250,gram,,Improved variety is too expensive
307066710048,66a3040feae44e038aadc20838168ec6,MAIZE: HYBRID,,4,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,2,kilogram,,6,,0,no,,,,Other (Specify)
307066710048,66a3040feae44e038aadc20838168ec6,PIGEONPEA(NANDOLO),,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,2,kilogram,,6,,0,no,,,,Other (Specify)
307066710048,66a3040feae44e038aadc20838168ec6,nkhwani,,150,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,150,gram,,Improved variety is too expensive
307066710057,8636c55f60c74d3b9577d1c3986e9329,MAIZE: LOCAL,,3,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,3,kilogram,,Improved variety is too expensive
307066710057,8636c55f60c74d3b9577d1c3986e9329,PIGEONPEA(NANDOLO),,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,1,kilogram,,On Foot,,0,750,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety
307066710064,5a3526b1368b46edba0eb002327a3fb1,MAIZE: HYBRID,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,5,kilogram,,On Foot,,0,6500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify)
307066710064,5a3526b1368b46edba0eb002327a3fb1,GROUNDNUT: OTHER SPECIFY,DON'TKNOW,2.5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,2500,gram,,On Foot,,0,2300,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify)
307066710064,5a3526b1368b46edba0eb002327a3fb1,PIGEONPEA(NANDOLO),,9.5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,1500,gram,,On Foot,,0,1200,"Paid in full, with own-savings",,,,,no,,,,,,,yes,8,kilogram,,Improved variety is too expensive
307066710064,5a3526b1368b46edba0eb002327a3fb1,nkhwani,,200,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,200,gram,,Improved variety is too expensive
307066710070,bfdfc7bf2fa54a28b1cc89382b81a3f5,MAIZE: HYBRID,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,5,kilogram,,On Foot,,0,2500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify)
307066710070,bfdfc7bf2fa54a28b1cc89382b81a3f5,PIGEONPEA(NANDOLO),,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,1,kilogram,,On Foot,,0,800,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify)
307066710070,bfdfc7bf2fa54a28b1cc89382b81a3f5,nkhwani,,150,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,150,gram,,Improved variety is too expensive
307066710077,9295c545a5f940c6b0b1adfaa6ada336,MAIZE: LOCAL,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,On Foot,,0,3000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive
307066710077,9295c545a5f940c6b0b1adfaa6ada336,PIGEONPEA(NANDOLO),,4,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,4,kilogram,,On Foot,,0,2600,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from input supplier
307066710092,afefbcf4be9742fe9cc56a70f29bded4,MAIZE: HYBRID,,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,10,kilogram,,1,,0,no,,,,Other (Specify)
307066710092,afefbcf4be9742fe9cc56a70f29bded4,PIGEONPEA(NANDOLO),,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,2,kilogram,,1,,0,no,,,,Improved variety is too expensive
307066710092,afefbcf4be9742fe9cc56a70f29bded4,nkhwani,,25,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,25,gram,,1,,0,no,,,,Improved variety is too expensive
307066710099,f05e8e602b454a488be6bc68074d734a,MAIZE: HYBRID,,8,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,8,kilogram,,On Foot,,0,2500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
307066710099,f05e8e602b454a488be6bc68074d734a,PIGEONPEA(NANDOLO),,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,10,kilogram,,1,,0,no,,,,Preference for traditional variety
307066710105,ea0cb716a8fa435abd79a9c29e7f82d0,MAIZE: LOCAL,,3,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,3,kilogram,,1,,0,no,,,,Preference for traditional variety
307066710105,ea0cb716a8fa435abd79a9c29e7f82d0,PIGEONPEA(NANDOLO),,3,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,3,kilogram,,Improved variety is too expensive
307066710125,b350772e602c475d9b3f8d323b06217e,MAIZE: HYBRID,,11,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,no,,,,Seed received through the voucher program
307066710125,b350772e602c475d9b3f8d323b06217e,PIGEONPEA(NANDOLO),,3,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,3,kilogram,,Preference for traditional variety
307066710125,b350772e602c475d9b3f8d323b06217e,OTHER (SPECIFY),COWPEAS,3,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,3,kilogram,,Preference for traditional variety
307066710144,b4db03b4357244178a4079b607733b63,MAIZE: HYBRID,,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Advice from fellow farmer
307066710144,b4db03b4357244178a4079b607733b63,PIGEONPEA(NANDOLO),,500,gram,,"YES, THE FIGURES MATCHED",no,yes,3,,500,gram,,On Foot,,0,700,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety
307066710144,b4db03b4357244178a4079b607733b63,nkhwani,,150,gram,,"YES, THE FIGURES MATCHED",no,yes,3,,150,gram,,On Foot,,0,80,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
307076720011,cb663d203f254ad392aa70ccc31e3a0e,MAIZE: LOCAL,,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,5,kilogram,,2,,0,no,,,,Improved variety is too expensive
307076720011,cb663d203f254ad392aa70ccc31e3a0e,PIGEONPEA(NANDOLO),,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,2,kilogram,,2,,0,no,,,,Improved variety is too expensive
307076720024,07e7be8b138643efa8940869105f0ee9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307076720028,80e0698a47a84129be533d0b4486e82d,MAIZE: LOCAL,,4,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,4,kilogram,,2,,0,no,,,,Preference for traditional variety
307076720028,80e0698a47a84129be533d0b4486e82d,PIGEONPEA(NANDOLO),,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,1,kilogram,,2,,0,no,,,,Preference for traditional variety
307076720037,2c4790c2120a477086b34fb56c7e9d97,MAIZE: LOCAL,,12,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,12,kilogram,,Improved variety is too expensive
307076720037,2c4790c2120a477086b34fb56c7e9d97,PIGEONPEA(NANDOLO),,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Improved variety is too expensive
307076720037,2c4790c2120a477086b34fb56c7e9d97,nkhwani,,500,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,500,gram,,Improved variety is too expensive
307076720050,b254abf637094d938b41adc2a6c1f750,MAIZE: LOCAL,,6,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,6,kilogram,,Improved variety is too expensive
307076720050,b254abf637094d938b41adc2a6c1f750,PIGEONPEA(NANDOLO),,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,2,kilogram,,On Foot,,0,2000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive
307076720050,b254abf637094d938b41adc2a6c1f750,nkhwani,,500,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,500,gram,,Improved variety is too expensive
307076720062,f3e0a37a11044de4985f5ac256aa0a5b,MAIZE: LOCAL,,15,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,15,kilogram,,Preference for traditional variety
307076720062,f3e0a37a11044de4985f5ac256aa0a5b,PIGEONPEA(NANDOLO),,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Advice from fellow farmer
307076720069,95c275d78dbc49d69dd63f9d482de58e,MAIZE: LOCAL,,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Preference for traditional variety
307076720069,95c275d78dbc49d69dd63f9d482de58e,PIGEONPEA(NANDOLO),,3,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,3,kilogram,,Preference for traditional variety
307076720075,cd252dd05023477d9d3481e88b12eff0,MAIZE: LOCAL,,15,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,15,kilogram,,1,,0,no,,,,Preference for traditional variety
307076720075,cd252dd05023477d9d3481e88b12eff0,PIGEONPEA(NANDOLO),,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,5,kilogram,,1,,0,no,,,,Preference for traditional variety
307076720075,cd252dd05023477d9d3481e88b12eff0,nkhwani,,30,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,30,gram,,Preference for traditional variety
307076720088,dfab88fb31ad4f40887590fd8cfbf8d8,MAIZE: LOCAL,,15,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,15,kilogram,,Preference for traditional variety
307076720088,dfab88fb31ad4f40887590fd8cfbf8d8,PIGEONPEA(NANDOLO),,3,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,3,kilogram,,Preference for traditional variety
307076720114,46fae10e66434a6aa1fb4e542b29148f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307076720126,4140af4778d942cdaa57a28345a65272,MAIZE: LOCAL,,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,kilogram,,Improved variety is too expensive
307076720126,4140af4778d942cdaa57a28345a65272,MAIZE: HYBRID,,8,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,8,kilogram,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify)
307076720126,4140af4778d942cdaa57a28345a65272,PIGEONPEA(NANDOLO),,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,kilogram,,Improved variety is too expensive
307076720126,4140af4778d942cdaa57a28345a65272,nkhwani,,1,3,TINA,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,OTHER (SPECIFY),TINA,Preference for traditional variety
307076720126,4140af4778d942cdaa57a28345a65272,peas,,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,2,kilogram,,On Foot,,0,1000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
307076720139,30dc9d9a9f2f4e2f8f06f1f73320337e,MAIZE: LOCAL,,15,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,15,kilogram,,Improved variety is too expensive
307076720139,30dc9d9a9f2f4e2f8f06f1f73320337e,MAIZE: COMPOSITE/OPV,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,1,5 KG BAG,,Own Bicycle or Oxcart,,0,7000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify)
307076720139,30dc9d9a9f2f4e2f8f06f1f73320337e,PIGEONPEA(NANDOLO),,8,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,8,kilogram,,Own Bicycle or Oxcart,,0,8000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify)
