adm4,hhID,plotID,plot_area_reported_localUnit,plot_area_reported_ha,localUnit_area,plot_area_measured_ha,gps_meas,crop_area_share,planting_year,planting_month,harvest_year_begin,harvest_month_begin,harvest_year_end,harvest_month_end,dm_gender,adm1,adm2,adm3,crop,season,lat,lon,GPS_level,dataset_name,dataset_doi,wave,country
880,10030,3,150,.0285,HEAPS,.081803001,1,46.453068,2015,4,2016,1,,,1,SOUTH EAST,ABIA,ISIALA NGWA NORTH,CASSAVA OLD,main season,5.35086568605,7.40188916719,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1146,10033,1,50,.0019999999,STANDS,.032131001,1,2.4898074,,,,,,,1,SOUTH EAST,ABIA,OSISIOMA NORTH,PLANTAIN,main season,5.14203254737,7.37471602851,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1146,10033,1,50,.0019999999,STANDS,.032131001,1,3.7347107,2015,3,,,,,1,SOUTH EAST,ABIA,OSISIOMA NORTH,CASSAVA OLD,main season,5.14203254737,7.37471602851,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1690,10057,1,133,.00532,STANDS,.016163999,1,63.474392,2015,4,2015,12,2015,12,1,SOUTH EAST,ABIA,ABA SOUTH,YAM,main season,5.09037333332,7.36620770377,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1690,10057,1,133,.00532,STANDS,.016163999,1,10.888394,2015,3,2015,9,2015,10,1,SOUTH EAST,ABIA,ABA SOUTH,OKRO,main season,5.09037333332,7.36620770377,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1690,10057,1,133,.00532,STANDS,.016163999,1,6.1865873,,,2015,10,,,1,SOUTH EAST,ABIA,ABA SOUTH,PLANTAIN,main season,5.09037333332,7.36620770377,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1690,10057,1,133,.00532,STANDS,.016163999,1,11.754518,2015,3,2015,9,2015,10,1,SOUTH EAST,ABIA,ABA SOUTH,PUMPKIN,main season,5.09037333332,7.36620770377,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10061,1,1200,.228,HEAPS,.027306,1,27.83271,2015,3,2015,10,2015,10,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,TOMATO,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10061,1,1200,.228,HEAPS,.027306,1,8.3498135,2015,4,2015,10,2015,10,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,MELON,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10061,1,1200,.228,HEAPS,.027306,1,100,2015,4,2015,10,2015,11,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CUCUMBER,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10061,1,1200,.228,HEAPS,.027306,1,41.456089,2015,4,2015,10,2015,10,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,MAIZE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10061,1,1200,.228,HEAPS,.027306,1,100,2015,5,2015,12,,,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10061,2,1640,.3116,HEAPS,.028317999,1,6.7095137,2015,4,2015,10,2015,11,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,PUMPKIN,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10061,2,1640,.3116,HEAPS,.028317999,1,9.3933191,2015,3,2015,11,2015,11,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,YAM,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10061,2,1640,.3116,HEAPS,.028317999,1,11.582739,2015,5,2015,10,2015,10,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,OKRO,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10061,2,1640,.3116,HEAPS,.028317999,1,100,2015,5,,,,,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10061,2,1640,.3116,HEAPS,.028317999,1,6.7095137,2015,5,2015,10,2015,11,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,PEPPER,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10061,2,1640,.3116,HEAPS,.028317999,1,27.509007,2015,3,2015,12,2015,12,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,THREE LEAVE YAM,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10062,1,560,.10640001,HEAPS,.043745,1,65.150299,2015,3,2015,11,2015,12,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,PUMPKIN SEED,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10062,1,560,.10640001,HEAPS,.043745,1,100,2015,4,2016,1,,,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10062,1,560,.10640001,HEAPS,.043745,1,33.832436,2015,4,2015,9,2015,10,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,MAIZE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10062,1,560,.10640001,HEAPS,.043745,1,100,2015,3,2015,10,2015,11,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CUCUMBER,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10062,2,620,.1178,HEAPS,.047245,1,100,2015,3,,,,,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10062,2,620,.1178,HEAPS,.047245,1,16.933008,2015,3,2015,9,2015,10,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,MAIZE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10062,3,370,.070300005,HEAPS,.031895999,1,100,2015,5,,,,,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10062,3,370,.070300005,HEAPS,.031895999,1,11.91372,,,2015,11,,,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,OIL PALM TREE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10062,3,370,.070300005,HEAPS,.031895999,1,18.811136,2015,4,2015,8,2015,10,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,MAIZE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10062,3,370,.070300005,HEAPS,.031895999,1,8.9352894,,,2015,12,2016,1,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,PLANTAIN,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10062,3,370,.070300005,HEAPS,.031895999,1,59.568604,2015,3,2015,11,2015,12,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,PUMPKIN SEED,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10063,1,345,.065549999,HEAPS,.064034998,1,77.145317,2015,4,,,,,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10063,1,345,.065549999,HEAPS,.064034998,1,9.3698759,2015,3,2015,7,2015,10,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,MAIZE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10063,2,250,.047500003,HEAPS,.041965,1,9.5317516,2015,3,2015,11,2016,1,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,YAM,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10063,3,350,.066500001,HEAPS,.068723001,1,55.294449,2015,4,,,,,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10063,3,350,.066500001,HEAPS,.068723001,1,5.8204675,2015,3,2015,7,2015,10,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,MAIZE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10063,4,270,.0513,HEAPS,.047472998,1,32.018204,2015,3,2015,12,2016,1,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,YAM,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10063,4,270,.0513,HEAPS,.047472998,1,20.011377,,,2015,9,2015,12,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,OIL PALM TREE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10063,4,270,.0513,HEAPS,.047472998,1,4.2129207,2015,3,2015,7,2015,10,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,MAIZE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10063,4,270,.0513,HEAPS,.047472998,1,16.009102,,,2015,9,2016,1,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,PLANTAIN,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10064,1,1828,.073119998,STANDS,.2164,1,1.4048059,2015,4,2015,12,2016,1,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,YAM,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10064,1,1828,.073119998,STANDS,.2164,1,9.2421446,2015,4,,,,,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10064,1,1828,.073119998,STANDS,.2164,1,2.365989,2015,4,2015,10,2015,12,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,MELON,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10064,1,1828,.073119998,STANDS,.2164,1,.94269866,,,2015,9,,,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,OIL PALM TREE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10064,1,1828,.073119998,STANDS,.2164,1,8.6876154,2015,4,2015,7,2015,9,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,MAIZE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10064,2,1300,.051999997,STANDS,.085781999,1,62.483971,2014,4,2015,9,,,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
moved,10065,1,700,.133,HEAPS,.056793999,1,10.564496,2015,4,2015,9,2015,9,3,SOUTH EAST,ABIA,ABA SOUTH,MAIZE,main season,5.11615185902,7.39632754995,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
moved,10065,1,700,.133,HEAPS,.056793999,1,33.454243,2015,4,2015,6,2015,10,3,SOUTH EAST,ABIA,ABA SOUTH,PUMPKIN,main season,5.11615185902,7.39632754995,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
moved,10065,1,700,.133,HEAPS,.056793999,1,100,2015,4,,,,,3,SOUTH EAST,ABIA,ABA SOUTH,CASSAVA OLD,main season,5.11615185902,7.39632754995,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
moved,10065,2,800,.15200001,HEAPS,.072998002,1,26.028112,2015,6,2015,9,2015,10,3,SOUTH EAST,ABIA,ABA SOUTH,PEPPER,main season,5.11615185902,7.39632754995,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
moved,10065,2,800,.15200001,HEAPS,.072998002,1,78.084335,2015,6,,,,,3,SOUTH EAST,ABIA,ABA SOUTH,CASSAVA OLD,main season,5.11615185902,7.39632754995,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
moved,10065,3,900,.171,HEAPS,.058467001,1,25.99757,2015,6,2015,6,2015,10,3,SOUTH EAST,ABIA,ABA SOUTH,PUMPKIN,main season,5.11615185902,7.39632754995,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
moved,10065,3,900,.171,HEAPS,.058467001,1,97.490891,2015,6,,,,,3,SOUTH EAST,ABIA,ABA SOUTH,CASSAVA OLD,main season,5.11615185902,7.39632754995,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10066,1,1000,.19000001,HEAPS,.15908,1,1.257229,2015,2,2015,8,2015,9,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,MAIZE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10066,1,1000,.19000001,HEAPS,.15908,1,100,2015,3,,,,,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10066,2,50,.0019999999,STANDS,.058421001,1,2.7387409,,,,,,,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,PLANTAIN,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10066,3,1000,.19000001,HEAPS,.18432,1,82.465279,2015,3,,,,,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10066,3,1000,.19000001,HEAPS,.18432,1,10.30816,2015,4,2015,8,2015,9,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,MAIZE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10066,4,1000,.19000001,HEAPS,.090769999,1,100,2015,4,2015,9,2015,10,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CUCUMBER,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10066,4,1000,.19000001,HEAPS,.090769999,1,100,2015,3,,,,,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10066,5,1000,.19000001,HEAPS,.19158,1,.62637019,,,2015,1,2016,1,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,OIL PALM TREE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10066,5,1000,.19000001,HEAPS,.19158,1,89.257751,2015,3,,,,,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10067,1,800,.15200001,HEAPS,.049842,1,100,2015,3,,,,,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10067,1,800,.15200001,HEAPS,.049842,1,24.07608,2015,3,2015,9,2015,9,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,MAIZE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10067,2,1000,.19000001,HEAPS,.19201,1,89.057861,2015,3,,,,,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10067,2,1000,.19000001,HEAPS,.19201,1,19.790638,2015,3,2015,5,2015,10,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,PUMPKIN,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10067,3,900,.171,HEAPS,.068007,1,5.8817472,2015,3,2015,8,2015,9,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,MAIZE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10067,3,900,.171,HEAPS,.068007,1,100,2015,3,,,,,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10067,3,900,.171,HEAPS,.068007,1,2.3526988,,,2015,1,2015,1,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,OIL PALM TREE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10068,1,1000,.19000001,HEAPS,.14851999,1,21.545919,2015,3,2015,9,2015,9,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,MAIZE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10068,1,1000,.19000001,HEAPS,.14851999,1,100,2015,3,,,,,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10068,2,2000,.38000003,HEAPS,.28413001,1,9.8546429,2015,3,2015,9,2015,9,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,MAIZE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10068,2,2000,.38000003,HEAPS,.28413001,1,100,2015,3,,,,,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10068,3,1500,.285,HEAPS,.030200001,1,4.6357613,,,2015,1,2016,1,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,OIL PALM TREE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10068,3,1500,.285,HEAPS,.030200001,1,100,2015,3,,,,,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10068,3,1500,.285,HEAPS,.030200001,1,100,2015,3,2015,8,2015,9,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,MAIZE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10069,1,428,.01712,STANDS,.088596001,1,36.119007,2015,4,2015,9,,,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10069,1,428,.01712,STANDS,.088596001,1,16.614744,2015,4,2015,8,2015,9,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,MAIZE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10069,1,428,.01712,STANDS,.088596001,1,2.2574379,2015,4,2015,12,2016,1,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,THREE LEAVE YAM,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10069,2,344,.01376,STANDS,.036184002,1,100,2015,4,,,,,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1044,10069,2,344,.01376,STANDS,.036184002,1,14.923721,2015,4,2015,11,2015,11,1,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,MELON,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
moved,10070,1,1000,.19000001,HEAPS,.099767998,1,19.044186,2015,4,2016,1,,,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
moved,10070,2,700,.133,HEAPS,.056591999,1,3.5340681,2015,4,2015,10,2015,10,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,OKRO,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
moved,10070,2,700,.133,HEAPS,.056591999,1,67.147308,2015,4,2015,10,2015,11,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CUCUMBER,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
moved,10070,3,600,.114,HEAPS,.044206001,1,64.470886,2015,4,,,,,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,CASSAVA OLD,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
moved,10070,3,600,.114,HEAPS,.044206001,1,16.287382,2015,4,2015,10,2015,11,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,MAIZE,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
moved,10070,3,600,.114,HEAPS,.044206001,1,1.5382526,,,2015,12,,,3,SOUTH EAST,ABIA,ISIALA NGWA SOUTH,PLANTAIN,main season,5.31524834074,7.4334346461,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
560,10071,1,150,.0285,HEAPS,.015529,1,42.823105,2015,3,2015,12,2016,1,1,SOUTH EAST,ABIA,UMUNNEOCHI,COCOYAM,main season,5.91892832509,7.42249845731,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
560,10071,1,150,.0285,HEAPS,.015529,1,48.940693,2015,3,2015,12,2016,1,1,SOUTH EAST,ABIA,UMUNNEOCHI,YAM,main season,5.91892832509,7.42249845731,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
560,10071,1,150,.0285,HEAPS,.015529,1,100,2015,3,,,,,1,SOUTH EAST,ABIA,UMUNNEOCHI,CASSAVA OLD,main season,5.91892832509,7.42249845731,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
560,10071,2,120,.0228,HEAPS,.010799,1,100,2015,3,,,,,1,SOUTH EAST,ABIA,UMUNNEOCHI,CASSAVA OLD,main season,5.91892832509,7.42249845731,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
560,10071,2,120,.0228,HEAPS,.010799,1,9.2601156,,,2015,10,2016,1,1,SOUTH EAST,ABIA,UMUNNEOCHI,OIL PALM TREE,main season,5.91892832509,7.42249845731,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
