hhID,fieldID,plotID,crop,crop_area_share,planting_month,planting_year,harvest_month_begin,harvest_month_end,adm1,adm2,adm3,lat,lon,GPS_level,plot_area_reported_localUnit,localUnit_area,plot_area_measured_ha,plot_area_reported_ha,season,harvest_month,harvest_year,harvest_year_begin,harvest_year_end,adm4,dataset_name,country,dataset_doi
07041200908065,1,4,kale,25,8,2003,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.150000005960464,3,0.0139,0.037500001490116,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908065,1,4,enset,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.150000005960464,3,0.0139,0.037500001490116,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908065,1,5,chat,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,1,3,0.100359997558594,0.25,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908065,1,5,enset,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,1,3,0.100359997558594,0.25,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908065,1,6,horse beans,NA,11,2003,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.300000011920929,3,0.00335999984741211,0.07500000298023225,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908065,2,1,chat,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.5,3,NA,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908080,1,4,chat,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.330000013113022,3,0.037760000610351604,0.0825000032782555,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908080,1,5,horse beans,25,NA,NA,3,3,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.5,3,0.00469000015258789,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908080,1,5,chat,75,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.5,3,0.00469000015258789,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908080,1,6,enset,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.5,3,0.00686999969482422,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908080,1,8,chat,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.200000002980232,3,0.0020399999618530298,0.050000000745058,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908080,2,3,enset,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.330000013113022,3,0.0396600006103516,0.0825000032782555,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908080,2,4,kale,50,6,2003,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.330000013113022,3,0.0321899993896484,0.0825000032782555,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908080,2,4,enset,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.330000013113022,3,0.0321899993896484,0.0825000032782555,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908080,2,5,enset,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.25,3,0.029460000610351603,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908080,2,6,horse beans,25,NA,NA,3,4,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.400000005960464,3,0.0419200012207031,0.100000001490116,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908080,2,6,enset,25,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.400000005960464,3,0.0419200012207031,0.100000001490116,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908080,2,7,maize,50,11,2003,3,4,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.300000011920929,3,0.004029999923706049,0.07500000298023225,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908080,2,7,enset,50,7,2003,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.300000011920929,3,0.004029999923706049,0.07500000298023225,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908080,2,8,enset,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.5,3,0.0522599975585938,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908080,2,9,chat,75,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.25,3,0.0273600006103516,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908080,2,9,enset,25,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.25,3,0.0273600006103516,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908095,1,3,enset,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.119999997317791,3,0.0141100006103516,0.02999999932944775,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908095,1,4,kale,25,8,2003,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.119999997317791,3,0.0150399993896484,0.02999999932944775,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908095,1,4,chat,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.119999997317791,3,0.0150399993896484,0.02999999932944775,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908095,1,4,enset,25,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.119999997317791,3,0.0150399993896484,0.02999999932944775,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908095,1,5,chat,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.200000002980232,3,0.00317000007629395,0.050000000745058,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908095,1,5,enset,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.200000002980232,3,0.00317000007629395,0.050000000745058,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908095,2,3,enset,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.150000005960464,3,0.01635,0.037500001490116,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908095,2,4,chat,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.330000013113022,3,0.032710000610351606,0.0825000032782555,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908095,3,1,enset,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.100000001490116,3,0.0118400001525879,0.025000000372529,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908095,4,1,barley,NA,11,2003,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.25,3,0.027720001220703103,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908110,1,3,enset,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.5,3,0.0670700012207031,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908110,1,4,chat,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,1,3,0.1298,0.25,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908110,1,4,enset,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,1,3,0.1298,0.25,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908110,1,5,kale,25,8,2003,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.300000011920929,3,0.00302000007629395,0.07500000298023225,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908110,1,5,chat,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.300000011920929,3,0.00302000007629395,0.07500000298023225,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908110,1,5,enset,25,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.300000011920929,3,0.00302000007629395,0.07500000298023225,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908110,1,7,chat,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.5,3,0.08365,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908110,1,7,enset,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.5,3,0.08365,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908110,1,8,enset,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.5,3,0.0649200012207031,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908110,1,9,barley,50,11,2003,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.25,3,0.0235800003051758,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908110,1,9,enset,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.25,3,0.0235800003051758,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908110,1,10,chat,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.5,3,0.0768700012207031,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908110,1,10,enset,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.5,3,0.0768700012207031,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908110,1,11,enset,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.330000013113022,3,0.0448700012207031,0.0825000032782555,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908110,2,2,kale,25,10,2003,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.5,3,0.07725,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908110,2,2,chat,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.5,3,0.07725,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908110,2,2,enset,25,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.5,3,0.07725,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908125,1,2,enset,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.5,3,0.0699200012207031,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908125,2,1,chat,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,1,3,0.10805,0.25,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908140,1,3,enset,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.75,3,0.0737099975585938,0.1875,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908140,1,5,horse beans,NA,11,2003,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.5,3,0.00477000007629395,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908140,1,6,chat,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.330000013113022,3,0.0318200012207031,0.0825000032782555,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908140,1,7,kale,NA,8,2003,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.150000005960464,3,0.021,0.037500001490116,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908140,1,8,barley,50,11,2003,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.300000011920929,3,0.0030299999237060503,0.07500000298023225,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908140,1,8,chat,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.300000011920929,3,0.0030299999237060503,0.07500000298023225,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908140,1,9,barley,75,11,2003,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.150000005960464,3,0.0180100006103516,0.037500001490116,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908140,1,9,enset,25,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.150000005960464,3,0.0180100006103516,0.037500001490116,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908140,1,10,barley,NA,11,2003,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,1.75,3,0.193490002441406,0.4375,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908140,2,1,kale,25,8,2003,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.75,3,0.0898200012207031,0.1875,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908140,2,1,chat,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.75,3,0.0898200012207031,0.1875,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908140,2,1,enset,25,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.75,3,0.0898200012207031,0.1875,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908140,3,2,chat,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.5,3,0.057,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908140,5,1,chat,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,1.25,3,0.140980004882813,0.3125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908140,5,3,chat,50,11,2003,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.5,3,0.052720001220703104,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908140,5,4,chat,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.150000005960464,3,0.0196600006103516,0.037500001490116,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908140,5,5,enset,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.25,3,0.0251399993896484,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908140,5,6,chat,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,0.100000001490116,3,0.0015,0.025000000372529,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041200908140,6,1,enset,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.93084850884,38.595896045,3,2.75,3,0.309110009765625,0.6875,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202003,1,2,avocados,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.600000023841858,3,0.00452000007629395,0.1500000059604645,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202003,1,4,bananas,25,NA,NA,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.5,3,0.05825,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202003,1,4,coffee,25,NA,NA,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.5,3,0.05825,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202003,1,4,enset,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.5,3,0.05825,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202003,1,5,bananas,25,NA,NA,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.5,3,0.0636700012207031,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202003,1,5,sweet potato,25,8,2003,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.5,3,0.0636700012207031,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202003,1,5,coffee,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.5,3,0.0636700012207031,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202003,1,6,maize,50,7,2003,1,1,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,1.25,3,0.116290002441406,0.3125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202003,1,6,sweet potato,25,8,2003,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,1.25,3,0.116290002441406,0.3125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202003,1,6,coffee,25,NA,NA,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,1.25,3,0.116290002441406,0.3125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202003,1,7,haricot beans,NA,11,2003,2,2,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,1,3,0.0806900024414063,0.25,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202017,1,3,coffee,25,NA,NA,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,1,3,0.0926900024414063,0.25,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202017,1,3,enset,75,NA,NA,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,1,3,0.0926900024414063,0.25,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202017,1,4,haricot beans,50,11,2003,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.5,3,0.0434899993896484,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202017,1,4,chat,50,NA,NA,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.5,3,0.0434899993896484,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202017,1,5,chat,75,NA,NA,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.25,3,0.0128800003051758,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202017,1,5,coffee,25,NA,NA,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.25,3,0.0128800003051758,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202017,2,1,haricot beans,75,11,2003,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.25,3,0.0215199996948242,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202017,2,1,chat,25,8,2003,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.25,3,0.0215199996948242,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202017,2,2,haricot beans,50,11,2003,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.5,3,0.05244000244140629,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202017,2,2,chat,25,8,2003,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.5,3,0.05244000244140629,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202017,2,2,coffee,25,NA,NA,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.5,3,0.05244000244140629,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202017,2,3,maize,25,7,2003,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.5,3,0.0434399993896484,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202017,2,3,chat,50,8,2003,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.5,3,0.0434399993896484,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202017,2,3,enset,25,NA,NA,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.5,3,0.0434399993896484,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202017,2,4,coffee,NA,NA,NA,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.119999997317791,3,0.00450999984741211,0.02999999932944775,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202024,1,3,haricot beans,75,11,2003,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.119999997317791,3,0.006440000152587891,0.02999999932944775,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202024,1,3,kale,25,11,2003,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.119999997317791,3,0.006440000152587891,0.02999999932944775,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
07041700202024,1,4,pumpkins,NA,8,2003,NA,NA,SNNP,Sidama,NA,6.65580676267,38.3245737951,3,0.25,3,0.0132,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
