adm4,hhID,plotID,plot_area_reported_localUnit,plot_area_measured_ha,plot_area_reported_ha,localUnit_area,gps_meas,crop_area_share,planting_year,planting_month,harvest_month_begin,harvest_year_begin,harvest_year_end,harvest_month_end,dm_gender,adm1,adm2,adm3,crop,season,lat,lon,GPS_level,dataset_name,dataset_doi,wave,country
1344,179055,2,370,1.1041,1.8278,RIDGES,1,0.25,2018,6,12,2018,2018,12,1,North West,Jigawa,KAUGAMA,GUINEA CORN (SORGHUM),main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179055,3,270,.8342299999999999,1.3338,RIDGES,1,0.33000001,2018,6,,,,,1,North West,Jigawa,KAUGAMA,GUINEA CORN (SORGHUM),main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179055,3,270,.8342299999999999,1.3338,RIDGES,1,0.33000001,2018,6,,,,,1,North West,Jigawa,KAUGAMA,MILLET/MAIWA,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179055,3,270,.8342299999999999,1.3338,RIDGES,1,0.33000001,2018,6,,,,,1,North West,Jigawa,KAUGAMA,BEANS/COWPEA,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179055,4,250,0.55169,1.235,RIDGES,1,1,2018,6,,,,,1,North West,Jigawa,KAUGAMA,BEENI-SEED/SESAME,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179055,5,30,0.081678,0.14820001,RIDGES,1,1,2018,7,11,2018,2018,12,1,North West,Jigawa,KAUGAMA,RICE,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179056,2,5,2.1904,2.0234301,ACRES,1,0.25,2018,6,9,2018,2018,10,1,North West,Jigawa,KAUGAMA,BEANS/COWPEA,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179056,2,5,2.1904,2.0234301,ACRES,1,0.25,2018,6,9,2018,2018,10,1,North West,Jigawa,KAUGAMA,MILLET/MAIWA,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179056,2,5,2.1904,2.0234301,ACRES,1,0.25,2018,6,10,2018,2018,10,1,North West,Jigawa,KAUGAMA,BEENI-SEED/SESAME,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179056,2,5,2.1904,2.0234301,ACRES,1,0.25,2018,6,11,2018,2018,11,1,North West,Jigawa,KAUGAMA,GUINEA CORN (SORGHUM),main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179056,3,1,0.13802,0.404686,ACRES,1,0.25,2018,5,9,2018,2018,9,1,North West,Jigawa,KAUGAMA,MILLET/MAIWA,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179056,3,1,0.13802,0.404686,ACRES,1,0.25,2018,5,,,,,1,North West,Jigawa,KAUGAMA,BEENI-SEED/SESAME,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179056,3,1,0.13802,0.404686,ACRES,1,0.25,2018,6,9,2018,2018,10,1,North West,Jigawa,KAUGAMA,BEANS/COWPEA,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179056,3,1,0.13802,0.404686,ACRES,1,0.25,2018,5,11,2018,2018,11,1,North West,Jigawa,KAUGAMA,GUINEA CORN (SORGHUM),main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179056,4,2,0.20946,0.80937201,ACRES,1,1,2018,7,9,2018,2018,9,1,North West,Jigawa,KAUGAMA,RICE,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179058,1,280,0.74135,1.3832,RIDGES,1,0.33333334,2018,6,12,2018,2018,12,1,North West,Jigawa,KAUGAMA,GUINEA CORN (SORGHUM),main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179058,1,280,0.74135,1.3832,RIDGES,1,0.33333334,2018,6,12,2018,2018,12,1,North West,Jigawa,KAUGAMA,BEANS/COWPEA,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179058,1,280,0.74135,1.3832,RIDGES,1,0.33333334,2018,6,9,2018,2018,10,1,North West,Jigawa,KAUGAMA,MILLET/MAIWA,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179059,1,238,0.12126,1.17572,RIDGES,1,0.33333334,2018,6,11,2018,2018,11,1,North West,Jigawa,KAUGAMA,GUINEA CORN (SORGHUM),main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179059,1,238,0.12126,1.17572,RIDGES,1,0.33333334,2018,7,,,,,1,North West,Jigawa,KAUGAMA,BEANS/COWPEA,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179059,1,238,0.12126,1.17572,RIDGES,1,0.33333334,2018,6,9,2018,2018,10,1,North West,Jigawa,KAUGAMA,MILLET/MAIWA,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179059,2,300,.6288899999999999,1.482,RIDGES,1,0.33333334,2018,7,10,2018,2018,11,1,North West,Jigawa,KAUGAMA,BEANS/COWPEA,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179059,2,300,.6288899999999999,1.482,RIDGES,1,0.33333334,2018,6,11,2018,2018,11,1,North West,Jigawa,KAUGAMA,GUINEA CORN (SORGHUM),main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179059,2,300,.6288899999999999,1.482,RIDGES,1,0.33333334,2018,6,9,2018,2018,11,1,North West,Jigawa,KAUGAMA,MILLET/MAIWA,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179059,3,360,2.4216,1.7783999,RIDGES,1,0.33333334,2018,6,11,2018,2018,11,1,North West,Jigawa,KAUGAMA,GUINEA CORN (SORGHUM),main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179059,3,360,2.4216,1.7783999,RIDGES,1,0.33333334,2018,6,9,2018,2018,10,1,North West,Jigawa,KAUGAMA,MILLET/MAIWA,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179059,3,360,2.4216,1.7783999,RIDGES,1,0.33333334,2018,6,,,,,1,North West,Jigawa,KAUGAMA,BEANS/COWPEA,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179059,4,200,.7554999999999999,0.98799998,RIDGES,1,1,2018,6,9,2018,2018,10,1,North West,Jigawa,KAUGAMA,MILLET/MAIWA,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179059,5,100,0.21693,0.49399999,RIDGES,1,1,2018,6,11,2018,2018,12,1,North West,Jigawa,KAUGAMA,RICE,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179060,1,250,0.18355,1.235,RIDGES,1,0.33333334,2018,6,9,2018,2018,10,3,North West,Jigawa,KAUGAMA,MILLET/MAIWA,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179060,1,250,0.18355,1.235,RIDGES,1,0.33333334,2018,6,11,2018,2018,11,3,North West,Jigawa,KAUGAMA,GUINEA CORN (SORGHUM),main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1344,179060,1,250,0.18355,1.235,RIDGES,1,0.33333334,2018,6,11,2018,2018,11,3,North West,Jigawa,KAUGAMA,BEANS/COWPEA,main season,12.38057776,9.902728982,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179061,2,400,4.1485,1.976,RIDGES,1,0.40000001,2018,6,9,2018,2018,10,1,North West,Jigawa,KAZAURE,GUINEA CORN (SORGHUM),main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179061,2,400,4.1485,1.976,RIDGES,1,0.1,2018,6,11,2018,2018,11,1,North West,Jigawa,KAZAURE,BEANS/COWPEA,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179061,2,400,4.1485,1.976,RIDGES,1,0.5,2018,5,9,2018,2018,11,1,North West,Jigawa,KAZAURE,MILLET/MAIWA,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179061,3,350,1.1135,1.729,RIDGES,1,0.5,2018,5,9,2018,2018,10,1,North West,Jigawa,KAZAURE,GUINEA CORN (SORGHUM),main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179061,3,350,1.1135,1.729,RIDGES,1,0.5,2018,5,9,2018,2018,10,1,North West,Jigawa,KAZAURE,MILLET/MAIWA,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179061,4,120,0.56801,0.59280002,RIDGES,1,1,2017,9,12,2018,,,1,North West,Jigawa,KAZAURE,CASSAVA,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179063,2,1,0.10601,0.404686,ACRES,1,1,2017,12,9,2018,2018,11,1,North West,Jigawa,KAZAURE,CASSAVA,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179063,3,1,0.11228,0.404686,ACRES,1,1,2017,10,9,2018,2018,10,1,North West,Jigawa,KAZAURE,CASSAVA,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179063,4,10,2.9756,4.0468602,ACRES,1,0.34999999,2018,7,9,2018,2018,10,1,North West,Jigawa,KAZAURE,GUINEA CORN (SORGHUM),main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179063,4,10,2.9756,4.0468602,ACRES,1,0.1,2018,7,10,2018,2018,10,1,North West,Jigawa,KAZAURE,BEANS/COWPEA,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179063,4,10,2.9756,4.0468602,ACRES,1,0.1,2018,7,9,2018,2018,9,1,North West,Jigawa,KAZAURE,GROUND NUT/PEANUTS,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179063,4,10,2.9756,4.0468602,ACRES,1,0.44999999,2018,7,9,2018,2018,10,1,North West,Jigawa,KAZAURE,MILLET/MAIWA,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179064,2,200,1.6043,0.98799998,RIDGES,1,0.42857143,2018,5,9,2018,2018,9,1,North West,Jigawa,KAZAURE,MILLET/MAIWA,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179064,2,200,1.6043,0.98799998,RIDGES,1,0.42857143,2018,5,11,2018,2018,11,1,North West,Jigawa,KAZAURE,GUINEA CORN (SORGHUM),main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179064,2,200,1.6043,0.98799998,RIDGES,1,0.14285715,2018,6,9,2018,2018,10,1,North West,Jigawa,KAZAURE,BEANS/COWPEA,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179065,2,200,0.55753,0.98799998,RIDGES,1,0.40983605,2018,6,11,2018,2018,11,1,North West,Jigawa,KAZAURE,GUINEA CORN (SORGHUM),main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179065,2,200,0.55753,0.98799998,RIDGES,1,0.40983605,2018,6,10,2018,2018,10,1,North West,Jigawa,KAZAURE,MILLET/MAIWA,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179065,2,200,0.55753,0.98799998,RIDGES,1,0.18032788,2018,6,9,2018,2018,9,1,North West,Jigawa,KAZAURE,BEANS/COWPEA,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179067,2,1200,0.21293,0.12,SQUARE METERS,1,1,2018,6,11,2018,2018,11,1,North West,Jigawa,KAZAURE,GUINEA CORN (SORGHUM),main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179067,3,900,0.19076,0.090000004,SQUARE METERS,1,1,2018,6,10,2018,2018,10,1,North West,Jigawa,KAZAURE,MILLET/MAIWA,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179067,4,1000,0.19928,0.1,SQUARE METERS,1,1,2018,6,10,2018,2018,10,1,North West,Jigawa,KAZAURE,MILLET/MAIWA,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179068,1,150,1.337,0.741,RIDGES,1,0.5,2018,6,11,2018,2018,11,1,North West,Jigawa,KAZAURE,GUINEA CORN (SORGHUM),main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179068,1,150,1.337,0.741,RIDGES,1,0.5,2018,6,9,2018,2018,9,1,North West,Jigawa,KAZAURE,MILLET/MAIWA,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179068,2,70,0.27552,0.34580001,RIDGES,1,1,2018,6,9,2018,2018,9,1,North West,Jigawa,KAZAURE,MILLET/MAIWA,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179069,1,150,1.3006,0.741,RIDGES,1,0.33000001,2018,6,,,,,1,North West,Jigawa,KAZAURE,BEANS/COWPEA,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179069,1,150,1.3006,0.741,RIDGES,1,0.33000001,2018,6,9,2018,2018,9,1,North West,Jigawa,KAZAURE,MILLET/MAIWA,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179069,1,150,1.3006,0.741,RIDGES,1,0.33000001,2018,6,11,2018,2018,11,1,North West,Jigawa,KAZAURE,GUINEA CORN (SORGHUM),main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179070,1,230,1.0158,1.1362,RIDGES,1,0.33333334,2018,6,10,2018,2018,10,1,North West,Jigawa,KAZAURE,BEANS/COWPEA,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179070,1,230,1.0158,1.1362,RIDGES,1,0.33333334,2018,6,9,2018,2018,10,1,North West,Jigawa,KAZAURE,MILLET/MAIWA,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179070,1,230,1.0158,1.1362,RIDGES,1,0.33333334,2018,6,11,2018,2018,11,1,North West,Jigawa,KAZAURE,GUINEA CORN (SORGHUM),main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179072,1,400,1.5295,1.976,RIDGES,1,0.33333334,2018,6,10,2018,2018,11,1,North West,Jigawa,KAZAURE,GUINEA CORN (SORGHUM),main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179072,1,400,1.5295,1.976,RIDGES,1,0.33333334,2018,6,,,,,1,North West,Jigawa,KAZAURE,BEANS/COWPEA,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
378,179072,1,400,1.5295,1.976,RIDGES,1,0.33333334,2018,6,9,2018,2018,11,1,North West,Jigawa,KAZAURE,MILLET/MAIWA,main season,12.64093701,8.512594679,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1272,179074,2,200,1.0217,0.98799998,RIDGES,1,0.2,2018,6,10,2018,2018,10,1,North West,Jigawa,MALAM MADORI,BEANS/COWPEA,main season,12.4639386,10.04809514,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1272,179074,2,200,1.0217,0.98799998,RIDGES,1,0.2,2018,6,11,2018,2018,11,1,North West,Jigawa,MALAM MADORI,GUINEA CORN (SORGHUM),main season,12.4639386,10.04809514,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1272,179074,2,200,1.0217,0.98799998,RIDGES,1,0.2,2018,6,10,2018,2018,10,1,North West,Jigawa,MALAM MADORI,BEENI-SEED/SESAME,main season,12.4639386,10.04809514,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1272,179074,2,200,1.0217,0.98799998,RIDGES,1,0.40000001,2018,6,10,2018,2018,10,1,North West,Jigawa,MALAM MADORI,MILLET/MAIWA,main season,12.4639386,10.04809514,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1272,179079,1,200,.8358100000000001,0.98799998,RIDGES,1,1,2018,6,9,2018,2018,9,1,North West,Jigawa,MALAM MADORI,MILLET/MAIWA,main season,12.4639386,10.04809514,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1272,179079,2,300,1.3566,1.482,RIDGES,1,0.5,2018,6,12,2018,2018,12,1,North West,Jigawa,MALAM MADORI,BEENI-SEED/SESAME,main season,12.4639386,10.04809514,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1272,179079,2,300,1.3566,1.482,RIDGES,1,0.5,2018,6,12,2018,2018,12,1,North West,Jigawa,MALAM MADORI,GUINEA CORN (SORGHUM),main season,12.4639386,10.04809514,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
668,179086,2,1,.8969600000000001,1,HECTARES,1,0.25,2018,6,10,2018,2018,10,1,North West,Jigawa,RIGIM,BEANS/COWPEA,main season,12.13596636,9.162808512,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
668,179086,2,1,.8969600000000001,1,HECTARES,1,0.75,2018,5,9,2018,2018,9,1,North West,Jigawa,RIGIM,MILLET/MAIWA,main season,12.13596636,9.162808512,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
668,179086,3,45,0.035143,0.22229999,RIDGES,1,1,2018,5,,,,,1,North West,Jigawa,RIGIM,MILLET/MAIWA,main season,12.13596636,9.162808512,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
668,179089,1,250,,1.235,RIDGES,0,0.5,2018,6,,,,,1,North West,Jigawa,RIGIM,GUINEA CORN (SORGHUM),main season,12.13596636,9.162808512,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
668,179089,1,250,,1.235,RIDGES,0,0.5,2018,6,,,,,1,North West,Jigawa,RIGIM,RICE,main season,12.13596636,9.162808512,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
668,179089,2,200,0.63342,0.98799998,RIDGES,1,0.33000001,2018,6,9,2018,2018,9,1,North West,Jigawa,RIGIM,MILLET/MAIWA,main season,12.13596636,9.162808512,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
668,179089,2,200,0.63342,0.98799998,RIDGES,1,0.33000001,2018,6,12,2018,2018,12,1,North West,Jigawa,RIGIM,GUINEA CORN (SORGHUM),main season,12.13596636,9.162808512,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
668,179089,2,200,0.63342,0.98799998,RIDGES,1,0.33000001,2018,6,,,,,1,North West,Jigawa,RIGIM,BEANS/COWPEA,main season,12.13596636,9.162808512,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
200,179097,2,60,1.4378,0.29640001,RIDGES,1,0.60000002,2018,5,9,2018,2018,9,1,North West,Jigawa,SULE TANKAR KAR,MILLET/MAIWA,main season,12.79770349,9.065057572800001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
200,179097,2,60,1.4378,0.29640001,RIDGES,1,0.2,2018,5,9,2018,2018,9,1,North West,Jigawa,SULE TANKAR KAR,BEANS/COWPEA,main season,12.79770349,9.065057572800001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
200,179097,2,60,1.4378,0.29640001,RIDGES,1,0.2,2018,6,11,2018,2018,11,1,North West,Jigawa,SULE TANKAR KAR,GUINEA CORN (SORGHUM),main season,12.79770349,9.065057572800001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
200,179098,2,150,1.9073,0.741,RIDGES,1,0.42038217,2018,6,10,2018,2018,10,1,North West,Jigawa,SULE TANKAR KAR,GUINEA CORN (SORGHUM),main season,12.79770349,9.065057572800001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
200,179098,2,150,1.9073,0.741,RIDGES,1,0.15923566,2018,6,9,2018,2018,9,1,North West,Jigawa,SULE TANKAR KAR,BEANS/COWPEA,main season,12.79770349,9.065057572800001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
200,179098,2,150,1.9073,0.741,RIDGES,1,0.42038217,2018,6,9,2018,2018,9,1,North West,Jigawa,SULE TANKAR KAR,MILLET/MAIWA,main season,12.79770349,9.065057572800001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
200,179098,3,30,0.40061,0.14820001,RIDGES,1,0.26612905,2018,6,9,2018,2018,9,1,North West,Jigawa,SULE TANKAR KAR,MILLET/MAIWA,main season,12.79770349,9.065057572800001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
200,179098,3,30,0.40061,0.14820001,RIDGES,1,0.53225809,2018,6,10,2018,2018,10,1,North West,Jigawa,SULE TANKAR KAR,GUINEA CORN (SORGHUM),main season,12.79770349,9.065057572800001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
200,179098,3,30,0.40061,0.14820001,RIDGES,1,0.2016129,2018,7,9,2018,2018,9,1,North West,Jigawa,SULE TANKAR KAR,BEANS/COWPEA,main season,12.79770349,9.065057572800001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
200,179100,1,100,0.8783,0.49399999,RIDGES,1,0.33000001,2018,6,9,2018,2018,9,1,North West,Jigawa,SULE TANKAR KAR,MILLET/MAIWA,main season,12.79770349,9.065057572800001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
200,179100,1,100,0.8783,0.49399999,RIDGES,1,0.33000001,2018,6,10,2018,2018,10,1,North West,Jigawa,SULE TANKAR KAR,BEANS/COWPEA,main season,12.79770349,9.065057572800001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
200,179100,1,100,0.8783,0.49399999,RIDGES,1,0.33000001,2018,6,12,2018,2018,12,1,North West,Jigawa,SULE TANKAR KAR,GUINEA CORN (SORGHUM),main season,12.79770349,9.065057572800001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
200,179100,2,200,0.3067,0.98799998,RIDGES,1,0.5,2018,6,12,2018,2018,12,1,North West,Jigawa,SULE TANKAR KAR,BEENI-SEED/SESAME,main season,12.79770349,9.065057572800001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
