hhID,plotID,plot_area_reported_localUnit,crop_area_share,planting_month,planting_year,crop,plot_area_reported_ha,localUnit_area,harvest_month_begin,harvest_year_begin,harvest_month_end,harvest_year_end,season,adm1,adm2,adm3,adm4,latitude,longitude,GPS_level,plot_area_measured,harvest_month,harvest_year,source,dataset_doi,country
36040404,1,1,30,4,2013,Maize,0.4046944556859571,acres,8,2013,8,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040404,1,1,30,4,2013,Maize,0.4046944556859571,acres,8,2013,8,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040404,2,0.5,100,4,2013,Cassava,0.20234722784297854,acres,5,2013,8,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040404,3,NA,NA,NA,NA,Coffee (Robusta),NA,NA,5,2013,6,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040404,3,NA,NA,NA,NA,Banana Food,NA,NA,6,2013,7,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040404,3,NA,NA,NA,NA,Banana Food,NA,NA,1,2013,4,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040404,1,1,80,8,2013,Maize,0.4046944556859571,acres,10,2013,11,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040404,1,1,80,8,2013,Maize,0.4046944556859571,acres,11,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040404,2,0.5,20,8,2013,Maize,0.20234722784297854,acres,11,2013,11,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040404,2,0.5,20,8,2013,Maize,0.20234722784297854,acres,10,2013,11,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040404,2,0.5,80,8,2013,Beans,0.20234722784297854,acres,11,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040404,2,0.5,80,8,2013,Beans,0.20234722784297854,acres,10,2013,11,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040404,4,0.125,NA,9,2013,Sweet Potatoes,0.050586806960744635,acres,11,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040404,1,NA,NA,NA,NA,Cassava,NA,NA,7,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040404,3,NA,NA,NA,NA,Coffee (Robusta),NA,NA,10,2013,11,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040404,3,NA,NA,NA,NA,Banana Food,NA,NA,7,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040404,3,NA,NA,NA,NA,Banana Food,NA,NA,7,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040408,1,0.5,100,3,2013,Beans,0.20234722784297854,acres,5,2013,6,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040408,1,0.5,100,3,2013,Beans,0.20234722784297854,acres,6,2013,6,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040408,2,0.5,100,4,2013,Maize,0.20234722784297854,acres,7,2013,7,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040408,2,0.5,100,4,2013,Maize,0.20234722784297854,acres,7,2013,7,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040408,3,NA,NA,NA,NA,Banana Food,NA,NA,2,2013,6,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040408,3,NA,NA,NA,NA,Cassava,NA,NA,2,2013,6,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040408,3,NA,NA,NA,NA,Banana Food,NA,NA,2,2013,6,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040408,1,1,NA,8,2013,Maize,0.4046944556859571,acres,11,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040408,1,1,NA,8,2013,Maize,0.4046944556859571,acres,11,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040408,2,0.25,NA,8,2013,Beans,0.10117361392148927,acres,11,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040408,2,0.25,NA,8,2013,Beans,0.10117361392148927,acres,11,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040408,3,0.125,30,8,2013,Cow Peas,0.050586806960744635,acres,11,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040408,3,0.125,70,8,2013,Groundnuts,0.050586806960744635,acres,11,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040408,4,0.125,NA,9,2013,Sweet Potatoes,0.050586806960744635,acres,12,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040408,5,NA,NA,NA,NA,Banana Food,NA,NA,7,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040408,5,NA,NA,NA,NA,Banana Food,NA,NA,9,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040408,5,NA,NA,NA,NA,Cassava,NA,NA,9,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040408,5,NA,NA,NA,NA,Coffee (Robusta),NA,NA,10,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040409,1,0.25,100,1,2013,Cassava,0.10117361392148927,acres,NA,NA,NA,NA,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040409,2,0.5,100,3,2013,Beans,0.20234722784297854,acres,5,2013,5,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040409,2,0.5,100,3,2013,Beans,0.20234722784297854,acres,6,2013,6,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040409,3,0.5,100,3,2013,Maize,0.20234722784297854,acres,6,2013,6,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040409,1,0.25,NA,1,2013,Cassava,0.10117361392148927,acres,NA,NA,NA,NA,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36040409,2,1.5,NA,8,2013,Maize,0.6070416835289356,acres,10,2013,11,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,1,0.25,80,3,2013,Beans,0.10117361392148927,acres,5,2013,5,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,1,0.25,15,3,2013,Maize,0.10117361392148927,acres,6,2013,6,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,1,0.25,5,1,2013,Cassava,0.10117361392148927,acres,NA,NA,NA,NA,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,2,0.25,30,1,2000,Banana Food,0.10117361392148927,acres,1,2013,6,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,2,0.25,30,1,2000,Banana Food,0.10117361392148927,acres,3,2013,5,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,2,0.25,70,1,2000,Coffee (Robusta),0.10117361392148927,acres,7,2013,8,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,3,0.5,100,1,2013,Banana Food,0.20234722784297854,acres,1,2013,4,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,3,0.5,100,1,2013,Banana Food,0.20234722784297854,acres,1,2013,6,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,4,2,60,3,2013,Beans,0.8093889113719142,acres,6,2013,6,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,4,2,40,3,2013,Maize,0.8093889113719142,acres,8,2013,8,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,5,1,100,3,2013,Maize,0.4046944556859571,acres,7,2013,7,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,5,1,100,3,2013,Maize,0.4046944556859571,acres,6,2013,6,2013,first,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,1,0.25,30,1,2000,Banana Food,0.10117361392148927,acres,7,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,1,0.25,70,1,2000,Coffee (Robusta),0.10117361392148927,acres,11,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,2,0.25,90,8,2013,Beans,0.10117361392148927,acres,11,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,2,0.25,10,8,2013,Maize,0.10117361392148927,acres,12,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,2,25,5,1,2013,Cassava,10.117361392148927,acres,NA,NA,NA,NA,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,3,0.5,NA,1,2000,Banana Food,0.20234722784297854,acres,7,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,3,0.5,NA,1,2000,Banana Food,0.20234722784297854,acres,8,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,3,0.5,NA,1,2000,Banana Food,0.20234722784297854,acres,7,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,4,2.5,40,8,2013,Beans,1.0117361392148927,acres,12,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,4,2.5,40,8,2013,Beans,1.0117361392148927,acres,10,2013,11,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,5,2.5,60,8,2013,Maize,1.0117361392148927,acres,12,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36050402,6,1,NA,8,2013,Maize,0.4046944556859571,acres,12,2013,12,2013,second,Central,Kiboga,Lwamata,Kasejjere,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36070401,1,3,20,3,2013,Beans,1.2140833670578712,acres,1,2013,6,2013,first,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36070401,1,3,30,3,2000,Coffee (Robusta),1.2140833670578712,acres,NA,NA,NA,NA,first,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36070401,2,3,70,2,2013,Maize,1.2140833670578712,acres,6,2013,6,2013,first,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36070401,2,3,20,2,2013,Cassava,1.2140833670578712,acres,NA,NA,NA,NA,first,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36070401,1,NA,NA,NA,NA,Banana Food,NA,NA,1,2013,6,2013,first,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36070401,1,NA,NA,NA,NA,Banana Food,NA,NA,1,2013,6,2013,first,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36070401,2,0.5,NA,10,2013,Sweet Potatoes,0.20234722784297854,acres,NA,NA,NA,NA,second,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36070401,3,0.5,NA,8,2013,Maize,0.20234722784297854,acres,12,2013,12,2013,second,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36070401,3,0.5,NA,8,2013,Maize,0.20234722784297854,acres,12,2013,1,2013,second,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36070401,4,1,60,8,2013,Beans,0.4046944556859571,acres,11,2013,11,2013,second,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36070401,4,1,60,8,2013,Beans,0.4046944556859571,acres,12,2013,12,2013,second,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36070401,1,NA,NA,NA,NA,Banana Sweet,NA,NA,7,2013,12,2013,second,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36070401,1,NA,NA,NA,NA,Banana Food,NA,NA,7,2013,12,2013,second,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36070401,1,NA,NA,NA,NA,Banana Food,NA,NA,7,2013,12,2013,second,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36070401,1,NA,NA,NA,NA,Banana Food,NA,NA,7,2013,12,2013,second,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36070401,1,NA,NA,NA,NA,Coffee (Robusta),NA,NA,8,2013,12,2013,second,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36070401,4,NA,NA,NA,NA,Cassava,NA,NA,7,2013,1,2014,second,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36080401,1,0.5,100,3,2013,Beans,0.20234722784297854,acres,6,2013,7,2013,first,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36080401,1,0.5,100,3,2013,Beans,0.20234722784297854,acres,3,2013,6,2013,first,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36080401,2,0.5,100,2,2013,Maize,0.20234722784297854,acres,2,2013,7,2013,first,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36080401,1,1,NA,8,2013,Beans,0.4046944556859571,acres,11,2013,11,2013,second,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36080401,1,1,NA,8,2013,Beans,0.4046944556859571,acres,10,2013,11,2013,second,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36080401,2,1,NA,8,2013,Maize,0.4046944556859571,acres,11,2013,12,2013,second,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36080401,2,1,NA,8,2013,Maize,0.4046944556859571,acres,1,2014,1,2014,second,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
36080401,3,0.25,NA,9,2013,Irish Potatoes,0.10117361392148927,acres,10,2013,12,2013,second,Central,Kiboga,Kiboga Town Council,Buzibweera Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
37040401,1,0.75,10,3,2013,Beans,0.3035208417644678,acres,5,2013,6,2013,first,Central,Kyankwanzi,Ntwetwe Tc,Kisojjo Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
37040401,1,0.75,10,3,2013,Beans,0.3035208417644678,acres,5,2013,6,2013,first,Central,Kyankwanzi,Ntwetwe Tc,Kisojjo Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
37040401,2,0.25,100,3,2013,Sweet Potatoes,0.10117361392148927,acres,5,2013,6,2013,first,Central,Kyankwanzi,Ntwetwe Tc,Kisojjo Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
37040401,1,NA,NA,NA,NA,Cassava,NA,NA,1,2013,6,2013,first,Central,Kyankwanzi,Ntwetwe Tc,Kisojjo Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
37040401,1,NA,NA,NA,NA,Banana Food,NA,NA,1,2013,6,2013,first,Central,Kyankwanzi,Ntwetwe Tc,Kisojjo Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
37040401,1,NA,NA,NA,NA,Banana Food,NA,NA,1,2013,5,2013,first,Central,Kyankwanzi,Ntwetwe Tc,Kisojjo Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
37040401,1,NA,NA,NA,NA,Coffee (Robusta),NA,NA,1,2013,6,2013,first,Central,Kyankwanzi,Ntwetwe Tc,Kisojjo Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
37040401,1,0.75,5,9,2013,Maize,0.3035208417644678,acres,10,2013,12,2013,second,Central,Kyankwanzi,Ntwetwe Tc,Kisojjo Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
37040401,1,0.75,5,9,2013,Beans,0.3035208417644678,acres,10,2013,12,2013,second,Central,Kyankwanzi,Ntwetwe Tc,Kisojjo Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
37040401,2,0.25,NA,9,2013,Sweet Potatoes,0.10117361392148927,acres,NA,NA,NA,NA,second,Central,Kyankwanzi,Ntwetwe Tc,Kisojjo Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
37040401,1,NA,NA,NA,NA,Banana Food,NA,NA,7,2013,12,2013,second,Central,Kyankwanzi,Ntwetwe Tc,Kisojjo Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
37040401,1,NA,NA,NA,NA,Cassava,NA,NA,7,2013,12,2013,second,Central,Kyankwanzi,Ntwetwe Tc,Kisojjo Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
37040401,1,NA,NA,NA,NA,Yam,NA,NA,7,2013,12,2013,second,Central,Kyankwanzi,Ntwetwe Tc,Kisojjo Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
37050401,1,1.5,40,3,2006,Banana Food,0.6070416835289356,acres,1,2013,6,2013,first,Central,Kyankwanzi,Ntwetwe Tc,Kisojjo Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
37050401,1,1.5,40,3,2006,Banana Food,0.6070416835289356,acres,1,2013,6,2013,first,Central,Kyankwanzi,Ntwetwe Tc,Kisojjo Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
37050401,1,1.5,60,1,2000,Coffee (Arabica),0.6070416835289356,acres,NA,NA,NA,NA,first,Central,Kyankwanzi,Ntwetwe Tc,Kisojjo Ward,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
