case_id,HHID,crop_code,ag_o01,ag_o02a,ag_o02b,ag_o02c,ag_o03,ag_o05a,ag_o05b,ag_o06a,ag_o06b,ag_o07a,ag_o07b,ag_o08,ag_o09,ag_o09_oth,ag_o10,ag_o31a,ag_o31b,ag_o31b_oth,ag_o31c,ag_o32a,ag_o32b,ag_o32b_oth,ag_o32c,ag_o33a,ag_o33b,ag_o33b_oth,ag_o33c,ag_o34a,ag_o34b,ag_o34b_oth,ag_o34c,ag_o35a,ag_o35b,ag_o35b_oth,ag_o35c,ag_o36a,ag_o36b,ag_o36b_oth,ag_o36c,ag_o36d,ag_o37a,ag_o37b,ag_o37_oth,ag_o38,ag_o39,ag_o39_oth,ag_o40a,ag_o40b,ag_o40b_oth,ag_o40c,ag_o41a,ag_o41b,ag_o41_oth,ag_o42a,ag_o42b,ag_o42_oth
310036980101,8a74e6d9a1e6471abaead1ac5e1b2079,MAIZE LOCAL,NO,,,,,,,,,,,,,,,1,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,YES,Bags in house,,3,50 KG BAG,,S: SHELLED,5,,,Food for household,,
310036980101,8a74e6d9a1e6471abaead1ac5e1b2079,NKHWANI,NO,,,,,,,,,,,,,,,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,NO,,,,,,,,,,Food for household,,
313037700076,8ab3505a6e6f461299e7f13b4fc11160,MAIZE HYBRID,YES,20,50 KG BAG,U: UNSHELLED,45000,2,,1,2,JULY,2018,5,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Does not usually store,,
208074250261,8abb6c5bd49b4b46891b102506d6a73e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310026940067,8ae3265692484ae193bd71c413f1042b,MAIZE HYBRID RECYCLED,NO,,,,,,,,,,,,,,,1,KILOGRAM,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,YES,Heaped in house,,8,50 KG BAG,,S: SHELLED,5,,,Food for household,,
310026940067,8ae3265692484ae193bd71c413f1042b,BEANS,NO,,,,,,,,,,,,,,,10,KILOGRAM,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,3,,,,YES,Heaped in house,,15,KILOGRAM,,S: SHELLED,5,,,Food for household,,
206023540035,8b49cb5eb2f3487ca818418e510a7942,ONION,NO,,,,,,,,,,,,,,,2,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Other (Specify),,still harvesting
206023540035,8b49cb5eb2f3487ca818418e510a7942,SWEET POTATO,NO,,,,,,,,,,,,,,,1,KILOGRAM,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,YES,Heaped in house,,3,50 KG BAG,,NOT APPLICABLE,5,,,To sell at a higher price,Food for household,
206023540035,8b49cb5eb2f3487ca818418e510a7942,MAIZE HYBRID,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,YES,Bags in house,,2,50 KG BAG,,S: SHELLED,5,,,Food for household,,
309016680311,8b64db5ef6d94113a630bba8f6628ed3,SWEET POTATO,YES,75,KILOGRAM,U: UNSHELLED,6000,3,,2,,JULY,2019,1,Own Bicycle or Oxcart,,0,25,KILOGRAM,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,10,,,,NO,,,,,,,,,,Food for household,,
306015990003,8b9f2be15917471dbebc17045b1775d8,TOMATO,YES,50,PAIL (LARGE),NOT APPLICABLE,300000,1,,1,2,DECEMBER,2018,60,Buyer picked up the crop,,0,5,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,4,,,,NO,,,,,,,,,,Food for household,,
204073240155,8bced143cd5a414e9165128595530999,OTHER (SPECIFY),YES,6,PAIL (LARGE),NOT APPLICABLE,21000,5,,1,2,MARCH,2018,1,Buyer picked up the crop,,0,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,NO,,,,,,,,,,Does not usually store,,
210554630231,8be9955978c24f818f0b466015fc8dc6,MAIZE HYBRID,NO,,,,,,,,,,,,,,,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Does not usually store,,
210554630231,8be9955978c24f818f0b466015fc8dc6,SUGAR CANE,YES,1,OX-CART,NOT APPLICABLE,50000,4,,2,,AUGUST,2018,3,Buyer picked up the crop,,0,30,PIECE,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Does not usually store,,
201012370078,8c430f8c52a948a994b436727e7cb09e,BEANS,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,NO 12 PLATE,,S: SHELLED,,4,,,NO,,,,,,,,,,Food for household,To sell at a higher price,
308066600276,8ca29c1b5778401194eed97b1f05fe60,ONION,YES,5,50 KG BAG,NOT APPLICABLE,10000,3,,1,2,SEPTEMBER,2018,3,Own Bicycle or Oxcart,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,1,,,NO,,,,,,,,,,Does not usually store,,
308066600276,8ca29c1b5778401194eed97b1f05fe60,TOMATO,YES,5,PAIL (LARGE),NOT APPLICABLE,15000,3,,1,2,SEPTEMBER,2018,5,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,1,,,NO,,,,,,,,,,To sell at a higher price,Does not usually store,
205073400131,8ceb91f645784a15b6b4b660f9eca9fc,BEANS,YES,2,50 KG BAG,S: SHELLED,60000,3,,1,,OCTOBER,2018,2,Buyer picked up the crop,,0,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,Seed for planting,
205073400131,8ceb91f645784a15b6b4b660f9eca9fc,SWEET POTATO,YES,8,50 KG BAG,NOT APPLICABLE,40000,3,,1,,AUGUST,2018,24,Buyer picked up the crop,,0,2,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Does not usually store,,
205023320022,8d088b7320534a4bb935e619342d97c1,TANAPOSI,YES,15,PAIL (SMALL),NOT APPLICABLE,20000,7,,2,,JULY,2018,0,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Does not usually store,,
309066830053,8d3476ee7d984eeab6e5717b2db384ae,SWEET POTATO,YES,2,50 KG BAG,NOT APPLICABLE,11000,4,,1,,OCTOBER,2019,2,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,0,,,,5,,,,NO,,,,,,,,,,Seed for planting,,
104011730176,8d60f205554a4b268f085d45d4784884,TOMATO,YES,10,PAIL (LARGE),U: UNSHELLED,60000,4,,1,2,JUNE,2018,5,On Foot,,0,0,,,,0,,,,0,,,,20,KILOGRAM,,S: SHELLED,2,NO 10 PLATE,,S: SHELLED,0,,,,2,,,,NO,,,,,,,,,,To sell at a higher price,,
304075710181,8d62f3cced0948f58a43c3612915b271,TOMATO,YES,14,PAIL (LARGE),NOT APPLICABLE,35000,7,,1,,SEPTEMBER,2019,10,Own Bicycle or Oxcart,,35000,2,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Does not usually store,,
304075710181,8d62f3cced0948f58a43c3612915b271,MAIZE COMPOSITE/OPV,NO,,,,,,,,,,,,,,,1,PAIL (SMALL),,U: UNSHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,,
101011040108,8d7b180c5622498aade520441256fd2b,MAIZE LOCAL,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,NO 10 PLATE,,NOT APPLICABLE,,1,,,NO,,,,,,,,,,Food for household,,
209084410006,8dbc0a2fbcb448c08150825edce3f4aa,TOMATO,YES,18,PAIL (LARGE),NOT APPLICABLE,70000,10,,1,,SEPTEMBER,2019,4,On Foot,,0,1,PAIL (LARGE),,NOT APPLICABLE,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,,1,,,NO,,,,,,,,,,Food for household,,
209084410006,8dbc0a2fbcb448c08150825edce3f4aa,ONION,YES,5,50 KG BAG,NOT APPLICABLE,150000,10,,1,2,FEBRUARY,2020,1,Buyer picked up the crop,,0,30,KILOGRAM,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,4,50 KG BAG,,NOT APPLICABLE,,1,,,NO,,,,,,,,,,To sell at a higher price,,
209064390017,8e6bf25b3c514bb4935f74e3c83d5d46,TOMATO,YES,11,PAIL (LARGE),NOT APPLICABLE,8000,4,,1,,JULY,2018,3,On Foot,,0,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,NO,,,,,,,,,,Wait for the arrival of buyer,Food for household,
202062790010,8e7abb22b84a403ebdef5cc5897d484d,RICE IET4094 (SENGA),YES,39,50 KG BAG,U: UNSHELLED,312000,4,,2,,JULY,2018,1,Buyer picked up the crop,,0,1,50 KG BAG,,U: UNSHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,NO,,,,,,,,,,Food for household,To sell at a higher price,
202022670052,8e8a14dfbb874e4998fa3f20a11ef526,MAIZE LOCAL,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Food for household,,
204013060381,8e9060706fb740889327255beab389f3,MAIZE HYBRID,YES,5,50 KG BAG,U: UNSHELLED,60000,9,,1,2,JANUARY,2018,4,Buyer picked up the crop,,0,1,PAIL (LARGE),,U: UNSHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,NO,,,,,,,,,,Does not usually store,,
209064390024,8ea1e81f183541c7bd10cb10c3afde85,TOMATO,YES,29,PAIL (LARGE),NOT APPLICABLE,60000,2,,1,,JULY,2019,6,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,4,,,,NO,,,,,,,,,,Does not usually store,,
311067210158,8f0f565a2d7d485399b02549fba5b823,MAIZE HYBRID,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,NO,,,,,,,,,,Food for household,,
311067210158,8f0f565a2d7d485399b02549fba5b823,SWEET POTATO,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,NO,,,,,,,,,,Food for household,,
305065890004,8f1ec8101140416c81cb575787916183,MAIZE HYBRID,YES,2,50 KG BAG,S: SHELLED,20000,2,,1,,JANUARY,2019,4,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,,5,,,NO,,,,,,,,,,To sell at a higher price,,
310207080082,8f5b2bb21dec4856a4a6a5ff13603be2,MAIZE HYBRID RECYCLED,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Does not usually store,,
310207080082,8f5b2bb21dec4856a4a6a5ff13603be2,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,NO,,,,,,,,,,Does not usually store,,
201062420264,8f67f304c59947cab7858eb11070898c,TOMATO,YES,15,PAIL (LARGE),NOT APPLICABLE,120000,3,,1,,SEPTEMBER,2018,15,Own Bicycle or Oxcart,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,1,,,NO,,,,,,,,,,Does not usually store,,
206043590244,8f75bac394f7418abf28510b085e66b1,TANAPOSI,YES,9,50 KG BAG,NOT APPLICABLE,40500,2,,1,2,SEPTEMBER,2018,9,Own Bicycle or Oxcart,,0,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,,1,,,NO,,,,,,,,,,Does not usually store,,
310077040540,8fa1b9b28c514161a100dd4ae3b4c27a,BEANS,YES,3,50 KG BAG,S: SHELLED,105000,1,,1,2,OCTOBER,2018,1,On Foot,,0,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,S: SHELLED,10,KILOGRAM,,S: SHELLED,,1,,,NO,,,,,,,,,,Food for household,,
310077040540,8fa1b9b28c514161a100dd4ae3b4c27a,MAIZE HYBRID,YES,5,50 KG BAG,S: SHELLED,20000,1,,1,2,DECEMBER,2018,1,On Foot,,0,9,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,1,50 KG BAG,,S: SHELLED,10,KILOGRAM,,S: SHELLED,,5,,,NO,,,,,,,,,,Food for household,,
202202830379,8fe64cd23dbf46b3ab65e0e65277398b,SWEET POTATO,YES,2,50 KG BAG,NOT APPLICABLE,7500,3,,1,,SEPTEMBER,2019,1,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,NO,,,,,,,,,,To sell at a higher price,Food for household,
208034170174,8ffab03962694958b53de8bf5b7dadfe,IRISH [MALAWI] POTATO,YES,8,50 KG BAG,NOT APPLICABLE,40000,3,,1,2,SEPTEMBER,2019,2,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Seed for planting,,
309066830014,903856c2bb584c6aa0b672bd80347fe9,MAIZE HYBRID,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,,,
309066830014,903856c2bb584c6aa0b672bd80347fe9,NKHWANI,NO,,,,,,,,,,,,,,,1,NO 10 PLATE,,U: UNSHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,Seed for planting,
309066830014,903856c2bb584c6aa0b672bd80347fe9,SWEET POTATO,YES,5,50 KG BAG,U: UNSHELLED,35000,6,,1,2,SEPTEMBER,2019,0,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,Seed for planting,
103011500213,903f366f906b404ba204b43e3ae758ee,MAIZE LOCAL,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,3,KILOGRAM,,S: SHELLED,10,KILOGRAM,,S: SHELLED,,1,3,,NO,,,,,,,,,,Food for household,,
204013060269,905497392a6c4568982e1682ecc58ca9,SUGAR CANE,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,,,,NO,,,,,,,,,,Food for household,To sell at a higher price,
202012630342,909ea3327f59480ba95643a6aaeb433f,MAIZE HYBRID,NO,,,,,,,,,,,,,,,14.5,50 KG BAG,,S: SHELLED,1,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,.5,50 KG BAG,,S: SHELLED,,3,,,NO,,,,,,,,,,Food for household,,
207023890215,90e75924a939441b8c11aefe64eb57b1,MAIZE LOCAL,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Food for household,,
103061580129,90f29aa673dc4cccb8e8adcbc82cb505,RICE MTUPATUPA,YES,3,50 KG BAG,U: UNSHELLED,31500,9,,1,2,DECEMBER,2019,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,To sell at a higher price,
311017100464,90f477f821994bdab44c36eec192a510,SWEET POTATO,YES,8,50 KG BAG,NOT APPLICABLE,105000,2,,1,2,NOVEMBER,2018,1,Bicycle Taxi,,3000,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,NO,,,,,,,,,,Food for household,To sell at a higher price,
102021290045,910306ecc8974d4fae1a1411a87f85c7,NKHWANI,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,KILOGRAM,,S: SHELLED,0,,,,1,,,,NO,,,,,,,,,,Food for household,Seed for planting,
102021290045,910306ecc8974d4fae1a1411a87f85c7,MAIZE LOCAL,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Food for household,,
312087500021,9149215b4510485f98085e41f38dc2a6,NKHWANI,NO,,,,,,,,,,,,,,,200,KILOGRAM,,NOT APPLICABLE,50,KILOGRAM,,NOT APPLICABLE,0,,,,0,,,,2,KILOGRAM,,NOT APPLICABLE,120,KILOGRAM,,NOT APPLICABLE,,1,,,YES,Bags in house,,2,KILOGRAM,,U: UNSHELLED,5,,,Seed for planting,Food for household,
305015750062,918e8a4b7786435ea07c8bb4798f36a5,TANAPOSI,YES,20,OTHER (SPECIFY),NOT APPLICABLE,40000,2,,1,,NOVEMBER,2018,12,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Does not usually store,,
305015750062,918e8a4b7786435ea07c8bb4798f36a5,MAIZE LOCAL,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Food for household,,
202062800028,91d147f909934b46b262f2a03476a5e3,TANAPOSI,YES,9,PAIL (LARGE),NOT APPLICABLE,9000,2,,2,,AUGUST,2018,5,Buyer picked up the crop,,0,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,NO,,,,,,,,,,Food for household,To sell at a higher price,
207023880071,91daae7ec1d04e88a2ea4ab7724d0a61,IRISH [MALAWI] POTATO,YES,45,50 KG BAG,NOT APPLICABLE,157000,4,,1,,OCTOBER,2018,3,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,5,PAIL (LARGE),,NOT APPLICABLE,,1,,,NO,,,,,,,,,,To sell at a higher price,,
207023880071,91daae7ec1d04e88a2ea4ab7724d0a61,MAIZE HYBRID,YES,14,50 KG BAG,S: SHELLED,140000,4,,1,2,OCTOBER,2018,0,On Foot,,0,3,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,S: SHELLED,,1,,,NO,,,,,,,,,,To sell at a higher price,Food for household,
204023090016,91ee1af5381546c6812bda84d4166c25,MAIZE HYBRID,YES,2,50 KG BAG,U: UNSHELLED,8400,4,,1,,NOVEMBER,2019,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,50,,,,NO,,,,,,,,,,To sell at a higher price,,
204023090016,91ee1af5381546c6812bda84d4166c25,TOMATO,NO,,,,,,,,,,,,,,,2,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,55,,,,NO,,,,,,,,,,Food for household,,
204023090016,91ee1af5381546c6812bda84d4166c25,NKHWANI,NO,,,,,,,,,,,,,,,1,OTHER (SPECIFY),Heap,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,99,,,,NO,,,,,,,,,,Food for household,To sell at a higher price,
309016700239,9262d0bb2da94b72b875ce207b88cf84,NKHWANI,YES,1,PAIL (SMALL),U: UNSHELLED,700,3,,2,,JULY,2019,1,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,NO,,,,,,,,,,Food for household,,
309016700239,9262d0bb2da94b72b875ce207b88cf84,SWEET POTATO,YES,4,50 KG BAG,NOT APPLICABLE,10000,3,,2,,OCTOBER,2019,1,Buyer picked up the crop,,0,25,KILOGRAM,,U: UNSHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,NO,,,,,,,,,,Food for household,,
309016700239,9262d0bb2da94b72b875ce207b88cf84,MAIZE LOCAL,NO,,,,,,,,,,,,,,,50,KILOGRAM,,S: SHELLED,0,,,,0,,,,0,,,,10,KILOGRAM,,S: SHELLED,0,,,,10,,,,NO,,,,,,,,,,Food for household,,
209094430163,9279000e59664275a24674a6da6f9d8b,BEANS,NO,,,,,,,,,,,,,,,5,KILOGRAM,,S: SHELLED,0,,,,0,,,,0,,,,5,KILOGRAM,,S: SHELLED,0,,,,1,,,,NO,,,,,,,,,,Food for household,Seed for planting,
209094430163,9279000e59664275a24674a6da6f9d8b,NKHWANI,NO,,,,,,,,,,,,,,,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Food for household,,
307046220074,927f3a0a8fdc436b87a07866983619ba,TANAPOSI,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Does not usually store,,
307046220074,927f3a0a8fdc436b87a07866983619ba,TOMATO,YES,1,PAIL (SMALL),NOT APPLICABLE,300,6,,1,,AUGUST,2019,3,Buyer picked up the crop,,0,.5,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,.5,PAIL (SMALL),,NOT APPLICABLE,,1,,,NO,,,,,,,,,,Does not usually store,,
206093710199,9284cf0af5c34edab70678f9993c0ff4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206083670230,928f32ab37ec4891a3f72e7f285dd9be,NKHWANI,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Food for household,,
204053200071,92b2ceabf56f4f1eac565f9e6eaf6df4,TOMATO,YES,34,OTHER (SPECIFY),NOT APPLICABLE,272000,4,,1,,OCTOBER,2019,20,Truck / Bus/ Minibus,,20000,1,OTHER (SPECIFY),30litres dish,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,NO,,,,,,,,,,Does not usually store,,
307036200091,92d275ef539c4500b0de0aba35ac7416,TOMATO,YES,5,PAIL (LARGE),NOT APPLICABLE,15000,5,,1,,NOVEMBER,2018,3,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Does not usually store,,
307036200091,92d275ef539c4500b0de0aba35ac7416,MAIZE HYBRID,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,,
207023880051,92e0075a05b14e05bd35806c65cab070,MAIZE HYBRID,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,KILOGRAM,,S: SHELLED,,1,,,NO,,,,,,,,,,Food for household,,
207074020260,92e430e44bbf476fb3a41735291e6fd5,TOMATO,YES,6,OTHER (SPECIFY),NOT APPLICABLE,18000,5,,1,,DECEMBER,2018,5,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,To sell at a higher price,,
304025570231,92facf31b54d4999b4b807674d6021d7,TANAPOSI,YES,3,50 KG BAG,NOT APPLICABLE,3000,8,,1,,AUGUST,2018,3,On Foot,,0,0,,,,0,,,,0,,,,0,,,,4,OTHER (SPECIFY),teaspoon,NOT APPLICABLE,0,,,,0,,,,NO,,,,,,,,,,Does not usually store,,
304025570231,92facf31b54d4999b4b807674d6021d7,MAIZE LOCAL,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Does not usually store,,
304025570231,92facf31b54d4999b4b807674d6021d7,PEA,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Does not usually store,,
304025570231,92facf31b54d4999b4b807674d6021d7,BEANS,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Does not usually store,,
202072820086,931d342a2686466b90914f49b35af1f6,NKHWANI,YES,4,PAIL (LARGE),NOT APPLICABLE,12000,4,,1,2,OCTOBER,2018,8,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,NO,,,,,,,,,,Does not usually store,,
202072820086,931d342a2686466b90914f49b35af1f6,TOMATO,YES,35,PAIL (LARGE),NOT APPLICABLE,210000,4,,1,2,DECEMBER,2018,15,On Foot,,0,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,2,PAIL (LARGE),,NOT APPLICABLE,,1,,,NO,,,,,,,,,,Does not usually store,,
303095500077,9330010f23f1461cbf070eb38374a5ba,MAIZE HYBRID,YES,4,50 KG BAG,NOT APPLICABLE,22000,6,,1,,NOVEMBER,2018,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Does not usually store,,
304055680127,9338f9dd9fd643299f9888529a725b95,TOMATO,YES,48,PAIL (LARGE),NOT APPLICABLE,180000,4,,1,,JANUARY,2018,16,On Foot,,0,2,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,3,PAIL (LARGE),,NOT APPLICABLE,,1,,,NO,,,,,,,,,,Other (Specify),,for further ripening
201062410037,9384827a9e3c4489a35e44e016a34027,TANAPOSI,YES,5,PAIL (LARGE),NOT APPLICABLE,25000,2,,1,2,AUGUST,2019,2,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,2,,,NO,,,,,,,,,,Food for household,,
308016450355,93909d27560a4bb2a365d1e13427a35b,NKHWANI,YES,1,50 KG BAG,NOT APPLICABLE,1000,3,,1,,MAY,2019,1,On Foot,,0,2,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,10,,,,NO,,,,,,,,,,Food for household,,
308016450355,93909d27560a4bb2a365d1e13427a35b,MAIZE HYBRID,NO,,,,,,,,,,,,,,,1,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,10,,,,NO,,,,,,,,,,Food for household,,
209034330095,939e7b8190194d98ac1a786b3f584a77,IRISH [MALAWI] POTATO,YES,30,PAIL (LARGE),S: SHELLED,96000,10,,1,,DECEMBER,2018,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,,1,,,NO,,,,,,,,,,To sell at a higher price,,
209034330095,939e7b8190194d98ac1a786b3f584a77,NKHWANI,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Food for household,,
105062030199,93aecb6dd76049d4b54fd54ce6ee7c5a,IRISH [MALAWI] POTATO,YES,3,OX-CART,NOT APPLICABLE,72000,5,,1,,SEPTEMBER,2018,20,Buyer picked up the crop,,7500,4,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,5,PAIL (LARGE),,NOT APPLICABLE,2,PAIL (LARGE),,NOT APPLICABLE,,5,,,NO,,,,,,,,,,To sell at a higher price,Food for household,
309066830039,93cb806616964d9f9a0fe790fecf2162,SWEET POTATO,YES,15,50 KG BAG,NOT APPLICABLE,112000,4,,1,,OCTOBER,2019,1,Buyer picked up the crop,,0,3,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Food for household,,
