case_id,gardenid,plotid,plot_twi,plot_srtm,plot_srtmslp,dist_household
309016670138,RG02,R01,14,704,1,1.3
309016670178,RG02,R01,13,705,2,1.2
309016670180,RG01,R01,15,704,3,0
309016670180,RG04,R01,13,709,2,2.4000001
309016670180,RG02,R01,18,694,1,1
309016670191,RG01,R01,14,704,3,0
309016670220,RG02,R01,14,704,2,1.1
309016670226,RG03,R02,14,695,3,.30000001
309016670226,RG02,R01,16,694,1,.5
309016670226,RG04,R01,16,709,1,.89999998
309016670226,RG01,R01,16,699,1,0
309016670226,RG03,R01,14,695,2,.30000001
309016670258,RG01,R01,13,712,5,0
309016670258,RG02,R02,13,702,2,.40000001
309016670258,RG03,R01,14,694,1,.80000001
309016680012,TG02,T01,14,720,2,.2
309016680012,RG01,R01,14,725,2,0
309016680012,RG02,R01,14,720,2,.2
309016680022,RG03,D01,23,719,2,.2
309016680022,RG03,R01,23,719,2,.2
309016680022,RG03,T02,23,719,2,.2
309016680022,RG02,R01,13,721,3,.1
309016680022,RG01,R01,13,724,3,0
309016680084,RG03,T01,15,724,2,.30000001
309016680084,RG04,R01,13,723,2,.40000001
309016680084,RG01,R01,14,724,1,0
309016680084,RG02,R01,15,724,2,.30000001
309016680182,RG03,R01,16,718,1,.5
309016680182,RG02,R01,14,720,2,.40000001
309016680182,RG05,R01,13,722,2,.1
309016680184,RG03,R01,14,732,2,3.0999999
309016680209,RG02,R01,14,722,1,.1
309016680212,RG01,R01,14,737,1,30.9
309016680233,RG01,D02,16,727,3,0
309016680233,RG01,R01,16,727,3,0
309016680233,RG02,R01,16,724,2,.80000001
309016680249,DG03,D01,21,727,1,2.4000001
309016680249,DG03,D02,21,727,1,2.4000001
309016680249,RG01,R01,14,720,1,0
309016680311,RG01,R01,20,719,2,0
309016680311,RG02,R01,17,727,2,2.3
309016680319,RG01,T01,15,723,1,0
309016680319,RG02,R01,15,723,2,.2
309016680330,RG03,R01,14,723,2,1
309016680330,RG02,R01,15,720,2,1.1
309016680349,RG02,R01,14,724,1,.1
309016680377,DG04,D01,12,719,4,.60000002
309016680377,RG02,R01,14,726,3,1.1
309016680377,RG03,R01,14,727,2,1.2
309016690017,RG02,R02,14,718,2,0
309016690044,RG03,R01,13,716,2,.60000002
309016690053,RG02,R01,14,718,2,.30000001
309016690053,RG03,R01,13,714,2,.5
309016690061,RG01,T01,14,719,2,0
309016690061,RG02,R01,15,721,1,.1
309016690071,RG03,R01,16,716,1,.60000002
309016690071,RG01,T01,15,716,2,0
309016690071,RG01,R01,15,716,2,0
309016690071,RG03,D01,16,716,1,.60000002
309016690074,TG01,T01,14,721,2,0
309016690074,RG01,R01,14,721,2,0
309016690131,RG01,R01,14,719,2,0
309016690152,RG01,R01,12,719,5,.2
309016690152,RG02,R01,13,716,1,.60000002
309016690160,RG02,R01,17,718,1,.40000001
309016690160,RG02,D01,14,718,3,.2
309016690186,RG02,R01,17,720,2,1.1
309016690186,RG01,D01,19,715,0,0
309016690186,RG01,R01,19,715,0,0
309016690186,RG01,T01,19,715,0,0
309016690204,RG02,R01,14,708,1,1.5
309016690204,RG01,R01,13,712,2,0
309016690204,RG01,T01,13,712,2,0
309016690284,RG02,R01,14,717,1,.1
309016690284,TG01,T01,15,718,1,0
309016690286,RG03,R01,15,717,2,.1
309016690286,TG01,T01,13,932,7,35.700001
309016690311,RG02,R01,15,716,3,.5
309016690311,RG01,R01,16,715,2,0
309016690311,RG04,R01,19,715,0,.80000001
309016690311,RG03,R01,15,716,1,.60000002
309016700024,RG02,R01,14,730,2,1.2
309016700024,RG04,R01,14,725,1,.80000001
309016700054,RG01,R01,13,728,2,0
309016700069,RG02,R01,15,727,0,.80000001
309016700087,RG02,R01,16,728,1,.40000001
309016700087,RG01,R01,13,731,2,0
309016700087,TG01,T01,13,731,2,0
309016700087,RG02,D01,16,728,1,.40000001
309016700102,RG03,R01,14,727,2,1
309016700102,TG01,T01,15,729,1,0
309016700102,RG01,R01,15,729,1,0
309016700102,TG02,T02,14,730,2,.69999999
309016700117,RG02,R01,15,728,1,.5
309016700117,RG02,D01,15,728,1,.5
309016700132,RG02,R01,23,729,1,.5
309016700132,RG01,T01,15,730,1,.1
309016700148,RG03,T03,15,728,1,.60000002
309016700148,RG01,R01,14,730,2,0
309016700148,RG01,T01,14,730,2,0
309016700148,RG05,R01,14,728,1,.40000001
309016700148,DG04,D01,14,728,1,.2
309016700148,RG02,R01,22,728,2,.40000001
309016700148,RG06,R01,14,728,1,.30000001
309016700148,RG05,T02,14,728,1,.40000001
309016700164,DG04,D01,14,726,1,.2
309016700164,RG02,R01,14,735,2,1.6
309016700164,RG01,T01,15,727,2,0
309016700164,RG01,R01,15,727,2,0
309016700179,RG02,R01,14,723,2,1.3
309016700179,DG03,D01,23,726,1,.5
309016700194,RG03,R01,14,725,2,.89999998
309016700194,RG02,R01,13,730,1,.1
309016700194,TG01,T01,13,709,2,28.5
309016700209,RG01,T01,13,729,2,0
309016700209,RG03,R01,13,729,2,0
309016700209,RG02,R01,14,730,2,.1
309016700209,RG01,R01,13,729,2,0
309016700224,RG02,D04,13,729,2,.30000001
309016700224,DG03,D02,15,728,1,.80000001
309016700224,RG02,R01,13,729,2,.30000001
309016700224,DG03,D03,15,729,1,.80000001
309016700238,RG01,R01,14,728,1,0
309016700239,RG03,R01,14,728,1,.60000002
309016700239,RG01,R01,14,728,1,0
309016700239,RG02,R01,14,728,1,.1
309016700239,RG01,D02,15,770,3,5.3000002
309016700239,RG01,T01,14,728,1,0
309026710027,RG01,R01,18,660,1,0
309026710029,RG05,R01,13,663,2,1
309026710029,RG02,R01,19,660,2,.80000001
309026710029,RG04,R01,13,661,2,.89999998
309026710029,RG01,R01,13,662,2,0
309026710059,RG02,R01,16,658,2,.30000001
309026710059,TG01,T01,13,661,4,0
309026710062,RG02,R01,14,683,1,4.0999999
309026710062,RG01,R01,15,660,3,0
309026710087,RG03,R01,14,643,1,1.4
309026710087,RG02,R01,14,644,2,1.3
309026710087,RG03,R02,14,643,1,1.4
309026710096,RG01,R01,15,657,2,0
309026710096,RG02,R01,14,662,2,1.7
309026710113,RG01,R01,14,658,2,0
309026710113,RG03,R01,15,644,1,2.0999999
309026710140,RG01,R01,15,662,3,0
309026710196,RG01,R01,18,656,2,0
309026710196,TG01,T01,17,656,1,0
309026710213,RG03,R01,14,679,2,2.7
309026710213,RG01,T01,13,657,1,0
309026710213,RG02,R01,13,660,2,1.5
309026710224,RG01,R01,13,660,4,0
309026710224,RG01,T01,13,660,4,0
309026710224,RG02,R01,13,666,1,1.2
309026710290,RG01,R01,14,652,1,0
309026710304,RG02,R01,18,641,2,1.4
309026710304,RG03,R01,14,652,1,1.6
309026710304,RG03,R02,20,652,1,1.6
309026710304,RG01,R01,14,652,2,0
309026710304,RG01,R02,14,652,2,0
309026710367,RG01,R01,13,665,2,0
309026720012,RG03,R01,13,691,2,3.2
309026720012,RG02,R01,17,689,4,1
309026720012,RG02,T02,17,689,4,1
309026720031,RG03,R01,15,664,2,1.7
309026720031,RG02,R01,14,669,1,.5
309026720049,RG01,R01,14,671,1,0
309026720051,RG01,R01,14,672,3,0
309026720077,RG02,D01,16,673,2,.80000001
309026720077,RG02,R01,16,673,2,.80000001
309026720077,RG03,R01,13,688,3,1.3
309026720086,TG01,T01,13,687,2,0
309026720086,RG02,R01,14,662,3,2.8
309026720094,RG03,R01,14,665,1,1.6
309026720094,RG02,R01,16,665,2,1.5
309026720094,RG06,R01,14,665,1,1.5
309026720094,RG05,R01,14,666,1,1.5
309026720094,RG04,R01,14,664,1,1.5
309026720096,RG02,R01,15,672,2,.2
309026720096,RG03,R01,15,681,3,.60000002
309026720158,RG02,R01,13,686,3,.1
309026720187,RG02,R01,13,686,2,0
309026720192,RG01,R01,14,686,3,0
309026720192,RG03,R01,16,685,1,.30000001
309026720193,RG01,R01,15,670,3,0
309026720194,RG01,R01,16,674,3,0
309026720194,RG02,R01,15,680,3,1
309026730026,RG03,R01,14,690,2,1.2
309026730026,RG02,R01,16,696,2,.89999998
309026730026,RG03,T01,14,690,2,1.2
309026730026,RG01,R01,15,700,1,0
309026730029,RG02,R01,14,692,1,1.6
309026730029,RG03,R01,18,692,2,1.6
309026730039,RG03,R01,15,692,3,.89999998
309026730039,TG01,T01,13,705,2,0
309026730039,RG01,R01,12,706,2,0
309026730045,DG05,D02,15,688,1,1.8
309026730045,DG04,D01,17,687,2,1.7
309026730045,RG02,R01,14,698,1,.5
309026730059,RG02,R01,14,685,3,6.1999998
309026730078,RG02,R01,14,693,2,1.1
309026730078,RG04,R01,13,699,1,.69999999
309026730078,RG03,R01,23,691,2,1.9
309026730078,TG01,T01,14,707,3,0
309026730078,RG03,D01,14,692,2,1.7
309026730098,RG02,R01,14,693,2,1.1
309026730098,TG01,T02,13,701,1,.30000001
309026730113,RG04,D01,13,691,2,1.5
309026730113,RG03,R01,14,692,2,1.3
309026730113,RG01,R01,14,713,4,.69999999
309026730113,TG01,T01,14,713,4,.69999999
309026730113,RG02,R01,14,707,1,.69999999
309026730120,RG02,T01,14,707,1,1
309026730120,RG02,R01,14,707,1,1
309026730210,RG02,R01,12,714,4,1.4
309026730210,RG01,R01,14,709,2,0
309026730210,RG01,T01,14,709,2,0
309026730210,RG04,D01,17,699,1,1.2
309026730210,RG03,R01,17,699,1,1.2
309026730239,RG02,R01,15,702,2,.89999998
309026730266,TG01,T01,15,701,1,0
309026730266,RG02,R01,13,702,1,.2
309026730266,RG02,D01,13,702,1,.2
309026730275,RG02,R01,13,701,2,1.5
309026730275,TG02,T02,13,700,1,1.5
309026730275,RG01,R01,15,709,3,0
309026730275,TG01,T01,15,710,3,0
309026730275,RG03,R01,15,695,1,2.4000001
309026730280,RG05,R01,12,768,5,6
309026730280,RG02,R01,13,712,1,.40000001
309026730280,RG02,D01,13,712,1,.40000001
309036740014,RG02,R01,13,644,3,.2
309036740014,RG01,R01,13,645,2,0
309036740029,RG02,R01,36,623,1,5.3000002
309036740071,RG02,R01,12,660,6,.1
309036740075,RG01,T01,13,665,4,0
309036740096,RG02,R01,12,709,11,.69999999
309036740101,RG01,R01,16,690,15,0
309036740145,RG02,R01,12,650,5,1
309036740146,RG02,R01,14,643,3,.89999998
309036740152,RG02,R01,16,658,3,1.2
309036740152,RG01,R01,14,640,3,0
309036740194,DG01,D01,14,632,4,0
309036740203,RG02,R01,13,663,2,1.6
309036740203,RG01,R01,13,635,2,0
309036750008,TG02,T01,36,630,3,1.1
309036750022,RG01,R01,36,635,3,0
309036750022,RG01,T01,36,635,3,0
309036750022,RG03,R01,15,629,3,.1
309036750036,RG01,R01,18,634,3,0
309036750065,RG02,R01,15,635,1,0
309036750065,TG02,T01,15,635,1,0
309036750080,RG03,R01,36,629,2,1
309036750080,RG02,R01,36,628,3,.1
309036750080,RG01,R01,18,634,3,1
309036750108,RG02,R01,36,626,1,1.1
309036750122,RG03,R01,13,648,10,.1
309036750122,RG02,R01,12,651,17,.1
309036750136,RG02,R01,13,640,3,1.3
309036750136,RG03,R01,36,625,2,1.7
309036750150,RG01,T01,14,637,1,0
309036750150,RG03,R01,14,637,2,.1
309036750150,RG01,R01,14,637,1,0
309036750150,RG02,R01,17,638,2,.1
309036750150,RG05,R01,36,625,2,1.8
309036750164,RG01,R01,36,633,3,0
309036750178,RG01,R01,13,635,4,0
309036750178,RG01,T01,13,635,4,0
309036750178,RG02,R01,14,633,1,.2
309036750206,RG01,R01,13,639,4,0
309036750234,RG01,R01,14,631,3,0
309036750234,RG01,T01,14,631,3,0
309036750234,RG02,R01,36,631,2,.2
309036750249,RG02,R01,15,630,1,.80000001
309036750249,RG07,R01,36,627,1,1.6
309036750249,RG08,D02,36,627,2,1.3
309036750249,RG05,R01,36,627,1,1.9
309036750249,RG08,R01,36,627,2,1.3
309036750249,RG07,D01,36,627,1,1.6
309036750263,RG03,R01,36,627,2,1.3
309036750263,RG01,R01,36,628,3,0
309036750263,RG02,R01,36,631,2,.5
309036750263,RG03,R02,36,628,2,1.3
309046760037,TG01,T01,13,693,2,0
309046760037,RG02,D01,14,NA,NA,13.2
309046760120,RG01,R01,14,691,2,0
309046760120,RG03,R01,13,690,2,1.5
309046760120,TG01,T01,14,691,2,0
309046760141,TG01,T01,22,691,2,0
309046760141,RG04,R01,16,692,3,1.1
309046760141,RG04,D01,16,692,3,1.1
309046760141,RG01,R01,22,691,2,0
309046760141,RG03,R01,14,695,1,1
309046760141,RG02,R01,24,689,2,.40000001
309046760172,RG03,R01,13,709,2,2.5
309046760172,TG01,T01,14,695,1,.1
309046760172,RG02,R01,21,691,1,.30000001
309046760195,RG04,R01,15,681,2,3.0999999
309046760195,RG02,R01,15,697,2,.5
309046760269,RG01,R01,18,695,2,1.2
309046760269,RG01,R02,18,695,2,1.2
309046760269,DG03,D01,18,693,2,1.1
309046760319,TG01,T01,13,694,1,0
309046760331,RG03,T02,14,700,1,1.3
309046760331,RG03,R01,22,693,2,.40000001
309046760331,RG01,R01,13,693,2,.69999999
309046760331,RG01,T01,14,695,1,0
309046760361,RG02,R01,16,683,1,.30000001
309046760361,RG01,R01,14,684,2,0
309046760370,RG02,R01,16,684,1,.30000001
309046760379,RG03,R01,19,683,2,.40000001
309046760379,RG02,R01,16,684,2,.1
309046760407,RG02,R01,14,681,1,.5
309046760407,RG02,R02,14,681,1,.5
309046760407,RG03,R01,19,675,3,2
309046760407,RG03,R02,19,677,3,2
309046760407,RG01,R01,14,684,2,0
309046760412,RG02,R03,15,685,1,.5
309046760412,RG02,R01,15,684,2,.5
309046760412,RG01,R01,13,687,3,0
309046760412,RG01,T01,13,687,3,0
309046760417,RG04,R01,14,681,2,.80000001
309046760417,RG03,D01,17,682,1,.60000002
309046760417,RG02,D02,14,681,2,.80000001
309046760417,RG02,T01,16,685,2,.40000001
309046760417,RG03,R01,17,682,1,.60000002
309046770005,TG02,T01,15,725,4,.5
309046770005,RG03,R01,13,732,2,.30000001
309046770005,RG01,R01,13,727,1,0
309046770011,RG03,R01,15,720,3,.2
309046770011,RG01,R02,13,722,2,0
309046770011,RG01,R01,14,722,1,0
309046770011,DG04,D01,14,731,2,2
309046770011,TG01,T01,14,722,1,0
309046770017,RG03,R01,14,712,3,.5
309046770024,RG01,R01,13,725,2,0
309046770024,RG01,T01,13,725,2,0
309046770024,RG03,D01,17,726,2,.30000001
309046770024,RG03,R01,17,726,2,.30000001
309046770030,RG07,D01,12,725,2,.69999999
309046770030,RG07,R01,12,725,2,.69999999
309046770030,RG08,R01,14,716,2,1
309046770030,RG06,R01,17,712,4,1.4
309046770030,RG08,D02,14,716,2,1
309046770036,RG02,R01,16,732,3,.2
309046770036,RG03,R01,13,720,3,.89999998
309046770036,RG06,D01,14,718,2,.89999998
309046770036,RG06,R01,14,718,2,.89999998
309046770036,RG02,T01,16,732,3,.2
309046770036,RG04,R01,13,729,1,.5
309046770036,RG01,R01,13,737,2,0
309046770043,TG01,T01,13,737,2,0
309046770043,RG02,R01,18,718,3,.89999998
309046770043,RG01,R01,13,737,2,0
309046770049,RG02,R01,19,722,1,.1
309046770049,RG03,R01,13,726,1,.2
309046770055,RG02,R01,13,715,3,1
309046770061,RG02,D01,13,716,2,.2
309046770061,RG02,T02,13,716,2,.2
309046770061,RG02,R01,13,716,2,.2
309046770061,TG01,T01,14,714,2,.1
309046770073,RG02,R01,13,708,2,.1
309046770073,RG01,R01,17,707,3,0
309046770073,RG04,R01,17,708,3,0
309046770073,RG03,R01,12,712,3,.1
309046770079,RG05,R01,16,719,3,.40000001
309046770079,RG02,R01,19,705,1,.40000001
309046770079,RG04,R01,13,715,3,1.8
309046770091,RG02,R01,13,716,2,.1
309046770091,RG03,R01,13,716,2,.1
309046770091,RG03,D01,13,716,2,.1
309046770097,RG01,T01,14,713,2,.1
309046770097,RG01,R01,17,713,1,0
309046770097,RG03,R01,14,713,2,.1
309056780064,RG01,R01,14,633,3,0
309056780081,RG03,R01,36,631,2,.89999998
309056780081,RG02,R01,36,630,2,.60000002
309056780082,RG03,R01,16,636,3,0
309056780082,RG02,R01,36,631,1,.2
309056780082,RG02,D01,36,631,1,.2
309056780106,DG04,D02,36,632,1,.30000001
309056780106,RG02,R01,36,631,2,.1
309056780106,RG05,R01,36,629,2,.5
309056780106,RG03,R01,36,631,2,.60000002
309056780109,RG01,T01,36,632,3,0
309056780109,RG01,R01,36,632,3,0
309056780109,RG01,R02,36,633,2,0
309056780109,RG03,R01,36,629,1,1.1
309056780109,RG04,R01,36,630,2,.1
309056780134,RG02,R01,36,630,1,2.5
309056780134,RG03,R01,36,629,1,2.7
309056780141,RG02,R01,36,626,1,3.0999999
309056780141,RG03,D01,36,625,2,2.5999999
309056780169,RG01,R01,36,634,2,0
309056780169,RG04,R01,36,630,1,2.2
309056780187,RG03,R01,36,631,1,.69999999
309056780187,RG01,R01,15,633,2,0
309056780187,RG04,R01,36,631,1,.5
309056780187,RG03,T01,36,631,1,.69999999
309056780212,RG03,R01,36,629,1,.80000001
309056780212,RG03,D01,36,629,1,.80000001
309056780212,RG02,R01,36,630,2,.5
309056780213,RG01,R01,36,632,2,0
309056780213,RG02,T02,36,627,1,3
309056780213,RG02,R01,36,627,1,3
309056780214,RG01,R01,36,632,1,0
309056780236,RG02,R01,36,632,1,.5
309056780236,RG01,R01,36,632,2,0
309056790005,RG03,R01,36,633,2,.2
309056790005,RG04,R01,15,637,1,.5
309056790005,RG01,R01,15,637,1,0
309056790005,RG02,D01,36,633,2,2.0999999
309056790019,RG02,R01,13,639,2,.2
309056790019,RG01,R01,15,636,2,.1
309056790031,RG02,R01,13,637,3,.40000001
309056790031,DG03,D01,36,632,1,2.3
309056790043,RG02,R01,14,636,1,.1
309056790055,RG02,R01,17,636,1,0
309056790055,DG03,D01,19,637,4,.60000002
309056790068,RG01,T01,15,636,3,.2
309056790068,RG01,R01,15,636,3,.2
309056790092,RG01,R01,15,638,2,0
309056790092,RG03,R01,36,634,1,1.1
309056790092,RG02,R01,15,636,2,.1
309056790105,RG02,R01,13,643,2,.60000002
309056790105,DG03,D01,36,633,3,3.0999999
309056790117,RG01,R01,15,638,3,0
309056790117,RG02,R01,14,638,2,.2
309056790117,RG03,R01,19,637,1,.30000001
309056790117,RG03,D02,19,637,1,.30000001
309056790153,RG01,R01,14,638,2,0
309056790165,RG03,R01,19,634,1,.1
309056790165,RG02,D01,19,634,2,.1
309056790191,RG04,D02,19,636,2,.30000001
309056790191,RG02,R01,16,635,2,.40000001
309056790191,RG03,D01,13,639,4,.30000001
309056790191,RG03,T01,13,639,4,.30000001
309056790191,RG01,R01,14,637,1,0
309056790191,RG03,R01,13,639,4,.30000001
309056790191,RG04,R01,19,636,2,.30000001
309056790203,RG03,R01,18,636,3,.1
309056790203,TG01,T01,14,638,2,0
309056790203,RG04,D01,17,636,1,.30000001
309056790203,RG04,R01,17,636,1,.30000001
309056790203,RG01,R01,14,638,2,0
309056790227,RG02,R01,16,639,1,.40000001
309056790227,RG03,R01,14,639,1,.40000001
309056790252,RG02,R01,14,643,1,.5
309056790252,RG01,R01,14,639,3,0
309056800025,RG02,R01,13,695,5,0
309056800025,RG01,R01,14,694,4,0
309056800069,RG01,R01,12,707,5,0
309056800069,RG02,R02,14,665,2,3.0999999
309056800069,RG02,R01,14,664,1,3.0999999
309056800094,RG03,R01,13,714,9,.30000001
309056800094,RG01,R01,15,702,5,0
309056800114,RG02,R01,14,696,2,1.6
309056800114,RG03,R01,15,682,2,2.7
309056800114,RG03,D01,15,682,2,2.7
309056800123,RG02,R01,36,632,2,5.8000002
309056800123,RG05,R01,17,685,3,.2
309056800136,RG01,R01,13,687,3,0
309056800158,RG02,R01,18,681,1,.2
309056800180,RG03,R01,15,643,5,7.0999999
309056800180,RG02,R01,14,696,5,0
309056800180,DG04,D02,36,631,1,7.5999999
309056800180,RG03,R02,15,643,5,7.0999999
309056800209,RG02,R01,13,689,3,.2
309056800209,RG01,T01,13,700,8,0
309056800252,RG03,R01,14,714,6,.40000001
309056800252,RG01,R01,14,711,3,0
309056800252,RG04,R01,15,712,4,.2
309056800252,RG05,R01,13,706,2,.60000002
309056800278,RG01,T01,12,723,7,.1
309056800284,RG01,R01,12,721,19,0
309056800284,RG02,R01,17,703,2,1.5
309056810005,RG01,D01,15,656,1,0
309056810005,RG02,R01,14,656,1,.30000001
309056810020,RG03,R01,15,652,2,0
309056810020,RG01,T01,14,652,2,0
309056810020,RG02,R01,15,652,1,.1
309056810032,RG03,R01,14,646,1,.1
309056810032,RG02,R02,14,645,2,.1
309056810032,RG02,R01,14,644,1,.1
309056810044,RG02,R01,13,644,2,0
309056810056,RG02,R01,13,642,2,.30000001
309056810068,RG01,T01,18,648,3,0
309056810080,RG01,R01,14,645,1,0
309056810092,RG02,R01,15,655,3,.69999999
309056810092,RG02,R02,15,656,3,.69999999
309056810092,TG01,T01,13,650,1,0
309056810105,RG01,T01,15,657,1,.1
309056810105,RG01,R01,15,657,1,.1
309056810105,RG02,R01,14,646,1,1.1
309056810117,RG02,R01,13,656,1,.1
309056810117,RG01,T01,18,655,2,0
309056810129,RG02,R01,14,648,1,.60000002
309056810153,RG03,R01,20,647,1,.40000001
309056810165,RG03,R01,17,647,2,.2
309056810165,RG04,R01,13,645,4,.5
309056810165,RG04,D01,15,645,4,.5
309056810165,TG01,T01,14,648,3,0
309056810165,RG02,R01,13,645,1,.40000001
309056810177,DG04,D01,14,646,1,.5
309056810177,RG08,R01,11,1404,23,37.799999
309056810177,RG02,R01,18,647,2,.30000001
309056810177,DG05,D02,14,646,1,.5
309056810177,DG07,D04,14,646,1,.60000002
309056810177,DG06,D03,14,646,1,.5
309056810177,RG02,R02,18,646,2,.40000001
309056810189,DG04,D01,14,646,1,.60000002
309056810189,RG03,R01,13,651,2,.2
309056820004,RG02,R01,14,682,1,1.5
309056820004,RG01,R01,14,679,2,0
309056820019,RG03,R01,14,683,1,1.3
309056820019,TG01,T01,16,685,3,0
309056820021,RG01,T01,16,685,2,0
309056820021,RG01,R02,13,684,2,0
309056820021,RG02,R01,14,687,3,.69999999
309056820095,RG01,R01,16,683,2,1.6
309056820108,RG05,D01,13,684,4,0
309056820108,RG02,R01,15,684,2,1.3
309056820108,RG03,R01,14,682,2,1.5
309056820108,RG04,R01,15,685,1,.5
309056820116,RG01,R01,13,690,1,0
309056820116,RG01,R02,13,690,1,0
309056820120,RG01,R01,18,682,2,0
309056820120,RG02,R01,16,681,2,0
309056820120,RG01,T01,9,1609,89,29.5
309056820131,RG03,R01,18,682,2,1.5
309056820131,RG01,R01,14,681,2,0
309056820137,RG02,R01,14,680,2,.2
309056820137,RG03,R01,16,682,2,1.1
309056820137,RG01,R01,16,684,1,0
309056820137,RG04,R01,13,684,1,0
309056820159,RG03,R01,14,686,2,0
309056820159,RG02,R01,13,683,2,1.7
309056820159,RG01,R01,14,686,2,0
309056820159,RG02,R02,14,680,2,1
309056820222,RG02,R01,16,678,2,1.1
309056820222,RG01,T01,15,686,0,0
309056820222,RG01,R02,15,686,0,0
309056820222,RG01,R03,15,686,0,0
309056820250,RG03,R01,18,681,2,.30000001
309056820250,RG01,T01,15,686,2,0
309056820250,RG01,R01,15,686,2,0
309056820253,RG02,T01,13,685,2,.30000001
309056820253,RG02,R01,13,685,2,.30000001
309056820256,RG01,T01,14,682,2,.1
309056820256,RG02,R01,13,687,1,2.7
309056820256,RG02,R02,21,686,1,2.8
309066830002,RG02,R01,14,647,1,.69999999
309066830014,DG03,D01,14,648,2,1.5
309066830014,RG02,R01,15,650,1,.69999999
309066830014,RG01,R01,13,651,3,0
309066830039,RG02,R02,14,652,0,1.2
309066830039,RG03,D01,14,646,1,1.9
309066830039,RG03,R01,14,646,1,1.9
309066830039,RG02,R01,16,651,1,1.3
309066830040,RG01,R01,14,656,2,0
309066830043,RG02,R01,15,646,2,.80000001
309066830043,RG03,D01,14,643,2,1.2
309066830050,RG03,R01,13,644,2,2.8
309066830050,RG02,R01,17,644,1,1.9
309066830053,RG02,R01,17,644,2,.69999999
309066830053,RG03,D01,17,643,1,1.4
309066830056,RG04,R01,14,646,1,.89999998
309066830056,RG02,R01,18,646,1,.89999998
309066830056,RG03,R01,18,645,1,.89999998
309066830065,RG01,R01,14,655,2,0
309066830065,RG02,R01,14,656,2,.1
309066830065,DG04,D01,13,654,2,.1
309066830065,RG01,T01,14,655,2,0
309066830080,RG03,R01,16,645,1,1.2
309066830080,RG02,R01,16,653,3,5.4000001
309066830080,RG05,R01,14,643,3,.80000001
309066830080,RG04,R01,16,635,2,3.0999999
309066830082,RG03,R01,16,647,2,1.1
309066830082,RG01,R01,36,623,0,18.4
309066830084,RG02,R01,14,646,2,.40000001
309066830094,RG05,R01,16,646,2,1.8
309066830094,RG04,R01,15,644,1,2.4000001
309066830094,RG02,R01,15,653,1,.30000001
309066830094,RG03,R01,14,643,2,2.7
309066830094,RG05,D01,16,646,2,1.8
309066830105,RG02,R01,14,647,2,.89999998
309066830105,RG03,R01,18,643,1,2.2
309066830105,RG01,R01,14,654,3,0
309066830105,RG03,D01,18,643,1,2.2
309066830105,RG03,T01,18,643,1,2.2
309066830127,RG02,R01,14,652,1,.1
309066830127,TG01,T01,15,642,1,1.7
309066830167,RG04,R01,15,646,1,1.2
309066830167,RG03,R01,18,643,1,2.0999999
309066830167,RG01,R01,15,653,2,0
309066830167,RG03,D01,18,643,1,2.0999999
309066830167,RG01,T01,15,653,2,0
309066840008,RG03,R02,12,695,5,.2
309066840008,RG03,R01,13,695,3,.2
309066840008,RG02,R01,14,689,2,0
309066840011,RG02,T01,16,686,2,.69999999
309066840048,RG01,R01,14,694,3,0
309066840072,RG02,R01,13,679,4,.60000002
309066840072,TG01,T01,13,679,4,.60000002
309066840191,TG01,T01,13,686,1,0
309066840191,RG04,R01,12,687,3,.40000001
309066840191,RG03,R01,12,693,4,.40000001
309066840192,RG03,R02,13,676,3,2.5
309066840192,TG01,T01,16,689,2,0
309066840192,RG02,R01,19,684,1,1.9
309066840192,RG04,R01,20,669,1,2
309066840203,RG02,R01,14,686,1,.2
309066840242,RG01,R01,14,691,2,0
309066840242,RG02,R01,14,682,2,.89999998
309066840242,RG03,R01,13,680,2,1
309066840242,RG04,R01,13,680,2,1
309066840243,RG03,R01,20,681,2,.2
309066840243,RG02,R01,19,680,3,.1
309066840243,RG04,R01,14,678,2,.2
309066840243,RG01,R01,13,680,4,0
309066840297,RG01,R01,14,689,2,0
309066840297,RG02,R01,13,676,3,1.6
309066840310,RG01,R01,13,672,3,0
309066840310,RG02,R01,13,666,1,1.7
309066840314,RG03,R01,14,670,3,1.9
309066840314,RG01,R01,13,681,5,.1
309066840314,RG02,R01,13,703,3,2.5999999
309066840314,RG05,R01,16,700,4,2.5
309066840328,RG02,R01,13,691,4,.30000001
309066840328,RG03,R01,36,628,3,9
309066840328,RG01,R01,13,684,1,0
309066850016,RG01,D01,18,722,2,.1
309066850016,RG02,R01,14,721,4,.30000001
309066850065,RG02,R01,12,734,3,.2
309066850230,RG03,R01,19,729,4,.40000001
309066850230,RG02,R01,11,811,17,.80000001
309066850269,TG03,T01,13,744,6,1.6
309066850269,RG02,R01,14,720,2,1.1
309066850318,RG01,R01,13,736,5,0
309066850318,TG01,T01,13,736,5,0
309066850328,DG04,D02,12,727,4,.5
309066850328,RG01,R01,13,748,2,0
309066850328,RG02,R01,12,743,4,.2
309066850343,RG01,R01,15,753,6,0
309066850343,RG01,T01,15,753,6,0
309066850343,RG04,R01,19,731,4,.5
309066850343,RG02,R01,13,759,6,1.8
309066850351,RG03,R01,13,767,8,.69999999
309066850351,RG01,R01,19,752,3,.1
309066850351,RG01,T01,19,752,3,.1
309066850367,RG02,R01,15,756,6,0
309066850376,RG02,R01,15,756,6,0
