region,item_name,item_code,unit_name,Otherunit,unit_code,factor,source
North,CUCUMBER,409,HEAP SMALL,,10A,.1070000007748604,Collected from the Field
Central,CUCUMBER,409,HEAP SMALL,,10A,.4434999823570251,Collected from the Field
South,CUCUMBER,409,HEAP SMALL,,10A,.5,Collected from the Field
North,CUCUMBER,409,HEAP MEDIUM,,10B,.5989999771118164,Collected from the Field
Central,CUCUMBER,409,HEAP MEDIUM,,10B,.7400000095367432,Collected from the Field
South,CUCUMBER,409,HEAP MEDIUM,,10B,.7559999823570251,Collected from the Field
North,CUCUMBER,409,HEAP LARGE,,10C,1.745000004768372,Collected from the Field
Central,CUCUMBER,409,HEAP LARGE,,10C,1.115000009536743,Collected from the Field
South,CUCUMBER,409,HEAP LARGE,,10C,1.074000000953674,Collected from the Field
North,CUCUMBER,409,PIECE,,9,.2646999955177307,Collected from the Field
Central,CUCUMBER,409,PIECE,,9,.1202727258205414,Collected from the Field
South,CUCUMBER,409,PIECE,,9,.2809500098228455,Collected from the Field
North,CUCUMBER,409,PIECE SMALL,,9A,.2120000123977661,Collected from the Field
Central,CUCUMBER,409,PIECE SMALL,,9A,.1749999970197678,Collected from the Field
South,CUCUMBER,409,PIECE SMALL,,9A,.1729999929666519,Collected from the Field
North,CUCUMBER,409,PIECE MEDIUM,,9B,.3519999980926514,Collected from the Field
Central,CUCUMBER,409,PIECE MEDIUM,,9B,.2849999964237213,Collected from the Field
South,CUCUMBER,409,PIECE MEDIUM,,9B,.2730000019073486,Collected from the Field
North,CUCUMBER,409,PIECE LARGE,,9C,.4430000185966492,Collected from the Field
Central,CUCUMBER,409,PIECE LARGE,,9C,.4154999852180481,Collected from the Field
South,CUCUMBER,409,PIECE LARGE,,9C,.3659999966621399,Collected from the Field
North,PUMPKIN,410,PIECE,,9,1.935999989509583,Collected from the Field
Central,PUMPKIN,410,PIECE,,9,1.426479935646057,Collected from the Field
South,PUMPKIN,410,PIECE,,9,1.628924965858459,Collected from the Field
North,PUMPKIN,410,PIECE SMALL,,9A,.9907500147819519,Collected from the Field
Central,PUMPKIN,410,PIECE SMALL,,9A,1.222000002861023,Collected from the Field
South,PUMPKIN,410,PIECE SMALL,,9A,1.080000042915344,Collected from the Field
North,PUMPKIN,410,PIECE MEDIUM,,9B,1.498000025749207,Collected from the Field
Central,PUMPKIN,410,PIECE MEDIUM,,9B,1.929999947547913,Collected from the Field
South,PUMPKIN,410,PIECE MEDIUM,,9B,1.539999961853027,Collected from the Field
North,PUMPKIN,410,PIECE LARGE,,9C,2.297499895095825,Collected from the Field
Central,PUMPKIN,410,PIECE LARGE,,9C,2.756500005722046,Collected from the Field
South,PUMPKIN,410,PIECE LARGE,,9C,2.089499950408936,Collected from the Field
North,OKRA,411,HEAP,,10,.1138888895511627,Collected from the Field
Central,OKRA,411,HEAP,,10,.213249996304512,Collected from the Field
South,OKRA,411,HEAP,,10,.198035717010498,Collected from the Field
North,OKRA,411,HEAP SMALL,,10A,.0920000001788139,Collected from the Field
Central,OKRA,411,HEAP SMALL,,10A,.0850000008940697,Collected from the Field
South,OKRA,411,HEAP SMALL,,10A,.1365000009536743,Collected from the Field
North,OKRA,411,HEAP MEDIUM,,10B,.1620000004768372,Collected from the Field
Central,OKRA,411,HEAP MEDIUM,,10B,.1449999958276749,Collected from the Field
South,OKRA,411,HEAP MEDIUM,,10B,.2630000114440918,Collected from the Field
North,OKRA,411,HEAP LARGE,,10C,.2840000092983246,Collected from the Field
Central,OKRA,411,HEAP LARGE,,10C,.2300000041723251,Collected from the Field
South,OKRA,411,HEAP LARGE,,10C,.3690000176429749,Collected from the Field
North,OKRA,411,PIECE,,9,.0769999995827675,"Collected from the field, Few Observations Not in All Regions"
Central,OKRA,411,PIECE,,9,.0769999995827675,"Collected from the field, Few Observations Not in All Regions"
South,OKRA,411,PIECE,,9,.0769999995827675,"Collected from the field, Few Observations Not in All Regions"
North,OKRA,411,PIECE SMALL,,9A,.0257738325744867,"Collected from the field, Few Observations Not in All Regions"
Central,OKRA,411,PIECE SMALL,,9A,.0257738325744867,"Collected from the field, Few Observations Not in All Regions"
South,OKRA,411,PIECE SMALL,,9A,.0257738325744867,"Collected from the field, Few Observations Not in All Regions"
North,OKRA,411,PIECE MEDIUM,,9B,.0358076803386211,"Collected from the field, Few Observations Not in All Regions"
Central,OKRA,411,PIECE MEDIUM,,9B,.0358076803386211,"Collected from the field, Few Observations Not in All Regions"
South,OKRA,411,PIECE MEDIUM,,9B,.0358076803386211,"Collected from the field, Few Observations Not in All Regions"
North,OKRA,411,PIECE LARGE,,9C,.0326464883983135,"Collected from the field, Few Observations Not in All Regions"
Central,OKRA,411,PIECE LARGE,,9C,.0326464883983135,"Collected from the field, Few Observations Not in All Regions"
South,OKRA,411,PIECE LARGE,,9C,.0326464883983135,"Collected from the field, Few Observations Not in All Regions"
North,MUSHROOM,413,HEAP ,,10,.2409999966621399,Collected from the Field
Central,MUSHROOM,413,HEAP ,,10,.5600000023841858,Collected from the Field
South,MUSHROOM,413,HEAP ,,10,.7009999752044678,Collected from the Field
North,MUSHROOM,413,PIECE,,9,.0683333501219749,"Collected from the field, Few Observations Not in All Regions"
Central,MUSHROOM,413,PIECE,,9,.0683333501219749,"Collected from the field, Few Observations Not in All Regions"
South,MUSHROOM,413,PIECE,,9,.0683333501219749,"Collected from the field, Few Observations Not in All Regions"
North,OTHER (SPECIFY),414,OTHER (SPECIFY),PIECE,23,.1299999952316284,"Collected from the field, Few Observations Not in All Regions"
Central,OTHER (SPECIFY),414,OTHER (SPECIFY),PIECE,23,.1299999952316284,"Collected from the field, Few Observations Not in All Regions"
South,OTHER (SPECIFY),414,OTHER (SPECIFY),PIECE,23,.1299999952316284,"Collected from the field, Few Observations Not in All Regions"
South,OTHER (SPECIFY),414,PAIL,,4,3.880000114440918,Collected from the Field
North,EGGS,501,OTHER (SPECIFY),TRAY,23,1.799999952316284,"Collected from the field, Few Observations Not in All Regions"
Central,EGGS,501,OTHER (SPECIFY),TRAY,23,1.799999952316284,"Collected from the field, Few Observations Not in All Regions"
South,EGGS,501,OTHER (SPECIFY),TRAY,23,1.799999952316284,"Collected from the field, Few Observations Not in All Regions"
North,EGGS,501,PIECE,,9,.0579999983310699,Collected from the Field
Central,EGGS,501,PIECE,,9,.0599999986588955,Collected from the Field
South,EGGS,501,PIECE,,9,.061999998986721,Collected from the Field
North,DRIED FISH,502,HEAP,,10,.1890127658843994,"Collected from the field, Few Observations Not in All Regions"
Central,DRIED FISH,502,HEAP,,10,.1890127658843994,"Collected from the field, Few Observations Not in All Regions"
South,DRIED FISH,502,HEAP,,10,.1890127658843994,"Collected from the field, Few Observations Not in All Regions"
North,DRIED FISH,502,HEAP SMALL,,10A,.0839999988675117,Collected from the Field
Central,DRIED FISH,502,HEAP SMALL,,10A,.0860000029206276,Collected from the Field
South,DRIED FISH,502,HEAP SMALL,,10A,.0445000007748604,Collected from the Field
North,DRIED FISH,502,HEAP MEDIUM,,10B,.4108636379241943,Collected from the Field
Central,DRIED FISH,502,HEAP MEDIUM,,10B,.1712727248668671,Collected from the Field
South,DRIED FISH,502,HEAP MEDIUM,,10B,.1172000020742416,Collected from the Field
North,DRIED FISH,502,HEAP LARGE,,10C,.5550000071525574,Collected from the Field
Central,DRIED FISH,502,HEAP LARGE,,10C,.1509000062942505,Collected from the Field
South,DRIED FISH,502,HEAP LARGE,,10C,.1059999987483025,Collected from the Field
North,DRIED FISH,502,PIECE,,9,.213249996304512,Collected from the Field
Central,DRIED FISH,502,PIECE,,9,.1293749958276749,Collected from the Field
South,DRIED FISH,502,PIECE,,9,.1899999976158142,Collected from the Field
North,DRIED FISH,502,PIECE SMALL,,9A,.0890000015497208,Collected from the Field
Central,DRIED FISH,502,PIECE SMALL,,9A,.0799999982118607,Collected from the Field
South,DRIED FISH,502,PIECE SMALL,,9A,.0359999984502792,Collected from the Field
North,DRIED FISH,502,PIECE MEDIUM,,9B,.257708340883255,Collected from the Field
Central,DRIED FISH,502,PIECE MEDIUM,,9B,.1641052663326263,Collected from the Field
South,DRIED FISH,502,PIECE MEDIUM,,9B,.1192075461149216,Collected from the Field
North,DRIED FISH,502,PIECE LARGE,,9C,.3522222340106964,Collected from the Field
Central,DRIED FISH,502,PIECE LARGE,,9C,.2691875100135803,Collected from the Field
South,DRIED FISH,502,PIECE LARGE,,9C,.1545348912477493,Collected from the Field
North,FRESH FISH,503,HEAP,,10,.3372853100299835,"Collected from the field, Few Observations Not in All Regions"
Central,FRESH FISH,503,HEAP,,10,.3372853100299835,"Collected from the field, Few Observations Not in All Regions"
South,FRESH FISH,503,HEAP,,10,.3372853100299835,"Collected from the field, Few Observations Not in All Regions"
North,FRESH FISH,503,HEAP SMALL,,10A,.520105242729187,Collected from the Field
Central,FRESH FISH,503,HEAP SMALL,,10A,.171999990940094,Collected from the Field
South,FRESH FISH,503,HEAP SMALL,,10A,.1517499983310699,Collected from the Field
North,FRESH FISH,503,HEAP MEDIUM,,10B,.6407999992370605,Collected from the Field
Central,FRESH FISH,503,HEAP MEDIUM,,10B,.1046666651964188,Collected from the Field
South,FRESH FISH,503,HEAP MEDIUM,,10B,.1367777734994888,Collected from the Field
North,FRESH FISH,503,HEAP LARGE,,10C,.8514999747276306,Collected from the Field
Central,FRESH FISH,503,HEAP LARGE,,10C,.1570000052452087,Collected from the Field
South,FRESH FISH,503,HEAP LARGE,,10C,.1019999980926514,Collected from the Field
North,FRESH FISH,503,PIECE,,9,.4426999986171722,Collected from the Field
Central,FRESH FISH,503,PIECE,,9,.3693684339523315,Collected from the Field
South,FRESH FISH,503,PIECE,,9,.4075333476066589,Collected from the Field
North,FRESH FISH,503,PIECE SMALL,,9A,.6466363668441772,Collected from the Field
Central,FRESH FISH,503,PIECE SMALL,,9A,.1396249979734421,Collected from the Field
South,FRESH FISH,503,PIECE SMALL,,9A,.0999729707837105,Collected from the Field
North,FRESH FISH,503,PIECE MEDIUM,,9B,.6752916574478149,Collected from the Field
Central,FRESH FISH,503,PIECE MEDIUM,,9B,.3370769321918488,Collected from the Field
South,FRESH FISH,503,PIECE MEDIUM,,9B,.1495161205530167,Collected from the Field
North,FRESH FISH,503,PIECE LARGE,,9C,.9763636589050293,Collected from the Field
Central,FRESH FISH,503,PIECE LARGE,,9C,.2777692377567291,Collected from the Field
South,FRESH FISH,503,PIECE LARGE,,9C,.3207368552684784,Collected from the Field
South,BEEF,504,OTHER (SPECIFY),QUARTER,23,.25,Calculated Standard Unit
North,"BEEF, HAM",504,PIECE,,9,.0359999984502792,Collected from the Field
Central,"BEEF, HAM",504,PIECE,,9,.25,Collected from the Field
South,"BEEF, HAM",504,PIECE,,9,.25,Collected from the Field
North,GOAT,505,PIECE,,9,.028999999165535,Collected from the Field
Central,GOAT,505,PIECE,,9,.125,Collected from the Field
South,GOAT,505,PIECE,,9,.25,Collected from the Field
South,PORK,506,OTHER (SPECIFY),QUARTER,23,.25,Calculated Standard Unit
North,"PORK, FILLET",506,PIECE,,9,.0419999994337559,Collected from the Field
Central,"PORK, FILLET",506,PIECE,,9,.1979999989271164,Collected from the Field
South,"PORK, FILLET",506,PIECE,,9,.25,Collected from the Field
North,MUTTON,507,PIECE,,9,.9959999918937683,Collected from the Field
Central,MUTTON,507,PIECE,,9,1.341000080108643,Collected from the Field
South,MUTTON,507,PIECE,,9,.25,Collected from the Field
North,CHICKEN - WHOLE,508,OTHER (SPECIFY),WHOLE,23,1.259999990463257,Imputed Factor Based on Other Item-Units
Central,CHICKEN - WHOLE,508,OTHER (SPECIFY),WHOLE,23,1.259999990463257,Imputed Factor Based on Other Item-Units
South,CHICKEN - WHOLE,508,OTHER (SPECIFY),FULL,23,1.259999990463257,Imputed Factor Based on Other Item-Units
South,CHICKEN - WHOLE,508,OTHER (SPECIFY),WHOLE,23,1.259999990463257,Imputed Factor Based on Other Item-Units
North,"CHICKEN (TRADITIONALLY), BRED LIVE",508,PIECE,,9,1.26800000667572,Collected from the Field
Central,"CHICKEN (TRADITIONALLY), BRED LIVE",508,PIECE,,9,1.296000003814697,Collected from the Field
South,"CHICKEN (TRADITIONALLY), BRED LIVE",508,PIECE,,9,1.277999997138977,Collected from the Field
South,"OTHER POULTRY - GUINEA FOWL, DOVES, ETC",509,OTHER (SPECIFY),FULL,23,1.259999990463257,Imputed Factor Based on Other Item-Units
North,"OTHER POULTRY  GUINEA FOWL, DOVES, ETC",509,PIECE,,9,1.287999987602234,Collected from the Field
Central,"OTHER POULTRY  GUINEA FOWL, DOVES, ETC",509,PIECE,,9,1.294000029563904,Collected from the Field
South,"OTHER POULTRY  GUINEA FOWL, DOVES, ETC",509,PIECE,,9,1.47599995136261,Collected from the Field
North,"SMALL ANIMAL – RABBIT, MICE, ETC",510,PIECE,,9,.0320000015199184,Collected from the Field
Central,"SMALL ANIMAL – RABBIT, MICE, ETC",510,PIECE,,9,.0387500002980232,Collected from the Field
South,"SMALL ANIMAL – RABBIT, MICE, ETC",510,PIECE,,9,.0979999974370003,Collected from the Field
North,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,HEAP ,,10,.0659999996423721,Collected from the Field
Central,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,HEAP ,,10,.0649999976158142,Collected from the Field
South,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,HEAP ,,10,.046000000089407,Collected from the Field
North,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,TINA ,,25,.1739999949932098,Collected from the Field
Central,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,TINA ,,25,.1262499988079071,Collected from the Field
South,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,TINA ,,25,.1000000014901161,Collected from the Field
North,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,NO. 10 PLATE ,,6,.1239999979734421,Collected from the Field
Central,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,NO. 10 PLATE ,,6,.0599999986588955,Collected from the Field
South,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,No 10 PLATE,,6,.0610000006854534,Collected from the Field
North,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,No 12 PLATE,,7,.1588750034570694,Collected from the Field
Central,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,NO. 12 PLATE ,,7,.0925000011920929,Collected from the Field
South,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,NO. 12 PLATE ,,7,.1142499968409538,Collected from the Field
North,CHICKEN BREAST WITHOUT SKIN,522,PIECE,,9,.0599999986588955,Collected from the Field
Central,CHICKEN BREAST WITHOUT SKIN,522,PIECE,,9,.0399999991059303,Collected from the Field
South,CHICKEN BREAST WITHOUT SKIN,522,PIECE,,9,.0780000016093254,Collected from the Field
North,MANGO,601,HEAP ,,10,.659000039100647,Collected from the Field
Central,MANGO,601,HEAP ,,10,.875,Collected from the Field
South,MANGO,601,HEAP ,,10,.8080000281333923,Collected from the Field
North,MANGO,601,OTHER (SPECIFY),PAIL (LARGE),23,16.98999977111816,"Collected from the field, Few Observations Not in All Regions"
North,MANGO,601,OTHER (SPECIFY),PAIL (MEDIUM),23,8.260000228881836,"Collected from the field, Few Observations Not in All Regions"
North,MANGO,601,OTHER (SPECIFY),PAIL (UNSPECIFIED),23,4.949999809265137,Imputed Factor Based on Other Item-Units
Central,MANGO,601,OTHER (SPECIFY),20 LITRE PAIL,23,19.79999923706055,Imputed Factor Based on Other Item-Units
Central,MANGO,601,OTHER (SPECIFY),PAIL (MEDIUM),23,8.260000228881836,"Collected from the field, Few Observations Not in All Regions"
Central,MANGO,601,OTHER (SPECIFY),5L BUCKET,23,4.949999809265137,Imputed Factor Based on Other Item-Units
Central,MANGO,601,OTHER (SPECIFY),PAIL (UNSPECIFIED),23,4.949999809265137,Imputed Factor Based on Other Item-Units
Central,MANGO,601,OTHER (SPECIFY),PAIL (LARGE),23,16.98999977111816,"Collected from the field, Few Observations Not in All Regions"
Central,MANGO,601,OTHER (SPECIFY),10L BUCKET,23,9.899999618530273,Imputed Factor Based on Other Item-Units
South,MANGO,601,OTHER (SPECIFY),PAIL (UNSPECIFIED),23,4.949999809265137,Imputed Factor Based on Other Item-Units
South,MANGO,601,OTHER (SPECIFY),PAIL (LARGE),23,16.98999977111816,"Collected from the field, Few Observations Not in All Regions"
South,MANGO,601,OTHER (SPECIFY),5L BUCKET,23,4.949999809265137,Imputed Factor Based on Other Item-Units
South,MANGO,601,OTHER (SPECIFY),20 LITRE PAIL,23,19.79999923706055,Imputed Factor Based on Other Item-Units
South,MANGO,601,OTHER (SPECIFY),PAIL (MEDIUM),23,8.260000228881836,"Collected from the field, Few Observations Not in All Regions"
North,MANGO,601,PAIL,,4,3.778500080108643,"Collected from the field, Few Observations Not in All Regions"
Central,MANGO,601,PAIL,,4,3.778500080108643,"Collected from the field, Few Observations Not in All Regions"
South,MANGO,601,PAIL,,4,3.778500080108643,"Collected from the field, Few Observations Not in All Regions"
North,MANGO,601,PAIL SMALL,,4A,4.244999885559082,Collected from the Field
Central,MANGO,601,PAIL SMALL,,4A,5.135000228881836,Collected from the Field
South,MANGO,601,PAIL SMALL,,4A,4.98199987411499,Collected from the Field
North,MANGO,601,PAIL LARGE,,4C,19,Collected from the Field
Central,MANGO,601,PAIL LARGE,,4C,15.61250019073486,Collected from the Field
South,MANGO,601,PAIL LARGE,,4C,16.75,Collected from the Field
North,MANGO,601,BUNCH,,8,1.075999975204468,"Collected from the field, Few Observations Not in All Regions"
Central,MANGO,601,BUNCH,,8,1.075999975204468,"Collected from the field, Few Observations Not in All Regions"
South,MANGO,601,BUNCH,,8,1.075999975204468,"Collected from the field, Few Observations Not in All Regions"
North,MANGO,601,PIECE,,9,.1840000003576279,Imputed Factor Based on Other Item-Units
Central,MANGO,601,PIECE,,9,.1879000067710876,Imputed Factor Based on Other Item-Units
South,MANGO,601,PIECE,,9,.2974444627761841,Imputed Factor Based on Other Item-Units
North,MANGO,601,PIECE SMALL,,9A,.1459999978542328,Collected from the Field
Central,MANGO,601,PIECE SMALL,,9A,.1550000011920929,Collected from the Field
South,MANGO,601,PIECE SMALL,,9A,.1620000004768372,Collected from the Field
North,MANGO,601,PIECE MEDIUM,,9B,.2339999973773956,Collected from the Field
Central,MANGO,601,PIECE MEDIUM,,9B,.2199999988079071,Collected from the Field
South,MANGO,601,PIECE MEDIUM,,9B,.2240000069141388,Collected from the Field
North,MANGO,601,PIECE LARGE,,9C,.3240000009536743,Collected from the Field
Central,MANGO,601,PIECE LARGE,,9C,.2924999892711639,Collected from the Field
South,MANGO,601,PIECE LARGE,,9C,.2854999899864197,Collected from the Field
North,BANANA,602,HEAP,,10,.6099729537963867,Collected from the Field
Central,BANANA,602,HEAP,,10,.3332857191562653,Collected from the Field
South,BANANA,602,HEAP,,10,.157352939248085,Collected from the Field
South,BANANA,602,OTHER (SPECIFY),BUNCH SMALL,23,23,Collected from the Field
North,BANANA,602,CLUSTER SMALL,,44A,.6299999952316284,Collected from the Field
Central,BANANA,602,CLUSTER SMALL,,44A,.8349999785423279,Collected from the Field
South,BANANA,602,CLUSTER SMALL,,44A,.5720000267028809,Collected from the Field
North,BANANA,602,CLUSTER MEDIUM,,44B,1.008000016212463,Collected from the Field
Central,BANANA,602,CLUSTER MEDIUM,,44B,1.272500038146973,Collected from the Field
South,BANANA,602,CLUSTER MEDIUM,,44B,.9220000505447388,Collected from the Field
North,BANANA,602,CLUSTER LARGE,,44C,1.694999933242798,Collected from the Field
Central,BANANA,602,CLUSTER LARGE,,44C,2.039999961853027,Collected from the Field
South,BANANA,602,CLUSTER LARGE,,44C,1.294999957084656,Collected from the Field
North,BANANA,602,BUNCH,,8,.455454558134079,Collected from the Field
Central,BANANA,602,BUNCH,,8,1.144291639328003,Collected from the Field
South,BANANA,602,BUNCH,,8,1.277281999588013,Collected from the Field
North,BANANA,602,BUNCH SMALL,,8A,.502839982509613,Collected from the Field
Central,BANANA,602,BUNCH SMALL,,8A,.4254042506217957,Collected from the Field
South,BANANA,602,BUNCH SMALL,,8A,.483923077583313,Collected from the Field
North,BANANA,602,BUNCH MEDIUM,,8B,.7531794905662537,Collected from the Field
Central,BANANA,602,BUNCH MEDIUM,,8B,.7376599907875061,Collected from the Field
South,BANANA,602,BUNCH MEDIUM,,8B,.7579506039619446,Collected from the Field
North,BANANA,602,BUNCH LARGE,,8C,1.040319442749023,Collected from the Field
Central,BANANA,602,BUNCH LARGE,,8C,1.1810302734375,Collected from the Field
South,BANANA,602,BUNCH LARGE,,8C,1.151315093040466,Collected from the Field
North,BANANA,602,PIECE,,9,.1688800007104874,Collected from the Field
Central,BANANA,602,PIECE,,9,.1570499986410141,Collected from the Field
South,BANANA,602,PIECE,,9,.1767666637897491,Collected from the Field
North,BANANA,602,PIECE SMALL,,9A,.0640000030398369,Collected from the Field
Central,BANANA,602,PIECE SMALL,,9A,.0750000029802322,Collected from the Field
South,BANANA,602,PIECE SMALL,,9A,.0649999976158142,Collected from the Field
North,BANANA,602,PIECE MEDIUM,,9B,.1019999980926514,Collected from the Field
Central,BANANA,602,PIECE MEDIUM,,9B,.1054999977350235,Collected from the Field
South,BANANA,602,PIECE MEDIUM,,9B,.0799999982118607,Collected from the Field
North,BANANA,602,PIECE LARGE,,9C,.1410000026226044,Collected from the Field
Central,BANANA,602,PIECE LARGE,,9C,.1299999952316284,Collected from the Field
South,BANANA,602,PIECE LARGE,,9C,.0900000035762787,Collected from the Field
North,"CITRUS – NAARTJE, ORANGE, ETC",603,PIECE,,9,.1620000004768372,Collected from the Field
Central,"CITRUS – NAARTJE, ORANGE, ETC",603,PIECE,,9,.1150000020861626,Collected from the Field
South,"CITRUS – NAARTJE, ORANGE, ETC",603,PIECE,,9,.135000005364418,Collected from the Field
North,Pineapple,604,PIECE,,9,1.244210481643677,Collected from the Field
Central,Pineapple,604,PIECE,,9,.3638571500778198,Collected from the Field
South,Pineapple,604,PIECE,,9,.6880000233650208,Collected from the Field
North,PAPAYA,605,PIECE,,9,1.577983856201172,Collected from the Field
Central,PAPAYA,605,PIECE,,9,1.358947396278381,Collected from the Field
South,PAPAYA,605,PIECE,,9,1.251585364341736,Collected from the Field
North,PAPAYA,605,PIECE SMALL,,9A,.7960000038146973,Collected from the Field
Central,PAPAYA,605,PIECE SMALL,,9A,.6100000143051147,Collected from the Field
South,PAPAYA,605,PIECE SMALL,,9A,.800000011920929,Collected from the Field
North,PAPAYA,605,PIECE MEDIUM,,9B,1.322000026702881,Collected from the Field
Central,PAPAYA,605,PIECE MEDIUM,,9B,.9850000143051147,Collected from the Field
South,PAPAYA,605,PIECE MEDIUM,,9B,1.202000021934509,Collected from the Field
North,PAPAYA,605,PIECE LARGE,,9C,2.084000110626221,Collected from the Field
Central,PAPAYA,605,PIECE LARGE,,9C,1.539999961853027,Collected from the Field
South,PAPAYA,605,PIECE LARGE,,9C,1.629999995231628,Collected from the Field
Central,GUAVA,606,OTHER (SPECIFY),PAIL (LARGE),23,38.29999923706055,Collected from the Field
North,GUAVA,606,PAIL,,4,.0879999995231628,"Collected from the field, Few Observations Not in All Regions"
Central,GUAVA,606,PAIL,,4,.0879999995231628,"Collected from the field, Few Observations Not in All Regions"
South,GUAVA,606,PAIL,,4,.0879999995231628,"Collected from the field, Few Observations Not in All Regions"
North,GUAVA,606,PIECE,,9,.0781818181276321,Collected from the Field
Central,GUAVA,606,PIECE,,9,.0853809490799904,Collected from the Field
South,GUAVA,606,PIECE,,9,.1434615403413773,Collected from the Field
North,GUAVA,606,PIECE SMALL,,9A,.0579999983310699,Collected from the Field
Central,GUAVA,606,PIECE SMALL,,9A,.0549999997019768,Collected from the Field
South,GUAVA,606,PIECE SMALL,,9A,.0599999986588955,Collected from the Field
North,GUAVA,606,PIECE MEDIUM,,9B,.0900000035762787,Collected from the Field
Central,GUAVA,606,PIECE MEDIUM,,9B,.0865000039339066,Collected from the Field
South,GUAVA,606,PIECE MEDIUM,,9B,.0944999977946281,Collected from the Field
North,GUAVA,606,PIECE LARGE,,9C,.119999997317791,Collected from the Field
Central,GUAVA,606,PIECE LARGE,,9C,.1225000023841858,Collected from the Field
South,GUAVA,606,PIECE LARGE,,9C,.1229999959468842,Collected from the Field
North,AVOCADO,607,OTHER (SPECIFY),BASIN,23,23,Collected from the Field
North,AVOCADO,607,PIECE,,9,.3690000176429749,Collected from the Field
Central,AVOCADO,607,PIECE,,9,.3650000095367432,Collected from the Field
South,AVOCADO,607,PIECE,,9,.3939999938011169,Collected from the Field
North,"WILD FRUIT MASAU, MALAMBE, ETC",608,HEAP ,,10,.1430000066757202,Collected from the Field
Central,"WILD FRUIT MASAU, MALAMBE, ETC",608,HEAP ,,10,.1550000011920929,Collected from the Field
South,"WILD FRUIT MASAU, MALAMBE, ETC",608,HEAP ,,10,.1909999996423721,Collected from the Field
North,"WILD FRUIT MASAU, MALAMBE, ETC",608,TINA ,,25,.2129999995231628,Collected from the Field
Central,"WILD FRUIT MASAU, MALAMBE, ETC",608,TINA ,,25,.2590000033378601,Collected from the Field
South,"WILD FRUIT MASAU, MALAMBE, ETC",608,TINA ,,25,.2710000276565552,Collected from the Field
North,"WILD FRUIT MASAU, MALAMBE, ETC",608,PAIL,,4,2.345833301544189,Collected from the Field
Central,"WILD FRUIT MASAU, MALAMBE, ETC",608,PAIL,,4,2.727999925613403,Collected from the Field
South,"WILD FRUIT MASAU, MALAMBE, ETC",608,PAIL,,4,2.214333295822144,Collected from the Field
North,"WILD FRUIT MASAU, MALAMBE, ETC",608,NO. 10 PLATE ,,6,.2759999930858612,Collected from the Field
Central,"WILD FRUIT MASAU, MALAMBE, ETC",608,NO. 10 PLATE ,,6,.1049999967217445,Collected from the Field
South,"WILD FRUIT MASAU, MALAMBE, ETC",608,NO. 10 PLATE ,,6,.1450000107288361,Collected from the Field
North,"WILD FRUIT MASAU, MALAMBE, ETC",608,No 12 PLATE,,7,.2554999887943268,Collected from the Field
Central,"WILD FRUIT MASAU, MALAMBE, ETC",608,NO. 12 PLATE ,,7,.1375000029802322,Collected from the Field
South,"WILD FRUIT MASAU, MALAMBE, ETC",608,NO. 12 PLATE ,,7,.3150624930858612,Collected from the Field
North,"WILD FRUIT MASAU, MALAMBE, ETC",608,PIECE,,9,.2400000095367432,Collected from the Field
Central,"WILD FRUIT MASAU, MALAMBE, ETC",608,PIECE,,9,.1649999916553497,Collected from the Field
South,"WILD FRUIT MASAU, MALAMBE, ETC",608,PIECE,,9,.2170000076293945,Collected from the Field
North,APPLE,609,PIECE,,9,.2070000022649765,Collected from the Field
Central,APPLE,609,PIECE,,9,.119999997317791,Collected from the Field
South,APPLE,609,PIECE,,9,.1180000007152557,Collected from the Field
North,Fresh milk,701,SATCHET/TUBE,,22,.25,"Collected from the field, Few Observations Not in All Regions"
Central,Fresh milk,701,SATCHET/TUBE,,22,.25,"Collected from the field, Few Observations Not in All Regions"
South,Fresh milk,701,SATCHET/TUBE,,22,.25,"Collected from the field, Few Observations Not in All Regions"
North,POWDERED MILK,702,TEASPOON,,20,.0692500025033951,Collected from the Field
Central,POWDERED MILK,702,TEASPOON,,20,.0610000006854534,Collected from the Field
South,POWDERED MILK,702,TEASPOON,,20,.1414999961853027,Collected from the Field
North,POWDERED MILK,702,SATCHET/TUBE,,22,.0149999996647239,"Collected from the field, Few Observations Not in All Regions"
Central,POWDERED MILK,702,SATCHET/TUBE,,22,.0149999996647239,"Collected from the field, Few Observations Not in All Regions"
South,POWDERED MILK,702,SATCHET/TUBE,,22,.0149999996647239,"Collected from the field, Few Observations Not in All Regions"
North,POWDERED MILK,702,TABLESPOON,,59,.007999999448657,Collected from the Field
