case_id,HHID,crop_code,ag_n01a,ag_n01b,ag_n01b_oth,ag_n02,ag_n03,ag_n04,ag_n06a,ag_n06b,ag_n07a,ag_n07b,ag_n07b_oth,ag_n07_1a,ag_n07_1b,ag_n08,ag_n08_oth,ag_n09,ag_n10,ag_n11,ag_n12,ag_n13,ag_n14a,ag_n14b,ag_n37,ag_n38a,ag_n38b,ag_n38b_oth,ag_n39a,ag_n39b,ag_n39_1,ag_n39_1_oth,ag_n40,ag_n41,ag_n42a,ag_n42b,ag_n42b_oth,ag_n43,ag_n43_oth
208014080006,a460f8d5b8f24ad48272146e140cfb8b,TOMATO,33,OTHER SPECIFY,SEEDLINGS,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,33,OTHER (SPECIFY),SEEDLINGS,1,,On Foot,,0,NO,,,,Improved variety is too expensive,
208014080032,97761883f10d4bc5aa294aaf930143c2,BEANS,3,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,9,,3,KILOGRAM,,1,.a,Own Bicycle or Oxcart,,0,3600,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208014080032,97761883f10d4bc5aa294aaf930143c2,TOMATO,93,OTHER SPECIFY,SEEDLINGS,"YES, THE FIGURES MATCHED",NO,YES,10,,93,OTHER (SPECIFY),SEEDLINGS,1,.a,On Foot,,0,200,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208014080044,bb27fb51c9d34cbaa5e7f6d3756799b6,IRISH [MALAWI] POTATO,1,OTHER SPECIFY,50 KG BAG,"YES, THE FIGURES MATCHED",NO,YES,13,,1,50 KG BAG,,1,.a,On Foot,,0,5000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208014080044,bb27fb51c9d34cbaa5e7f6d3756799b6,TANAPOSI,5,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,14,,5,KILOGRAM,,1,.a,On Foot,,0,1500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208014080131,512bacd75e2542609b75c72b09c860fd,BEANS,3,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208014080143,f35093af26da4ba79364fb1de0e4f05e,BEANS,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,5,KILOGRAM,,Preference for traditional variety,
208014090108,861b089b7c3342cdb6cfea6159ab2329,SWEET POTATO,6,OTHER SPECIFY,50 KG BAG,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,6,50 KG BAG,,Preference for traditional variety,
208014090129,19255d1a28a04b9ca55f923728111c40,SWEET POTATO,250,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,250,KILOGRAM,,4,,On Foot,,0,NO,,,,Advice from input supplier,
208014100066,5358de7fe7ec4b14bf3481626a3dd384,IRISH [MALAWI] POTATO,15,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
208014100102,799aa1323db54499ba1997f6e87b77aa,IRISH [MALAWI] POTATO,75,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,1.5,50 KG BAG,,Preference for traditional variety,
208014100102,799aa1323db54499ba1997f6e87b77aa,TOMATO,1,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,1,GRAM,,18,,On Foot,,0,NO,,,,Preference for traditional variety,
208014100129,59009ea32cfc42548a68186ac0ccdfb3,IRISH [MALAWI] POTATO,1,OTHER SPECIFY,PAIL LARGE,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,1,OTHER (SPECIFY),PAIL,2,,On Foot,,0,NO,,,,Preference for traditional variety,
208014100129,59009ea32cfc42548a68186ac0ccdfb3,BEANS,500,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,6,,500,GRAM,,1,.a,On Foot,,0,150,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208014100136,057ec8b29d774e57a569a70ff0de2b3c,IRISH [MALAWI] POTATO,2,OTHER SPECIFY,BAGS,"YES, THE FIGURES MATCHED",NO,YES,5,,2,OTHER (SPECIFY),BAGS,1,.a,Own Bicycle or Oxcart,,0,14000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
208014100162,1839daac34e3423d9a57d306f37722eb,IRISH [MALAWI] POTATO,1,OTHER SPECIFY,LARGE PAIL,"YES, THE FIGURES MATCHED",NO,YES,1,,1,OTHER (SPECIFY),LARGE PAIL,1,2,On Foot,,0,2000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208014100225,a5514b0f79b54ac9bd98a28f37a701b9,TOMATO,753,OTHER SPECIFY,TREES,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,753,OTHER (SPECIFY),TREES,4,,Own Bicycle or Oxcart,,0,NO,,,,Preference for traditional variety,
208014110013,b7d51ed8955445b0b9ee522cfd9c3eda,IRISH [MALAWI] POTATO,50,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,1,50 KG BAG,,2,6,On Foot,,0,NO,,,,Improved variety is too expensive,
208014110022,02a7ecde52b348b6be1efc6c4d2c1064,IRISH [MALAWI] POTATO,40,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,,40,KILOGRAM,,2,.a,On Foot,,0,4000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
208014110048,73f8a15caa4445238c2139c307906221,IRISH [MALAWI] POTATO,3,OTHER SPECIFY,50 KG BAG,"YES, THE FIGURES MATCHED",NO,YES,5,,3,50 KG BAG,,1,.a,On Foot,,0,18000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208014110053,0d045c890e254a438c7df02180010951,IRISH [MALAWI] POTATO,50,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,50,KILOGRAM,,1,2,Own Bicycle or Oxcart,,0,10000,"Part own-savings, part on credit",5000,5000,2,.a,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208014110063,84fd04cab1a44fe4acf5f14a365ccafc,IRISH [MALAWI] POTATO,40,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,40,KILOGRAM,,Preference for traditional variety,
208014110066,25efd3f9a0f7427ca257630b182fc5b3,MAIZE LOCAL,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,5,KILOGRAM,,Improved variety is too expensive,
208014110074,b613245823bc4bdcacf6c5a6a7c79e72,IRISH [MALAWI] POTATO,1,OTHER SPECIFY,PAIL LARGE,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,1,OTHER (SPECIFY),PAIL LARGE,Preference for traditional variety,
208014110092,108b8b7af07e4da28577ec59d83390f5,IRISH [MALAWI] POTATO,1,OTHER SPECIFY,50 KG BAG,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
208014110100,66b60c92fa90463eb6d2bfe9ab75b518,BEANS,75,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,13,,.7,KILOGRAM,,2,.a,On Foot,,0,300,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
208014110100,66b60c92fa90463eb6d2bfe9ab75b518,NKHWANI,100,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,100,GRAM,,14,,On Foot,,0,NO,,,,Preference for traditional variety,
208014110101,a5fa0d27f4a2479f87de6bf2d0937aa7,IRISH [MALAWI] POTATO,1,OTHER SPECIFY,50 KG BAG,"YES, THE FIGURES MATCHED",NO,YES,4,,1,50 KG BAG,,1,.a,On Foot,,500,4500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208014110149,a8e6c80dbf5448fc9146941802b9fa2a,IRISH [MALAWI] POTATO,200,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,4,50 KG BAG,,Advice from fellow farmer,
208014110158,7025b061a209466f801a81ba2fc492df,IRISH [MALAWI] POTATO,75,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,75,KILOGRAM,,Improved variety is too expensive,
208014110161,fb0b94358d0e4e669613bb6c77a72843,IRISH [MALAWI] POTATO,150,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,3,50 KG BAG,,Preference for traditional variety,
208014110188,4382a20f134842b7a0690bb3afe85985,IRISH [MALAWI] POTATO,250,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,5,,5,50 KG BAG,,1,.a,On Foot,,0,10000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
208024120036,b2f8a27b59494a1ca6dad8eb0d0953c7,MAIZE LOCAL,1,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
208024120036,b2f8a27b59494a1ca6dad8eb0d0953c7,NKHWANI,200,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
208024120063,c18db4c55e6d4bf68ca7fb1b95af2082,IRISH [MALAWI] POTATO,3,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,3,KILOGRAM,,Preference for traditional variety,
208024120138,442e308c7f474a7f81ca86d4118f037b,TANAPOSI,2,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,21,,2,GRAM,,2,.a,On Foot,,0,250,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208024120193,09a22dec603f4d6abeb9c68f691646dd,TOMATO,270,OTHER SPECIFY,SEEDLING,"YES, THE FIGURES MATCHED",NO,YES,13,,270,OTHER (SPECIFY),SEEDLINGS,1,.a,Own Bicycle or Oxcart,,0,300,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208024120195,98e7cb832e0d4eaf894e7693656c6a77,MAIZE LOCAL,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,,2,KILOGRAM,,1,.a,On Foot,,0,660,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
208024120195,98e7cb832e0d4eaf894e7693656c6a77,BEANS,1,OTHER SPECIFY,PLATE (UNSPECIFIED SIZE),"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,1,OTHER (SPECIFY),PLATE,Preference for traditional variety,
208024120200,d75493078bc3407eb8ddfa22442f458d,MAIZE LOCAL,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,5,,2,KILOGRAM,,1,.a,On Foot,,0,700,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
208024120221,99c1ab04189c405bb78f4e26863e12fe,BEANS,1,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,1,KILOGRAM,,2,.a,On Foot,,0,500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208024120227,3aa29c487a314572a269036fa78a47db,MAIZE HYBRID,8,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,8,KILOGRAM,,1,.a,On Foot,,0,2800,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from input supplier,
208024130040,600c95c6dc9c4f318fbbd0bacac06706,MAIZE LOCAL,1,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,1,KILOGRAM,,Improved variety is too expensive,
208024130134,d390052dc0a047acacb1e971a52b95b7,IRISH [MALAWI] POTATO,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,20,KILOGRAM,,Improved variety is too expensive,
208024130202,e7714dc5bdf64f679e1343e67614256a,IRISH [MALAWI] POTATO,12,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,10,KILOGRAM,,2,,On Foot,,0,YES,2,KILOGRAM,,Improved variety is too expensive,
208024130370,fc36a70dae2541f88c1805ffb4838bbb,IRISH [MALAWI] POTATO,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,10,KILOGRAM,,2,,On Foot,,0,NO,,,,Advice from fellow farmer,
208024130466,ccd3502f095d43859ccb9341cd81955f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208024130493,4606018e00564978b22f0b2444933ddc,IRISH [MALAWI] POTATO,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,20,KILOGRAM,,3,,On Foot,,0,NO,,,,Improved variety is too expensive,
208034140041,17859fd4fca245cfa2cb263dddcdfaa8,TANAPOSI,2,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,14,,2,GRAM,,1,.a,Own Bicycle or Oxcart,,0,300,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208034140046,1647640436334034833a52305bbaf032,BEANS,250,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,250,RAM,,Preference for traditional variety,
208034140046,1647640436334034833a52305bbaf032,NKHWANI,50,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,50,RAM,,Preference for traditional variety,
208034140049,2032de5266ad424aacf57a007a1c0ca2,MAIZE HYBRID,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,2,KILOGRAM,,1,,On Foot,,0,NO,,,,Improved variety is too expensive,
208034140049,2032de5266ad424aacf57a007a1c0ca2,TOMATO,25,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,5,,25,GRAM,,1,.a,On Foot,,0,250,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208034150229,560b499f05c6493f80d8f49972c6f852,MAIZE LOCAL,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,2,KILOGRAM,,Improved variety is too expensive,
208034150230,caf1a51cfbc14eb49a8175d649d33808,NKHWANI,1,OTHER SPECIFY,NUMBER 24. PLATE,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,1,OTHER (SPECIFY),NO. 24 PLATE,Preference for traditional variety,
208034160194,1273e46aa3fc432899c26ee6db6d8d9c,TANAPOSI,5,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,6,,5,GRAM,,1,.a,On Foot,,0,200,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
208034160240,45b5e841eb304e488ad6dfd2fca85b4d,MAIZE HYBRID,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,2,KILOGRAM,,Improved variety is too expensive,
208034170009,f15e840cf9c54a96b0c8149ad383897a,IRISH [MALAWI] POTATO,175,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,175,KILOGRAM,,Improved variety is too expensive,
208034170021,4fae0f61e60249e9812d3326d0ae1953,IRISH [MALAWI] POTATO,1,OTHER SPECIFY,50 KG BAG,"YES, THE FIGURES MATCHED",NO,YES,5,,1,50 KG BAG,,1,.a,On Foot,,0,8000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
208034170040,a679efac9ca54b56a8f6e94779393983,MAIZE LOCAL,500,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,.5,KILOGRAM,,Preference for traditional variety,
208034170040,a679efac9ca54b56a8f6e94779393983,IRISH [MALAWI] POTATO,70,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,70,KILOGRAM,,Preference for traditional variety,
208034170040,a679efac9ca54b56a8f6e94779393983,BEANS,1,KILOGRAM,,"YES, THE FIGURES MATCHED",YES,,,,,,,,,,,,,,,,,,YES,1,KILOGRAM,,2,,On Foot,,0,NO,,,,Improved variety is too expensive,
208034170040,a679efac9ca54b56a8f6e94779393983,NKHWANI,30,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,30,GRAM,,2,,On Foot,,0,NO,,,,Preference for traditional variety,
208034170047,e690cecd4c744faa8e733a9fa0cc315f,IRISH [MALAWI] POTATO,75,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,75,KILOGRAM,,Preference for traditional variety,
208034170047,e690cecd4c744faa8e733a9fa0cc315f,BEANS,1,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,1,KILOGRAM,,Preference for traditional variety,
208034170049,7051f17bbff5448eacc1500a53ccca99,IRISH [MALAWI] POTATO,1,OTHER SPECIFY,50KHS BAG,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,1,50 KG BAG,,Preference for traditional variety,
208034170129,5fde8141c21b4f108da5dcc7c7ae81f3,IRISH [MALAWI] POTATO,3,OTHER SPECIFY,BAGS,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,3,50 KG BAG,,Preference for traditional variety,
208034170147,878066b22e514ef3a4809fafe5219224,IRISH [MALAWI] POTATO,3,OTHER SPECIFY,BAGS,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,3,50 KG BAG,,Preference for traditional variety,
208034170169,fa37886765fc4d349460504ed1434cb3,IRISH [MALAWI] POTATO,150,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,50,KILOGRAM,,Preference for traditional variety,
208034170171,96393cd6d300463f83be91c200146a55,IRISH [MALAWI] POTATO,2,OTHER SPECIFY,50 KG BAG,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,2,50 KG BAG,,Preference for traditional variety,
208034170174,8ffab03962694958b53de8bf5b7dadfe,IRISH [MALAWI] POTATO,1,OTHER SPECIFY,50 KG BAG,"YES, THE FIGURES MATCHED",NO,YES,4,,1,50 KG BAG,,1,.a,On Foot,,0,6000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
208034170179,85425f594b3648c891aad6a4ec77d895,IRISH [MALAWI] POTATO,1,OTHER SPECIFY,50 KG BAG,"YES, THE FIGURES MATCHED",NO,YES,5,,1,50 KG BAG,,1,.a,Own Bicycle or Oxcart,,0,8000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
208034170219,b87f88f7beaf4eab9f93822a8f3e6a43,IRISH [MALAWI] POTATO,75,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,75,KILOGRAM,,Preference for traditional variety,
208044190005,4aa793399f7345cf837e0f06d59c35c9,TOMATO,5,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,8,,5,GRAM,,1,.a,On Foot,,0,1000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208044190024,9db9f86d64f642709848654e350499b0,TOMATO,5,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,11,,5,GRAM,,1,.a,On Foot,,0,1500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208044190033,98e3b833943c4074938a232050c277bb,BEANS,2,OTHER SPECIFY,50 KG BAG,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,2,50 KG BAG,,Improved variety is too expensive,
208044190106,a0e87608d0d345c687863d20cb1c33db,MAIZE LOCAL,4,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,4,KILOGRAM,,1,.a,On Foot,,0,2000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208044190142,6f42dddf247c4625968a0f075953472d,TOMATO,20,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,11,,10,GRAM,,1,.a,On Foot,,0,3000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from input supplier,
208044200177,d9f457c0375e4378b564551abfba5e4b,MAIZE LOCAL,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,2,KILOGRAM,,Preference for traditional variety,
208044200190,25008e5356124adea41e903b1fdda6c6,MAIZE LOCAL,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,2,KILOGRAM,,1,.a,On Foot,,0,400,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
208044200190,25008e5356124adea41e903b1fdda6c6,TANAPOSI,100,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,100,GRAM,,1,.a,On Foot,,0,1000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
208044200190,25008e5356124adea41e903b1fdda6c6,TOMATO,100,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,100,GRAM,,1,.a,On Foot,,0,1000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208044200190,25008e5356124adea41e903b1fdda6c6,PEA,1,OTHER SPECIFY,KHOFI PLATE,"YES, THE FIGURES MATCHED",NO,YES,2,,1,OTHER (SPECIFY),KHOFI PLATE,1,.a,On Foot,,0,500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208064210128,0878bcb54e6343f0a6f9ae8f0fab267f,TANAPOSI,4,OTHER SPECIFY,SACHETS,"YES, THE FIGURES MATCHED",NO,YES,4,,4,OTHER (SPECIFY),SACHETS,1,.a,On Foot,,0,800,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from input supplier,
208064210135,a85fbaabb38c472c970452271bcf3ea3,IRISH [MALAWI] POTATO,100,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,6,,2,50 KG BAG,,1,.a,Own Bicycle or Oxcart,,0,17000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208064210135,a85fbaabb38c472c970452271bcf3ea3,TANAPOSI,2,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,6,,2,GRAM,,1,.a,Own Bicycle or Oxcart,,0,300,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208064220038,a07f5f1097f643bfa4dcf00d123e65ac,IRISH [MALAWI] POTATO,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,5,50 KG BAG,,1,,On Foot,,0,NO,,,,Preference for traditional variety,
208064220060,bde8e3a51c1b427bad115891508ea4a7,IRISH [MALAWI] POTATO,60,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,5,,60,KILOGRAM,,1,.a,On Foot,,0,10500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
208064220067,1f715ebf0a7f4b2ba4ddf0c7b73451e2,IRISH [MALAWI] POTATO,60,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,60,KILOGRAM,,6,,On Foot,,0,NO,,,,Preference for traditional variety,
208064220067,1f715ebf0a7f4b2ba4ddf0c7b73451e2,BEANS,500,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,500,GRAM,,10,,On Foot,,0,NO,,,,Preference for traditional variety,
208064220067,1f715ebf0a7f4b2ba4ddf0c7b73451e2,TANAPOSI,100,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,11,,100,GRAM,,2,.a,On Foot,,0,100,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
208064220067,1f715ebf0a7f4b2ba4ddf0c7b73451e2,NKHWANI,50,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,50,RAM,,Preference for traditional variety,
208064220103,3589ff1c0e184dad8510367dba6ee540,IRISH [MALAWI] POTATO,0,,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,NO,,,,Other (Specify),RENTED OUT
208064220144,d82e3e5367dd47319b64ef5a69b3a84c,IRISH [MALAWI] POTATO,100,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,,2,50 KG BAG,,1,2,On Foot,,0,22500,"Part own-savings, part on credit",12000,10500,4,.a,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208064220181,2cc3cdef133d4f978a7a3929355e6ea2,IRISH [MALAWI] POTATO,250,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,5,50 KG BAG,,Preference for traditional variety,
208064220333,32174448bb7b4b6d8a80c8bbe1e01e74,IRISH [MALAWI] POTATO,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208064220349,668d292215d54b519ea843132666889b,TOMATO,5,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,5,GRAM,,1,.a,On Foot,,0,4500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
208064220366,dd5bcc3a92a94e0598272169d86c14fe,IRISH [MALAWI] POTATO,200,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,200,KILOGRAM,,1,.a,On Foot,,0,12000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
208064230001,44f9702eb25047f0a5c3fe07f448e71a,IRISH [MALAWI] POTATO,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,,25,KILOGRAM,,1,.a,On Foot,,0,4000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from input supplier,
