adm4,hhID,plotID,plot_area_reported_localUnit,plot_area_reported_ha,plot_area_measured_ha,gps_meas,localUnit_area,crop_area_share,planting_year,planting_month,harvest_month_begin,harvest_year_begin,harvest_month_end,harvest_year_end,dm_gender,adm1,adm2,adm3,crop,season,latitude,longitude,dataset_name,dataset_doi,wave,country,GPS_level
638,10097,2,200,0.037999999,0.027685,1,HEAPS,0.5,2023,4,8,2023,,,1,South East,Abia,IKWUANO,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
638,10097,3,200,0.037999999,0.065605998,1,HEAPS,0.5,2023,4,,,,,1,South East,Abia,IKWUANO,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
638,10097,3,200,0.037999999,0.065605998,1,HEAPS,0.5,2023,4,8,2023,9,2023,1,South East,Abia,IKWUANO,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
638,10099,1,100,0.01,0.030603001,1,SQUARE METERS,0.75,2023,3,,,,,2,South East,Abia,IKWUANO,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
638,10099,1,100,0.01,0.030603001,1,SQUARE METERS,0.25,2023,3,8,2023,9,2023,2,South East,Abia,IKWUANO,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
638,10099,2,100,0.01,0.030303,1,SQUARE METERS,0.69444442,2023,4,,,,,2,South East,Abia,IKWUANO,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
638,10099,2,100,0.01,0.030303,1,SQUARE METERS,0.30555555,2023,4,8,2023,9,2023,2,South East,Abia,IKWUANO,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
638,10099,3,1,0.404686,0.11465,1,ACRES,1,2023,4,2,2024,,,2,South East,Abia,IKWUANO,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
638,10100,1,1,0.404686,0.025559001,1,ACRES,0.75,2023,4,,,,,1,South East,Abia,IKWUANO,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
638,10100,1,1,0.404686,0.025559001,1,ACRES,0.25,2023,4,9,2023,,,1,South East,Abia,IKWUANO,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
638,10100,2,1,0.404686,0.060407002,1,ACRES,0.69444442,2023,5,,,,,2,South East,Abia,IKWUANO,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
638,10100,2,1,0.404686,0.060407002,1,ACRES,0.30555555,2023,3,7,2023,8,2023,2,South East,Abia,IKWUANO,MELON/EGUSI,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
904,10102,2,150,0.0285,0.024006,1,HEAPS,0.40000001,2023,4,,,,,2,South East,Abia,ISIUKWUATO,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
904,10102,2,150,0.0285,0.024006,1,HEAPS,0.40000001,2023,4,8,2023,8,2023,2,South East,Abia,ISIUKWUATO,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
904,10102,2,150,0.0285,0.024006,1,HEAPS,0.2,2023,3,9,2023,11,2023,2,South East,Abia,ISIUKWUATO,"YAM, WHITE",main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
904,10103,2,2,0.18580608,0.036970001,1,100 BY 100 SQUARE FOOT,0.5,2023,4,,,,,3,South East,Abia,ISIUKWUATO,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
904,10103,2,2,0.18580608,0.036970001,1,100 BY 100 SQUARE FOOT,0.25,2023,4,7,2023,8,2023,3,South East,Abia,ISIUKWUATO,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
904,10103,2,2,0.18580608,0.036970001,1,100 BY 100 SQUARE FOOT,0.25,2023,4,8,2023,9,2023,3,South East,Abia,ISIUKWUATO,MELON/EGUSI,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
904,10103,3,1,0.09290304,0.060454998,1,100 BY 100 SQUARE FOOT,0.75,2023,4,,,,,3,South East,Abia,ISIUKWUATO,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
904,10103,3,1,0.09290304,0.060454998,1,100 BY 100 SQUARE FOOT,0.25,2023,4,7,2023,8,2023,3,South East,Abia,ISIUKWUATO,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
904,10104,2,1,0.09290304,0.029212,1,100 BY 100 SQUARE FOOT,0.75,2023,4,,,,,2,South East,Abia,ISIUKWUATO,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
904,10104,2,1,0.09290304,0.029212,1,100 BY 100 SQUARE FOOT,0.25,2023,4,8,2023,8,2023,2,South East,Abia,ISIUKWUATO,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
904,10105,2,2,0.18580608,0.089830004,1,100 BY 100 SQUARE FOOT,0.5,2023,4,,,,,2,South East,Abia,ISIUKWUATO,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
904,10105,2,2,0.18580608,0.089830004,1,100 BY 100 SQUARE FOOT,0.25,2023,4,8,2023,8,2023,2,South East,Abia,ISIUKWUATO,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
904,10105,2,2,0.18580608,0.089830004,1,100 BY 100 SQUARE FOOT,0.25,2023,4,7,2023,8,2023,2,South East,Abia,ISIUKWUATO,MELON/EGUSI,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
904,10106,2,200,0.037999999,0.027023001,1,HEAPS,0.75,2023,4,,,,,2,South East,Abia,ISIUKWUATO,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
904,10106,2,200,0.037999999,0.027023001,1,HEAPS,0.25,2023,4,7,2023,7,2023,2,South East,Abia,ISIUKWUATO,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
904,10106,3,150,0.0285,0.040649999,1,HEAPS,0.75,2023,4,,,,,2,South East,Abia,ISIUKWUATO,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
904,10106,3,150,0.0285,0.040649999,1,HEAPS,0.25,2023,4,6,2023,7,2023,2,South East,Abia,ISIUKWUATO,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
904,10107,2,200,0.037999999,0.0103,1,HEAPS,0.75,2023,3,,,,,1,South East,Abia,ISIUKWUATO,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
904,10107,2,200,0.037999999,0.0103,1,HEAPS,0.25,2023,3,7,2023,7,2023,1,South East,Abia,ISIUKWUATO,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
904,10108,1,100,0.01,0.038833998,1,SQUARE METERS,1,2023,4,,,,,3,South East,Abia,ISIUKWUATO,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
904,10110,1,100,0.01,0.019017,1,SQUARE METERS,1,2023,4,,,,,2,South East,Abia,ISIUKWUATO,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
46,19005,2,70,0.0133,0.009595,1,HEAPS,0.25,2023,4,7,2023,7,2023,2,South East,Abia,ABA SOUTH,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
46,19005,2,70,0.0133,0.009595,1,HEAPS,0.75,2023,6,11,2023,11,2023,2,South East,Abia,ABA SOUTH,"YAM, WHITE",main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
2486,19032,2,1,0.04645152,0.043412998,1,100 BY 50 SQUARE FOOT,0.5,2023,4,,,,,3,South East,Abia,ABA SOUTH,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
2486,19032,2,1,0.04645152,0.043412998,1,100 BY 50 SQUARE FOOT,0.5,2023,4,7,2023,7,2023,3,South East,Abia,ABA SOUTH,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19037,2,200,0.037999999,0.029277001,1,HEAPS,1,2023,3,,,,,2,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19038,2,1,0.09290304,0.045256998,1,100 BY 100 SQUARE FOOT,0.66666669,2023,4,,,,,2,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19038,2,1,0.09290304,0.045256998,1,100 BY 100 SQUARE FOOT,0.33333334,2023,4,,,,,2,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19038,3,1,0.09290304,0.025157999,1,100 BY 100 SQUARE FOOT,0.5714286,2023,4,,,,,2,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19038,3,1,0.09290304,0.025157999,1,100 BY 100 SQUARE FOOT,0.42857143,2023,4,7,2023,8,2023,2,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19039,1,1,0.404686,0.073472001,1,ACRES,0.75,2023,4,,,,,1,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19039,1,1,0.404686,0.073472001,1,ACRES,0.25,2023,4,8,2023,8,2023,1,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19040,2,1,1,0.012362,1,HECTARES,1,2023,4,,,,,1,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19041,2,1,0.09290304,0.1751,1,100 BY 100 SQUARE FOOT,1,2023,4,,,,,1,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19041,3,1,0.09290304,0.070367001,1,100 BY 100 SQUARE FOOT,0.5714286,2023,4,,,,,1,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19041,3,1,0.09290304,0.070367001,1,100 BY 100 SQUARE FOOT,0.42857143,2023,4,,,,,1,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19043,2,1,0.04645152,0.037593,1,100 BY 50 SQUARE FOOT,0.75,2023,4,,,,,2,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19043,2,1,0.04645152,0.037593,1,100 BY 50 SQUARE FOOT,0.25,2023,4,,,,,2,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19043,3,1,0.09290304,0.027408,1,100 BY 100 SQUARE FOOT,0.75,2023,4,,,,,2,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19043,3,1,0.09290304,0.027408,1,100 BY 100 SQUARE FOOT,0.25,2023,4,,,,,2,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19043,4,1,0.09290304,0.031569,1,100 BY 100 SQUARE FOOT,0.75,2023,4,,,,,2,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19043,4,1,0.09290304,0.031569,1,100 BY 100 SQUARE FOOT,0.25,2023,4,,,,,2,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19044,1,100,0.01,0.089830004,1,SQUARE METERS,0.75,2023,4,,,,,1,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19044,1,100,0.01,0.089830004,1,SQUARE METERS,0.25,2023,4,7,2023,10,2023,1,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19045,2,1,0.72115988,0.058701999,1,1 FOOTBALL FIELD,1,2023,3,,,,,2,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19045,3,1,0.72115988,0.076168999,1,1 FOOTBALL FIELD,1,2023,4,,,,,2,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19047,2,500,0.094999999,0.064415,1,HEAPS,0.33333334,2023,6,,,,,1,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19047,2,500,0.094999999,0.064415,1,HEAPS,0.66666669,2023,7,8,2023,,,1,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19047,3,100,0.01,0.041875001,1,SQUARE METERS,0.5,2023,7,,,,,3,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19047,3,100,0.01,0.041875001,1,SQUARE METERS,0.5,2023,7,8,2023,,,3,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19048,2,2,0.18580608,0.1055,1,100 BY 100 SQUARE FOOT,0.39759037,2023,3,,,,,2,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19048,2,2,0.18580608,0.1055,1,100 BY 100 SQUARE FOOT,0.4518072,2023,3,7,2023,,,2,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19048,2,2,0.18580608,0.1055,1,100 BY 100 SQUARE FOOT,0.1506024,2023,3,9,2023,,,2,South East,Abia,BENDE,MELON/EGUSI,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19048,3,1,0.09290304,0.042916998,1,100 BY 100 SQUARE FOOT,0.5714286,2023,4,,,,,2,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
412,19048,3,1,0.09290304,0.042916998,1,100 BY 100 SQUARE FOOT,0.42857143,2023,4,7,2023,,,2,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19049,2,454,0.086259998,0.063570999,1,HEAPS,0.75,2023,5,,,,,3,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19049,2,454,0.086259998,0.063570999,1,HEAPS,0.25,2023,5,,,,,3,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19049,3,878,0.16682,0.078224003,1,HEAPS,0.44444445,2023,5,,,,,3,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19049,3,878,0.16682,0.078224003,1,HEAPS,0.44444445,2023,5,9,2023,,,3,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19049,3,878,0.16682,0.078224003,1,HEAPS,0.11111111,2023,5,6,2023,12,2023,3,South East,Abia,BENDE,PUMPKIN,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19050,2,250,0.047499999,0.040109999,1,HEAPS,0.5,2023,4,,,,,1,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19050,2,250,0.047499999,0.040109999,1,HEAPS,0.5,2023,4,9,2023,9,2023,1,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19051,3,4,1.618744,,0,ACRES,0.36231881,2023,3,,,,,3,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19051,3,4,1.618744,,0,ACRES,0.31884056,2023,4,7,2023,8,2023,3,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19051,3,4,1.618744,,0,ACRES,0.31884056,2023,4,10,2023,12,2023,3,South East,Abia,BENDE,"YAM, WHITE",main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19051,4,4,1.618744,0.22087,1,ACRES,0.39759037,2023,4,,,,,3,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19051,4,4,1.618744,0.22087,1,ACRES,0.3012048,2023,4,8,2023,8,2023,3,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19051,4,4,1.618744,0.22087,1,ACRES,0.3012048,2023,4,6,2023,1,2024,3,South East,Abia,BENDE,PUMPKIN,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19052,1,1200,0.228,0.11021,1,HEAPS,0.5,2023,7,,,,,3,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19052,1,1200,0.228,0.11021,1,HEAPS,0.5,2023,5,7,2023,10,2023,3,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19052,2,500,0.094999999,0.044978,1,HEAPS,1,2023,7,,,,,3,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19054,2,1,1,0.087628998,1,HECTARES,0.75,2023,4,,,,,2,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19054,2,1,1,0.087628998,1,HECTARES,0.25,2023,4,7,2023,9,2023,2,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19055,2,100,9.2903042,0.057735,1,100 BY 100 SQUARE FOOT,0.5,2023,4,,,,,3,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19055,2,100,9.2903042,0.057735,1,100 BY 100 SQUARE FOOT,0.5,2023,4,7,2023,9,2023,3,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19055,3,100,9.2903042,0.057872001,1,100 BY 100 SQUARE FOOT,0.44444445,2023,4,,,,,3,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19055,3,100,9.2903042,0.057872001,1,100 BY 100 SQUARE FOOT,0.44444445,2023,4,6,2023,10,2023,3,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19055,3,100,9.2903042,0.057872001,1,100 BY 100 SQUARE FOOT,0.11111111,2023,5,6,2023,11,2023,3,South East,Abia,BENDE,PUMPKIN,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19055,4,100,9.2903042,0.061725002,1,100 BY 100 SQUARE FOOT,0.44444445,2023,4,,,,,3,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19055,4,100,9.2903042,0.061725002,1,100 BY 100 SQUARE FOOT,0.44444445,2023,4,7,2023,9,2023,3,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19055,4,100,9.2903042,0.061725002,1,100 BY 100 SQUARE FOOT,0.11111111,2023,4,9,2023,,,3,South East,Abia,BENDE,"YAM, WHITE",main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19056,2,4,0.37161216,0.16211,1,100 BY 100 SQUARE FOOT,0.44444445,2023,5,,,,,2,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19056,2,4,0.37161216,0.16211,1,100 BY 100 SQUARE FOOT,0.44444445,2023,4,7,2023,9,2023,2,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19056,2,4,0.37161216,0.16211,1,100 BY 100 SQUARE FOOT,0.11111111,2023,4,1,2024,1,2024,2,South East,Abia,BENDE,"YAM, WHITE",main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19058,1,2500,0.47499999,0.10045,1,HEAPS,0.5,2023,4,,,,,1,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19058,1,2500,0.47499999,0.10045,1,HEAPS,0.5,2023,4,7,2023,,,1,South East,Abia,BENDE,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
1020,19058,2,200,0.037999999,0.20358001,1,HEAPS,1,2023,5,,,,,1,South East,Abia,BENDE,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
10,19061,2,900,0.090000004,0.055587001,1,SQUARE METERS,0.25,2023,6,,,,,2,South East,Abia,ISIALANGWA SOUTH,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
10,19061,2,900,0.090000004,0.055587001,1,SQUARE METERS,0.25,2023,6,7,2023,,,2,South East,Abia,ISIALANGWA SOUTH,MAIZE,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
10,19061,2,900,0.090000004,0.055587001,1,SQUARE METERS,0.25,2023,4,10,2023,10,2023,2,South East,Abia,ISIALANGWA SOUTH,OKRO,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
10,19061,2,900,0.090000004,0.055587001,1,SQUARE METERS,0.25,2023,5,11,2023,12,2023,2,South East,Abia,ISIALANGWA SOUTH,PUMPKIN,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
10,19061,3,1800,0.18000001,0.058111001,1,SQUARE METERS,0.75,2023,5,,,,,2,South East,Abia,ISIALANGWA SOUTH,CASSAVA,main season,,,NGA_2023_GHSP-W5_v01_M ,https://doi.org/10.48529/zd5s-tj25,2024,Nigeria,adm4
