"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS01QA","AS01Q01","AS01Q03","AS01Q06","AS01Q07","AS01Q08","AS01Q09","AS01Q10","AS01Q11","AS01QB","AS01Q01_02","AS01Q03_02","AS01Q12","AS01Q13","AS01Q14","AS01Q15","AS01Q16","AS01Q17A","AS01Q17B","AS01Q18","AS01QC","AS01Q01_03","AS01Q03_03","AS01Q19","AS01Q20","AS01Q21","AS01Q22","AS01Q23","AS01Q24","AS01Q25","AS01Q26","AS01Q27","AS01QD","AS01Q01_04","AS01Q03_04","AS01Q28","AS01Q29","AS01Q30","AS01Q31","AS01Q32","AS01Q33A","AS01Q33B","AS01Q34","AS01Q35","AS01QE","AS01Q01_05","AS01Q03_05","AS01Q36","AS01Q37","AS01Q38","AS01Q39","AS01Q40","AS01Q41","AS01Q42","AS01Q43","AS01QF","AS01Q01_06","AS01Q03_06","AS01Q44","AS01Q45","AS01Q46","AS01Q47","AS01Q48","PrimaryLast"
1,14,13,0,2,1,2,350,3747,1,3,20,1,2,1,2,,12,5,,,,,,2,1,2,,,,,3,5,2,,2,2,1,2,2,1,2,3,1,1,3,2,2,2,1,2,,,1,,,,,,2,1,2,,1,1,0,2,1
1,14,13,0,3,1,3,100,1643,1,3,20,1,3,1,3,,12,5,,,,,,3,1,3,,,,,3,5,2,,2,3,1,3,1,2,2,3,1,1,3,2,2,3,1,3,,,1,,,,,,3,1,3,,1,1,0,2,1
1,14,13,0,4,1,4,150,126,1,3,20,1,4,1,4,,12,5,,,,,,4,1,4,,,,,3,5,2,,2,4,1,4,1,2,2,3,1,1,3,2,2,4,1,4,,,1,,,,,,4,1,4,,1,1,0,2,1
1,14,13,0,5,1,5,100,23,1,3,20,1,5,1,5,,12,5,,,,,,5,1,5,,,,,3,5,2,,2,5,1,5,1,2,2,3,1,1,3,2,2,5,1,5,,,1,,,,,,5,1,5,,1,1,0,2,1
1,14,15,0,1,1,1,5000,5000,1,1,8,1,1,1,1,,1,5,,,,,,1,1,1,,,,,1,2,2,,2,1,1,1,2,2,2,3,2,0,9,2,2,1,1,1,,,2,5,,,,,1,1,1,,,,,,1
1,14,16,0,1,1,1,1000,1371,1,1,30,1,1,1,1,,1,5,,,,,,1,1,1,,,,,3,2,2,,2,1,1,1,1,2,2,3,1,1,3,2,2,1,1,1,,,1,,,,,,1,1,1,,9,1,0,2,1
1,14,16,0,2,1,2,300,375,1,1,30,1,2,1,2,,1,5,,,,,,2,1,2,,,,,3,2,2,,2,2,1,2,1,2,2,3,1,1,3,2,2,2,1,2,,,1,,,,,,2,1,2,,9,1,0,2,1
1,14,16,0,3,1,3,400,447,1,1,30,1,3,1,3,,1,5,,,,,,3,1,3,,,,,3,2,2,,2,3,1,3,1,2,2,3,1,1,3,2,2,3,1,3,,,1,,,,,,3,1,3,,9,1,0,2,1
1,16,2,0,1,1,1,5000,583,2,1,7,1,1,1,1,,50,1,2,1,2,90,4,1,1,1,1,9999998,125000,,1,3,2,,2,1,1,1,2,2,2,2,2,3,3,1,,1,1,1,,,1,,,,,,1,1,1,,1,1,0,2,1
1,16,2,0,2,1,2,5000,372,2,1,7,1,2,1,2,,50,1,2,1,2,90,4,2,1,2,1,9999998,125000,,1,3,2,,2,2,1,2,2,2,2,2,2,3,3,1,,2,1,2,,,1,,,,,,2,1,2,,1,1,0,2,1
1,16,2,0,3,1,3,5000,165,2,1,7,1,3,1,3,,50,1,2,1,2,90,4,3,1,3,1,9999998,125000,,1,3,2,,2,3,1,3,2,2,2,2,2,3,3,1,,3,1,3,,,1,,,,,,3,1,3,,1,1,0,2,1
1,16,2,0,4,1,4,5000,491,2,1,7,1,4,1,4,,50,1,2,1,2,90,4,4,1,4,1,9999998,125000,,1,3,2,,2,4,1,4,2,2,2,7,,,,,,4,1,4,,,2,5,,,,,4,1,4,,,,,,1
1,16,3,0,1,1,1,5000,0,2,1,15,2,1,1,1,3,7,2,5,,,,2,1,1,1,1,9999998,9999998,,1,5,2,,2,1,1,1,2,2,1,2,2,3,3,1,,1,1,1,,,1,,,,,,1,1,1,,1,2,0,1,1
1,16,3,0,2,1,2,5000,0,2,1,15,2,2,1,2,3,7,2,5,,,,2,2,1,2,1,9999998,9999998,,1,5,2,,2,2,1,2,2,2,1,2,2,3,3,1,,2,1,2,,,1,,,,,,2,1,2,,1,2,0,1,1
1,16,3,0,3,1,3,5000,0,2,1,15,2,3,1,3,3,7,2,5,,,,2,3,1,3,1,9999998,9999998,,1,5,2,,2,3,1,3,2,2,1,7,,,,,,3,1,3,,,2,5,,,,,3,1,3,,,,,,1
1,16,5,0,1,1,1,5000,1051,3,1,30,1,1,1,1,,40,1,5,,,,2,1,1,1,1,5000000,125000,,3,2,2,,2,1,1,1,2,2,2,2,2,2,4,1,,1,1,1,,,1,,,,,,1,1,1,,1,1,2007,2,1
1,16,5,0,2,1,2,5000,3799,3,1,30,1,2,1,2,,40,1,5,,,,2,2,1,2,1,5000000,125000,,3,2,2,,2,2,1,2,2,2,2,7,,,,,,2,1,2,,,2,5,,,,,2,1,2,,,,,,1
1,16,6,0,1,1,1,5000,1893,2,1,10,1,1,1,1,,10,5,,,,,,1,1,1,,,,,3,2,2,,2,1,1,1,2,2,2,2,2,3,3,1,,1,1,1,,,1,,,,,,1,1,1,,1,1,0,2,1
1,16,6,0,2,1,2,3000,1429,2,1,10,1,2,1,2,,10,5,,,,,,2,1,2,,,,,3,2,2,,2,2,1,2,2,2,2,2,2,3,3,1,,2,1,2,,,1,,,,,,2,1,2,,1,1,0,2,1
1,16,6,0,3,1,3,10000,23814,2,1,10,1,3,1,3,,10,5,,,,,,3,1,3,,,,,3,2,2,,2,3,1,3,2,2,2,7,,,,,,3,1,3,,,2,5,,,,,3,1,3,,,,,,1
1,16,7,0,1,1,1,2500,439,3,1,25,1,1,1,1,,10,5,,,,,,1,1,1,,,,,3,2,2,,2,1,1,1,2,2,1,2,2,3,3,2,1,1,1,1,3,2,1,,,,,,1,1,1,,6,2,2013,2,1
1,16,7,0,2,1,2,1900,435,3,1,25,1,2,1,2,,10,5,,,,,,2,1,2,,,,,3,2,2,,2,2,1,2,2,2,1,2,2,3,3,2,1,2,1,2,3,2,1,,,,,,2,1,2,,6,2,2013,2,1
1,16,7,0,3,1,3,1000,227,3,1,25,1,3,1,3,,10,5,,,,,,3,1,3,,,,,3,3,2,,2,3,1,3,2,2,1,2,2,3,3,2,1,3,1,3,3,2,1,,,,,,3,1,3,,6,2,2013,2,1
1,16,8,0,1,1,1,350,648,1,1,10,1,1,1,1,,2,5,,,,,,1,1,1,,,,,1,2,1,2,2,1,1,1,1,2,2,2,2,2,3,1,,1,1,1,,,1,,,,,,1,1,1,,1,2,0,1,1
1,16,8,0,2,1,2,400,510,1,1,10,1,2,1,2,,2,5,,,,,,2,1,2,,,,,1,2,1,2,2,2,1,2,1,2,2,2,2,2,3,1,,2,1,2,,,1,,,,,,2,1,2,,1,2,0,1,1
1,16,8,0,3,1,3,500,452,1,1,10,1,3,1,3,,2,5,,,,,,3,1,3,,,,,1,2,1,2,2,3,1,3,1,2,2,2,2,2,3,1,,3,1,3,,,1,,,,,,3,1,3,,1,2,0,1,1
1,16,8,0,4,1,4,500,381,1,1,10,1,4,1,4,,2,5,,,,,,4,1,4,,,,,1,2,1,2,2,4,1,4,1,2,2,2,2,2,3,1,,4,1,4,,,1,,,,,,4,1,4,,1,2,0,1,1
1,16,8,0,5,1,5,600,422,1,1,10,1,5,1,5,,2,5,,,,,,5,1,5,,,,,1,2,1,2,2,5,1,5,1,2,2,2,2,2,3,1,,5,1,5,,,1,,,,,,5,1,5,,1,2,0,1,1
1,16,9,0,1,1,1,4000,3129,1,1,7,1,1,1,1,,7,1,4,1,1,90,2,1,1,1,2,2,9999998,,1,2,2,,2,1,1,1,2,2,2,3,2,3,3,1,,1,1,1,,,1,,,,,,1,1,1,,3,2,0,2,1
1,16,9,0,2,1,2,2000,1408,1,1,7,1,2,1,2,,7,1,4,1,1,90,2,2,1,2,2,2,9999998,,1,2,2,,2,2,1,2,2,2,2,3,2,3,3,1,,2,1,2,,,1,,,,,,2,1,2,,3,2,0,2,1
1,16,9,0,3,1,3,1500,1052,1,1,7,1,3,1,3,,7,1,4,1,1,90,2,3,1,3,2,2,9999998,,1,2,2,,2,3,1,3,2,2,2,3,2,3,3,1,,3,1,3,,,1,,,,,,3,1,3,,3,2,0,2,1
1,16,9,0,4,1,4,500,647,1,1,7,1,4,1,4,,7,1,4,1,1,90,2,4,1,4,2,2,9999998,,1,2,2,,2,4,1,4,2,2,2,3,2,3,3,1,,4,1,4,,,1,,,,,,4,1,4,,3,2,0,2,1
1,16,10,0,1,1,1,1500,684,1,1,25,1,1,1,1,,98,1,4,1,1,90,2,1,1,1,1,200000,9999998,,3,2,2,,2,1,1,1,2,2,2,2,2,1,3,1,,1,1,1,,,1,,,,,,1,1,1,,1,1,0,2,1
1,16,10,0,2,1,2,1000,1328,1,1,25,1,2,1,2,,98,1,4,1,1,90,2,2,1,2,1,1000000,9999998,,3,2,2,,2,2,1,2,2,2,2,2,2,2,3,1,,2,1,2,,,1,,,,,,2,1,2,,1,1,0,2,1
1,16,10,0,3,1,3,1100,565,1,1,25,1,3,1,3,,98,1,4,1,1,90,2,3,1,3,1,500000,9999998,,3,2,2,,2,3,1,3,2,2,2,2,2,2,3,1,,3,1,3,,,1,,,,,,3,1,3,,1,1,0,2,1
1,16,10,0,4,1,4,250,378,1,1,25,1,4,1,4,,98,1,4,1,1,90,2,4,1,4,1,200000,9999998,,3,2,2,,2,4,1,4,2,2,2,2,2,1,3,1,,4,1,4,,,1,,,,,,4,1,4,,1,1,0,2,1
1,16,12,0,1,1,1,1050,1811,1,1,10,1,1,1,1,,30,1,4,1,1,90,2,1,1,1,2,9999998,9999998,,3,2,2,,2,1,1,1,2,2,2,2,2,2,3,1,,1,1,1,,,1,,,,,,1,1,1,,1,1,0,2,1
1,16,12,0,2,1,2,700,911,1,1,10,1,2,1,2,,30,1,4,1,1,90,2,2,1,2,2,9999998,9999998,,3,2,2,,2,2,1,2,2,2,2,2,2,2,3,1,,2,1,2,,,1,,,,,,2,1,2,,1,1,0,2,1
1,16,12,0,3,1,3,400,783,1,1,10,1,3,1,3,,30,1,4,1,1,90,2,3,1,3,2,9999998,9999998,,3,2,2,,2,3,1,3,2,2,2,2,2,2,3,1,,3,1,3,,,1,,,,,,3,1,3,,1,1,0,2,1
1,16,12,0,4,1,4,100,440,1,1,10,1,4,1,4,,30,1,4,1,1,90,2,4,1,4,2,9999998,9999998,,3,2,2,,2,4,1,4,2,2,2,2,2,2,3,1,,4,1,4,,,1,,,,,,4,1,4,,1,1,0,2,1
1,16,12,0,5,1,5,50,163,1,1,10,1,5,1,5,,30,1,4,1,1,90,2,5,1,5,2,9999998,9999998,,3,2,2,,2,5,1,5,2,2,2,2,2,2,3,1,,5,1,5,,,1,,,,,,5,1,5,,1,1,0,2,1
1,16,13,0,1,1,1,2000,17448,1,1,10,1,1,1,1,,98,1,5,,,,3,1,1,1,2,99999998,25000,,3,5,2,,2,1,1,1,1,2,2,1,2,3,3,1,,1,1,1,,,1,,,,,,1,1,1,,1,1,0,2,1
1,16,13,0,2,1,2,500,542,1,1,10,1,2,1,2,,98,1,5,,,,3,2,1,2,2,99999998,15000,,3,5,2,,2,2,1,2,1,2,2,1,2,2,2,1,,2,1,2,,,1,,,,,,2,1,2,,1,1,0,2,1
1,16,17,0,1,1,1,2000,1675,1,1,15,1,1,1,1,,98,1,5,,,,2,1,1,1,1,150000,99999998,,3,5,2,,2,1,1,1,1,2,2,1,2,3,3,1,,1,1,1,,,1,,,,,,1,1,1,,1,1,9998,2,1
1,16,17,0,2,1,2,2500,2813,1,1,15,1,2,1,2,,98,1,5,,,,2,2,1,2,1,350000,99999998,,3,5,2,,2,2,1,2,1,2,2,1,2,3,3,1,,2,1,2,,,1,,,,,,2,1,2,,1,1,9998,2,1
1,16,17,0,3,1,3,3500,34450,1,1,15,1,3,1,3,,98,1,5,,,,2,3,1,3,1,750000,99999998,,3,3,2,,2,3,1,3,1,2,2,1,2,3,3,1,,3,1,3,,,1,,,,,,3,1,3,,1,1,9998,2,1
1,17,1,0,1,1,1,900,1096,2,1,14,1,1,1,1,,20,1,5,,,,2,1,1,1,1,500000,9999998,,3,3,1,2,1,1,1,1,1,2,2,2,3,2,4,1,,1,1,1,,,2,5,,,,,1,1,1,,,,,,1
1,17,1,0,2,1,2,100,55,2,1,14,1,2,1,2,,20,1,5,,,,2,2,1,2,1,500000,9999998,,3,3,1,2,1,2,1,2,2,1,2,2,3,2,4,1,,2,1,2,,,2,5,,,,,2,1,2,,,,,,1
1,17,1,0,3,1,3,50,57,2,1,14,1,3,1,3,,20,1,5,,,,2,3,1,3,1,500000,9999998,,3,3,1,2,1,3,1,3,1,2,2,2,3,2,4,1,,3,1,3,,,2,5,,,,,3,1,3,,,,,,1
1,17,1,0,4,1,4,20,3,2,1,14,1,4,1,4,,20,1,5,,,,2,4,1,4,1,500000,9999998,,3,3,1,2,1,4,1,4,1,2,2,2,3,2,4,1,,4,1,4,,,2,5,,,,,4,1,4,,,,,,1
1,17,2,0,1,1,1,1667,4821,2,1,15,1,1,1,1,,15,1,5,,,,1,1,1,1,1,3000000,75000,,3,3,2,,2,1,1,1,2,2,2,2,5,3,3,1,,1,1,1,,,2,5,,,,,1,1,1,,,,,,1
1,17,2,0,2,2,1,1667,119,2,1,15,1,2,2,1,,15,1,5,,,,1,2,2,1,1,300000,75000,,3,2,2,,2,2,2,1,2,2,2,2,5,3,3,1,,2,2,1,,,2,5,,,,,2,2,1,,,,,,1
1,17,2,0,3,3,1,1667,110,2,1,15,1,3,3,1,,15,1,5,,,,1,3,3,1,1,300000,75000,,3,2,2,,2,3,3,1,2,2,2,2,5,3,3,1,,3,3,1,,,2,5,,,,,3,3,1,,,,,,1
1,17,3,0,1,1,1,3333,33,3,1,1,1,1,1,1,,7,1,5,,,,1,1,1,1,1,100000,9999998,,1,2,2,,1,1,1,1,2,1,2,2,5,2,4,1,,1,1,1,,,1,,,,,,1,1,1,,1,2,0,1,1
1,17,3,0,2,1,2,3333,28,3,1,1,1,2,1,2,,7,1,5,,,,1,2,1,2,1,100000,9999998,,1,2,2,,1,2,1,2,2,1,2,2,5,2,4,1,,2,1,2,,,1,,,,,,2,1,2,,1,2,0,1,1
1,17,3,0,3,1,3,3333,508,3,1,1,1,3,1,3,,7,1,5,,,,1,3,1,3,1,100000,9999998,,1,2,2,,1,3,1,3,2,1,2,2,5,2,4,1,,3,1,3,,,2,5,,,,,3,1,3,,,,,,1
1,17,5,0,1,1,1,80,20,3,1,25,1,1,1,1,,18,1,5,,,,1,1,1,1,1,9999998,9999998,,3,2,2,,1,1,1,1,2,2,2,2,3,1,4,1,,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,17,5,0,2,1,2,300,897,3,1,25,1,2,1,2,,18,1,5,,,,1,2,1,2,1,9999998,9999998,,3,2,2,,1,2,1,2,2,2,2,2,3,1,4,1,,2,1,2,,,2,5,,,,,2,1,2,,,,,,1
1,17,6,0,1,1,1,160,56,0,1,10,1,1,1,1,,36,2,5,,,,2,1,1,1,1,99999998,30000,,3,3,1,1,2,1,1,1,2,2,1,2,3,1,4,1,,1,1,1,,,1,,,,,,1,1,1,,1,1,0,1,1
1,17,6,0,2,1,2,160,773,0,1,10,1,2,1,2,,36,2,5,,,,2,2,1,2,1,99999998,30000,,3,3,1,1,2,2,1,2,2,2,1,2,3,1,4,1,,2,1,2,,,1,,,,,,2,1,2,,1,1,0,1,1
1,17,8,0,1,1,1,1500,1002,0,1,5,1,1,1,1,,20,1,5,,,,2,1,1,1,2,9999998,9999998,,3,2,2,,2,1,1,1,2,2,2,2,3,30,2,1,,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,17,8,0,2,1,2,1500,1450,0,1,5,1,2,1,2,,20,1,5,,,,2,2,1,2,2,9999998,9999998,,3,2,2,,2,2,1,2,2,2,2,2,3,30,2,1,,2,1,2,,,1,,,,,,2,1,2,,1,2,0,2,1
1,17,10,0,1,1,1,300,356,0,1,3,1,1,1,1,,5,1,5,,,,2,1,1,1,2,9999998,20000,,3,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,2,5,,,,,1,1,1,,,,,,1
1,17,12,0,1,1,1,2550,2355,1,1,10,1,1,1,1,,98,1,5,,,,3,1,1,1,2,9999998,9999998,,1,2,2,,2,1,1,1,2,2,2,2,3,30,2,1,,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,17,13,0,1,1,1,1400,1389,1,1,20,1,1,1,1,,98,1,2,3,1,90,2,1,1,1,2,400000,9999998,,3,5,1,2,2,1,1,1,1,2,2,1,3,0,9,2,1,1,1,1,1,3,2,5,,,,,1,1,1,,,,,,1
1,17,17,0,1,1,1,2500,3400,1,1,20,1,1,1,1,,98,1,2,3,1,90,2,1,1,1,2,500000,9999998,,2,2,2,,2,1,1,1,1,1,2,2,3,1,4,2,2,1,1,1,,,2,5,,,,,1,1,1,,,,,,1
1,17,17,0,2,1,2,1000,1430,1,1,20,1,2,1,2,,98,1,2,3,1,90,2,2,1,2,2,500000,9999998,,2,2,2,,2,2,1,2,1,1,2,2,3,1,4,2,2,2,1,2,,,1,,,,,,2,1,2,,3,1,0,2,1
1,17,18,0,1,1,1,100,71,0,1,10,1,1,1,1,,98,1,2,1,1,90,4,1,1,1,1,200000,99999998,,1,5,1,2,2,1,1,1,1,2,2,2,2,2,4,2,2,1,1,1,,,1,,,,,,1,1,1,,1,1,0,1,1
1,17,18,0,2,1,2,100,25,0,1,10,1,2,1,2,,98,1,2,1,1,90,4,2,1,2,1,50000,99999998,,1,5,1,2,2,2,1,2,1,2,2,2,2,2,4,2,2,2,1,2,,,1,,,,,,2,1,2,,1,1,0,1,1
1,17,18,0,3,1,3,3000,2131,0,1,10,1,3,1,3,,98,1,2,1,1,90,4,3,1,3,1,1000000,99999998,,1,5,1,2,2,3,1,3,1,2,2,7,,,,,,3,1,3,,,2,5,,,,,3,1,3,,,,,,1
1,20,1,0,1,1,1,10000,4471,1,1,15,1,1,1,1,,10,1,4,1,1,90,2,1,1,1,1,4000000,100000,,2,2,2,,2,1,1,1,1,2,2,2,2,0,1,2,2,1,1,1,,,1,,,,,,1,1,1,,1,1,0,1,1
1,20,1,0,2,1,2,10000,680,1,1,15,1,2,1,2,,10,1,4,1,1,90,2,2,1,2,1,4000000,100000,,2,2,2,,2,2,1,2,1,2,2,2,2,2,4,1,,2,1,2,,,1,,,,,,2,1,2,,1,1,0,1,1
1,20,2,0,1,1,1,1000,596,0,3,2,1,1,1,1,,98,1,5,,,,2,1,1,1,2,9999998,9999998,,1,5,2,,1,1,1,1,1,2,2,1,2,3,3,1,,1,1,1,,,1,,,,,,1,1,1,,1,1,0,2,1
1,20,2,0,2,1,2,1000,6925,0,3,2,1,2,1,2,,98,1,5,,,,2,2,1,2,2,9999998,9999998,,1,5,2,,1,2,1,2,1,2,2,1,2,0,3,1,,2,1,2,,,2,5,,,,,2,1,2,,,,,,1
1,20,3,0,1,1,1,10000,5766,1,2,15,1,1,1,1,,98,1,2,2,13,15,1,1,1,1,1,2000000,10000,,2,1,2,,2,1,1,1,1,2,1,1,2,0,3,2,1,1,1,1,2,2,2,5,,,,,1,1,1,,,,,,1
1,20,5,0,1,1,1,5000,3104,1,1,10,1,1,1,1,,98,1,2,1,1,90,1,1,1,1,1,2500000,9999998,,3,2,2,,2,1,1,1,2,2,1,1,2,0,3,2,2,1,1,1,,,2,5,,,,,1,1,1,,,,,,1
1,20,6,0,1,1,1,2000,1137,1,3,20,1,1,1,1,,98,1,2,3,1,90,2,1,1,1,2,9999998,9999998,,1,2,2,,2,1,1,1,1,1,2,2,2,3,3,1,,1,1,1,,,1,,,,,,1,1,1,,1,1,0,2,1
1,20,6,0,2,1,2,2000,2222,1,3,20,1,2,1,2,,98,1,2,3,1,90,2,2,1,2,2,9999998,9999998,,1,2,2,,2,2,1,2,1,1,2,2,2,3,3,1,,2,1,2,,,1,,,,,,2,1,2,,1,1,0,2,1
1,20,6,0,3,1,3,5000,173,1,3,20,1,3,1,3,,98,1,2,3,1,90,2,3,1,3,2,9999998,9999998,,1,2,2,,2,3,1,3,1,1,2,2,2,3,3,1,,3,1,3,,,1,,,,,,3,1,3,,1,1,0,2,1
1,20,6,0,4,1,4,100,19,1,3,20,1,4,1,4,,98,1,2,3,1,90,2,4,1,4,2,9999998,9999998,,1,2,2,,2,4,1,4,1,1,2,2,2,3,3,1,,4,1,4,,,1,,,,,,4,1,4,,1,1,0,2,1
1,20,6,0,5,1,5,1000,668,1,3,20,1,5,1,5,,98,1,2,3,1,90,2,5,1,5,1,9999998,9999998,,1,2,2,,2,5,1,5,1,1,2,2,2,3,3,1,,5,1,5,,,2,5,,,,,5,1,5,,,,,,1
1,20,7,0,1,1,1,2000,1138,1,1,10,1,1,1,1,,30,1,4,1,1,90,2,1,1,1,1,9999998,9999998,,3,5,1,2,2,1,1,1,1,2,2,2,2,2,3,1,,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,20,7,0,2,1,2,1000,183,1,1,10,1,2,1,2,,30,1,4,1,1,90,2,2,1,2,1,9999998,9999998,,3,5,1,2,2,2,1,2,1,2,2,2,2,2,3,1,,2,1,2,,,1,,,,,,2,1,2,,1,2,0,2,1
1,20,7,0,3,1,3,2000,2222,1,1,10,1,3,1,3,,30,1,4,1,1,90,2,3,1,3,1,9999998,9999998,,3,5,1,2,2,3,1,3,1,2,2,2,2,0,1,2,2,3,1,3,,,2,5,,,,,3,1,3,,,,,,1
1,20,11,0,1,1,1,2000,2110,3,1,20,1,1,1,1,,30,1,5,,,,4,1,1,1,1,3000000,100000,,1,2,2,,2,1,1,1,2,2,2,2,5,0,1,2,2,1,1,1,,,2,5,,,,,1,1,1,,,,,,1
1,20,13,0,1,1,1,10000,6250,1,1,15,1,1,1,1,,13,1,5,,,,1,1,1,1,1,2500000,100000,,2,3,2,,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,,,2,1,0,2,2,2,1,1,1,2,,,,,1
1,20,13,0,2,1,2,10000,4024,1,1,15,1,2,1,2,,13,1,5,,,,1,2,1,2,1,2500000,100000,,2,3,2,,1,2,1,2,2,2,2,2,2,2,3,1,,2,1,2,,,1,,,,,,2,1,2,,1,1,0,1,1
1,20,14,0,1,1,1,10000,8750,0,1,10,1,1,1,1,,3,2,5,,,,1,1,1,1,2,9999998,9999998,,1,2,2,,2,1,1,1,2,2,2,2,2,0,1,2,2,1,1,1,,,2,5,,,,,1,1,1,,,,,,1
1,20,15,0,1,1,1,0,0,3,1,5,2,1,1,1,3,8,1,5,,,,4,1,1,1,1,9999998,9999998,,1,5,2,,2,1,1,1,2,2,2,2,2,3,3,2,2,1,1,1,,,2,5,,,,,1,1,1,,,,,,1
1,20,15,0,2,1,2,0,0,3,1,5,2,2,1,2,3,8,1,5,,,,4,2,1,2,1,9999998,9999998,,1,5,2,,2,2,1,2,2,2,2,2,2,0,1,2,2,2,1,2,,,2,5,,,,,2,1,2,,,,,,1
1,21,2,0,1,1,1,300,3711,0,1,10,1,1,1,1,,6,5,,,,,,1,1,1,,,,,3,2,2,,2,1,1,1,2,2,2,2,2,2,3,1,,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,21,4,0,1,1,1,5000,1185,10,1,10,1,1,1,1,,4,5,,,,,,1,1,1,,,,,1,2,2,,2,1,1,1,2,2,2,2,2,2,3,1,,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,21,5,0,1,1,1,10000,5300,2,1,25,1,1,1,1,,15,1,5,,,,4,1,1,1,1,3000000,75000,,3,3,2,,2,1,1,1,2,2,2,2,2,2,3,1,,1,1,1,,,1,,,,,,1,1,1,,1,1,0,2,1
1,21,5,0,2,2,1,10000,27362,2,1,25,1,2,2,1,,15,1,5,,,,4,2,2,1,1,300000,75000,,3,3,2,,2,2,2,1,2,2,2,7,,,,,,2,2,1,,,2,5,,,,,2,2,1,,,,,,1
1,21,6,0,1,1,1,10000,0,15,3,30,2,1,1,1,2,10,1,5,,,,4,1,1,1,1,9999998,9999998,,3,2,2,,2,1,1,1,2,2,2,7,,,,,,1,1,1,,,2,5,,,,,1,1,1,,,,,,1
1,21,11,1,1,1,1,15000,1347,0,1,15,1,1,1,1,,1,1,3,2,1,90,3,1,1,1,2,9999998,9999998,,2,2,2,,2,1,1,1,2,2,2,2,2,3,3,1,,1,1,1,,,1,,,,,,1,1,1,,1,2,9998,2,1
1,21,11,1,2,1,2,15000,1476,0,1,15,1,2,1,2,,1,1,3,2,1,90,3,2,1,2,2,9999998,9999998,,2,2,2,,2,2,1,2,2,2,2,2,2,3,3,1,,2,1,2,,,1,,,,,,2,1,2,,1,2,9998,2,1
1,21,12,0,1,1,1,200,125,2,1,40,1,1,1,1,,4,5,,,,,,1,1,1,,,,,1,3,2,,2,1,1,1,2,2,2,2,5,2,3,1,,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,22,1,0,1,1,1,10000,0,1,1,15,1,1,1,1,,22,1,2,1,1,90,1,1,1,1,1,9999998,9999998,,3,2,1,2,1,1,1,1,2,2,2,2,2,3,4,1,,1,1,1,,,1,,,,,,1,1,1,,1,2,2004,1,1
1,22,1,0,2,1,2,10000,0,1,1,15,1,2,1,2,,22,1,2,1,1,90,1,2,1,2,1,9999998,9999998,,3,2,1,2,1,2,1,2,2,2,2,7,,,,,,2,1,2,,,2,5,,,,,2,1,2,,,,,,1
1,22,3,0,1,1,1,3333,2454,1,1,15,1,1,1,1,,5,1,2,1,1,90,1,1,1,1,1,9999998,9999998,,3,2,2,,2,1,1,1,2,2,2,2,2,2,3,1,,1,1,1,,,1,,,,,,1,1,1,,1,1,0,2,1
1,22,3,0,2,1,2,3333,6030,1,1,15,1,2,1,2,,5,1,2,1,1,90,1,2,1,2,1,9999998,9999998,,3,2,2,,2,2,1,2,2,2,2,7,,,,,,2,1,2,,,2,1,2,2,2,2,2,1,2,2,,,,,1
1,22,3,0,3,1,3,3333,745,1,1,15,1,3,1,3,,5,1,2,1,1,90,1,3,1,3,1,9999998,9999998,,3,2,2,,2,3,1,3,2,2,2,2,2,2,3,1,,3,1,3,,,1,,,,,,3,1,3,,1,1,0,2,1
1,22,4,0,1,1,1,5000,2834,4,1,30,1,1,1,1,,20,1,2,1,1,90,3,1,1,1,1,9999998,9999998,,2,2,2,,2,1,1,1,2,2,2,2,2,1,4,1,,1,1,1,,,1,,,,,,1,1,1,,1,2,0,1,1
1,22,4,0,2,1,2,5000,6776,4,1,30,1,2,1,2,,20,1,2,1,1,90,3,2,1,2,1,9999998,9999998,,2,2,2,,2,2,1,2,2,2,2,7,,,,,,2,1,2,,,2,1,2,2,2,2,2,1,2,2,,,,,1
1,22,5,0,1,1,1,5000,4227,1,1,20,1,1,1,1,,10,5,,,,,,1,1,1,,,,,3,5,2,,2,1,1,1,1,2,2,2,2,4,3,1,,1,1,1,,,1,,,,,,1,1,1,,1,1,9998,2,1
1,22,5,0,2,1,2,200,151,1,1,20,1,2,1,2,,10,5,,,,,,2,1,2,,,,,3,5,2,,2,2,1,2,1,2,2,2,2,4,3,1,,2,1,2,,,1,,,,,,2,1,2,,1,1,9998,2,1
1,22,5,0,3,1,3,2500,2554,1,1,20,1,3,1,3,,10,5,,,,,,3,1,3,,,,,3,5,2,,2,3,1,3,1,2,2,2,2,4,3,1,,3,1,3,,,1,,,,,,3,1,3,,1,1,9998,2,1
