"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS02AQA","AS01Q01","AS01Q03","AS02AQ04","AS02AQ05","AS02AQ06A","AS02AQ06B","AS02AQ06C","AS02AQ06D","AS02AQ07A","AS02AQ07B","AS02AQ07C","AS02AQ07D","AS02AQB","AS02AQ01_02","AS02AQ03_02","AS02AQ08","AS02AQ09A","AS02AQ09B","AS02AQ09C","AS02AQ10A","AS02AQ10B","AS02AQ10C","AS02AQ11A","AS02AQ11B","AS02AQ11C","AS02AQ12A","AS02AQ12B","AS02AQ12C","AS02AQC","AS02AQ01_03","AS02AQ03_03","AS02AQ13A","AS02AQ13B","AS02AQ13C","AS02AQ14A","AS02AQ14B","AS02AQ14C","AS02AQ15A","AS02AQ15B","AS02AQ15C","AS02AQ16A","AS02AQ16B","AS02AQ16C","AS02AQD","AS02AQ01_04","AS02AQ03_04","AS02AQ17A","AS02AQ17B","AS02AQ18A","AS02AQ18B","AS02AQ19A","AS02AQ19B","AS02AQ20A","AS02AQ20B","AS02AQ21A","AS02AQ21B","AS02AQ22A","AS02AQ22B","AS02AQE","AS02AQ01_05","AS02AQ03_05","AS02AQ23A","AS02AQ23B","AS02AQ23C","AS02AQ23D","AS02AQ23E","AS02AQ24A","AS02AQ24B","AS02AQ24C","AS02AQ24D","AS02AQ24E","AS02AQ25","AS02AQ26","AS02AQ27","AS02AQ28","PrimaryLast"
1,120,7,0,4,4,1,1,50000,2,,,,2,,,,4,4,1,2,2,,,2,,,2,,,2,,,4,4,1,2,,,2,,,2,,,2,,,4,4,1,1,2,90,,,,,,,,,,4,4,1,2,,,,,2,,,,,2,,2,,1
1,120,8,0,1,1,1,1,2474,2,,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,2,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,120,8,0,2,2,1,1,10000,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,3,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,120,9,0,1,1,1,1,18686,2,,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,8,90,,,,,,,,,,1,1,1,2,,,,,1,2,0,0,10000,1,0,2,,1
1,120,9,0,2,2,1,1,12335,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,5,90,,,,,,,,,,2,2,1,2,,,,,1,2,0,0,10000,1,0,2,,1
1,120,9,0,3,3,1,1,11686,2,,,,2,,,,3,3,1,2,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,3,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,120,10,0,1,1,1,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,1
1,120,10,0,2,2,1,2,,,,,,,,,,2,2,1,,,,,,,,,,,,,,2,2,1,,,,,,,,,,,,,2,2,1,,,,,,,,,,,,,2,2,1,,,,,,,,,,,,,,,1
1,120,10,0,3,3,1,1,8376,2,,,,2,,,,3,3,1,2,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,1,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,120,11,0,1,1,1,1,10000,2,,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,1,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,120,11,0,2,2,1,1,10000,1,1,3,3,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,3,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,120,12,0,1,1,1,1,11036,2,,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,2,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,120,12,0,2,2,1,1,3678,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,2,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,120,13,0,1,1,1,1,999999,2,,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,1,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,120,13,0,2,2,1,1,999999,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,1,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,120,13,0,3,3,1,1,999999,2,,,,2,,,,3,3,1,2,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,1,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,120,13,0,4,4,1,1,999999,2,,,,2,,,,4,4,1,2,2,,,2,,,2,,,2,,,4,4,1,2,,,2,,,2,,,2,,,4,4,1,1,1,90,,,,,,,,,,4,4,1,2,,,,,2,,,,,2,,2,,1
1,120,15,0,1,1,1,1,11367,1,1,10,1,2,,,,1,1,1,2,1,2,2,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,3,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,120,15,0,2,2,1,1,2249,1,1,5,1,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,1,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,120,15,0,3,3,1,1,2452,2,,,,2,,,,3,3,1,2,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,1,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,120,15,0,4,4,1,1,2176,1,1,10,1,2,,,,4,4,1,2,2,,,2,,,2,,,2,,,4,4,1,2,,,2,,,2,,,2,,,4,4,1,1,3,90,,,,,,,,,,4,4,1,2,,,,,2,,,,,2,,2,,1
1,120,16,0,1,1,1,1,8034,2,,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,1,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,120,16,0,2,2,1,1,1521,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,1,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,120,17,0,1,1,1,1,10000,2,,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,3,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,120,17,0,2,2,1,1,5000,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,1,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,120,18,0,1,1,1,1,5000,2,,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,1,90,,,,,,,,,,1,1,1,1,2,0,0,1000,2,,,,,2,,2,,1
1,120,18,0,2,2,1,1,2869,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,2,1,90,,,,,,,,,,2,2,1,1,2,0,0,1000,2,,,,,2,,2,,1
1,121,1,0,1,1,1,1,16495,1,2,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,10,8,10,90,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,121,2,0,1,1,1,1,42543,1,1,30,3,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,20,3,20,90,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,121,2,0,2,2,1,1,29611,1,1,20,3,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,1,1,3,2,,,2,,,2,,,2,2,1,1,10,3,10,90,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,121,4,0,1,1,1,1,999999,1,5,15,1,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,1,1,1,2,,,2,,,2,,,1,1,1,1,7,8,4,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,0,2,,1
1,121,5,0,1,1,1,1,28763,2,,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,15,3,10,4,10,5,10,90,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,121,6,0,1,1,1,1,24556,1,4,30,1,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,1,2,3,2,,,2,,,1,3,1,1,1,1,2,14,90,,,,,,,,,,1,1,1,2,,,,,1,3,0,0,3000,1,6000,2,,1
1,121,6,0,2,1,2,1,8185,1,4,10,1,2,,,,2,1,2,2,2,,,2,,,2,,,2,,,2,1,2,2,,,2,,,2,,,1,1,1,2,1,2,2,14,90,,,,,,,,,,2,1,2,2,,,,,1,3,0,0,3000,1,6000,2,,1
1,121,6,0,3,2,1,1,999999,1,4,15,1,2,,,,3,2,1,2,2,,,2,,,2,,,2,,,3,2,1,1,1,3,2,,,2,,,1,1,1,3,2,1,2,7,90,,,,,,,,,,3,2,1,2,,,,,2,,,,,2,,2,,1
1,121,6,2,1,1,1,1,999999,1,4,30,1,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,1,2,3,2,,,2,,,1,3,1,1,1,1,1,14,90,,,,,,,,,,1,1,1,2,,,,,1,3,0,0,3000,1,6000,2,,1
1,121,6,2,2,1,2,1,999999,1,4,10,1,2,,,,2,1,2,2,2,,,2,,,2,,,2,,,2,1,2,2,,,2,,,2,,,1,1,1,2,1,2,1,14,90,,,,,,,,,,2,1,2,2,,,,,1,3,0,0,3000,1,6000,2,,1
1,121,6,2,3,2,1,1,999999,1,4,15,1,2,,,,3,2,1,2,2,,,2,,,2,,,2,,,3,2,1,1,1,3,2,,,2,,,1,1,1,3,2,1,1,7,90,,,,,,,,,,3,2,1,2,,,,,2,,,,,2,,2,,1
1,121,7,0,1,1,1,1,19208,1,1,20,5,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,15,5,5,7,7,90,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,121,8,0,1,1,1,1,10308,2,,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,5,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,121,9,0,1,1,1,1,34194,1,4,9,1,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,5,2,3,6,5,7,5,90,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,121,9,0,2,2,1,1,10507,1,4,8,1,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,7,2,3,6,3,7,7,90,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,121,10,0,1,1,1,1,22311,1,4,15,1,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,2,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,121,10,0,2,2,1,1,22771,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,4,2,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,121,11,0,1,1,1,1,7126,1,1,10,1,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,4,5,7,7,90,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,121,11,0,2,2,1,1,1494,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,4,3,7,7,90,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,121,12,0,1,1,1,1,16430,1,1,20,4,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,30,4,15,5,20,6,21,90,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,121,13,0,1,1,1,1,8838,1,4,60,1,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,4,7,5,7,90,,,,,,,,1,1,1,1,4,0,1,1500,2,,,,,2,,2,,1
1,121,14,0,1,1,1,1,12718,1,1,30,4,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,3,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,121,15,0,1,1,1,1,12717,1,1,30,4,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,4,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,121,16,0,1,1,1,1,5500,1,4,10,1,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,2,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,121,16,0,2,2,1,1,55650,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,2,15,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,121,16,0,3,3,1,1,57457,1,4,20,1,2,,,,3,3,1,2,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,5,9,5,90,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,121,17,0,1,1,1,1,8283,2,,,,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,121,17,0,2,2,1,1,6318,1,3,,,2,,,,2,2,1,1,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,7,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,121,18,0,1,1,1,1,61460,1,1,50,1,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,60,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,0,2,,1
1,121,18,0,2,2,1,2,,,,,,,,,,2,2,1,,,,,,,,,,,,,,2,2,1,,,,,,,,,,,,,2,2,1,,,,,,,,,,,,,2,2,1,,,,,,,,,,,,,,,1
1,121,18,0,3,3,1,1,12254,1,4,20,1,2,,,,3,3,1,2,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,15,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,1,0,2,,1
1,122,1,0,1,1,1,1,6208,1,1,2,1,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,15,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,122,1,0,3,1,2,1,3104,1,1,1,1,2,,,,3,1,2,2,2,,,2,,,2,,,2,,,3,1,2,2,,,2,,,2,,,2,,,3,1,2,1,15,90,,,,,,,,,,3,1,2,2,,,,,2,,,,,2,,2,,1
1,122,1,0,2,2,1,1,8818,1,1,2,1,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,12,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,122,2,0,1,1,1,1,17449,1,1,20,3,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,122,2,0,2,2,1,1,6806,1,1,25,3,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,3,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,122,2,0,3,3,1,1,4246,2,,,,2,,,,3,3,1,2,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,3,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,122,3,0,1,1,1,1,17983,1,1,10,3,2,,,,1,1,1,2,2,,,2,,,2,,,1,1,4,1,1,1,2,,,2,,,2,,,2,,,1,1,1,4,4,90,,,,,,,,,,1,1,1,1,1,0,0,8000,2,,,,,2,,2,,1
1,122,3,0,2,2,1,1,2482,1,1,10,3,2,,,,2,2,1,2,2,,,2,,,2,,,1,1,4,2,2,1,2,,,2,,,2,,,2,,,2,2,1,4,4,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,122,3,0,3,3,1,1,10000,1,1,8,3,2,,,,3,3,1,2,2,,,2,,,2,,,1,1,4,3,3,1,2,,,2,,,2,,,2,,,3,3,1,4,4,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,122,4,0,1,1,1,1,7918,2,,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,12,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,122,4,0,2,2,1,1,20860,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,3,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,122,4,0,3,3,1,1,15000,2,,,,2,,,,3,3,1,2,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,3,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,122,5,0,1,1,1,1,6514,1,1,5,3,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,10,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,122,5,0,2,2,1,1,6000,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,10,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,122,5,0,3,3,1,1,2168,2,,,,2,,,,3,3,1,2,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,10,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,122,6,0,1,1,1,1,10000,1,1,10,1,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,5,2,7,3,7,90,,,,,,1,1,1,2,,,,,1,0,0,2,1200,1,0,2,,1
1,122,6,0,2,2,1,1,5000,1,4,25,5,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,2,2,5,3,4,90,,,,,,2,2,1,2,,,,,1,0,1,1,1500,1,0,2,,1
1,122,6,0,3,2,2,1,5000,1,4,25,5,2,,,,3,2,2,2,2,,,2,,,2,,,2,,,3,2,2,2,,,2,,,2,,,2,,,3,2,2,1,2,2,5,3,4,90,,,,,,3,2,2,2,,,,,1,0,1,1,1500,1,0,2,,1
1,122,7,0,1,1,1,1,10000,2,,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,5,2,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,122,7,0,2,2,1,1,9000,1,4,20,2,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,5,4,6,4,90,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,122,7,0,3,3,1,1,5000,1,4,10,2,2,,,,3,3,1,2,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,5,3,6,3,90,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,122,8,0,1,1,1,1,6648,1,4,10,3,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,1,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,122,9,0,1,1,1,1,6825,1,4,20,3,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,1,1,3,2,,,2,,,2,,,1,1,1,1,0,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,122,9,0,2,2,1,1,18750,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,0,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,122,10,0,1,1,1,1,5834,2,,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,122,10,0,2,2,1,1,7962,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,7,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,122,11,0,1,1,1,1,15321,1,1,10,3,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,4,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,15000,2,,1
1,122,11,0,2,2,1,1,5000,1,1,4,3,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,1,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,122,12,0,1,1,1,1,2463,2,,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,5,2,5,90,,,,,,,,1,1,1,1,5,0,3,1100,2,,,,,1,0,2,,1
1,122,13,1,1,1,1,1,9333,2,,,,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,1,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,122,13,1,2,2,1,1,72688,1,1,40,3,2,,,,2,2,1,1,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,4,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,122,13,1,3,3,1,1,4105,2,,,,2,,,,3,3,1,1,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,2,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,122,13,1,4,4,1,1,32532,2,,,,2,,,,4,4,1,1,2,,,2,,,2,,,2,,,4,4,1,2,,,2,,,2,,,2,,,4,4,1,1,2,90,,,,,,,,,,4,4,1,2,,,,,2,,,,,2,,2,,1
1,122,14,0,1,1,1,1,24685,2,,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,3,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,122,14,0,2,2,1,1,10000,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,2,99,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,122,15,0,1,1,1,1,6825,1,1,20,3,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,1,2,3,2,,,2,,,2,,,1,1,1,1,2,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,122,15,0,2,2,1,1,5000,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,1,2,3,2,,,2,,,2,,,2,2,1,1,1,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,122,15,0,3,3,1,1,375,2,,,,2,,,,3,3,1,2,2,,,2,,,2,,,2,,,3,3,1,1,1,3,2,,,2,,,2,,,3,3,1,1,1,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,122,15,0,4,4,1,1,5000,1,1,2,3,2,,,,4,4,1,2,2,,,2,,,2,,,2,,,4,4,1,1,1,3,2,,,2,,,2,,,4,4,1,1,1,90,,,,,,,,,,4,4,1,2,,,,,2,,,,,2,,2,,1
1,122,15,0,5,5,1,1,5000,2,,,,2,,,,5,5,1,2,2,,,2,,,2,,,2,,,5,5,1,1,1,3,2,,,2,,,2,,,5,5,1,1,1,90,,,,,,,,,,5,5,1,2,,,,,2,,,,,2,,2,,1
1,122,16,0,1,1,1,1,20000,1,1,50,3,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,3,7,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,122,16,0,2,2,1,1,15000,1,1,80,3,2,,,,2,2,1,1,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,3,6,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,122,16,0,3,3,1,1,8000,1,1,30,3,2,,,,3,3,1,1,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,3,4,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,122,16,0,4,4,1,1,8000,2,,,,2,,,,4,4,1,2,2,,,2,,,2,,,2,,,4,4,1,2,,,2,,,2,,,2,,,4,4,1,3,3,90,,,,,,,,,,4,4,1,2,,,,,2,,,,,2,,2,,1
1,122,16,0,5,4,2,1,8000,2,,,,2,,,,5,4,2,2,2,,,2,,,2,,,2,,,5,4,2,2,,,2,,,2,,,2,,,5,4,2,3,3,90,,,,,,,,,,5,4,2,2,,,,,2,,,,,2,,2,,1
1,122,16,0,6,4,3,1,8000,2,,,,2,,,,6,4,3,2,2,,,2,,,2,,,2,,,6,4,3,2,,,2,,,2,,,2,,,6,4,3,3,3,90,,,,,,,,,,6,4,3,2,,,,,2,,,,,2,,2,,1
1,122,16,0,7,5,1,1,50000,1,1,50,3,2,,,,7,5,1,2,2,,,2,,,2,,,2,,,7,5,1,2,,,2,,,2,,,2,,,7,5,1,3,21,90,,,,,,,,,,7,5,1,2,,,,,2,,,,,2,,2,,1
1,122,16,0,8,5,2,1,50000,1,1,50,3,2,,,,8,5,2,2,2,,,2,,,2,,,2,,,8,5,2,2,,,2,,,2,,,2,,,8,5,2,3,21,90,,,,,,,,,,8,5,2,2,,,,,2,,,,,2,,2,,1
