"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS01BQ00","AS01Q01","AS01Q03","AS02BQ04","AS02BQ05","AS02BQ06","AS02BQ07","AS02BQ08","AS02BQ09","AS02BQ10","AS02BQ11","AS02BQ12","AS02BQ13A","AS02BQ13B","AS02BQ14","AS02BQ15A","AS02BQ15B","PrimaryLast","PrimaryLast1"
1,72,6,0,2,1,2,1,"NIEBE",8,1,13432,1,3,6,2,,,2,,,1,1
1,72,6,0,3,1,3,1,"SORGHO",2,1,13432,1,6,6,2,,,2,,,1,1
1,72,6,0,4,2,1,1,"MIL",1,1,231849,1,3,6,2,,,2,,,1,1
1,72,6,0,5,2,2,1,"NIEBE",8,1,231849,1,3,6,2,,,2,,,1,1
1,72,6,0,6,2,3,1,"SORGHO",2,1,231849,1,6,6,2,,,2,,,1,1
1,72,6,0,7,2,4,1,"ARACHIDE",10,1,231849,1,3,6,2,,,2,,,1,1
1,72,7,0,1,1,1,2,,,,,,,,,,,,,,1,1
1,72,7,0,2,2,1,1,"MIL",1,1,4000,1,6,5,2,,,2,,,1,1
1,72,7,0,3,3,1,1,"OSEILLE",12,1,20000,1,6,5,1,24,1,2,,,1,1
1,72,7,0,4,3,2,1,"NIEBE",8,1,20000,1,6,5,1,24,1,2,,,1,1
1,72,7,0,5,4,1,1,"SORGHO",2,1,40000,1,6,5,2,,,2,,,1,1
1,72,8,0,1,1,1,1,"MIL",1,1,30000,1,6,6,2,,,2,,,1,1
1,72,8,0,3,1,1,1,"SORGHO",2,1,30000,1,6,6,2,,,2,,,1,1
1,72,8,0,2,1,1,1,"NIEBE",8,1,30000,1,3,6,2,,,2,,,1,1
1,72,8,0,4,2,1,1,"MIL",1,1,70000,1,6,6,2,,,2,,,1,1
1,72,8,0,5,2,1,1,"NIEBE",8,1,70000,1,3,6,2,,,2,,,1,1
1,72,8,0,6,2,2,1,"SORGHO",2,1,5000,1,6,6,2,,,2,,,1,1
1,72,8,0,7,3,1,1,"VOANDZOU",9,1,10000,1,6,6,2,,,2,,,1,1
1,72,9,0,1,1,1,1,"MIL",1,1,12641,1,6,6,1,2,2,2,,,1,1
1,72,9,0,2,1,2,1,"NIEBE",8,1,12641,1,6,6,1,2,2,2,,,1,1
1,72,9,0,3,1,3,1,"ARACHIDE",10,1,12641,1,6,6,1,2,2,2,,,1,1
1,72,9,0,4,2,1,1,"MIL",1,1,10366,1,6,6,1,2,2,2,,,1,1
1,72,9,0,5,2,2,1,"NIEBE",8,1,10366,1,6,6,1,2,2,2,,,1,1
1,72,9,0,6,2,3,1,"SORGHO",2,1,10366,1,6,6,1,2,2,2,,,1,1
1,72,9,0,7,3,1,1,"MIL",1,1,15000,1,6,6,1,2,2,2,,,1,1
1,72,9,0,8,3,2,1,"NIEBE",8,1,15000,1,6,6,1,2,2,2,,,1,1
1,72,9,0,9,3,3,1,"SORGHO",2,1,15000,1,6,6,1,2,2,2,,,1,1
1,72,9,0,10,4,1,1,"MIL",1,1,10000,1,6,6,1,2,2,2,,,1,1
1,72,9,0,11,4,2,1,"SORGHO",2,1,10000,1,6,6,1,2,2,2,,,1,1
1,72,9,0,12,4,3,1,"NIEBE",8,1,15000,1,6,6,1,2,2,2,,,1,1
1,72,10,0,1,1,1,1,"MIL",1,1,119601,1,6,6,2,,,2,,,1,1
1,72,10,0,2,1,2,1,"NIEBE",8,1,119601,1,6,6,2,,,2,,,1,1
1,72,10,0,3,1,3,1,"SORGHO",2,1,119601,1,6,6,2,,,2,,,1,1
1,72,10,0,4,1,4,1,"VOANDZOU",9,1,119601,1,6,6,2,,,2,,,1,1
1,72,10,0,5,2,1,1,"MIL",1,1,30000,1,6,6,2,,,2,,,1,1
1,72,10,0,7,2,1,1,"SORGHO",2,1,30000,1,6,6,2,,,2,,,1,1
1,72,10,0,6,2,2,1,"NIEBE",2,1,30000,1,6,6,2,,,2,,,1,1
1,72,11,0,1,1,1,1,"VOANDZOU",9,1,7127,1,6,7,2,,,2,,,1,1
1,72,11,0,2,2,1,2,,,,,,,,,,,,,,1,1
1,72,11,0,3,3,1,2,,,,,,,,,,,,,,1,1
1,72,11,0,4,4,1,2,,,,,,,,,,,,,,1,1
1,72,12,0,1,1,1,1,"MIL",1,1,60535,1,6,6,1,2,2,2,,,1,1
1,72,12,0,2,1,2,1,"NIEBE",8,1,60535,1,3,6,1,2,2,2,,,1,1
1,72,12,0,3,1,3,1,"VOANDZOU",9,1,60535,1,6,6,1,2,2,2,,,1,1
1,72,12,0,4,2,1,1,"MIL",1,1,10014,1,6,6,1,2,2,2,,,1,1
1,72,12,0,5,2,2,1,"NIEBE",8,1,10014,1,3,6,1,2,2,2,,,1,1
1,72,12,0,6,3,1,1,"MIL",1,1,10000,1,6,6,1,2,2,2,,,1,1
1,72,12,0,7,3,2,1,"ARACHIDE",10,1,10000,1,6,6,1,2,2,2,,,1,1
1,72,13,0,1,1,1,1,"NIEBE",8,1,5000,1,6,6,2,,,2,,,1,1
1,72,13,0,2,1,2,1,"VOANDZOU",1,1,5000,1,6,6,2,,,2,,,1,1
1,72,14,0,1,1,1,1,"MIL",1,1,10000,1,6,7,2,,,2,,,1,1
1,72,14,0,2,1,2,1,"NIEBE",8,1,10000,1,3,7,2,,,2,,,1,1
1,72,14,0,3,2,1,2,,,,,,,,,,,,,,1,1
1,72,15,0,1,1,1,2,,,,,,,,,,,,,,1,1
1,72,15,0,2,2,1,2,,,,,,,,,,,,,,1,1
1,72,15,0,3,3,1,2,,,,,,,,,,,,,,1,1
1,72,16,0,1,1,1,1,"MIL",1,1,55665,1,6,6,1,25,1,2,,,1,1
1,72,16,0,2,1,2,1,"NIEBE",8,1,55665,1,6,6,1,25,1,2,,,1,1
1,72,16,0,3,2,1,1,"MIL",1,1,107,1,6,6,1,25,1,2,,,1,1
1,72,16,0,4,2,2,1,"NIEBE",8,1,10764,1,6,6,1,25,1,2,,,1,1
1,72,17,0,1,1,1,1,"MIL",1,1,6719,1,6,5,1,20,1,2,,,1,1
1,72,17,0,2,2,1,1,"NIEBE",8,1,2074,1,6,5,1,20,1,2,,,1,1
1,72,17,0,3,3,1,1,"MIL",1,1,19294,1,5,5,1,20,1,2,,,1,1
1,72,18,0,1,1,1,1,"MIL",1,1,116855,1,3,5,1,20,1,2,,,1,1
1,72,18,0,2,1,2,1,"NIEBE",8,1,116855,1,3,5,1,20,1,2,,,1,1
1,72,18,0,3,2,1,1,"MIL",1,1,78444,1,3,5,1,20,1,2,,,1,1
1,72,18,0,4,3,1,2,,,,,,,,,,,,,,1,1
1,72,18,0,5,4,1,2,,,,,,,,,,,,,,1,1
1,72,18,0,6,5,1,2,,,,,,,,,,,,,,1,1
1,73,2,0,1,1,1,1,"MIL",1,2,10000,1,6,6,1,20,1,2,,,1,1
1,73,2,0,3,2,1,1,"SORGHO",2,2,10000,1,6,6,1,20,1,2,,,1,1
1,73,2,0,2,2,1,1,"NIEBE",8,2,10000,1,5,6,1,20,1,2,,,1,1
1,73,2,0,4,2,1,1,"ARACHIDE",10,2,10000,1,6,6,1,20,1,2,,,1,1
1,73,3,0,1,1,1,1,"MIL",1,2,30000,1,6,7,2,,,2,,,1,1
1,73,3,0,2,1,1,1,"SORGHO",2,2,30000,1,6,7,2,,,2,,,1,1
1,73,3,0,3,1,1,1,"NIEBE.",8,2,30000,1,6,7,2,,,2,,,1,1
1,73,3,0,4,2,1,1,"MIL",1,2,40000,1,6,7,2,,,2,,,1,1
1,73,3,0,5,2,1,1,"SORGHO",2,2,40000,1,6,7,2,,,2,,,1,1
1,73,3,0,6,2,1,1,"NIEBE",8,2,40000,1,6,7,2,,,2,,,1,1
1,73,3,0,7,2,1,1,"OSEILLE",12,2,40000,1,6,7,2,,,2,,,1,1
1,73,3,0,8,3,1,1,"MIL",1,2,10000,1,6,7,2,,,2,,,1,1
1,73,3,0,9,3,1,1,"SORGHO",2,2,10000,1,6,7,2,,,2,,,1,1
1,73,3,0,10,3,1,1,"VOANDZOU",9,2,5000,1,6,7,2,,,2,,,1,1
1,73,3,0,11,3,1,1,"ARACHIDE",10,2,5000,1,6,7,2,,,2,,,1,1
1,73,6,0,1,1,1,1,"MIL",1,2,151,1,6,6,2,,,2,,,1,1
1,73,6,0,2,1,1,1,"NIEBE",8,2,151,1,6,6,2,,,2,,,1,1
1,73,6,0,3,1,1,1,"ARACHIDE",10,2,151,1,6,6,2,,,2,,,1,1
1,73,6,0,4,2,1,1,"MIL",1,2,160,1,6,6,2,,,2,,,1,1
1,73,6,0,5,2,1,1,"NIEBE",8,2,160,1,6,6,2,,,2,,,1,1
1,73,6,0,6,2,1,1,"ARACHIDE",10,2,160,1,6,6,2,,,2,,,1,1
1,73,7,0,1,1,1,1,"MIL",1,2,20519,1,6,5,2,,,2,,,1,1
1,73,7,0,2,1,1,1,"NIEBE",8,2,20519,1,6,5,2,,,2,,,1,1
1,73,7,0,3,1,2,1,"SORGHO",2,1,4190,1,6,5,2,,,2,,,1,1
1,73,7,0,4,1,3,1,"ARACHIDE",10,1,50000,1,6,5,2,,,2,,,1,1
1,73,7,0,5,2,1,1,"MIL",1,1,48204,1,6,5,2,,,2,,,1,1
1,73,8,0,1,1,1,1,"MIL",1,2,79044,1,6,6,1,13,1,2,,,1,1
1,73,8,0,2,1,1,1,"NIEBE",8,2,79044,1,6,3,1,15,1,2,,,1,1
1,73,8,0,4,2,1,1,"SORGHO",2,2,43004,1,3,6,1,15,1,2,,,1,1
1,73,8,0,3,2,1,1,"ARACHIDE",10,2,43004,1,6,6,1,15,1,2,,,1,1
1,73,8,0,6,3,1,1,"MIL",1,2,40000,1,6,6,1,15,1,2,,,1,1
1,73,8,0,5,3,1,1,"NIEBE",8,2,40000,1,3,6,1,15,1,2,,,1,1
1,73,9,0,1,1,1,1,"MIL",1,2,66914,1,6,6,2,,,2,,,1,1
1,73,9,0,2,1,1,1,"NIEBE",8,2,66914,1,6,6,2,,,2,,,1,1
1,73,9,0,3,1,2,1,"ARACHIDE",10,1,4162,1,6,6,2,,,2,,,1,1
1,73,9,0,4,2,1,1,"MIL",1,2,27805,1,6,6,2,,,2,,,1,1
1,73,9,0,5,2,1,1,"NIEBE",8,2,27805,1,6,6,2,,,2,,,1,1
1,73,9,0,6,2,2,1,"SORGHO",2,1,3549,1,6,6,2,,,2,,,1,1
1,73,9,0,7,3,1,1,"MIL",1,2,50000,1,6,6,2,,,2,,,1,1
1,73,9,0,8,3,1,1,"NIEBE",8,2,50000,1,6,6,2,,,2,,,1,1
1,73,9,0,9,3,2,1,"ARACHIDE",10,1,5000,1,6,6,2,,,2,,,1,1
1,73,10,0,1,1,1,1,"MIL",1,2,292028,1,3,6,1,4,2,2,,,1,1
1,73,10,0,2,1,1,1,"NIEBE",2,2,29202,1,3,6,1,4,2,2,,,1,1
1,73,10,0,3,2,1,1,"MIL",1,2,37746,1,3,6,1,4,2,2,,,1,1
1,73,10,0,4,2,1,1,"NIEBE",2,2,73746,1,3,6,1,4,2,2,,,1,1
1,73,10,0,5,2,2,1,"ARACHIDE",10,2,8124,1,3,6,1,4,2,2,,,1,1
1,73,11,0,1,1,1,1,"MIL",1,2,34719,1,6,6,2,,,2,,,1,1
1,73,11,0,2,1,1,1,"SORGHO",2,2,34719,1,6,6,2,,,2,,,1,1
1,73,11,0,3,1,1,1,"NIEBE",8,2,34719,1,6,6,2,,,2,,,1,1
1,73,12,0,1,1,1,1,"MIL",1,2,2,1,3,6,1,14,1,2,,,1,1
1,73,12,0,2,1,1,1,"NIEBE",8,2,2,1,3,6,1,14,1,2,,,1,1
1,73,12,0,3,2,1,1,"MIL",1,1,2,1,3,6,1,14,1,2,,,1,1
1,73,12,0,4,2,1,1,"SORGHO",2,1,2,1,3,6,1,14,1,2,,,1,1
1,73,12,0,5,3,1,1,"ARACHIDE",10,1,1,1,3,6,1,14,1,2,,,1,1
1,73,12,0,6,3,2,1,"VOANDZOU",9,1,1,1,3,6,1,14,1,2,,,1,1
1,73,13,0,1,1,1,1,"MIL",1,2,11700,1,6,6,2,,,2,,,1,1
1,73,13,0,2,1,1,1,"NIEBE",8,2,11700,1,6,6,2,,,2,,,1,1
1,73,13,0,3,1,2,1,"SORGHO",2,1,470,1,6,6,2,,,2,,,1,1
1,73,13,0,4,2,1,1,"MIL",1,2,7122,1,6,6,2,,,2,,,1,1
1,73,13,0,5,2,1,1,"NIEBE",8,2,7122,1,6,6,2,,,2,,,1,1
1,73,13,0,6,2,2,1,"ARACHIDE",10,1,703,1,6,6,2,,,2,,,1,1
1,73,14,0,1,1,1,1,"MIL",1,2,2158,1,5,6,2,,,2,,,1,1
1,73,14,0,2,1,1,1,"NIEBE",8,2,2158,1,3,6,2,,,2,,,1,1
1,73,14,0,3,2,1,1,"VOUNDZOU",9,1,7000,1,3,6,2,,,2,,,1,1
1,73,14,0,4,3,1,1,"SORGHO",2,1,523,1,5,6,2,,,2,,,1,1
1,73,15,0,1,1,1,1,"MIL",1,2,10583,1,6,6,2,,,2,,,1,1
1,73,15,0,2,1,1,1,"NIEBE",8,2,10583,1,6,6,2,,,2,,,1,1
1,73,15,0,3,3,1,1,"MIL",1,1,4792,1,6,6,2,,,2,,,1,1
1,73,16,0,1,1,1,1,"MIL",1,1,13780,1,6,6,2,,,2,,,1,1
1,73,16,0,3,2,1,1,"SORGHO",2,2,23215,1,6,6,2,,,2,,,1,1
1,73,16,0,2,2,1,1,"NIEBE",8,2,28984,1,6,6,2,,,2,,,1,1
1,73,16,0,5,3,1,1,"MIL",8,2,16076,1,6,6,2,,,2,,,1,1
1,73,16,0,4,3,1,1,"ARACHIDE",10,2,23215,1,6,6,2,,,2,,,1,1
1,73,16,0,7,4,1,1,"SORGHO",2,2,16076,1,6,6,2,,,2,,,1,1
1,73,16,0,6,4,1,1,"NIEBE",8,2,16076,1,6,6,2,,,2,,,1,1
1,73,17,0,1,1,1,1,"MIL",1,2,20000,1,6,5,2,,,2,,,1,1
1,73,17,0,2,1,1,1,"SORGHO",2,2,20000,1,6,5,2,,,2,,,1,1
1,73,17,0,3,2,1,1,"NIEBE",8,2,30000,1,6,5,2,,,2,,,1,1
1,73,17,0,4,2,1,1,"ARACHIDE",10,2,30000,1,6,5,2,,,2,,,1,1
1,73,18,0,1,1,1,1,"MIL",1,2,1000,1,6,6,2,,,2,,,1,1
1,73,18,0,2,1,1,1,"NIEBE",8,2,1000,1,6,6,2,,,2,,,1,1
1,73,18,0,4,1,1,1,"WANZOU",9,2,1000,1,3,6,2,,,2,,,1,1
1,73,18,0,3,1,1,1,"ARACHIDE",10,2,1000,1,6,6,2,,,2,,,1,1
1,74,1,0,1,1,1,1,"MIL",1,2,9789,1,6,6,1,2,2,2,,,1,1
1,74,1,0,2,1,1,1,"NIEBE",8,2,9789,2,3,6,1,2,2,2,,,1,1
1,74,1,0,3,1,1,1,"VOANDZOU",9,2,9789,2,3,6,1,2,2,2,,,1,1
1,74,2,0,1,1,1,1,"MIL",1,2,5000,1,6,6,1,50,1,2,,,1,1
1,74,2,0,3,1,1,1,"SORGHO",2,1,3000,1,3,6,1,50,1,2,,,1,1
1,74,2,0,2,1,1,1,"NIEBE",8,2,5000,1,3,6,1,50,1,2,,,1,1
1,74,2,0,4,2,1,1,"MIL",1,2,7000,1,6,6,1,50,1,2,,,1,1
1,74,2,0,5,2,1,1,"NIEBE",8,2,7000,1,3,6,1,50,1,2,,,1,1
1,74,2,0,6,3,1,1,"MIL",1,2,10000,1,6,6,1,2,2,2,,,1,1
1,74,2,0,7,3,1,1,"NIEBE",8,2,10000,1,3,6,1,2,2,2,,,1,1
1,74,2,0,8,4,1,1,"VOANDZOU",9,1,5000,1,3,7,2,,,2,,,1,1
1,74,3,0,1,1,1,1,"MIL",1,2,5000,1,6,6,2,,,2,,,1,1
1,74,3,0,2,1,1,1,"NIEBE",8,2,5000,1,6,6,2,,,2,,,1,1
1,74,3,0,3,2,1,1,"MIL",1,2,15000,1,6,6,2,,,2,,,1,1
1,74,3,0,4,2,1,1,"NIEBE",8,2,15000,1,6,6,2,,,2,,,1,1
1,74,3,0,5,3,1,1,"ARACHIDE",10,1,20000,1,6,6,2,,,2,,,1,1
1,74,3,0,6,3,2,1,"VOANDZOU",9,1,10000,1,6,6,2,,,2,,,1,1
1,74,4,0,1,1,1,1,"MIL",1,2,30000,1,5,6,1,1,2,2,,,1,1
1,74,4,0,2,1,1,1,"NIEBE",8,2,30000,1,5,6,1,1,2,2,,,1,1
1,74,4,0,3,2,1,1,"MIL",1,1,0,1,5,6,1,2,2,2,,,1,1
1,74,4,0,4,2,2,1,"VOANDZOU",9,1,0,1,5,6,1,2,2,2,,,1,1
1,74,5,0,1,1,1,1,"MIL",1,2,22771,1,6,7,2,,,2,,,1,1
1,74,5,0,2,1,1,1,"NIEBE",8,2,22771,1,6,7,2,,,2,,,1,1
1,74,5,0,3,1,1,1,"OSEILLE",12,2,22771,1,6,7,2,,,2,,,1,1
1,74,5,0,4,2,1,1,"MIL",1,2,7000,1,6,7,2,,,2,,,1,1
1,74,5,0,5,2,1,1,"NIEBE",8,2,7000,1,6,7,2,,,2,,,1,1
1,74,5,0,6,2,1,1,"OSEILLE",12,2,7000,1,6,7,2,,,2,,,1,1
1,74,5,0,7,3,1,1,"VOANDZOU",9,1,2000,1,6,7,2,,,2,,,1,1
1,74,5,0,8,3,2,1,"ARACHIDE",10,1,2000,1,6,7,2,,,2,,,1,1
1,74,6,0,1,1,1,1,"MIL",1,2,10000,1,6,7,2,,,2,,,1,1
1,74,6,0,2,1,1,1,"SORGHO",2,2,10000,1,6,7,2,,,2,,,1,1
1,74,6,0,3,1,1,1,"NIEBE",8,2,10000,1,6,7,2,,,2,,,1,1
1,74,6,0,4,1,2,1,"ARACHIDE",10,1,5000,1,6,7,2,,,2,,,1,1
1,74,6,0,5,1,3,1,"OSEILLE",12,2,5000,1,6,7,2,,,2,,,1,1
1,74,6,0,6,2,1,1,"MIL",1,2,10000,1,6,7,2,,,2,,,1,1
1,74,6,0,7,2,1,1,"NIEBE",8,2,10000,1,6,7,2,,,2,,,1,1
1,74,6,0,8,2,1,1,"OSEILLE",12,2,10000,1,6,7,2,,,2,,,1,1
1,74,6,0,9,3,1,1,"MIL",1,2,10000,1,6,7,2,,,2,,,1,1
1,74,6,0,10,3,1,1,"NIEBE",8,2,10000,1,6,7,2,,,2,,,1,1
1,74,6,0,11,3,1,1,"OSEILLE",12,2,10000,1,6,7,2,,,2,,,1,1
1,74,6,0,12,4,1,2,,,,,,,,,,,,,,1,1
1,74,7,0,1,1,1,1,"MIL",1,1,1902,1,6,7,2,,,2,,,1,1
1,74,7,0,2,1,2,1,"SORGHO",2,1,937,1,6,7,2,,,2,,,1,1
1,74,7,0,3,2,1,1,"MIL",1,2,29174,1,6,7,2,,,2,,,1,1
1,74,7,0,4,2,1,1,"SORGHO",2,2,29174,1,6,7,2,,,2,,,1,1
1,74,7,0,5,2,1,1,"NIEBE",8,2,29174,1,6,7,2,,,2,,,1,1
1,74,7,0,6,3,1,1,"MIL",1,2,28187,1,6,7,2,,,2,,,1,1
1,74,7,0,7,3,1,1,"NIEBE",8,2,28187,1,6,7,2,,,2,,,1,1
1,74,7,0,8,3,1,1,"OSEILLE",12,2,28187,1,6,7,2,,,2,,,1,1
1,74,7,0,9,3,2,1,"SORGHO",2,1,627,1,6,7,2,,,2,,,1,1
1,74,7,0,10,3,3,1,"VOANDZOU",19,1,229,1,6,7,2,,,2,,,1,1
1,74,8,0,1,1,1,1,"MIL",1,2,13597,1,6,7,2,,,2,,,1,1
1,74,8,0,2,1,1,1,"NIEBE",8,2,13597,1,6,7,2,,,2,,,1,1
1,74,8,0,3,1,1,1,"OSEILLE",12,2,13597,1,6,7,2,,,2,,,1,1
1,74,8,0,4,2,1,1,"MIL",1,2,65363,1,6,7,2,,,2,,,1,1
1,74,8,0,5,2,1,1,"NIEBE",8,2,65363,1,6,7,2,,,2,,,1,1
1,74,8,0,7,2,1,1,"VOANDZOU",9,2,1598,1,6,7,2,,,2,,,1,1
1,74,8,0,6,2,1,1,"OSEILLE",12,2,65363,1,6,7,2,,,2,,,1,1
1,74,8,0,8,3,1,1,"MIL",1,2,0,1,6,7,2,,,2,,,1,1
1,74,8,0,9,3,1,1,"OSEILLE",12,2,0,1,6,7,2,,,2,,,1,1
1,74,8,0,10,4,1,1,"MIL",1,2,0,1,6,7,2,,,2,,,1,1
1,74,8,0,11,4,1,1,"OSEILLE",12,2,0,1,6,7,2,,,2,,,1,1
1,74,8,0,12,4,2,1,"ARACHIDE",10,1,0,1,6,7,2,,,2,,,1,1
1,74,9,0,1,1,1,1,"MIL",1,2,11196,1,6,7,2,,,2,,,1,1
1,74,9,0,2,1,1,1,"SORGHO",2,2,11196,1,6,7,2,,,2,,,1,1
1,74,9,0,3,1,1,1,"NIEBE",8,2,11196,1,6,7,2,,,2,,,1,1
1,74,9,0,4,1,1,1,"OSEILLE",12,2,11196,1,6,7,2,,,2,,,1,1
1,74,9,0,5,2,1,1,"MIL",1,2,31718,1,6,7,2,,,2,,,1,1
1,74,9,0,6,2,1,1,"NIEBE",8,2,31718,1,6,7,2,,,2,,,1,1
1,74,9,0,7,2,1,1,"OSEILLE",12,2,31718,1,6,7,2,,,2,,,1,1
1,74,9,0,8,3,1,1,"MIL",1,2,52794,1,6,7,2,,,2,,,1,1
1,74,9,0,9,3,1,1,"SORGHO",2,2,52794,1,6,7,2,,,2,,,1,1
1,74,9,0,10,3,1,1,"NIEBE",8,2,52794,1,6,7,2,,,2,,,1,1
1,74,9,0,11,3,1,1,"OSEILLE",12,2,52794,1,6,7,2,,,2,,,1,1
1,74,9,0,12,4,1,1,"MIL",1,2,5000,1,6,7,2,,,2,,,1,1
1,74,9,0,13,4,1,1,"NIEBE",8,2,5000,1,6,7,2,,,2,,,1,1
1,74,9,0,14,5,1,1,"MIL",1,1,2000,1,6,7,2,,,2,,,1,1
1,74,9,0,15,5,2,1,"ARACHIDE",10,1,1000,1,6,7,2,,,2,,,1,1
1,74,9,0,16,5,3,1,"VOANDZOU",9,1,1000,1,6,7,2,,,2,,,1,1
1,74,10,0,1,1,1,1,"MIL",1,2,40000,1,6,5,1,15,1,2,,,1,1
1,74,10,0,2,1,1,1,"NIEBE",8,2,40000,1,6,5,1,15,1,2,,,1,1
1,74,10,0,3,2,1,1,"MIL",1,2,7204,1,6,5,1,15,1,2,,,1,1
1,74,10,0,4,2,1,1,"VOANDZOU",9,2,7204,1,6,5,2,,,2,,,1,1
1,74,11,0,1,1,1,2,,,,,,,,,,,,,,1,1
1,74,11,0,2,2,1,1,"MIL",1,2,92076,1,6,5,1,15,1,2,,,1,1
1,74,11,0,3,2,1,1,"NIEBE",8,2,92076,1,6,5,1,15,1,2,,,1,1
1,74,11,0,4,3,1,1,"VOANDZOU",9,1,500,1,6,5,2,,,2,,,1,1
1,74,12,0,1,2,1,1,"MIL",1,2,18277,1,4,5,1,14,1,2,,,1,1
1,74,12,0,2,2,1,1,"NIEBE",8,2,18277,1,4,5,1,14,1,2,,,1,1
1,74,12,0,3,2,2,1,"WOANDZOU",9,1,2901,1,4,5,2,,,2,,,1,1
1,74,13,0,1,1,1,1,"MIL",1,1,33295,1,3,5,2,,,2,,,1,1
1,74,13,0,3,2,1,1,"MIL",1,2,8588,1,3,5,1,14,1,2,,,1,1
1,74,13,0,2,2,1,1,"NIEBE",8,2,8588,1,3,5,2,,,2,,,1,1
1,74,13,0,4,3,1,1,"NIEBE",8,1,10000,1,3,5,1,14,1,2,,,1,1
1,74,13,0,5,4,1,1,"SORGHO",2,1,10000,1,3,5,1,14,1,2,,,1,1
1,74,13,0,6,5,1,1,"ARACHIDE",10,1,2848,1,4,5,2,,,2,,,1,1
1,74,14,0,1,1,1,1,"MIL",1,1,3781,1,6,6,2,,,2,,,1,1
1,74,14,0,2,1,2,1,"SORGHO",2,1,2626,1,6,6,2,,,2,,,1,1
1,74,14,0,3,2,1,1,"MIL",1,2,6197,1,6,6,2,,,2,,,1,1
1,74,14,0,4,2,1,1,"NIEBE",8,2,6197,1,6,6,2,,,2,,,1,1
1,74,14,0,5,2,1,1,"OSEILLE",12,2,6197,1,6,6,2,,,2,,,1,1
1,74,14,0,6,3,1,1,"MIL",1,2,2457,1,6,6,2,,,2,,,1,1
1,74,14,0,7,3,1,1,"NIEBE",8,2,2457,1,6,6,2,,,2,,,1,1
1,74,14,0,8,4,1,1,"MIL",1,1,10000,1,6,6,2,,,2,,,1,1
1,74,14,0,9,4,1,1,"NIEBE",8,2,10000,1,6,6,2,,,2,,,1,1
1,74,14,0,10,4,1,1,"OSEILLE",12,1,10000,1,6,6,2,,,2,,,1,1
1,74,14,0,11,4,2,1,"VOANDZOU",9,1,3000,1,6,6,2,,,2,,,1,1
1,74,15,0,1,1,1,2,,,,,,,,,,,,,,1,1
1,74,15,0,2,2,1,1,"MIL",1,2,40000,1,6,5,1,15,1,2,,,1,1
1,74,15,0,3,2,1,1,"NIEBE",8,2,40000,1,6,5,1,15,1,2,,,1,1
1,74,15,0,5,3,1,1,"MIL",1,2,40000,1,6,5,1,25,1,2,,,1,1
1,74,15,0,4,3,1,1,"ARACHIDE",10,2,40000,1,6,5,1,25,1,2,,,1,1
1,74,15,0,6,4,1,1,"NIEBE",8,2,60000,1,6,5,1,25,1,2,,,1,1
1,74,15,0,7,4,1,1,"OSEILLE",12,2,60000,1,6,5,1,25,1,2,,,1,1
1,74,16,0,1,1,1,1,"MIL",1,2,6944,1,6,6,2,,,2,,,1,1
1,74,16,0,2,1,1,1,"NIEBE",8,2,6944,1,6,6,2,,,2,,,1,1
1,74,16,0,3,2,1,1,"MIL",1,2,17427,1,6,6,2,,,2,,,1,1
1,74,16,0,4,2,1,1,"NIEBE",8,2,17427,1,6,6,2,,,2,,,1,1
1,74,16,0,5,2,1,1,"OSEILLE",12,2,17427,1,6,6,2,,,2,,,1,1
1,74,16,0,6,3,1,1,"MIL",1,2,9038,1,6,6,2,,,2,,,1,1
1,74,16,0,7,3,1,1,"NIEBE",8,2,9038,1,6,6,2,,,2,,,1,1
1,74,16,0,8,3,1,1,"OSEILLE",12,2,9038,1,6,6,2,,,2,,,1,1
1,74,16,0,9,4,1,1,"VOANDZOU",9,1,3249,1,6,6,2,,,2,,,1,1
1,74,17,0,1,1,1,1,"MIL",1,2,19239,1,6,5,1,15,1,2,,,1,1
1,74,17,0,2,1,1,1,"NIEBE",8,2,19239,1,6,5,1,15,1,2,,,1,1
1,74,17,0,3,1,1,1,"OSEILLE",12,2,19239,1,6,5,1,15,1,2,,,1,1
1,74,17,0,5,2,1,1,"MIL",1,2,60000,1,6,5,1,15,1,2,,,1,1
1,74,17,0,4,2,1,1,"SORGHO",2,2,60000,1,6,5,1,15,1,2,,,1,1
1,74,17,0,7,3,1,1,"SORGHO",2,2,10122,1,6,5,1,25,1,2,,,1,1
1,74,17,0,6,3,1,1,"NIEBE",8,2,10122,1,6,5,1,25,1,2,,,1,1
1,74,17,0,8,4,1,1,"ARACHIDE",10,2,80000,1,6,5,1,15,1,2,,,1,1
1,74,17,0,9,4,1,1,"OSEILLE",12,2,80000,1,6,5,1,15,1,2,,,1,1
1,74,18,0,1,1,1,1,"MIL",1,2,28446,1,6,6,2,,,2,,,1,1
1,74,18,0,2,1,1,1,"NIEBE",8,2,28446,1,6,6,2,,,2,,,1,1
1,74,18,0,3,1,1,1,"OSEILLE",12,2,28846,1,6,6,2,,,2,,,1,1
1,74,18,0,4,2,1,1,"MIL",1,2,15624,1,6,6,1,30,1,2,,,1,1
1,74,18,0,5,2,1,1,"NIEBE",8,2,15264,1,6,6,1,30,1,2,,,1,1
1,74,18,0,6,2,1,1,"OSEILLE",12,2,15624,1,6,6,1,30,1,2,,,1,1
