"PASSAGE","GRAPPE","MENAGE","EXTENSION","MS00Q01","MS00Q02","MS00Q03A","MS00Q03B","MS00Q04A","MS00Q04B","MS00Q05","MS00Q06","MS00Q07","MS00Q08","MS00Q09","MS00Q10","MS00Q11","MS00Q12","MS00Q14","MS00Q15","MS00Q16","MS00Q17","MS00Q22","MS00Q23","MS00Q24","MS00Q25","MS00Q26","MS00Q59","MS00Q60","MS00Q61"
1,189,18,0,5,2,17102014,725,17102014,940,1,1,17102014,5,17102014,7,75,7513,8,3,215,1,11,2,1,1,1,1,1,1
1,190,1,0,5,1,3112014,853,3112014,950,1,1,3112014,5,3112014,7,72,7210,7,3,19,1,7,1,1,1,1,1,2,1
1,190,2,0,5,1,3112014,720,3112014,801,1,1,3112014,5,3112014,7,72,7210,7,3,23,1,3,1,1,1,1,1,2,1
1,190,3,0,5,2,3112014,1155,3112014,1400,1,1,3112014,5,3112014,7,72,7210,7,3,62,1,18,3,5,2,2,1,2,1
1,190,4,0,5,3,3112014,1140,3112014,1235,1,1,3112014,5,3112014,7,72,7210,7,3,59,1,4,0,0,1,1,1,2,1
1,190,5,0,5,1,3112014,1120,3112014,1208,1,1,3112014,5,3112014,7,72,7210,7,3,67,1,5,1,2,1,1,1,2,1
1,190,6,0,5,3,4112014,910,4112014,1000,1,1,4112014,5,4112014,7,72,7210,7,3,90,1,5,2,0,1,1,1,2,1
1,190,7,0,5,3,4112014,1050,4112014,1145,1,1,5112014,5,5112014,7,72,7210,7,3,100,1,4,0,0,1,1,1,2,1
1,190,8,0,5,3,4112014,1220,4112014,1315,1,1,4112014,5,4112014,7,72,7210,7,3,217,1,2,0,0,1,1,1,2,1
1,190,9,0,5,2,3112014,730,3112014,830,1,2,3112014,5,3112014,7,72,7210,7,3,241,1,5,1,1,1,1,1,2,1
1,190,10,0,5,3,3112014,720,3112014,821,1,1,3112014,5,3112014,7,72,7210,7,3,251,1,4,1,2,1,1,1,2,1
1,190,11,0,5,1,2112014,1645,2112014,1745,1,1,2112014,5,2112014,7,72,7210,7,3,277,1,4,1,1,1,1,1,2,1
1,190,12,0,5,1,4112014,1550,4112014,1701,1,1,4112014,5,4112014,7,72,7210,7,3,284,1,8,2,1,1,1,1,2,1
1,190,13,0,5,1,4112014,1430,4112014,1535,1,1,4112014,5,4112014,7,72,7210,7,3,296,1,4,1,1,1,1,1,2,1
1,190,14,0,5,1,4112014,811,4112014,858,1,1,4112014,5,4112014,7,72,7210,7,3,302,1,4,1,2,1,1,1,2,1
1,190,15,0,5,1,4112014,934,4112014,1102,1,1,4112014,5,4112014,7,72,7210,7,3,308,1,6,1,0,1,1,1,1,1
1,190,16,0,5,1,4112014,1132,4112014,1240,1,1,4112014,5,4112014,7,72,7210,7,3,310,1,6,2,0,1,1,1,2,1
1,190,17,0,5,2,4112014,830,4112014,1045,1,1,4112014,5,4112014,7,72,7210,7,3,320,1,18,4,4,2,1,1,2,1
1,191,1,0,4,1,12102014,630,12102014,813,1,1,12102014,4,12102014,7,72,7250,14,3,1,1,19,3,2,2,2,1,2,1
1,191,2,0,4,1,10102014,1224,10102014,1315,1,1,11102014,4,11102014,7,72,7250,14,3,11,1,8,1,0,1,1,1,2,1
1,191,3,0,4,3,10102014,1140,10102014,1400,1,1,10102014,4,10102014,7,72,7250,14,3,17,1,4,1,0,1,1,2,2,2
1,191,4,0,4,3,10102014,1500,10102014,1800,1,1,12102014,4,12102014,7,72,7250,14,3,20,1,13,1,1,1,1,1,2,1
1,191,5,0,4,1,10102014,806,10102014,930,1,1,10102014,4,10102014,7,72,7250,14,3,1,1,5,2,0,1,1,2,2,2
1,191,6,0,4,3,10102014,800,10102014,1106,1,1,10102014,4,10102014,7,72,7250,14,3,40,1,9,1,1,1,1,1,2,1
1,191,7,0,4,2,10102014,810,10102014,1011,1,1,10102014,4,10102014,7,72,7250,14,3,43,1,8,1,2,1,1,1,2,1
1,191,8,0,4,2,10102014,1201,10102014,1407,1,1,10102014,4,10102014,7,72,7250,14,3,44,1,10,0,0,1,1,1,2,1
1,191,9,0,4,2,10102014,1044,10102014,1150,1,1,10102014,4,10102014,7,72,7250,14,3,48,1,4,0,0,1,1,2,2,2
1,191,10,0,4,1,11102014,748,11102014,845,1,1,11102014,4,11102014,7,72,7250,14,3,56,2,6,1,0,1,1,1,2,1
1,191,11,0,4,3,11102014,1100,11102014,1230,1,1,12102014,4,12102014,7,72,7250,14,3,59,2,8,2,0,1,1,1,2,1
1,191,12,0,4,2,11102014,1000,11102014,1035,1,1,11102014,4,11102014,7,72,7250,14,3,63,2,3,0,0,1,1,1,2,1
1,191,13,0,4,2,11102014,745,11102014,950,1,1,11102014,4,11102014,7,72,7250,14,3,64,2,7,1,2,1,1,2,2,2
1,191,14,0,4,1,11102014,905,11102014,959,1,1,11102014,4,11102014,7,72,7250,14,3,47,2,7,1,0,1,1,2,2,2
1,191,15,0,4,3,11102014,740,11102014,1040,1,1,12102014,4,12102014,7,72,7250,14,3,86,2,6,2,0,1,1,2,2,2
1,191,16,0,4,2,11102014,1535,11102014,1757,1,1,12102014,4,12102014,7,72,7250,14,3,96,2,9,1,2,1,1,1,2,1
1,191,17,0,4,3,11102014,1249,11102014,1435,1,1,12102014,4,12102014,7,72,7250,14,3,102,2,15,2,1,1,1,1,2,1
1,191,18,0,4,1,11102014,1239,11102014,1352,1,1,11102014,4,11102014,7,72,7250,14,3,104,2,3,1,0,1,1,1,2,1
1,192,1,0,5,2,29102014,1730,29102014,1845,1,2,30102014,5,30102014,7,75,7550,9,3,1,2,7,2,1,1,1,2,2,2
1,192,2,0,5,3,29102014,1420,29102014,1555,1,1,30102014,5,30102014,7,75,7550,9,3,4,2,10,1,1,1,1,2,2,2
1,192,3,0,5,3,29102014,1130,29102014,1303,1,1,29102014,5,29102014,7,75,7550,9,3,5,2,5,1,1,1,1,2,2,2
1,192,4,0,5,3,30102014,730,30102014,828,1,1,30102014,5,30102014,7,75,7550,9,3,9,2,1,1,0,1,1,2,2,2
1,192,5,0,5,2,28102014,1205,28102014,1235,1,2,30102014,5,30102014,7,75,7550,9,3,11,2,1,0,0,1,1,2,2,2
1,192,6,0,5,1,29102014,1145,29102014,1234,1,1,30102014,5,30102014,7,75,7550,9,3,12,2,6,2,0,1,1,2,2,2
1,192,7,0,5,1,29102014,1030,29102014,1130,1,1,30102014,5,30102014,7,75,7550,9,3,13,2,3,1,1,1,1,2,2,2
1,192,8,0,5,1,29102014,1109,29102014,1140,1,1,29102014,5,29102014,7,75,7550,9,3,17,2,2,0,0,1,1,2,2,2
1,192,9,0,5,1,29102014,805,29102014,921,1,1,29102014,5,29102014,7,75,7550,9,3,25,2,8,2,2,1,1,2,2,2
1,192,10,0,5,3,28102014,1605,28102014,1802,1,1,28102014,5,28102014,7,75,7550,9,3,67,2,9,2,1,1,1,2,2,2
1,192,11,0,5,3,28102014,1340,28102014,1500,1,1,29102014,5,29102014,7,75,7550,9,3,81,2,8,2,0,1,1,2,2,2
1,192,12,0,5,2,28102014,1430,28102014,1530,1,2,28102014,5,28102014,7,75,7550,9,3,84,2,2,1,0,1,1,2,2,2
1,192,13,0,5,1,28102014,1342,28102014,1501,1,1,28102014,5,28102014,7,75,7550,9,3,89,2,5,2,0,1,1,2,2,2
1,192,14,0,5,2,30102014,1510,30102014,1630,1,2,30102014,5,30102014,7,75,7550,9,3,94,2,8,2,2,1,1,2,2,2
1,192,15,0,5,1,28102014,1830,28102014,1926,1,1,28102014,5,28102014,7,75,7550,9,3,45,2,9,1,1,1,1,2,2,2
1,192,16,0,5,2,28102014,1630,28102014,1730,1,1,28102014,5,28102014,7,75,7550,9,3,46,2,2,1,0,1,1,2,2,2
1,192,18,0,5,1,30102014,1705,30102014,1811,1,1,30102014,5,30102014,7,75,7550,9,3,27,2,2,0,0,1,1,2,2,2
1,193,1,0,13,2,14102014,1351,14102014,1640,1,1,14102014,13,15102014,8,81,8190,2,1,6,1,8,2,0,1,1,2,2,2
1,193,2,0,13,2,16102014,1208,16102014,1440,1,1,17102014,13,17102014,8,81,8190,2,1,101,1,9,1,3,1,1,2,2,2
1,193,3,0,13,2,16102014,918,16102014,1129,1,1,16102014,13,16102014,8,81,8190,2,1,105,1,3,1,0,1,1,2,2,2
1,193,4,0,13,2,15102014,1121,15102014,1314,1,1,15102014,13,14102014,8,81,8190,2,1,116,1,4,1,2,1,1,2,2,2
1,193,7,0,13,3,16102014,910,17102014,1302,1,1,17102014,13,17102014,8,81,8190,2,1,166,1,9,1,1,1,1,2,2,2
1,193,7,2,13,3,18102014,1004,18102014,1238,1,1,18102014,13,18102014,8,81,8190,2,1,166,1,2,2,0,1,1,2,2,2
1,193,8,0,13,3,15102014,1637,16102014,1604,1,1,16102014,13,16102014,8,81,8190,2,1,173,1,5,3,0,1,1,2,2,2
1,193,10,0,13,1,15102014,1649,15102014,1805,1,1,19102014,13,19102014,8,81,8190,2,1,228,1,5,1,0,1,1,2,2,2
1,193,12,1,13,1,16102014,1105,16102014,1620,1,1,17102014,13,17102014,8,81,8190,2,1,246,1,12,3,3,1,1,2,2,2
1,194,1,0,13,1,13102014,1021,13102014,1203,1,1,13102014,13,13102014,8,81,8190,6,1,31,1,2,1,0,1,1,2,2,2
1,194,2,0,13,3,14102014,905,14102014,1710,1,1,14102014,13,14102014,8,81,8190,6,1,59,1,5,1,2,1,1,2,2,2
1,194,3,0,13,3,15102014,1009,15102014,1335,1,1,15102014,13,15102014,8,81,8190,6,1,68,1,8,2,0,1,1,2,2,2
1,194,4,0,13,2,14102014,1456,14102014,1650,1,1,15102014,13,15102014,8,81,8190,6,1,73,1,8,2,2,1,1,2,2,2
1,194,5,1,13,3,20102014,1242,20102014,1242,1,1,20102014,13,20102014,8,81,8190,6,1,92,1,7,1,1,1,1,2,2,2
1,194,6,0,13,2,14102014,902,14102014,1132,1,1,15102014,13,15102014,8,81,8190,6,1,100,1,7,1,1,1,1,2,2,2
1,194,7,0,13,2,14102014,1250,14102014,1419,1,1,14102014,13,14102014,8,81,8190,6,1,140,1,7,3,0,1,1,2,2,2
1,194,8,0,13,1,13102014,1238,13102014,1408,1,1,13102014,13,13102014,8,81,8190,6,1,151,1,5,1,1,1,1,2,2,2
1,194,9,0,13,2,14102014,1145,14102014,1230,1,1,14102014,13,14102014,8,81,8190,6,1,172,1,2,0,0,1,1,2,2,2
1,194,10,0,13,1,14102014,1020,15102014,1319,1,1,16102014,16,16102014,8,81,8190,6,1,215,1,4,1,1,1,1,2,2,2
1,194,11,0,13,1,13102014,1633,13102014,1815,1,1,14102014,13,14102014,8,81,8190,6,1,263,1,4,2,0,1,1,2,2,2
1,194,12,0,13,1,14102014,1029,14102014,1310,1,2,15102014,13,14102014,8,81,8190,6,1,304,1,9,3,0,1,1,2,2,2
1,195,1,0,14,1,8102014,950,8102014,1104,1,1,9102014,9,10102014,8,81,8190,10,1,1,1,8,0,1,1,1,2,2,2
1,195,3,0,14,1,8102014,1241,8102014,1450,1,1,9102014,14,9102014,8,81,8190,10,1,68,1,15,3,0,1,3,2,2,2
1,195,4,0,14,1,9102014,1028,9102014,1215,1,1,11102014,14,11102014,8,81,8190,10,1,87,1,8,1,2,1,4,2,2,2
1,195,5,0,14,3,8102014,930,8102014,1202,1,1,9102014,14,10102014,8,81,8190,10,1,96,1,8,1,1,1,1,2,2,2
1,195,6,0,14,3,8102014,1209,8102014,1450,1,1,9102014,14,9102014,8,81,8190,10,1,157,1,12,2,3,1,1,2,2,2
1,195,7,0,14,3,9102014,1201,9102014,1445,1,2,12102014,14,12102014,8,81,8190,10,1,196,1,12,3,1,1,1,2,2,2
1,195,8,0,14,3,9102014,930,9102014,1145,1,1,11102014,14,11102014,8,81,8190,10,1,196,1,10,1,2,1,1,2,2,2
1,195,10,0,14,2,26102014,1519,26102014,1625,1,1,27102014,14,27102014,8,81,8190,10,1,313,1,4,1,0,1,1,2,2,2
1,195,11,0,14,2,8102014,1312,8102014,1425,1,1,9102014,14,10102014,8,81,8190,10,1,331,1,4,1,0,1,1,2,2,2
1,195,12,0,14,2,8102014,1051,8102014,1132,1,1,9102014,14,10102014,8,81,8190,10,1,336,1,2,0,0,1,1,2,2,2
1,196,1,0,14,1,20092014,1647,21092014,1333,1,1,23092014,14,23092014,8,81,8190,15,1,123,1,17,5,2,2,1,2,2,2
1,196,2,0,14,2,21092014,1530,21092014,1736,1,1,23092014,14,25092014,8,81,8190,15,1,236,1,5,1,1,1,1,2,2,2
1,196,3,0,14,1,19092014,1005,19092014,1210,1,1,21092014,14,21092014,8,81,8190,15,1,3,1,7,1,2,1,1,1,2,1
1,196,4,0,14,1,19092014,1610,20092014,1050,1,1,21092014,14,21092014,8,81,8190,15,1,4,1,14,2,0,1,1,2,2,2
1,196,5,0,14,3,18092014,1030,19092014,1415,1,1,20092014,14,20092014,8,81,8190,15,1,317,1,6,1,1,1,1,2,2,2
1,196,7,0,14,3,21092014,1610,23092014,1720,1,1,23092014,14,23092014,8,81,8190,15,1,0,1,6,1,1,1,1,2,2,2
1,196,8,0,14,3,19092014,1515,20092014,1030,1,1,21092014,14,21092014,8,81,8190,15,1,429,1,5,1,1,1,1,2,2,2
1,196,9,0,14,1,21092014,937,21092014,1212,1,1,21092014,14,21092014,8,81,8190,15,1,9,1,10,1,2,1,1,2,2,2
1,196,10,0,14,2,19092014,1407,19092014,1815,1,1,22092014,15,22092014,8,81,8190,15,1,524,1,9,1,2,1,1,2,2,2
1,196,11,0,14,2,20092014,1027,20092014,1602,1,1,20092014,14,20092014,8,81,8190,15,1,531,1,4,1,2,1,1,2,2,2
1,196,12,0,14,1,21092014,1323,21092014,1530,1,1,23092014,14,24092014,8,81,8190,15,1,19,1,10,3,1,1,1,2,2,2
1,197,4,0,14,1,12092014,1020,12092014,1610,1,1,12092014,14,16092014,8,81,8190,19,1,4,1,9,1,1,1,1,2,2,2
1,197,5,0,14,3,13092014,1001,15092014,1305,1,1,15092014,14,16092014,8,81,8190,19,1,5,1,19,3,6,2,3,2,2,2
1,197,6,0,14,3,12092014,1020,13092014,1230,1,1,14092014,14,16092014,8,81,8190,19,1,999,1,11,1,0,1,1,2,2,2
1,197,7,0,14,3,13092014,730,13092014,1130,1,1,13092014,14,17092014,8,81,8190,19,1,0,1,6,0,0,1,1,2,2,2
1,197,8,0,14,3,14092014,820,14092014,1157,1,1,15092014,14,22092014,8,81,8190,19,1,8,1,3,1,1,1,1,2,2,2
1,197,10,0,14,2,12092014,1107,13092014,1749,1,1,14092014,14,15092014,8,81,8190,19,1,308,1,7,2,1,1,1,2,2,2
1,197,11,0,14,2,13092014,1108,13092014,1347,1,1,14092014,14,16092014,8,81,8190,19,1,355,1,9,1,0,1,1,2,2,2
1,197,12,0,14,2,18092014,1226,18092014,1502,1,1,18092014,14,22092014,8,81,8190,19,1,363,1,5,1,0,1,1,2,2,2
1,198,1,0,14,1,17092014,1146,17092014,1400,1,1,19092014,14,19092014,8,81,8190,23,1,135,1,2,1,0,1,1,2,2,2
1,198,2,0,14,1,22102014,932,22102014,1130,1,1,22102014,14,23102014,8,81,8190,23,1,127,1,4,1,0,1,2,2,2,2
1,198,3,0,14,1,14092014,1243,14092014,1330,1,1,17092014,14,17092014,8,81,8190,23,1,165,1,3,0,0,1,3,1,2,1
1,198,4,0,14,1,13092014,1338,16092014,815,1,1,17092014,14,22092014,8,81,8190,23,1,4,1,5,2,1,1,4,2,2,2
1,198,5,0,14,3,17092014,830,19092014,1100,1,1,18092014,14,23092014,8,81,8190,23,1,176,1,5,1,2,1,5,2,2,2
1,198,6,0,14,3,17092014,1502,17092014,1730,1,1,18092014,14,22092014,8,81,8190,23,1,271,1,5,1,1,1,1,2,2,2
1,198,7,0,14,3,15092014,1315,16092014,1730,1,1,16092014,14,22092014,8,81,8190,23,1,352,1,3,0,0,1,1,2,2,2
1,198,8,0,14,3,15092014,1555,16092014,1306,1,1,17092014,14,22092014,8,81,8190,23,1,430,1,12,2,1,1,1,2,2,2
1,198,9,0,14,2,15092014,1340,15092014,1618,1,1,16092014,14,16092014,8,81,8190,23,1,473,1,4,1,0,1,1,2,2,2
1,198,11,0,14,2,21092014,1035,21092014,1321,1,1,23092014,14,24092014,8,81,8190,23,1,668,1,9,1,1,1,1,2,2,2
1,199,1,0,14,1,14102014,705,14102014,852,1,1,15102014,14,16102014,8,81,8190,27,1,9,1,5,1,1,1,1,2,2,2
1,199,2,0,14,1,13102014,1303,13102014,1548,1,1,15102014,14,15102014,8,81,8190,27,1,47,1,10,1,0,1,2,2,2,2
1,199,3,0,14,1,13102014,1110,13102014,1233,1,1,15102014,14,15102014,8,81,8190,27,1,83,1,7,2,0,1,3,2,2,2
1,199,4,0,14,1,13102014,1557,13102014,1753,1,1,16102014,14,16102014,8,81,8190,27,1,113,1,14,0,0,1,4,2,2,2
1,199,6,0,14,3,13102014,1502,13102014,1702,1,1,16102014,14,16102014,8,81,8190,27,1,158,1,5,1,1,1,1,2,2,2
1,199,7,0,14,3,14102014,1235,14102014,1450,1,1,15102014,14,15102014,8,81,8190,27,1,174,1,5,1,0,1,1,2,2,2
1,199,8,0,14,3,13102014,1107,13102014,1332,1,1,16102014,14,16102014,8,81,8190,27,1,177,1,10,2,1,1,1,2,2,2
1,199,9,0,14,2,14102014,1053,14102014,1301,1,1,15102014,14,16102014,8,81,8190,27,1,202,1,13,3,3,1,1,2,2,2
1,199,10,0,14,2,14102014,1509,14102014,1609,1,1,16102014,14,16102014,8,81,8190,27,1,210,1,5,1,1,1,1,2,2,2
1,199,11,0,14,2,13102014,1506,13102014,1641,1,1,15102014,14,15102014,8,81,8190,27,1,220,1,8,2,1,1,1,2,2,2
1,199,12,0,14,1,1112014,907,1112014,1153,1,1,2112014,14,2112014,8,81,8190,27,1,256,1,13,2,2,1,1,2,2,2
1,200,1,0,14,1,15102014,1051,15102014,1230,1,1,17102014,14,18102014,8,81,8190,35,1,24,1,4,1,2,1,1,2,2,2
1,200,2,1,14,1,15102014,1238,15102014,1445,1,1,17102014,14,18102014,8,81,8190,35,1,36,1,9,2,1,1,2,2,2,2
1,200,3,0,14,1,15102014,1415,15102014,1608,1,1,17102014,14,18102014,8,81,8190,35,1,73,1,5,1,0,1,3,2,2,2
1,200,4,0,14,1,15102014,1615,18102014,1705,1,1,21102014,14,22102014,8,81,8190,35,1,74,1,3,1,1,1,1,2,2,2
1,200,5,0,14,3,15102014,1240,15102014,1502,1,1,17102014,14,19102014,8,81,8190,35,1,83,1,6,3,0,1,1,2,2,2
1,200,7,0,14,3,15102014,1030,15102014,1230,1,1,17102014,14,18102014,8,81,8190,35,1,180,1,8,2,1,1,1,2,2,2
1,200,8,0,14,3,16102014,830,16102014,1030,1,1,17102014,14,19102014,8,81,8190,35,1,209,1,2,1,0,1,1,2,2,2
1,200,9,0,14,2,15102014,1223,15102014,1442,1,1,17102014,14,19102014,8,81,8190,35,1,221,1,10,2,1,1,1,2,2,2
1,200,10,0,14,2,15102014,1030,15102014,1154,1,1,16102014,14,19102014,8,81,8190,35,1,233,1,4,1,2,1,1,2,2,2
1,200,11,0,14,2,16102014,904,16102014,1020,1,1,17102014,14,18102014,8,81,8190,35,1,387,1,3,1,0,1,1,2,2,2
1,200,12,0,14,2,16102014,1102,16102014,1210,1,1,17102014,14,18102014,8,81,8190,35,1,404,1,4,1,1,1,1,2,2,2
1,201,2,0,14,1,21102014,949,21102014,1158,1,1,24102014,14,24102014,8,81,8190,38,1,14,1,11,2,1,1,2,2,2,2
1,201,3,0,14,1,18102014,1248,18102014,1342,1,1,22102014,14,22102014,8,81,8190,38,1,48,1,4,0,0,1,3,2,2,2
1,201,4,0,14,1,18102014,1458,18102014,1719,1,1,21102014,14,23102014,8,81,8190,38,1,82,1,5,0,0,1,4,2,2,2
1,201,5,0,14,3,21102014,1105,21102014,1408,1,1,24102014,14,24102014,8,81,8190,38,1,98,1,4,2,0,1,1,2,2,2
1,201,6,1,14,3,22102014,910,22102014,1120,1,1,24102014,14,24102014,8,81,8190,38,1,166,1,8,0,0,1,1,2,2,2
1,201,6,2,10,3,3102014,1607,3102014,2005,1,1,4102014,10,4102014,7,71,7195,999,1,0,1,2,1,0,1,1,2,2,2
1,201,8,0,14,3,18102014,1255,18102014,1430,1,1,24102014,14,24102014,8,81,8190,38,1,190,1,5,1,2,1,1,2,2,2
1,201,9,0,14,2,18102014,1246,18102014,1447,1,1,24102014,14,24102014,8,81,8190,38,1,258,1,6,1,1,1,1,2,2,2
1,201,10,0,14,2,21102014,1016,21102014,1235,1,1,24102014,14,24102014,8,81,8190,38,1,273,1,10,5,2,1,1,2,2,2
1,201,11,0,14,2,21102014,1256,21102014,1447,1,1,24102014,14,24102014,8,81,8190,38,1,292,1,11,2,1,1,1,2,2,2
1,201,12,0,14,2,22102014,900,22102014,905,1,1,24102014,14,24102014,8,81,8190,38,1,318,1,4,1,2,1,1,2,2,2
1,202,1,0,14,1,10102014,1050,10102014,1253,1,1,12102014,14,12102014,8,81,8190,41,1,45,1,6,4,0,1,1,2,2,2
1,202,2,0,14,1,11102014,942,11102014,1146,1,1,11102014,14,11102014,8,81,8190,41,1,94,1,8,0,0,1,2,2,2,2
1,202,5,0,14,1,10102014,1202,11102014,1230,1,1,14102014,14,14102014,8,81,8190,41,1,168,1,7,2,0,1,1,2,2,2
1,202,8,0,14,3,11102014,910,11102014,1140,1,1,14102014,14,14102014,8,81,8190,41,1,242,1,10,1,2,1,1,2,2,2
1,202,9,1,14,2,11102014,955,11102014,1100,1,1,11102014,14,11102014,8,81,8190,41,1,340,1,4,1,1,1,1,2,2,2
1,202,10,0,14,2,10102014,1240,10102014,1333,1,1,11102014,14,11102014,8,81,8190,41,1,372,1,5,2,0,1,1,2,2,2
1,202,11,0,14,2,10102014,1501,10102014,1643,1,1,11102014,14,11102014,8,81,8190,41,1,450,1,5,2,0,1,1,2,2,2
1,203,1,0,14,1,11102014,1304,11102014,1554,1,1,12102014,14,16102014,8,81,8190,44,1,32,1,8,2,1,1,1,2,2,2
1,203,3,0,14,1,1112014,910,1112014,1120,1,1,1112014,14,1112014,8,81,8190,44,1,40,1,7,2,2,1,3,2,2,2
1,203,4,0,14,1,12102014,1452,12102014,1650,1,1,15102014,14,16102014,8,81,8190,44,1,93,1,7,1,1,1,1,2,2,2
1,203,5,0,14,3,12102014,1430,12102014,1620,1,1,13102014,14,15102014,8,81,8190,44,1,86,1,2,0,0,1,1,2,2,2
1,203,7,0,14,3,11102014,1432,11102014,1705,1,1,13102014,14,15102014,8,81,8190,44,1,132,1,6,1,0,1,1,2,2,2
1,203,8,0,14,3,12102014,930,12102014,1130,1,1,13102014,14,15102014,8,81,8190,44,1,141,1,5,1,2,1,1,2,2,2
1,203,9,0,14,2,13102014,1050,13102014,1254,1,1,15102014,14,16102014,8,81,8190,44,1,176,1,10,3,1,1,1,2,2,2
1,203,10,0,14,2,11102014,1445,11102014,1530,1,1,11102014,14,16102014,8,81,8190,44,1,216,1,2,1,0,1,1,2,2,2
1,203,11,0,14,2,12102014,932,12102014,1145,1,1,15102014,14,16102014,8,81,8190,44,1,226,1,6,1,1,1,1,2,2,2
1,203,12,0,14,2,12102014,1240,12102014,1357,1,1,15102014,14,16102014,8,81,8190,44,1,0,1,6,1,2,1,1,2,2,2
1,204,1,0,14,1,16102014,1135,16102014,1324,1,1,17102014,14,17102014,8,81,8190,47,1,21,1,4,1,1,1,1,2,2,2
1,204,2,0,14,1,17102014,920,17102014,1120,1,1,17102014,14,17102014,8,81,8190,47,1,78,1,7,1,2,1,2,2,2,2
1,204,3,0,14,1,16102014,1340,16102014,1534,1,1,18102014,14,19102014,8,81,8190,47,1,106,1,10,1,1,1,3,2,2,2
1,204,4,0,14,1,26102014,1530,26102014,1720,1,1,27102014,14,27102014,8,81,8190,47,1,111,1,3,1,1,1,1,2,2,2
1,204,5,0,14,3,17102014,1430,17102014,1631,1,1,18102014,14,18102014,8,81,8190,47,1,122,1,5,1,1,1,1,2,2,2
1,204,6,0,14,3,16102014,1415,16102014,1710,1,1,18102014,14,18102014,8,81,8190,47,1,150,1,9,0,0,1,1,2,2,2
1,204,7,0,14,3,18102014,1001,18102014,1130,1,1,19102014,14,19102014,8,81,8190,47,1,210,1,4,1,2,1,1,2,2,2
1,204,8,0,14,3,17102014,930,17102014,1235,1,1,18102014,14,18102014,8,81,8190,47,1,220,1,9,3,0,1,1,2,2,2
1,204,9,0,14,2,16102014,1359,18102014,1021,1,1,18102014,14,19102014,8,81,8190,47,1,361,1,4,1,0,1,1,2,2,2
1,204,10,0,14,2,17102014,1130,17102014,1205,1,1,18102014,14,19102014,8,81,8190,47,1,299,1,1,0,0,1,1,2,2,2
1,204,11,0,14,2,17102014,1223,17102014,1441,1,1,18102014,14,19102014,8,81,8190,47,1,369,1,9,2,2,1,1,2,2,2
1,204,12,0,14,1,1112014,1220,1112014,1412,1,1,2112014,14,2112014,8,81,8190,47,1,342,1,10,2,2,1,2,2,2,2
1,205,1,0,14,1,3102014,1207,3102014,1333,1,1,8102014,14,9102014,8,81,8190,52,1,27,1,9,4,1,1,1,2,2,2
1,205,2,0,14,1,4102014,1215,4102014,1400,1,1,6102014,14,8102014,8,81,8190,52,1,35,1,12,1,2,1,2,2,2,2
1,205,3,0,14,1,3102014,947,3102014,1150,1,1,3102014,14,4102014,8,81,8190,52,1,81,1,15,3,3,1,3,2,2,2
1,205,4,0,14,1,4102014,1000,4102014,1157,1,2,8102014,14,8102014,8,81,8190,52,1,92,1,13,2,1,1,4,2,2,2
1,205,5,0,14,3,3102014,1450,3102014,1730,1,1,6102014,14,8102014,8,81,8190,52,1,118,1,7,1,2,1,1,2,2,2
1,205,7,1,14,3,2102014,930,1102014,1230,1,1,9102014,14,10102014,8,81,8190,52,1,123,1,16,3,2,1,1,2,2,2
1,205,8,0,14,3,4102014,940,4102014,1230,1,1,8102014,14,9102014,8,81,8190,52,1,154,1,9,2,0,1,1,2,2,2
1,205,9,0,14,2,3102014,1334,3102014,1446,1,1,5102014,14,5102014,8,81,8190,52,1,0,1,5,1,2,1,1,2,2,2
1,205,11,0,14,2,4102014,1026,4102014,1253,1,1,9102014,14,10102014,8,81,8190,52,1,206,1,15,3,1,1,1,2,2,2
1,205,12,0,14,2,3102014,1013,3102014,1152,1,1,8102014,14,8102014,8,81,8190,52,1,248,1,5,1,1,1,1,2,2,2
1,206,1,0,14,1,29092014,1033,29092014,1149,1,1,29092014,14,30092014,8,81,8190,56,1,18,1,9,2,1,1,1,2,2,2
1,206,2,0,14,1,29092014,1213,29092014,1320,1,1,29102014,14,30092014,8,81,8190,56,1,69,1,2,0,0,1,1,2,2,2
1,206,3,0,14,1,29092014,1649,30092014,845,1,1,4102014,14,5102014,8,81,8190,56,1,74,1,9,2,1,1,1,2,2,2
1,206,4,0,14,1,1102014,1232,1102014,1413,1,1,4102014,14,5102014,8,81,8190,56,1,74,1,9,3,2,1,4,2,2,2
1,206,5,0,14,3,29092014,1510,30092014,930,1,1,1102014,14,2102014,8,81,8190,56,1,215,1,9,2,0,1,1,2,2,2
1,206,9,0,14,2,29092014,1547,29092014,1710,1,1,1102014,14,2102014,8,81,8190,56,1,264,1,4,1,1,1,1,2,2,2
1,206,11,0,14,3,30092014,940,30092014,1250,1,1,1102014,14,2102014,8,81,8190,56,1,300,1,8,2,1,1,1,2,2,2
1,206,12,0,14,2,30092014,957,30092014,1153,1,1,1102014,14,12102014,8,81,8190,56,1,302,1,6,0,1,1,1,2,2,2
1,207,1,0,14,1,23102014,1005,23102014,1207,1,1,24102014,14,24102014,8,81,8190,62,1,18,1,4,1,1,1,1,2,2,2
1,207,3,0,14,1,24102014,910,24102014,1112,1,1,25102014,14,25102014,8,81,8190,62,1,90,1,4,2,0,1,3,2,2,2
