"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS02AQA","AS02AQ01","AS02AQ03","AS02AQ04","AS02AQ28A","AS02AQ28B","AS02AQ29A","AS02AQ29B","AS02AQ30A","AS02AQ30B","AS02AQ31A","AS02AQ31B","AS02AQ32A","AS02AQ32B","AS02AQ33A","AS02AQ33B","AS02AQE","AS02AQ01_05","AS02AQ03_05","AS02AQ34A","AS02AQ34B","AS02AQ34C","AS02AQ34D","AS02AQ34E","AS02AQ35A","AS02AQ35B","AS02AQ35C","AS02AQ35D","AS02AQ35E","AS02AQF","AS02AQ01_06","AS02AQ03_06","AS02AQ36A","AS02AQ36B","AS02AQ37A","AS02AQ37B","AS02AQ38A","AS02AQ38B","AS02AQ39A","AS02AQ39B","AS02AQ40A","AS02AQ40B","AS02AQ41A","AS02AQ41B","AS02AQG","AS02AQ01_07","AS02AQ03_07","AS02AQ42A","AS02AQ42B","AS02AQ42C","AS02AQ42D","AS02AQ42E","AS02AQ43A","AS02AQ43B","AS02AQ43C","AS02AQ43D","AS02AQ43E","PrimaryLast"
2,16,12,0,2,1,2,1,1,60,6,60,7,60,90,,,,,,2,1,2,2,,,,,2,,,,,2,1,2,1,1,6,1,7,1,90,,,,,,2,1,2,2,,,,,2,,,,,1
2,16,12,0,1,1,1,1,1,90,6,90,7,90,90,,,,,,1,1,1,1,7,3,5,5000,2,,,,,1,1,1,1,2,6,2,7,2,90,,,,,,1,1,1,2,,,,,1,2,5,2,10500,1
2,16,13,0,1,1,1,1,1,19,90,,,,,,,,,,1,1,1,2,,,,,1,1,0,0,2500,1,1,1,1,17,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,16,13,0,2,1,2,1,1,19,90,,,,,,,,,,2,1,2,2,,,,,2,,,,,2,1,2,1,0,90,,,,,,,,,,2,1,2,2,,,,,2,,,,,1
2,16,17,0,2,1,2,1,1,20,6,15,90,,,,,,,,2,1,2,2,,,,,2,,,,,2,1,2,1,28,6,20,90,,,,,,,,2,1,2,2,,,,,2,,,,,1
2,16,17,0,3,1,3,1,1,20,6,15,90,,,,,,,,3,1,3,2,,,,,2,,,,,3,1,3,1,8,6,8,90,,,,,,,,3,1,3,2,,,,,2,,,,,1
2,16,17,0,1,1,1,1,1,20,6,15,90,,,,,,,,1,1,1,1,3,5,0,4500,2,,,,,1,1,1,1,20,6,15,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,17,1,0,4,1,4,1,1,45,2,45,4,45,6,45,5,45,90,,4,1,4,2,,,,,2,,,,,4,1,4,1,21,2,21,4,21,5,21,6,21,90,,4,1,4,2,,,,,2,,,,,1
2,17,1,0,2,1,2,1,1,45,2,45,4,45,6,45,5,45,90,,2,1,2,2,,,,,2,,,,,2,1,2,1,30,2,7,4,30,5,30,6,30,90,,2,1,2,2,,,,,2,,,,,1
2,17,1,0,3,1,3,1,1,45,2,45,4,45,6,45,5,45,90,,3,1,3,2,,,,,2,,,,,3,1,3,1,4,2,4,4,4,5,4,6,4,90,,3,1,3,2,,,,,2,,,,,1
2,17,1,0,1,1,1,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1
2,17,2,0,2,3,1,1,1,90,90,,,,,,,,,,2,3,1,2,,,,,2,,,,,2,3,1,1,1,90,,,,,,,,,,2,3,1,2,,,,,2,,,,,1
2,17,2,0,1,2,1,1,1,90,90,,,,,,,,,,1,2,1,2,,,,,2,,,,,1,2,1,1,1,90,,,,,,,,,,1,2,1,2,,,,,2,,,,,1
2,17,3,0,1,1,1,1,1,90,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,15,2,2,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,17,3,0,2,1,2,1,1,45,90,,,,,,,,,,2,1,2,2,,,,,2,,,,,2,1,2,1,14,2,10,90,,,,,,,,2,1,2,2,,,,,2,,,,,1
2,17,5,0,1,1,1,1,1,90,2,90,6,90,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,7,6,7,2,7,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,17,6,0,1,1,1,1,1,90,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,3,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,17,8,0,1,1,1,1,1,20,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,2,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,17,12,0,1,1,1,1,1,90,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,0,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,17,13,0,1,1,1,1,1,47,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,17,15,0,1,1,1,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1
2,17,17,0,4,1,2,1,3,7,90,,,,,,,,,,4,1,2,2,,,,,2,,,,,4,1,2,3,42,90,,,,,,,,,,4,1,2,2,,,,,2,,,,,1
2,17,18,0,2,1,2,1,1,17,2,5,6,5,90,,,,,,2,1,2,2,,,,,2,,,,,2,1,2,1,5,2,4,6,5,90,,,,,,2,1,2,2,,,,,2,,,,,1
2,17,18,0,3,1,3,2,,,,,,,,,,,,,3,1,3,,,,,,,,,,,3,1,3,,,,,,,,,,,,,3,1,3,,,,,,,,,,,1
2,17,18,0,1,1,1,1,1,17,2,5,6,5,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,15,2,4,6,10,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,20,1,0,2,1,2,1,1,99,2,99,90,,,,,,,,2,1,2,2,,,,,2,,,,,2,1,2,1,3,2,3,90,,,,,,,,2,1,2,2,,,,,2,,,,,1
2,20,1,0,1,1,1,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1
2,20,2,0,2,1,2,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,2,1,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,1
2,20,2,0,1,1,1,1,1,99,2,99,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,0,2,0,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,20,3,0,1,1,1,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1
2,20,4,0,1,1,1,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1
2,20,5,0,1,1,1,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1
2,20,6,0,3,1,3,1,1,30,2,30,90,,,,,,,,3,1,3,2,,,,,2,,,,,3,1,3,1,4,2,5,90,,,,,,,,3,1,3,2,,,,,2,,,,,1
2,20,6,0,4,1,4,1,1,30,2,27,90,,,,,,,,4,1,4,2,,,,,2,,,,,4,1,4,1,4,2,5,90,,,,,,,,4,1,4,2,,,,,2,,,,,1
2,20,6,0,5,1,5,2,,,,,,,,,,,,,5,1,5,,,,,,,,,,,5,1,5,,,,,,,,,,,,,5,1,5,,,,,,,,,,,1
2,20,6,0,2,1,2,1,1,40,2,40,90,,,,,,,,2,1,2,2,,,,,2,,,,,2,1,2,1,4,2,5,90,,,,,,,,2,1,2,2,,,,,2,,,,,1
2,20,6,0,1,1,1,1,1,47,2,47,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,4,2,5,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,20,7,0,2,1,2,1,2,87,90,,,,,,,,,,2,1,2,2,,,,,2,,,,,2,1,2,2,1,5,1,90,,,,,,,,2,1,2,2,,,,,2,,,,,1
2,20,7,0,1,1,1,1,2,95,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,2,6,2,6,5,6,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,20,7,0,3,1,3,2,,,,,,,,,,,,,3,1,3,,,,,,,,,,,3,1,3,,,,,,,,,,,,,3,1,3,,,,,,,,,,,1
2,20,11,0,1,1,1,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1
2,20,13,0,2,1,2,1,1,99,2,99,90,,,,,,,,2,1,2,2,,,,,2,,,,,2,1,2,1,6,2,6,90,,,,,,,,2,1,2,2,,,,,2,,,,,1
2,20,13,0,1,1,1,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1
2,20,14,0,1,1,1,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1
2,20,15,0,1,1,1,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1
2,21,2,0,1,1,1,1,1,99,90,,,,,,,,,,1,1,1,2,,,,,1,1,0,0,1500,1,1,1,1,5,2,2,90,,,,,,,,1,1,1,2,,,,,1,1,0,2,4500,1
2,21,4,0,1,1,1,1,1,99,90,,,,,,,,,,1,1,1,1,10,1,4,20000,1,60,0,0,100000,1,1,1,2,7,2,3,90,,,,,,,,1,1,1,2,,,,,1,2,0,0,3000,1
2,21,5,0,2,2,1,2,,,,,,,,,,,,,2,2,1,,,,,,,,,,,2,2,1,,,,,,,,,,,,,2,2,1,,,,,,,,,,,1
2,21,5,0,1,1,1,1,1,99,2,99,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,2,2,2,90,,,,,,,,1,1,1,1,20,0,0,20000,2,,,,,1
2,21,6,0,1,1,1,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1
2,21,11,1,1,1,1,1,1,99,90,,,,,,,,,,1,1,1,2,,,,,1,3,0,0,2000,1,1,1,1,2,2,2,90,,,,,,,,1,1,1,2,,,,,1,3,2,0,15000,1
2,21,11,1,2,1,2,1,1,99,90,,,,,,,,,,2,1,2,2,,,,,1,3,0,0,2000,2,1,2,1,14,2,7,90,,,,,,,,2,1,2,2,,,,,1,3,2,0,15000,1
2,21,12,0,1,1,1,1,1,92,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,0,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,22,1,0,2,1,2,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,2,1,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,1
2,22,1,0,1,1,1,1,1,99,2,99,4,99,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,3,2,3,4,3,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,22,3,0,1,1,1,1,1,99,2,99,6,99,7,99,90,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,10,2,10,6,10,7,10,90,,,,1,1,1,2,,,,,2,,,,,1
2,22,3,0,2,1,2,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,2,1,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,1
2,22,3,0,3,1,3,1,1,99,2,99,6,99,7,99,90,,,,3,1,3,2,,,,,2,,,,,3,1,3,1,20,2,20,6,20,7,20,90,,,,3,1,3,2,,,,,2,,,,,1
2,22,4,0,1,1,1,1,1,99,2,99,7,99,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,10,2,10,7,10,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,22,4,0,2,1,2,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,2,1,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,1
2,22,5,0,1,1,1,1,1,60,90,,,,,,,,,,1,1,1,2,,,,,1,1,0,0,1500,1,1,1,1,10,90,,,,,,,,,,1,1,1,2,,,,,1,1,0,0,2000,1
2,22,5,0,4,1,4,1,1,60,90,,,,,,,,,,4,1,4,2,,,,,1,1,0,0,1500,4,1,4,1,18,90,,,,,,,,,,4,1,4,2,,,,,1,1,0,0,2000,1
2,22,5,0,3,1,3,1,1,60,90,,,,,,,,,,3,1,3,2,,,,,1,1,1,0,1500,3,1,3,1,11,90,,,,,,,,,,3,1,3,2,,,,,1,1,0,0,2000,1
2,22,5,0,2,1,2,1,1,60,90,,,,,,,,,,2,1,2,2,,,,,1,1,0,0,1500,2,1,2,1,30,90,,,,,,,,,,2,1,2,2,,,,,1,1,0,0,2000,1
2,22,10,0,3,1,3,2,,,,,,,,,,,,,3,1,3,,,,,,,,,,,3,1,3,,,,,,,,,,,,,3,1,3,,,,,,,,,,,1
2,22,10,0,1,1,1,1,1,42,2,40,6,52,90,,,,,,1,1,1,1,5,5,0,7500,1,3,0,0,4500,1,1,1,1,7,2,6,6,6,90,,,,,,1,1,1,1,5,0,0,7500,2,,,,,1
2,22,10,0,2,1,2,1,1,2,2,40,6,52,90,,,,,,2,1,2,1,5,5,0,7500,1,3,0,0,4500,2,1,2,1,7,2,6,6,6,90,,,,,,2,1,2,1,5,0,0,7500,2,,,,,1
2,22,12,0,4,1,4,1,1,36,3,52,11,60,90,,,,,,4,1,4,1,3,0,0,5000,2,,,,,4,1,4,1,6,2,9,11,9,90,,,,,,4,1,4,1,13,0,0,15000,2,,,,,1
2,22,12,0,2,1,2,1,1,36,3,52,11,60,90,,,,,,2,1,2,1,3,0,0,5000,2,,,,,2,1,2,1,4,2,4,11,4,90,,,,,,2,1,2,1,13,0,0,15000,2,,,,,1
2,22,12,0,3,1,3,2,,,,,,,,,,,,,3,1,3,,,,,,,,,,,3,1,3,,,,,,,,,,,,,3,1,3,,,,,,,,,,,1
2,22,12,0,1,1,1,1,1,36,3,52,11,60,90,,,,,,1,1,1,1,3,0,0,5000,2,,,,,1,1,1,1,6,2,6,11,6,90,,,,,,1,1,1,1,13,0,0,15000,2,,,,,1
2,22,14,0,1,1,1,1,1,99,4,99,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,50,4,50,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,22,14,0,2,1,2,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,2,1,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,1
2,22,16,0,1,1,1,1,2,70,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,2,7,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,22,16,0,2,1,2,1,2,6,90,,,,,,,,,,2,1,2,2,,,,,2,,,,,2,1,2,2,1,90,,,,,,,,,,2,1,2,2,,,,,2,,,,,1
2,22,16,0,3,1,3,1,2,60,90,,,,,,,,,,3,1,3,2,,,,,2,,,,,3,1,3,2,2,90,,,,,,,,,,3,1,3,2,,,,,2,,,,,1
2,22,17,0,1,1,1,1,1,70,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,3,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,22,18,0,2,1,2,1,1,90,90,,,,,,,,,,2,1,2,2,,,,,2,,,,,2,1,2,1,10,90,,,,,,,,,,2,1,2,1,2,0,0,3000,1,6,0,0,9000,1
2,22,18,0,1,1,1,1,1,90,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,10,90,,,,,,,,,,1,1,1,1,2,0,0,3000,1,6,0,0,9000,1
2,23,1,0,2,1,2,1,2,10,90,,,,,,,,,,2,1,2,2,,,,,1,20,0,0,30000,2,1,2,1,5,2,5,90,,,,,,,,2,1,2,2,,,,,1,3,0,0,4500,1
2,23,1,0,1,1,1,1,1,14,90,,,,,,,,,,1,1,1,2,,,,,1,18,0,0,27000,1,1,1,1,5,2,5,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,23,1,0,3,1,3,1,1,14,90,,,,,,,,,,3,1,3,2,,,,,1,24,0,0,36000,3,1,3,1,5,2,5,90,,,,,,,,3,1,3,2,,,,,2,,,,,1
2,23,2,0,1,1,1,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1
2,23,4,0,1,1,1,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1
2,23,5,0,1,1,1,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1
2,23,6,0,1,1,1,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1
2,23,18,0,1,1,1,1,4,87,5,87,90,,,,,,,,1,1,1,2,,,,,1,8,0,0,20000,1,1,1,4,6,5,6,2,1,6,3,90,,,,1,1,1,2,,,,,2,,,,,1
2,24,3,0,3,1,3,2,,,,,,,,,,,,,3,1,3,,,,,,,,,,,3,1,3,,,,,,,,,,,,,3,1,3,,,,,,,,,,,1
2,24,3,0,2,1,2,1,1,90,7,99,8,99,90,,,,,,2,1,2,2,,,,,1,7,0,0,10500,2,1,2,1,4,7,3,8,3,90,,,,,,2,1,2,2,,,,,2,,,,,1
2,24,3,0,1,1,1,1,1,99,7,99,8,99,90,,,,,,1,1,1,2,,,,,1,7,0,0,10500,1,1,1,1,7,7,3,8,3,90,,,,,,1,1,1,2,,,,,1,2,2,0,18000,1
2,24,7,0,1,1,1,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1
2,24,7,0,2,2,1,2,,,,,,,,,,,,,2,2,1,,,,,,,,,,,2,2,1,,,,,,,,,,,,,2,2,1,,,,,,,,,,,1
2,24,12,0,1,1,1,1,1,99,2,99,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,10,2,10,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,24,16,0,1,1,1,1,4,90,3,99,90,,,,,,,,1,1,1,1,6,0,0,10000,1,7,0,0,12000,1,1,1,4,4,3,4,90,,,,,,,,1,1,1,1,6,4,0,15000,1,4,3,3,14000,1
2,24,16,0,2,2,1,1,4,90,3,99,90,,,,,,,,2,2,1,1,6,0,0,10000,1,7,0,0,12000,2,2,1,3,4,4,4,90,,,,,,,,2,2,1,1,6,4,0,15000,1,4,3,3,14000,1
2,25,12,0,1,1,1,1,1,32,2,30,3,15,4,15,90,,,,1,1,1,2,,,,,1,10,0,0,15000,1,1,1,1,5,2,2,3,2,4,2,90,,,,1,1,1,2,,,,,1,10,0,0,10000,1
2,25,12,0,2,1,2,1,1,32,2,30,3,15,4,15,90,,,,2,1,2,2,,,,,1,3,0,0,3000,2,1,2,1,0,2,0,3,0,4,0,90,,,,2,1,2,2,,,,,2,,,,,1
2,25,13,0,1,1,1,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1
2,25,14,0,2,1,2,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,2,1,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,1
2,25,14,0,1,1,1,1,1,90,90,,,,,,,,,,1,1,1,2,,,,,1,50,0,0,125000,1,1,1,1,6,90,,,,,,,,,,1,1,1,2,,,,,1,6,0,0,25000,1
2,25,15,0,2,1,2,1,1,1,90,,,,,,,,,,2,1,2,2,,,,,1,30,0,0,37500,2,1,2,1,2,90,,,,,,,,,,2,1,2,2,,,,,1,7,0,0,3000,1
2,25,15,0,3,1,3,2,,,,,,,,,,,,,3,1,3,,,,,,,,,,,3,1,3,,,,,,,,,,,,,3,1,3,,,,,,,,,,,1
2,25,15,0,1,1,1,1,1,1,90,,,,,,,,,,1,1,1,2,,,,,1,30,0,0,37500,1,1,1,1,2,90,,,,,,,,,,1,1,1,2,,,,,1,7,0,0,3000,1
2,26,1,0,1,1,1,1,1,99,2,99,6,99,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,7,2,7,6,7,90,,,,,,1,1,1,2,,,,,1,7,0,0,8750,1
2,26,1,0,2,2,1,2,,,,,,,,,,,,,2,2,1,,,,,,,,,,,2,2,1,,,,,,,,,,,,,2,2,1,,,,,,,,,,,1
2,26,2,0,2,1,2,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,2,1,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,1
2,26,2,0,1,1,1,1,1,99,2,99,5,99,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,3,2,3,5,3,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,26,3,0,2,1,2,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,2,1,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,1
2,26,3,0,1,1,1,1,1,5,90,,,,,,,,,,1,1,1,2,,,,,1,40,0,0,60000,1,1,1,1,0,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,26,4,0,2,1,2,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,2,1,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,1
2,26,4,0,1,1,1,1,1,99,2,99,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,7,2,7,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,26,6,0,2,1,2,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,2,1,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,1
2,26,6,0,1,1,1,1,1,99,2,99,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,7,2,7,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,26,7,0,1,1,1,1,1,20,5,90,7,90,90,,,,,,1,1,1,1,2,0,0,3000,1,7,0,0,6000,1,1,1,1,4,5,4,7,4,90,,,,,,1,1,1,2,,,,,1,5,0,0,6000,1
2,26,10,0,4,2,2,1,1,99,9,99,90,,,,,,,,4,2,2,2,,,,,1,6,0,0,10500,4,2,2,1,4,2,4,9,4,90,,,,,,4,2,2,2,,,,,2,,,,,1
2,26,10,0,3,2,1,2,,,,,,,,,,,,,3,2,1,,,,,,,,,,,3,2,1,,,,,,,,,,,,,3,2,1,,,,,,,,,,,1
2,26,10,0,2,1,2,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,2,1,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,1
2,26,10,0,1,1,1,1,1,99,9,99,90,,,,,,,,1,1,1,2,,,,,1,7,0,0,12000,1,1,1,1,6,2,5,9,6,90,,,,,,1,1,1,2,,,,,1,7,0,0,19000,1
2,26,11,0,1,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,1,2,0,0,6000,1,1,1,1,3,90,,,,,,,,,,1,1,1,1,2,0,0,4000,2,,,,,1
2,26,11,0,3,1,3,2,,,,,,,,,,,,,3,1,3,,,,,,,,,,,3,1,3,,,,,,,,,,,,,3,1,3,,,,,,,,,,,1
2,26,11,0,2,1,2,1,1,7,90,,,,,,,,,,2,1,2,2,,,,,1,2,0,0,6000,2,1,2,1,3,90,,,,,,,,,,2,1,2,1,2,0,0,4000,2,,,,,1
2,26,12,0,1,1,1,1,1,58,90,,,,,,,,,,1,1,1,2,,,,,1,30,0,0,30000,1,1,1,1,7,2,3,4,3,90,,,,,,1,1,1,2,,,,,1,2,0,0,4000,1
2,26,15,0,1,1,1,1,1,97,90,,,,,,,,,,1,1,1,2,,,,,1,8,0,3,16000,1,1,1,1,7,2,7,90,,,,,,,,1,1,1,2,,,,,1,5,0,0,12500,1
2,26,16,0,1,1,1,1,1,99,2,99,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,7,2,7,4,7,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,27,1,0,1,1,1,1,1,90,10,90,90,,,,,,,,1,1,1,1,1,0,0,4000,1,90,0,0,60000,1,1,1,1,2,10,2,90,,,,,,,,1,1,1,2,,,,,1,0,8,0,8000,1
2,27,1,0,2,1,2,1,1,90,10,90,90,,,,,,,,2,1,2,1,1,0,0,3000,1,2,0,0,3000,2,1,2,1,1,10,1,90,,,,,,,,2,1,2,2,,,,,2,,,,,1
2,27,2,0,1,1,1,1,2,45,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,0,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,27,3,0,1,1,1,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1
2,27,4,0,2,1,2,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,2,1,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,1
2,27,4,0,1,1,1,1,1,70,6,70,90,,,,,,,,1,1,1,1,2,0,0,20000,1,60,0,0,40000,1,1,1,1,7,7,7,90,,,,,,,,1,1,1,2,,,,,1,7,0,0,9500,1
2,27,5,0,1,1,1,1,1,70,90,,,,,,,,,,1,1,1,2,,,,,1,2,0,0,2500,1,1,1,1,5,2,4,90,,,,,,,,1,1,1,2,,,,,1,5,0,0,15000,1
2,27,6,0,2,1,2,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,2,1,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,1
2,27,6,0,3,1,3,1,2,99,90,,,,,,,,,,3,1,3,2,,,,,1,7,0,0,7500,3,1,3,9,7,2,7,90,,,,,,,,3,1,3,2,,,,,1,2,0,0,6000,1
2,27,6,0,1,1,1,1,2,99,90,,,,,,,,,,1,1,1,2,,,,,1,7,0,0,7500,1,1,1,9,7,2,7,90,,,,,,,,1,1,1,2,,,,,1,2,0,0,6000,1
2,27,8,0,2,1,2,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,2,1,2,,,,,,,,,,,,,2,1,2,,,,,,,,,,,1
2,27,8,0,1,1,1,1,1,99,2,99,4,99,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,3,2,3,4,3,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,27,13,0,2,1,2,1,1,37,2,37,90,,,,,,,,2,1,2,1,7,0,0,20000,1,7,0,0,30000,2,1,2,2,6,1,4,90,,,,,,,,2,1,2,1,2,4,0,5000,1,7,0,0,7000,1
2,27,13,0,1,1,1,1,1,37,2,37,90,,,,,,,,1,1,1,1,7,0,0,20000,1,7,0,0,30000,1,1,1,1,6,2,2,90,,,,,,,,1,1,1,1,2,4,0,5000,1,7,0,0,7000,1
2,27,13,0,3,1,3,1,1,45,2,45,90,,,,,,,,3,1,3,1,7,0,0,20000,1,7,0,0,30000,3,1,3,1,2,2,1,90,,,,,,,,3,1,3,1,2,4,0,500,1,7,0,0,7000,1
2,27,14,0,1,1,1,1,1,80,90,,,,,,,,,,1,1,1,1,4,0,0,5000,1,0,4,0,7000,1,1,1,1,2,90,,,,,,,,,,1,1,1,1,0,2,0,16000,1,0,4,0,12000,1
2,27,14,0,2,1,2,1,1,80,90,,,,,,,,,,2,1,2,2,,,,,1,0,4,0,7000,2,1,2,1,2,90,,,,,,,,,,2,1,2,2,,,,,1,0,2,2,12000,1
2,27,16,0,2,1,2,1,3,20,5,35,90,,,,,,,,2,1,2,2,,,,,2,,,,,2,1,2,5,4,3,7,90,,,,,,,,2,1,2,2,,,,,2,,,,,1
2,27,16,0,1,1,1,1,3,70,5,30,90,,,,,,,,1,1,1,2,,,,,1,60,0,0,60000,1,1,1,5,4,3,7,90,,,,,,,,1,1,1,2,,,,,1,2,0,0,5000,1
