"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS01QA","AS01Q01","AS01Q03","AS01Q07","AS01Q08","AS01Q09","AS01Q10","AS01Q10A","AS01Q10B"
2,101,1,0,7,7,1,9182,1,1,20,1,1
2,101,1,0,2,2,1,13483,0,1,5,1,1
2,101,1,0,3,3,1,4524,1,1,20,1,1
2,101,1,0,9,9,1,18282,1,1,15,1,1
2,101,1,0,8,8,1,7015,1,1,20,1,1
2,101,1,0,6,6,1,9100,1,1,20,1,1
2,101,1,0,5,5,1,5583,1,1,20,1,1
2,101,1,0,4,4,1,2142,1,1,20,1,1
2,101,2,0,1,1,1,13758,1,1,1,1,1
2,101,2,0,3,3,1,10606,1,1,1,1,1
2,101,2,0,2,2,1,15623,1,1,1,1,1
2,101,3,0,3,3,1,18055,2,1,30,1,1
2,101,3,0,2,2,1,17522,0,1,3,1,1
2,101,3,0,1,1,1,9043,0,1,1,1,1
2,101,3,0,4,4,1,7030,2,1,30,1,1
2,101,4,0,1,1,1,10521,1,1,1,1,1
2,101,4,0,2,2,1,12271,1,1,1,1,1
2,101,4,0,3,3,1,7218,1,1,1,1,1
2,101,5,0,3,3,1,19328,0,1,8,1,1
2,101,5,0,2,2,1,19328,0,1,7,1,1
2,101,5,0,1,1,1,6725,0,1,10,1,1
2,101,6,0,4,4,1,94346,2,1,30,1,1
2,101,6,0,1,1,1,36172,1,1,15,1,1
2,101,6,0,2,2,1,0,2,1,30,1,1
2,101,6,0,3,3,1,21130,2,1,30,1,1
2,101,7,0,1,1,1,10676,0,1,2,1,1
2,101,7,0,2,2,1,13403,1,1,15,1,1
2,101,8,0,1,1,1,2915,2,1,30,1,1
2,101,8,2,1,1,1,45694,0,1,0,1,1
2,101,9,0,1,1,1,8587,1,1,30,1,1
2,101,9,0,2,2,1,7565,1,1,30,1,1
2,101,9,0,3,3,1,11762,1,1,30,1,1
2,101,10,0,1,1,1,19203,1,1,1,1,1
2,101,10,0,2,2,1,15955,1,1,1,1,1
2,101,10,0,3,3,1,15129,1,1,1,1,1
2,101,10,0,4,4,1,8680,1,1,1,1,1
2,101,11,0,1,1,1,8147,1,1,20,1,1
2,101,11,0,6,6,1,11169,1,1,20,1,1
2,101,11,0,4,4,1,13929,1,1,20,1,1
2,101,11,0,7,7,1,0,1,1,0,1,1
2,101,11,0,2,2,1,27433,1,1,20,1,1
2,101,11,0,3,3,1,23449,1,1,20,1,1
2,101,11,0,5,5,1,47858,1,1,20,1,1
2,101,12,0,2,2,1,25744,1,5,20,1,1
2,101,12,0,1,1,1,38207,1,5,15,1,1
2,101,13,0,4,4,1,15338,1,1,20,1,1
2,101,13,0,3,3,1,8075,1,1,20,1,1
2,101,13,0,2,2,1,26239,1,1,15,1,1
2,101,13,0,1,1,1,20508,1,1,15,1,1
2,101,14,0,3,3,1,28571,1,3,5,1,1
2,101,14,0,1,1,1,13723,1,3,2,1,1
2,101,14,0,2,2,1,26523,1,3,5,1,1
2,101,15,0,5,5,1,0,1,1,15,1,1
2,101,15,0,2,2,1,0,1,1,15,1,1
2,101,15,0,4,4,1,0,1,1,15,1,1
2,101,15,0,3,3,1,0,1,1,15,1,1
2,101,15,0,1,1,1,4230,0,1,2,1,1
2,101,16,0,3,3,1,10052,1,1,15,1,1
2,101,16,0,2,2,1,0,1,1,15,1,1
2,101,16,0,1,1,1,15909,1,1,15,1,1
2,101,17,0,3,3,1,6552,1,1,15,1,1
2,101,17,0,1,1,1,20204,2,1,30,1,1
2,101,17,0,2,2,1,4991,0,1,5,1,1
2,101,17,0,6,6,1,22440,2,1,30,1,1
2,101,17,0,4,4,1,6384,1,1,15,1,1
2,101,17,0,7,7,1,3960,2,1,30,1,1
2,101,17,0,5,5,1,9875,0,1,10,1,1
2,101,18,0,5,5,1,9048,1,1,2,1,1
2,101,18,0,2,2,1,0,12,1,120,1,1
2,101,18,0,4,4,1,14470,1,1,20,1,1
2,101,18,0,1,1,1,6236,0,1,3,1,1
2,101,18,0,3,3,1,12428,0,1,4,1,1
2,102,1,0,1,1,1,61491,1,3,30,1,1
2,102,1,0,3,3,1,4653,1,1,30,1,1
2,102,1,0,2,2,1,66408,1,1,30,1,1
2,102,2,0,4,4,1,9370,2,1,30,1,1
2,102,2,0,2,2,1,14072,2,1,30,1,1
2,102,2,0,3,3,1,14327,2,1,30,1,1
2,102,2,0,1,1,1,34478,1,1,15,1,1
2,102,3,0,1,1,1,0,6,1,20,1,1
2,102,3,0,3,3,1,43803,1,1,15,1,1
2,102,3,0,2,2,1,22152,1,1,15,1,1
2,102,3,0,4,4,1,0,2,1,120,1,1
2,102,4,0,2,2,1,0,1,1,10,1,1
2,102,4,0,1,1,1,14368,1,1,25,1,1
2,102,4,0,3,3,1,44482,2,1,30,1,1
2,102,5,0,5,5,1,0,12,1,180,1,1
2,102,5,0,4,4,1,31705,1,1,20,1,1
2,102,5,0,3,3,1,32590,1,1,20,1,1
2,102,5,0,1,1,1,0,1,1,15,1,1
2,102,5,0,2,2,1,24457,0,1,10,1,1
2,102,6,0,1,1,1,26975,1,1,15,1,1
2,102,7,0,1,1,1,24911,1,1,20,1,1
2,102,7,0,2,2,1,38870,1,1,30,1,1
2,102,8,0,2,2,1,5045,1,1,40,1,1
2,102,8,0,1,1,1,22520,1,1,15,1,1
2,102,9,0,1,1,1,10649,1,1,10,1,1
2,102,10,0,2,2,1,269554,1,1,15,1,1
2,102,10,0,3,3,1,17981,1,1,15,1,1
2,102,10,0,1,1,1,30129,1,1,15,1,1
2,102,11,0,1,1,1,11936,1,1,15,1,1
2,102,11,0,2,2,1,133522,1,1,15,1,1
2,102,12,0,3,3,1,6998,1,1,5,1,1
2,102,12,0,2,2,1,12068,1,1,25,1,1
2,102,12,0,1,1,1,30842,1,1,17,1,1
2,102,13,0,2,2,1,36126,0,1,12,1,1
2,102,13,0,3,3,1,15411,0,1,0,1,1
2,102,13,0,1,1,1,10920,0,1,10,1,1
2,102,14,0,2,2,1,66882,0,1,10,1,1
2,102,14,0,1,1,1,35450,1,1,15,1,1
2,102,15,0,1,1,1,21225,1,1,20,1,2
2,102,15,0,2,2,1,15903,0,1,10,1,1
2,102,16,0,2,2,1,13084,1,1,15,1,1
2,102,16,0,1,1,1,23208,1,1,25,1,1
2,102,16,0,3,3,1,0,2,1,30,1,1
2,102,17,0,2,2,1,9075,1,1,1,1,1
2,102,17,0,1,1,1,15147,1,1,1,1,1
2,102,17,0,3,3,1,0,8,1,120,1,1
2,102,18,0,1,1,1,21216,1,1,1,1,1
2,103,1,0,2,2,1,7198,0,1,5,1,2
2,103,1,0,3,3,1,10794,0,1,5,1,1
2,103,1,0,1,1,1,11039,0,1,2,1,2
2,103,2,0,1,1,1,6968,0,1,10,1,1
2,103,2,0,2,2,1,9924,0,1,15,1,1
2,103,3,0,1,1,1,13031,0,1,6,1,2
2,103,4,0,2,2,1,4975,0,1,20,1,1
2,103,4,0,3,3,1,2354,0,1,3,1,1
2,103,4,0,1,1,1,4049,0,1,5,1,1
2,103,5,0,2,2,1,12521,0,1,5,1,2
2,103,5,0,4,4,1,0,0,1,5,1,2
2,103,5,0,3,3,1,0,0,1,5,1,2
2,103,5,0,1,1,1,18341,0,1,5,1,2
2,103,6,0,2,2,1,6304,1,1,20,1,1
2,103,6,0,1,1,1,11043,1,1,15,1,1
2,103,6,0,3,3,1,17880,2,1,25,1,1
2,103,8,0,1,1,1,6499,1,1,15,1,1
2,103,9,0,1,1,1,12813,0,1,5,1,1
2,103,9,0,3,3,1,3605,0,1,5,1,1
2,103,9,0,2,2,1,8433,0,1,2,1,1
2,103,10,0,1,1,1,0,0,1,3,1,1
2,103,10,0,2,2,1,0,0,1,15,1,1
2,103,11,0,3,3,1,4321,1,1,1,1,1
2,103,11,0,2,2,1,3359,1,1,1,1,1
2,103,11,0,1,1,1,8601,1,1,1,1,1
2,103,12,0,1,1,1,3747,1,1,15,1,1
2,103,12,0,3,3,1,11975,1,1,20,1,1
2,103,12,0,2,2,1,7311,1,1,20,1,1
2,103,13,0,3,3,1,10625,1,1,15,1,1
2,103,13,0,1,1,1,4745,0,1,5,1,1
2,103,13,0,2,2,1,10625,1,1,15,1,1
2,103,14,0,2,2,1,0,1,1,15,1,2
2,103,14,0,1,1,1,14896,1,1,15,1,1
2,103,14,0,3,3,1,10330,1,1,15,1,1
2,103,15,0,1,1,1,4253,0,1,1,1,1
2,103,15,0,2,2,1,37022,1,1,15,1,1
2,103,15,0,3,3,1,7799,1,1,15,1,1
2,103,16,0,1,1,1,7786,1,1,15,1,1
2,103,16,0,3,3,1,24305,3,1,45,1,1
2,103,16,0,2,2,1,6964,1,1,15,1,1
2,103,17,0,1,1,1,19049,0,1,0,1,1
2,103,18,0,1,1,1,11698,1,5,1,1,1
2,103,18,0,2,2,1,8124,1,1,1,1,1
2,104,2,0,2,2,1,13995,1,1,20,1,1
2,104,2,0,1,1,1,12605,1,1,15,1,1
2,104,3,0,2,2,1,8304,1,1,15,1,1
2,104,3,0,1,1,1,9781,1,1,15,1,1
2,104,3,0,3,3,1,2182,1,1,15,1,1
2,104,4,0,1,1,1,11499,2,1,30,1,1
2,104,4,0,2,2,1,5245,1,1,20,1,1
2,104,5,0,1,1,1,14193,1,1,20,1,1
2,104,5,0,3,3,1,5771,1,1,25,1,1
2,104,5,0,2,2,1,5214,1,1,25,1,1
2,104,5,2,1,1,1,56947,2,1,40,1,1
2,104,6,0,1,1,1,16881,2,1,40,1,1
2,104,6,0,2,2,1,24877,1,1,24,1,1
2,104,6,0,3,3,1,24877,1,1,24,1,1
2,104,7,0,1,1,1,2,1,3,2,1,1
2,104,7,0,2,2,1,311503,1,1,15,1,1
2,104,8,0,2,2,1,5306,0,1,20,1,1
2,104,8,0,1,1,1,48978,0,1,10,1,1
2,104,9,0,1,1,1,63383,1,3,1,1,1
2,104,9,0,2,2,1,0,2,1,40,1,1
2,104,9,0,3,3,1,23175,1,1,25,1,1
2,104,10,0,1,1,1,4396,0,1,5,1,1
2,104,11,0,1,1,1,20608,3,1,40,1,1
2,104,11,0,2,2,1,25182,3,1,40,1,1
2,104,12,0,1,1,1,0,4,1,60,1,1
2,104,13,0,2,2,1,10315,1,1,30,1,1
2,104,13,0,5,5,1,6093,1,1,15,1,1
2,104,13,0,1,1,1,14959,1,1,15,1,1
2,104,13,0,3,3,1,15861,1,1,15,1,1
2,104,13,0,4,4,1,15204,1,1,15,1,1
2,104,14,0,1,1,1,,,,,,
2,104,14,0,3,3,1,0,2,1,15,1,2
2,104,14,0,11,1,1,6534,1,1,15,1,1
2,104,14,0,8,8,1,3782,1,1,15,1,1
2,104,14,0,6,6,1,4655,1,1,15,1,1
2,104,14,0,7,7,1,7742,1,1,15,1,1
2,104,14,0,10,0,1,9356,1,1,15,1,1
2,104,14,0,5,5,1,4485,1,1,15,1,1
2,104,14,0,2,2,1,9381,1,1,15,1,1
2,104,14,0,4,4,1,4819,1,1,15,1,1
2,104,14,0,9,9,1,5706,1,1,15,1,1
2,104,16,0,3,3,1,7141,2,1,35,1,1
2,104,16,0,2,2,1,30749,2,1,40,1,1
2,104,16,0,1,1,1,27267,2,1,30,1,1
2,104,17,0,3,3,1,24195,1,1,20,1,1
2,104,17,0,2,2,1,7884,1,1,15,1,1
2,104,17,0,6,6,1,5869,1,1,25,1,1
2,104,17,0,1,1,1,11184,1,1,20,1,1
2,104,17,0,5,5,1,9047,1,1,15,1,1
2,104,17,0,4,4,1,0,0,1,10,1,1
2,104,17,0,7,7,1,6893,1,1,25,1,1
2,104,18,0,3,3,1,374538,1,1,15,1,1
2,104,18,0,2,2,1,0,1,1,15,1,1
2,104,18,0,4,4,1,0,1,1,15,1,1
2,104,18,0,1,1,1,6638,1,1,15,1,1
2,105,1,0,5,5,1,0,0,1,0,1,1
2,105,1,0,1,1,1,0,0,1,0,1,1
2,105,1,0,2,2,1,0,0,1,0,1,1
2,105,1,0,4,4,1,0,0,1,0,1,1
2,105,1,0,3,3,1,0,0,1,0,1,1
2,105,2,0,2,2,1,29851,1,1,1,1,1
2,105,2,0,1,1,1,13109,1,1,10,1,1
2,105,3,0,2,2,1,12194,1,1,1,1,1
2,105,3,0,1,1,1,32216,1,1,1,1,1
2,105,4,0,1,1,1,7447,1,1,10,1,1
2,105,4,0,3,3,1,37987,1,1,12,1,1
2,105,4,0,4,4,1,22987,1,1,8,1,1
2,105,4,0,2,2,1,11730,1,1,8,1,1
2,105,5,0,1,1,1,3882,0,1,1,2,1
2,105,5,0,3,3,1,60107,0,7,7,1,1
2,105,5,0,4,4,1,29665,2,1,40,1,1
2,105,5,0,5,5,1,13393,0,1,20,1,1
2,105,5,0,2,2,1,27554,1,1,30,1,1
2,105,6,0,1,1,1,45137,1,1,10,1,1
2,105,6,0,2,2,1,40402,1,1,15,1,1
2,105,7,0,1,1,1,7,7,1,2,1,1
2,105,7,0,4,4,1,108659,1,1,1,1,1
2,105,7,0,3,3,1,7,7,1,2,1,1
2,105,7,0,2,2,1,7,7,1,2,1,1
2,105,8,0,1,1,1,0,1,1,15,1,1
2,105,8,0,3,3,1,0,2,1,30,1,1
2,105,8,0,2,2,1,0,4,1,60,1,1
2,105,8,0,4,4,1,0,1,1,15,1,1
2,105,9,0,1,1,1,33947,1,1,5,1,1
2,105,9,0,4,4,1,7,0,1,0,2,2
2,105,9,0,5,5,1,7,0,1,0,2,2
2,105,9,0,2,2,1,97806,1,1,15,1,1
2,105,9,0,3,3,1,7,0,1,0,2,2
2,105,9,0,6,6,1,7,0,1,0,2,2
2,105,10,0,3,3,1,269143,1,1,20,1,1
2,105,10,0,1,1,1,9281,1,1,2,1,1
2,105,10,0,2,2,1,2792,1,1,2,1,1
2,105,11,0,1,1,1,40094,1,5,30,1,1
2,105,11,0,3,3,1,9264,0,1,10,1,1
2,105,11,0,2,2,1,7867,1,5,30,1,1
2,105,12,0,1,1,1,29332,1,1,60,1,1
2,105,12,0,2,2,1,13940,1,1,50,1,1
2,105,13,0,2,2,1,36235,2,1,25,1,1
2,105,13,0,1,1,1,19183,3,1,40,1,1
2,105,14,0,2,2,1,0,5,7,2,1,1
2,105,14,0,5,5,1,19183,0,1,1,1,1
2,105,14,0,4,4,1,0,40,7,25,1,1
2,105,14,0,3,3,1,0,40,7,25,1,2
2,105,14,0,1,1,1,24558,1,1,25,1,1
2,105,15,0,1,1,1,73886,1,1,10,1,1
2,105,16,0,1,1,1,26549,1,1,45,1,1
2,105,17,0,2,2,1,0,3,1,45,1,1
2,105,17,0,6,6,1,0,3,1,48,1,2
2,105,17,0,4,4,1,12442,0,1,10,1,1
2,105,17,0,5,5,1,8551,1,1,15,1,1
2,105,17,0,3,3,1,0,4,1,10,1,1
2,105,17,0,1,1,1,32900,0,1,10,1,1
2,105,18,0,1,1,1,10900,1,1,60,1,1
2,106,1,0,1,1,1,40096,2,1,40,1,1
2,106,1,0,2,2,1,23557,1,1,25,1,1
2,106,2,0,3,3,1,30898,1,1,15,1,1
2,106,2,0,2,2,1,11673,1,1,15,1,1
2,106,2,0,1,1,1,45105,0,1,0,1,1
2,106,2,2,2,2,1,7008,1,1,1,1,1
2,106,2,2,1,1,1,5983,1,1,1,1,1
2,106,3,0,3,3,1,13836,2,1,301,1,1
2,106,3,0,4,4,1,6066,2,1,30,1,1
2,106,3,0,1,1,1,163107,2,1,30,1,1
2,106,3,0,2,2,1,13439,2,1,30,1,1
2,106,4,0,4,4,1,26863,1,1,30,1,1
2,106,4,0,3,3,1,3851,1,1,15,1,1
2,106,4,0,2,2,1,30829,1,1,15,1,1
2,106,4,0,1,1,1,21544,1,1,20,1,1
2,106,7,0,1,1,1,62216,1,1,15,1,1
2,106,7,0,2,2,1,13130,1,1,15,1,1
2,106,8,0,1,1,1,19114,1,1,10,1,1
2,106,8,0,2,2,1,12723,1,1,10,1,1
2,106,10,0,1,1,1,15774,2,1,35,1,1
2,106,11,0,2,2,1,0,1,1,20,1,1
2,106,11,0,3,3,1,14993,1,1,20,1,1
2,106,11,0,1,1,1,0,1,1,10,1,1
2,106,12,0,3,3,1,218474,2,6,60,1,1
2,106,12,0,1,1,1,274373,0,1,0,1,1
2,106,12,0,5,5,1,36572,4,1,60,1,1
2,106,12,0,4,4,1,32727,4,1,30,1,1
2,106,12,0,6,6,1,42297,4,1,60,1,1
2,106,12,0,2,2,1,42239,4,1,0,1,1
2,106,13,0,1,1,1,32448,1,1,1,1,1
2,106,13,0,2,2,1,10716,1,1,1,1,1
2,106,14,0,4,4,1,21322,3,1,45,1,1
2,106,14,0,3,3,1,16156,0,1,0,1,1
2,106,14,0,1,1,1,11452,1,1,10,1,1
2,106,14,0,2,2,1,13795,0,1,0,1,1
2,106,15,0,1,1,1,9541,0,1,5,1,1
2,106,16,0,3,3,1,30487,1,1,15,1,1
2,106,16,0,2,2,1,11409,1,1,15,1,1
2,106,16,0,1,1,1,53626,1,1,15,1,1
2,106,17,0,3,3,1,14460,0,1,1,1,1
2,106,17,0,1,1,1,52935,0,1,1,1,1
2,106,17,0,2,2,1,0,0,1,1,1,1
2,106,18,0,3,3,1,10370,0,1,0,1,1
2,106,18,0,1,1,1,152378,0,1,0,1,1
2,106,18,0,2,2,1,8140,0,1,1,1,1
2,107,2,0,1,1,1,17885,10,1,60,1,2
2,107,4,0,1,1,1,0,20,3,20,1,1
2,107,7,0,1,1,1,0,10,3,40,1,2
2,107,8,0,1,1,1,111020,17,3,1,1,1
2,107,9,0,1,1,1,22462,15,1,120,1,1
2,107,11,0,1,1,1,5000,10,3,1,1,2
2,107,12,0,1,1,1,7241,15,3,30,1,1
2,108,6,0,1,1,1,33285,42,4,40,1,1
2,108,8,0,1,1,1,20000,22,4,60,2,1
2,108,10,0,1,1,1,0,0,3,15,1,1
2,109,7,0,1,1,1,27970,7,1,60,1,2
2,109,12,0,2,2,1,52264,15,4,10,1,2
2,109,12,0,1,1,1,14310,15,4,10,1,1
2,110,1,0,1,1,1,0,11,3,15,1,1
2,111,4,0,1,1,1,0,8,5,6,2,1
2,111,8,0,2,2,1,0,9,3,15,1,1
2,111,8,0,1,1,1,0,8,3,15,1,1
2,111,8,0,3,3,1,0,8,3,15,1,1
2,111,9,0,1,1,1,0,4,1,30,1,1
2,112,2,0,1,1,1,13082,4,1,60,1,1
2,112,2,0,2,2,1,9127,4,1,6,1,1
2,112,3,0,1,1,1,2353,7,1,90,1,1
2,112,3,0,3,3,1,1213,7,1,60,1,1
2,112,3,0,2,2,1,4078,3,1,20,1,1
2,112,5,0,3,3,1,0,2,1,30,1,2
2,112,5,0,2,2,1,0,0,1,10,1,2
2,112,5,0,1,1,1,0,0,1,10,1,1
2,112,6,0,2,2,1,3153,3,1,60,1,1
2,112,6,0,1,1,1,1494,3,1,60,1,1
2,112,7,0,1,1,1,2771,5,1,60,1,1
2,112,9,1,1,1,1,6319,2,1,30,1,1
2,112,10,0,1,1,1,0,4,3,15,1,2
2,112,10,0,2,2,1,0,6,3,20,1,2
2,112,11,0,1,1,1,0,1,1,15,1,1
2,112,11,0,4,4,1,0,3,1,45,1,1
2,112,11,0,6,6,1,0,3,1,45,1,1
2,112,11,0,2,2,1,0,1,1,15,1,1
2,112,11,0,3,3,1,0,4,1,60,1,1
2,112,11,0,5,5,1,0,4,1,60,1,1
2,113,3,0,1,1,1,0,2,1,30,2,1
2,113,8,0,1,1,1,0,2,1,10,2,2
2,113,12,0,1,1,1,0,55,4,60,1,2
2,114,1,0,2,2,1,0,2,1,20,1,1
2,114,1,0,1,1,1,23595,5,1,60,1,1
2,114,1,2,2,2,1,84049,7,3,10,1,1
2,114,1,2,1,1,1,63606,5,3,3,1,1
2,114,2,0,1,1,1,15084,5,1,75,1,1
2,114,2,0,2,2,1,36664,2,1,30,1,1
2,114,3,0,2,2,1,0,10,5,60,1,2
2,114,3,0,3,3,1,0,13,5,67,1,2
2,114,3,0,1,1,1,36993,0,5,5,1,1
2,114,4,0,2,2,1,15162,4,1,60,1,1
2,114,4,0,1,1,1,15565,1,1,15,1,1
2,114,5,0,1,1,1,0,10,1,90,2,2
2,114,6,0,3,3,1,19408,5,3,5,1,1
2,114,6,0,1,1,1,11482,1,3,3,1,1
2,114,6,0,2,2,1,55653,5,3,5,1,1
2,114,7,0,1,1,1,1255,12,1,90,1,1
2,114,7,0,2,2,1,0,5,1,45,1,1
2,114,8,0,1,1,1,27562,10,5,90,1,1
2,114,8,0,2,2,1,64015,5,5,40,1,1
2,114,9,0,3,3,1,11112,3,1,45,1,2
2,114,9,0,1,1,1,15084,2,1,40,1,1
2,114,9,0,2,2,1,21825,2,1,40,1,1
2,114,10,0,1,1,1,36831,13,4,180,1,1
2,114,10,0,2,2,1,40620,8,4,120,1,1
2,114,10,0,3,3,1,34490,5,4,70,1,1
2,114,11,0,1,1,1,9471,7,5,30,1,1
2,114,12,0,1,1,1,2115,3,3,45,1,1
2,115,2,0,1,1,1,5443,1,1,15,1,1
2,115,3,0,3,3,1,0,8,1,120,2,2
2,115,3,0,2,2,1,2353,1,1,15,1,1
2,115,3,0,1,1,1,1486,1,1,15,1,1
2,115,5,0,1,1,1,12618,4,1,60,1,1
2,115,6,0,2,2,1,8638,2,1,13,1,1
2,115,6,0,1,1,1,11377,2,1,10,1,1
2,115,7,0,1,1,1,715,3,1,45,1,1
2,115,9,0,2,2,1,1240,2,1,15,1,1
2,115,9,0,1,1,1,17561,1,1,5,1,1
2,115,10,0,1,1,1,5217,1,3,30,1,1
2,115,10,0,2,2,1,4608,2,1,30,1,1
2,115,11,0,1,1,1,3801,1,1,5,1,1
2,115,12,0,1,1,1,2047,0,1,10,1,2
2,116,1,0,2,2,1,9676,1,1,15,1,1
2,116,1,0,4,4,1,1023,1,1,15,1,1
2,116,1,0,1,1,1,11233,1,1,15,1,1
2,116,1,0,3,3,1,8876,1,1,15,1,1
2,116,2,0,2,2,1,6651,2,1,50,1,1
2,116,2,0,1,1,1,7869,4,1,60,1,1
2,116,3,0,1,1,1,9873,2,1,30,1,1
2,116,11,0,1,1,1,10976,2,1,30,1,1
2,117,1,0,1,1,1,4923,1,1,15,1,1
2,117,2,0,1,1,1,5389,8,1,120,1,1
2,117,2,0,2,2,1,16913,10,1,150,1,1
2,117,3,0,2,2,1,1008,2,1,30,1,1
2,117,3,0,1,1,1,9462,2,1,30,1,1
2,117,4,0,2,2,1,0,6,1,90,1,2
2,117,4,0,1,1,1,0,6,1,90,1,2
2,117,5,0,1,1,1,11263,0,1,5,1,1
2,117,6,0,1,1,1,8879,1,1,15,1,1
2,117,7,0,1,1,1,26419,3,1,45,1,1
2,117,7,0,2,2,1,3986,2,1,30,1,1
2,117,8,0,1,1,1,4723,2,1,30,1,1
2,117,9,0,2,2,1,16413,2,3,3,1,1
2,117,9,0,1,1,1,13218,3,3,10,1,1
2,117,10,0,1,1,1,13211,3,1,45,1,1
2,117,12,0,1,1,1,38623,6,1,90,1,1
2,117,12,0,3,3,1,19622,10,1,120,1,1
2,117,12,0,2,2,1,27166,7,1,105,1,1
2,117,12,0,4,4,1,15287,12,5,150,1,1
2,117,13,0,1,1,1,9673,3,1,45,1,1
2,117,14,0,1,1,1,13672,2,1,30,1,1
2,117,14,0,3,3,1,9672,2,1,30,1,1
2,117,14,0,2,2,1,11721,2,1,30,1,1
2,117,17,0,1,1,1,8973,2,1,30,1,1
2,117,18,0,1,1,1,11687,4,1,60,1,1
2,117,18,0,2,2,1,8986,12,1,180,1,1
2,118,1,0,1,1,1,9673,1,1,15,1,1
2,118,1,0,2,2,1,13814,1,1,15,1,1
2,118,2,0,2,2,1,0,0,1,30,1,1
2,118,2,0,1,1,1,0,0,1,7,1,1
2,118,3,0,1,1,1,0,0,1,15,1,1
2,118,3,0,2,2,1,0,0,1,15,1,1
2,118,4,0,3,3,1,9483,0,1,10,1,1
2,118,4,0,2,2,1,27182,2,1,30,1,1
2,118,4,0,1,1,1,3758,0,1,10,1,1
2,118,6,0,2,2,1,17863,2,1,30,1,1
2,118,6,0,1,1,1,28365,2,1,30,1,1
2,118,7,0,1,1,1,9076,3,1,40,1,1
2,118,8,0,2,2,1,15314,10,1,150,1,1
2,118,8,0,1,1,1,12213,5,1,40,1,1
2,118,8,0,3,3,1,11518,3,1,20,1,1
2,118,9,0,1,1,1,10413,6,1,90,1,1
2,118,9,0,2,2,1,9602,6,1,90,1,1
2,118,10,0,2,2,1,5918,10,1,150,1,1
2,118,10,0,1,1,1,21760,1,1,15,1,1
2,118,11,0,2,2,1,6619,15,1,225,1,1
2,118,11,0,1,1,1,9226,10,1,150,1,1
2,118,12,0,2,2,1,51532,2,1,30,1,1
2,118,12,0,1,1,1,47503,5,1,75,1,1
2,118,13,0,2,2,1,6413,3,1,45,1,1
2,118,13,0,1,1,1,9983,2,1,30,1,1
2,118,14,0,1,1,1,12376,5,1,70,1,1
2,118,14,0,2,2,1,8914,3,1,45,1,1
2,118,14,0,3,3,1,7623,2,1,30,1,1
2,118,15,0,1,1,1,9986,2,1,30,1,1
2,118,15,0,2,2,1,20912,6,1,90,1,1
2,118,16,0,1,1,1,3216,4,1,60,1,1
2,118,17,0,1,1,1,12376,6,6,90,1,1
2,118,17,0,2,2,1,8723,2,6,30,1,1
2,118,18,0,4,4,1,3683,0,1,5,1,1
2,118,18,0,3,3,1,4378,0,1,5,1,1
2,118,18,0,1,1,1,18876,4,1,60,1,1
2,118,18,0,2,2,1,5928,4,1,60,1,1
2,119,1,0,2,2,1,7,6,1,90,1,1
2,119,1,0,1,1,1,13488,1,1,15,1,1
2,119,1,0,3,3,1,7,7,1,100,1,1
2,119,2,0,2,2,1,18396,1,1,15,1,1
2,119,2,0,1,1,1,16675,0,1,10,1,1
2,119,3,0,1,1,1,15340,0,1,5,1,1
2,119,3,0,2,2,1,26993,0,1,10,1,1
2,119,3,0,3,3,1,7,4,1,60,1,1
2,119,4,0,2,2,1,18183,1,1,35,1,1
2,119,4,0,1,1,1,10114,0,1,5,1,1
2,119,5,0,1,1,1,2917,4,1,40,1,1
2,119,5,0,2,2,1,8628,4,1,50,1,1
2,119,6,0,1,1,1,15066,1,1,20,1,1
2,119,7,0,1,1,1,11433,1,1,10,1,1
2,119,7,0,2,2,1,7,30,1,360,1,1
2,119,9,0,1,1,1,0,7,5,60,1,1
2,119,9,0,2,2,1,0,7,5,60,1,1
2,119,10,0,2,2,1,7,3,1,45,2,1
2,119,10,0,1,1,1,7,2,1,30,2,1
2,119,11,0,1,1,1,7,20,1,230,1,1
2,119,11,0,4,4,1,7,25,1,420,1,1
2,119,11,0,2,2,1,7,15,1,180,1,1
2,119,11,0,3,3,1,16984,3,1,60,1,1
2,119,12,0,2,2,1,7,1,1,15,1,1
2,119,12,0,1,1,1,15587,2,1,40,1,1
2,119,13,0,3,3,1,7,15,1,180,1,1
2,119,13,0,1,1,1,16268,0,1,1,1,1
2,119,13,0,2,2,1,12678,3,1,30,1,1
2,119,14,0,1,1,1,16355,3,1,47,1,1
2,119,15,0,2,2,1,11235,1,1,5,1,1
2,119,15,0,1,1,1,6750,1,1,5,1,1
2,119,16,0,1,1,1,15489,1,1,10,1,1
2,119,16,0,3,3,1,7,20,1,300,1,2
2,119,16,0,2,2,1,7,20,1,300,1,2
2,119,17,0,1,1,1,7,2,1,30,2,1
2,119,17,0,4,4,1,2733,1,1,10,1,1
2,119,17,0,2,2,1,7077,2,1,30,1,1
2,119,17,0,5,5,1,7,2,1,30,2,1
2,119,17,0,3,3,1,6573,1,1,15,1,1
2,119,18,0,3,3,1,7,12,1,180,1,1
2,119,18,0,1,1,1,10466,1,1,5,1,1
2,119,18,0,2,2,1,7,4,1,60,1,1
2,120,1,0,4,4,1,3876,1,1,10,1,1
2,120,1,0,3,3,1,13064,1,1,10,1,1
2,120,1,0,2,2,1,7,4,1,60,1,1
