,hh_ID,plot_ID,hhCultivated_dum,cropCode,cropStand,plot_fullyCrop,plot_cropFrac,seeding_month,seeding_year,harvestStart_month,harvestEnd_month,season,wave,crop,areaPlotReported,areaPlotReported_unit,areaPlotGPS,areaPlotReported_unitOther,lastMajor,lastMajor_hhCultOwn_dum,lastMinor,lastMinor_hhCultOwn_dum,harvestStart_year,harvestEnd_year,lon,lat,district,ea_ID,tradAuthority_ID,district_tradAuthority_mix
85,101017060033,R1,Yes,maize,Mixed stand,Yes,,December,2009.0,May,June,major,2010,maize,2.0,Acre,1.7,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
86,101017060033,R1,Yes,beans,Mixed stand,No,1/4,December,2009.0,March,April,major,2010,beans,2.0,Acre,1.7,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
87,101017060033,R2,Yes,groundnut,Pure stand,,,December,2009.0,June,June,major,2010,groundnut,1.0,Acre,0.94,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
88,101017060041,R1,Yes,maize,Mixed stand,Yes,,December,2009.0,June,June,major,2010,maize,2.5,Acre,2.71,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
89,101017060041,R1,Yes,beans,Mixed stand,No,1/2,January,2009.0,May,May,major,2010,beans,2.5,Acre,2.71,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
90,101017060048,R1,Yes,maize,Pure stand,,,December,2009.0,June,June,major,2010,maize,1.0,Acre,1.4,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
91,101017060052,R1,Yes,maize,Pure stand,,,December,2009.0,June,June,major,2010,maize,1.0,Acre,0.74000001,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
92,101017060059,R2,Yes,finger millet,Pure stand,,,December,2009.0,July,August,major,2010,finger millet,0.25,Acre,1.76,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
93,101017060059,R1,Yes,groundnut,Mixed stand,No,Less than 1/4,December,2009.0,April,April,major,2010,groundnut,0.5,Acre,1.22,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
94,101017060059,R1,Yes,maize,Mixed stand,Yes,,December,2009.0,June,June,major,2010,maize,0.5,Acre,1.22,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
95,101017060059,R1,Yes,beans,Mixed stand,No,Less than 1/4,December,2009.0,June,June,major,2010,beans,0.5,Acre,1.22,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
96,101017060063,R1,Yes,groundnut,Mixed stand,No,Less than 1/4,December,2009.0,June,June,major,2010,groundnut,0.25,Acre,0.38999999,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
97,101017060063,R1,Yes,beans,Mixed stand,No,Less than 1/4,December,2009.0,May,May,major,2010,beans,0.25,Acre,0.38999999,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
98,101017060063,R1,Yes,maize,Mixed stand,Yes,,December,2009.0,June,June,major,2010,maize,0.25,Acre,0.38999999,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
99,101017060067,R1,Yes,beans,Mixed stand,No,Less than 1/4,December,2009.0,March,March,major,2010,beans,1.0,Acre,2.3099999,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
100,101017060067,R1,Yes,maize,Mixed stand,Yes,,December,2009.0,June,June,major,2010,maize,1.0,Acre,2.3099999,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
101,101017060067,R2,Yes,groundnut,Pure stand,,,December,2009.0,June,June,major,2010,groundnut,0.25,Acre,0.83999997,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
102,101017060074,R2,Yes,soyabean,Mixed stand,No,Less than 1/4,December,2009.0,May,May,major,2010,soyabean,0.25,Acre,0.57999998,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
103,101017060074,R2,Yes,maize,Mixed stand,Yes,,December,2009.0,June,June,major,2010,maize,0.25,Acre,0.57999998,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
104,101017060074,R2,Yes,beans,Mixed stand,No,Less than 1/4,December,2009.0,May,May,major,2010,beans,0.25,Acre,0.57999998,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
105,101017060074,R1,Yes,maize,Pure stand,,,December,2009.0,June,June,major,2010,maize,0.25,Acre,0.63999999,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
106,101013740013,R1,Yes,maize,Pure stand,,,December,2009.0,July,July,major,2010,maize,2.0,Acre,1.26,,2009/10,Yes,2009.0,No,,,33.218102,-9.5870199,Chitipa,10101374,1,Mwabulambya
107,101013740020,R1,Yes,maize,Pure stand,,,December,2009.0,May,May,major,2010,maize,1.5,Acre,1.86,,2009/10,Yes,2009.0,No,,,33.218102,-9.5870199,Chitipa,10101374,1,Mwabulambya
108,101013740020,R2,Yes,tobacco,Pure stand,,,October,2009.0,March,April,major,2010,tobacco,0.75,Acre,0.55000001,,2009/10,Yes,2009.0,No,,,33.218102,-9.5870199,Chitipa,10101374,1,Mwabulambya
109,101013740028,R1,Yes,maize,Pure stand,,,December,2009.0,August,August,major,2010,maize,2.0,Acre,1.59,,2009/10,Yes,2009.0,No,,,33.218102,-9.5870199,Chitipa,10101374,1,Mwabulambya
110,101013740035,R1,Yes,maize,Pure stand,,,December,2009.0,May,May,major,2010,maize,0.5,Acre,1.01,,2009/10,Yes,2009.0,No,,,33.218102,-9.5870199,Chitipa,10101374,1,Mwabulambya
111,101013740050,R1,Yes,maize,Pure stand,,,December,2009.0,June,June,major,2010,maize,1.0,Acre,1.03,,2009/10,Yes,2009.0,No,,,33.218102,-9.5870199,Chitipa,10101374,1,Mwabulambya
112,101013740050,R2,Yes,groundnut,Pure stand,,,December,2009.0,April,April,major,2010,groundnut,0.25,Acre,0.22,,2009/10,Yes,2009.0,No,,,33.218102,-9.5870199,Chitipa,10101374,1,Mwabulambya
113,101013740057,R1,Yes,maize,Pure stand,,,December,2009.0,June,June,major,2010,maize,0.75,Acre,0.81,,2009/10,Yes,2009.0,No,,,33.218102,-9.5870199,Chitipa,10101374,1,Mwabulambya
114,101013740057,R2,Yes,tobacco,Pure stand,,,December,2009.0,February,April,major,2010,tobacco,1.0,Acre,1.2,,2009/10,Yes,2009.0,No,,,33.218102,-9.5870199,Chitipa,10101374,1,Mwabulambya
115,101013740057,R3,Yes,maize,Pure stand,,,December,2009.0,June,June,major,2010,maize,0.75,Acre,1.09,,2009/10,Yes,2009.0,No,,,33.218102,-9.5870199,Chitipa,10101374,1,Mwabulambya
116,101013740064,R1,Yes,maize,Pure stand,,,December,2009.0,,,major,2010,maize,1.5,Acre,1.86,,2009/10,Yes,2009.0,No,,,33.218102,-9.5870199,Chitipa,10101374,1,Mwabulambya
117,101013740072,R1,Yes,beans,Mixed stand,No,1/2,December,2009.0,March,April,major,2010,beans,0.25,Acre,0.54000002,,2009/10,Yes,2009.0,No,,,33.218102,-9.5870199,Chitipa,10101374,1,Mwabulambya
118,101013740072,R1,Yes,maize,Mixed stand,Yes,,December,2009.0,June,June,major,2010,maize,0.25,Acre,0.54000002,,2009/10,Yes,2009.0,No,,,33.218102,-9.5870199,Chitipa,10101374,1,Mwabulambya
119,101013740094,R2,Yes,maize,Pure stand,,,December,2009.0,June,July,major,2010,maize,1.0,Acre,1.0700001,,2009/10,Yes,2009.0,No,,,33.218102,-9.5870199,Chitipa,10101374,1,Mwabulambya
