,plot_ID,cropCode,hhCultivated_dum,cropStand,plot_fullyCrop,plot_cropFrac,seeding_month,seeding_year,harvestStart_month,harvestEnd_month,season,wave,crop,field_ID,areaPlotReported,areaPlotReported_unit,areaPlotGPS,lastMajor_hhCultOwn_dum,lastMinor_hhCultOwn_dum,harvestStart_year,harvestEnd_year,lastMajor,lastMinor,lon,lat,hh_ID,region,district,ea_ID,tradAuthority_ID
10,R02,maize,YES,PURE STAND,,,DECEMBER,2012.0,MAY,JUNE,major,2013,maize,RG02,1.0,ACRE,0.40000001,YES,YES,,,,,33.2302,-9.50446,101012150022,North,Chitipa,10101215,MWABULAMBIA
11,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,JUNE,JULY,major,2013,maize,RG01,2.0,ACRE,1.71,YES,NO,,,,,33.3937,-9.66792,101015620042,North,Chitipa,10101562,MWABULAMBYA
12,R01,groundnut,YES,MIXED STAND,NO,1/2,DECEMBER,2012.0,JUNE,JULY,major,2013,groundnut,RG01,2.0,ACRE,1.71,YES,NO,,,,,33.3937,-9.66792,101015620042,North,Chitipa,10101562,MWABULAMBYA
13,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,JUNE,JULY,major,2013,maize,RG01,1.0,ACRE,0.88,YES,NO,,,,,33.3937,-9.66792,101015620042,North,Chitipa,10101562,MWABULAMBYA
14,R01,groundnut,YES,MIXED STAND,NO,3/4,DECEMBER,2012.0,JUNE,JULY,major,2013,groundnut,RG01,1.0,ACRE,0.88,YES,NO,,,,,33.3937,-9.66792,101015620042,North,Chitipa,10101562,MWABULAMBYA
15,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,0.30000001,ACRE,0.30000001,YES,YES,,,,,33.2302,-9.50446,101012150074,North,Chitipa,10101215,MWABULAMBYA
16,R02,maize,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG02,0.1,ACRE,0.2,YES,YES,,,,,33.2302,-9.50446,101012150074,North,Chitipa,10101215,MWABULAMBYA
17,R03,maize,YES,PURE STAND,YES,,DECEMBER,2012.0,JUNE,JULY,major,2013,maize,RG03,0.5,ACRE,0.69999999,YES,YES,,,,,33.2302,-9.50446,101012150074,North,Chitipa,10101215,MWABULAMBYA
18,R04,maize,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG04,0.1,ACRE,0.1,YES,YES,,,,,33.2302,-9.50446,101012150074,North,Chitipa,10101215,MWABULAMBYA
19,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,MAY,JUNE,major,2013,maize,RG01,1.0,ACRE,0.80000001,YES,NO,,,,,33.3937,-9.66792,101015620064,North,Chitipa,10101562,MWABULAMBIA
20,R01,pumpkin leaves,YES,MIXED STAND,YES,,DECEMBER,2012.0,MAY,JUNE,major,2013,pumpkin leaves,RG01,1.0,ACRE,0.80000001,YES,NO,,,,,33.3937,-9.66792,101015620064,North,Chitipa,10101562,MWABULAMBIA
21,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,MAY,JUNE,major,2013,groundnut,RG02,0.25,ACRE,0.30000001,YES,NO,,,,,33.3937,-9.66792,101015620064,North,Chitipa,10101562,MWABULAMBIA
22,R03,beans,YES,PURE STAND,,,DECEMBER,2012.0,MAY,JUNE,major,2013,beans,RG03,0.25,ACRE,0.40000001,YES,NO,,,,,33.3937,-9.66792,101015620064,North,Chitipa,10101562,MWABULAMBIA
23,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,MAY,JUNE,major,2013,maize,RG01,0.5,ACRE,0.30000001,YES,NO,,,,,33.3937,-9.66792,101015620064,North,Chitipa,10101562,KALONGA
24,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,0.1,ACRE,0.40000001,YES,NO,,,,,33.2302,-9.50446,101012150038,North,Chitipa,10101215,MWABULAMBYA
25,R02,maize,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG02,0.1,ACRE,0.5,YES,NO,,,,,33.2302,-9.50446,101012150038,North,Chitipa,10101215,MWABULAMBYA
26,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,1.0,ACRE,3.0999999,YES,NO,,,,,33.3937,-9.66792,101015620031,North,Chitipa,10101562,MWABULAMBYA
27,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,1.25,ACRE,1.0,YES,NO,,,,,33.2302,-9.50446,101012150021,North,Chitipa,10101215,MWABULAMBYA
28,R01,beans,YES,MIXED STAND,YES,,DECEMBER,2012.0,JUNE,JUNE,major,2013,beans,RG01,1.25,ACRE,1.0,YES,NO,,,,,33.2302,-9.50446,101012150021,North,Chitipa,10101215,MWABULAMBYA
29,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,JULY,JULY,major,2013,maize,RG01,2.0,ACRE,1.8,YES,NO,,,,,33.3937,-9.66792,101015620162,North,Chitipa,10101562,MWABULAMBYA
30,R01,sunflower,YES,MIXED STAND,YES,,DECEMBER,2012.0,JUNE,JUNE,major,2013,sunflower,RG01,2.0,ACRE,1.8,YES,NO,,,,,33.3937,-9.66792,101015620162,North,Chitipa,10101562,MWABULAMBYA
31,R02,maize,YES,PURE STAND,,,DECEMBER,2013.0,JULY,JULY,major,2013,maize,RG02,3.0,ACRE,1.5,YES,NO,,,,,33.3937,-9.66792,101015620162,North,Chitipa,10101562,MWABULAMBYA
32,R03,sweet potato,YES,PURE STAND,,,JANUARY,2012.0,JUNE,JULY,major,2013,sweet potato,RG03,0.30000001,ACRE,0.2,YES,NO,,,,,33.3937,-9.66792,101015620162,North,Chitipa,10101562,MWABULAMBYA
33,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,MAY,JUNE,major,2013,maize,RG01,0.5,ACRE,0.60000002,YES,NO,,,,,33.21675,-9.52838,101015620162,North,Chitipa,10101562,MWABULAMBYA
34,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JULY,major,2013,maize,RG01,0.5,ACRE,0.30000001,YES,NO,,,,,33.352994,-9.758098,101015620162,North,Chitipa,10101562,MWABULAMBYA
35,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JULY,major,2013,groundnut,RG02,0.5,ACRE,0.1,YES,NO,,,,,33.352994,-9.758098,101015620162,North,Chitipa,10101562,MWABULAMBYA
36,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,1.0,ACRE,1.0,YES,NO,,,,,33.282754,-9.688123,101012150026,North,Chitipa,10101215,MWABULAMBYA
37,R01,beans,YES,MIXED STAND,YES,,DECEMBER,2012.0,JUNE,JUNE,major,2013,beans,RG01,1.0,ACRE,1.0,YES,NO,,,,,33.282754,-9.688123,101012150026,North,Chitipa,10101215,MWABULAMBYA
38,R02,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG02,0.69999999,ACRE,0.5,YES,NO,,,,,33.282754,-9.688123,101012150026,North,Chitipa,10101215,MWABULAMBYA
39,R02,groundnut,YES,MIXED STAND,YES,,DECEMBER,2012.0,JULY,JULY,major,2013,groundnut,RG02,0.69999999,ACRE,0.5,YES,NO,,,,,33.282754,-9.688123,101012150026,North,Chitipa,10101215,MWABULAMBYA
40,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,JULY,JULY,major,2013,maize,RG01,0.5,ACRE,0.40000001,YES,NO,,,,,33.3937,-9.66792,101015620205,North,Chitipa,10101562,MWABULAMBYA
41,R01,groundnut,YES,MIXED STAND,NO,1/4,DECEMBER,2012.0,JUNE,JUNE,major,2013,groundnut,RG01,0.5,ACRE,0.40000001,YES,NO,,,,,33.3937,-9.66792,101015620205,North,Chitipa,10101562,MWABULAMBYA
42,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,1.0,ACRE,0.89999998,YES,NO,,,,,33.2302,-9.50446,101012150045,North,Chitipa,10101215,MWABULAMBYA
43,R01,beans,YES,MIXED STAND,YES,,DECEMBER,2012.0,JUNE,JUNE,major,2013,beans,RG01,1.0,ACRE,0.89999998,YES,NO,,,,,33.2302,-9.50446,101012150045,North,Chitipa,10101215,MWABULAMBYA
44,R02,groundnut,YES,MIXED STAND,YES,,JANUARY,2013.0,JUNE,JUNE,major,2013,groundnut,RG02,0.25,ACRE,0.1,YES,NO,,,,,33.2302,-9.50446,101012150045,North,Chitipa,10101215,MWABULAMBYA
45,R02,maize,YES,MIXED STAND,YES,,JANUARY,2013.0,JUNE,JUNE,major,2013,maize,RG02,0.25,ACRE,0.1,YES,NO,,,,,33.2302,-9.50446,101012150045,North,Chitipa,10101215,MWABULAMBYA
46,R01,maize,YES,MIXED STAND,YES,,NOVEMBER,2012.0,JULY,JULY,major,2013,maize,RG01,1.0,ACRE,0.69999999,YES,NO,,,,,33.3937,-9.66792,101015620086,North,Chitipa,10101562,MWABULAMBYA
47,R01,beans,YES,MIXED STAND,NO,LESS THAN 1/4,NOVEMBER,2012.0,JUNE,JUNE,major,2013,beans,RG01,1.0,ACRE,0.69999999,YES,NO,,,,,33.3937,-9.66792,101015620086,North,Chitipa,10101562,MWABULAMBYA
48,R01,groundnut,YES,MIXED STAND,NO,LESS THAN 1/4,NOVEMBER,2012.0,JULY,JULY,major,2013,groundnut,RG01,1.0,ACRE,0.69999999,YES,NO,,,,,33.3937,-9.66792,101015620086,North,Chitipa,10101562,MWABULAMBYA
49,R02,maize,YES,MIXED STAND,YES,,NOVEMBER,2012.0,JULY,JULY,major,2013,maize,RG02,1.0,ACRE,0.60000002,YES,NO,,,,,33.3937,-9.66792,101015620086,North,Chitipa,10101562,MWABULAMBYA
50,R02,groundnut,YES,MIXED STAND,NO,LESS THAN 1/4,NOVEMBER,2012.0,JULY,JULY,major,2013,groundnut,RG02,1.0,ACRE,0.60000002,YES,NO,,,,,33.3937,-9.66792,101015620086,North,Chitipa,10101562,MWABULAMBYA
51,R01,maize,YES,PURE STAND,,,NOVEMBER,2012.0,MAY,JUNE,major,2013,maize,RG01,1.0,ACRE,0.80000001,YES,NO,,,,,33.2302,-9.50446,101012150004,North,Chitipa,10101215,MWABULAMBIA
52,R02,tobacco,YES,PURE STAND,,,NOVEMBER,2012.0,APRIL,MAY,major,2013,tobacco,RG02,1.0,ACRE,0.69999999,YES,NO,,,,,33.2302,-9.50446,101012150004,North,Chitipa,10101215,MWABULAMBIA
53,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,JULY,JULY,major,2013,maize,RG01,0.5,ACRE,0.5,YES,NO,,,,,33.3937,-9.66792,101015620075,North,Chitipa,10101562,MWABULAMBYA
54,R01,beans,YES,MIXED STAND,NO,LESS THAN 1/4,DECEMBER,2012.0,JUNE,JUNE,major,2013,beans,RG01,0.5,ACRE,0.5,YES,NO,,,,,33.3937,-9.66792,101015620075,North,Chitipa,10101562,MWABULAMBYA
55,R01,groundnut,YES,MIXED STAND,NO,LESS THAN 1/4,DECEMBER,2012.0,JUNE,JUNE,major,2013,groundnut,RG01,0.5,ACRE,0.5,YES,NO,,,,,33.3937,-9.66792,101015620075,North,Chitipa,10101562,MWABULAMBYA
56,R01,maize,YES,PURE STAND,,,JANUARY,2013.0,JUNE,JUNE,major,2013,maize,RG01,0.5,ACRE,0.60000002,YES,NO,,,,,33.2302,-9.50446,101012150059,North,Chitipa,10101215,MWABULAMBYA
57,R02,maize,YES,PURE STAND,,,JANUARY,2013.0,JUNE,JUNE,major,2013,maize,RG02,1.0,ACRE,1.0,YES,NO,,,,,33.2302,-9.50446,101012150059,North,Chitipa,10101215,MWABULAMBYA
58,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,1.0,ACRE,2.3,YES,NO,,,,,33.3937,-9.66792,101015620009,North,Chitipa,10101562,MWABULAMBYA
59,R01,pumpkin leaves,YES,MIXED STAND,YES,,DECEMBER,2012.0,APRIL,JUNE,major,2013,pumpkin leaves,RG01,1.0,ACRE,2.3,YES,NO,,,,,33.3937,-9.66792,101015620009,North,Chitipa,10101562,MWABULAMBYA
60,R02,maize,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG02,0.5,ACRE,0.1,YES,NO,,,,,33.3937,-9.66792,101015620009,North,Chitipa,10101562,MWABULAMBYA
61,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,1.0,ACRE,0.63999999,YES,NO,,,,,33.2302,-9.50446,101012150001,North,Chitipa,10101215,MWABULAMBYA
62,R01,beans,YES,MIXED STAND,NO,1/4,DECEMBER,2012.0,MAY,MAY,major,2013,beans,RG01,1.0,ACRE,0.63999999,YES,NO,,,,,33.2302,-9.50446,101012150001,North,Chitipa,10101215,MWABULAMBYA
63,R01,peas,YES,MIXED STAND,NO,LESS THAN 1/4,DECEMBER,2012.0,MAY,MAY,major,2013,peas,RG01,1.0,ACRE,0.63999999,YES,NO,,,,,33.2302,-9.50446,101012150001,North,Chitipa,10101215,MWABULAMBYA
64,R02,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG02,0.5,ACRE,0.51999998,YES,NO,,,,,33.2302,-9.50446,101012150001,North,Chitipa,10101215,MWABULAMBYA
65,R02,groundnut,YES,MIXED STAND,NO,1/2,DECEMBER,2012.0,MAY,JUNE,major,2013,groundnut,RG02,0.5,ACRE,0.51999998,YES,NO,,,,,33.2302,-9.50446,101012150001,North,Chitipa,10101215,MWABULAMBYA
66,,,,,,,,,,,major,2013,,,,,,NO,NO,,,,,33.3937,-9.66792,101015620195,North,Chitipa,10101562,MWABULAMBYA
67,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,0.1,ACRE,0.1,YES,NO,,,,,33.2302,-9.50446,101012150053,North,Chitipa,10101215,MWABULAMBYA
68,R02,maize,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG02,0.2,ACRE,0.30000001,YES,NO,,,,,33.2302,-9.50446,101012150053,North,Chitipa,10101215,MWABULAMBYA
69,R03,maize,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG03,1.0,ACRE,1.5,YES,NO,,,,,33.2302,-9.50446,101012150053,North,Chitipa,10101215,MWABULAMBYA
70,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,3.0,ACRE,4.1999998,YES,NO,,,,,33.371926,-9.728369,101015620227,North,Chitipa,10101562,MWABULAMBYA
71,R01,groundnut,YES,MIXED STAND,NO,1/2,DECEMBER,2012.0,JUNE,JUNE,major,2013,groundnut,RG01,3.0,ACRE,4.1999998,YES,NO,,,,,33.371926,-9.728369,101015620227,North,Chitipa,10101562,MWABULAMBYA
72,R01,maize,YES,MIXED STAND,YES,,JANUARY,2013.0,JUNE,JULY,major,2013,maize,RG01,1.25,ACRE,1.25,YES,NO,,,,,33.2302,-9.50446,101012150034,North,Chitipa,10101215,MWABULAMBYA
73,R01,beans,YES,MIXED STAND,YES,,JANUARY,2013.0,JUNE,JUNE,major,2013,beans,RG01,1.25,ACRE,1.25,YES,NO,,,,,33.2302,-9.50446,101012150034,North,Chitipa,10101215,MWABULAMBYA
74,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,JULY,JULY,major,2013,maize,RG01,0.5,ACRE,0.89999998,YES,NO,,,,,33.3937,-9.66792,101015620096,North,Chitipa,10101562,MWABULAMBYA
75,R01,beans,YES,MIXED STAND,NO,1/2,DECEMBER,2012.0,JUNE,JUNE,major,2013,beans,RG01,0.5,ACRE,0.89999998,YES,NO,,,,,33.3937,-9.66792,101015620096,North,Chitipa,10101562,MWABULAMBYA
76,R02,maize,YES,PURE STAND,,,DECEMBER,2012.0,JULY,JULY,major,2013,maize,RG02,1.0,ACRE,0.43000001,YES,NO,,,,,33.3937,-9.66792,101015620096,North,Chitipa,10101562,MWABULAMBYA
77,R03,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,JULY,JULY,major,2013,groundnut,RG03,0.25,ACRE,0.38,YES,NO,,,,,33.3937,-9.66792,101015620096,North,Chitipa,10101562,MWABULAMBYA
78,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,1.5,ACRE,0.56999999,YES,NO,,,,,33.2302,-9.50446,101012150049,North,Chitipa,10101215,MWABULAMBYA
79,R01,beans,YES,MIXED STAND,NO,1/2,DECEMBER,2012.0,MAY,MAY,major,2013,beans,RG01,1.5,ACRE,0.56999999,YES,NO,,,,,33.2302,-9.50446,101012150049,North,Chitipa,10101215,MWABULAMBYA
80,R02,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG02,0.75,ACRE,0.57999998,YES,NO,,,,,33.2302,-9.50446,101012150049,North,Chitipa,10101215,MWABULAMBYA
81,R02,beans,YES,MIXED STAND,NO,1/4,DECEMBER,2012.0,MAY,MAY,major,2013,beans,RG02,0.75,ACRE,0.57999998,YES,NO,,,,,33.2302,-9.50446,101012150049,North,Chitipa,10101215,MWABULAMBYA
82,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,MAY,JUNE,major,2013,maize,RG01,1.0,ACRE,0.40000001,YES,NO,,,,,33.3937,-9.66792,101015620118,North,Chitipa,10101562,MWABULAMBIA
83,R02,pigeonpea,YES,PURE STAND,,,NOVEMBER,2012.0,JUNE,JULY,major,2013,pigeonpea,RG02,0.25,ACRE,0.1,YES,NO,,,,,33.3937,-9.66792,101015620118,North,Chitipa,10101562,MWABULAMBIA
84,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,JUNE,JULY,major,2013,maize,RG01,2.25,ACRE,5.5999999,YES,NO,,,,,33.2302,-9.50446,101012150048,North,Chitipa,10101215,MWABULAMBYA
85,R01,beans,YES,MIXED STAND,NO,1/4,DECEMBER,2012.0,MAY,MAY,major,2013,beans,RG01,2.25,ACRE,5.5999999,YES,NO,,,,,33.2302,-9.50446,101012150048,North,Chitipa,10101215,MWABULAMBYA
86,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,MAY,JUNE,major,2013,maize,RG01,0.5,ACRE,0.40000001,YES,NO,,,,,33.3937,-9.66792,101015620020,North,Chitipa,10101562,MWABULAMBIA
87,R02,maize,YES,PURE STAND,,,DECEMBER,2012.0,MAY,JUNE,major,2013,maize,RG02,0.5,ACRE,0.89999998,YES,NO,,,,,33.3937,-9.66792,101015620020,North,Chitipa,10101562,MWABULAMBIA
88,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,1.0,ACRE,0.63,YES,NO,,,,,33.2302,-9.50446,101012150040,North,Chitipa,10101215,MWABULAMBYA
89,R01,peas,YES,MIXED STAND,NO,1/4,DECEMBER,2012.0,MAY,JUNE,major,2013,peas,RG01,1.0,ACRE,0.63,YES,NO,,,,,33.2302,-9.50446,101012150040,North,Chitipa,10101215,MWABULAMBYA
90,R02,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG02,0.5,ACRE,0.55000001,YES,NO,,,,,33.2302,-9.50446,101012150040,North,Chitipa,10101215,MWABULAMBYA
91,R02,peas,YES,MIXED STAND,NO,1/4,DECEMBER,2012.0,MAY,JUNE,major,2013,peas,RG02,0.5,ACRE,0.55000001,YES,NO,,,,,33.2302,-9.50446,101012150040,North,Chitipa,10101215,MWABULAMBYA
92,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,MAY,JUNE,major,2013,maize,RG01,1.0,ACRE,0.80000001,YES,NO,,,,,33.3937,-9.66792,101015620140,North,Chitipa,10101562,MWABULAMBIA
93,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,MAY,JUNE,major,2013,groundnut,RG02,0.25,ACRE,0.2,YES,NO,,,,,33.3937,-9.66792,101015620140,North,Chitipa,10101562,MWABULAMBIA
94,R01,maize,YES,PURE STAND,YES,,JANUARY,2013.0,JUNE,JUNE,major,2013,maize,RG01,0.5,ACRE,0.41,YES,NO,,,,,33.3873,-9.80998,101010160180,North,Chitipa,10101016,MWABULAMBYA
95,R02,groundnut,YES,PURE STAND,,,JANUARY,2013.0,JUNE,JUNE,major,2013,groundnut,RG02,0.25,ACRE,0.2,YES,NO,,,,,33.3873,-9.80998,101010160180,North,Chitipa,10101016,MWABULAMBYA
96,R03,soyabean,YES,PURE STAND,,,JANUARY,2013.0,JULY,JULY,major,2013,soyabean,RG03,242.0,SQUARE METERS,0.47,YES,NO,,,,,33.3873,-9.80998,101010160180,North,Chitipa,10101016,MWABULAMBYA
97,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,1.75,ACRE,1.3,YES,NO,,,,,33.239743,-9.686266,101012040071,North,Chitipa,10101204,MWABULAMBYA
98,R01,maize,YES,MIXED STAND,YES,,DECEMBER,2012.0,MAY,JUNE,major,2013,maize,RG01,1.0,ACRE,0.77999997,YES,NO,,,,,33.3873,-9.80998,101010160060,North,Chitipa,10101016,MWABULAMBYA
99,R01,beans,YES,MIXED STAND,NO,1/4,DECEMBER,2012.0,MAY,JUNE,major,2013,beans,RG01,1.0,ACRE,0.77999997,YES,NO,,,,,33.3873,-9.80998,101010160060,North,Chitipa,10101016,MWABULAMBYA
100,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,APRIL,MAY,major,2013,groundnut,RG02,1.0,ACRE,0.72000003,YES,NO,,,,,33.3873,-9.80998,101010160060,North,Chitipa,10101016,MWABULAMBYA
101,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JULY,major,2013,maize,RG01,1.5,ACRE,1.0,YES,YES,,,,,33.381,-9.89498,101012040054,North,Chitipa,10101204,MWABULAMBYA
102,R01,maize,YES,MIXED STAND,YES,,NOVEMBER,2012.0,MAY,MAY,major,2013,maize,RG01,0.25,ACRE,0.69999999,YES,NO,,,,,33.3873,-9.80998,101010160009,North,Chitipa,10101016,MWABULAMBYA
103,R01,beans,YES,MIXED STAND,YES,,NOVEMBER,2012.0,MAY,MAY,major,2013,beans,RG01,0.25,ACRE,0.69999999,YES,NO,,,,,33.3873,-9.80998,101010160009,North,Chitipa,10101016,MWABULAMBYA
104,R01,pumpkin leaves,YES,MIXED STAND,YES,,NOVEMBER,2012.0,MARCH,APRIL,major,2013,pumpkin leaves,RG01,0.25,ACRE,0.69999999,YES,NO,,,,,33.3873,-9.80998,101010160009,North,Chitipa,10101016,MWABULAMBYA
105,R02,tobacco,YES,PURE STAND,,,DECEMBER,2012.0,MARCH,APRIL,major,2013,tobacco,RG01,0.25,ACRE,0.2,YES,NO,,,,,33.3873,-9.80998,101010160009,North,Chitipa,10101016,MWABULAMBYA
106,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,0.25,ACRE,0.88999999,YES,NO,,,,,33.381,-9.89498,101012040024,North,Chitipa,10101204,MWABULAMBYA
107,R02,groundnut,YES,PURE STAND,,,JANUARY,2013.0,JULY,JULY,major,2013,groundnut,RG02,1.0,ACRE,0.50999999,YES,NO,,,,,33.381,-9.89498,101012040024,North,Chitipa,10101204,MWABULAMBYA
108,R01,maize,YES,PURE STAND,YES,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,1.25,ACRE,0.80000001,YES,YES,,,,,33.381,-9.89498,101012040003,North,Chitipa,10101204,MWABULAMBIA
109,R02,maize,YES,PURE STAND,YES,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,1.0,ACRE,0.40000001,YES,YES,,,,,33.381,-9.89498,101012040003,North,Chitipa,10101204,MWABULAMBIA
110,R01,maize,YES,PURE STAND,,,NOVEMBER,2012.0,MAY,JUNE,major,2013,maize,RG01,0.25,ACRE,1.1,YES,NO,,,,,33.3873,-9.80998,101010160068,North,Chitipa,10101016,MWABULAMBIA
111,R02,maize,YES,PURE STAND,,,NOVEMBER,2012.0,MAY,JUNE,major,2013,maize,RG01,3.0,ACRE,1.0,YES,NO,,,,,33.3873,-9.80998,101010160068,North,Chitipa,10101016,MWABULAMBIA
112,R03,groundnut,YES,PURE STAND,,,NOVEMBER,2012.0,MAY,JUNE,major,2013,groundnut,RG01,2.0,ACRE,0.80000001,YES,NO,,,,,33.3873,-9.80998,101010160068,North,Chitipa,10101016,MWABULAMBIA
113,R04,beans,YES,PURE STAND,,,DECEMBER,2012.0,MAY,JUNE,major,2013,beans,RG01,3.0,ACRE,0.80000001,YES,NO,,,,,33.3873,-9.80998,101010160068,North,Chitipa,10101016,MWABULAMBIA
114,R05,tobacco,YES,PURE STAND,,,NOVEMBER,2012.0,MAY,JUNE,major,2013,tobacco,RG01,0.25,ACRE,0.40000001,YES,NO,,,,,33.3873,-9.80998,101010160068,North,Chitipa,10101016,MWABULAMBIA
115,R01,maize,YES,PURE STAND,YES,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,1.0,ACRE,0.43000001,YES,NO,,,,,33.381,-9.89498,101012040011,North,Chitipa,10101204,MWABULAMBYA
116,R02,groundnut,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JULY,major,2013,groundnut,RG02,0.75,ACRE,0.079999998,YES,NO,,,,,33.381,-9.89498,101012040011,North,Chitipa,10101204,MWABULAMBYA
117,R01,maize,YES,PURE STAND,,,NOVEMBER,2012.0,MAY,JUNE,major,2013,maize,RG01,1.0,ACRE,0.30000001,YES,NO,,,,,33.3873,-9.80998,101010160254,North,Chitipa,10101016,MWABULAMBIA
118,R02,maize,YES,PURE STAND,,,NOVEMBER,2012.0,MAY,JUNE,major,2013,maize,RG02,1.0,ACRE,0.2,YES,NO,,,,,33.3873,-9.80998,101010160254,North,Chitipa,10101016,MWABULAMBIA
119,R03,sweet potato,YES,PURE STAND,,,FEBRUARY,2013.0,MAY,JUNE,major,2013,sweet potato,RG03,0.25,ACRE,0.2,YES,NO,,,,,33.3873,-9.80998,101010160254,North,Chitipa,10101016,MWABULAMBIA
120,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JUNE,major,2013,maize,RG01,0.5,ACRE,0.56999999,YES,NO,,,,,33.381,-9.89498,101012040020,North,Chitipa,10101204,MWABULAMBYA
121,R02,tobacco,YES,PURE STAND,,,DECEMBER,2012.0,MARCH,APRIL,major,2013,tobacco,RG02,0.5,ACRE,0.72000003,YES,NO,,,,,33.381,-9.89498,101012040020,North,Chitipa,10101204,MWABULAMBYA
122,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,MAY,JUNE,major,2013,maize,RG01,1.0,ACRE,0.60000002,YES,NO,,,,,33.3873,-9.80998,101010160033,North,Chitipa,10101016,MWABULAMBIA
123,R02,maize,YES,PURE STAND,,,DECEMBER,2012.0,MAY,JUNE,major,2013,maize,RG02,0.25,ACRE,0.5,YES,NO,,,,,33.3873,-9.80998,101010160033,North,Chitipa,10101016,MWABULAMBIA
124,R01,maize,YES,PURE STAND,,,DECEMBER,2012.0,JUNE,JULY,major,2013,maize,RG01,0.5,ACRE,0.30000001,YES,NO,,,,,33.381,-9.89498,101012040079,North,Chitipa,10101204,CHITIPA
125,R02,groundnut,YES,PURE STAND,,,JANUARY,2013.0,MAY,JUNE,major,2013,groundnut,RG02,0.5,ACRE,0.54000002,YES,NO,,,,,33.381,-9.89498,101012040079,North,Chitipa,10101204,CHITIPA
