,hh_ID,field_ID,plot_ID,cropCode_detailed,cropCode,hhCultivated_dum,cropStand,plot_fullyCrop,plot_cropFrac,seeding_month,seeding_year,harvestStart_month,harvestEnd_month,season,wave,crop,areaPlotReported,areaPlotReported_unit,areaPlotGPS,plot_cropFrac_secondary,areaPlotReported_unitOther,lastMajor,lastMajor_hhCultOwn_dum,lastMinor,lastMinor_hhCultOwn_dum,cropCode_other,harvestStart_year,harvestEnd_year,lon,lat,region,district,ea_ID,tradAuthority_ID
114,101011020067,RG01,R01,beans,beans,yes,Mixed stand,yes,1/2,december,2015.0,february,march,major,2016,beans,0.5,acre,0.3,,,2015/16,yes,2015.0,no,,,,33.254616,-9.624898,North,Chitipa,10101102,1
115,101011020067,RG02,,,,,,,,,,,,major,2016,,,,,,,2015/16,yes,2015.0,no,,,,33.254616,-9.624898,North,Chitipa,10101102,1
116,101011020067,RG03,,,,,,,,,,,,major,2016,,,,,,,2015/16,yes,2015.0,no,,,,33.254616,-9.624898,North,Chitipa,10101102,1
117,101011020067,RG04,R01,SWEET POTATO,sweet potato,yes,Pure stand / Sole,,,december,2015.0,june,july,major,2016,sweet potato,0.3,acre,0.19,,,2015/16,yes,2015.0,no,,,,33.254616,-9.624898,North,Chitipa,10101102,1
118,101011020067,RG05,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,december,2015.0,june,june,major,2016,maize,0.3,acre,0.2,,,2015/16,yes,2015.0,no,,,,33.254616,-9.624898,North,Chitipa,10101102,1
119,101011020067,RG05,R01,nkhwani,pumpkin leaves,yes,Mixed stand,no,1/4,december,2015.0,january,april,major,2016,pumpkin leaves,0.3,acre,0.2,,,2015/16,yes,2015.0,no,,,,33.254616,-9.624898,North,Chitipa,10101102,1
120,101011020077,RG01,R01,MAIZE: HYBRID,maize,yes,Mixed stand,yes,3/4,december,2015.0,june,june,major,2016,maize,1.0,acre,0.94,,,2015/16,yes,2015.0,no,,,,33.254616,-9.624898,North,Chitipa,10101102,1
121,101011020077,RG01,R01,sunflower,sunflower,yes,Mixed stand,no,1/4,december,2015.0,may,may,major,2016,sunflower,1.0,acre,0.94,,,2015/16,yes,2015.0,no,,,,33.254616,-9.624898,North,Chitipa,10101102,1
122,101011020077,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,no,1/4,december,2015.0,january,march,major,2016,pumpkin leaves,1.0,acre,0.94,,,2015/16,yes,2015.0,no,,,,33.254616,-9.624898,North,Chitipa,10101102,1
123,101011020077,RG02,R01,GROUNDNUT: CG7,groundnut,yes,Pure stand / Sole,,,december,2015.0,april,may,major,2016,groundnut,0.25,acre,0.15,,,2015/16,yes,2015.0,no,,,,33.254616,-9.624898,North,Chitipa,10101102,1
124,101011020112,RG01,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,december,2015.0,april,may,major,2016,maize,0.75,acre,0.7,,,2015/16,yes,2016.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
125,101011020112,RG02,R01,soyabean,soyabean,yes,Pure stand / Sole,,,december,2015.0,april,april,major,2016,soyabean,0.25,acre,,,,2015/16,yes,2016.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
126,101011020122,RG01,R01,MAIZE: LOCAL,maize,yes,Strip Intercrop,yes,3/4,december,2015.0,april,april,major,2016,maize,0.25,acre,0.25,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
127,101011020122,RG01,R01,beans,beans,yes,Strip Intercrop,yes,1/4,december,2015.0,february,february,major,2016,beans,0.25,acre,0.25,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
128,101011020122,RG02,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,december,2015.0,may,may,major,2016,maize,1.0,acre,1.29,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
129,101011020146,RG01,R01,MAIZE: HYBRID RECYCLED,maize,yes,Pure stand / Sole,,,november,2015.0,june,june,major,2016,maize,1.5,acre,2.43,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
130,101011020146,RG02,R01,beans,beans,yes,Pure stand / Sole,,,november,2015.0,february,march,major,2016,beans,0.25,acre,0.15,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
131,101011020157,RG01,R01,MAIZE: HYBRID,maize,yes,Row Intercrop,yes,3/4,november,2015.0,may,june,major,2016,maize,1.0,acre,0.85,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
132,101011020157,RG01,R01,GROUNDNUT: CHALIMBANA,groundnut,yes,Row Intercrop,no,1/2,november,2015.0,june,june,major,2016,groundnut,1.0,acre,0.85,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
133,101011020157,RG02,R01,MAIZE: HYBRID,maize,yes,Mixed stand,yes,More than 3/4,november,2015.0,june,june,major,2016,maize,1.0,acre,1.5,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
134,101011020157,RG02,R01,nkhwani,pumpkin leaves,yes,Mixed stand,no,1/4,november,2015.0,december,march,major,2016,pumpkin leaves,1.0,acre,1.5,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
135,101011020157,RG03,R01,SWEET POTATO,sweet potato,yes,Pure stand / Sole,,,december,2015.0,april,june,major,2016,sweet potato,0.5,acre,0.2,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
136,101011020168,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,november,2015.0,may,may,major,2016,maize,1.0,acre,2.2,,,2015/16,yes,2015.0,no,,,,33.254616,-9.624898,North,Chitipa,10101102,1
137,101011020168,RG01,R01,beans,beans,yes,Mixed stand,yes,1/2,november,2015.0,january,march,major,2016,beans,1.0,acre,2.2,,,2015/16,yes,2015.0,no,,,,33.254616,-9.624898,North,Chitipa,10101102,1
138,101011020168,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,no,Less than 1/4,november,2015.0,december,march,major,2016,pumpkin leaves,1.0,acre,2.2,,,2015/16,yes,2015.0,no,,,,33.254616,-9.624898,North,Chitipa,10101102,1
139,101011020189,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,december,2014.0,june,june,major,2016,maize,1.0,acre,1.54,,,2014/15,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
140,101011020189,RG01,R01,beans,beans,yes,Mixed stand,no,More than 3/4,december,2014.0,june,june,major,2016,beans,1.0,acre,1.54,,,2014/15,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
141,101011020189,RG01,R01,sunflower,sunflower,yes,Mixed stand,yes,More than 3/4,december,2014.0,july,july,major,2016,sunflower,1.0,acre,1.54,,,2014/15,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
142,101011020189,RG02,R01,TOBACCO: BURLEY,tobacco,yes,Pure stand / Sole,,,december,2014.0,march,may,major,2016,tobacco,0.5,acre,0.3,,,2014/15,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
143,101011020200,RG01,R01,MAIZE: LOCAL,maize,yes,Row Intercrop,no,More than 3/4,december,2015.0,june,june,major,2016,maize,0.5,acre,1.34,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
144,101011020200,RG01,R01,beans,beans,yes,Row Intercrop,no,More than 3/4,december,2015.0,may,may,major,2016,beans,0.5,acre,1.34,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
145,101011020200,RG02,R01,MAIZE: LOCAL,maize,yes,Mixed stand,no,More than 3/4,december,2015.0,june,june,major,2016,maize,1.5,acre,2.98,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
146,101011020200,RG02,R01,soyabean,soyabean,yes,Mixed stand,no,More than 3/4,december,2015.0,june,june,major,2016,soyabean,1.5,acre,2.98,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
147,101011020200,RG02,R01,sunflower,sunflower,yes,Mixed stand,yes,More than 3/4,december,2015.0,june,june,major,2016,sunflower,1.5,acre,2.98,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
148,101011020211,RG01,R01,MAIZE: LOCAL,maize,yes,Row Intercrop,yes,More than 3/4,december,2015.0,june,june,major,2016,maize,1.0,acre,1.83,,,2015/16,yes,2015.0,no,,,,33.254616,-9.624898,North,Chitipa,10101102,1
149,101011020211,RG01,R01,nkhwani,pumpkin leaves,yes,Row Intercrop,yes,More than 3/4,december,2015.0,may,may,major,2016,pumpkin leaves,1.0,acre,1.83,,,2015/16,yes,2015.0,no,,,,33.254616,-9.624898,North,Chitipa,10101102,1
150,101011020211,RG01,R02,sunflower,sunflower,yes,Pure stand / Sole,,,january,2015.0,april,april,major,2016,sunflower,0.5,acre,0.65,,,2015/16,yes,2015.0,no,,,,33.254616,-9.624898,North,Chitipa,10101102,1
151,101011020211,RG02,R01,SWEET POTATO,sweet potato,yes,Pure stand / Sole,,,december,2015.0,may,june,major,2016,sweet potato,0.25,acre,,,,2015/16,yes,2015.0,no,,,,33.254616,-9.624898,North,Chitipa,10101102,1
152,101011020232,RG01,,,,,,,,,,,,major,2016,,,,,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
153,101011020232,RG02,R01,MAIZE: LOCAL,maize,yes,Row Intercrop,yes,More than 3/4,december,2014.0,may,may,major,2016,maize,0.75,acre,1.23,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
154,101011020232,RG02,R01,beans,beans,yes,Row Intercrop,yes,More than 3/4,december,2015.0,may,may,major,2016,beans,0.75,acre,1.23,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
155,101011020232,RG03,R01,SWEET POTATO,sweet potato,yes,Pure stand / Sole,,,december,2015.0,july,july,major,2016,sweet potato,0.25,acre,,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
156,101011030009,RG01,R01,MAIZE: LOCAL,maize,yes,Row Intercrop,yes,3/4,january,2016.0,july,july,major,2016,maize,0.5,acre,0.31,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
157,101011030009,RG01,R01,nkhwani,pumpkin leaves,yes,Row Intercrop,yes,Less than 1/4,january,2016.0,february,april,major,2016,pumpkin leaves,0.5,acre,0.31,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
158,101011030009,RG02,R01,OTHER (SPECIFY),other,yes,Pure stand / Sole,,,february,2016.0,july,july,major,2016,other,0.25,acre,0.14,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
159,101011030009,RG03,R01,MAIZE: LOCAL,maize,yes,Row Intercrop,yes,1/2,january,2016.0,july,july,major,2016,maize,0.75,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
160,101011030009,RG03,R01,beans,beans,yes,Row Intercrop,yes,1/2,january,2016.0,april,april,major,2016,beans,0.75,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
161,101011030019,RG01,R01,SWEET POTATO,sweet potato,yes,Pure stand / Sole,,,january,2016.0,june,july,major,2016,sweet potato,0.25,acre,0.3,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
162,101011030019,RG02,R01,MAIZE: HYBRID RECYCLED,maize,yes,Row Intercrop,yes,3/4,december,2015.0,june,june,major,2016,maize,1.0,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
163,101011030019,RG02,R01,beans,beans,yes,Row Intercrop,yes,1/4,december,2015.0,april,may,major,2016,beans,1.0,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
164,101011030029,RG01,R01,MAIZE: HYBRID RECYCLED,maize,yes,Row Intercrop,yes,3/4,december,2015.0,december,june,major,2016,maize,1.0,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
165,101011030029,RG01,R01,beans,beans,yes,Row Intercrop,yes,1/4,december,2015.0,march,april,major,2016,beans,1.0,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
166,101011030029,RG01,R01,nkhwani,pumpkin leaves,yes,Row Intercrop,yes,1/4,december,2015.0,february,may,major,2016,pumpkin leaves,1.0,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
167,101011030029,RG01,R02,SWEET POTATO,sweet potato,yes,Pure stand / Sole,,,january,2016.0,june,july,major,2016,sweet potato,0.5,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
168,101011030029,RG02,R01,onion,onion,yes,Pure stand / Sole,,,january,2016.0,june,june,major,2016,onion,0.25,acre,0.12,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
169,101011030039,RG01,R01,MAIZE: HYBRID RECYCLED,maize,yes,Row Intercrop,yes,3/4,december,2015.0,june,june,major,2016,maize,1.0,acre,0.88,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
170,101011030039,RG01,R01,beans,beans,yes,Row Intercrop,yes,1/4,december,2015.0,april,may,major,2016,beans,1.0,acre,0.88,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
171,101011030039,RG02,R01,SWEET POTATO,sweet potato,yes,Pure stand / Sole,,,january,2015.0,june,july,major,2016,sweet potato,0.4,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
172,101011030039,RG02,R02,onion,onion,yes,Pure stand / Sole,,,january,2016.0,june,june,major,2016,onion,0.6,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
173,101011030050,RG01,R01,onion,onion,yes,Pure stand / Sole,,,december,2015.0,july,july,major,2016,onion,0.5,acre,0.48,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
174,101011030050,RG02,R01,MAIZE: LOCAL,maize,yes,Row Intercrop,yes,More than 3/4,december,2015.0,june,june,major,2016,maize,1.5,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
175,101011030050,RG02,R01,beans,beans,yes,Row Intercrop,yes,Less than 1/4,december,2015.0,april,april,major,2016,beans,1.5,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
176,101011030060,RG01,R01,MAIZE: LOCAL,maize,yes,Row Intercrop,yes,More than 3/4,december,2015.0,june,june,major,2016,maize,1.0,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
177,101011030060,RG01,R01,beans,beans,yes,Row Intercrop,yes,Less than 1/4,december,2015.0,april,april,major,2016,beans,1.0,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
178,101011030070,RG01,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,december,2015.0,june,june,major,2016,maize,1.0,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
179,101011030070,RG02,R01,beans,beans,yes,Pure stand / Sole,,,december,2015.0,april,april,major,2016,beans,1.0,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
180,101011030080,RG01,R01,MAIZE: HYBRID,maize,yes,Row Intercrop,yes,More than 3/4,december,2015.0,june,june,major,2016,maize,1.0,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
181,101011030080,RG01,R01,beans,beans,yes,Row Intercrop,yes,More than 3/4,december,2015.0,may,june,major,2016,beans,1.0,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
182,101011030091,RG01,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,december,2015.0,june,june,major,2016,maize,1.0,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
183,101011030091,RG02,R01,beans,beans,yes,Pure stand / Sole,,,december,2015.0,april,april,major,2016,beans,0.5,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
184,101011030101,RG01,R01,MAIZE: LOCAL,maize,yes,Row Intercrop,yes,More than 3/4,december,2015.0,may,may,major,2016,maize,0.25,acre,0.25,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
185,101011030101,RG01,R01,nkhwani,pumpkin leaves,yes,Row Intercrop,yes,More than 3/4,december,2015.0,may,may,major,2016,pumpkin leaves,0.25,acre,0.25,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
186,101011030111,RG01,R01,onion,onion,yes,Pure stand / Sole,,,december,2015.0,may,may,major,2016,onion,0.25,acre,0.1,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
187,101011030111,RG02,R01,MAIZE: HYBRID,maize,yes,Row Intercrop,yes,More than 3/4,december,2015.0,june,june,major,2016,maize,0.5,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
188,101011030111,RG02,R01,beans,beans,yes,Row Intercrop,yes,More than 3/4,december,2015.0,may,june,major,2016,beans,0.5,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
189,101011030121,RG01,R01,MAIZE: LOCAL,maize,yes,Row Intercrop,yes,More than 3/4,december,2015.0,june,june,major,2016,maize,1.0,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
190,101011030121,RG01,R01,beans,beans,yes,Row Intercrop,no,3/4,december,2015.0,may,june,major,2016,beans,1.0,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
191,101011030132,RG01,R01,MAIZE: HYBRID,maize,yes,Row Intercrop,yes,3/4,december,2015.0,may,june,major,2016,maize,1.0,acre,0.5,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
192,101011030132,RG01,R01,beans,beans,yes,Row Intercrop,yes,1/4,december,2015.0,march,march,major,2016,beans,1.0,acre,0.5,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
193,101011030132,RG02,R01,OTHER (SPECIFY),other,yes,Pure stand / Sole,,,january,2016.0,may,may,major,2016,other,0.5,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
194,101011030142,RG01,R01,MAIZE: HYBRID,maize,yes,Mixed stand,yes,3/4,december,2015.0,june,june,major,2016,maize,1.5,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
195,101011030142,RG01,R01,beans,beans,yes,Mixed stand,no,1/4,december,2015.0,february,march,major,2016,beans,1.5,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
196,101011030142,RG02,R01,IRISH [MALAWI] POTATO,irish potato,yes,Pure stand / Sole,,,february,2016.0,may,june,major,2016,irish potato,0.5,acre,0.3,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
197,101011030152,RG01,R01,MAIZE: HYBRID,maize,yes,Mixed stand,yes,1/2,december,2015.0,june,june,major,2016,maize,0.5,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
198,101011030152,RG01,R01,beans,beans,yes,Mixed stand,yes,1/4,december,2015.0,february,march,major,2016,beans,0.5,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
199,101011030152,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,no,Less than 1/4,december,2015.0,february,april,major,2016,pumpkin leaves,0.5,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
200,101011030152,RG02,R01,OTHER (SPECIFY),other,yes,Pure stand / Sole,,,january,2016.0,may,may,major,2016,other,0.5,acre,0.24,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
201,101011030162,RG01,R01,MAIZE: HYBRID RECYCLED,maize,yes,Row Intercrop,yes,3/4,december,2015.0,june,june,major,2016,maize,0.5,acre,0.3,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
202,101011030162,RG01,R01,beans,beans,yes,Row Intercrop,yes,1/4,december,2015.0,february,march,major,2016,beans,0.5,acre,0.3,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
203,101011030162,RG02,R01,SWEET POTATO,sweet potato,yes,Pure stand / Sole,,,january,2016.0,may,june,major,2016,sweet potato,0.5,acre,,,,2015/16,yes,2016.0,no,,,,33.41101,-9.667378,North,Chitipa,10101103,1
204,101011040011,RG01,R01,soyabean,soyabean,yes,Pure stand / Sole,,,december,2014.0,june,june,major,2016,soyabean,0.5,acre,0.47,,,2014/15,yes,2015.0,no,,,,33.238482,-9.673118,North,Chitipa,10101104,1
205,101011040011,RG02,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,december,2014.0,may,may,major,2016,maize,1.0,acre,0.55,,,2014/15,yes,2015.0,no,,,,33.238482,-9.673118,North,Chitipa,10101104,1
206,101011040021,RG01,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,december,2015.0,may,may,major,2016,maize,0.5,acre,0.1,,,2014/15,yes,2015.0,no,,,,33.238482,-9.673118,North,Chitipa,10101104,1
207,101011040032,RG01,R01,MAIZE: LOCAL,maize,yes,Row Intercrop,yes,3/4,january,2015.0,may,may,major,2016,maize,0.5,acre,1.3,,,2014/15,yes,2015.0,no,,,,33.238482,-9.673118,North,Chitipa,10101104,1
208,101011040032,RG01,R01,beans,beans,yes,Row Intercrop,no,1/4,january,2015.0,march,march,major,2016,beans,0.5,acre,1.3,,,2014/15,yes,2015.0,no,,,,33.238482,-9.673118,North,Chitipa,10101104,1
209,101011040046,RG01,R01,MAIZE: HYBRID,maize,yes,Row Intercrop,yes,More than 3/4,november,2014.0,may,may,major,2016,maize,1.5,acre,2.2,,,2014/15,yes,2015.0,no,,,,33.238482,-9.673118,North,Chitipa,10101104,1
210,101011040046,RG01,R01,beans,beans,yes,Row Intercrop,no,1/4,november,2014.0,march,march,major,2016,beans,1.5,acre,2.2,,,2014/15,yes,2015.0,no,,,,33.238482,-9.673118,North,Chitipa,10101104,1
211,101011040057,RG01,R01,MAIZE: HYBRID,maize,yes,Row Intercrop,yes,3/4,november,2014.0,june,june,major,2016,maize,0.5,acre,0.6,,,2014/15,yes,2015.0,no,,,,33.238482,-9.673118,North,Chitipa,10101104,1
212,101011040057,RG01,R01,beans,beans,yes,Row Intercrop,no,1/4,november,2014.0,march,march,major,2016,beans,0.5,acre,0.6,,,2014/15,yes,2015.0,no,,,,33.238482,-9.673118,North,Chitipa,10101104,1
213,101011040057,RG01,R02,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,november,2014.0,june,june,major,2016,maize,0.5,acre,0.2,,,2014/15,yes,2015.0,no,,,,33.238482,-9.673118,North,Chitipa,10101104,1
214,101011040057,RG02,R01,soyabean,soyabean,yes,Pure stand / Sole,,,january,2015.0,april,april,major,2016,soyabean,1.0,acre,0.5,,,2014/15,yes,2015.0,no,,,,33.238482,-9.673118,North,Chitipa,10101104,1
215,101011040068,RG01,R01,MAIZE: HYBRID RECYCLED,maize,yes,Pure stand / Sole,,,november,2014.0,may,may,major,2016,maize,0.25,acre,2.27,,,2014/15,yes,2015.0,no,,,,33.238482,-9.673118,North,Chitipa,10101104,1
216,101011040068,RG02,R01,MAIZE: HYBRID RECYCLED,maize,yes,Pure stand / Sole,,,november,2014.0,may,may,major,2016,maize,0.25,acre,0.07,,,2014/15,yes,2015.0,no,,,,33.238482,-9.673118,North,Chitipa,10101104,1
217,101011040068,RG03,R01,SWEET POTATO,sweet potato,yes,Pure stand / Sole,,,january,2015.0,april,june,major,2016,sweet potato,0.25,acre,0.12,,,2014/15,yes,2015.0,no,,,,33.238482,-9.673118,North,Chitipa,10101104,1
218,101011040093,RG01,R01,MAIZE: HYBRID,maize,yes,Row Intercrop,yes,3/4,november,2014.0,april,april,major,2016,maize,0.5,acre,0.3,,,2014/15,yes,2015.0,no,,,,33.238482,-9.673118,North,Chitipa,10101104,1
219,101011040093,RG01,R01,beans,beans,yes,Row Intercrop,no,1/2,november,2014.0,february,february,major,2016,beans,0.5,acre,0.3,,,2014/15,yes,2015.0,no,,,,33.238482,-9.673118,North,Chitipa,10101104,1
220,101011040103,RG01,R01,MAIZE: LOCAL,maize,yes,Row Intercrop,yes,More than 3/4,december,2014.0,april,april,major,2016,maize,1.0,acre,0.41,,,2014/15,yes,2015.0,no,,,,33.238482,-9.673118,North,Chitipa,10101104,1
221,101011040103,RG01,R01,nkhwani,pumpkin leaves,yes,Row Intercrop,yes,More than 3/4,december,2014.0,april,april,major,2016,pumpkin leaves,1.0,acre,0.41,,,2014/15,yes,2015.0,no,,,,33.238482,-9.673118,North,Chitipa,10101104,1
