ea_id,com_ca01,com_ca02,com_ca06,com_ca07,com_ca07a,com_ca07b,com_ca07c,com_ca12,com_ca13,com_ca13a,com_ca13b,com_ca13c,com_ca17,com_ca18,com_ca19,com_ca20,com_ca21,com_ca22,com_ca23,com_ca24
30505180,Blanytyre,5,120,18 Nov 10,18,11,2010,129,03 Dec 10,3,12,2010,yes,no,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
30506017,Blanytyre,6,120,28 Feb 11,28,2,2011,129,09 Mar 11,9,3,2011,yes,yes,yes,yes,no,yes,MUD BRICK (UNFIRED),grass
30506031,Blanytyre,6,120,12 Jun 10,12,6,2010,129,30 Jun 10,30,6,2010,yes,no,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
30506105,Blanytyre,6,120,,,,,129,20 Mar 11,20,3,2011,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
30506326,Blanytyre,6,120,09 Sep 10,9,9,2010,129,04 Oct 10,4,10,2010,yes,no,yes,yes,no,yes,MUD BRICK (UNFIRED),grass
30506457,Blanytyre,6,120,25 Nov 10,25,11,2010,129,09 Dec 10,9,12,2010,yes,no,yes,yes,no,yes,BURNT BRICKS,IRON SHEETS
30506748,Blanytyre,6,120,12 May 10,12,5,2010,129,27 May 10,27,5,2010,yes,yes,yes,yes,no,yes,MUD BRICK (UNFIRED),IRON SHEETS
30507667,Blanytyre,7,120,18 Dec 10,18,12,2010,129,17 Jan 11,17,1,2011,yes,no,yes,yes,no,yes,BURNT BRICKS,IRON SHEETS
30508364,Blanytyre,8,120,23 Jan 11,23,1,2011,129,29 Jan 11,29,1,2011,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30508435,Blanytyre,8,120,10 Apr 10,10,4,2010,129,27 May 10,27,5,2010,no,no,yes,no,no,yes,BURNT BRICKS,grass
30508473,Blanytyre,8,120,14 Oct 10,14,10,2010,129,28 Oct 10,28,10,2010,yes,no,yes,no,no,yes,MUD (YOMATA),grass
30508629,Blanytyre,8,120,10 Jul 10,10,7,2010,129,04 Aug 10,4,8,2010,no,no,yes,yes,yes,no,BURNT BRICKS,IRON SHEETS
30601052,Mwanza,1,158,07 Mar 11,7,3,2011,159,10 Mar 11,10,3,2011,yes,no,yes,yes,no,yes,MUD BRICK (UNFIRED),grass
30601144,Mwanza,1,158,23 Oct 10,23,10,2010,159,26 Oct 10,26,10,2010,yes,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30601190,Mwanza,1,150,,,9,2010,159,22 Sep 10,22,9,2010,yes,yes,yes,yes,no,yes,MUD BRICK (UNFIRED),grass
30601191,Mwanza,1,158,23 Sep 10,23,9,2010,159,23 Sep 10,23,9,2010,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30601428,Mwanza,1,158,11 Jan 11,11,1,2011,159,12 Jan 11,12,1,2011,yes,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30601526,Mwanza,1,150,27 Jul 10,27,7,2010,159,23 Oct 10,23,10,2010,no,no,yes,no,no,no,MUD BRICK (UNFIRED),grass
30601608,Mwanza,1,158,27 Nov 10,27,11,2010,159,18 Nov 10,18,11,2010,yes,no,yes,yes,no,yes,BURNT BRICKS,grass
30601639,Mwanza,1,150,,,9,2010,159,22 Sep 10,22,9,2010,yes,no,yes,no,no,yes,MUD (YOMATA),grass
30601746,Mwanza,1,150,28 May 10,28,5,2010,159,22 Sep 10,22,9,2010,yes,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30602059,Mwanza,2,150,,,,,159,22 Sep 10,22,9,2010,yes,yes,yes,yes,no,yes,MUD BRICK (UNFIRED),grass
30602217,Mwanza,2,150,29 May 10,29,5,2010,159,29 Jun 10,29,6,2010,no,no,no,yes,yes,yes,MUD BRICK (UNFIRED),grass
30602220,Mwanza,2,158,10 Mar 11,10,3,2011,159,15 Mar 11,15,3,2011,yes,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30602235,Mwanza,2,150,03 Aug 10,3,8,2010,159,22 Sep 10,22,9,2010,yes,no,yes,yes,no,yes,MUD BRICK (UNFIRED),grass
30602408,Mwanza,2,158,07 Feb 11,7,2,2011,159,08 Feb 11,8,2,2011,yes,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30602443,Mwanza,2,158,21 Jan 11,21,1,2011,159,22 Jan 11,22,1,2011,yes,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30602445,Mwanza,2,158,29 Oct 10,29,10,2010,159,30 Oct 10,30,10,2010,yes,no,yes,yes,no,yes,BURNT BRICKS,grass
30602472,Mwanza,2,158,19 Sep 10,19,9,2010,159,20 Sep 10,20,9,2010,yes,no,yes,yes,no,yes,BURNT BRICKS,IRON SHEETS
30602512,Mwanza,2,158,22 Oct 10,22,10,2010,159,23 Oct 10,23,10,2010,yes,no,yes,yes,no,yes,BURNT BRICKS,grass
30602713,Mwanza,2,158,08 Dec 10,8,12,2010,159,10 Dec 10,10,12,2010,yes,no,yes,no,no,yes,BURNT BRICKS,grass
30602734,Mwanza,2,150,16 Jul 10,16,7,2010,159,23 Oct 10,23,10,2010,yes,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30620179,Mwanza,20,150,12 Aug 10,12,8,2010,159,22 Sep 10,22,9,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
30620196,Mwanza,20,150,12 May 10,12,5,2010,159,23 Oct 10,23,10,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
30620323,Mwanza,20,158,03 Feb 11,3,2,2011,159,03 Feb 11,3,2,2011,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
30620644,Mwanza,20,158,17 Nov 10,17,11,2010,159,18 Nov 10,18,11,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
30701411,Thyolo,1,130,10 Nov 10,10,11,2010,139,12 Nov 10,12,11,2010,no,no,yes,yes,no,yes,MUD BRICK (UNFIRED),grass
30702134,Thyolo,2,130,02 Feb 11,2,2,2011,149,10 Mar 11,10,3,2011,no,no,no,no,no,yes,MUD BRICK (UNFIRED),grass
30703381,Thyolo,3,130,28 Apr 10,28,4,2010,139,31 Aug 10,31,8,2010,no,no,no,no,no,yes,MUD BRICK (UNFIRED),grass
30704158,Thyolo,4,130,16 Dec 10,16,12,2010,139,26 Dec 10,26,12,2010,no,no,no,no,no,yes,MUD BRICK (UNFIRED),grass
30704313,Thyolo,4,130,03 Sep 10,3,9,2010,139,10 Sep 10,10,9,2010,no,no,no,no,no,no,MUD BRICK (UNFIRED),grass
30705248,Thyolo,5,130,03 Mar 11,3,3,2011,149,25 Mar 11,25,3,2011,no,no,yes,yes,no,yes,MUD BRICK (UNFIRED),grass
30705391,Thyolo,5,130,26 May 10,26,5,2010,139,31 Aug 10,31,8,2010,no,no,no,no,no,yes,MUD BRICK (UNFIRED),other
30706619,Thyolo,6,130,19 Sep 10,19,9,2010,139,21 Sep 10,21,9,2010,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30706743,Thyolo,6,130,07 Oct 10,7,10,2010,139,03 Nov 10,3,11,2010,no,no,no,no,no,yes,MUD BRICK (UNFIRED),grass
30707534,Thyolo,7,130,26 Mar 10,26,3,2010,139,28 Aug 10,28,8,2010,no,no,no,no,no,yes,MUD BRICK (UNFIRED),grass
30707722,Thyolo,7,130,12 Jan 11,12,1,2011,139,18 Jan 11,18,1,2011,no,no,no,no,no,yes,MUD BRICK (UNFIRED),grass
30708338,Thyolo,8,130,22 Jul 10,22,7,2010,139,16 Nov 10,16,11,2010,no,no,no,no,no,yes,BURNT BRICKS,grass
30708665,Thyolo,8,130,16 Apr 10,16,4,2010,139,07 Oct 10,7,10,2010,yes,no,no,no,no,yes,BURNT BRICKS,IRON SHEETS
30709116,Thyolo,9,130,18 Feb 11,18,2,2011,149,10 Mar 11,10,3,2011,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30709358,Thyolo,9,130,12 Nov 10,12,11,2010,139,13 Nov 10,13,11,2010,yes,yes,yes,yes,no,yes,BURNT BRICKS,grass
30709438,Thyolo,9,130,07 May 10,7,5,2010,139,16 Nov 10,16,11,2010,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30709650,Thyolo,9,130,08 Sep 10,8,9,2010,139,16 Sep 10,16,9,2010,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),IRON SHEETS
30709698,Thyolo,9,130,03 Mar 11,3,3,2011,149,29 Mar 11,29,3,2011,no,no,no,no,yes,yes,BURNT BRICKS,IRON SHEETS
30710079,Thyolo,10,130,20 Sep 10,20,9,2010,139,04 Dec 10,4,12,2010,yes,yes,yes,no,no,no,BURNT BRICKS,IRON SHEETS
30710128,Thyolo,10,130,03 Jun 10,3,6,2010,139,29 Sep 10,29,9,2010,no,no,no,no,yes,yes,BURNT BRICKS,grass
30710157,Thyolo,10,130,11 Jul 10,11,7,2010,139,07 Oct 10,7,10,2010,no,no,no,no,no,yes,MUD BRICK (UNFIRED),grass
30710451,Thyolo,10,130,11 Jan 11,11,1,2011,139,18 Jan 11,18,1,2011,no,no,no,yes,no,yes,MUD BRICK (UNFIRED),other
30711684,Thyolo,11,130,02 Apr 10,2,4,2010,139,29 Aug 10,29,8,2010,no,no,no,no,no,yes,MUD BRICK (UNFIRED),grass
30720666,Thyolo,20,130,13 Oct 10,13,10,2010,139,26 Dec 10,26,12,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
30801205,Mulanje,1,140,02 Mar 11,2,3,2011,1491,20 Mar 11,20,3,2011,yes,no,yes,no,no,yes,BURNT BRICKS,grass
30801300,Mulanje,1,140,02 May 10,2,5,2010,149,06 Oct 10,6,10,2010,no,no,yes,no,no,yes,BURNT BRICKS,grass
30801305,Mulanje,1,140,02 Nov 10,2,11,2010,149,09 Dec 10,9,12,2010,no,no,yes,no,no,yes,BURNT BRICKS,grass
30801386,Mulanje,1,140,25 Jan 11,25,1,2011,1491,04 Mar 11,4,3,2011,no,no,yes,no,yes,no,MUD BRICK (UNFIRED),IRON SHEETS
30801631,Mulanje,1,140,25 Nov 10,25,11,2010,149,17 Jan 11,17,1,2011,yes,no,yes,yes,no,yes,BURNT BRICKS,grass
30801672,Mulanje,1,140,01 Jun 10,1,6,2010,149,25 Jun 10,25,6,2010,no,no,yes,no,no,yes,BURNT BRICKS,grass
30801679,Mulanje,1,140,14 Aug 10,14,8,2010,149,06 Oct 10,6,10,2010,yes,no,yes,no,yes,yes,BURNT BRICKS,grass
30802036,Mulanje,2,140,30 Nov 10,30,11,2010,149,17 Jan 11,17,1,2011,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30802485,Mulanje,2,140,13 Jan 11,13,1,2011,149,14 Feb 11,14,2,2011,yes,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30802579,Mulanje,2,140,26 Jun 10,26,6,2010,149,06 Oct 10,6,10,2010,no,no,yes,no,no,yes,BURNT BRICKS,grass
30803115,Mulanje,3,140,21 Jul 10,21,7,2010,149,06 Oct 10,6,10,2010,no,no,yes,yes,no,yes,MUD BRICK (UNFIRED),grass
30803233,Mulanje,3,140,26 Mar 10,26,3,2010,149,25 Jun 10,25,6,2010,no,no,yes,no,no,yes,BURNT BRICKS,IRON SHEETS
30803321,Mulanje,3,140,01 Feb 11,1,2,2011,,,,,,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30803480,Mulanje,3,140,05 Nov 10,5,11,2010,149,09 Dec 10,9,12,2010,yes,no,yes,yes,no,yes,BURNT BRICKS,grass
30804416,Mulanje,4,140,15 May 10,15,5,2010,149,01 Jun 10,1,6,2010,yes,no,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
30804426,Mulanje,4,140,09 Nov 10,9,11,2010,149,09 Dec 10,9,12,2010,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30805259,Mulanje,5,140,25 Sep 10,25,9,2010,149,06 Oct 10,6,10,2010,no,no,yes,no,yes,yes,MUD BRICK (UNFIRED),grass
30805375,Mulanje,5,140,25 Aug 10,25,8,2010,149,06 Oct 10,6,10,2010,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30805463,Mulanje,5,140,05 Mar 11,5,3,2011,1491,20 Mar 11,20,3,2011,yes,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30805551,Mulanje,5,140,27 May 10,27,5,2010,149,25 Jun 10,25,6,2010,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30806145,Mulanje,6,140,06 Jul 10,6,7,2010,149,06 Oct 10,6,10,2010,no,no,yes,yes,no,yes,MUD BRICK (UNFIRED),grass
30806483,Mulanje,6,140,05 Oct 10,5,10,2010,149,03 Nov 10,3,11,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
30806611,Mulanje,6,140,28 Mar 10,28,3,2010,149,25 Jun 10,25,6,2010,no,no,no,no,no,no,BURNT BRICKS,grass
30806630,Mulanje,6,140,06 Jan 11,6,1,2011,149,14 Feb 11,14,2,2011,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30901029,Phalombe,1,140,17 Dec 10,17,12,2010,149,17 Jan 11,17,1,2011,yes,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30901054,Phalombe,1,140,28 Aug 10,28,8,2010,149,06 Oct 10,6,10,2010,no,no,no,yes,no,yes,MUD BRICK (UNFIRED),grass
30901193,Phalombe,1,140,24 Feb 11,24,2,2011,1491,04 Mar 11,4,3,2011,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30901253,Phalombe,1,140,03 Dec 10,3,12,2010,149,17 Jan 11,17,1,2011,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30901275,Phalombe,1,140,06 Apr 10,6,4,2010,,,,,,yes,no,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
30901320,Phalombe,1,140,11 Jan 11,11,1,2011,149,14 Feb 11,14,2,2011,yes,no,yes,yes,no,yes,MUD BRICK (UNFIRED),grass
30901380,Phalombe,1,140,,,,,149,26 May 10,26,5,2010,yes,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30901409,Phalombe,1,140,03 Aug 10,3,8,2010,149,06 Oct 10,6,10,2010,yes,no,yes,yes,no,yes,MUD BRICK (UNFIRED),grass
30901475,Phalombe,1,140,07 Jun 10,7,6,2010,,,,,,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30901550,Phalombe,1,140,18 May 10,18,5,2010,149,26 May 10,26,5,2010,yes,no,yes,yes,yes,yes,BURNT BRICKS,grass
30901569,Phalombe,1,140,12 Oct 10,12,10,2010,149,05 Nov 10,5,11,2010,yes,no,yes,yes,no,yes,MUD BRICK (UNFIRED),IRON SHEETS
30901603,Phalombe,1,140,24 Jul 10,24,7,2010,149,06 Oct 10,6,10,2010,yes,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30901715,Phalombe,1,140,09 Dec 10,9,12,2010,149,09 Dec 10,9,12,2010,no,no,yes,no,no,yes,BURNT BRICKS,grass
30901720,Phalombe,1,140,22 Feb 11,22,2,2011,1491,04 Mar 11,4,3,2011,no,yes,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30901732,Phalombe,1,140,06 Sep 10,6,9,2010,149,06 Oct 10,6,10,2010,yes,no,yes,yes,yes,yes,BURNT BRICKS,grass
30901756,Phalombe,1,140,08 Mar 11,8,3,2011,1491,20 Mar 11,20,3,2011,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30902236,Phalombe,2,140,11 Jun 10,11,6,2010,149,12 Jun 10,12,6,2010,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30902299,Phalombe,2,140,20 Jan 11,20,1,2011,149,14 Feb 11,14,2,2011,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30902346,Phalombe,2,140,13 Jul 10,13,7,2010,149,06 Oct 10,6,10,2010,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30902425,Phalombe,2,140,12 Mar 11,12,3,2011,1491,20 Mar 11,20,3,2011,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30902606,Phalombe,2,140,22 Dec 10,22,12,2010,149,17 Jan 11,17,1,2011,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30903114,Phalombe,3,140,02 Apr 10,2,4,2010,149,12 Jun 10,12,6,2010,no,no,no,no,no,yes,BURNT BRICKS,IRON SHEETS
30903528,Phalombe,3,140,21 Oct 10,21,10,2010,149,05 Nov 10,5,11,2010,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
30920609,Phalombe,20,140,09 Dec 10,9,12,2010,149,09 Dec 10,9,12,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31001034,Chikwawa,1,160,17 Jul 10,17,7,2010,169,29 Jul 10,29,7,2010,no,no,no,no,no,yes,MUD (YOMATA),grass
31001092,Chikwawa,1,160,16 Nov 10,16,11,2010,169,17 Nov 10,17,11,2010,no,no,no,no,no,no,MUD BRICK (UNFIRED),grass
31001123,Chikwawa,1,160,22 Feb 11,22,2,2011,169,23 Feb 11,23,2,2011,no,no,no,no,yes,yes,MUD BRICK (UNFIRED),grass
31001228,Chikwawa,1,160,14 Mar 11,14,3,2011,169,16 Mar 11,16,3,2011,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
31001242,Chikwawa,1,160,19 Nov 10,19,11,2010,169,19 Nov 10,19,11,2010,yes,no,yes,no,yes,yes,BURNT BRICKS,grass
31001333,Chikwawa,1,160,27 Apr 10,27,4,2010,169,17 May 10,17,5,2010,no,no,no,no,no,no,MUD (YOMATA),grass
31001647,Chikwawa,1,160,08 Oct 10,8,10,2010,169,20 Oct 10,20,10,2010,no,no,no,no,no,yes,MUD BRICK (UNFIRED),grass
31001749,Chikwawa,1,160,22 Sep 10,22,9,2010,169,28 Sep 10,28,9,2010,no,no,yes,yes,no,yes,MUD BRICK (UNFIRED),grass
31002169,Chikwawa,2,160,30 Mar 10,30,3,2010,169,17 May 10,17,5,2010,yes,yes,yes,yes,yes,yes,MUD BRICK (UNFIRED),IRON SHEETS
31002245,Chikwawa,2,160,22 Jan 11,22,1,2011,169,24 Jan 11,24,1,2011,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31002677,Chikwawa,2,160,23 Jul 10,23,7,2010,169,29 Jul 10,29,7,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31003100,Chikwawa,3,160,27 Aug 10,27,8,2010,169,28 Aug 10,28,8,2010,yes,no,yes,no,no,yes,MUD (YOMATA),grass
31003226,Chikwawa,3,160,12 Oct 10,12,10,2010,169,14 Aug 10,14,8,2010,no,no,no,no,yes,yes,BURNT BRICKS,grass
31003482,Chikwawa,3,160,25 Feb 11,25,2,2011,169,28 Mar 11,28,3,2011,no,no,no,no,yes,yes,MUD BRICK (UNFIRED),grass
31003759,Chikwawa,3,160,09 Apr 10,9,4,2010,169,26 Jun 10,26,6,2010,no,no,no,no,no,no,MUD (YOMATA),grass
31004098,Chikwawa,4,160,10 Dec 10,10,12,2010,169,13 Dec 10,13,12,2010,no,no,no,no,no,yes,MUD BRICK (UNFIRED),grass
31004312,Chikwawa,4,160,06 Sep 10,6,9,2010,169,09 Sep 10,9,9,2010,no,no,no,no,no,yes,MUD BRICK (UNFIRED),grass
31005061,Chikwawa,5,160,03 Mar 11,3,3,2011,169,06 Mar 11,6,3,2011,yes,yes,yes,yes,yes,yes,MUD (YOMATA),grass
31006284,Chikwawa,6,160,20 Dec 10,20,12,2010,169,21 Dec 10,21,12,2010,no,no,yes,no,yes,yes,BURNT BRICKS,grass
31006556,Chikwawa,6,160,06 Jun 10,6,6,2010,169,26 Jun 10,26,6,2010,no,no,yes,yes,yes,yes,BURNT BRICKS,grass
31007335,Chikwawa,7,160,28 Jul 10,28,7,2010,169,20 Oct 10,20,10,2010,no,no,yes,no,yes,yes,BURNT BRICKS,grass
31007544,Chikwawa,7,160,26 Mar 10,26,3,2010,169,17 May 10,17,5,2010,no,no,no,no,yes,yes,BURNT BRICKS,grass
31007549,Chikwawa,7,160,05 Nov 10,5,11,2010,169,09 Nov 10,9,11,2010,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
31007645,Chikwawa,7,160,18 Jan 11,18,1,2011,169,21 Jan 11,21,1,2011,no,no,no,no,no,yes,BURNT BRICKS,grass
31101009,Nsanje,1,160,12 May 10,12,5,2010,169,26 Jun 10,26,6,2010,no,no,no,no,no,yes,MUD BRICK (UNFIRED),grass
31101399,Nsanje,1,160,10 Nov 10,10,11,2010,169,12 Oct 10,12,10,2010,no,no,no,no,no,yes,MUD (YOMATA),grass
31102266,Nsanje,2,160,06 Oct 10,6,10,2010,169,20 Oct 10,20,10,2010,no,no,yes,yes,no,yes,MUD BRICK (UNFIRED),grass
31102591,Nsanje,2,160,01 Mar 11,1,3,2011,169,03 Mar 11,3,3,2011,yes,no,yes,yes,yes,yes,BURNT BRICKS,grass
31104086,Nsanje,4,160,03 Nov 10,3,11,2010,169,04 Nov 10,4,11,2010,yes,yes,yes,yes,yes,yes,MUD BRICK (UNFIRED),IRON SHEETS
31104147,Nsanje,4,160,07 Jan 11,7,1,2011,169,10 Jan 11,10,1,2011,no,no,no,no,no,yes,MUD BRICK (UNFIRED),grass
31104361,Nsanje,4,160,19 Jul 10,19,7,2010,169,29 Jul 10,29,7,2010,no,no,no,no,yes,yes,BURNT BRICKS,grass
31104496,Nsanje,4,160,31 May 10,31,5,2010,169,26 Jun 10,26,6,2010,no,no,no,no,no,no,MUD (YOMATA),grass
31104691,Nsanje,4,160,12 Nov 10,12,11,2010,169,15 Nov 10,15,11,2010,yes,no,yes,yes,no,yes,BURNT BRICKS,grass
31104696,Nsanje,4,160,14 Apr 10,14,4,2010,169,20 Oct 10,20,10,2010,no,no,no,no,yes,no,BURNT BRICKS,grass
31105091,Nsanje,5,160,01 Aug 10,1,8,2010,169,06 Sep 10,6,9,2010,no,no,yes,no,yes,yes,BURNT BRICKS,grass
31105559,Nsanje,5,160,07 Feb 11,7,2,2011,169,09 Feb 11,9,2,2011,no,no,no,no,no,yes,MUD BRICK (UNFIRED),grass
31105581,Nsanje,5,160,15 May 10,15,5,2010,169,20 Oct 10,20,10,2010,no,no,no,no,yes,yes,BURNT BRICKS,grass
31106066,Nsanje,6,160,14 Sep 10,14,9,2010,169,23 Sep 10,23,9,2010,no,no,yes,no,no,yes,MUD (YOMATA),grass
31106182,Nsanje,6,160,11 Mar 11,11,3,2011,169,13 Mar 11,13,3,2011,yes,no,yes,yes,no,yes,MUD BRICK (UNFIRED),grass
31106519,Nsanje,6,160,07 Dec 10,7,12,2010,169,08 Dec 10,8,12,2010,no,no,yes,yes,yes,yes,MUD BRICK (UNFIRED),grass
31106574,Nsanje,6,160,17 Jul 10,17,7,2010,169,29 Jul 10,29,7,2010,yes,yes,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31106682,Nsanje,6,160,18 Dec 10,18,12,2010,169,19 Dec 10,19,12,2010,no,no,no,no,no,yes,MUD BRICK (UNFIRED),grass
31107406,Nsanje,7,160,04 Aug 10,4,8,2010,169,28 Aug 10,28,8,2010,no,no,no,no,yes,yes,MUD BRICK (UNFIRED),grass
31108265,Nsanje,8,160,12 Jan 11,12,1,2011,169,17 Jan 11,17,1,2011,no,no,no,no,no,no,MUD BRICK (UNFIRED),grass
31108703,Nsanje,8,160,03 Apr 10,3,4,2010,169,17 May 10,17,5,2010,no,no,yes,yes,no,yes,MUD BRICK (UNFIRED),grass
31110462,Nsanje,10,160,27 Oct 10,27,10,2010,169,28 Oct 10,28,10,2010,no,no,no,no,no,no,MUD BRICK (UNFIRED),grass
31120097,Nsanje,20,160,08 Sep 10,8,9,2010,169,23 Sep 10,23,9,2010,yes,no,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
31120218,Nsanje,20,160,25 Jan 11,25,1,2011,169,27 Jan 11,27,1,2011,no,no,yes,yes,no,yes,MUD BRICK (UNFIRED),grass
31201007,Balaka,1,90,08 May 10,8,5,2010,99,25 May 10,25,5,2010,yes,no,yes,yes,no,yes,MUD BRICK (UNFIRED),grass
31201058,Balaka,1,90,17 Nov 10,17,11,2010,99,05 Dec 10,5,12,2010,yes,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
31201104,Balaka,1,90,16 Sep 10,16,9,2010,99,01 Oct 10,1,10,2010,yes,no,yes,yes,yes,yes,MUD BRICK (UNFIRED),grass
31201106,Balaka,1,90,22 Oct 10,22,10,2010,99,28 Oct 10,28,10,2010,yes,no,yes,yes,no,yes,BURNT BRICKS,grass
31201197,Balaka,1,90,30 Jul 10,30,7,2010,99,10 Aug 10,10,8,2010,yes,no,yes,yes,no,yes,MUD BRICK (UNFIRED),grass
31201230,Balaka,1,90,30 Mar 10,30,3,2010,99,21 May 10,21,5,2010,yes,no,yes,yes,no,yes,BURNT BRICKS,grass
31201234,Balaka,1,90,21 Feb 11,21,2,2011,99,25 Feb 11,25,2,2011,yes,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
31201250,Balaka,1,90,09 Dec 10,9,12,2010,99,23 Dec 10,23,12,2010,yes,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
31201350,Balaka,1,90,21 Jan 11,21,1,2011,99,24 Jan 11,24,1,2011,yes,no,yes,yes,no,yes,BURNT BRICKS,grass
31201516,Balaka,1,90,24 Aug 10,24,8,2010,99,29 Aug 10,29,8,2010,yes,no,yes,yes,no,yes,BURNT BRICKS,grass
31201726,Balaka,1,90,21 Jun 10,21,6,2010,99,06 Jul 10,6,7,2010,yes,no,yes,yes,no,yes,MUD BRICK (UNFIRED),grass
31201747,Balaka,1,90,09 Mar 10,9,3,2010,99,15 Mar 11,15,3,2011,yes,no,yes,yes,no,yes,BURNT BRICKS,grass
31201765,Balaka,1,90,29 May 10,29,5,2010,99,08 Jun 10,8,6,2010,yes,no,yes,yes,yes,yes,BURNT BRICKS,grass
31204138,Balaka,4,90,27 Oct 10,27,10,2010,99,28 Oct 10,28,10,2010,yes,no,yes,yes,yes,yes,BURNT BRICKS,grass
31204184,Balaka,4,90,14 Mar 11,14,3,2011,99,21 Mar 11,21,3,2011,yes,no,yes,yes,no,yes,BURNT BRICKS,grass
31204209,Balaka,4,90,17 Jan 11,17,1,2011,99,19 Jan 11,19,1,2011,yes,no,yes,yes,no,yes,BURNT BRICKS,grass
31204267,Balaka,4,90,09 Apr 10,9,4,2010,99,25 May 10,25,5,2010,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
31204390,Balaka,4,90,08 Sep 10,8,9,2010,99,14 Sep 10,14,9,2010,yes,no,yes,yes,no,yes,MUD BRICK (UNFIRED),grass
31204410,Balaka,4,90,15 Nov 10,15,11,2010,99,26 Nov 10,26,11,2010,no,yes,yes,yes,no,yes,MUD BRICK (UNFIRED),grass
31204489,Balaka,4,90,06 Dec 10,6,12,2010,99,16 Dec 10,16,12,2010,yes,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
31204532,Balaka,4,90,08 Jul 10,8,7,2010,99,16 Jul 10,16,7,2010,no,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
31204618,Balaka,4,90,15 Jun 10,15,6,2010,99,06 Jul 10,6,7,2010,yes,no,yes,no,no,yes,MUD BRICK (UNFIRED),grass
31220487,Balaka,20,90,03 Aug 10,3,8,2010,99,10 Aug 10,10,8,2010,yes,no,yes,yes,yes,yes,BURNT BRICKS,IRON SHEETS
