ea_id,com_ck00a,com_ck00c,com_ck00b1,com_ck00b2,com_ck00b3,com_ck00b3_os
10308636,Beans,Yes,150,1,Piece,
10308636,Cabbage,Yes,100,1,Piece,
10308636,Tomatoes,Yes,100,1,Heap,
10308636,Banana,Yes,100,1,Bunch,
10308636,Fresh milk (liquid),Yes,100,1,Litre,
10308636,Egg,Yes,30,1,Piece,
10308636,Chicken (live),Yes,1000,1,Other (Specify),WHOLE CHICKEN
10308636,Dried fish (usipa),Yes,50,1,Heap,
10308636,Beef,Yes,600,1,Kilogram,
10308636,Tea leaves,Yes,20,2,Gram,
10308636,Salt,Yes,100,1,No. 12 Plate,
10308636,"Sugar, white",Yes,180,1,Kilogram,
10308636,"Cooking oil (Kazinga, Kukoma)",Yes,500,1,Litre,
10308636,"Chips, potato (street vendor)",Yes,100,1,No. 12 Plate,
10308636,Bar soap (Maluwa),Yes,40,1,Piece,
10308636,Toothbrush,Yes,20,1,Piece,
10308636,Toothpaste (50 g tube),Yes,120,1,Other (Specify),150G TUBE
10308636,"Clothes soap (Omo, Surf)",Yes,80,250,Gram,
10308636,Vaseline/glycerin,Yes,70,50,Gram,
10308636,Aspirin or Panadol,Yes,10,1,Other (Specify),2 TABLET PACKET
10308636,Fansidar (3 tablet packet),Yes,100,1,Other (Specify),3 TABLET PACKET
10308636,Chitenje cloth,Yes,800,2,Other (Specify),METERS
10308636,Trousers (kaunjika),Yes,400,,,
10308636,"Coca-Cola, Fanta (bottle)",Yes,60,,,
10308636,Carlsberg beer (bottle),Yes,130,,,
10308636,"Cigarettes, Embassy (packet)",Yes,20,,,
10308636,Battery (dry cell) for radio,Yes,50,,,
10308636,"Watch, digital (simple), plastic",Yes,500,,,
10308636,Firewood,Yes,50,1,Heap,
10308636,Charcoal,Yes,500,1,50 KG. Bag,
10308636,Paraffin,Yes,200,1,Litre,
10308636,Chemical fertilizer (mkt value),Yes,8500,1,50 KG. Bag,
10308636,Pesticides/Insecticides (mkt value),Yes,700,500,Gram,
10308636,Herbicides/Fungicides (mkt value),No,,,,
10308636,Motorized transport of crop output (per 50kg),No,,,,
10308636,Hybrid maize seed (mkt value),Yes,1000,1,Kilogram,
10308636,"Hand hoe, without handle",Yes,600,,,
10308636,Panga,Yes,300,,,
10308636,Sickle,Yes,300,,,
10308636,Axe,Yes,550,,,
10308636,Bicycle,Yes,1300,,,
10308636,"Foam mattress (10 cm, single)",Yes,3000,,,
10308636,"Mosquito net (white, not treated)",Yes,800,,,
10308636,"Ganyu wage, 1 day, adult male",No,,,,
10309273,Maize grain,Yes,800,1,Pail (Large),
10309273,"Maize flour (Gramil, Rab, or locally milled)",Yes,60,1,No. 12 Plate,
10309273,Cost to grind 50 kg bag of maize,Yes,2000,,,
10309273,Cost to grind 50 kg bag of rice,No,,,,
10309273,Rice,Yes,200,1,Kilogram,
10309273,White bread loaf (unsliced),Yes,130,1,Piece,
10309273,Scone / Mandazi,Yes,10,1,Piece,
10309273,Beans,Yes,80,1,No. 12 Plate,
10309273,Cabbage,Yes,100,1,Piece,
10309273,Tomatoes,Yes,50,1,Heap,
10309273,Banana,Yes,100,1,Bunch,
10309273,Fresh milk (liquid),Yes,120,1,Litre,
10309273,Egg,Yes,35,1,Piece,
10309273,Chicken (live),Yes,800,1,Other (Specify),WHOLE CHICKEN
10309273,Dried fish (usipa),Yes,30,1,Heap,
10309273,Beef,Yes,600,1,Kilogram,
10309273,Tea leaves,Yes,40,50,Gram,
10309273,Salt,Yes,600,250,Gram,
10309273,"Sugar, white",Yes,180,1,Kilogram,
10309273,"Cooking oil (Kazinga, Kukoma)",Yes,60,1,Satchet/Tube,
10309273,"Chips, potato (street vendor)",Yes,100,1,No. 12 Plate,
10309273,Bar soap (Maluwa),Yes,50,1,Piece,
10309273,Toothbrush,Yes,40,1,Piece,
10309273,Toothpaste (50 g tube),Yes,150,50,Gram,
10309273,"Clothes soap (Omo, Surf)",Yes,150,100,Gram,
10309273,Vaseline/glycerin,Yes,100,500,Millilitre,
10309273,Aspirin or Panadol,Yes,10,1,Other (Specify),2 TABLET PACKET
10309273,Fansidar (3 tablet packet),No,,,,
10309273,Chitenje cloth,Yes,900,2,Other (Specify),METERS
10309273,Trousers (kaunjika),Yes,800,,,
10309273,"Coca-Cola, Fanta (bottle)",Yes,60,,,
10309273,Carlsberg beer (bottle),Yes,140,,,
10309273,"Cigarettes, Embassy (packet)",Yes,20,,,
10309273,Battery (dry cell) for radio,Yes,60,,,
10309273,"Watch, digital (simple), plastic",Yes,600,,,
10309273,Firewood,Yes,100,1,Heap,
10309273,Charcoal,Yes,500,1,50 KG. Bag,
10309273,Paraffin,Yes,200,1,Litre,
10309273,Chemical fertilizer (mkt value),Yes,6000,1,50 KG. Bag,
10309273,Pesticides/Insecticides (mkt value),Yes,300,200,Gram,
10309273,Herbicides/Fungicides (mkt value),Yes,2000,1,Litre,
10309273,Motorized transport of crop output (per 50kg),No,,,,
10309273,Hybrid maize seed (mkt value),Yes,650,1,Kilogram,
10309273,"Hand hoe, without handle",Yes,700,,,
10309273,Panga,Yes,400,,,
10309273,Sickle,Yes,400,,,
10309273,Axe,Yes,650,,,
10309273,Bicycle,Yes,14000,,,
10309273,"Foam mattress (10 cm, single)",Yes,5000,,,
10309273,"Mosquito net (white, not treated)",Yes,900,,,
10309273,"Ganyu wage, 1 day, adult male",Yes,250,,,
10309281,Maize grain,Yes,500,1,Pail (Large),
10309281,"Maize flour (Gramil, Rab, or locally milled)",Yes,100,2,No. 12 Plate,
10309281,Cost to grind 50 kg bag of maize,Yes,1500,,,
10309281,Cost to grind 50 kg bag of rice,No,,,,
10309281,Rice,Yes,100,1,Kilogram,
10309281,White bread loaf (unsliced),No,,,,
10309281,Scone / Mandazi,Yes,20,1,Piece,
10309281,Beans,Yes,100,1,No. 12 Plate,
10309281,Cabbage,Yes,100,1,Piece,
10309281,Tomatoes,Yes,50,1,Heap,
10309281,Banana,Yes,100,1,Bunch,
10309281,Fresh milk (liquid),Yes,160,1,Litre,
10309281,Egg,Yes,30,1,Other (Specify),1 EGG
10309281,Chicken (live),Yes,1000,1,Other (Specify),WHOLE CHICKEN
10309281,Dried fish (usipa),Yes,20,1,Heap,
10309281,Beef,Yes,600,1,Kilogram,
10309281,Tea leaves,Yes,30,20,Gram,
10309281,Salt,Yes,50,50,Gram,
10309281,"Sugar, white",Yes,190,1,Kilogram,
10309281,"Cooking oil (Kazinga, Kukoma)",Yes,50,1,Satchet/Tube,
10309281,"Chips, potato (street vendor)",No,,,,
10309281,Bar soap (Maluwa),Yes,40,1,Piece,
10309281,Toothbrush,Yes,30,1,Piece,50G TUBE
10309281,Toothpaste (50 g tube),Yes,140,1,Other (Specify),50G TUBE
10309281,"Clothes soap (Omo, Surf)",Yes,100,50,Gram,
10309281,Vaseline/glycerin,Yes,80,50,Millilitre,
10309281,Aspirin or Panadol,Yes,15,1,Other (Specify),2 TABLET PACKET
10309281,Fansidar (3 tablet packet),No,,,,
10309281,Chitenje cloth,Yes,600,2,Other (Specify),METERS
10309281,Trousers (kaunjika),Yes,400,,,
10309281,"Coca-Cola, Fanta (bottle)",Yes,80,,,
10309281,Carlsberg beer (bottle),Yes,180,,,
10309281,"Cigarettes, Embassy (packet)",Yes,20,,,
10309281,Battery (dry cell) for radio,Yes,50,,,
10309281,"Watch, digital (simple), plastic",No,,,,
10309281,Firewood,Yes,100,1,Heap,
10309281,Charcoal,No,,,,
10309281,Paraffin,Yes,250,1,Litre,
10309281,Chemical fertilizer (mkt value),No,,,,
10309281,Pesticides/Insecticides (mkt value),No,,,,
10309281,Herbicides/Fungicides (mkt value),No,,,,
10309281,Motorized transport of crop output (per 50kg),No,,,,
10309281,Hybrid maize seed (mkt value),Yes,700,1,Kilogram,
10309281,"Hand hoe, without handle",No,,,,
10309281,Panga,No,,,,
10309281,Sickle,No,,,,
10309281,Axe,No,,,,
10309281,Bicycle,No,,,,
10309281,"Foam mattress (10 cm, single)",No,,,,
10309281,"Mosquito net (white, not treated)",No,,,,
10309281,"Ganyu wage, 1 day, adult male",No,,,,
10310469,Maize grain,Yes,500,1,Pail (Large),
10310469,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
10310469,Cost to grind 50 kg bag of maize,No,,,,
10310469,Cost to grind 50 kg bag of rice,No,,,,
10310469,Rice,Yes,200,1,Kilogram,
10310469,White bread loaf (unsliced),No,,,,
10310469,Scone / Mandazi,Yes,20,1,Piece,
10310469,Beans,Yes,350,20,Kilogram,
10310469,Cabbage,Yes,50,1,Piece,
10310469,Tomatoes,Yes,50,1,Heap,
10310469,Banana,Yes,80,1,Heap,
10310469,Fresh milk (liquid),Yes,60,1,Litre,
10310469,Egg,Yes,35,1,Piece,
10310469,Chicken (live),Yes,1000,1,Piece,
10310469,Dried fish (usipa),Yes,50,1,Heap,
10310469,Beef,Yes,500,1,Kilogram,
10310469,Tea leaves,Yes,50,50,Gram,
10310469,Salt,Yes,30,1,No. 10 Plate,
10310469,"Sugar, white",Yes,170,1,Kilogram,
10310469,"Cooking oil (Kazinga, Kukoma)",Yes,50,1,Satchet/Tube,
10310469,"Chips, potato (street vendor)",No,,,,
10310469,Bar soap (Maluwa),Yes,50,1,Piece,
10310469,Toothbrush,Yes,20,1,Piece,
10310469,Toothpaste (50 g tube),Yes,100,50,Gram,
10310469,"Clothes soap (Omo, Surf)",Yes,100,250,Gram,
10310469,Vaseline/glycerin,Yes,80,50,Gram,
10310469,Aspirin or Panadol,Yes,100,1,Other (Specify),2 TABLET PACKET
10310469,Fansidar (3 tablet packet),Yes,100,1,Other (Specify),TABLET PACKET
10310469,Chitenje cloth,No,,,,
10310469,Trousers (kaunjika),No,,,,
10310469,"Coca-Cola, Fanta (bottle)",Yes,70,,,
10310469,Carlsberg beer (bottle),Yes,130,,,
10310469,"Cigarettes, Embassy (packet)",Yes,135,,,
10310469,Battery (dry cell) for radio,Yes,50,,,
10310469,"Watch, digital (simple), plastic",No,,,,
10310469,Firewood,No,,,,
10310469,Charcoal,Yes,400,2,Kilogram,
10310469,Paraffin,No,,,,
10310469,Chemical fertilizer (mkt value),No,,,,
10310469,Pesticides/Insecticides (mkt value),No,,,,
10310469,Herbicides/Fungicides (mkt value),No,,,,
10310469,Motorized transport of crop output (per 50kg),No,,,,
10310469,Hybrid maize seed (mkt value),No,,,,
10310469,"Hand hoe, without handle",No,,,,
10310469,Panga,No,,,,
10310469,Sickle,No,,,,
10310469,Axe,Yes,600,,,
10310469,Bicycle,No,,,,
10310469,"Foam mattress (10 cm, single)",No,,,,
10310469,"Mosquito net (white, not treated)",No,,,,
10310469,"Ganyu wage, 1 day, adult male",No,,,,
10312048,Maize grain,Yes,700,1,Pail (Large),
10312048,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
10312048,Cost to grind 50 kg bag of maize,No,,,,
10312048,Cost to grind 50 kg bag of rice,No,,,,
10312048,Rice,Yes,300,1,Pail (Large),
10312048,White bread loaf (unsliced),Yes,150,1,Piece,
10312048,Scone / Mandazi,Yes,10,1,Piece,
10312048,Beans,Yes,30,1,No. 10 Plate,
10312048,Cabbage,Yes,100,1,Piece,
10312048,Tomatoes,Yes,50,1,Heap,
10312048,Banana,Yes,100,1,Bunch,
10312048,Fresh milk (liquid),No,,,,
10312048,Egg,Yes,35,1,Other (Specify),1 EGG
10312048,Chicken (live),Yes,1000,1,Other (Specify),WHOLE CHICKEN
10312048,Dried fish (usipa),Yes,50,1,Heap,
10312048,Beef,Yes,600,1,Kilogram,
10312048,Tea leaves,Yes,50,50,Gram,
10312048,Salt,Yes,50,1,No. 10 Plate,
10312048,"Sugar, white",Yes,170,1,Kilogram,
10312048,"Cooking oil (Kazinga, Kukoma)",Yes,20,1,Satchet/Tube,
10312048,"Chips, potato (street vendor)",Yes,100,1,No. 12 Plate,
10312048,Bar soap (Maluwa),Yes,40,1,Other (Specify),1 BAR
10312048,Toothbrush,Yes,50,1,Other (Specify),1 TOOTH BRUSH
10312048,Toothpaste (50 g tube),Yes,100,1,Other (Specify),50G TUBE
10312048,"Clothes soap (Omo, Surf)",Yes,100,50,Gram,
10312048,Vaseline/glycerin,Yes,60,50,Gram,
10312048,Aspirin or Panadol,Yes,20,1,Other (Specify),2 TABLET PACKET
10312048,Fansidar (3 tablet packet),Yes,100,1,Other (Specify),3 TABLET PACKET
10312048,Chitenje cloth,Yes,500,2,Other (Specify),METERS
10312048,Trousers (kaunjika),Yes,300,,,
10312048,"Coca-Cola, Fanta (bottle)",Yes,60,,,
10312048,Carlsberg beer (bottle),Yes,130,,,
10312048,"Cigarettes, Embassy (packet)",Yes,15,,,
10312048,Battery (dry cell) for radio,Yes,50,,,
10312048,"Watch, digital (simple), plastic",No,,,,
10312048,Firewood,Yes,20,1,Heap,
10312048,Charcoal,Yes,500,1,50 KG. Bag,
10312048,Paraffin,Yes,200,1,Litre,
10312048,Chemical fertilizer (mkt value),Yes,7500,1,50 KG. Bag,
10312048,Pesticides/Insecticides (mkt value),Yes,300,250,Gram,
10312048,Herbicides/Fungicides (mkt value),No,,,,
10312048,Motorized transport of crop output (per 50kg),No,,,,
10312048,Hybrid maize seed (mkt value),Yes,500,1,Kilogram,
10312048,"Hand hoe, without handle",Yes,650,,,
10312048,Panga,Yes,400,,,
10312048,Sickle,Yes,400,,,
10312048,Axe,Yes,550,,,
10312048,Bicycle,Yes,13000,,,
10312048,"Foam mattress (10 cm, single)",Yes,9000,,,
10312048,"Mosquito net (white, not treated)",Yes,1000,,,
10312048,"Ganyu wage, 1 day, adult male",No,,,,
10312078,Maize grain,Yes,600,1,Pail (Large),
10312078,"Maize flour (Gramil, Rab, or locally milled)",Yes,100,1,No. 12 Plate,
10312078,Cost to grind 50 kg bag of maize,Yes,1800,,,
10312078,Cost to grind 50 kg bag of rice,Yes,7500,,,
10312078,Rice,Yes,60,1,No. 12 Plate,
10312078,White bread loaf (unsliced),Yes,120,1,Piece,
10312078,Scone / Mandazi,Yes,10,1,Piece,
10312078,Beans,Yes,80,1,No. 12 Plate,
10312078,Cabbage,Yes,100,1,Piece,
10312078,Tomatoes,Yes,50,1,Heap,
10312078,Banana,Yes,70,1,Bunch,
10312078,Fresh milk (liquid),Yes,120,1,Litre,
10312078,Egg,Yes,30,1,Piece,
10312078,Chicken (live),Yes,1000,1,Other (Specify),WHOLE CHICKEN
10312078,Dried fish (usipa),Yes,50,1,Heap,
10312078,Beef,Yes,600,1,Kilogram,
10312078,Tea leaves,Yes,40,30,Gram,
10312078,Salt,Yes,100,1,No. 12 Plate,
10312078,"Sugar, white",Yes,170,1,Kilogram,
10312078,"Cooking oil (Kazinga, Kukoma)",Yes,60,1,Satchet/Tube,
10312078,"Chips, potato (street vendor)",Yes,100,1,No. 12 Plate,
10312078,Bar soap (Maluwa),Yes,40,1,Piece,
10312078,Toothbrush,Yes,30,1,Piece,
10312078,Toothpaste (50 g tube),Yes,130,50,Gram,
10312078,"Clothes soap (Omo, Surf)",Yes,120,100,Gram,
10312078,Vaseline/glycerin,Yes,80,50,Millilitre,
10312078,Aspirin or Panadol,Yes,15,1,Other (Specify),2 TABLET PACKET
10312078,Fansidar (3 tablet packet),No,,,,
10312078,Chitenje cloth,Yes,850,2,Other (Specify),METERS
10312078,Trousers (kaunjika),Yes,350,,,
10312078,"Coca-Cola, Fanta (bottle)",Yes,60,,,
10312078,Carlsberg beer (bottle),Yes,140,,,
10312078,"Cigarettes, Embassy (packet)",Yes,20,,,
10312078,Battery (dry cell) for radio,Yes,50,,,
10312078,"Watch, digital (simple), plastic",Yes,450,,,
10312078,Firewood,Yes,50,1,Heap,
10312078,Charcoal,Yes,500,1,50 KG. Bag,
10312078,Paraffin,Yes,200,1,Litre,
10312078,Chemical fertilizer (mkt value),Yes,5500,1,50 KG. Bag,
10312078,Pesticides/Insecticides (mkt value),Yes,350,200,Gram,
10312078,Herbicides/Fungicides (mkt value),Yes,200,1,Litre,
10312078,Motorized transport of crop output (per 50kg),No,,,,
10312078,Hybrid maize seed (mkt value),Yes,600,1,Kilogram,
10312078,"Hand hoe, without handle",Yes,700,,,
10312078,Panga,Yes,400,,,
10312078,Sickle,Yes,350,,,
10312078,Axe,Yes,700,,,
10312078,Bicycle,Yes,13000,,,
10312078,"Foam mattress (10 cm, single)",Yes,4900,,,
10312078,"Mosquito net (white, not treated)",Yes,900,,,
10312078,"Ganyu wage, 1 day, adult male",No,,,,
10312187,Maize grain,Yes,600,1,Pail (Large),
10312187,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
10312187,Cost to grind 50 kg bag of maize,Yes,1500,,,
10312187,Cost to grind 50 kg bag of rice,Yes,7000,,,
10312187,Rice,Yes,120,1,Kilogram,
10312187,White bread loaf (unsliced),No,,,,
10312187,Scone / Mandazi,Yes,10,1,Piece,
10312187,Beans,Yes,80,1,Bunch,
10312187,Cabbage,Yes,100,1,Piece,
10312187,Tomatoes,Yes,40,1,Heap,
10312187,Banana,Yes,50,1,Bunch,
10312187,Fresh milk (liquid),Yes,100,1,Litre,
10312187,Egg,Yes,30,1,Piece,
10312187,Chicken (live),Yes,750,1,Other (Specify),WHOLE CHICKEN
10312187,Dried fish (usipa),Yes,50,1,Heap,
10312187,Beef,Yes,600,1,Kilogram,
10312187,Tea leaves,Yes,40,20,Gram,
10312187,Salt,Yes,50,1,Basket (Dengu) (Shelled),
10312187,"Sugar, white",Yes,190,1,Kilogram,
10312187,"Cooking oil (Kazinga, Kukoma)",Yes,60,1,Satchet/Tube,
10312187,"Chips, potato (street vendor)",Yes,100,1,No. 12 Plate,
10312187,Bar soap (Maluwa),Yes,50,1,Piece,
10312187,Toothbrush,Yes,30,1,Piece,
10312187,Toothpaste (50 g tube),Yes,150,1,Other (Specify),50G TUBE
10312187,"Clothes soap (Omo, Surf)",Yes,120,100,Gram,
10312187,Vaseline/glycerin,Yes,85,50,Millilitre,
10312187,Aspirin or Panadol,Yes,10,1,Other (Specify),2 TABLET PACKET
10312187,Fansidar (3 tablet packet),No,,,,
10312187,Chitenje cloth,Yes,850,2,Other (Specify),METERS
10312187,Trousers (kaunjika),Yes,250,,,
10312187,"Coca-Cola, Fanta (bottle)",Yes,60,,,
10312187,Carlsberg beer (bottle),Yes,130,,,
10312187,"Cigarettes, Embassy (packet)",Yes,20,,,
10312187,Battery (dry cell) for radio,Yes,50,,,
10312187,"Watch, digital (simple), plastic",Yes,450,,,
10312187,Firewood,Yes,50,1,Heap,
10312187,Charcoal,Yes,500,1,50 KG. Bag,
10312187,Paraffin,Yes,200,1,Litre,
10312187,Chemical fertilizer (mkt value),No,,,,
10312187,Pesticides/Insecticides (mkt value),No,,,,
10312187,Herbicides/Fungicides (mkt value),No,,,,
10312187,Motorized transport of crop output (per 50kg),No,,,,
10312187,Hybrid maize seed (mkt value),No,,,,
10312187,"Hand hoe, without handle",Yes,700,,,
10312187,Panga,Yes,400,,,
10312187,Sickle,Yes,350,,,
10312187,Axe,Yes,700,,,
10312187,Bicycle,No,,,,
10312187,"Foam mattress (10 cm, single)",No,,,,
10312187,"Mosquito net (white, not treated)",No,,,,
10312187,"Ganyu wage, 1 day, adult male",No,,,,
10312600,Maize grain,Yes,700,1,Pail (Large),
10312600,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
10312600,Cost to grind 50 kg bag of maize,Yes,300,,,
10312600,Cost to grind 50 kg bag of rice,Yes,6250,,,
10312600,Rice,Yes,2500,1,Pail (Large),
10312600,White bread loaf (unsliced),No,,,,
10312600,Scone / Mandazi,Yes,10,1,Piece,
10312600,Beans,No,,,,
10312600,Cabbage,No,,,,
10312600,Tomatoes,No,,,,
10312600,Banana,No,,,,
10312600,Fresh milk (liquid),No,,,,
10312600,Egg,No,,,,
10312600,Chicken (live),Yes,700,1,Piece,
10312600,Dried fish (usipa),Yes,30,1,Heap,
10312600,Beef,Yes,600,1,Kilogram,
10312600,Tea leaves,Yes,30,1,No. 10 Plate,
10312600,Salt,Yes,30,1,No. 10 Plate,
10312600,"Sugar, white",Yes,160,1,Kilogram,
10312600,"Cooking oil (Kazinga, Kukoma)",Yes,250,1,Litre,
10312600,"Chips, potato (street vendor)",No,,,,
10312600,Bar soap (Maluwa),Yes,50,1,Piece,
10312600,Toothbrush,Yes,20,1,Piece,
10312600,Toothpaste (50 g tube),Yes,100,50,Gram,
10312600,"Clothes soap (Omo, Surf)",No,,,,
10312600,Vaseline/glycerin,Yes,40,25,Gram,
10312600,Aspirin or Panadol,Yes,10,2,Other (Specify),TABLETS
10312600,Fansidar (3 tablet packet),Yes,100,3,Other (Specify),TABLET
10312600,Chitenje cloth,No,,,,
10312600,Trousers (kaunjika),No,,,,
10312600,"Coca-Cola, Fanta (bottle)",Yes,60,,,
10312600,Carlsberg beer (bottle),Yes,120,,,
10312600,"Cigarettes, Embassy (packet)",Yes,10,,,
10312600,Battery (dry cell) for radio,Yes,50,,,
10312600,"Watch, digital (simple), plastic",No,,,,
10312600,Firewood,No,,,,
10312600,Charcoal,No,,,,
10312600,Paraffin,Yes,240,1,Litre,
10312600,Chemical fertilizer (mkt value),No,,,,
10312600,Pesticides/Insecticides (mkt value),No,,,,
10312600,Herbicides/Fungicides (mkt value),No,,,,
10312600,Motorized transport of crop output (per 50kg),No,,,,
10312600,Hybrid maize seed (mkt value),No,,,,
10312600,"Hand hoe, without handle",No,,,,
10312600,Panga,No,,,,
10312600,Sickle,No,,,,
10312600,Axe,No,,,,
10312600,Bicycle,No,,,,
10312600,"Foam mattress (10 cm, single)",No,,,,
10312600,"Mosquito net (white, not treated)",No,,,,
10312600,"Ganyu wage, 1 day, adult male",No,,,,
10320227,Maize grain,Yes,600,1,Pail (Large),
10320227,"Maize flour (Gramil, Rab, or locally milled)",Yes,50,1,No. 12 Plate,
10320227,Cost to grind 50 kg bag of maize,Yes,1500,,,
10320227,Cost to grind 50 kg bag of rice,Yes,7000,,,
10320227,Rice,Yes,100,1,Kilogram,
10320227,White bread loaf (unsliced),Yes,120,1,Piece,
10320227,Scone / Mandazi,Yes,10,1,Piece,
10320227,Beans,Yes,70,1,No. 12 Plate,
10320227,Cabbage,Yes,100,1,Piece,
10320227,Tomatoes,Yes,50,1,Heap,
10320227,Banana,Yes,100,1,Bunch,
10320227,Fresh milk (liquid),Yes,100,1,Litre,
10320227,Egg,Yes,30,1,Piece,
10320227,Chicken (live),Yes,1000,1,Other (Specify),WHOLE CHICKEN
10320227,Dried fish (usipa),Yes,50,1,Heap,
10320227,Beef,Yes,600,1,Kilogram,
10320227,Tea leaves,Yes,50,1,No. 10 Plate,
10320227,Salt,Yes,50,1,No. 12 Plate,
10320227,"Sugar, white",Yes,170,1,Kilogram,
10320227,"Cooking oil (Kazinga, Kukoma)",Yes,50,1,Satchet/Tube,
10320227,"Chips, potato (street vendor)",Yes,100,1,Basket (Dengu) (Shelled),
10320227,Bar soap (Maluwa),Yes,40,1,Piece,
10320227,Toothbrush,Yes,20,1,Piece,
10320227,Toothpaste (50 g tube),Yes,100,50,Gram,
10320227,"Clothes soap (Omo, Surf)",Yes,120,100,Gram,
10320227,Vaseline/glycerin,Yes,60,50,Millilitre,
10320227,Aspirin or Panadol,Yes,10,1,Other (Specify),2 TABLET PACKET
10320227,Fansidar (3 tablet packet),Yes,100,1,Other (Specify),3 TABLET PACKET
10320227,Chitenje cloth,Yes,800,2,Other (Specify),METERS
10320227,Trousers (kaunjika),Yes,300,,,
10320227,"Coca-Cola, Fanta (bottle)",Yes,60,,,
10320227,Carlsberg beer (bottle),Yes,130,,,
10320227,"Cigarettes, Embassy (packet)",Yes,20,,,
10320227,Battery (dry cell) for radio,Yes,50,,,
10320227,"Watch, digital (simple), plastic",Yes,500,,,
10320227,Firewood,Yes,100,1,Heap,
10320227,Charcoal,Yes,600,1,50 KG. Bag,
10320227,Paraffin,Yes,180,1,Litre,
10320227,Chemical fertilizer (mkt value),Yes,6000,1,50 KG. Bag,
10320227,Pesticides/Insecticides (mkt value),Yes,350,200,Gram,
10320227,Herbicides/Fungicides (mkt value),Yes,1500,1,Litre,
10320227,Motorized transport of crop output (per 50kg),No,,,,
10320227,Hybrid maize seed (mkt value),Yes,800,1,Kilogram,
10320227,"Hand hoe, without handle",Yes,650,,,
10320227,Panga,Yes,400,,,
10320227,Sickle,Yes,350,,,
10320227,Axe,Yes,700,,,
10320227,Bicycle,Yes,14000,,,
10320227,"Foam mattress (10 cm, single)",Yes,5000,,,
10320227,"Mosquito net (white, not treated)",Yes,900,,,
10320227,"Ganyu wage, 1 day, adult male",No,,,,
10401140,Maize grain,Yes,500,1,Pail (Large),
10401140,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
10401140,Cost to grind 50 kg bag of maize,Yes,1400,,,
10401140,Cost to grind 50 kg bag of rice,No,,,,
10401140,Rice,Yes,120,1,Kilogram,
10401140,White bread loaf (unsliced),Yes,130,1,Piece,
10401140,Scone / Mandazi,Yes,20,1,Piece,
10401140,Beans,Yes,50,1,No. 10 Plate,
10401140,Cabbage,Yes,100,1,Piece,
10401140,Tomatoes,Yes,30,1,Heap,
10401140,Banana,Yes,100,1,Bunch,
10401140,Fresh milk (liquid),Yes,100,1,Litre,
10401140,Egg,Yes,35,1,Other (Specify),1 EGG
10401140,Chicken (live),Yes,900,1,Other (Specify),WHOLE CHICKEN
10401140,Dried fish (usipa),Yes,50,1,Heap,
10401140,Beef,Yes,600,1,Kilogram,
10401140,Tea leaves,Yes,50,1,No. 10 Plate,
10401140,Salt,Yes,50,1,No. 10 Plate,
10401140,"Sugar, white",Yes,180,1,Kilogram,
10401140,"Cooking oil (Kazinga, Kukoma)",Yes,50,1,50 KG. Bag,
10401140,"Chips, potato (street vendor)",Yes,100,1,No. 12 Plate,
10401140,Bar soap (Maluwa),Yes,40,1,Piece,
10401140,Toothbrush,Yes,50,1,Piece,
10401140,Toothpaste (50 g tube),Yes,100,50,Gram,
10401140,"Clothes soap (Omo, Surf)",Yes,100,250,Gram,
10401140,Vaseline/glycerin,Yes,70,50,Millilitre,
10401140,Aspirin or Panadol,Yes,10,1,Other (Specify),2 TABLET PACKET
10401140,Fansidar (3 tablet packet),Yes,100,1,Other (Specify),3 TABLET PACKET
