case_id,ea_id,reside,hh_wgt,qx_type,hh_a01,hh_a02,hh_a02b,hh_a11,hh_a13,hh_a22_1,hh_a22_2,hh_a23_1,hh_a23a_1,hh_a23b_1,hh_a23c_1,hh_a23_2,hh_a23a_2,hh_a23b_2,hh_a23c_2,hh_a25_1,hh_a25_2,hh_a26_1,hh_a26a_1,hh_a26b_1,hh_a26c_1,hh_a26_2,hh_a26a_2,hh_a26b_2,hh_a26c_2,hh_a31_1,hh_a31_2,hh_a32_1,hh_a32a_1,hh_a32b_1,hh_a32c_1,hh_a32_2,hh_a32a_2,hh_a32b_2,hh_a32c_2,hh_a34_1,hh_a34_2,hh_a35_1,hh_a35a_1,hh_a35b_1,hh_a35c_1,hh_a35_2,hh_a35a_2,hh_a35b_2,hh_a35c_2,hh_g09,hh_m00,hh_o00,hh_s01,hh_w01,int_outcome_1,int_outcome_2
312017650010,31201765,rural,159.7435,Cross-Section,Balaka,1,Nsamala,No,,93,,27 May 10,27,5,2010,,,,,90,,28 May 10,28,5,2010,,,,,99,,02 Jun 10,2,6,2010,,,,,3,,08 Jun 10,8,6,2010,,,,,No,Yes,No,No,No,Complete,
312017650011,31201765,rural,159.7435,Cross-Section,Balaka,1,Nsamala,No,,93,,28 May 10,28,5,2010,,,,,90,,29 May 10,29,5,2010,,,,,99,,02 Jun 10,2,6,2010,,,,,3,,09 Jun 10,9,6,2010,,,,,Yes,Yes,No,No,No,Complete,
312017650025,31201765,rural,159.7435,Cross-Section,Balaka,1,Nsamala,No,,91,,27 May 10,27,5,2010,,,,,90,,28 May 10,28,5,2010,,,,,99,,02 Jun 10,2,6,2010,,,,,3,,10 Jun 10,10,6,2010,,,,,Yes,Yes,Yes,No,No,Complete,
312017650027,31201765,rural,159.7435,Cross-Section,Balaka,1,Nsamala,No,,91,,28 May 10,28,5,2010,,,,,90,,29 May 10,29,5,2010,,,,,99,,02 Jun 10,2,6,2010,,,,,3,,09 Jun 10,9,6,2010,,,,,Yes,Yes,No,No,Yes,Complete,
312017650037,31201765,rural,159.7435,Cross-Section,Balaka,1,Nsamala,No,,94,,27 May 10,27,5,2010,,,,,90,,03 Jun 10,3,6,2010,,,,,99,,03 Jun 10,3,6,2010,,,,,3,,10 Jun 10,10,6,2010,,,,,Yes,Yes,No,No,Yes,Complete,
312017650046,31201765,rural,159.7435,Cross-Section,Balaka,1,Nsamala,No,,94,,28 May 10,28,5,2010,,,,,90,,29 May 10,29,5,2010,,,,,99,,03 Jun 10,3,6,2010,,,,,3,,10 Jun 10,10,6,2010,,,,,Yes,Yes,No,No,No,Complete,
312017650050,31201765,rural,159.7435,Cross-Section,Balaka,1,Nsamala,No,,93,,28 May 10,28,5,2010,,,,,90,,29 May 10,29,5,2010,,,,,99,,02 Jun 10,2,6,2010,,,,,3,,09 Jun 10,9,6,2010,,,,,Yes,Yes,No,No,No,Complete,
312017650079,31201765,rural,159.7435,Cross-Section,Balaka,1,Nsamala,No,,91,,29 May 10,29,5,2010,,,,,90,,30 May 10,30,5,2010,,,,,99,,02 Jun 10,2,6,2010,,,,,3,,09 Jun 10,9,6,2010,,,,,Yes,Yes,No,No,No,Complete,
312017650080,31201765,rural,159.7435,Cross-Section,Balaka,1,Nsamala,Yes,Dwelling found but no HH member could be found,94,,29 May 10,29,5,2010,,,,,90,,30 May 10,30,5,2010,,,,,99,,03 Jun 10,3,6,2010,,,,,3,,10 Jun 10,10,6,2010,,,,,No,Yes,No,No,No,Complete,
312017650082,31201765,rural,159.7435,Cross-Section,Balaka,1,Nsamala,Yes,Dwelling found but no HH member could be found,95,,29 May 10,29,5,2010,,,,,90,,30 May 10,30,5,2010,,,,,99,,03 Jun 10,3,6,2010,,,,,4,,11 Jun 10,11,6,2010,,,,,Yes,Yes,No,No,No,Complete,
312017650086,31201765,rural,159.7435,Cross-Section,Balaka,1,Nsamala,No,,95,,27 May 10,27,5,2010,,,,,90,,28 May 10,28,5,2010,,,,,99,,03 Jun 10,3,6,2010,,,,,4,,11 Jun 10,11,6,2010,,,,,No,Yes,No,No,No,Complete,
312017650087,31201765,rural,159.7435,Cross-Section,Balaka,1,Nsamala,No,,95,,29 May 10,29,5,2010,,,,,90,,30 May 10,30,5,2010,,,,,99,,03 Jun 10,3,6,2010,,,,,4,,11 Jun 10,11,6,2010,,,,,No,Yes,No,No,No,Complete,
312017650091,31201765,rural,159.7435,Cross-Section,Balaka,1,Nsamala,No,,93,,29 May 10,29,5,2010,,,,,90,,30 May 10,30,5,2010,,,,,99,,02 Jun 10,2,6,2010,,,,,3,,09 Jun 10,9,6,2010,,,,,Yes,Yes,No,No,No,Complete,
312017650092,31201765,rural,159.7435,Cross-Section,Balaka,1,Nsamala,No,,91,,28 May 10,28,5,2010,,,,,90,,29 May 10,29,5,2010,,,,,99,,02 Jun 10,2,6,2010,,,,,3,,10 Jun 10,10,6,2010,,,,,No,Yes,No,No,No,Complete,
312017650110,31201765,rural,159.7435,Cross-Section,Balaka,1,Nsamala,No,,94,,29 May 10,29,5,2010,,,,,90,,30 May 10,30,5,2010,,,,,99,,03 Jun 10,3,6,2010,,,,,3,,10 Jun 10,10,6,2010,,,,,Yes,Yes,No,No,No,Complete,
312017650120,31201765,rural,159.7435,Cross-Section,Balaka,1,Nsamala,No,,95,,28 May 10,28,5,2010,,,,,90,,29 May 10,29,5,2010,,,,,99,,03 Jun 10,3,6,2010,,,,,3,,10 Jun 10,10,6,2010,,,,,Yes,Yes,No,No,No,Complete,
312041380016,31204138,rural,136.6562,Cross-Section,Balaka,4,Kalemebo,No,,94,,25 Oct 10,25,10,2010,,,,,90,,26 Oct 10,26,10,2010,,,,,99,,29 Oct 10,29,10,2010,,,,,22,,18 Feb 11,18,2,2011,,,,,Yes,Yes,No,No,No,Complete,
312041380017,31204138,rural,136.6562,Cross-Section,Balaka,4,Kalemebo,No,,95,,25 Oct 10,25,10,2010,,,,,90,,26 Oct 10,26,10,2010,,,,,99,,29 Oct 10,29,10,2010,,,,,22,,18 Feb 11,18,2,2011,,,,,No,Yes,No,No,No,Complete,
312041380026,31204138,rural,136.6562,Cross-Section,Balaka,4,Kalemebo,No,,93,,26 Oct 10,26,10,2010,,,,,90,,27 Oct 10,27,10,2010,,,,,99,,28 Oct 10,28,10,2010,,,,,22,,17 Feb 11,17,2,2011,,,,,No,Yes,No,Yes,No,Complete,
312041380034,31204138,rural,136.6562,Cross-Section,Balaka,4,Kalemebo,No,,91,,25 Oct 10,25,10,2010,,,,,90,,26 Oct 10,26,10,2010,,,,,99,,27 Oct 10,27,10,2010,,,,,22,,16 Feb 11,16,2,2011,,,,,No,Yes,Yes,No,No,Complete,
312041380052,31204138,rural,136.6562,Cross-Section,Balaka,4,Kalemebo,No,,94,,25 Oct 10,25,10,2010,,,,,90,,26 Oct 10,26,10,2010,,,,,99,,29 Oct 10,29,10,2010,,,,,22,,17 Feb 11,17,2,2011,,,,,No,Yes,Yes,No,Yes,Complete,
312041380060,31204138,rural,136.6562,Cross-Section,Balaka,4,Kalemebo,No,,95,,25 Oct 10,25,10,2010,,,,,90,,26 Oct 10,26,10,2010,,,,,99,,29 Oct 10,29,10,2010,,,,,22,,18 Feb 11,18,2,2011,,,,,No,Yes,Yes,No,No,Complete,
312041380069,31204138,rural,136.6562,Cross-Section,Balaka,4,Kalemebo,No,,93,,27 Oct 10,27,10,2010,,,,,90,,28 Oct 10,28,10,2010,,,,,99,,28 Oct 10,28,10,2010,,,,,22,,17 Feb 11,17,2,2011,,,,,No,Yes,No,No,No,Complete,
312041380078,31204138,rural,136.6562,Cross-Section,Balaka,4,Kalemebo,No,,91,,25 Oct 10,25,10,2010,,,,,90,,26 Oct 10,26,10,2010,,,,,99,,27 Oct 10,27,10,2010,,,,,22,,16 Feb 11,16,2,2011,,,,,Yes,Yes,Yes,No,No,Complete,
312041380095,31204138,rural,136.6562,Cross-Section,Balaka,4,Kalemebo,No,,94,,26 Oct 10,26,10,2010,,,,,90,,27 Oct 10,27,10,2010,,,,,99,,29 Oct 10,29,10,2010,,,,,22,,17 Feb 11,17,2,2011,,,,,No,Yes,Yes,No,No,Complete,
312041380103,31204138,rural,136.6562,Cross-Section,Balaka,4,Kalemebo,No,,95,,26 Oct 10,26,10,2010,,,,,90,,27 Oct 10,27,10,2010,,,,,99,,29 Oct 10,29,10,2010,,,,,22,,18 Feb 11,18,2,2011,,,,,No,Yes,No,No,Yes,Complete,
312041380112,31204138,rural,136.6562,Cross-Section,Balaka,4,Kalemebo,No,,93,,26 Oct 10,26,10,2010,,,,,90,,27 Oct 10,27,10,2010,,,,,99,,28 Oct 10,28,10,2010,,,,,22,,17 Feb 11,17,2,2011,,,,,No,Yes,No,No,No,Complete,
312041380121,31204138,rural,136.6562,Cross-Section,Balaka,4,Kalemebo,No,,91,,26 Oct 10,26,10,2010,,,,,90,,27 Oct 10,27,10,2010,,,,,99,,27 Oct 10,27,10,2010,,,,,22,,16 Feb 11,16,2,2011,,,,,Yes,Yes,No,No,No,Complete,
312041380138,31204138,rural,136.6562,Cross-Section,Balaka,4,Kalemebo,No,,94,,26 Oct 10,26,10,2010,,,,,90,,27 Oct 10,27,10,2010,,,,,99,,29 Oct 10,29,10,2010,,,,,22,,17 Feb 11,17,2,2011,,,,,No,Yes,No,No,No,Complete,
312041380147,31204138,rural,136.6562,Cross-Section,Balaka,4,Kalemebo,No,,95,,26 Oct 10,26,10,2010,,,,,90,,27 Oct 10,27,10,2010,,,,,99,,29 Oct 10,29,10,2010,,,,,22,,18 Feb 11,18,2,2011,,,,,No,Yes,No,No,Yes,Complete,
312041380155,31204138,rural,136.6562,Cross-Section,Balaka,4,Kalemebo,No,,93,,26 Oct 10,26,10,2010,,,,,90,,27 Oct 10,27,10,2010,,,,,99,,28 Oct 10,28,10,2010,,,,,22,,17 Feb 11,17,2,2011,,,,,Yes,Yes,No,No,No,Complete,
312041380172,31204138,rural,136.6562,Cross-Section,Balaka,4,Kalemebo,No,,91,,26 Oct 10,26,10,2010,,,,,90,,27 Oct 10,27,10,2010,,,,,99,,27 Oct 10,27,10,2010,,,,,22,,17 Feb 11,17,2,2011,,,,,Yes,Yes,No,No,No,Complete,
312041840018,31204184,rural,205.91479,Cross-Section,Balaka,4,Kalemebo,No,,94,,14 Mar 11,14,3,2011,,,,,90,,15 Mar 11,15,3,2011,,,,,99,,18 Mar 11,18,3,2011,,,,,2,,12 Apr 11,12,4,2011,,,,,Yes,Yes,No,No,No,Complete,
312041840028,31204184,rural,205.91479,Cross-Section,Balaka,4,Kalemebo,No,,95,,14 Mar 11,14,3,2011,,,,,90,,15 Mar 11,15,3,2011,,,,,99,,17 Mar 11,17,3,2011,,,,,2,,11 Apr 11,11,4,2011,,,,,Yes,Yes,No,No,No,Complete,
312041840037,31204184,rural,205.91479,Cross-Section,Balaka,4,Kalemebo,No,,93,,14 Mar 11,14,3,2011,,,,,90,,15 Mar 11,15,3,2011,,,,,99,,17 Mar 11,17,3,2011,,,,,2,,11 Apr 11,11,4,2011,,,,,Yes,Yes,Yes,No,No,Complete,
312041840049,31204184,rural,205.91479,Cross-Section,Balaka,4,Kalemebo,No,,91,,12 Mar 11,12,3,2011,,,,,90,,13 Mar 11,13,3,2011,,,,,99,,17 Mar 11,17,3,2011,,,,,2,,12 Apr 11,12,4,2011,,,,,Yes,Yes,No,No,No,Complete,
312041840070,31204184,rural,205.91479,Cross-Section,Balaka,4,Kalemebo,No,,94,,14 Mar 11,14,3,2011,,,,,90,,15 Mar 11,15,3,2011,,,,,99,,18 Mar 11,18,3,2011,,,,,2,,12 Apr 11,12,4,2011,,,,,No,Yes,No,No,No,Complete,
312041840080,31204184,rural,205.91479,Cross-Section,Balaka,4,Kalemebo,No,,95,,12 Mar 11,12,3,2011,,,,,90,,13 Mar 11,13,3,2011,,,,,99,,17 Mar 11,17,3,2011,,,,,2,,11 Apr 11,11,4,2011,,,,,No,Yes,Yes,No,No,Complete,
312041840091,31204184,rural,205.91479,Cross-Section,Balaka,4,Kalemebo,No,,93,,12 Mar 11,12,3,2011,,,,,90,,14 Mar 11,14,3,2011,,,,,99,,17 Mar 11,17,3,2011,,,,,2,,11 Apr 11,11,4,2011,,,,,Yes,Yes,Yes,No,No,Complete,
312041840101,31204184,rural,205.91479,Cross-Section,Balaka,4,Kalemebo,No,,91,,14 Mar 11,14,3,2011,,,,,90,,15 Mar 11,15,3,2011,,,,,99,,17 Mar 11,17,3,2011,,,,,2,,12 Apr 11,12,4,2011,,,,,Yes,Yes,No,No,No,Complete,
312041840122,31204184,rural,205.91479,Cross-Section,Balaka,4,Kalemebo,No,,94,,14 Mar 11,14,3,2011,,,,,90,,15 Mar 11,15,3,2011,,,,,99,,19 Mar 11,19,3,2011,,,,,2,,12 Apr 11,12,4,2011,,,,,Yes,Yes,Yes,No,No,Complete,
312041840131,31204184,rural,205.91479,Cross-Section,Balaka,4,Kalemebo,No,,95,,11 Mar 11,11,3,2011,,,,,90,,13 Mar 11,13,3,2011,,,,,99,,17 Mar 11,17,3,2011,,,,,2,,11 Apr 11,11,4,2011,,,,,No,Yes,No,No,No,Complete,
312041840143,31204184,rural,205.91479,Cross-Section,Balaka,4,Kalemebo,No,,93,,13 Mar 11,13,3,2011,,,,,90,,14 Mar 11,14,3,2011,,,,,99,,17 Mar 11,17,3,2011,,,,,2,,11 Apr 11,11,4,2011,,,,,No,Yes,No,No,No,Complete,
312041840153,31204184,rural,205.91479,Cross-Section,Balaka,4,Kalemebo,No,,91,,12 Mar 11,12,3,2011,,,,,90,,13 Mar 11,13,3,2011,,,,,99,,17 Mar 11,17,3,2011,,,,,2,,12 Apr 11,12,4,2011,,,,,Yes,Yes,No,No,No,Complete,
312041840174,31204184,rural,205.91479,Cross-Section,Balaka,4,Kalemebo,No,,94,,11 Mar 11,11,3,2011,,,,,90,,12 Mar 11,12,3,2011,,,,,99,,19 Mar 11,19,3,2011,,,,,2,,12 Apr 11,12,4,2011,,,,,No,Yes,Yes,No,No,Complete,
312041840185,31204184,rural,205.91479,Cross-Section,Balaka,4,Kalemebo,No,,95,,11 Mar 11,11,3,2011,,,,,90,,13 Mar 11,13,3,2011,,,,,99,,17 Mar 11,17,3,2011,,,,,2,,11 Apr 11,11,4,2011,,,,,Yes,Yes,No,Yes,No,Complete,
312041840195,31204184,rural,205.91479,Cross-Section,Balaka,4,Kalemebo,No,,93,,13 Mar 11,13,3,2011,,,,,90,,14 Mar 11,14,3,2011,,,,,99,,17 Mar 11,17,3,2011,,,,,2,,11 Apr 11,11,4,2011,,,,,No,Yes,No,No,No,Complete,
312041840216,31204184,rural,205.91479,Cross-Section,Balaka,4,Kalemebo,No,,91,,11 Mar 11,11,3,2011,,,,,90,,12 Mar 11,12,3,2011,,,,,99,,17 Mar 11,17,3,2011,,,,,2,,11 Apr 11,11,4,2011,,,,,Yes,Yes,Yes,Yes,No,Complete,
312042090007,31204209,rural,98.598801,Cross-Section,Balaka,4,Kalemebo,No,,92,,14 Jan 11,14,1,2011,,,,,90,,15 Jan 11,15,1,2011,,,,,99,,18 Jan 11,18,1,2011,,,,,12,,18 Mar 11,18,3,2011,,,,,Yes,Yes,Yes,No,No,Complete,
312042090012,31204209,rural,98.598801,Cross-Section,Balaka,4,Kalemebo,No,,93,,13 Jan 11,13,1,2011,,,,,90,,14 Jan 11,14,1,2011,,,,,99,,18 Jan 11,18,1,2011,,,,,12,,18 Mar 11,18,3,2011,,,,,Yes,Yes,Yes,No,No,Complete,
312042090018,31204209,rural,98.598801,Cross-Section,Balaka,4,Kalemebo,No,,95,,14 Jan 11,14,1,2011,,,,,90,,15 Jan 11,15,1,2011,,,,,99,,18 Jan 11,18,1,2011,,,,,12,,17 Mar 11,17,3,2011,,,,,Yes,Yes,No,Yes,No,Complete,
312042090023,31204209,rural,98.598801,Cross-Section,Balaka,4,Kalemebo,No,,94,,15 Jan 11,15,1,2011,,,,,90,,16 Jan 11,16,1,2011,,,,,99,,18 Jan 11,18,1,2011,,,,,12,,19 Mar 11,19,3,2011,,,,,No,Yes,Yes,No,No,Complete,
312042090034,31204209,rural,98.598801,Cross-Section,Balaka,4,Kalemebo,No,,91,,14 Jan 11,14,1,2011,,,,,90,,15 Jan 11,15,1,2011,,,,,99,,18 Jan 11,18,1,2011,,,,,12,,17 Mar 11,17,3,2011,,,,,Yes,Yes,Yes,No,No,Complete,
312042090040,31204209,rural,98.598801,Cross-Section,Balaka,4,Kalemebo,No,,93,,16 Jan 11,16,1,2011,,,,,90,,18 Jan 11,18,1,2011,,,,,99,,18 Jan 11,18,1,2011,,,,,12,,18 Mar 11,18,3,2011,,,,,No,Yes,Yes,No,No,Complete,
312042090045,31204209,rural,98.598801,Cross-Section,Balaka,4,Kalemebo,No,,95,,15 Jan 11,15,1,2011,,,,,90,,16 Jan 11,16,1,2011,,,,,99,,19 Jan 11,19,1,2011,,,,,12,,17 Mar 11,17,3,2011,,,,,No,Yes,No,No,No,Complete,
312042090051,31204209,rural,98.598801,Cross-Section,Balaka,4,Kalemebo,No,,94,,15 Jan 11,15,1,2011,,,,,90,,16 Jan 11,16,1,2011,,,,,99,,18 Jan 11,18,1,2011,,,,,12,,19 Mar 11,19,3,2011,,,,,No,Yes,Yes,No,No,Complete,
312042090062,31204209,rural,98.598801,Cross-Section,Balaka,4,Kalemebo,No,,91,,17 Jan 11,17,1,2011,,,,,90,,18 Jan 11,18,1,2011,,,,,99,,18 Jan 11,18,1,2011,,,,,12,,17 Mar 11,17,3,2011,,,,,No,Yes,No,No,No,Complete,
312042090067,31204209,rural,98.598801,Cross-Section,Balaka,4,Kalemebo,No,,93,,17 Jan 11,17,1,2011,,,,,90,,18 Jan 11,18,1,2011,,,,,99,,18 Jan 11,18,1,2011,,,,,12,,18 Mar 11,18,3,2011,,,,,Yes,Yes,No,No,No,Complete,
312042090073,31204209,rural,98.598801,Cross-Section,Balaka,4,Kalemebo,No,,95,,17 Jan 11,17,1,2011,,,,,90,,18 Jan 11,18,1,2011,,,,,99,,19 Jan 11,19,1,2011,,,,,12,,17 Mar 11,17,3,2011,,,,,Yes,Yes,No,No,No,Complete,
312042090078,31204209,rural,98.598801,Cross-Section,Balaka,4,Kalemebo,No,,94,,17 Jan 11,17,1,2011,,,,,90,,17 Jan 11,17,1,2011,,,,,99,,18 Jan 11,18,1,2011,,,,,12,,19 Mar 11,19,3,2011,,,,,Yes,Yes,No,No,No,Complete,
312042090089,31204209,rural,98.598801,Cross-Section,Balaka,4,Kalemebo,No,,91,,18 Jan 11,18,1,2011,,,,,90,,19 Jan 11,19,1,2011,,,,,99,,19 Jan 11,19,1,2011,,,,,12,,18 Mar 11,18,3,2011,,,,,Yes,Yes,Yes,No,No,Complete,
312042090095,31204209,rural,98.598801,Cross-Section,Balaka,4,Kalemebo,No,,93,,18 Jan 11,18,1,2011,,,,,90,,19 Jan 11,19,1,2011,,,,,99,,19 Jan 11,19,1,2011,,,,,12,,18 Mar 11,18,3,2011,,,,,No,Yes,No,No,No,Complete,
312042090100,31204209,rural,98.598801,Cross-Section,Balaka,4,Kalemebo,No,,95,,17 Jan 11,17,1,2011,,,,,90,,18 Jan 11,18,1,2011,,,,,99,,19 Jan 11,19,1,2011,,,,,12,,17 Mar 11,17,3,2011,,,,,Yes,Yes,Yes,No,No,Complete,
312042090111,31204209,rural,98.598801,Cross-Section,Balaka,4,Kalemebo,No,,94,,18 Jan 11,18,1,2011,,,,,90,,19 Jan 11,19,1,2011,,,,,99,,19 Jan 11,19,1,2011,,,,,12,,19 Mar 11,19,3,2011,,,,,Yes,Yes,No,No,No,Complete,
312042670015,31204267,rural,220.60429,Cross-Section,Balaka,4,Kalemebo,No,,94,,11 Apr 10,11,4,2010,,,,,90,,12 Apr 10,12,4,2010,,,,,99,,12 Apr 10,12,4,2010,,,,,4,,09 Jun 10,9,6,2010,,,,,Yes,Yes,No,No,No,Complete,
312042670046,31204267,rural,220.60429,Cross-Section,Balaka,4,Kalemebo,No,,93,,08 Apr 10,8,4,2010,,,,,90,,09 Apr 10,9,4,2010,,,,,99,,12 Apr 10,12,4,2010,,,,,4,,09 Jun 10,9,6,2010,,,,,No,Yes,No,No,No,Complete,
312042670059,31204267,rural,220.60429,Cross-Section,Balaka,4,Kalemebo,No,,92,,08 Apr 10,8,4,2010,,,,,90,,09 Apr 10,9,4,2010,,,,,99,,12 Apr 10,12,4,2010,,,,,4,,07 Jun 10,7,6,2010,,,,,No,Yes,No,No,No,Complete,
312042670068,31204267,rural,220.60429,Cross-Section,Balaka,4,Kalemebo,No,,91,,08 Apr 10,8,4,2010,,,,,90,,09 Apr 10,9,4,2010,,,,,99,,12 Apr 10,12,4,2010,,,,,4,,08 Jun 10,8,6,2010,,,,,Yes,Yes,Yes,No,No,Complete,
312042670073,31204267,rural,220.60429,Cross-Section,Balaka,4,Kalemebo,No,,94,,08 Apr 10,8,4,2010,,,,,90,,08 Apr 10,8,4,2010,,,,,99,,12 Apr 10,12,4,2010,,,,,4,,08 Jun 10,8,6,2010,,,,,No,Yes,No,No,No,Complete,
312042670089,31204267,rural,220.60429,Cross-Section,Balaka,4,Kalemebo,No,,92,,08 Apr 10,8,4,2010,,,,,90,,09 Apr 10,9,4,2010,,,,,99,,12 Apr 10,12,4,2010,,,,,4,,08 Jun 10,8,6,2010,,,,,No,Yes,No,No,No,Complete,
312042670102,31204267,rural,220.60429,Cross-Section,Balaka,4,Kalemebo,No,,93,,11 Apr 10,11,4,2010,,,,,90,,12 Apr 10,12,4,2010,,,,,99,,12 Apr 10,12,4,2010,,,,,4,,09 Jun 10,9,6,2010,,,,,No,Yes,No,No,No,Complete,
312042670113,31204267,rural,220.60429,Cross-Section,Balaka,4,Kalemebo,No,,91,,09 Apr 10,9,4,2010,,,,,90,,10 Apr 10,10,4,2010,,,,,99,,12 Apr 10,12,4,2010,,,,,4,,08 Jun 10,8,6,2010,,,,,Yes,Yes,No,No,Yes,Complete,
312042670123,31204267,rural,220.60429,Cross-Section,Balaka,4,Kalemebo,No,,92,,09 Apr 10,9,4,2010,,,,,90,,09 Apr 10,9,4,2010,,,,,99,,12 Apr 10,12,4,2010,,,,,4,,08 Jun 10,8,6,2010,,,,,Yes,Yes,Yes,No,No,Complete,
312042670141,31204267,rural,220.60429,Cross-Section,Balaka,4,Kalemebo,No,,94,,09 Apr 10,9,4,2010,,,,,90,,10 Apr 10,10,4,2010,,,,,99,,12 Apr 10,12,4,2010,,,,,4,,08 Jun 10,8,6,2010,,,,,Yes,Yes,Yes,Yes,No,Complete,
312042670143,31204267,rural,220.60429,Cross-Section,Balaka,4,Kalemebo,No,,93,,09 Apr 10,9,4,2010,,,,,90,,09 Apr 10,9,4,2010,,,,,99,,12 Apr 10,12,4,2010,,,,,4,,09 Jun 10,9,6,2010,,,,,No,Yes,No,Yes,No,Complete,
312042670157,31204267,rural,220.60429,Cross-Section,Balaka,4,Kalemebo,No,,92,,09 Apr 10,9,4,2010,,,,,90,,09 Apr 10,9,4,2010,,,,,99,,12 Apr 10,12,4,2010,,,,,4,,08 Jun 10,8,6,2010,,,,,No,Yes,No,No,No,Complete,
312042670182,31204267,rural,220.60429,Cross-Section,Balaka,4,Kalemebo,No,,94,,10 Apr 10,10,4,2010,,,,,90,,11 Apr 10,11,4,2010,,,,,99,,12 Apr 10,12,4,2010,,,,,4,,08 Jun 10,8,6,2010,,,,,Yes,Yes,No,No,No,Complete,
312042670239,31204267,rural,220.60429,Cross-Section,Balaka,4,Kalemebo,No,,93,,10 Apr 10,10,4,2010,,,,,90,,11 Apr 10,11,4,2010,,,,,99,,12 Apr 10,12,4,2010,,,,,4,,09 Jun 10,9,6,2010,,,,,No,Yes,No,No,No,Complete,
312042670248,31204267,rural,220.60429,Cross-Section,Balaka,4,Kalemebo,No,,92,,10 Apr 10,10,4,2010,,,,,90,,11 Apr 10,11,4,2010,,,,,99,,12 Apr 10,12,4,2010,,,,,4,,07 Jun 10,7,6,2010,,,,,No,Yes,No,Yes,No,Complete,
312042670251,31204267,rural,220.60429,Cross-Section,Balaka,4,Kalemebo,No,,91,,10 Apr 10,10,4,2010,,,,,90,,11 Apr 10,11,4,2010,,,,,99,,12 Apr 10,12,4,2010,,,,,4,,09 Jun 10,9,6,2010,,,,,Yes,Yes,No,No,No,Complete,
312043900014,31204390,rural,183.3542,Cross-Section,Balaka,4,Kalemebo,No,,91,,06 Sep 10,6,9,2010,,,,,90,,07 Sep 10,7,9,2010,,,,,99,,13 Sep 10,13,9,2010,,,,,3,,14 Oct 10,14,10,2010,,,,,Yes,Yes,No,No,No,Complete,
312043900026,31204390,rural,183.3542,Cross-Section,Balaka,4,Kalemebo,No,,93,,07 Sep 10,7,9,2010,,,,,90,,08 Sep 10,8,9,2010,,,,,99,,10 Sep 10,10,9,2010,,,,,3,,13 Oct 10,13,10,2010,,,,,No,Yes,No,No,No,Complete,
312043900038,31204390,rural,183.3542,Cross-Section,Balaka,4,Kalemebo,No,,95,,07 Sep 10,7,9,2010,,,,,90,,08 Sep 10,8,9,2010,,,,,99,,13 Sep 10,13,9,2010,,,,,3,,13 Oct 10,13,10,2010,,,,,No,Yes,No,Yes,No,Complete,
312043900050,31204390,rural,183.3542,Cross-Section,Balaka,4,Kalemebo,No,,91,,07 Sep 10,7,9,2010,,,,,90,,08 Sep 10,8,9,2010,,,,,99,,13 Sep 10,13,9,2010,,,,,3,,14 Oct 10,14,10,2010,,,,,No,Yes,Yes,No,No,Complete,
312043900074,31204390,rural,183.3542,Cross-Section,Balaka,4,Kalemebo,No,,91,,06 Sep 10,6,9,2010,,,,,90,,07 Sep 10,7,9,2010,,,,,99,,13 Sep 10,13,9,2010,,,,,3,,14 Oct 10,14,10,2010,,,,,Yes,Yes,Yes,No,No,Complete,
312043900086,31204390,rural,183.3542,Cross-Section,Balaka,4,Kalemebo,No,,93,,06 Sep 10,6,9,2010,,,,,90,,07 Sep 10,7,9,2010,,,,,99,,10 Sep 10,10,9,2010,,,,,3,,13 Oct 10,13,10,2010,,,,,No,Yes,Yes,No,No,Complete,
312043900098,31204390,rural,183.3542,Cross-Section,Balaka,4,Kalemebo,No,,94,,07 Sep 10,7,9,2010,,,,,90,,08 Sep 10,8,9,2010,,,,,99,,10 Sep 10,10,9,2010,,,,,3,,12 Oct 10,12,10,2010,,,,,Yes,Yes,No,No,No,Complete,
312043900110,31204390,rural,183.3542,Cross-Section,Balaka,4,Kalemebo,No,,91,,07 Sep 10,7,9,2010,,,,,90,,08 Sep 10,8,9,2010,,,,,99,,13 Sep 10,13,9,2010,,,,,3,,14 Oct 10,14,10,2010,,,,,Yes,Yes,No,No,No,Complete,
312043900134,31204390,rural,183.3542,Cross-Section,Balaka,4,Kalemebo,No,,94,,06 Sep 10,6,9,2010,,,,,90,,07 Sep 10,7,9,2010,,,,,99,,10 Sep 10,10,9,2010,,,,,3,,12 Oct 10,12,10,2010,,,,,Yes,Yes,No,Yes,No,Complete,
312043900146,31204390,rural,183.3542,Cross-Section,Balaka,4,Kalemebo,No,,95,,06 Sep 10,6,9,2010,,,,,90,,07 Sep 10,7,9,2010,,,,,99,,10 Sep 10,10,9,2010,,,,,3,,13 Oct 10,13,10,2010,,,,,No,Yes,Yes,No,No,Complete,
312043900158,31204390,rural,183.3542,Cross-Section,Balaka,4,Kalemebo,No,,93,,07 Sep 10,7,9,2010,,,,,90,,08 Sep 10,8,9,2010,,,,,99,,10 Sep 10,10,9,2010,,,,,3,,13 Oct 10,13,10,2010,,,,,No,Yes,Yes,Yes,No,Complete,
