ea_id,com_cd01,com_cd02a,com_cd02b,com_cd03,com_cd04,com_cd05,com_cd06,com_cd07a,com_cd07b,com_cd08a,com_cd08b,com_cd09,com_cd10a,com_cd10b,com_cd11,com_cd12,com_cd13a,com_cd13b,com_cd13c,com_cd14,com_cd15,com_cd16a,com_cd16b,com_cd17,com_cd18a,com_cd18b,com_cd19,com_cd20a,com_cd20b,com_cd21,com_cd22a,com_cd22b,com_cd23,com_cd24a,com_cd24b,com_cd25,com_cd26,com_cd27a,com_cd27b,com_cd28,com_cd29,com_cd30,com_cd31,com_cd32,com_cd33,com_cd34,com_cd35,com_cd36a,com_cd36b,com_cd37,com_cd38,com_cd39,com_cd40a,com_cd40b,com_cd41,com_cd42,com_cd43,com_cd44,com_cd45,com_cd46,com_cd47,com_cd48,com_cd49a,com_cd49b,com_cd50,com_cd51a,com_cd51b,com_cd52,com_cd53,com_cd54,com_cd55,com_cd56,com_cd57,com_cd58,com_cd59,com_cd60a,com_cd60b,com_cd61,com_cd62,com_cd63,com_cd64,com_cd65a,com_cd65b,com_cd65c,com_cd65d,com_cd65e,com_cd65f,com_cd65g,com_cd66,com_cd67a,com_cd67b,com_cd68,com_cd69a,com_cd69b,com_cd70,com_cd71
30709358,DIRT ROAD (MAINTAINED),9,km,no,0,10,no,9,km,30,minute,no,12,km,200,no,24,km,blantyre,250,no,8,km,yes,,,no,8,km,no,7,km,yes,,,10,1,6,km,15,367,no,4,yes,ALMOST ALL,COOKED FOOD,no,13,km,30,528,yes,8,km,5,239,no,0,0,0,1,yes,,,no,12,km,,,,yes,,,,,9,km,GOVERNMENT FACILITY,no,,yes,yes,no,yes,yes,yes,2,,no,9,km,no,8,km,yes,
30709438,DIRT ROAD (MAINTAINED),9,km,no,0,9,yes,,,20,minute,no,21,km,250,no,24,km,blantyre,300,no,9,km,yes,,,no,9,km,no,9,km,yes,,,7,0,2,km,26,1930,no,2,yes,ALMOST ALL,COOKED FOOD,no,11,km,15,361,yes,6,km,7,304,no,0,0,0,1,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,yes,,,,,15,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,yes,yes,yes,2,,no,9,km,no,9,km,no,no
30709650,DIRT ROAD (MAINTAINED),9,km,yes,0,12,no,9,km,30,minute,no,13,km,200,no,22,km,blantyre,400,no,7,km,yes,,,no,11,km,no,6,km,no,6,km,11,1,3,km,19,1677,yes,,no,,,yes,11,km,27,514,yes,100,meter,8,227,yes,0,0,0,1,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,,,,,14,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,yes,yes,yes,2,,no,11,km,no,11,km,yes,
30709698,TAR/ASPHALT,0,,yes,8,12,no,7,km,15,minute,no,7,km,100,no,30,km,blantyre,300,no,5,km,no,5,km,no,7,km,no,7,km,yes,,,5,0,0,,5,208,yes,,yes,ALMOST ALL,COOKED FOOD,no,7,km,27,514,yes,9,km,8,230,yes,0,1,0,1,yes,,,yes,,,ALWAYS AVAILABLE,PRIVATE FACILITY,yes,no,,,,,8,km,GOVERNMENT FACILITY,yes,0,yes,yes,yes,yes,yes,yes,2,1,no,7,km,no,7,km,yes,
30710079,TAR/ASPHALT,0,km,yes,12,12,yes,,,20,minute,no,7,km,50,no,12,km,blantyre,200,yes,,,yes,,,no,5,km,no,5,km,yes,,,3,0,3,km,11,829,yes,,yes,ALMOST ALL,COOKED FOOD,no,12,km,27,514,yes,5,km,14,324,yes,0,1,0,1,yes,,,yes,,,ALWAYS AVAILABLE,PRIVATE FACILITY,yes,no,,,,,7,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,yes,yes,yes,2,,no,7,km,no,7,km,yes,
30710128,DIRT ROAD (MAINTAINED),6,km,no,0,8,no,6,km,30,minute,no,21,km,400,no,16,km,blantyre,150,no,6,km,no,6,km,no,6,km,no,6,km,no,4,km,4,0,1,km,5,268,no,2,yes,ALMOST ALL,COOKED FOOD,no,4,km,20,359,yes,5,km,17,267,yes,0,0,2,1,yes,,,no,9,km,,,,no,,,,,13,km,GOVERNMENT FACILITY,no,,yes,yes,no,yes,yes,no,2,,no,9,km,no,9,km,no,no
30710157,DIRT ROAD (MAINTAINED),7,km,no,0,8,no,7,km,20,minute,no,9,km,100,no,13,km,blantyre,150,no,7,km,yes,,,no,7,km,no,7,km,no,4,km,5,2,1,km,9,1050,yes,,no,,,no,10,km,20,359,yes,8,km,13,355,yes,0,0,0,0,yes,,,no,7,km,,,,yes,,,,,11,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,yes,yes,yes,2,,no,7,km,no,7,km,no,no
30710451,GRADED GRAVELED,2,km,yes,12,12,no,2,km,15,minute,no,5,km,50,no,17,km,blantyre,200,no,5,km,no,5,km,no,7,km,no,5,km,yes,,,5,0,2,km,10,1011,yes,,yes,ALMOST ALL,COOKED FOOD,yes,2,km,26,514,yes,2,km,7,200,yes,0,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,PRIVATE FACILITY,yes,no,,,,,7,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,yes,yes,yes,2,,no,5,km,no,5,km,no,no
30711684,DIRT ROAD (MAINTAINED),23,km,no,0,8,no,23,km,30,minute,no,38,km,450,no,33,km,blantyre,400,no,13,km,no,13,km,no,13,km,no,13,km,no,7,km,4,0,2,km,8,680,yes,,no,,,no,20,km,20,359,yes,14,km,11,305,yes,0,0,0,1,yes,,,yes,,,SOMETIMES AVAILABLE,GOVERNMENT FACILITY,no,no,,,,,29,km,GOVERNMENT FACILITY,no,,yes,no,no,yes,yes,no,2,,no,20,km,no,20,km,no,no
30720666,TAR/ASPHALT,0,meter,yes,12,12,yes,,,10,minute,yes,,,,yes,,,,,yes,,,yes,,,yes,,,yes,,,yes,,,10,0,1,km,28,3029,yes,,yes,ALMOST ALL,COOKED FOOD,yes,7,km,30,338,yes,5,km,14,367,yes,0,0,1,2,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,,,,,1,km,GOVERNMENT FACILITY,yes,0,yes,yes,yes,yes,yes,yes,2,,yes,,,yes,,,no,no
30801205,GRADED GRAVELED,25,km,yes,0,12,no,25,km,5,minute,no,30,km,250,no,85,km,blantyre,600,no,30,km,no,5,km,no,5,km,no,30,km,no,30,km,7,0,0,,14,1334,yes,,no,,,no,30,km,32,601,yes,0,km,9,234,no,0,0,0,0,no,5,km,no,30,km,,,,no,no,,,,30,km,GOVERNMENT FACILITY,no,700,yes,yes,no,yes,yes,yes,2,,no,30,km,no,30,km,no,no
30801300,TAR/ASPHALT,10,meter,yes,12,12,yes,,,10,minute,no,10,km,150,no,80,km,blantyre,500,no,40,km,yes,,,no,20,km,yes,,,no,10,km,4,0,8,km,19,1950,yes,,no,,,no,40,km,32,601,yes,8,km,12,472,no,0,0,0,0,no,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,,,,,10,km,GOVERNMENT FACILITY,yes,,no,,,,,,,,no,40,km,yes,,,no,no
30801305,DIRT TRACK,2,km,yes,0,9,no,2,km,5,minute,no,8,km,50,no,70,km,blantyre,550,no,8,km,no,2,km,no,8,km,no,8,km,no,8,km,2,0,0,,26,2938,yes,,yes,ALMOST ALL,COOKED FOOD,no,10,km,32,601,yes,8,km,14,410,yes,0,0,0,0,no,8,km,no,8,km,,,,no,no,,,,8,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,8,km,no,8,km,no,no
30801386,DIRT TRACK,12,km,no,0,6,no,12,km,5,minute,no,25,km,250,no,95,km,blantyre,600,no,18,km,no,1,km,no,18,km,no,18,km,no,18,km,2,0,0,,9,1121,yes,,no,,,no,26,km,32,601,yes,6,km,13,244,no,0,0,0,0,no,18,km,no,20,meter,,,,no,no,,,,25,km,GOVERNMENT FACILITY,yes,900,no,,,,,,,,no,6,km,no,25,km,no,no
30801631,DIRT TRACK,20,km,no,0,0,no,20,km,3,minute,no,25,km,250,no,80,km,blantyre,750,no,25,km,no,3,km,no,8,km,no,25,km,no,25,km,5,0,3,km,18,2458,yes,,yes,ALMOST ALL,COOKED FOOD,no,25,km,32,601,yes,8,km,10,325,no,0,0,0,0,no,25,km,no,3,km,,,,no,no,,,,25,km,GOVERNMENT FACILITY,yes,,no,,,,,,,,no,25,km,no,25,km,no,no
30801672,DIRT ROAD (MAINTAINED),15,km,no,0,0,no,15,km,5,minute,no,30,km,500,no,60,km,blantyre,700,no,20,km,no,2,km,no,4,km,no,4,km,no,4,km,8,1,3,km,9,1380,yes,,yes,ALMOST ALL,COOKED FOOD,no,30,km,32,601,yes,3,km,5,176,no,0,0,0,0,no,15,km,no,5,km,,,,no,no,,,,30,km,GOVERNMENT FACILITY,yes,100,yes,yes,no,no,no,no,2,,no,30,km,no,30,km,no,no
30801679,DIRT ROAD (MAINTAINED),5,km,no,0,9,no,5,km,5,minute,no,8,km,150,no,65,km,blantyre,600,no,8,km,no,2,km,no,2,km,no,8,km,no,8,km,5,0,2,km,23,3869,yes,,yes,ALMOST NONE,COOKED FOOD,no,8,km,32,601,yes,4,km,12,472,no,0,0,0,0,no,8,km,no,8,km,,,,no,no,,,,8,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,8,km,no,8,km,no,no
30802036,GRADED GRAVELED,17,km,yes,0,12,no,17,km,5,minute,no,30,km,400,no,100,km,blantyre,800,no,17,km,no,5,km,no,7,km,no,5,km,no,17,km,5,0,600,meter,12,1552,yes,,no,,,no,30,km,32,601,yes,7,km,11,308,yes,0,0,0,0,no,17,km,no,30,km,,,,no,no,,,,30,km,GOVERNMENT FACILITY,yes,,no,,,,,,,,no,30,km,no,30,km,no,no
30802485,DIRT TRACK,50,km,no,0,7,no,6,km,3,minute,no,20,km,250,no,90,km,blantyre,700,no,6,km,no,6,km,no,6,km,no,6,km,no,6,km,2,6,0,,8,941,yes,,yes,ALMOST ALL,COOKED FOOD,no,90,km,32,601,yes,6,km,14,361,yes,0,0,0,0,no,6,km,no,6,km,,,,no,no,,,,6,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,90,km,no,90,km,no,no
30802579,DIRT TRACK,8,km,no,0,0,no,8,km,5,minute,no,18,km,300,no,100,km,blantyre,650,no,3,km,no,3,km,no,18,km,no,2,km,no,2,km,1,0,4,km,19,2117,yes,,yes,ALMOST ALL,COOKED FOOD,no,18,km,32,601,yes,8,km,20,392,yes,0,0,0,0,no,8,km,no,4,km,,,,no,no,,,,4,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,18,km,no,18,km,no,no
30803115,GRADED GRAVELED,6,km,yes,0,12,no,6,km,5,minute,no,18,km,100,no,60,km,blantyre,400,no,9,km,no,6,km,no,9,km,no,7,km,no,6,km,8,1,0,,13,1100,yes,,yes,ALMOST NONE,COOKED FOOD,no,18,km,32,601,yes,2,km,19,480,yes,0,0,1,1,yes,,,no,7,km,,,,no,no,,,,18,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,no,no,no,2,,no,18,km,no,18,km,no,yes
30803233,GRADED GRAVELED,2,km,yes,12,12,yes,,,3,hour,no,20,km,100,no,160,km,zomba,1000,yes,,,yes,,,no,20,km,yes,,,yes,,,10,3,0,,20,1600,yes,,yes,ALMOST ALL,COOKED FOOD,no,3,km,12,800,yes,3,km,8,620,no,4,2,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,yes,,,,,20,meter,GOVERNMENT FACILITY,yes,900,no,,,,,,,,no,3,km,yes,,,yes,
30803321,DIRT ROAD (MAINTAINED),30,km,yes,0,12,no,30,km,5,minute,no,45,km,350,no,75,km,blantyre,550,no,30,km,no,2,km,no,6,km,no,6,km,no,30,km,7,0,6,km,18,1136,yes,,yes,ALMOST ALL,COOKED FOOD,no,45,km,32,601,yes,6,km,13,289,no,1,0,0,0,no,6,km,no,6,km,,,,no,no,,,,45,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,30,km,no,30,km,no,no
30803480,DIRT ROAD (MAINTAINED),12,km,no,3,9,no,12,km,5,minute,no,24,km,100,no,60,km,blantyre,400,no,24,km,no,15,km,no,6,km,no,12,km,no,24,km,2,0,5,km,13,1100,yes,,yes,ALMOST ALL,COOKED FOOD,no,24,km,32,601,yes,10,km,19,480,yes,0,0,0,0,no,12,km,no,12,km,,,,no,no,,,,12,km,RELIGIOUS FACILITY,no,,no,,,,,,,,no,24,km,no,24,km,no,no
30804416,GRADED GRAVELED,1,km,yes,12,12,yes,,,5,minute,no,10,km,150,no,40,km,blantyre,350,yes,,,yes,,,no,4,km,no,4,km,no,4,km,8,1,0,,10,550,yes,,no,,,no,3,km,30,540,yes,2,km,8,208,no,0,0,0,4,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,,,,,20,meter,GOVERNMENT FACILITY,no,900,no,,,,,,,,no,4,km,no,30,km,no,yes
30804426,DIRT TRACK,17,km,no,0,8,no,17,km,5,minute,no,30,km,150,no,45,km,blantyre,350,no,17,km,no,5,km,no,8,km,no,17,km,no,17,km,3,0,0,,11,920,yes,,yes,ALMOST ALL,COOKED FOOD,no,30,km,32,601,yes,6,km,11,218,no,0,0,0,0,no,17,km,no,5,km,,,,no,no,,,,30,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,17,km,no,17,km,no,no
30805259,DIRT ROAD (MAINTAINED),5,km,yes,12,12,no,6,km,10,minute,no,23,km,150,no,50,km,blantyre,500,no,12,km,yes,,,no,30,km,no,6,km,no,6,km,7,1,5,km,5,898,yes,,yes,ALMOST ALL,COOKED FOOD,no,12,km,32,601,yes,4,km,19,363,yes,0,0,0,1,no,10,km,no,10,km,,,,no,no,,,,10,km,RELIGIOUS FACILITY,yes,900,no,,,,,,,,no,12,km,no,12,km,no,no
30805375,DIRT TRACK,10,km,no,0,0,no,10,km,5,minute,no,32,km,250,no,40,km,blantyre,300,no,32,km,no,5,km,no,5,km,no,10,km,no,10,km,5,0,0,,4,300,no,1,no,,,no,32,km,32,601,yes,4,km,7,250,no,0,0,0,0,no,10,km,no,4,km,,,,yes,,,,,4,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,32,km,no,32,km,no,no
30805463,GRADED GRAVELED,20,km,yes,12,12,yes,,,10,minute,no,20,km,150,no,90,km,blantyre,650,no,20,km,no,2,km,no,1,km,no,1,km,no,20,km,4,1,1,km,16,134,yes,,yes,ALMOST ALL,COOKED FOOD,no,20,km,32,601,yes,1,km,19,363,yes,0,0,0,0,no,1,km,no,1,km,,,,no,no,,,,20,km,GOVERNMENT FACILITY,no,600,no,,,,,,,,no,20,km,no,20,km,no,no
30805551,DIRT ROAD (MAINTAINED),6,km,no,0,0,no,6,km,10,minute,no,10,km,270,no,30,km,blantyre,350,no,6,km,no,3,km,no,7,km,no,4,km,no,6,km,7,0,1,km,9,1400,yes,,yes,ALMOST ALL,COOKED FOOD,no,10,km,32,601,yes,4,km,19,363,yes,0,0,0,0,no,6,km,no,4,km,,,,no,,,,,4,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,10,km,no,10,km,no,no
30806145,GRADED GRAVELED,30,km,yes,0,12,yes,,,20,minute,no,60,km,900,no,60,km,blantyre,300,no,30,km,no,3,km,no,7,km,no,8,km,no,30,km,10,1,4,km,12,1377,yes,,no,,,no,60,km,32,601,yes,11,km,6,200,no,0,0,0,0,no,30,km,yes,,,SOMETIMES AVAILABLE,PRIVATE FACILITY,no,no,,,,,30,km,GOVERNMENT FACILITY,no,900,no,,,,,,,,no,30,km,no,30,km,no,no
30806483,TAR/ASPHALT,3,meter,yes,12,12,yes,,,3,minute,no,25,km,250,no,30,km,blantyre,300,yes,,,yes,,,yes,,,yes,,,yes,,,6,1,0,,20,212,yes,,yes,ALMOST ALL,COOKED FOOD,no,25,km,32,601,yes,0,km,9,380,no,0,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,no,,,,25,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,25,km,no,25,km,yes,
30806611,GRADED GRAVELED,30,km,no,4,3,no,30,km,3,hour,no,55,km,400,no,70,km,blantyre,500,no,2,km,yes,,,yes,,,no,30,km,no,30,km,4,0,5,km,8,8,yes,,no,,,no,5,km,5,500,no,0,km,7,250,no,2,1,0,0,yes,,,no,6,km,,,,no,no,,,,6,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,70,km,no,30,km,no,yes
30806630,GRADED GRAVELED,25,km,yes,0,12,no,25,km,5,minute,no,50,km,200,no,60,km,blantyre,400,no,50,km,yes,,,no,6,km,no,25,km,no,40,km,7,0,0,,12,1506,no,,no,,,no,50,km,32,601,yes,0,km,10,206,no,0,0,0,0,no,30,km,no,6,km,,,,no,,,,,50,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,50,km,no,50,km,no,no
30901029,GRADED GRAVELED,24,km,yes,0,12,no,24,km,1,hour,no,30,km,200,no,70,km,zomba,600,no,30,km,no,2,km,no,2,km,no,30,km,no,30,km,7,0,2,km,19,1342,yes,,no,,,no,30,km,45,475,yes,5,km,13,321,no,0,0,0,0,no,30,km,no,5,km,,,,no,no,,,,30,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,30,km,no,30,km,no,no
30901054,GRADED GRAVELED,15,km,yes,0,12,no,15,km,1,hour,no,42,km,300,no,42,km,zomba,500,no,42,km,yes,,,no,5,km,no,42,km,no,42,km,9,1,0,,8,650,yes,,no,,,no,42,km,45,472,yes,15,km,12,446,yes,0,0,0,0,no,42,km,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,yes,,,,,42,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,42,km,no,42,km,no,yes
30901193,DIRT ROAD (MAINTAINED),80,km,no,0,9,no,80,km,20,minute,no,100,km,400,no,200,km,zomba,1000,no,8,km,yes,,,no,4,km,no,80,km,no,80,km,5,0,0,,8,1280,yes,,no,,,no,80,km,45,475,yes,40,km,9,321,no,0,0,0,0,no,80,km,no,20,km,,,,no,no,,,,80,km,GOVERNMENT FACILITY,yes,600,no,,,,,,,,no,80,km,no,80,km,no,no
30901253,DIRT TRACK,28,km,no,0,0,no,20,km,10,minute,no,28,km,350,no,120,km,zomba,1000,no,20,km,no,6,km,no,4,km,no,20,km,no,20,km,4,0,2,km,9,1096,yes,,no,,,no,28,km,42,475,yes,20,km,11,322,no,0,0,0,0,no,20,km,no,4,km,,,,no,no,,,,20,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,20,km,no,28,km,no,no
30901275,GRADED GRAVELED,30,km,yes,12,12,yes,,,5,minute,yes,,,,no,144,km,zomba,500,no,3,mile,no,3,mile,no,2,km,no,3,mile,no,2,km,20,2,1,km,10,843,yes,,no,,,no,20,meter,25,472,yes,5,mile,10,303,yes,2,0,0,0,no,2,km,no,3,mile,,,,no,no,,,,3,mile,GOVERNMENT FACILITY,no,,no,,,,,,,,no,3,mile,yes,,,yes,
30901320,DIRT TRACK,75,km,no,0,0,no,200,meter,5,minute,no,8,km,100,no,80,km,zomba,500,no,200,meter,no,200,meter,no,200,meter,no,200,meter,no,200,meter,5,0,500,meter,35,2726,yes,,yes,ALMOST ALL,COOKED FOOD,no,8,km,45,475,yes,500,meter,11,322,no,0,0,0,0,no,200,meter,no,200,meter,,,,no,no,,,,200,meter,GOVERNMENT FACILITY,yes,,no,,,,,,,,no,8,km,no,8,km,no,yes
30901380,DIRT ROAD (MAINTAINED),14,km,yes,0,5,no,8,km,10,minute,no,14,km,150,no,47,km,zomba,1300,no,8,km,no,4,km,no,5,km,no,14,km,no,14,km,12,0,0,,9,800,yes,,yes,3/4,COOKED FOOD,no,3,km,45,472,yes,1,km,9,400,no,0,0,0,0,no,3,km,no,5,km,,,,no,no,,,,5,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,14,km,no,14,km,no,yes
30901409,DIRT TRACK,42,km,no,0,3,no,4,km,1,hour,no,10,km,100,no,60,km,zomba,330,no,10,km,yes,,,no,5,km,no,10,km,no,10,km,10,0,0,,9,671,yes,,yes,ALMOST NONE,COOKED FOOD,no,10,km,45,472,yes,9,km,6,356,no,1,0,0,0,no,10,km,no,9,km,,,,no,no,,,,9,km,RELIGIOUS FACILITY,yes,0,no,,,,,,,,no,10,km,no,10,km,no,yes
30901475,GRADED GRAVELED,141,km,yes,12,12,yes,,,1,hour,no,70,km,500,no,80,km,zomba,600,no,70,km,no,5,km,no,15,km,no,70,km,no,70,km,8,0,0,,10,995,no,1,yes,ALMOST ALL,COOKED FOOD,no,70,km,45,472,yes,20,km,8,234,no,0,0,0,0,no,70,km,no,10,km,,,,no,no,,,,10,km,RELIGIOUS FACILITY,no,,no,,,,,,,,no,70,km,no,70,km,no,no
30901550,GRADED GRAVELED,30,km,yes,0,7,no,30,km,10,minute,no,20,km,400,no,60,km,blantyre,750,no,20,km,yes,,,no,5,km,yes,,,yes,,,8,2,0,,18,2489,yes,,yes,ALMOST ALL,COOKED FOOD,no,20,km,45,472,yes,0,km,6,356,no,0,0,0,0,no,20,km,no,20,km,,,,yes,,,,,20,km,GOVERNMENT FACILITY,yes,900,yes,yes,no,yes,yes,yes,2,,no,20,km,no,60,km,no,no
30901569,GRADED GRAVELED,15,km,yes,12,12,yes,,,2,hour,no,15,km,200,no,45,km,zomba,500,no,8,km,yes,,,yes,,,no,8,km,no,8,km,7,0,0,,21,1731,yes,,yes,ALMOST ALL,COOKED FOOD,no,15,km,45,472,yes,8,km,11,322,no,1,0,0,0,no,15,km,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,no,no,no,,,,0,0,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,15,km,no,15,km,no,yes
30901603,DIRT ROAD (MAINTAINED),60,km,yes,12,12,yes,,,1,day,no,10,km,70,no,70,km,zomba,500,no,10,km,yes,,,no,10,km,no,10,km,no,10,km,10,0,0,,7,833,no,1,yes,ALMOST ALL,COOKED FOOD,no,10,km,45,472,yes,0,km,12,446,yes,0,0,0,0,no,10,km,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,no,no,no,,,,10,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,no,yes,yes,2,,no,10,km,no,10,km,no,no
30901715,DIRT ROAD (MAINTAINED),31,km,yes,12,12,yes,,,2,hour,no,7,km,100,no,90,km,blantyre,600,no,7,km,yes,,,no,7,km,no,7,km,no,7,km,2,0,0,,18,1870,yes,,yes,ALMOST ALL,COOKED FOOD,no,7,km,45,472,yes,5,km,12,422,yes,1,0,0,0,no,7,km,no,5,km,,,,no,no,,,,5,km,RELIGIOUS FACILITY,yes,,yes,yes,no,yes,no,yes,2,,no,7,km,no,7,km,no,no
30901720,GRADED GRAVELED,1,km,yes,12,12,yes,,,20,minute,no,5,km,80,no,71,km,zomba,600,no,5,km,no,5,km,no,6,km,no,5,km,no,5,km,2,0,2,km,17,1404,yes,,yes,ALMOST ALL,COOKED FOOD,no,5,km,45,475,yes,4,km,12,446,no,0,0,0,0,no,5,km,no,2,km,,,,no,no,,,,3,km,GOVERNMENT FACILITY,yes,0,yes,no,no,yes,yes,no,2,,no,5,km,no,3,km,no,no
30901732,DIRT ROAD (MAINTAINED),2,km,yes,0,12,no,2,km,10,minute,no,2,km,0,no,60,km,zomba,430,no,2,km,no,2,km,no,2,km,no,2,km,no,2,km,4,0,2,km,29,2057,yes,,no,,,no,2,km,45,472,yes,7,km,12,446,yes,0,0,0,0,no,2,km,no,2,km,,,,no,no,,,,2,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,2,km,no,2,km,no,no
30901756,DIRT TRACK,60,km,no,0,0,no,20,km,30,minute,no,40,km,300,no,90,km,zomba,650,no,60,km,no,10,km,no,6,km,no,40,km,no,40,km,1,0,0,,9,625,yes,,no,,,no,40,km,45,475,yes,20,km,11,325,no,0,0,0,0,no,20,km,no,5,km,,,,no,no,,,,5,km,GOVERNMENT FACILITY,yes,600,no,,,,,,,,no,40,km,no,40,km,no,no
30902236,GRADED GRAVELED,20,km,no,8,8,yes,,,5,hour,no,20,km,300,no,140,km,blantyre,600,no,9,km,no,4,km,no,4,km,no,9,km,no,9,km,12,0,2,km,12,1769,yes,,yes,ALMOST ALL,COOKED FOOD,no,20,km,45,472,yes,9,km,14,400,yes,0,0,0,0,no,10,km,no,9,km,,,,no,no,,,,9,km,GOVERNMENT FACILITY,yes,850,yes,no,no,yes,yes,yes,2,,no,20,km,no,20,km,no,no
30902299,DIRT TRACK,45,km,no,0,9,no,5,km,5,minute,no,25,km,200,no,80,km,blantyre,700,no,5,km,no,5,km,no,5,km,no,5,km,no,5,km,4,0,500,meter,17,1134,yes,,yes,ALMOST ALL,COOKED FOOD,no,25,km,45,475,yes,5,km,13,264,yes,0,0,0,0,no,5,km,no,2,km,,,,no,no,,,,5,km,GOVERNMENT FACILITY,yes,,no,,,,,,,,no,25,km,no,25,km,no,no
30902346,GRADED GRAVELED,24,km,no,3,9,no,24,km,5,minute,no,35,km,500,no,84,km,blantyre,1200,no,24,km,no,10,km,no,6,km,no,4,km,no,24,km,10,0,5,km,11,747,yes,,no,,,no,35,km,45,472,yes,5,km,5,156,no,0,0,0,0,yes,,,no,5,km,,,,no,no,,,,35,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,35,km,no,35,km,no,no
30902425,DIRT TRACK,40,km,no,0,3,no,8,km,1,hour,no,30,km,300,no,140,km,zomba,800,no,8,km,no,8,km,no,8,km,no,8,km,no,8,km,4,0,200,meter,9,1224,yes,,no,,,no,30,km,45,475,yes,8,km,11,341,no,0,0,0,0,no,8,km,no,8,km,,,,no,no,,,,8,km,GOVERNMENT FACILITY,no,800,yes,yes,no,yes,yes,no,2,,no,30,km,no,30,km,no,no
30902606,DIRT TRACK,35,km,yes,3,9,no,20,km,20,minute,no,40,km,500,no,120,km,blantyre,800,no,40,km,no,5,km,no,8,km,no,20,km,no,20,km,10,0,2,km,24,1234,no,,no,,,no,40,km,45,475,yes,8,km,12,235,no,0,0,0,0,no,20,km,no,5,km,,,,no,no,,,,30,km,GOVERNMENT FACILITY,yes,,yes,yes,no,yes,yes,yes,2,,no,40,km,no,40,km,no,no
30903114,GRADED GRAVELED,1300,km,no,5,6,no,1,km,5,minute,no,120,km,350,no,1200,km,zomba,350,no,3,km,yes,,,no,30,km,yes,,,no,2,km,6,0,3,km,8,3000,yes,,no,,,no,35,km,8,500,no,35,km,7,300,no,0,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,yes,,,,,75,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,75,km,no,75,km,yes,
30903528,DIRT TRACK,32,km,no,0,0,no,5,km,2,hour,no,20,km,400,no,140,km,zomba,800,no,12,km,no,5,km,no,4,km,no,12,km,no,12,km,14,0,0,,8,605,yes,,no,,,no,20,km,45,472,yes,4,km,9,208,no,0,0,0,0,no,12,km,no,8,km,,,,no,no,,,,24,km,RELIGIOUS FACILITY,no,,yes,no,no,yes,no,yes,2,,no,20,km,no,20,km,no,no
30920609,TAR/ASPHALT,0,0,yes,12,12,yes,,,20,minute,yes,,,,no,60,km,zomba,600,yes,,,yes,,,yes,,,yes,,,yes,,,4,0,0,,29,2160,yes,,no,,,no,0,***Undefined Label,45,475,yes,5,km,12,422,yes,1,0,1,2,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,no,,,,0,,GOVERNMENT FACILITY,yes,100,no,,,,,,,,yes,,,yes,,,no,no
