case_id,visit,ea_id,ag_r00,ag_r27,ag_r28,ag_r29,ag_r30,ag_r31
205053170035,1,20505317,Yes,0,2400,300,0,800
205053170069,1,20505317,Yes,0,0,0,0,0
205053170070,1,20505317,No,,,,,
205053170079,1,20505317,Yes,800,0,0,0,0
205053170099,1,20505317,Yes,0,0,0,0,0
205053170104,1,20505317,No,,,,,
205064120037,1,20506412,Yes,0,0,0,0,0
205064120110,1,20506412,No,,,,,
205064120146,1,20506412,No,,,,,
205064120165,1,20506412,Yes,0,0,0,0,0
205064120183,1,20506412,Yes,0,0,0,0,0
205064120201,1,20506412,No,,,,,
205064120219,1,20506412,Yes,0,0,0,0,0
205064120256,1,20506412,Yes,0,0,0,0,0
205064120258,1,20506412,Yes,0,0,0,0,0
205064120292,1,20506412,No,,,,,
205064120311,1,20506412,Yes,0,0,0,0,0
205064120339,1,20506412,Yes,0,0,0,0,0
205064120347,1,20506412,No,,,,,
205064120366,1,20506412,Yes,0,0,0,0,0
205074220003,1,20507422,No,,,,,
205074220033,1,20507422,Yes,0,0,0,500,2000
205074220043,1,20507422,Yes,0,0,150,0,0
205074220047,1,20507422,Yes,0,0,150,0,0
205074220062,1,20507422,Yes,0,600,0,0,600
205074220072,1,20507422,Yes,0,0,0,0,0
205074220082,1,20507422,Yes,0,500,0,0,0
205074220092,1,20507422,Yes,0,0,0,0,0
205074220112,1,20507422,Yes,0,2000,0,0,0
205074220122,1,20507422,No,,,,,
205074220132,1,20507422,No,,,,,
205074220142,1,20507422,Yes,0,0,0,0,0
205074220153,1,20507422,Yes,0,0,0,0,0
205074220162,1,20507422,Yes,0,0,0,0,0
205074220172,1,20507422,Yes,0,0,0,0,0
205074220212,1,20507422,No,,,,,
205073710001,1,20507371,Yes,0,0,0,0,0
205073710012,1,20507371,No,,,,,
205073710017,1,20507371,No,,,,,
205073710032,1,20507371,Yes,0,0,0,0,0
205073710042,1,20507371,No,,,,,
205073710057,1,20507371,No,,,,,
205073710072,1,20507371,No,,,,,
205073710083,1,20507371,Yes,0,0,0,0,0
205073710093,1,20507371,No,,,,,
205073710124,1,20507371,Yes,0,0,0,0,0
205073710154,1,20507371,Yes,7000,2000,2000,0,0
205073710165,1,20507371,No,,,,,
205073710176,1,20507371,No,,,,,
205073710185,1,20507371,No,,,,,
205073710195,1,20507371,Yes,0,0,0,0,0
205074590013,1,20507459,No,,,,,
205074590019,1,20507459,Yes,0,0,0,0,0
205074590034,1,20507459,Yes,0,0,0,0,0
205074590035,1,20507459,Yes,0,0,0,0,0
205074590037,1,20507459,No,,,,,
205074590038,1,20507459,Yes,0,0,0,0,0
205074590040,1,20507459,No,,,,,
205074590043,1,20507459,Yes,0,0,0,0,0
205074590056,1,20507459,Yes,0,0,0,0,0
205074590101,1,20507459,Yes,0,0,0,0,0
205074590174,1,20507459,No,,,,,
205074590175,1,20507459,No,,,,,
205074590179,1,20507459,Yes,0,0,0,0,0
205074590192,1,20507459,Yes,0,0,0,0,0
205074590199,1,20507459,Yes,0,0,0,0,0
205070890007,1,20507089,Yes,0,0,0,0,0
205070890020,1,20507089,No,,,,,
205070890033,1,20507089,Yes,0,0,0,0,0
205070890045,1,20507089,No,,,,,
205070890051,1,20507089,No,,,,,
205070890053,1,20507089,Yes,0,0,0,0,0
205070890072,1,20507089,No,,,,,
205070890083,1,20507089,Yes,0,0,0,0,0
205070890098,1,20507089,Yes,0,0,0,0,0
205070890124,1,20507089,Yes,0,0,0,0,0
205070890190,1,20507089,Yes,0,0,0,0,0
205070890201,1,20507089,Yes,0,0,0,0,0
205070890216,1,20507089,Yes,0,0,0,0,0
205070890229,1,20507089,Yes,0,0,15,0,0
205070890243,1,20507089,No,,,,,
205070890256,1,20507089,Yes,0,0,0,0,0
205075710001,1,20507571,No,,,,,
205075710017,1,20507571,No,,,,,
205075710020,1,20507571,Yes,0,0,0,0,0
205075710035,1,20507571,No,,,,,
205075710043,1,20507571,Yes,0,0,0,0,0
205075710051,1,20507571,No,,,,,
205075710084,1,20507571,No,,,,,
205075710100,1,20507571,Yes,0,0,0,0,0
205075710116,1,20507571,No,,,,,
205075710124,1,20507571,No,,,,,
205075710133,1,20507571,No,,,,,
205075710141,1,20507571,Yes,0,0,0,0,0
205075710149,1,20507571,Yes,0,0,0,0,0
205075710165,1,20507571,No,,,,,
205075710169,1,20507571,No,,,,,
205085470002,1,20508547,No,,,,,
205085470008,1,20508547,Yes,0,0,0,0,0
205085470011,1,20508547,No,,,,,
205085470019,1,20508547,No,,,,,
205085470025,1,20508547,Yes,0,50,0,0,0
205085470031,1,20508547,Yes,0,0,0,0,0
205085470036,1,20508547,Yes,0,0,0,0,0
205085470041,1,20508547,Yes,0,0,0,0,0
205085470048,1,20508547,Yes,0,0,0,0,0
205085470054,1,20508547,No,,,,,
205085470059,1,20508547,No,,,,,
205085470065,1,20508547,Yes,0,0,0,0,0
205085470071,1,20508547,Yes,0,0,0,0,0
205085470082,1,20508547,Yes,0,0,0,0,0
205085470094,1,20508547,Yes,0,0,0,0,0
205085470099,1,20508547,No,,,,,
205083490004,1,20508349,Yes,0,1000,0,0,0
205083490010,1,20508349,Yes,0,0,0,0,0
205083490011,1,20508349,No,,,,,
205083490014,1,20508349,No,,,,,
205083490015,1,20508349,Yes,0,0,0,0,0
205083490030,1,20508349,Yes,0,0,150,0,0
205083490055,1,20508349,Yes,700,0,0,0,1000
205083490066,1,20508349,No,,,,,
205083490076,1,20508349,Yes,0,0,0,0,0
205083490080,1,20508349,No,,,,,
205083490092,1,20508349,No,,,,,
205083490101,1,20508349,Yes,0,0,0,0,0
205083490116,1,20508349,Yes,0,0,0,0,0
205083490120,1,20508349,No,,,,,
205083490121,1,20508349,Yes,0,0,0,0,0
205105840032,1,20510584,Yes,0,0,0,0,0
205105840043,1,20510584,Yes,0,0,0,0,0
205105840065,1,20510584,No,,,,,
205105840076,1,20510584,Yes,0,0,0,0,0
205105840086,1,20510584,No,,,,,
205105840097,1,20510584,No,,,,,
205105840108,1,20510584,Yes,0,0,0,0,0
205105840118,1,20510584,No,,,,,
205105840129,1,20510584,Yes,0,0,0,0,0
205105840140,1,20510584,No,,,,,
205105840151,1,20510584,Yes,0,0,0,0,0
205105840172,1,20510584,Yes,0,0,0,0,0
205105840183,1,20510584,No,,,,,
205105840194,1,20510584,No,,,,,
205105840215,1,20510584,Yes,0,0,0,0,0
205205820003,1,20520582,Yes,0,0,0,0,0
205205820011,1,20520582,No,,,,,
205205820019,1,20520582,No,,,,,
205205820027,1,20520582,Yes,0,0,0,0,0
205205820051,1,20520582,Yes,0,500,0,0,0
205205820075,1,20520582,No,,,,,
205205820083,1,20520582,No,,,,,
205205820091,1,20520582,No,,,,,
205205820099,1,20520582,Yes,0,0,0,0,0
205205820107,1,20520582,No,,,,,
205205820115,1,20520582,Yes,0,0,0,0,0
205205820123,1,20520582,No,,,,,
205205820131,1,20520582,Yes,0,0,0,0,0
205205820147,1,20520582,Yes,0,500,0,0,0
205205820162,1,20520582,No,,,,,
205202550026,1,20520255,Yes,0,0,0,0,0
205202550028,1,20520255,No,,,,,
205202550051,1,20520255,No,,,,,
205202550073,1,20520255,No,,,,,
205202550083,1,20520255,No,,,,,
205202550096,1,20520255,Yes,0,0,0,0,0
205202550111,1,20520255,No,,,,,
205202550119,1,20520255,No,,,,,
205202550141,1,20520255,Yes,0,0,50,0,0
205202550149,1,20520255,No,,,,,
206016580003,1,20601658,Yes,0,0,0,0,0
206016580017,1,20601658,No,,,,,
206016580030,1,20601658,Yes,0,0,0,0,0
206016580044,1,20601658,Yes,0,0,0,0,0
206016580071,1,20601658,No,,,,,
206016580085,1,20601658,No,,,,,
206016580098,1,20601658,No,,,,,
206016580112,1,20601658,No,,,,,
206016580125,1,20601658,No,,,,,
206016580153,1,20601658,Yes,0,0,0,0,0
206016580180,1,20601658,No,,,,,
206016580193,1,20601658,No,,,,,
206016580220,1,20601658,Yes,0,0,0,0,0
206016580234,1,20601658,Yes,0,0,0,0,0
206016580248,1,20601658,No,,,,,
206016580275,1,20601658,No,,,,,
206017010004,1,20601701,No,,,,,
206017010013,1,20601701,No,,,,,
206017010032,1,20601701,No,,,,,
206017010041,1,20601701,No,,,,,
206017010060,1,20601701,No,,,,,
206017010078,1,20601701,Yes,0,0,0,0,0
206017010088,1,20601701,No,,,,,
206017010106,1,20601701,Yes,12000,0,0,0,0
206017010116,1,20601701,Yes,0,0,0,0,0
206017010153,1,20601701,No,,,,,
206017010172,1,20601701,No,,,,,
206017010190,1,20601701,No,,,,,
206011410001,1,20601141,Yes,0,0,0,0,0
206011410004,1,20601141,No,,,,,
206011410005,1,20601141,No,,,,,
206011410029,1,20601141,Yes,0,0,0,0,0
206011410032,1,20601141,Yes,0,0,0,0,0
206011410033,1,20601141,Yes,0,0,0,0,0
206011410034,1,20601141,No,,,,,
206011410057,1,20601141,No,,,,,
206011410060,1,20601141,No,,,,,
206011410061,1,20601141,No,,,,,
206011410066,1,20601141,No,,,,,
206011410077,1,20601141,No,,,,,
206011410104,1,20601141,Yes,0,0,0,0,0
206011410119,1,20601141,No,,,,,
206011410125,1,20601141,No,,,,,
206016260010,1,20601626,No,,,,,
206016260022,1,20601626,Yes,0,0,0,0,0
206016260033,1,20601626,No,,,,,
206016260057,1,20601626,Yes,0,0,0,0,0
206016260069,1,20601626,No,,,,,
206016260092,1,20601626,Yes,0,0,0,0,0
206016260104,1,20601626,No,,,,,
206016260116,1,20601626,No,,,,,
206016260139,1,20601626,No,,,,,
206016260151,1,20601626,No,,,,,
206016260163,1,20601626,No,,,,,
206016260175,1,20601626,No,,,,,
206016260210,1,20601626,No,,,,,
206016260222,1,20601626,Yes,0,0,0,0,0
206026070032,1,20602607,Yes,0,0,0,0,0
206026070049,1,20602607,Yes,0,0,0,0,0
206026070057,1,20602607,No,,,,,
206026070085,1,20602607,Yes,0,0,0,0,0
206026070138,1,20602607,No,,,,,
206026070156,1,20602607,No,,,,,
206026070209,1,20602607,Yes,0,0,0,0,0
206026070227,1,20602607,Yes,0,0,0,0,0
206026070244,1,20602607,Yes,0,0,0,0,0
206026070262,1,20602607,No,,,,,
206026070285,1,20602607,Yes,0,0,0,0,0
206026070315,1,20602607,Yes,0,0,0,0,0
206026070333,1,20602607,Yes,0,0,0,0,0
206026170036,1,20602617,Yes,0,0,0,0,0
206026170087,1,20602617,Yes,0,0,0,0,0
206026170096,1,20602617,No,,,,,
206026170098,1,20602617,No,,,,,
206026170117,1,20602617,Yes,0,0,0,0,0
206026170137,1,20602617,No,,,,,
206026170157,1,20602617,No,,,,,
206026170177,1,20602617,No,,,,,
206026170238,1,20602617,No,,,,,
206026170258,1,20602617,No,,,,,
206026170278,1,20602617,No,,,,,
206026170299,1,20602617,No,,,,,
206026170339,1,20602617,No,,,,,
206026170359,1,20602617,No,,,,,
206026170380,1,20602617,Yes,0,0,0,0,0
206026170420,1,20602617,No,,,,,
206024790019,1,20602479,No,,,,,
206024790031,1,20602479,No,,,,,
206024790043,1,20602479,Yes,0,0,0,0,0
206024790055,1,20602479,Yes,0,0,0,0,0
206024790079,1,20602479,No,,,,,
206024790091,1,20602479,No,,,,,
206024790103,1,20602479,Yes,0,0,0,0,0
206024790115,1,20602479,No,,,,,
206024790163,1,20602479,Yes,0,0,0,0,0
206024790175,1,20602479,No,,,,,
206024790199,1,20602479,Yes,0,0,0,0,0
206024790211,1,20602479,No,,,,,
206024790223,1,20602479,Yes,0,0,0,0,0
206024790235,1,20602479,No,,,,,
206024790247,1,20602479,No,,,,,
206023630017,1,20602363,Yes,5000,0,400,0,0
206023630037,1,20602363,Yes,0,0,0,0,0
206023630057,1,20602363,Yes,0,0,0,0,0
206023630097,1,20602363,Yes,16000,0,0,0,0
206023630116,1,20602363,No,,,,,
206023630136,1,20602363,No,,,,,
206023630215,1,20602363,Yes,0,0,0,0,0
206023630275,1,20602363,Yes,0,0,0,0,0
206023630295,1,20602363,Yes,0,0,0,0,0
206023630334,1,20602363,Yes,0,0,0,0,0
206023630354,1,20602363,Yes,0,0,0,0,0
206023630414,1,20602363,No,,,,,
206033370048,1,20603337,Yes,0,0,0,0,0
206033370065,1,20603337,Yes,0,0,0,0,0
206033370082,1,20603337,Yes,0,0,0,0,0
206033370115,1,20603337,Yes,0,0,0,0,0
206033370132,1,20603337,No,,,,,
206033370149,1,20603337,No,,,,,
206033370200,1,20603337,No,,,,,
206033370217,1,20603337,No,,,,,
206033370234,1,20603337,No,,,,,
206033370251,1,20603337,Yes,0,0,0,0,0
206033370284,1,20603337,No,,,,,
206033370301,1,20603337,Yes,0,0,0,0,0
206033370318,1,20603337,No,,,,,
206033370352,1,20603337,No,,,,,
206031210021,1,20603121,No,,,,,
206031210032,1,20603121,No,,,,,
206031210043,1,20603121,Yes,0,0,0,0,0
206031210054,1,20603121,Yes,0,0,0,0,0
206031210076,1,20603121,Yes,0,0,6,0,0
206031210087,1,20603121,No,,,,,
206031210098,1,20603121,No,,,,,
206031210109,1,20603121,Yes,4000,0,600,200,400
206031210131,1,20603121,No,,,,,
206031210142,1,20603121,Yes,0,0,0,0,0
206031210164,1,20603121,Yes,0,0,0,0,0
206031210186,1,20603121,Yes,0,0,0,0,0
206031210196,1,20603121,No,,,,,
206031210207,1,20603121,Yes,0,0,0,0,0
206031210229,1,20603121,No,,,,,
206031890003,1,20603189,Yes,0,0,0,0,0
206031890024,1,20603189,No,,,,,
206031890044,1,20603189,Yes,0,0,0,0,0
206031890072,1,20603189,Yes,0,0,0,0,0
206031890130,1,20603189,No,,,,,
206031890191,1,20603189,Yes,0,4000,0,800,5000
206031890197,1,20603189,No,,,,,
206031890221,1,20603189,No,,,,,
206031890268,1,20603189,No,,,,,
206031890287,1,20603189,No,,,,,
206031890313,1,20603189,Yes,0,0,0,0,0
206031890330,1,20603189,No,,,,,
206031890338,1,20603189,No,,,,,
206031890380,1,20603189,No,,,,,
206031890414,1,20603189,Yes,0,0,0,0,0
206031890430,1,20603189,Yes,0,0,0,0,0
206030900002,1,20603090,Yes,8400,0,2000,600,0
206030900017,1,20603090,Yes,0,0,0,0,0
206030900031,1,20603090,No,,,,,
206030900046,1,20603090,No,,,,,
206030900060,1,20603090,Yes,0,0,0,0,0
206030900074,1,20603090,Yes,0,0,0,0,0
206030900103,1,20603090,Yes,0,0,0,0,0
206030900161,1,20603090,Yes,0,0,0,0,0
206030900175,1,20603090,Yes,0,0,0,0,0
206030900189,1,20603090,No,,,,,
206030900218,1,20603090,Yes,0,0,0,0,0
206030900233,1,20603090,No,,,,,
206030900247,1,20603090,No,,,,,
206030900276,1,20603090,No,,,,,
206030900290,1,20603090,Yes,0,0,0,0,0
206031330013,1,20603133,Yes,0,0,0,0,0
206031330029,1,20603133,No,,,,,
206031330046,1,20603133,No,,,,,
206031330062,1,20603133,Yes,0,0,0,0,0
206031330078,1,20603133,No,,,,,
206031330111,1,20603133,Yes,0,0,0,0,0
206031330160,1,20603133,No,,,,,
206031330176,1,20603133,Yes,0,0,0,0,0
206031330208,1,20603133,Yes,0,0,0,0,0
206031330225,1,20603133,No,,,,,
206031330241,1,20603133,Yes,0,0,0,0,0
206031330257,1,20603133,No,,,,,
206031330274,1,20603133,Yes,0,0,0,0,0
206031330290,1,20603133,Yes,0,0,0,0,0
206031330306,1,20603133,No,,,,,
206031330339,1,20603133,Yes,0,0,0,0,0
206034550016,1,20603455,Yes,0,0,0,0,0
206034550029,1,20603455,Yes,0,0,0,0,0
206034550043,1,20603455,Yes,0,0,0,0,0
206034550056,1,20603455,Yes,0,0,0,0,0
206034550070,1,20603455,Yes,0,0,0,0,0
206034550083,1,20603455,Yes,0,0,0,0,0
206034550124,1,20603455,Yes,0,0,0,0,0
206034550151,1,20603455,No,,,,,
206034550165,1,20603455,No,,,,,
206034550178,1,20603455,No,,,,,
206034550192,1,20603455,No,,,,,
206034550219,1,20603455,No,,,,,
206034550232,1,20603455,No,,,,,
206035330008,1,20603533,No,,,,,
206035330017,1,20603533,Yes,0,0,0,0,0
206035330026,1,20603533,No,,,,,
206035330045,1,20603533,Yes,0,0,0,0,0
206035330054,1,20603533,Yes,0,0,0,0,0
206035330091,1,20603533,No,,,,,
206035330119,1,20603533,No,,,,,
206035330156,1,20603533,No,,,,,
206035330165,1,20603533,Yes,0,0,0,0,0
206046380001,1,20604638,No,,,,,
206046380010,1,20604638,Yes,0,0,0,0,0
206046380037,1,20604638,Yes,0,0,0,0,0
206046380046,1,20604638,No,,,,,
206046380055,1,20604638,No,,,,,
206046380064,1,20604638,No,,,,,
206046380072,1,20604638,Yes,0,0,0,0,0
206046380081,1,20604638,No,,,,,
206046380099,1,20604638,No,,,,,
206046380108,1,20604638,Yes,0,0,0,0,0
206046380117,1,20604638,Yes,0,0,0,0,0
206046380126,1,20604638,Yes,0,0,0,0,0
206046380135,1,20604638,Yes,0,0,0,0,0
206046380153,1,20604638,No,,,,,
206046380161,1,20604638,No,,,,,
206046380179,1,20604638,Yes,0,0,0,0,0
206040710029,1,20604071,No,,,,,
206040710043,1,20604071,Yes,0,0,0,0,0
206040710057,1,20604071,No,,,,,
206040710084,1,20604071,No,,,,,
206040710111,1,20604071,No,,,,,
206040710125,1,20604071,Yes,0,0,0,0,0
206040710138,1,20604071,Yes,0,0,0,0,0
206040710152,1,20604071,Yes,0,0,0,0,0
206040710166,1,20604071,Yes,0,0,0,0,0
206040710193,1,20604071,Yes,0,0,0,0,0
206040710220,1,20604071,Yes,0,0,0,0,0
206040710234,1,20604071,Yes,0,0,0,0,0
206040710247,1,20604071,No,,,,,
206043760010,1,20604376,No,,,,,
206043760028,1,20604376,Yes,0,0,0,0,0
206043760037,1,20604376,Yes,0,0,0,0,0
206043760063,1,20604376,No,,,,,
206043760072,1,20604376,No,,,,,
206043760081,1,20604376,No,,,,,
206043760125,1,20604376,No,,,,,
206043760142,1,20604376,No,,,,,
206043760160,1,20604376,Yes,0,0,0,0,0
206053020011,1,20605302,Yes,0,0,0,0,0
206053020023,1,20605302,No,,,,,
206053020033,1,20605302,No,,,,,
206053020036,1,20605302,Yes,0,0,0,0,0
206053020038,1,20605302,Yes,0,0,0,0,0
206053020113,1,20605302,No,,,,,
206053020118,1,20605302,No,,,,,
206053020125,1,20605302,No,,,,,
206053020126,1,20605302,No,,,,,
206053020127,1,20605302,No,,,,,
206053020132,1,20605302,Yes,0,0,0,0,0
206053020159,1,20605302,Yes,0,0,0,0,0
206053020161,1,20605302,Yes,0,0,0,0,0
206053020164,1,20605302,Yes,0,0,0,0,0
206053020171,1,20605302,No,,,,,
206053020172,1,20605302,Yes,0,0,0,0,0
206061680003,1,20606168,No,,,,,
206061680018,1,20606168,No,,,,,
206061680046,1,20606168,Yes,600,0,900,0,0
206061680061,1,20606168,No,,,,,
206061680091,1,20606168,No,,,,,
206061680107,1,20606168,Yes,1000,0,0,0,0
206061680122,1,20606168,Yes,0,0,0,0,0
206061680168,1,20606168,Yes,0,0,0,0,0
206061680183,1,20606168,No,,,,,
206061680213,1,20606168,No,,,,,
206061680244,1,20606168,Yes,0,0,0,0,0
206061680259,1,20606168,No,,,,,
206061680274,1,20606168,No,,,,,
206062970012,1,20606297,No,,,,,
206062970017,1,20606297,No,,,,,
206062970026,1,20606297,Yes,0,0,0,0,0
206062970041,1,20606297,No,,,,,
206062970051,1,20606297,No,,,,,
206062970060,1,20606297,Yes,0,0,0,0,0
206062970068,1,20606297,No,,,,,
206062970077,1,20606297,Yes,0,0,0,0,0
206062970094,1,20606297,No,,,,,
206062970102,1,20606297,Yes,0,0,0,0,0
206062970111,1,20606297,Yes,200,0,0,0,0
206062970119,1,20606297,No,,,,,
206062970137,1,20606297,Yes,0,0,0,0,0
206062970145,1,20606297,No,,,,,
206062970154,1,20606297,Yes,0,0,0,0,0
206062970171,1,20606297,Yes,0,0,0,0,0
206077330018,1,20607733,No,,,,,
206077330028,1,20607733,Yes,0,0,0,0,0
206077330037,1,20607733,Yes,0,0,0,0,0
206077330076,1,20607733,No,,,,,
206077330086,1,20607733,Yes,0,0,0,0,0
206077330095,1,20607733,No,,,,,
206077330115,1,20607733,No,,,,,
206077330124,1,20607733,No,,,,,
206077330134,1,20607733,No,,,,,
206077330144,1,20607733,No,,,,,
206077330153,1,20607733,No,,,,,
206077330163,1,20607733,No,,,,,
206077330173,1,20607733,No,,,,,
206077330182,1,20607733,No,,,,,
206077330193,1,20607733,No,,,,,
206073150104,1,20607315,No,,,,,
206073150106,1,20607315,No,,,,,
206073150115,1,20607315,Yes,0,0,0,0,0
206073150209,1,20607315,Yes,0,0,0,0,0
206073150286,1,20607315,Yes,0,0,0,0,0
206073150289,1,20607315,Yes,0,0,0,0,0
206073150299,1,20607315,Yes,0,0,0,0,0
206073150300,1,20607315,No,,,,,
206073150304,1,20607315,Yes,0,0,0,0,0
206073150312,1,20607315,Yes,0,0,0,0,0
206073150322,1,20607315,Yes,0,0,0,0,0
206073150394,1,20607315,No,,,,,
206073150525,1,20607315,Yes,0,0,0,0,0
206073150581,1,20607315,No,,,,,
206073150607,1,20607315,No,,,,,
206073150766,1,20607315,Yes,0,0,0,0,0
206072600004,1,20607260,Yes,0,0,0,0,0
206072600059,1,20607260,No,,,,,
206072600096,1,20607260,No,,,,,
206072600114,1,20607260,No,,,,,
206072600133,1,20607260,Yes,0,0,0,0,0
206072600151,1,20607260,No,,,,,
206072600170,1,20607260,Yes,0,0,0,0,0
206072600188,1,20607260,No,,,,,
206072600272,1,20607260,No,,,,,
206072600280,1,20607260,Yes,0,0,0,0,0
206072600299,1,20607260,No,,,,,
206072600336,1,20607260,No,,,,,
206072600354,1,20607260,Yes,0,0,0,0,0
206084990006,1,20608499,Yes,0,0,0,0,0
206084990018,1,20608499,No,,,,,
206084990030,1,20608499,No,,,,,
206084990042,1,20608499,No,,,,,
206084990053,1,20608499,No,,,,,
206084990089,1,20608499,No,,,,,
206084990101,1,20608499,No,,,,,
206084990113,1,20608499,Yes,0,0,0,0,0
206084990136,1,20608499,No,,,,,
206084990148,1,20608499,No,,,,,
206084990160,1,20608499,No,,,,,
206084990172,1,20608499,Yes,0,0,0,0,0
206084990195,1,20608499,No,,,,,
206084990207,1,20608499,No,,,,,
206084990219,1,20608499,Yes,0,0,0,0,0
206084990242,1,20608499,Yes,0,0,0,0,0
206097540026,1,20609754,Yes,0,0,0,0,0
206097540042,1,20609754,Yes,0,0,0,0,0
206097540058,1,20609754,Yes,0,0,0,0,0
206097540073,1,20609754,Yes,0,0,0,0,0
206097540105,1,20609754,No,,,,,
206097540121,1,20609754,No,,,,,
206097540136,1,20609754,No,,,,,
206097540152,1,20609754,No,,,,,
206097540184,1,20609754,No,,,,,
206097540199,1,20609754,No,,,,,
206097540215,1,20609754,No,,,,,
206097540231,1,20609754,No,,,,,
206097540263,1,20609754,Yes,0,0,0,0,0
206097540278,1,20609754,Yes,0,0,0,0,0
206097540294,1,20609754,Yes,0,0,0,0,0
206097540326,1,20609754,No,,,,,
206100500057,1,20610050,Yes,0,0,0,0,0
206100500102,1,20610050,Yes,0,0,0,0,0
206100500166,1,20610050,No,,,,,
206100500170,1,20610050,Yes,0,0,0,0,0
206100500208,1,20610050,Yes,0,0,0,0,0
206100500235,1,20610050,Yes,0,0,0,0,0
206100500278,1,20610050,No,,,,,
206100500282,1,20610050,No,,,,,
206100500285,1,20610050,Yes,0,0,0,0,0
206100500299,1,20610050,No,,,,,
206100500308,1,20610050,Yes,0,0,0,0,0
206100500316,1,20610050,No,,,,,
206100500323,1,20610050,No,,,,,
206100500362,1,20610050,Yes,0,0,0,0,0
206102490002,1,20610249,Yes,0,0,0,0,0
206102490014,1,20610249,No,,,,,
206102490037,1,20610249,Yes,0,0,0,0,0
206102490049,1,20610249,No,,,,,
206102490060,1,20610249,Yes,0,0,0,0,0
206102490084,1,20610249,Yes,0,0,0,0,0
206102490095,1,20610249,Yes,0,0,0,0,0
206102490107,1,20610249,No,,,,,
206102490130,1,20610249,No,,,,,
206102490154,1,20610249,No,,,,,
206102490165,1,20610249,No,,,,,
206102490177,1,20610249,Yes,0,0,0,0,0
206102490189,1,20610249,No,,,,,
206102490200,1,20610249,No,,,,,
206102490224,1,20610249,No,,,,,
206102490235,1,20610249,No,,,,,
206113360096,1,20611336,No,,,,,
206113360259,1,20611336,Yes,0,0,0,0,0
206113360286,1,20611336,No,,,,,
206113360341,1,20611336,Yes,0,0,0,0,0
206113360368,1,20611336,No,,,,,
206113360395,1,20611336,Yes,0,0,0,0,0
206113360504,1,20611336,Yes,0,0,0,0,0
206125640015,1,20612564,No,,,,,
206125640026,1,20612564,No,,,,,
206125640037,1,20612564,Yes,0,0,0,0,0
206125640047,1,20612564,Yes,0,0,0,0,0
206125640068,1,20612564,Yes,0,0,0,0,0
206125640079,1,20612564,No,,,,,
206125640090,1,20612564,No,,,,,
206125640100,1,20612564,No,,,,,
206125640122,1,20612564,No,,,,,
206125640132,1,20612564,No,,,,,
206125640143,1,20612564,Yes,0,1000,200,0,0
206125640153,1,20612564,Yes,0,0,0,0,0
206125640175,1,20612564,No,,,,,
206125640185,1,20612564,No,,,,,
206125640196,1,20612564,No,,,,,
206125640217,1,20612564,Yes,0,0,0,0,0
206133240001,1,20613324,Yes,0,0,0,0,0
206133240025,1,20613324,Yes,0,0,0,0,0
206133240040,1,20613324,Yes,0,0,0,0,0
206133240044,1,20613324,Yes,0,0,0,0,0
206133240045,1,20613324,No,,,,,
206133240088,1,20613324,No,,,,,
206133240126,1,20613324,No,,,,,
206133240140,1,20613324,No,,,,,
206133240145,1,20613324,Yes,0,0,0,0,0
206133240162,1,20613324,Yes,0,0,0,0,0
206133240176,1,20613324,Yes,0,0,0,0,0
206133240187,1,20613324,Yes,0,0,0,0,0
206133240189,1,20613324,No,,,,,
206133240200,1,20613324,Yes,0,0,0,0,0
206133240208,1,20613324,No,,,,,
206144770016,1,20614477,Yes,0,0,0,0,0
206144770048,1,20614477,Yes,6000,0,1500,0,0
206144770064,1,20614477,No,,,,,
206144770079,1,20614477,No,,,,,
206144770095,1,20614477,No,,,,,
206144770111,1,20614477,No,,,,,
206144770127,1,20614477,Yes,0,0,0,0,0
206144770143,1,20614477,Yes,0,0,0,0,0
206144770175,1,20614477,Yes,0,0,0,0,0
206144770190,1,20614477,Yes,0,0,0,0,0
206144770222,1,20614477,Yes,0,0,0,0,0
206144770238,1,20614477,Yes,0,0,0,0,0
206144770254,1,20614477,Yes,0,0,0,0,0
206144770286,1,20614477,Yes,0,0,0,0,0
206144770317,1,20614477,Yes,0,0,0,0,0
206145890011,1,20614589,Yes,0,0,0,0,0
206145890028,1,20614589,Yes,0,0,0,0,0
206145890044,1,20614589,No,,,,,
206145890061,1,20614589,No,,,,,
206145890111,1,20614589,Yes,0,0,0,0,0
206145890127,1,20614589,Yes,0,0,0,0,0
206145890144,1,20614589,Yes,0,0,0,0,0
206145890160,1,20614589,No,,,,,
206145890193,1,20614589,Yes,0,0,0,0,0
206145890210,1,20614589,No,,,,,
206145890226,1,20614589,Yes,0,0,0,0,0
206145890243,1,20614589,No,,,,,
206145890276,1,20614589,No,,,,,
206145890292,1,20614589,No,,,,,
206145890309,1,20614589,Yes,0,0,0,0,0
206145890342,1,20614589,No,,,,,
206157520025,1,20615752,No,,,,,
206157520039,1,20615752,Yes,0,0,0,0,0
206157520052,1,20615752,No,,,,,
206157520066,1,20615752,Yes,0,0,0,0,0
206157520094,1,20615752,No,,,,,
206157520108,1,20615752,Yes,0,0,0,0,0
206157520122,1,20615752,Yes,200,0,0,0,0
206157520136,1,20615752,No,,,,,
