"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS02EQ01","AS02EQ03","AS02EQ0","AS02EQ04","AS02EQ05","CULTURE","AS02EQ06A","AS02EQ06B","AS02EQ07A","AS02EQ07B","AS02EQ07C","AS02EQ07D","AS02EQH","AS02EQ0A","AS02EQ07E","AS02EQ07F","AS02EQ08","AS02EQ09","AS02EQ10","AS02EQ0C"
2,96,6,0,2,1,7,1,"SESAME",13,9,12,10,5,129,1,7,2,,,2,,,1
2,96,6,0,3,1,8,1,"SORGHO",2,9,12,20,5,28,1,8,3,,,2,,,1
2,96,6,0,3,1,9,1,"SESAME",13,9,12,20,5,44,1,9,3,,,2,,,1
2,96,6,0,4,1,10,1,"SORGHO",2,9,12,20,5,43,1,10,4,,,2,,,1
2,96,6,0,4,1,11,1,"SESAME",13,2,12,10,5,24,1,11,4,,,2,,,1
2,96,7,0,1,1,1,1,"MIL",1,9,10,10,4,211,1,1,1,,,2,,,1
2,96,7,0,1,1,2,1,"SORGHO",2,9,10,10,3,56,1,2,1,,,2,,,1
2,96,7,0,1,1,3,1,"NIEBE",8,9,10,10,5,30,1,3,1,,,2,,,1
2,96,7,0,1,1,4,1,"SESAME",13,9,10,0,,,1,4,1,,,2,,,1
2,96,7,0,2,1,5,1,"MIL",1,9,10,1,4,19,1,5,2,,,1,100,8,1
2,96,7,0,2,1,6,1,"SORGHO",2,9,10,1,4,132,1,6,2,,,1,80,1,1
2,96,7,0,3,1,8,1,"SORGHO",2,9,10,4,5,10,1,8,3,,,1,40,8,1
2,96,7,0,3,1,9,1,"NIEBE",8,9,10,15,5,44,1,9,3,,,2,,,1
2,96,7,0,3,1,7,1,"SESAME",13,9,10,7,4,10,1,7,3,,,2,,,1
2,96,8,0,1,1,3,1,"MIL",1,9,10,10,4,108,1,3,1,,,2,,,1
2,96,8,0,1,1,2,1,"SORGHO",2,6,10,4,4,44,1,2,1,,,2,,,1
2,96,9,0,2,1,1,1,"MIL",1,9,10,15,4,162,1,1,2,,,2,,,1
2,96,9,0,2,1,2,1,"SORGHO",2,9,10,20,5,54,1,2,2,,,2,,,1
2,96,9,0,2,1,3,1,"NIEBE",8,9,10,20,5,54,1,3,2,,,2,,,1
2,96,9,0,2,1,4,1,"SESAME",13,9,10,6,5,9,1,4,2,,,2,,,1
2,96,9,0,3,1,5,1,"MIL",1,9,10,25,5,270,1,5,3,,,2,,,1
2,96,9,0,3,1,6,1,"SORGHO",2,9,10,25,4,270,1,6,3,,,2,,,1
2,96,10,0,1,1,1,1,"MIL",1,9,10,104,10,108,1,1,1,,,2,,,1
2,96,10,0,1,1,2,1,"SORGHO",2,9,10,2,4,7,1,2,1,,,2,,,1
2,96,10,0,1,1,3,1,"NIEBE",8,9,10,20,5,6,1,3,1,,,2,,,1
2,96,10,0,1,1,4,1,"SESAME",13,9,10,5,5,14,1,4,1,,,2,,,1
2,96,10,0,2,1,5,1,"MIL",1,9,10,20,4,216,1,5,2,,,2,,,1
2,96,10,0,2,1,8,1,"SORGHO",2,9,10,3,4,33,1,8,2,,,2,,,1
2,96,10,0,2,1,6,1,"NIEBE",8,9,10,10,5,27,1,6,2,,,2,,,1
2,96,10,0,2,1,7,1,"SESAME",13,9,10,6,5,6,1,7,2,,,2,,,1
2,96,10,0,3,1,9,1,"MIL",1,9,10,3,4,17,1,9,3,,,2,,,1
2,96,10,0,3,1,10,1,"SORGHO",2,9,10,3,4,162,1,10,3,,,2,,,1
2,96,10,0,3,1,11,1,"NIEBE",8,9,10,3,5,9,1,11,3,,,2,,,1
2,96,10,0,4,1,12,1,"0",2,0,,,,,,12,4,0,2,2,,,1
2,96,10,0,5,1,13,1,"MIL",1,9,10,6,5,162,1,13,5,,,2,,,1
2,96,10,0,5,1,14,1,"SORGHO",2,9,10,2,4,9,1,14,5,,,2,,,1
2,96,10,0,5,1,15,1,"NIEBE",8,9,10,8,5,22,1,15,5,,,2,,,1
2,96,11,0,1,1,1,1,"MIL",1,9,10,40,4,540,1,1,1,,,2,,,1
2,96,11,0,1,1,2,1,"SORGHO",2,9,10,10,4,135,1,2,1,,,2,,,1
2,96,11,0,1,1,3,1,"NIEBE",8,9,10,5,5,14,1,3,1,,,2,,,1
2,96,11,0,1,1,4,1,"SESAME",13,9,10,7,5,98,1,4,1,,,2,,,1
2,96,12,0,1,1,1,1,"MIL",1,11,11,30,4,324,1,1,1,,,2,,,1
2,96,12,0,1,1,2,1,"SORGHO",2,11,12,10,5,14,1,2,1,,,2,,,1
2,96,12,0,1,1,3,1,"NIEBE",8,11,12,35,4,94,1,3,1,,,2,,,1
2,96,12,0,1,1,4,1,"OSEILLE",12,11,12,10,5,14,1,4,1,,,2,,,1
2,96,13,0,1,1,1,1,"MIL",1,10,11,20,4,216,1,1,1,,,2,,,1
2,96,13,0,1,1,2,1,"SORGHO",2,10,11,5,4,54,1,2,1,,,2,,,1
2,96,13,0,1,1,3,1,"NIEBE",8,10,11,30,5,81,1,3,1,,,2,,,1
2,96,13,0,2,1,5,1,"MIL",1,10,11,15,4,17,1,5,2,,,2,,,1
2,96,13,0,2,1,4,1,"SORGHO",2,10,11,5,4,14,1,4,2,,,2,,,1
2,96,13,0,2,1,6,1,"NIEBE",8,10,11,20,5,54,1,6,2,,,2,,,1
2,96,14,0,1,1,2,1,"MIL",1,10,11,2,4,216,1,2,1,,,2,,,1
2,96,14,0,1,1,3,1,"SORGHO",2,10,10,2,4,6,1,3,1,,,2,,,1
2,96,14,0,1,1,1,1,"NIEBE",8,10,12,10,5,27,1,1,1,,,2,,,1
2,96,14,0,2,1,5,1,"MIL",1,10,11,10,5,27,1,5,2,,,2,,,1
2,96,14,0,2,1,4,1,"SORGHO",2,10,10,210,4,44,1,4,2,,,2,,,1
2,96,14,0,2,1,6,1,"NIEBE",8,10,11,10,5,6,1,6,2,,,2,,,1
2,96,14,0,2,1,7,1,"OSEILLE",12,10,10,10,4,108,1,7,2,,,2,,,1
2,96,14,0,3,1,8,1,"MIL",1,10,10,10,4,432,1,8,3,,,2,,,1
2,96,14,0,3,1,9,1,"SORGHO",2,10,10,10,4,108,1,9,3,,,2,,,1
2,96,14,0,3,1,10,1,"NIEBE",8,10,10,20,4,54,1,10,3,,,2,,,1
2,96,14,0,4,1,11,1,"MIL",1,1,10,10,4,21,1,11,4,,,2,,,1
2,96,14,0,4,1,13,1,"SORGHO",2,10,11,2,4,40,1,13,4,,,2,,,1
2,96,14,0,4,1,12,1,"NIEBE",8,10,10,11,5,21,1,12,4,,,2,,,1
2,96,14,0,5,1,14,1,"SORGHO",2,10,11,15,5,40,1,14,5,,,2,,,1
2,96,14,0,5,1,15,1,"NIEBE",8,10,11,15,5,21,1,15,5,,,2,,,1
2,96,17,0,1,1,1,1,"MIL",1,10,10,7,4,76,1,1,1,,,2,,,1
2,96,17,0,1,1,2,1,"SORGHO",2,10,10,10,4,54,1,2,1,,,2,,,1
2,96,17,0,1,1,3,1,"NIEBE",8,10,10,15,5,40,1,3,1,,,2,,,1
2,96,17,0,1,1,4,1,"OSEILLE",12,10,10,10,4,108,1,4,1,,,2,,,1
2,96,17,0,2,1,5,1,"MIL",1,10,10,10,4,54,1,5,2,,,2,,,1
2,96,17,0,2,1,6,1,"SORGHO",2,10,10,10,5,27,1,6,2,,,2,,,1
2,96,17,0,2,1,7,1,"NIEBE",8,10,10,10,5,27,1,7,2,,,2,,,1
2,96,18,0,1,1,1,1,"MIL",1,10,11,25,4,270,1,1,1,,,2,,,1
2,96,18,0,1,1,3,1,"SORGHO",2,10,11,10,4,108,1,3,1,,,2,,,1
2,96,18,0,1,1,2,1,"NIEBE",8,10,11,35,5,95,1,2,1,,,2,,,1
2,97,1,0,1,1,1,1,"MIL",1,10,11,20,4,208,1,1,1,,,1,60,8,1
2,97,1,0,1,1,2,1,"NIEBE",8,10,11,30,5,81,1,2,1,,,1,45,8,1
2,97,1,0,1,1,3,1,"GOMBO",11,9,11,7,5,91,1,3,1,,,2,,,1
2,97,2,0,1,1,1,1,"MIL",1,10,10,80,4,832,1,1,1,,,1,40,8,1
2,97,2,0,1,1,2,1,"SORGHO",2,10,10,40,4,426,1,2,1,,,1,75,8,1
2,97,2,0,1,1,3,1,"NIEBE",8,10,10,20,5,54,1,3,1,,,1,43,8,1
2,97,2,0,1,1,4,1,"OSEILLE",12,10,10,20,5,28,1,4,1,,,1,31,8,1
2,97,4,0,1,1,1,1,"MIL",1,10,11,50,4,520,1,1,1,,,2,,,1
2,97,4,0,1,1,2,1,"SORGHO",2,10,11,10,4,104,1,2,1,,,2,,,1
2,97,4,0,1,1,3,1,"NIEBE",8,10,11,25,5,675,1,3,1,,,2,,,1
2,97,4,0,1,1,4,1,"ARACHIDE",10,10,11,10,5,12,1,4,1,,,1,49,8,1
2,97,4,0,2,1,5,1,"MIL",1,10,11,50,4,520,1,5,2,,,2,,,1
2,97,4,0,2,1,6,1,"SORGHO",2,10,11,4,4,41,1,6,2,,,1,80,8,1
2,97,4,0,2,1,7,1,"NIEBE",8,10,11,50,5,135,1,7,2,,,2,,,1
2,97,5,0,2,1,2,1,"MIL",1,10,11,50,4,520,1,2,2,,,1,54,8,1
2,97,5,0,2,1,4,1,"SORGHO",2,10,11,1,4,10,1,4,2,,,1,75,8,1
2,97,5,0,2,1,3,1,"NIEBE",8,10,11,20,5,54,1,3,2,,,1,80,8,1
2,97,6,0,1,1,1,1,"MIL",1,10,11,20,4,208,1,1,1,,,1,76,7,1
2,97,6,0,1,1,2,1,"SORGHO",2,10,11,10,4,104,1,2,1,,,1,39,7,1
2,97,6,0,1,1,3,1,"NIEBE",8,10,11,20,5,54,1,3,1,,,1,28,7,1
2,97,6,0,2,1,4,1,"MIL",1,10,11,20,4,208,1,4,2,,,1,49,7,1
2,97,6,0,2,1,5,1,"SORGHO",2,10,11,10,4,104,1,5,2,,,1,19,7,1
2,97,6,0,2,1,6,1,"NIEBE",8,10,11,20,5,54,1,6,2,,,1,27,7,1
2,97,8,0,1,1,1,1,"MIL",1,10,10,30,4,390,1,1,1,,,2,,,1
2,97,8,0,1,1,2,1,"NIEBE",8,10,10,25,5,67,1,2,1,,,2,,,1
2,97,9,0,1,1,1,1,"MIL",1,10,11,11,4,114,1,1,1,,,2,,,1
2,97,9,0,1,1,2,1,"SORGHO",2,10,12,30,4,390,1,2,1,,,2,,,1
2,97,9,0,1,1,3,1,"NIEBE",8,10,12,40,5,108,1,3,1,,,2,,,1
2,97,10,0,1,1,1,1,"MIL",1,10,10,30,4,312,1,1,1,,,2,,,1
2,97,10,0,1,1,3,1,"SORGHO",2,10,10,5,4,52,1,3,1,,,2,,,1
2,97,10,0,1,1,2,1,"NIEBE",8,10,10,40,5,108,1,2,1,,,2,,,1
2,97,11,0,1,1,1,1,"MIL",1,10,10,12,4,124,1,1,1,,,2,,,1
2,97,11,0,1,1,3,1,"SORGHO",2,10,10,1,4,10,1,3,1,,,1,90,8,1
2,97,11,0,1,1,2,1,"NIEBE",8,10,10,3,5,81,1,2,1,,,2,,,1
2,97,12,0,1,1,2,1,"MIL",1,10,11,30,4,312,1,2,1,,,2,,,1
2,97,12,0,1,1,3,1,"SORGHO",2,10,11,10,4,78,1,3,1,,,2,,,1
2,97,12,0,1,1,1,1,"NIEBE",8,10,11,30,5,81,1,1,1,,,2,,,1
2,97,12,0,2,1,4,1,"MIL",1,10,11,30,4,312,1,4,2,,,2,,,1
2,97,12,0,2,1,5,1,"SORGHO",2,10,11,30,4,312,1,5,2,,,2,,,1
2,97,12,0,2,1,6,1,"NIEBE",8,10,11,40,5,108,1,6,2,,,2,,,1
2,97,14,0,1,1,1,1,"MIL",1,10,12,80,4,1040,1,1,1,,,2,,,1
2,97,14,0,1,1,2,1,"SORGHO",2,10,12,7,4,75,1,2,1,,,1,40,8,1
2,97,14,0,1,1,3,1,"NIEBE",8,11,12,50,5,135,1,3,1,,,2,,,1
2,97,15,0,1,1,1,1,"MIL",1,11,12,10,4,101,1,1,1,,,1,80,8,1
2,97,15,0,1,1,2,1,"SORGHO",2,12,5,5,4,52,1,2,1,,,1,75,8,1
2,97,15,0,1,1,3,1,"NIEBE",8,11,12,30,5,81,1,3,1,,,1,49,8,1
2,97,16,0,1,1,1,1,"MIL",1,10,10,5,4,520,1,1,1,,,2,,,1
2,97,16,0,1,1,3,1,"SORGHO",2,10,10,30,4,312,1,3,1,,,2,,,1
2,97,16,0,1,1,2,1,"NIEBE",8,10,10,40,5,108,1,2,1,,,2,,,1
2,97,16,0,2,1,4,1,"MIL",1,10,10,80,4,83,1,4,2,,,2,,,1
2,97,16,0,2,1,6,1,"SORGHO",2,10,10,0,,,1,6,2,,,2,,,1
2,97,16,0,2,1,5,1,"NIEBE",8,10,10,100,5,270,1,5,2,,,2,,,1
2,97,17,0,1,1,1,1,"MIL",1,9,10,40,4,416,1,1,1,,,1,45,7,1
2,97,17,0,1,1,2,1,"NIEBE",8,9,10,20,5,54,1,2,1,,,1,73,7,1
2,97,18,0,1,1,1,1,"MIL",1,10,12,50,4,650,1,1,1,,,1,60,8,1
2,97,18,0,1,1,3,1,"SORGHO",2,10,12,20,4,260,1,3,1,,,1,75,8,1
2,97,18,0,1,1,2,1,"NIEBE",8,10,12,50,5,135,1,2,1,,,1,35,8,1
2,97,18,0,1,1,4,1,"ARACHIDE",10,10,12,100,5,120,1,4,1,,,1,20,8,1
2,98,1,0,1,1,1,1,"MIL",1,10,11,15,4,156,1,1,1,,,2,,,1
2,98,1,0,1,1,2,1,"SORGHO",2,10,11,5,4,52,1,2,1,,,2,,,1
2,98,1,0,1,1,3,1,"NIEBE",8,10,11,25,5,67,1,3,1,,,2,,,1
2,98,1,0,2,1,4,1,"MIL",1,10,11,10,4,104,1,4,2,,,2,,,1
2,98,1,0,2,1,5,1,"SORGHO",2,10,11,2,4,20,1,5,2,,,2,,,1
2,98,1,0,2,1,6,1,"NIEBE",8,10,11,17,5,45,1,6,2,,,2,,,1
2,98,2,0,1,1,1,1,"MIL",1,10,11,25,4,260,1,1,1,,,2,,,1
2,98,2,0,1,1,2,1,"SORGHO",2,10,11,7,4,72,1,2,1,,,2,,,1
2,98,2,0,1,1,3,1,"NIEBE",8,10,11,35,5,94,1,3,1,,,2,,,1
2,98,2,0,2,1,4,1,"MIL",1,10,11,10,4,104,1,4,2,,,2,,,1
2,98,2,0,2,1,5,1,"SORGHO",2,10,11,3,4,312,1,5,2,,,2,,,1
2,98,2,0,2,1,6,1,"NIEBE",8,10,11,15,5,40,1,6,2,,,2,,,1
2,98,4,0,1,1,1,1,"MIL",1,5,10,25,4,260,1,1,1,,,2,,,1
2,98,4,0,1,1,3,1,"NIEBE",8,9,10,15,4,72,1,3,1,,,2,,,1
2,98,4,0,2,1,4,1,"MIL",1,9,10,15,4,156,1,4,2,,,2,,,1
2,98,4,0,2,1,6,1,"SORGHO",2,9,10,2,4,208,1,6,2,,,2,,,1
2,98,4,0,2,1,5,1,"NIEBE",8,9,10,35,5,94,1,5,2,,,2,,,1
2,98,4,2,1,1,1,1,"MIL",1,9,10,10,4,104,1,1,1,,,2,,,1
2,98,4,2,1,1,2,1,"SORGHO",2,9,10,2,4,20,1,2,1,,,2,,,1
2,98,4,2,1,1,3,1,"NIEBE",8,9,10,15,5,40,1,3,1,,,2,,,1
2,98,4,2,1,1,4,1,"OSEILLE",12,10,11,5,5,6,1,4,1,,,2,,,1
2,98,4,2,2,1,5,1,"MIL",1,10,11,5,4,156,1,5,2,,,2,,,1
2,98,4,2,2,1,6,1,"SORGHO",2,9,10,15,4,20,1,6,2,,,2,,,1
2,98,4,2,2,1,7,1,"NIEBE",8,9,10,8,5,21,1,7,2,,,2,,,1
2,98,4,2,2,1,8,1,"OSELLE",12,10,11,5,5,6,1,8,2,,,2,,,1
2,98,5,0,1,1,1,1,"MIL",1,9,10,15,4,156,1,1,1,,,2,,,1
2,98,5,0,1,1,3,1,"SORGHO",2,9,10,5,4,52,1,3,1,,,2,,,1
2,98,5,0,1,1,2,1,"NIEBE",8,9,10,20,5,54,1,2,1,,,2,,,1
2,98,5,0,2,1,4,1,"MIL",1,9,10,10,4,104,1,4,2,,,2,,,1
2,98,5,0,2,1,6,1,"SORGHO",2,9,10,4,4,41,1,6,2,,,2,,,1
2,98,5,0,2,1,5,1,"NIEBE",8,9,10,30,5,81,1,5,2,,,2,,,1
2,98,6,0,1,1,1,1,"MIL",1,10,10,30,9,1170,1,1,1,,,2,,,1
2,98,6,0,1,1,3,1,"SORGHO",2,10,10,20,9,585,1,3,1,,,2,,,1
2,98,6,0,1,1,2,1,"NIEBE",8,10,10,200,5,540,1,2,1,,,2,,,1
2,98,6,0,2,1,4,1,"MIL",1,10,10,20,9,780,1,4,2,,,2,,,1
2,98,6,0,2,1,6,1,"SORGHO",2,10,10,10,9,390,1,6,2,,,2,,,1
2,98,6,0,2,1,5,1,"NIBEBE",8,10,10,150,5,405,1,5,2,,,2,,,1
2,98,8,0,1,1,1,1,"MIL",1,10,10,14,9,439,1,1,1,,,2,,,1
2,98,8,0,1,1,3,1,"SORGHO",2,10,10,12,4,218,1,3,1,,,2,,,1
2,98,8,0,1,1,2,1,"NIEBE",8,10,10,45,5,121,1,2,1,,,2,,,1
2,98,8,0,1,1,4,1,"ARACHIDE",10,10,10,0,,,1,4,1,,,1,100,1,1
2,98,8,0,2,1,5,1,"MIL",1,10,10,14,9,345,1,5,2,,,2,,,1
2,98,8,0,2,1,7,1,"SORGHO",2,10,10,3,4,54,1,7,2,,,2,,,1
2,98,8,0,2,1,6,1,"NIEBE",8,10,10,5,5,13,1,6,2,,,2,,,1
2,98,8,0,2,1,8,1,"ARACHIDE",10,10,10,0,,,1,8,2,,,1,100,1,1
2,98,9,0,1,1,1,1,"MIL",1,10,10,40,5,520,1,1,1,,,2,,,1
2,98,9,0,1,1,2,1,"SORGHO",2,10,10,10,4,130,1,2,1,,,2,,,1
2,98,9,0,1,1,3,1,"NIEBE",8,10,10,30,4,390,1,3,1,,,2,,,1
2,98,9,0,2,1,4,1,"MIL",1,10,10,25,5,75,1,4,2,,,2,,,1
2,98,9,0,2,1,6,1,"SORGHO",2,10,10,10,4,130,1,6,2,,,2,,,1
2,98,9,0,2,1,5,1,"NIEBE",8,10,10,32,5,75,1,5,2,,,2,,,1
2,98,10,0,1,1,1,1,"MIL",1,10,10,20,4,520,1,1,1,,,2,,,1
2,98,10,0,1,1,2,1,"SORGHO",2,10,10,2,9,52,1,2,1,,,2,,,1
2,98,10,0,1,1,3,1,"NIEBE",8,10,10,20,5,54,1,3,1,,,2,,,1
2,98,10,0,2,1,4,1,"MIL",1,10,10,10,9,260,1,4,2,,,2,,,1
2,98,10,0,2,1,5,1,"SORGHO",2,10,10,10,9,26,1,5,2,,,2,,,1
2,98,10,0,2,1,6,1,"NIEBE",8,10,10,15,5,40,1,6,2,,,2,,,1
2,98,11,0,1,1,1,1,"MIL",1,10,10,20,4,260,1,1,1,,,2,,,1
2,98,11,0,1,1,3,1,"SORGHO",2,10,10,10,4,43,1,3,1,,,2,,,1
2,98,11,0,1,1,2,1,"NIEBE",8,10,10,25,5,62,1,2,1,,,2,,,1
2,98,11,0,2,1,4,1,"MIL",1,10,10,11,4,13,1,4,2,,,2,,,1
2,98,11,0,2,1,6,1,"SORGHO",2,10,10,15,4,195,1,6,2,,,2,,,1
2,98,11,0,2,1,5,1,"NIEBE",8,10,10,5,5,12,1,5,2,,,2,,,1
2,98,12,0,1,1,1,1,"MIL",1,10,10,20,9,780,1,1,1,,,2,,,1
2,98,12,0,1,1,2,1,"SORGHO",2,10,10,3,9,117,1,2,1,,,2,,,1
2,98,12,0,1,1,3,1,"NIEBE",8,10,10,0,,,1,3,1,,,1,100,1,1
2,98,12,0,2,1,4,1,"MIL",1,10,10,9,9,351,1,4,2,,,2,,,1
2,98,12,0,2,1,5,1,"SORGHO",2,10,10,0,,,1,5,2,,,2,,,1
2,98,12,0,2,1,6,1,"NIEBE",8,10,10,5,5,14,1,6,2,,,2,,,1
2,98,12,0,3,1,7,1,"MIL",1,10,10,9,9,351,1,7,3,,,2,,,1
2,98,12,0,3,1,9,1,"SORGHO",2,10,10,0,,,1,9,3,,,1,100,1,1
2,98,12,0,3,1,8,1,"NIEBE",8,10,10,2,5,6,1,8,3,,,2,,,1
2,98,14,0,1,1,1,1,"MIL",1,10,12,20,9,416,1,1,1,,,2,,,1
2,98,14,0,1,1,2,1,"SORGHO",2,10,12,3,9,78,1,2,1,,,2,,,1
2,98,14,0,1,1,3,1,"NIEBE",8,10,12,20,5,54,1,3,1,,,2,,,1
2,98,14,0,2,1,4,1,"MIL",1,10,12,10,9,208,1,4,2,,,2,,,1
2,98,14,0,2,1,5,1,"SORGHO",2,10,12,2,9,52,1,5,2,,,2,,,1
2,98,14,0,2,1,6,1,"NIEBE",8,10,12,20,5,54,1,6,2,,,2,,,1
2,98,14,0,3,1,7,1,"MIL",1,10,12,20,5,54,1,7,3,,,1,100,8,1
2,98,14,0,3,1,8,1,"SORGHO",2,10,12,20,9,0,1,8,3,,,2,,,1
2,98,14,0,3,1,9,1,"NIEBE",8,10,12,20,5,54,1,9,3,,,2,,,1
2,98,15,0,1,1,1,1,"MIL",1,10,12,30,9,543,1,1,1,,,2,,,1
2,98,15,0,1,1,2,1,"SORGHO",2,10,12,70,9,1274,1,2,1,,,2,,,1
2,98,15,0,1,1,3,1,"NIEBE",8,10,12,60,5,162,1,3,1,,,2,,,1
2,98,15,0,2,1,4,1,"MIL",1,10,12,10,9,182,1,4,2,,,2,,,1
2,98,15,0,2,1,5,1,"SORGHO",2,10,12,40,5,108,1,5,2,,,2,,,1
2,98,15,0,2,1,6,1,"NIEBE",8,10,12,40,9,364,1,6,2,,,2,,,1
2,98,15,0,3,1,7,1,"MIL",1,10,12,20,9,54,1,7,3,,,2,,,1
2,98,15,0,3,1,8,1,"SORGHO",2,10,12,3,6,108,1,8,3,,,2,,,1
2,98,15,0,3,1,9,1,"NIEBE",8,10,12,40,5,108,1,9,3,,,2,,,1
2,98,15,0,4,1,10,1,"MIL",1,10,12,10,9,182,1,10,4,,,2,,,1
2,98,15,0,4,1,11,1,"SORGHO",2,10,11,10,9,36,1,11,4,,,2,,,1
2,98,15,0,4,1,12,1,"NIEBE",8,10,12,20,5,54,1,12,4,,,2,,,1
2,98,16,0,1,1,1,1,"MIL",1,10,12,15,9,273,1,1,1,,,2,,,1
2,98,16,0,1,1,2,1,"NIEBE",8,10,12,10,5,108,1,2,1,,,2,,,1
2,98,16,0,2,1,3,1,"MIL",1,10,12,10,9,182,1,3,2,,,2,,,1
2,98,17,0,1,1,1,1,"MIL",1,10,12,25,4,325,1,1,1,,,2,,,1
2,98,17,0,1,1,2,1,"SORGHO",2,10,12,2,4,26,1,2,1,,,2,,,1
2,98,17,0,1,1,3,1,"NIEBE",8,10,12,35,5,94,1,3,1,,,2,,,1
2,98,17,0,2,1,4,1,"MIL",1,10,12,30,4,390,1,4,2,,,2,,,1
2,98,17,0,2,1,5,1,"SORGHO",2,10,12,3,4,39,1,5,2,,,2,,,1
2,98,17,0,3,1,6,1,"NIEBE",8,10,12,40,5,108,1,6,3,,,2,,,1
2,99,1,0,1,1,1,1,"MIL",1,9,12,12,4,168,1,1,1,,,2,,,1
2,99,1,0,1,1,2,1,"SORGHO",2,11,12,3,4,47,1,2,1,,,1,50,3,1
2,99,1,0,1,1,3,1,"NIEBE",8,10,12,10,5,29,1,3,1,,,2,,,1
2,99,1,0,2,1,4,1,"MIL",1,10,12,105,4,63,1,4,2,,,2,,,1
2,99,1,0,2,1,5,1,"SORGHO",2,9,12,20,5,58,1,5,2,,,2,,,1
2,99,1,0,2,2,6,1,"NIEBE",8,8,12,8,5,140,1,6,2,,,2,,,2
2,99,1,0,3,1,7,1,"MIL",1,11,12,4,5,100,1,7,3,,,2,,,1
2,99,1,0,3,1,8,1,"SORGHO",2,11,12,2,4,32,1,8,3,,,1,70,1,1
2,99,1,0,3,1,9,1,"NIEBE",8,8,12,8,5,24,1,9,3,,,2,,,1
2,99,1,0,4,1,10,1,"MIL",1,11,12,12,2,168,1,10,4,,,1,80,3,1
2,99,1,0,4,1,11,1,"SORGHO",2,11,12,2,4,32,1,11,4,,,2,,,1
2,99,1,2,1,1,1,1,"MIL",1,9,10,106,1,106,1,1,1,,,1,76,3,1
2,99,1,2,1,1,2,1,"SORGHO",2,9,10,3,1,3,1,2,1,,,1,81,3,1
2,99,1,2,1,1,4,1,"SOCHET",5,10,11,10,1,10,1,4,1,,,2,,,1
2,99,1,2,1,1,3,1,"NIEBE",8,9,10,7,1,7,1,3,1,,,1,59,3,1
2,99,1,2,2,1,5,1,"MIL",1,9,10,426,1,426,1,5,2,,,1,48,3,1
2,99,1,2,2,1,6,1,"SORGHO",2,9,10,3,1,3,1,6,2,,,1,40,3,1
2,99,1,2,2,1,8,1,"SOUCHET",5,10,11,5,8,500,1,8,2,,,2,,,1
2,99,1,2,2,1,7,1,"NIEBE",8,9,10,8,1,8,1,7,2,,,1,66,3,1
2,99,2,0,1,1,1,1,"MIL",1,9,12,20,4,280,1,1,1,,,1,2,3,1
2,99,2,0,1,1,3,1,"SORGHO",2,10,12,2,5,20,1,3,1,,,1,2,3,1
2,99,2,0,1,1,2,1,"NIEBE",8,8,12,15,5,43,1,2,1,,,1,4,3,1
2,99,2,0,1,1,4,1,"SESAME",13,11,12,8,5,156,1,4,1,,,1,4,3,1
2,99,2,0,2,1,6,1,"MIL",1,9,12,16,4,224,1,6,2,,,1,4,3,1
2,99,2,0,2,1,7,1,"SORGHO",2,10,12,3,4,156,1,7,2,,,1,6,3,1
2,99,2,0,3,1,8,1,"MIL",1,9,12,50,4,700,1,8,3,,,1,6,3,1
2,99,2,0,3,1,9,1,"SORGHO",2,10,12,3,4,31,1,9,3,,,2,,,1
2,99,2,0,4,1,10,1,"MIL",1,9,12,16,4,224,1,10,4,,,1,8,3,1
2,99,2,0,4,1,12,1,"SORGHO",2,10,12,0,,,1,12,4,,,1,2,3,1
2,99,2,0,4,1,11,1,"NIEBE",8,8,12,20,5,58,1,11,4,,,1,4,3,1
2,99,2,0,5,1,13,1,"MIL",1,10,12,10,4,140,1,13,5,,,1,2,3,1
2,99,2,0,5,1,14,1,"SORGHO",2,10,12,15,5,0,1,14,5,,,1,1,3,1
2,99,2,0,5,1,16,1,"SOUCHET",5,11,12,370,5,225,1,16,5,,,1,7,3,1
2,99,2,0,5,1,15,1,"NIEBE",8,8,12,15,5,43,1,15,5,,,2,,,1
2,99,3,0,1,1,1,1,"MIL",1,9,9,31,4,434,1,1,1,,,2,,,1
2,99,3,0,1,1,3,1,"SORGHO",2,9,10,2,4,160,1,3,1,,,2,,,1
2,99,3,0,1,1,2,1,"NIEBE",8,9,10,20,5,56,1,2,1,,,2,,,1
2,99,3,0,2,1,5,1,"MIL",1,9,10,16,5,600,1,5,2,,,2,,,1
2,99,3,0,2,1,6,1,"NIEBE",8,9,10,2,4,17,1,6,2,,,2,,,1
2,99,4,0,1,1,2,1,"MIL",1,10,11,100,5,280,1,2,1,,,2,,,1
2,99,4,0,1,1,3,1,"NIEBE",8,10,11,40,4,444,1,3,1,,,2,,,1
2,99,4,0,1,1,1,1,"ARACHIDE",10,10,11,80,8,100,1,1,1,,,2,,,1
2,99,4,0,2,1,6,1,"MIL",1,10,10,30,4,420,1,6,2,,,2,,,1
2,99,4,0,2,1,4,1,"SORGHO",2,10,10,30,4,420,1,4,2,,,2,,,1
2,99,4,0,2,1,5,1,"NIEBE",8,10,11,40,7,56,1,5,2,,,2,,,1
2,99,4,0,3,1,7,1,"MIL",1,10,11,40,4,56,1,7,3,,,2,,,1
2,99,4,0,3,1,8,1,"SORGHO",2,10,11,40,5,28,1,8,3,,,2,,,1
