hhID,crop,crop_area_share,planting_month,planting_year,plotID,harvest_month_begin,harvest_month_end,adm1,adm2,adm3,latitude,longitude,plot_area_reported,plot_area_reported_unit,plot_area_measured,season,harvest_year,harvest_year_begin,harvest_year_end,source,country,harvest_month
130101088800202146,guava,NA,NA,NA,2_3,NA,NA,Harar,None,Hundene,9.29181098937988,42.1017189025879,NA,4. Boy,3.1e-4,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800202146,chat,NA,NA,NA,3_1,NA,NA,Harar,None,Hundene,9.29181098937988,42.1017189025879,0.5,3. Timad,0.2116,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800202146,guava,NA,NA,NA,3_2,NA,NA,Harar,None,Hundene,9.29181098937988,42.1017189025879,NA,4. Boy,3.1e-4,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800202146,chat,70,NA,NA,4_1,NA,NA,Harar,None,Hundene,9.29181098937988,42.1017189025879,0.75,3. Timad,0.29911,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800202146,sorghum,30,3,2010,4_1,12,1,Harar,None,Hundene,9.29181098937988,42.1017189025879,0.75,3. Timad,0.29911,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800202146,chat,NA,NA,NA,7_1,NA,NA,Harar,None,Hundene,9.29181098937988,42.1017189025879,0.375,3. Timad,0.15342999999999998,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800202164,sorghum,30,4,2010,2_1,12,1,Harar,None,Hundene,9.29181098937988,42.1017189025879,0.25,3. Timad,0.13155999999999998,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800202164,chat,70,NA,NA,2_1,NA,NA,Harar,None,Hundene,9.29181098937988,42.1017189025879,0.25,3. Timad,0.13155999999999998,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800202164,sorghum,40,4,2010,3_1,12,1,Harar,None,Hundene,9.29181098937988,42.1017189025879,0.25,3. Timad,0.13151,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800202164,chat,60,NA,NA,3_1,NA,NA,Harar,None,Hundene,9.29181098937988,42.1017189025879,0.25,3. Timad,0.13151,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800202183,sorghum,40,3,2010,2_1,12,1,Harar,None,Hundene,9.29181098937988,42.1017189025879,0.5,3. Timad,0.31989,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800202183,chat,60,NA,NA,2_1,NA,NA,Harar,None,Hundene,9.29181098937988,42.1017189025879,0.5,3. Timad,0.31989,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800202183,chat,70,NA,NA,3_1,NA,NA,Harar,None,Hundene,9.29181098937988,42.1017189025879,1.125,3. Timad,0.6318199999999999,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800202183,sorghum,30,4,2010,3_1,12,1,Harar,None,Hundene,9.29181098937988,42.1017189025879,1.125,3. Timad,0.6318199999999999,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800202183,chat,60,NA,NA,4_1,NA,NA,Harar,None,Hundene,9.29181098937988,42.1017189025879,0.25,3. Timad,0.16368,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800202183,sorghum,40,3,2010,4_1,12,1,Harar,None,Hundene,9.29181098937988,42.1017189025879,0.25,3. Timad,0.16368,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800202183,sorghum,30,3,2010,5_1,12,1,Harar,None,Hundene,9.29181098937988,42.1017189025879,0.75,3. Timad,0.30101,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800202183,chat,70,NA,NA,5_1,NA,NA,Harar,None,Hundene,9.29181098937988,42.1017189025879,0.75,3. Timad,0.30101,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,bananas,NA,NA,NA,1_2,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.00345,2. Square Meters,0.00345,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,chat,NA,NA,NA,1_3,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.008028,2. Square Meters,0.008028,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,bananas,NA,NA,NA,1_4,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.00267,2. Square Meters,0.00267,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,chat,NA,NA,NA,1_5,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.353079,2. Square Meters,0.353079,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,chat,80,NA,NA,1_6,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.012950999999999999,2. Square Meters,0.012950999999999999,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,sorghum,20,5,2010,1_6,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.012950999999999999,2. Square Meters,0.012950999999999999,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,coffee,NA,NA,NA,1_7,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.006194,2. Square Meters,0.006194,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,chat,50,NA,NA,1_9,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.168019,2. Square Meters,0.16808900000000002,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,sorghum,40,6,2010,1_9,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.168019,2. Square Meters,0.16808900000000002,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,ground nuts,10,5,2010,1_9,11,11,Harar,None,Hundene,9.23956108093262,42.084789276123,0.168019,2. Square Meters,0.16808900000000002,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,chat,60,NA,NA,1_10,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.08205499999999999,2. Square Meters,0.08205499999999999,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,sorghum,40,5,2010,1_10,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.08205499999999999,2. Square Meters,0.08205499999999999,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,mangos,NA,NA,NA,1_11,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.003941,2. Square Meters,0.003941,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,sorghum,NA,5,2010,1_12,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.012029999999999999,2. Square Meters,0.012029999999999999,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,sorghum,60,5,2010,1_13,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.228377,2. Square Meters,0.22838699999999998,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,chat,40,NA,NA,1_13,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.228377,2. Square Meters,0.22838699999999998,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,sorghum,50,5,2010,1_14,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.01525,2. Square Meters,0.01525,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,chat,30,NA,NA,1_14,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.01525,2. Square Meters,0.01525,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,ground nuts,20,5,2010,1_14,11,11,Harar,None,Hundene,9.23956108093262,42.084789276123,0.01525,2. Square Meters,0.01525,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,pumpkins,NA,4,2010,1_15,10,10,Harar,None,Hundene,9.23956108093262,42.084789276123,0.00418,2. Square Meters,0.00418,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,chat,NA,NA,NA,1_16,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.00647,2. Square Meters,0.00647,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,ground nuts,80,4,2010,1_17,11,11,Harar,None,Hundene,9.23956108093262,42.084789276123,0.013233000000000002,2. Square Meters,0.013233000000000002,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,sorghum,20,4,2010,1_17,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.013233000000000002,2. Square Meters,0.013233000000000002,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,bananas,NA,NA,NA,1_20,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.002788,2. Square Meters,0.002788,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,maize,60,3,2010,1_21,10,10,Harar,None,Hundene,9.23956108093262,42.084789276123,0.016049,2. Square Meters,0.016049,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,bananas,40,NA,NA,1_21,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.016049,2. Square Meters,0.016049,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,sugar cane,NA,NA,NA,1_22,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.005069,2. Square Meters,0.005,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,kazmir,NA,NA,NA,1_24,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.00374,2. Square Meters,0.00374,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208010,chat,NA,NA,NA,1_25,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.017456,2. Square Meters,0.017456,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208026,chat,70,NA,NA,2_1,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.213525,2. Square Meters,0.213525,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208026,sorghum,30,6,2010,2_1,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.213525,2. Square Meters,0.213525,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208026,chat,50,NA,NA,3_1,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.195962,2. Square Meters,0.195962,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208026,sorghum,40,6,2010,3_1,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.195962,2. Square Meters,0.195962,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208026,ground nuts,10,6,2010,3_1,11,11,Harar,None,Hundene,9.23956108093262,42.084789276123,0.195962,2. Square Meters,0.195962,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208026,chat,NA,NA,NA,3_2,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.016606,2. Square Meters,0.016606,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208026,chat,60,NA,NA,3_3,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.485817,2. Square Meters,0.485817,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208026,sorghum,40,6,2010,3_3,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.485817,2. Square Meters,0.485817,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208026,chat,NA,NA,NA,4_2,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.173047,2. Square Meters,0.173017,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208026,mangos,NA,NA,NA,4_3,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.002415,2. Square Meters,0.002415,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208026,bananas,NA,NA,NA,4_4,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.0017649999999999999,2. Square Meters,0.0017649999999999999,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208026,chat,60,NA,NA,4_5,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.169551,2. Square Meters,0.169551,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208026,maize,40,4,2010,4_5,11,11,Harar,None,Hundene,9.23956108093262,42.084789276123,0.169551,2. Square Meters,0.169551,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208026,chat,NA,NA,NA,4_6,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.086306,2. Square Meters,0.086306,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208042,chat,50,NA,NA,2_1,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.12250699999999999,2. Square Meters,0.12250699999999999,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208042,sorghum,30,5,2010,2_1,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.12250699999999999,2. Square Meters,0.12250699999999999,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208042,ground nuts,20,4,2010,2_1,11,11,Harar,None,Hundene,9.23956108093262,42.084789276123,0.12250699999999999,2. Square Meters,0.12250699999999999,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208042,chat,50,NA,NA,2_2,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.230449,2. Square Meters,0.230449,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208042,sorghum,40,5,2010,2_2,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.230449,2. Square Meters,0.230449,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208042,ground nuts,10,5,2010,2_2,11,11,Harar,None,Hundene,9.23956108093262,42.084789276123,0.230449,2. Square Meters,0.230449,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208058,chat,50,NA,NA,1_2,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,2010.32,1. Hectare,0.201032,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208058,sorghum,30,4,2010,1_2,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,2010.32,1. Hectare,0.201032,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208058,ground nuts,20,4,2010,1_2,11,11,Harar,None,Hundene,9.23956108093262,42.084789276123,2010.32,1. Hectare,0.201032,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208058,coffee,60,NA,NA,1_3,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.016107,2. Square Meters,0.016107,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208058,ground nuts,30,4,2010,1_3,11,11,Harar,None,Hundene,9.23956108093262,42.084789276123,0.016107,2. Square Meters,0.016107,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208058,sorghum,30,4,2010,1_3,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.016107,2. Square Meters,0.016107,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208058,chat,60,NA,NA,1_4,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.05512,2. Square Meters,0.05512,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208058,ground nuts,30,4,2010,1_4,11,11,Harar,None,Hundene,9.23956108093262,42.084789276123,0.05512,2. Square Meters,0.05512,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208058,sorghum,10,4,2010,1_4,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.05512,2. Square Meters,0.05512,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208058,mangos,NA,NA,NA,1_5,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.0041600000000000005,2. Square Meters,0.0041600000000000005,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208058,chat,70,NA,NA,2_1,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.374753,2. Square Meters,0.374753,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208058,ground nuts,30,5,2010,2_1,11,11,Harar,None,Hundene,9.23956108093262,42.084789276123,0.374753,2. Square Meters,0.374753,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208058,chat,50,NA,NA,2_2,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.16358499999999998,2. Square Meters,0.16358499999999998,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208058,sorghum,30,5,2010,2_2,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.16358499999999998,2. Square Meters,0.16358499999999998,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208058,ground nuts,20,5,2010,2_2,11,11,Harar,None,Hundene,9.23956108093262,42.084789276123,0.16358499999999998,2. Square Meters,0.16358499999999998,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208058,chat,NA,NA,NA,3_1,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.056874,2. Square Meters,0.056874,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208058,chat,40,NA,NA,3_2,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.02365,2. Square Meters,0.02365,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208058,sweet potato,40,5,2010,3_2,10,10,Harar,None,Hundene,9.23956108093262,42.084789276123,0.02365,2. Square Meters,0.02365,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208058,pumpkins,20,5,2010,3_2,10,10,Harar,None,Hundene,9.23956108093262,42.084789276123,0.02365,2. Square Meters,0.02365,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208058,chat,NA,NA,NA,3_3,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.351945,2. Square Meters,0.351945,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208058,bananas,NA,NA,NA,3_4,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.00441,2. Square Meters,0.00441,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208058,chat,NA,NA,NA,3_5,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.23383,2. Square Meters,0.23383600000000002,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208074,chat,50,NA,NA,1_2,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.533346,2. Square Meters,0.533346,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208074,sorghum,30,5,2010,1_2,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.533346,2. Square Meters,0.533346,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208074,ground nuts,20,5,2010,1_2,11,11,Harar,None,Hundene,9.23956108093262,42.084789276123,0.533346,2. Square Meters,0.533346,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208074,chat,50,NA,NA,1_4,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.017692,2. Square Meters,0.017692,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208074,coffee,30,NA,NA,1_4,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.017692,2. Square Meters,0.017692,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208074,ground nuts,20,5,2010,1_4,11,11,Harar,None,Hundene,9.23956108093262,42.084789276123,0.017692,2. Square Meters,0.017692,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208074,chat,NA,NA,NA,1_5,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.036246,2. Square Meters,0.036246,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208074,sorghum,NA,5,2010,1_6,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.015155000000000002,2. Square Meters,0.015155000000000002,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208074,sorghum,50,4,2010,2_1,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.19885,2. Square Meters,0.19885,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208074,ground nuts,40,5,2010,2_1,11,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.19885,2. Square Meters,0.19885,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208074,chat,10,NA,NA,2_1,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.19885,2. Square Meters,0.19885,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208074,sorghum,NA,5,2010,3_1,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.007618000000000001,2. Square Meters,0.007618000000000001,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208074,chat,60,NA,NA,3_2,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.47065100000000004,2. Square Meters,0.040651,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208074,sorghum,40,3,2010,3_2,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.47065100000000004,2. Square Meters,0.040651,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208074,chat,NA,NA,NA,3_3,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.033039,2. Square Meters,0.033039,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208074,guava,NA,NA,NA,3_4,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.004835,2. Square Meters,0.004835,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208074,chat,NA,NA,NA,4_1,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.10887899999999999,2. Square Meters,0.10887899999999999,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208106,chat,NA,NA,NA,1_2,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.050283,2. Square Meters,0.050283,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208106,bananas,NA,NA,NA,1_3,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.004,2. Square Meters,0.004,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208122,pumpkins,NA,5,2010,1_2,10,10,Harar,None,Hundene,9.23956108093262,42.084789276123,0.005633,2. Square Meters,0.005633,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208122,avocados,NA,NA,NA,1_3,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.001609,2. Square Meters,0.001609,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208122,sorghum,70,5,2010,2_1,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.314891,2. Square Meters,0.314891,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208122,chat,30,NA,NA,2_1,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.314891,2. Square Meters,0.314891,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208122,chat,90,NA,NA,2_2,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.35088,2. Square Meters,0.35088,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208122,sorghum,10,5,2010,2_2,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.35088,2. Square Meters,0.35088,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208122,chat,NA,NA,NA,3_1,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.41535299999999997,2. Square Meters,0.41535299999999997,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208122,chat,NA,NA,NA,4_1,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.164175,2. Square Meters,16.4175,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208122,mangos,NA,NA,NA,4_2,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.002475,2. Square Meters,0.002475,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208122,mangos,NA,NA,NA,4_3,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.002224,2. Square Meters,0.002224,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208138,chat,NA,NA,NA,2_1,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.088406,2. Square Meters,0.088406,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208154,sorghum,NA,5,2010,1_2,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.024069999999999998,2. Square Meters,0.024069999999999998,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208154,chat,60,NA,NA,1_3,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.036923000000000004,2. Square Meters,0.036923000000000004,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208154,sorghum,30,5,2010,1_3,12,12,Harar,None,Hundene,9.23956108093262,42.084789276123,0.036923000000000004,2. Square Meters,0.036923000000000004,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208154,ground nuts,10,5,2010,1_3,11,11,Harar,None,Hundene,9.23956108093262,42.084789276123,0.036923000000000004,2. Square Meters,0.036923000000000004,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
130101088800208154,chat,50,NA,NA,2_1,NA,NA,Harar,None,Hundene,9.23956108093262,42.084789276123,0.289864,2. Square Meters,0.289864,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
